frame,time,nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,left_ear_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,left_heel_presence,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,right_heel_presence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,left_foot_index_presence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_foot_index_presence
404,8.08,-0.1294857859611511,-0.6287371516227722,-0.1942890584468841,0.9999900460243224,0.9999986886978148,0.0299608428031206,-0.6279616355895996,-0.2115201354026794,0.9999918937683104,0.9999984502792358,0.1041209921240806,-0.4559772908687591,-0.1687132716178894,0.9999974966049194,0.9999994039535522,-0.0377309471368789,-0.5424352288246155,0.1516073197126388,0.9999828934669496,0.999996781349182,0.1176249384880065,-0.2513327300548553,-0.2020468860864639,0.998359203338623,0.9999898672103882,-0.0684948414564132,-0.2417217046022415,0.1895840466022491,0.5474411249160767,0.999990701675415,0.0441540442407131,-0.0192672125995159,-0.1411239355802536,0.99744975566864,0.9999982118606568,-0.1443606466054916,-0.0552896112203598,0.1043781116604805,0.9492716789245604,0.9999996423721312,0.0533701740205287,0.0047823092900216,-0.0649561434984207,0.9999855756759644,0.999998927116394,-0.0508703365921974,-0.0074430960230529,0.0659670978784561,0.9999768137931824,0.9999988079071044,0.0843872278928756,0.4176407754421234,-0.0981520935893058,0.991991937160492,0.9999886751174928,0.0040197535417973,0.3463545441627502,0.1296290159225464,0.7811927795410156,0.9999946355819702,0.1622213274240493,0.7738861441612244,-0.0058628120459616,0.9950633645057678,0.999963402748108,0.0338586345314979,0.7533122301101685,0.2788684964179992,0.9250808954238892,0.9999887943267822,0.1457851678133011,0.811802089214325,0.0039909528568387,0.9592931270599364,0.999864935874939,0.0317374616861343,0.7892046570777893,0.25320765376091,0.888259768486023,0.9999778270721436,0.0307065788656473,0.826278805732727,-0.0619704164564609,0.9958033561706544,0.99982351064682,-0.0688355341553688,0.7981019616127014,0.2140741497278213,0.9673619270324708,0.9999362230300904
405,8.1,-0.1297322809696197,-0.6283339858055115,-0.1954057812690735,0.9999904036521912,0.9999990463256836,0.0299020744860172,-0.627740740776062,-0.2067592591047287,0.9999921917915344,0.9999988079071044,0.1039725169539451,-0.4547105729579925,-0.1616009324789047,0.9999974966049194,0.9999994039535522,-0.0405353792011737,-0.5406802296638489,0.1534285396337509,0.9999828338623048,0.9999959468841552,0.1176986247301101,-0.2491370439529419,-0.1895135194063186,0.99839985370636,0.9999891519546508,-0.0688670352101326,-0.23741215467453,0.1911379694938659,0.5554680824279785,0.9999860525131226,0.044035792350769,-0.0172656625509262,-0.1299290359020233,0.9975749254226683,0.9999983310699464,-0.1450559198856353,-0.0500660948455333,0.106263980269432,0.9514084458351136,0.9999995231628418,0.0535185523331165,0.0048206476494669,-0.0649001523852348,0.9999850988388062,0.9999984502792358,-0.0509870052337646,-0.0074736531823873,0.0659174695611,0.9999759197235109,0.9999982118606568,0.0840659886598587,0.4175752997398376,-0.0998524725437164,0.9920988082885742,0.9999891519546508,0.0029077138751745,0.3465371131896972,0.1188958063721656,0.7854502201080322,0.9999933242797852,0.1579183638095855,0.7756872177124023,-0.010174180381,0.9952018857002258,0.9999626874923706,0.0326866060495376,0.753644585609436,0.2730537056922912,0.9264313578605652,0.9999891519546508,0.1406250149011612,0.8141854405403137,-0.0006294674822129,0.9599596858024596,0.9998494386672974,0.0304630007594823,0.7895241379737854,0.2480033487081527,0.8891333937644958,0.9999772310256958,0.0242405477911233,0.8266197443008423,-0.071167767047882,0.9959123730659484,0.9997499585151672,-0.0704239010810852,0.7986682653427124,0.2071345746517181,0.9679018259048462,0.9999232292175292
406,8.12,-0.1312165111303329,-0.6279998421669006,-0.1905777007341385,0.9999900460243224,0.9999980926513672,0.0279862750321626,-0.6268560290336609,-0.2052299231290817,0.9999920129776,0.9999979734420776,0.1030947789549827,-0.4534618556499481,-0.1610146462917328,0.9999974966049194,0.9999994039535522,-0.0410550348460674,-0.5394162535667419,0.1545139104127884,0.999983012676239,0.9999966621398926,0.1160641461610794,-0.247139498591423,-0.1889016330242157,0.9984329342842102,0.99998939037323,-0.0691420286893844,-0.2372220009565353,0.192711129784584,0.566301703453064,0.9999902248382568,0.042448166757822,-0.0149799240753054,-0.1284222304821014,0.9976628422737122,0.9999983310699464,-0.1450246721506118,-0.0501062832772731,0.1075028702616691,0.953950047492981,0.9999997615814208,0.0535757765173912,0.004826805088669,-0.0648614391684532,0.9999853372573853,0.999998927116394,-0.0510357245802879,-0.0074864388443529,0.0658732503652572,0.9999762177467346,0.9999986886978148,0.0836982056498527,0.4179355204105377,-0.1033474802970886,0.9923622608184814,0.999991536140442,0.002849337644875,0.3465265929698944,0.11333479732275,0.7893950343132019,0.9999954700469972,0.1577239334583282,0.776801586151123,-0.0190214868634939,0.995392680168152,0.999975562095642,0.0322253555059433,0.7536013722419739,0.2670445144176483,0.927834928035736,0.9999918937683104,0.1405411660671234,0.8154193162918091,-0.0100115435197949,0.9610253572463988,0.9999052286148072,0.0298985168337821,0.7894943356513977,0.2417885512113571,0.8901087641716003,0.9999839067459106,0.0243248958140611,0.8296618461608887,-0.0818196311593055,0.9960691928863524,0.9998434782028198,-0.0710570737719535,0.7992024421691895,0.1997485309839248,0.968633234500885,0.9999479055404664
407,8.14,-0.1325628161430359,-0.6278518438339233,-0.1757332980632782,0.9999897480010986,0.9999982118606568,0.0252859033644199,-0.6264327168464661,-0.1995868980884552,0.9999919533729552,0.9999982118606568,0.101325586438179,-0.4524648487567901,-0.1585909575223922,0.9999975562095642,0.9999995231628418,-0.041174154728651,-0.5369409918785095,0.1588808000087738,0.9999831914901732,0.9999971389770508,0.1130606457591056,-0.2453116625547409,-0.1876087784767151,0.998479187488556,0.9999914169311525,-0.0691965967416763,-0.2354871183633804,0.196687176823616,0.5740098357200623,0.9999910593032836,0.0387462675571441,-0.012436275370419,-0.1267308294773101,0.9977594614028932,0.9999986886978148,-0.1449012607336044,-0.0491930358111858,0.1127194166183471,0.9557660818099976,0.9999997615814208,0.0535857193171978,0.0047783134505152,-0.0647154226899147,0.999985694885254,0.9999991655349731,-0.0510394573211669,-0.0074581676162779,0.0657076388597488,0.999976634979248,0.999998927116394,0.0836253613233566,0.418828397989273,-0.1058204695582389,0.9926133751869202,0.9999927282333374,0.0028555013705044,0.3468376696109772,0.1056306809186935,0.7936968803405762,0.9999960660934448,0.1574020832777023,0.7783161997795105,-0.0226996596902608,0.9955480694770812,0.99997878074646,0.0321687720715999,0.7539072632789612,0.2590000629425049,0.9286365509033204,0.9999929666519164,0.1402598023414611,0.8169078826904297,-0.0137259010225534,0.9617003798484802,0.9999189376831056,0.0298478696495294,0.7899061441421509,0.2335667759180069,0.8902130126953125,0.999986171722412,0.0244166273623704,0.8317278623580933,-0.0854745432734489,0.9961912631988524,0.999875545501709,-0.0710796266794204,0.8004888296127319,0.1919607818126678,0.9691195487976074,0.9999569654464722
408,8.16,-0.1363036781549453,-0.6278306245803833,-0.169994905591011,0.999989092350006,0.999997615814209,0.0214653499424457,-0.6264163255691528,-0.1987641304731369,0.9999915957450868,0.999997615814209,0.098306268453598,-0.452460378408432,-0.1589128673076629,0.9999975562095642,0.9999992847442628,-0.0412211120128631,-0.5367358326911926,0.1603693515062332,0.999983251094818,0.999996542930603,0.1059306487441062,-0.2452434748411178,-0.1882389485836029,0.9985190629959106,0.999990463256836,-0.0707083493471145,-0.2357045859098434,0.1982174515724182,0.5857057571411133,0.999990701675415,0.0319692380726337,-0.0122888796031475,-0.1254296600818634,0.9978377223014832,0.9999985694885254,-0.1452947705984115,-0.0491953715682029,0.1141440495848655,0.9577676057815552,0.9999997615814208,0.0535794906318187,0.0047252890653908,-0.0646452829241752,0.999985933303833,0.999998927116394,-0.0510321073234081,-0.0074272402562201,0.0656264498829841,0.999976933002472,0.9999986886978148,0.0817555710673332,0.418931782245636,-0.1074654385447502,0.9927369952201844,0.9999901056289672,0.0017411640146747,0.3465692102909088,0.1049914881587028,0.7945014834403992,0.9999947547912598,0.1555973142385482,0.7783409953117371,-0.0220577605068683,0.9956068396568298,0.999975085258484,0.0292331166565418,0.7537001371383667,0.2589569389820099,0.9282096028327942,0.999990463256836,0.1387769430875778,0.8169060349464417,-0.0128374565392732,0.9619608521461488,0.9999096393585204,0.0268509890884161,0.7898021936416626,0.2335641831159591,0.8888949751853943,0.9999823570251464,0.0244995318353176,0.8336829543113708,-0.0840858742594719,0.9962385892868042,0.9998623132705688,-0.0721708983182907,0.8012099862098694,0.1922190636396408,0.9690577387809752,0.9999475479125975
409,8.18,-0.1379267871379852,-0.6275437474250793,-0.1726288795471191,0.9999889135360718,0.9999982118606568,0.0205395892262458,-0.6256489753723145,-0.1990409940481186,0.9999914765357972,0.9999980926513672,0.0977444574236869,-0.451824277639389,-0.1596592664718628,0.9999975562095642,0.9999994039535522,-0.0411455258727073,-0.5363985300064087,0.1599953919649124,0.9999834895133972,0.9999972581863404,0.1060293167829513,-0.244873359799385,-0.1891825497150421,0.998545229434967,0.9999914169311525,-0.0701176226139068,-0.2345607578754425,0.1980293989181518,0.5887840390205383,0.9999918937683104,0.0320610366761684,-0.0118719274178147,-0.1257876455783844,0.9978971481323242,0.9999985694885254,-0.1448587477207183,-0.0480464920401573,0.1145027354359626,0.9590829014778136,0.9999997615814208,0.0535375550389289,0.0047263600863516,-0.0646690279245376,0.999985933303833,0.9999988079071044,-0.0509913377463817,-0.0074348072521388,0.0656393840909004,0.9999768137931824,0.9999988079071044,0.082023911178112,0.4188299477100372,-0.1074374467134475,0.9926084876060486,0.9999899864196776,0.0025011394172906,0.3464642167091369,0.1042665019631385,0.7899047136306763,0.999995231628418,0.1543550789356231,0.778272271156311,-0.0229866541922092,0.9955788850784302,0.9999696016311646,0.0291402451694011,0.754528284072876,0.2553440630435943,0.9260948300361632,0.999990463256836,0.1369673013687133,0.8168237805366516,-0.014116664417088,0.9617435932159424,0.9998847246170044,0.0266046896576881,0.7909215688705444,0.2296323329210281,0.8867089152336121,0.9999805688858032,0.019502330571413,0.83314448595047,-0.086101658642292,0.9962271451950072,0.999842405319214,-0.0735709369182586,0.801583468914032,0.1874324530363083,0.9684979915618896,0.9999465942382812
410,8.2,-0.1385776549577713,-0.6274459958076477,-0.1749946922063827,0.999988853931427,0.9999983310699464,0.0202748887240886,-0.6254727840423584,-0.1995039582252502,0.9999914169311525,0.9999980926513672,0.0976633056998252,-0.4514233469963074,-0.1599626541137695,0.9999975562095642,0.9999992847442628,-0.0418018139898777,-0.5358216166496277,0.1599725633859634,0.9999837279319764,0.9999969005584716,0.1057904884219169,-0.2446581125259399,-0.1897489726543426,0.9985522627830504,0.99998939037323,-0.0701954588294029,-0.2342631071805954,0.1981842219829559,0.5968174338340759,0.9999912977218628,0.0321649573743343,-0.0111094070598483,-0.1262591630220413,0.997929036617279,0.9999982118606568,-0.1448574811220169,-0.0472364500164985,0.1143291816115379,0.9607847332954408,0.9999997615814208,0.0536541230976581,0.0047333831898868,-0.0646636560559272,0.9999859929084778,0.9999988079071044,-0.05110340192914,-0.0074479463510215,0.0656351968646049,0.9999770522117616,0.9999988079071044,0.0812606140971183,0.418911337852478,-0.1077978163957595,0.9926532506942748,0.9999902248382568,0.0020949228201061,0.3464905023574829,0.1041104793548584,0.791377604007721,0.999995231628418,0.1517358124256134,0.7788074016571045,-0.0225301831960678,0.9956428408622742,0.9999727010726928,0.0276572313159704,0.754514217376709,0.25590980052948,0.9263280630111694,0.9999914169311525,0.134231761097908,0.817446768283844,-0.0135038448497653,0.961912214756012,0.9998959302902222,0.0249901637434959,0.7908961772918701,0.230249598622322,0.8863294124603271,0.9999829530715942,0.0173286162316799,0.8337687253952026,-0.0855062529444694,0.996285319328308,0.9998410940170288,-0.0746881291270256,0.8020244836807251,0.1881743520498275,0.9686984419822692,0.9999465942382812
411,8.22,-0.1395332813262939,-0.6273500919342041,-0.1761428713798523,0.9999890327453612,0.9999985694885254,0.0186689253896474,-0.6254417896270752,-0.1998901814222335,0.9999914765357972,0.9999983310699464,0.0965286046266555,-0.4513481557369232,-0.160080000758171,0.9999975562095642,0.9999992847442628,-0.0448733791708946,-0.5352460741996765,0.1597623229026794,0.9999840259552002,0.9999970197677612,0.1049132794141769,-0.2445990443229675,-0.1890017837285995,0.9985765814781188,0.9999898672103882,-0.0757378116250038,-0.2344336658716201,0.1979160904884338,0.6101478934288025,0.9999920129776,0.0313987620174884,-0.011143178679049,-0.1249866113066673,0.9979880452156068,0.9999984502792358,-0.1464316397905349,-0.0472648665308952,0.1140890270471572,0.9627018570899964,0.9999997615814208,0.0537280850112438,0.0047055482864379,-0.0646286830306053,0.9999858736991882,0.9999986886978148,-0.0511760786175727,-0.0074319131672382,0.0656034871935844,0.9999770522117616,0.9999986886978148,0.0800689384341239,0.4186797440052032,-0.1079398095607757,0.9926114082336426,0.999988317489624,-0.0007817973964847,0.3464881181716919,0.1023672744631767,0.793578028678894,0.9999946355819702,0.1508263945579528,0.7786709070205688,-0.0212638974189758,0.9955785274505616,0.9999663829803468,0.026040144264698,0.754532516002655,0.2531671822071075,0.926630198955536,0.9999897480010986,0.1334571838378906,0.8173192739486694,-0.0117946928367018,0.9612867832183838,0.9998776912689208,0.0234565641731023,0.7909060716629028,0.2276508808135986,0.8862131834030151,0.999980092048645,0.0170499272644519,0.8336802124977112,-0.0824223086237907,0.9962306022644044,0.9998247027397156,-0.0768784061074256,0.802216649055481,0.1856556385755539,0.9687912464141846,0.9999376535415648
412,8.24,-0.1409308165311813,-0.6272731423377991,-0.1776031255722046,0.9999880790710448,0.9999970197677612,0.0173486247658729,-0.6254138946533203,-0.2051614969968795,0.9999908804893494,0.9999970197677612,0.0959665924310684,-0.451343834400177,-0.1663708090782165,0.9999975562095642,0.9999992847442628,-0.044082511216402,-0.5353508591651917,0.1582559049129486,0.9999839067459106,0.999996304512024,0.1050249263644218,-0.244619533419609,-0.1953741610050201,0.9985808730125428,0.999990463256836,-0.0722663700580596,-0.2344089150428772,0.1969813406467437,0.6065624356269836,0.9999905824661256,0.0314869992434978,-0.0111668417230248,-0.1275445222854614,0.998010516166687,0.9999983310699464,-0.1455956846475601,-0.0468294471502304,0.1139552816748619,0.9629391431808472,0.9999996423721312,0.0536315627396106,0.0047220261767506,-0.0646408647298812,0.999985933303833,0.999998927116394,-0.0510894656181335,-0.0074642607942223,0.0656075924634933,0.9999770522117616,0.9999988079071044,0.0803356170654296,0.4186629056930542,-0.1041755229234695,0.9921964406967164,0.9999886751174928,0.000192344043171,0.3462446928024292,0.1052824556827545,0.786213219165802,0.9999947547912598,0.1509000957012176,0.7773897051811218,-0.0101627949625253,0.9953873753547668,0.9999678134918212,0.0263694450259208,0.7547502517700195,0.256376564502716,0.9243429899215698,0.9999897480010986,0.1335058808326721,0.8157499432563782,-0.0001283922902075,0.9598262310028076,0.9998840093612672,0.0236807912588119,0.7912601828575134,0.2309091240167617,0.8837416768074036,0.9999796152114868,0.0168669745326042,0.8330664038658142,-0.0704518184065818,0.9960749745368958,0.9998410940170288,-0.0768300369381904,0.8027344942092896,0.1886677592992782,0.967985212802887,0.9999408721923828
413,8.26,-0.143388569355011,-0.6271135807037354,-0.1783827096223831,0.9999877214431764,0.999997615814209,0.0153031721711158,-0.6252884268760681,-0.2053360790014267,0.999990701675415,0.999997615814209,0.0943724513053894,-0.4512990415096283,-0.1664569973945617,0.9999975562095642,0.9999994039535522,-0.0453580543398857,-0.5353374481201172,0.1579299569129943,0.9999840259552002,0.9999969005584716,0.10380619764328,-0.2445136904716491,-0.195383533835411,0.99859356880188,0.999990701675415,-0.0740477964282035,-0.2344271689653396,0.1966167390346527,0.6127379536628723,0.999990701675415,0.0308842323720455,-0.0111303953453898,-0.1276661455631256,0.9980472326278688,0.9999985694885254,-0.1458725780248642,-0.0466857589781284,0.1138774082064628,0.9640966057777404,0.9999997615814208,0.0537053272128105,0.0047048241831362,-0.0644256845116615,0.999986171722412,0.9999990463256836,-0.0511573031544685,-0.0074533023871481,0.0653740689158439,0.99997740983963,0.999998927116394,0.07986631244421,0.4192920923233032,-0.1042136922478675,0.992388129234314,0.9999923706054688,-0.0013093230081722,0.346711128950119,0.1045205816626548,0.7907813191413879,0.9999960660934448,0.1504372507333755,0.7778595685958862,-0.0089461496099829,0.9955109357833862,0.9999805688858032,0.0247963704168796,0.7548497915267944,0.2566968500614166,0.9258961081504822,0.9999929666519164,0.1330997347831726,0.8161599636077881,0.0013482862850651,0.9604581594467164,0.9999274015426636,0.0221167244017124,0.7913360595703125,0.2312497496604919,0.884761393070221,0.9999864101409912,0.0171301756054162,0.833746612071991,-0.0687887445092201,0.9961733222007751,0.999887228012085,-0.0776163339614868,0.8031303286552429,0.1891273558139801,0.9686702489852904,0.9999570846557616
