frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.52395885,0.5510181,0.3496379,0.48593295,0.546724,0.58102167,0.50150538,0.6070915,0.30714062,0.4606776,0.593423,0.35920477,0.480937725,0.6166305,0.27586505,0.45334589399999997,0.6181005,0.20982583,0.501167907,0.6776844,0.57725406,0.47468930400000003,0.6691733,0.36846626,0.45825750000000004,0.72803843,0.31207618,0.421117704,0.7080985,0.34089157,0.46315745999999997,0.87229854,0.30980557,0.424817253,0.84781176,0.23408589
1,0,0.526138686,0.5510532,0.80271196,0.48695004,0.54940426,0.91839,0.482789736,0.5911956,0.4268709,0.46637037,0.6055422,0.83824223,0.47958809399999996,0.5510707,0.51821625,0.47939976,0.5747315,0.20155902,0.49388805,0.674884,0.9232166,0.46913139000000004,0.6630525,0.89146835,0.433747017,0.73579884,0.85583085,0.407772855,0.7135663,0.94814414,0.439758198,0.8672169,0.9284227,0.4218912,0.8459059,0.8850238
2,0,0.52616511,0.55045813,0.8058535,0.48793968,0.54988223,0.84817547,0.483943734,0.59165716,0.44834992,0.4656710700000001,0.60539466,0.6626217,0.48015693000000004,0.5502745,0.5803954,0.47808333,0.5531623,0.55100167,0.49481804700000004,0.6752115,0.82574403,0.46919844,0.66435957,0.86654043,0.4347261,0.7379585,0.87163377,0.407776716,0.7155197,0.8759719,0.44073819000000003,0.86391604,0.7961859,0.42197634,0.8448889,0.84686506
3,0,0.5254036200000001,0.55076563,0.8780522,0.4863285,0.5510766,0.8732944,0.48388005,0.5893185,0.45720193,0.46591268399999997,0.6065509,0.74214655,0.480012795,0.5517914,0.6489387,0.47753397000000003,0.56929624,0.22802272,0.493343424,0.6756071,0.8942055,0.46811862000000004,0.6644164,0.867662,0.433685547,0.7379175,0.81579864,0.407811375,0.71532875,0.9234772,0.440338392,0.8635107,0.815042,0.42145398,0.8440737,0.88395387
4,0,0.5252148,0.5509409,0.78385365,0.48797379,0.55117154,0.903943,0.48310317,0.59161514,0.44323385,0.46588473,0.60672814,0.7405722,0.479805777,0.55125374,0.671191,0.47790543599999996,0.5490802,0.5359608,0.4948488,0.6741314,0.85041696,0.46926549,0.66360235,0.9280347,0.434797155,0.7376795,0.874107,0.40804731,0.7148137,0.93389475,0.4403574,0.8634993,0.87468445,0.42162714,0.8426346,0.91499573
5,0,0.525502305,0.5503717,0.87202746,0.48650085,0.5509988,0.85001993,0.48404016000000005,0.58934045,0.4420011,0.46538777700000006,0.6063931,0.9178148,0.48044484,0.553249,0.5864009,0.478574055,0.5563734,0.51151216,0.493553817,0.67593396,0.9055586,0.46802249999999995,0.6650286,0.8695799,0.433644075,0.7374945,0.8260273,0.408182508,0.7148725,0.9378045,0.44082236700000005,0.8635326,0.814987,0.421414785,0.84338063,0.9446593
6,0,0.525177333,0.55151874,0.78596115,0.4875887970000001,0.5512806,0.8952508,0.48287466,0.5905158,0.44474816,0.46605456000000006,0.6066311,0.77533007,0.47967192000000003,0.5520646,0.6712724,0.47798397,0.55356026,0.43024683,0.49401590400000006,0.6750579,0.8858496,0.46866618,0.6640188,0.911324,0.434468106,0.7380671,0.8452114,0.40821669,0.7144149,0.93367356,0.441169443,0.86315024,0.86650497,0.42174414,0.84300596,0.8963248
7,0,0.525275226,0.5506184,0.83698404,0.48707324999999996,0.5511896,0.8853741,0.48337848,0.58997816,0.4786066,0.46604376000000003,0.6063411,0.7239904,0.480397095,0.5478096,0.4938885,0.47809512000000004,0.54939777,0.5194947,0.494050833,0.67454857,0.8969579,0.4681294200000001,0.66410464,0.88749975,0.433690452,0.73717076,0.83658594,0.408344976,0.71498114,0.9413783,0.441079506,0.86381894,0.83644533,0.421843005,0.84330964,0.8499455
8,0,0.525266865,0.5510456,0.81550765,0.487823976,0.54963845,0.9183034,0.48321729,0.59069407,0.4334276,0.46588517999999995,0.60637736,0.69820285,0.4798521,0.5525671,0.64121383,0.47815893000000004,0.5535708,0.49082237,0.49398219,0.67571354,0.908247,0.4680558,0.6640752,0.89335924,0.43421820299999997,0.7375842,0.86285734,0.408115134,0.71525586,0.8350587,0.440449965,0.8637345,0.85404676,0.4213989,0.8427429,0.8822939
9,0,0.52517592,0.55059165,0.81469315,0.48803454,0.5506657,0.909624,0.48312369,0.5900184,0.4305904,0.46603628999999996,0.60641885,0.72843343,0.47980282500000004,0.55180705,0.6489708,0.47814381,0.5499851,0.541021,0.494213157,0.67450345,0.8902275,0.46839855599999997,0.66336477,0.9043082,0.434702907,0.7375763,0.8622451,0.408040407,0.7151996,0.8175972,0.44011674,0.8643166,0.8297494,0.42150729600000003,0.84280044,0.86940515
10,0,0.525721176,0.5517909,0.72925514,0.48791678400000005,0.54943293,0.8951874,0.48382020000000003,0.5905749,0.4177362,0.46566287999999995,0.6064362,0.65657127,0.47955461400000005,0.5535965,0.5872891,0.47756835000000003,0.5660534,0.3190005,0.49410045,0.6758708,0.91248006,0.46849194,0.6642676,0.9018411,0.43402457699999997,0.73732275,0.8548997,0.407898918,0.71514386,0.8315263,0.439890138,0.8645096,0.84017223,0.421395183,0.8423239,0.88614863
11,0,0.52533828,0.55100924,0.8327109,0.48775752,0.5500847,0.89836353,0.483864984,0.58988243,0.46711802,0.46594803600000007,0.60681236,0.7334463,0.47955955499999997,0.55270016,0.6511242,0.477601596,0.55296385,0.4727921,0.49399478999999996,0.6756883,0.940874,0.46849324500000006,0.66343635,0.902572,0.43471473299999996,0.7379037,0.8531824,0.40831803,0.7143011,0.9342222,0.440127783,0.8650648,0.8382075,0.42152185799999997,0.84258085,0.8776259
12,0,0.52593345,0.55223185,0.6992843,0.48801173400000003,0.5498964,0.89834785,0.48384576000000007,0.59042937,0.41562906,0.46563102000000006,0.60652477,0.69381773,0.47951343,0.5540115,0.6117634,0.47816820000000004,0.56663364,0.28791445,0.49450113000000007,0.67499435,0.904308,0.46888974000000005,0.6636908,0.91497177,0.434844,0.7380806,0.8672292,0.407950227,0.7149871,0.82641375,0.440190945,0.864842,0.8584989,0.42105231000000004,0.8430602,0.88279384
13,0,0.5256269100000001,0.5505995,0.83492196,0.48639942,0.5499231,0.841007,0.484577856,0.589393,0.4692749,0.46529163,0.6074897,0.9208396,0.47943630000000004,0.5527339,0.6230575,0.47732881499999996,0.56691897,0.29964998,0.49469219999999997,0.6766215,0.9130728,0.46859346,0.665117,0.8932292,0.434093454,0.73776954,0.8239465,0.408127878,0.71520805,0.8160202,0.440186733,0.8654679,0.81961966,0.421562628,0.84278494,0.8477613
14,0,0.52475373,0.55159336,0.83879185,0.4872879,0.55024874,0.8389165,0.48414666600000006,0.5897637,0.48112077,0.46634870700000003,0.60649097,0.7047953,0.47962845000000004,0.55197257,0.6873213,0.47757302999999995,0.55292934,0.38722503,0.49397625000000006,0.67678636,0.91100585,0.46900233,0.6656027,0.87842554,0.43465862699999996,0.73853546,0.80745566,0.408703446,0.71377325,0.8884193,0.43993983600000003,0.8657441,0.8057927,0.421221798,0.8441632,0.9007419
15,0,0.5251152600000001,0.5510488,0.8294095,0.48746448,0.549684,0.8787685,0.48395835000000004,0.58956164,0.48993313,0.46614311999999997,0.6062567,0.75911725,0.47994165000000005,0.5505321,0.7145784,0.477828666,0.5469239,0.4575029,0.49523904,0.67619926,0.9366971,0.46898388,0.6644986,0.8980786,0.43494147,0.73884785,0.8280647,0.40863249,0.7137424,0.91941994,0.43999659,0.86544484,0.8000189,0.4212801,0.84460473,0.91160446
16,0,0.5242545000000001,0.55223227,0.82590187,0.486539523,0.54996514,0.7746001,0.48437495999999997,0.5888319,0.4411965,0.46611656999999995,0.60491127,0.859602,0.47938185000000005,0.55206484,0.62865394,0.477666396,0.5690039,0.22820334,0.49264505999999997,0.6782685,0.810818,0.46794410999999997,0.66760695,0.7128837,0.43388415,0.7389223,0.7290877,0.40890456,0.7151546,0.854158,0.43957087200000006,0.8661294,0.76230633,0.42089193,0.8442735,0.90269876
17,0,0.5247760140000001,0.5519582,0.7509342,0.48800655000000004,0.55031145,0.8067824,0.48306312,0.5914681,0.4892355,0.46589481,0.60742086,0.7595162,0.47921601599999997,0.5497222,0.5499504,0.47787383699999997,0.5494185,0.4302473,0.49396628700000006,0.6773587,0.79088163,0.46737416700000006,0.6654991,0.7426131,0.434564208,0.73700875,0.775524,0.40809726,0.7142951,0.888059,0.44029609200000003,0.8642741,0.8091036,0.4211982,0.84326714,0.93808645
18,0,0.524677257,0.5526717,0.73143196,0.48769857,0.55116695,0.82465345,0.48377925,0.59122723,0.49649924,0.466632486,0.60601646,0.8533698,0.479458377,0.54946107,0.48476288,0.47810853,0.55381584,0.34263277,0.491817303,0.6786535,0.82600325,0.46725669,0.6671333,0.68918896,0.435367017,0.7394294,0.7291488,0.40891194,0.7146595,0.8334781,0.440011746,0.8661628,0.7626807,0.42107840999999996,0.8446117,0.91052824
19,0,0.5248668599999999,0.55232084,0.89895123,0.487758636,0.5501327,0.8276652,0.48294675000000004,0.5916104,0.53189486,0.4658103,0.6079402,0.7072994,0.47927916000000004,0.5500474,0.5934021,0.47788992,0.5505143,0.34153074,0.49400651700000003,0.67710716,0.8257859,0.467881425,0.6663381,0.9120839,0.434433555,0.7365631,0.7834038,0.40808277,0.7141871,0.89063066,0.440304084,0.86525786,0.8654586,0.42110517599999997,0.8443757,0.8992472
20,0,0.5244803100000001,0.5528389,0.72828877,0.48764259,0.5527963,0.78167135,0.4846610700000001,0.5906616,0.4876077,0.466842717,0.60549396,0.8288761,0.47977488,0.55226886,0.6730599,0.47824479000000003,0.553863,0.35332778,0.49294773000000003,0.67727864,0.79069585,0.4687577640000001,0.6669038,0.8480661,0.43502517,0.7395188,0.75480604,0.40884963300000005,0.71416926,0.86549765,0.439799985,0.8663162,0.7878009,0.421164882,0.84438646,0.8973862
21,0,0.524448576,0.5524996,0.777724,0.48772692000000006,0.5519333,0.7944765,0.484549803,0.59108496,0.46708655,0.46682796600000004,0.60585105,0.8442256,0.47946798000000007,0.55289346,0.6794748,0.478208574,0.55477417,0.39392054,0.49361562000000003,0.67773604,0.8049503,0.468943425,0.6677306,0.8589484,0.435044295,0.7400258,0.7771627,0.408874356,0.7144618,0.859163,0.440040933,0.8655651,0.8014597,0.420767946,0.84352875,0.8661875
