frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.6010638700000001,0.5185942,0.57264614,0.5485549300000001,0.5142895,0.41674688,0.60079921,0.6053492,0.4754831,0.5334897700000001,0.59433377,0.4319942,0.5772369900000001,0.6621003,0.41387954,0.51973009,0.6505552,0.3338857,0.5993572860000002,0.65134424,0.49500757,0.5588877470000001,0.64661866,0.35105693,0.5708689800000001,0.7203515,0.2226629,0.514343137,0.6971396,0.32300475,0.5741342530000001,0.8502932,0.27957687,0.5326830300000001,0.8395953,0.3628255
1,0,0.602071745,0.524127,0.8044725,0.5508275300000001,0.51743656,0.9160046,0.60038528,0.62397075,0.85652554,0.54155827,0.5979266,0.9019578,0.553841915,0.6830664,0.5767377,0.5230971240000001,0.65131325,0.79610085,0.6054482170000001,0.6635927,0.80003,0.5653622370000001,0.6549599,0.7288402,0.538194283,0.71862847,0.49131906,0.51257888,0.6977079,0.8573415,0.56037784,0.849692,0.90387684,0.5353795040000001,0.83163387,0.9024174
2,0,0.60166249,0.5235201,0.8759221,0.5500463100000001,0.51835847,0.9149802,0.60066039,0.62304276,0.83217096,0.5412337150000001,0.5983309,0.9001307,0.5538890500000001,0.68207,0.65618306,0.5226568600000001,0.65535945,0.69236976,0.60642472,0.65997726,0.89993805,0.5664938840000001,0.6542702,0.7397451,0.537570396,0.7162392,0.57549804,0.513110642,0.70241785,0.8467585,0.55920986,0.84804916,0.8846781,0.534304694,0.8319138,0.87872493
3,0,0.6021009500000001,0.5231284,0.9225458,0.550338976,0.5190307,0.88905627,0.600523,0.62251586,0.77186406,0.5415828,0.59772,0.88568425,0.5529552160000001,0.68200606,0.78379786,0.522578045,0.65340793,0.8267804,0.607271775,0.6608566,0.87656564,0.56638615,0.65382373,0.7514372,0.5380330560000001,0.7165019,0.53626186,0.513474434,0.6992633,0.86604786,0.5579246200000001,0.84720594,0.77241415,0.5345720380000001,0.83255774,0.8219489
4,0,0.6014698800000001,0.5236888,0.88376105,0.55051183,0.51937884,0.8685708,0.6000896440000001,0.6219851,0.6455076,0.5414769580000001,0.5986791,0.84726965,0.55260854,0.6828761,0.7648769,0.5225453200000001,0.6539998,0.816947,0.60730373,0.66034526,0.88533276,0.566293915,0.6541695,0.75072765,0.537437725,0.71643925,0.51457876,0.5139607,0.69929665,0.84736204,0.5586562960000001,0.84736013,0.7733972,0.535620756,0.83155686,0.8015328
5,0,0.6016927400000001,0.5231744,0.91141087,0.5504156900000001,0.5188881,0.86242074,0.60024745,0.6219035,0.67845803,0.5416041620000001,0.59852725,0.8470849,0.5525907200000001,0.6828618,0.76049,0.522555792,0.653864,0.81945723,0.60796725,0.66181374,0.86009246,0.566314694,0.6557514,0.7579842,0.53779902,0.7160708,0.48979416,0.513827633,0.69848555,0.82892305,0.55834141,0.8484331,0.77164245,0.535621768,0.83302355,0.8246183
6,0,0.60141477,0.52335536,0.8717976,0.5505546860000001,0.5189087,0.87041336,0.6007906630000001,0.62312055,0.9102152,0.5414124100000001,0.5985462,0.82104754,0.552426105,0.68436384,0.7298642,0.5226727550000001,0.6543663,0.78913325,0.608275514,0.6631191,0.8768656,0.56827595,0.65846163,0.7635635,0.5377282130000001,0.7134762,0.4906646,0.51376809,0.699034,0.8406378,0.5575784060000001,0.8473488,0.64672446,0.53549639,0.8317694,0.73726636
7,0,0.601560333,0.52309895,0.8259404,0.55048037,0.5186956,0.8501995,0.6002686800000001,0.62243944,0.8816251,0.540755292,0.5973813,0.9440683,0.552760483,0.68398726,0.7147872,0.522812477,0.65520674,0.7817989,0.607822325,0.66309136,0.927615,0.56758724,0.6578825,0.76321507,0.5370880020000001,0.716956,0.45261395,0.5138684760000001,0.7011991,0.85509706,0.5584005350000001,0.84857124,0.6887508,0.535023687,0.83413005,0.7026009
8,0,0.60175093,0.5230399,0.87404716,0.550479083,0.5186991,0.8742212,0.6011168570000001,0.62249625,0.91475546,0.541428448,0.5991429,0.91820556,0.552919675,0.68300384,0.7438066,0.523119256,0.65442973,0.7822231,0.60769764,0.66302097,0.9225355,0.567409766,0.65731484,0.7594522,0.5369652640000001,0.7156702,0.5005398,0.513569826,0.7014188,0.8729834,0.558324085,0.8496603,0.7623679,0.534362554,0.83464867,0.75786966
9,0,0.6009652000000001,0.5246285,0.7730966,0.5507334140000001,0.5198497,0.85580796,0.60111084,0.6225681,0.9042868,0.541569347,0.59870166,0.8972452,0.55309683,0.6827954,0.7300678,0.5232873800000001,0.6539595,0.7633734,0.6072793870000001,0.66181254,0.9179332,0.5672877100000001,0.6563918,0.75784785,0.537083514,0.71584135,0.45750803,0.513484004,0.7017881,0.86536276,0.55802703,0.849549,0.73938787,0.53460847,0.8344386,0.76623905
