frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.65570604,0.5185942,0.57264614,0.59842356,0.5142895,0.41674688,0.65541732,0.6053492,0.4754831,0.58198884,0.59433377,0.4319942,0.6297130799999999,0.6621003,0.41387954,0.56697828,0.6505552,0.3338857,0.653844312,0.65134424,0.49500757,0.609695724,0.64661866,0.35105693,0.62276616,0.7203515,0.2226629,0.561101604,0.6971396,0.32300475,0.626328276,0.8502932,0.27957687,0.58110876,0.8395953,0.3628255
1,0,0.6568055399999999,0.524127,0.8044725,0.60090276,0.51743656,0.9160046,0.65496576,0.62397075,0.85652554,0.5907908399999999,0.5979266,0.9019578,0.6041911799999999,0.6830664,0.5767377,0.570651408,0.65131325,0.79610085,0.660488964,0.6635927,0.80003,0.616758804,0.6549599,0.7288402,0.587121036,0.71862847,0.49131906,0.55917696,0.6977079,0.8573415,0.61132128,0.849692,0.90387684,0.584050368,0.83163387,0.9024174
2,0,0.65635908,0.5235201,0.8759221,0.60005052,0.51835847,0.9149802,0.65526588,0.62304276,0.83217096,0.59043678,0.5983309,0.9001307,0.6042426,0.68207,0.65618306,0.57017112,0.65535945,0.69236976,0.66155424,0.65997726,0.89993805,0.6179933280000001,0.6542702,0.7397451,0.586440432,0.7162392,0.57549804,0.5597570639999999,0.70241785,0.8467585,0.6100471199999999,0.84804916,0.8846781,0.582877848,0.8319138,0.87872493
3,0,0.6568374,0.5231284,0.9225458,0.600369792,0.5190307,0.88905627,0.655116,0.62251586,0.77186406,0.5908175999999999,0.59772,0.88568425,0.6032238719999999,0.68200606,0.78379786,0.57008514,0.65340793,0.8267804,0.6624783,0.6608566,0.87656564,0.6178758,0.65382373,0.7514372,0.586945152,0.7165019,0.53626186,0.560153928,0.6992633,0.86604786,0.60864504,0.84720594,0.77241415,0.583169496,0.83255774,0.8219489
4,0,0.65614896,0.5236888,0.88376105,0.60055836,0.51937884,0.8685708,0.654643248,0.6219851,0.6455076,0.590702136,0.5986791,0.84726965,0.60284568,0.6828761,0.7648769,0.57004944,0.6539998,0.816947,0.66251316,0.66034526,0.88533276,0.61777518,0.6541695,0.75072765,0.5862957,0.71643925,0.51457876,0.5606844,0.69929665,0.84736204,0.6094432320000001,0.84736013,0.7733972,0.584313552,0.83155686,0.8015328
5,0,0.6563920799999999,0.5231744,0.91141087,0.60045348,0.5188881,0.86242074,0.6548153999999999,0.6219035,0.67845803,0.590840904,0.59852725,0.8470849,0.60282624,0.6828618,0.76049,0.570060864,0.653864,0.81945723,0.663237,0.66181374,0.86009246,0.6177978479999999,0.6557514,0.7579842,0.58668984,0.7160708,0.48979416,0.560539236,0.69848555,0.82892305,0.6090997199999999,0.8484331,0.77164245,0.584314656,0.83302355,0.8246183
6,0,0.6560888399999999,0.52335536,0.8717976,0.600605112,0.5189087,0.87041336,0.655407996,0.62312055,0.9102152,0.59063172,0.5985462,0.82104754,0.60264666,0.68436384,0.7298642,0.57018846,0.6543663,0.78913325,0.6635732879999999,0.6631191,0.8768656,0.6199374,0.65846163,0.7635635,0.5866125959999999,0.7134762,0.4906646,0.56047428,0.699034,0.8406378,0.608267352,0.8473488,0.64672446,0.5841778799999999,0.8317694,0.73726636
7,0,0.6562476359999999,0.52309895,0.8259404,0.6005240399999999,0.5186956,0.8501995,0.6548385600000001,0.62243944,0.8816251,0.589914864,0.5973813,0.9440683,0.603011436,0.68398726,0.7147872,0.5703408839999999,0.65520674,0.7817989,0.6630788999999999,0.66309136,0.927615,0.61918608,0.6578825,0.76321507,0.585914184,0.716956,0.45261395,0.560583792,0.7011991,0.85509706,0.60916422,0.84857124,0.6887508,0.5836622039999999,0.83413005,0.7026009
8,0,0.6564555599999999,0.5230399,0.87404716,0.6005226359999999,0.5186991,0.8742212,0.655763844,0.62249625,0.91475546,0.590649216,0.5991429,0.91820556,0.6031850999999999,0.68300384,0.7438066,0.570675552,0.65442973,0.7822231,0.6629428799999999,0.66302097,0.9225355,0.618992472,0.65731484,0.7594522,0.585780288,0.7156702,0.5005398,0.5602579919999999,0.7014188,0.8729834,0.60908082,0.8496603,0.7623679,0.582940968,0.83464867,0.75786966
9,0,0.6555984,0.5246285,0.7730966,0.600800088,0.5198497,0.85580796,0.6557572799999999,0.6225681,0.9042868,0.590802924,0.59870166,0.8972452,0.6033783599999999,0.6827954,0.7300678,0.57085896,0.6539595,0.7633734,0.6624866039999999,0.66181254,0.9179332,0.61885932,0.6563918,0.75784785,0.585909288,0.71584135,0.45750803,0.560164368,0.7017881,0.86536276,0.6087567599999999,0.849549,0.73938787,0.58320924,0.8344386,0.76623905
