frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
362,7.24,0.509143,0.48229143,0.712622,0.5500943,0.53568137,0.9100502,0.50857866,0.536412,0.92761356,0.5520718,0.638581,0.93999594,0.5051479,0.62001187,0.8640633,0.5265405,0.71481234,0.61324495,,,0.48455906,0.5590591,0.6746766,0.80906856,0.5304828,0.67232674,0.78264534,0.48783784999999996,0.716434825,0.49640614,0.4726257,0.7026055,0.91724735,0.5038928,0.8592085,0.90509236,0.4817066,0.8388269,0.872405,False,False,False,False,False,False,False,False,False,True,False,False,False
363,7.26,0.50943345,0.4829964,0.7766858,0.5501465,0.53537697,0.90969694,0.50832087,0.53644526,0.91046995,0.55191725,0.638483,0.81057036,0.5050631,0.62033236,0.89365315,0.52567613,0.71654695,0.60884786,,,0.45416105,0.5592014,0.6758886,0.93278974,0.5308944,0.6720001,0.76792246,0.48792678,0.71648325,0.5460225,0.4728099,0.70325774,0.9291684,0.5039101,0.8602087,0.91277015,0.48163587,0.8400426,0.87737024,False,False,False,False,False,False,False,False,False,True,False,False,False
364,7.28,0.50896496,0.4828434,0.753237,0.54996026,0.53546447,0.90085155,0.5083733,0.5367195,0.91525227,0.55227774,0.63963455,0.9459955,0.5048152,0.6211723,0.88606656,0.5244381,0.7160101,0.60142565,,,0.45096496,0.5593949,0.67344433,0.9196982,0.53102374,0.6703355,0.7396648,0.48801571,0.716531675,0.5533516,0.4728176,0.7028464,0.9299158,0.5030139,0.85724896,0.9203626,0.48156825,0.83948904,0.8427949,False,False,False,False,False,False,False,False,False,True,False,False,False
365,7.3,0.50903785,0.48222876,0.73510444,0.54996675,0.53549224,0.89488906,0.50833666,0.5361464,0.8977468,0.5521621,0.6386632,0.9452323,0.5062967,0.6207117,0.69548345,0.5268382,0.7144556,0.6003493,,,0.5595968,0.55786926,0.67231774,0.93356794,0.5301246,0.6687506,0.7676819,0.48810464,0.7165801,0.69204307,0.4724425,0.7018503,0.9245229,0.50370336,0.8586247,0.91587365,0.48296323,0.8406469,0.8770507,False,False,False,False,False,False,False,False,False,False,False,False,False
366,7.32,0.50894374,0.48268518,0.75944966,0.55050975,0.535762,0.7320008,0.5086162,0.5363685,0.91151714,0.5508727,0.64026624,0.7956283,0.5060722,0.62059027,0.76193,0.52701324,0.71627903,0.640466,,,0.52306646,0.5572812,0.6748952,0.85238546,0.52909344,0.67029583,0.7821256,0.48868924,0.7146794,0.70613563,0.47232443,0.7018262,0.8685654,0.5033694,0.8558472,0.911776,0.4826289,0.8384715,0.888984,False,False,False,False,False,False,False,False,False,False,False,False,False
367,7.34,0.50977284,0.48277208,0.78460723,0.5488873,0.537249,0.8821233,0.507934,0.5373723,0.7341877,0.5515164,0.6387856,0.82075036,0.5059506,0.6202337,0.85753256,0.526872695,0.715240865,0.53586674,,,0.36374417,0.5554977,0.67487115,0.90417355,0.5290658,0.67026687,0.73478746,0.488110225,0.7146283499999999,0.5627055,0.47323227,0.7029323,0.9164804,0.50323135,0.8576445,0.62927586,0.4816546,0.84129775,0.6265485,False,False,False,False,False,True,False,False,False,True,False,False,False
368,7.36,0.5084359,0.4835296,0.83309567,0.55001014,0.53490794,0.78437006,0.5067569,0.53700393,0.7259148,0.55168724,0.6379508,0.9192385,0.5067319,0.6206186,0.8580453,0.52673215,0.7142027,0.62153524,,,0.41903868,0.5569914,0.67552197,0.9242091,0.5290021,0.6702273,0.7644442,0.48753121,0.7145773,0.65875095,0.4732105,0.70254457,0.92775744,0.50332767,0.8564916,0.7415196,0.48159522,0.8392285,0.7789042,False,False,False,False,False,False,False,False,False,False,False,False,False
369,7.38,0.5075087,0.48463032,0.72234267,0.5504658,0.5347764,0.8018056,0.5068295,0.53642416,0.7490953,0.5517019,0.6382349,0.8850394,0.50556177,0.6190892,0.8768055,0.526210995,0.7148248500000001,0.55226845,,,0.43357977,0.558003,0.6747477,0.84291476,0.5291215,0.6714915,0.7593322,0.48643234,0.71423614,0.60129976,0.47252223,0.70292413,0.9213609,0.503596,0.85741466,0.780365,0.48125234,0.8386803,0.79149544,False,False,False,False,False,True,False,False,False,False,False,False,False
370,7.4,0.5077269,0.4839999,0.6972515,0.5500009,0.5349221,0.7415176,0.50751793,0.53610724,0.9180747,0.5521728,0.63857657,0.87019885,0.504607,0.62029076,0.8968475,0.52568984,0.715447,0.68669033,,,0.46995068,0.5580548,0.6759973,0.9290763,0.52986294,0.67075026,0.7418824,0.48696423,0.7163285,0.6228031,0.4732022,0.7028313,0.91188127,0.50311685,0.8567952,0.7376112,0.48159328,0.8378185,0.7231075,False,False,False,False,False,False,False,False,False,False,False,False,False
371,7.42,0.50683927,0.48525969999999996,0.57056993,0.5490415,0.53529567,0.91137314,0.5071278,0.5366629,0.9118453,0.55151457,0.63778687,0.8619593,0.504705,0.6200954,0.8958176,0.5254782,0.71491766,0.6651918,,,0.45862573,0.55862767,0.6750423,0.92925763,0.5303679,0.6707722,0.73005944,0.4872032,0.7158616,0.6220078,0.4731017,0.7019237,0.92654437,0.5031725,0.85610354,0.6437621,0.48081288,0.8377163,0.63057846,True,False,False,False,False,False,False,False,False,False,False,False,False
372,7.44,0.50595164,0.4865195,0.7769245,0.549204,0.5359051,0.9027658,0.5063615,0.5373921,0.88234025,0.5517109,0.63822156,0.81967044,0.5043003,0.6204833,0.90673786,0.52465385,0.71476557,0.5864446,,,0.47850913,0.55804676,0.67553633,0.922188,0.5302108,0.6720434,0.7811726,0.48892504,0.71504694,0.70301753,0.47326937,0.7005778,0.9192046,0.5040364,0.8574868,0.9280026,0.48164597,0.8386515,0.85981345,False,False,False,False,False,True,False,False,False,False,False,False,False
373,7.46,0.5053784,0.486984,0.80599046,0.54884416,0.53626704,0.8964572,0.50566113,0.5372826,0.8651354,0.55131924,0.6385334,0.82768244,0.5038308,0.62189907,0.89120555,0.5238295,0.71461348,0.5830649,,,0.44739893,0.55831534,0.6758877,0.93234396,0.53031284,0.6719682,0.756753,0.48841889,0.715646295,0.5757084,0.47332388,0.7006684,0.9259047,0.50357026,0.8562125,0.9221319,0.48120943,0.8373805,0.62065846,False,False,False,False,False,True,False,False,False,True,False,False,False
374,7.48,0.5049416,0.48797032,0.86155075,0.54853666,0.53658026,0.8688815,0.5048411,0.537818,0.81519467,0.5510584,0.640316,0.9298773,0.5039055,0.6215365,0.89276594,0.52300515,0.7144613900000001,0.51340485,,,0.43926665,0.5587664,0.674881,0.92406154,0.53094226,0.6717454,0.73309886,0.48791274,0.71624565,0.70424956,0.47355053,0.69991666,0.9236571,0.50358367,0.8560516,0.9171903,0.48135692,0.83810306,0.6365916,False,False,False,False,False,True,False,False,False,False,False,False,False
375,7.5,0.5041496,0.48894235,0.74573255,0.5479192,0.5367133,0.80919755,0.50463,0.5386106,0.92771775,0.55028826,0.6388449,0.9184871,0.5035559,0.62189275,0.79239804,0.5221808,0.7143093,0.65802073,,,0.5552397,0.55977046,0.67482686,0.85195374,0.5306285,0.6720432,0.7097963,0.48847502,0.7149884,0.6247658,0.47337824,0.70097464,0.92977315,0.5046483,0.85775703,0.9106642,0.4820285,0.8380692,0.8706747,False,False,False,False,False,False,False,False,False,False,False,False,False
376,7.52,0.50190806,0.49002913,0.8540588,0.54727054,0.53816575,0.75505126,0.50378215,0.54039127,0.9085203,0.54950213,0.6414196,0.8434164,0.5037684,0.6219072,0.7747506,0.5216414,0.7132086,0.63305503,,,0.5874693,0.5593361,0.6750872,0.9244954,0.5306626,0.6728483,0.68363065,0.48707342,0.7140689,0.6242629,0.4730652,0.70137274,0.9317355,0.50448334,0.8568654,0.90928364,0.48285666,0.83879566,0.8432456,False,False,False,False,False,False,False,False,False,False,False,False,False
377,7.54,0.50122774,0.49011847,0.82966745,0.5451739,0.53969944,0.8877087,0.50317687,0.54168177,0.8696201,0.5485293,0.63875157,0.88204217,0.50297314,0.62289834,0.79551464,0.520265172,0.7139633599999999,0.59488004,,,0.57238686,0.558375,0.6725455,0.8890214,0.52994955,0.6710431,0.6336935,0.487667,0.7157627,0.61550623,0.47239673,0.70104945,0.9330962,0.5047659,0.85768,0.89309454,0.48270065,0.8390885,0.8534335,False,False,False,False,False,True,False,False,False,False,False,False,False
378,7.56,0.5004316,0.49211866,0.66485983,0.54435694,0.54040825,0.87134594,0.5017769,0.5419731,0.92145973,0.5466918,0.64159185,0.7626963,0.5019938,0.62507266,0.83293575,0.518888944,0.71471812,0.5815529,,,0.5335971,0.55622697,0.676361,0.8877419,0.5288463,0.6721908,0.6577263,,,0.4195072,0.4739214,0.7002929,0.89351624,0.5040439,0.8569886,0.8343362,0.48283616,0.83836454,0.86915916,False,False,False,False,False,True,False,False,False,False,False,False,False
379,7.58,0.4982261,0.49336496,0.72483265,0.54307115,0.5406704,0.89473265,0.50017154,0.54306155,0.8060112,0.5453559,0.6421367,0.84555215,0.50068897,0.6266223,0.8834704,0.517512716,0.71547288,0.44545093,0.47743848,0.6931745,0.66629213,0.5574691,0.67383945,0.93041825,0.5280091,0.67074746,0.60814786,,,0.52917176,0.47327384,0.70100427,0.9245468,0.5048246,0.8559603,0.92944425,0.4826016,0.83872896,0.7105963,False,False,False,False,False,True,False,False,False,False,False,False,False
380,7.6,0.49672058,0.4959051,0.8500169,0.54267514,0.54169244,0.88212186,0.49854288,0.54288065,0.8967511,0.5439523,0.64585334,0.92692226,0.49959862,0.6266768,0.83952224,0.516136488,0.71622764,0.5679384,0.47745386,0.69487363,0.608304,0.5562191,0.67457324,0.9077042,0.5249335,0.66748476,0.76810265,,,0.33084637,0.47243154,0.7005276,0.89996,0.50376296,0.8554152,0.9166688,0.48325902,0.8388442,0.8921538,False,False,False,False,False,True,False,False,False,False,False,False,False
381,7.62,0.49482533,0.4979081,0.8428635,0.5408128,0.54302335,0.9027649,0.49669838,0.544065,0.8877902,0.5417961,0.6448679,0.79717875,0.49778634,0.62845284,0.86479443,0.51476026,0.7169824,0.6515736,0.47560133000000004,0.695963815,0.59165233,0.5573958,0.66960675,0.9275419,0.5257759,0.6646834,0.7661445,,,0.45905867,0.4731561,0.70232326,0.9310427,0.5038916,0.8537545,0.9200864,0.4830944,0.8371219,0.9177742,False,False,False,False,False,False,True,False,False,False,False,False,False
382,7.64,0.49278304,0.5008849,0.82658136,0.53862923,0.5427264,0.9166417,0.4948139,0.54625624,0.7513959,0.53929114,0.6469313,0.8014279,0.4959466,0.62814736,0.86977494,0.5124265,0.7192304,0.7139778,0.4737488,0.697054,0.70414054,0.55633634,0.669892,0.85633737,0.52382886,0.66432965,0.7252078,,,0.39560187,0.47220474,0.707598,0.89979374,0.5043856,0.85680526,0.71584547,0.48346856,0.83845025,0.8601783,False,False,False,False,False,False,False,False,False,False,False,False,False
383,7.66,0.4894516,0.5032483,0.7757049,0.5374369,0.54472506,0.93092084,0.49275064,0.54693425,0.7755939,0.53768426,0.64918554,0.7647614,0.49410203,0.6290757,0.9029376,0.5101781,0.72103,0.8031835,0.4717452,0.69933665,0.7442902,0.5574882,0.67061824,0.91517836,0.523488,0.66574335,0.7177416,,,0.36502472,0.47194403,0.7103285,0.93012327,0.504363,0.85532665,0.83530205,0.48367846,0.83825845,0.8893098,False,False,False,False,False,False,False,False,False,False,False,False,False
384,7.68,0.48810306,0.50555265,0.8065251,0.53520954,0.544952,0.8194835,0.49089485,0.54721355,0.7317758,0.534717,0.65026253,0.8674535,0.49289653,0.63160115,0.8810571,0.50871074,0.72114044,0.84322166,0.4710804,0.6979809,0.7319296,0.55616367,0.66666865,0.7809756,0.523166575,0.6652219749999999,0.5899112,,,0.33944792,0.47195202,0.708635,0.85290504,0.50443155,0.85776776,0.90656096,0.4841587,0.8383339,0.9055095,False,False,False,False,False,False,False,False,True,False,False,False,False
385,7.7,0.48522517,0.5084116,0.8296375,0.5332456,0.54743207,0.86529475,0.48887712,0.5477323,0.89460504,0.53292125,0.65071595,0.665344,0.4902303,0.6330947,0.8850025,0.5066604,0.72510695,0.85422015,0.46908933,0.70130384,0.87876594,0.5573237,0.6687468,0.8807229,0.52284515,0.6647006,0.71318495,,,0.3491775,0.47379458,0.7024925,0.79219466,0.50562304,0.8539753,0.83242196,0.48480985,0.83615035,0.76739097,False,False,False,False,False,False,False,False,False,False,False,False,False
386,7.72,0.48309943,0.5107564,0.7146117,0.5318729,0.54887944,0.88712436,0.48727164,0.5515727,0.8323558,0.53054535,0.6548528,0.7380133,0.48804098,0.6367194,0.8011651,0.5056089,0.7266973,0.8595119,0.46590513,0.702642,0.7810193,0.55715376,0.6686361,0.8991671,0.52360016,0.66522956,0.75776565,,,0.38445666,0.47402057,0.70278114,0.6808596,0.5051492,0.85449827,0.7984631,0.4836126,0.8351956,0.9080077,False,False,False,False,False,False,False,False,False,False,False,False,False
387,7.74,0.48092374,0.5118719,0.63757503,0.5287129,0.5495806,0.91647226,0.48447534,0.55284935,0.8582575,0.52761066,0.6558985,0.88573116,0.48566103,0.6373795,0.79368025,0.5022951,0.7287123,0.80474293,0.4658008,0.70237565,0.9032699,0.5553337,0.6660681,0.93528,0.52267706,0.66385835,0.77904934,,,0.40466923,0.47123957,0.7024029,0.8084289,0.5051374,0.85516524,0.7319953,0.4837572,0.8354683,0.8892674,False,False,False,False,False,False,False,False,False,False,False,False,False
388,7.76,0.47792643,0.514285,0.8333337,0.526681,0.55185914,0.89033496,0.4819144,0.5522717,0.66000676,0.5256633,0.6588723,0.8749427,0.4830532,0.6393496,0.73582923,0.50024277,0.7331948,0.6711235,0.46284446,0.7062436,0.89542055,0.555378,0.6708778,0.9259447,0.52195513,0.66776985,0.8180599,,,0.39808378,0.4713176,0.7034667,0.7919998,0.50518286,0.8563848,0.9115076,0.48382798,0.8371857,0.7191299,False,False,False,False,False,False,False,False,False,False,False,False,False
389,7.78,0.475291315,0.516225025,0.5999578,0.524039,0.55285454,0.9333236,0.47908416,0.5520771,0.75095254,0.5232799,0.66063595,0.8813077,0.4801648,0.64107555,0.88507426,0.49972618,0.7352442,0.80451936,0.4604493,0.71065885,0.87096244,0.5519845,0.6624785,0.8602783,0.51859415,0.6626372,0.77017134,,,0.28539968,0.47047743,0.7065716,0.8191266,0.5049562,0.8562806,0.8966699,0.4843773,0.83589476,0.84472173,True,False,False,False,False,False,False,False,False,False,False,False,False
390,7.8,0.4726562,0.51816505,0.7709995,0.5207351,0.5547374,0.76537323,0.47685274,0.5566175,0.7044415,0.52041686,0.6607983,0.8124423,0.47779495,0.64216065,0.60814595,0.49677715,0.73828757,0.84219635,0.45800573,0.7155975,0.6928872,0.5534741,0.6680945,0.8873688,0.5198995,0.6668024,0.6805628,,,0.29663923,0.4720583,0.71031165,0.89487374,0.50452286,0.85742366,0.6644857,0.48330453,0.8394423,0.81474715,False,False,False,False,False,False,False,False,False,False,False,False,False
391,7.82,0.46975556,0.51719975,0.7371882,0.5181924,0.5545584,0.7405165,0.4736381,0.5547806,0.92617196,0.51807237,0.6622462,0.78355086,0.47481662,0.6439705,0.8896564,0.49458838,0.74228567,0.7549568,0.45510435,0.71445256,0.73171717,0.55262566,0.661499,0.74806607,0.5199894,0.66484165,0.71687937,,,0.33432838,0.47303665,0.7116747,0.8346297,0.505025,0.8559545,0.7115763,0.48307383,0.8372857,0.9013517,False,False,False,False,False,False,False,False,False,False,False,False,False
392,7.84,0.46794373,0.51750964,0.7893961,0.5148401,0.55486083,0.85795754,0.4706773,0.55375737,0.9032491,0.5154959,0.66433257,0.6034316,0.47255194,0.6437089,0.75685334,0.49323624,0.744479,0.7471317,0.45311847,0.7162495,0.8065909,0.5512822,0.659841,0.83246195,0.5175332,0.66069037,0.6799542,,,0.4907673,0.47349367,0.71394485,0.9059622,0.5042172,0.85782987,0.80370027,0.4827442,0.8385897,0.8689364,False,False,False,False,False,False,False,False,False,False,False,False,False
393,7.86,0.46465328,0.51617324,0.84689784,0.5121072,0.5542842,0.8171911,0.46820375,0.55346,0.88418144,0.5133531,0.6646779,0.9129088,0.47128105,0.6445734,0.80281776,0.49097046,0.7478718,0.7617724,0.45225275,0.7172932,0.6755454,0.5492836,0.6552629,0.8419929,0.5176743,0.6553883,0.76181835,,,0.47802535,0.47210374,0.71157455,0.935216,0.503664,0.859329935,0.5914818,0.48175812,0.83948386,0.72518307,False,False,False,False,False,False,False,False,False,False,False,True,False
394,7.88,0.46333355,0.51670295,0.8030666,0.5087596,0.55027926,0.9460001,0.46674892,0.5515988,0.8146491,0.51239806,0.6626091,0.9011557,0.4693316,0.6428626,0.9263749,0.49001497,0.7484698,0.6491407,0.45111358,0.71710587,0.8474646,0.54973996,0.6569078,0.8113875,0.5180025,0.65864515,0.7011724,,,0.46307558,0.4690079,0.7136037,0.85320616,0.5031108,0.86083,0.76980364,0.48218203,0.8426765,0.87597543,False,False,False,False,False,False,False,False,False,False,False,False,False
395,7.9,0.46066853,0.5142431,0.66280764,0.5079521,0.55024743,0.89685166,0.4653567,0.5511644,0.76497954,0.5101295,0.6620751,0.8538978,0.4675197,0.6417264,0.729292,0.4894726,0.7462182,0.76694924,0.44952565,0.71638024,0.8260949,0.55073696,0.6521196,0.7722313,0.51823133,0.6543084,0.74562407,,,0.531664,0.47044474,0.7105217,0.85279983,0.5029967,0.8604968,0.80620795,0.4813958,0.8425146,0.8268572,False,False,False,False,False,False,False,False,False,False,False,False,False
396,7.92,0.45941398,0.512767,0.80443805,0.50606245,0.5485889,0.8645412,0.46255857,0.55103296,0.8699869,0.5098567,0.65731674,0.85044026,0.4656299,0.6401624,0.8072237,0.48903614,0.7443822,0.7023689,0.4494128,0.7172466,0.92370766,0.548748,0.64878154,0.8754444,0.5168613,0.65248346,0.7804453,0.4863898,0.7268698,0.638255,0.468999,0.7115914,0.7465852,0.50300133,0.8616449,0.80603,0.48252878,0.84252405,0.6549037,False,False,False,False,False,False,False,False,False,False,False,False,False
397,7.94,0.45672882,0.50899714,0.62711066,0.5042663,0.5462407,0.89860284,0.4606454,0.54739386,0.90399194,0.50786996,0.657176,0.7964129,0.46506578,0.6370591,0.70226145,0.4879009,0.7420802,0.6805303,0.44864663,0.7136321,0.89794,0.54729116,0.6482803,0.8846202,0.51607794,0.64823425,0.7430046,0.4852144,0.7252277,0.61806595,0.46817815,0.7104308,0.78829724,0.5031110350000001,0.85987185,0.58653176,0.48096773,0.8432308,0.82250464,False,False,False,False,False,False,False,False,False,False,False,True,False
398,7.96,0.45526173999999997,0.50560727,0.584288,0.5026542,0.5419885,0.8416349,0.46034437,0.5437121,0.894662,0.5068864,0.6526502,0.85735506,0.4648879,0.6342462,0.8666352,0.4884861833333333,0.7361253233333334,0.5890126,0.44862518,0.7101766,0.9327306,0.54684514,0.64559734,0.8280118,0.5153133,0.6467273250000001,0.5878948,0.4848984457142857,0.7252097000000001,0.5512192,0.46513417,0.7105395,0.6439368,0.50322074,0.8580988,0.65978634,0.48100013,0.84149665,0.8507021,True,False,False,False,False,True,False,False,True,True,False,False,False
399,7.98,0.45379466,0.5022174,0.8776766,0.5012666,0.538208,0.73116267,0.45982778,0.5397549,0.8033889,0.50674087,0.6491163,0.81058604,0.46449497,0.6302239,0.8312785,0.4890714666666667,0.7301704466666666,0.5253765,0.4473733,0.70684433,0.7700604,0.54613614,0.6446625,0.8444437,0.51454866,0.6452204,0.71902,0.4845824914285714,0.7251917,0.4515833,0.46432248,0.7125651,0.6985893,0.5033367,0.85981643,0.69903743,0.4807628,0.83991903,0.8702139,False,False,False,False,False,True,False,False,False,True,False,False,False
400,8.0,0.45281968,0.49663612,0.71301717,0.50078106,0.5340682,0.78447473,0.45841283,0.5365123,0.835445,0.5061219,0.6443421,0.8242427,0.46305454,0.62839305,0.87220806,0.48965675,0.72421557,0.63931376,0.44829375,0.70657814,0.85263294,0.54514974,0.6397028,0.88940626,0.51309955,0.63999045,0.658839,0.4842665371428571,0.7251737,0.499665,0.46350667,0.711845,0.715138,0.50415057,0.8580755,0.87720823,0.4818431,0.83937454,0.7254975,False,False,False,False,False,False,False,False,False,True,False,False,False
401,8.02,0.45145693,0.48996112,0.7893298,0.49972746,0.52849597,0.8428636,0.45762318,0.5309749,0.6851971,0.50556815,0.63697684,0.8650741,0.46380183,0.6211741,0.67619586,0.4891029,0.7186645,0.73668736,0.44861355,0.69719917,0.7632258,0.54477215,0.6361711,0.87460965,0.5117513,0.63650453,0.6767941,0.4839505828571429,0.7251557,0.4821351,0.46509227,0.7089445,0.7001382,0.50362283,0.85738975,0.7929342,0.48266628,0.83786744,0.89566207,False,False,False,False,False,False,False,False,False,True,False,False,False
