movement,phase,aspect_id,video_id,aspect_score,aspect_name
2a_2,f3,7,061,0.48,Förflyttar bäckenet bakåt/nedåt kontrollerat och symmetriskt
2a_2,f3,7,076,0.3375,Förflyttar bäckenet bakåt/nedåt kontrollerat och symmetriskt
2a_2,f3,7,093,0.9892,Förflyttar bäckenet bakåt/nedåt kontrollerat och symmetriskt
2a_2,f3,8,028,0.5102,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,045,0.7116,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,059,0.7993,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,074,0.0,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,091,1.0,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,030,0.1716,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,047,0.1599,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,061,1.0,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,076,0.0,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,8,093,0.9474,Knäna bibehålls riktade mot mellersta tån
2a_2,f3,9,028,0.3151,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,045,0.0,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,059,0.1399,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,074,0.2932,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,091,1.0,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,030,0.087,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,047,0.8179,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,061,0.7772,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,076,0.0,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
2a_2,f3,9,093,1.0,Händer/armar följer med i rörelsen utan aktivt mothåll mot armstöd/sits
