molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
486,4.86,293,5.86,-0.260097399,0.0005160384,-0.0,0.0,-0.0008373645799999999,0.4174216514,0.39123871462,0.41899232387999996,-0.2600786718,-0.002590596,-0.0,0.0,0.00166805028,0.41742332111999997,0.39374412948,0.41585813775999997
487,4.87,293,5.86,-0.260097399,0.0005160384,-0.0,0.0,-0.00083652972,0.4174258257,0.391237197,0.41899885066,-0.26008335359999996,-0.002070396,-0.0,0.0,0.00250291028,0.41741914682,0.39457898948,0.41585396346
488,4.88,294,5.88,-0.2600958384,0.0010362384,-0.0,0.0,-0.00083652972,0.4174258257,0.391237197,0.41899885066,-0.26007399,-0.002587995,-0.0,0.0,0.0016663805599999998,0.41742332111999997,0.39374324392,0.41585500111999996
489,4.89,294,5.88,-0.2600958384,0.0010362384,-0.0,0.0,-0.0,0.41742666055999994,0.39207372671999996,0.41899968551999994,-0.26007399,-0.0025853940000000004,-0.0,0.0,0.0016663805599999998,0.41742332111999997,0.39374324392,0.41585500111999996
490,4.9,295,5.9,-0.2600932374,0.0015574788,-0.0,0.0,-0.00083486,0.4174258257,0.39123494592,0.41900120314,-0.26007399,-0.0025853940000000004,-0.0,0.0,0.0016663805599999998,0.41742332111999997,0.39373932312000004,0.41507084112
491,4.91,295,5.9,-0.260089596,0.0020776788,-0.0,0.0,-0.0,0.41742666055999994,0.39206588512,0.41978619799999994,-0.2600729496,-0.0020620728,-0.0,0.0,0.00166805028,0.4174258257,0.39374020868000004,0.41507020906
492,4.92,296,5.92,-0.2600911566,0.0020792394,-0.0,0.0,-0.0,0.41742916514,0.39206588512,0.41978870258,-0.260066187,-0.0020589516,-0.0,0.0,0.00166721542,0.4174258257,0.39373702134,0.41506707241999996
493,4.93,296,5.92,-0.260089596,0.0020776788,-0.0,0.0,-0.00083486,0.41742833028000004,0.391225536,0.41979022020000006,-0.2600698284,-0.0015351102,-0.0,0.0,0.00166721542,0.4174258257,0.39373702134,0.41506707241999996
494,4.94,297,5.94,-0.260089596,0.0020776788,-0.0,0.0,-0.00083486,0.4174258257,0.391225536,0.41978771562,-0.2600698284,-0.0015351102,-0.0,0.0,0.00166972,0.41742666055999994,0.39373560512,0.4150647706399999
495,4.95,297,5.94,-0.260089596,0.0020776788,-0.0,0.0,-0.00083486,0.4174258257,0.39122004687999995,0.42057187562,-0.2600698284,-0.0015351102,-0.0,0.0,0.00166972,0.41742666055999994,0.39373560512,0.4150647706399999
496,4.96,298,5.96,-0.2600849142,0.0025989192000000004,-0.0,0.0,-0.00083486,0.4174258257,0.39122004687999995,0.42057187562,-0.2600646264,-0.0010112688,-0.0,0.0,0.0016722245799999998,0.4174258257,0.39373262057999997,0.41506079914
497,4.97,298,5.96,-0.260079192,0.0031191192,-0.0,0.0,-0.00083486,0.41742833028000004,0.39122004687999995,0.42057438020000004,-0.260066187,-0.0004910688,-0.0,0.0,0.0016722245799999998,0.4174258257,0.39373262057999997,0.41506079914
498,4.98,299,5.98,-0.26007242939999997,0.0036393192000000003,-0.0,0.0,-0.00083486,0.41742833028000004,0.39121298944,0.42057673268000006,-0.260066187,-0.0004910688,-0.0,0.0,0.0016722245799999998,0.4174258257,0.39373654137999997,0.41584495913999997
499,4.99,299,5.98,-0.26007242939999997,0.0036393192000000003,-0.0,0.0,-0.00083486,0.41742833028000004,0.39121298944,0.42057673268000006,-0.26006670719999997,2.91312e-05,-0.0,0.0,0.0016747291599999998,0.41742332111999997,0.39373904596,0.41584245455999996
