molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
492,4.92,352,7.04,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747916335999996,0.41999916,-0.24009903960000004,-0.0004802,-0.0,0.0,-1.6799999999999998e-06,0.41999916,0.41831831999999997,0.41999916
493,4.93,352,7.04,-0.24009951980000002,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747832672,0.4208358,-0.24009903960000004,-0.0004802,-0.0,0.0,-8.399999999999999e-07,0.41999916,0.41831832335999997,0.41999916
494,4.94,353,7.06,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747832672,0.4208358,-0.24009951980000002,-0.0004802,-0.0,0.0,-8.399999999999999e-07,0.41999916,0.41831915999999997,0.41999916
495,4.95,353,7.06,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747832672,0.4208358,-0.24009951980000002,-0.0004802,-0.0,0.0,-8.399999999999999e-07,0.41999916,0.41831915999999997,0.41999916
496,4.96,354,7.08,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747581679999995,0.4208358,-0.2401,0.0,-0.0,0.0,-8.399999999999999e-07,0.41999916,0.41831915999999997,0.41999916
497,4.97,354,7.08,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747581679999995,0.4208358,-0.24009951980000002,-0.0004802,-0.0,0.0,-8.399999999999999e-07,0.41999916,0.41831915999999997,0.41999916
498,4.98,355,7.1,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747581679999995,0.4208358,-0.2401,0.0,-0.0,0.0,-0.0,0.41999916,0.41831999999999997,0.41999916
499,4.99,355,7.1,-0.24009951980000002,0.0004802,-0.0,0.0,-0.00084,0.41999916,0.41747665343999996,0.41999916,-0.24009951980000002,-0.0004802,-0.0,0.0,-0.0,0.41999916,0.41831999999999997,0.41999916
500,5.0,356,7.12,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.41747581679999995,0.4208358,-0.2401,0.0,-0.0,0.0,-8.399999999999999e-07,0.41999916,0.41831832335999997,0.41999916
501,5.01,356,7.12,-0.2401,0.0,-0.0,0.0,-0.00084,0.41999916,0.4174716336,0.4208358,-0.24009951980000002,0.0,-0.0,0.0,-8.399999999999999e-07,0.41999916,0.41831832335999997,0.41999916
