molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
342,3.42,250,5.0,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.4183116336,0.41916332976000004,-0.24009951980000002,1.4406e-06,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747580672,0.41915245008
343,3.43,250,5.0,-0.2401,0.0,-0.0,0.0,-0.0,0.41999244,0.4183116336,0.41916081984000003,-0.24009951980000002,1.4406e-06,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
344,3.44,251,5.02,-0.24009951980000002,-0.0004802,-0.0,0.0,-0.0,0.41999244,0.4183116336,0.41916081984000003,-0.24009903960000004,0.0004816406,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
345,3.45,251,5.02,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.41831247024,0.41999745984000003,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
346,3.46,252,5.04,-0.2401,0.0,-0.0,0.0,-0.0,0.41999244,0.41831247024,0.41999745984000003,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
347,3.47,252,5.04,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830913375999995,0.41999913312000003,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41830995024,0.41748252
348,3.48,253,5.06,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.00083748,0.4199916,0.41746913375999994,0.41999829312000003,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41830995024,0.41748252
349,3.49,253,5.06,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.00083748,0.4199916,0.41746913375999994,0.41999829312000003,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.4183091136,0.41748001008
350,3.5,254,5.08,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.00083496,0.4199916,0.41747165375999995,0.41999829312000003,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.4183091136,0.41748001008
351,3.51,254,5.08,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.418304124,0.42000080640000004,-0.24009951980000002,1.4406e-06,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
352,3.52,255,5.1,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.418304124,0.42000080640000004,-0.24009951980000002,0.0004802,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
353,3.53,255,5.1,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.418304124,0.42000080640000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
354,3.54,256,5.12,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829492096,0.42000247968000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
355,3.55,256,5.12,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829492096,0.42000247968000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41831078687999995,0.41831414016
356,3.56,257,5.14,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829492096,0.42000247968000004,-0.24009903960000004,0.0004816406,-0.0,0.0,0.00083748,0.4199916,0.41915329679999996,0.41831581008
357,3.57,257,5.14,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829492096,0.42000247968000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
358,3.58,258,5.16,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829492096,0.42000247968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,0.00083748,0.4199916,0.41915329679999996,0.41831581008
359,3.59,258,5.16,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.2400980792,0.0009604,-0.0,0.0,-2.52e-06,0.41999244,0.41831580672,0.41915329008
360,3.6,259,5.18,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829492096,0.42000247968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,0.00083748,0.4199916,0.41915329679999996,0.41831581008
361,3.61,259,5.18,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,0.00083748,0.4199916,0.41915329679999996,0.41831581008
362,3.62,260,5.2,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.24009903960000004,0.0004816406,-0.0,0.0,0.00083748,0.4199916,0.41915413343999997,0.41831832
363,3.63,260,5.2,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830076736,0.41916416640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
364,3.64,261,5.22,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830076736,0.41916416640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-2.52e-06,0.41999244,0.41831413343999996,0.41831916
365,3.65,261,5.22,-0.24009951980000002,-1.4406e-06,-0.0,0.0,0.0008425199999999999,0.4199916,0.41914076736,0.41916332640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-2.52e-06,0.41999244,0.41831329679999996,0.41831665008
366,3.66,262,5.24,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830829712,0.41916249312000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
367,3.67,262,5.24,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830829712,0.41916249312000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
368,3.68,263,5.26,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.41830577712,0.41916249312000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
369,3.69,263,5.26,-0.24009951980000002,-1.4406e-06,-0.0,0.0,0.00084,0.4199916,0.41914577712,0.41916165312000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
370,3.7,264,5.28,-0.2401,0.0,-0.0,0.0,-0.0,0.41999244,0.41830577712,0.41916249312000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
371,3.71,264,5.28,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.41830577712,0.41916249312000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008425199999999999,0.4199916,0.41747329679999995,0.41831581008
372,3.72,265,5.3,-0.2401,0.0,-0.0,0.0,-0.0,0.41999244,0.4183116336,0.41916081984000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
373,3.73,265,5.3,-0.2401,0.0,-0.0,0.0,-0.0,0.41999244,0.41831247024,0.41999745984000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
374,3.74,266,5.32,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.4183116336,0.41916081984000003,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
375,3.75,266,5.32,-0.24009951980000002,-0.0004802,-0.0,0.0,-0.0,0.41999244,0.4183116336,0.41916081984000003,-0.2400961584,0.0009632812,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
376,3.76,267,5.34,-0.24009951980000002,-0.0004802,-0.0,0.0,-0.0,0.41999244,0.41830577712,0.41916249312000003,-0.24009375740000002,0.0014434812,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
377,3.77,267,5.34,-0.24009903960000004,-0.0004816406,-0.0,0.0,-0.0,0.41999244,0.41830577712,0.41916249312000003,-0.24009375740000002,0.0014434812,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
378,3.78,268,5.36,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.41830577712,0.41916249312000003,-0.2400961584,0.0009632812,-0.0,0.0,-5.04e-06,0.41999244,0.41831328672,0.41915329008
379,3.79,268,5.36,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.41830661375999995,0.41999913312000003,-0.2400961584,0.0009632812,-0.0,0.0,-5.04e-06,0.41999244,0.41831077679999995,0.41831665008
380,3.8,269,5.38,-0.24009951980000002,-1.4406e-06,-0.0,0.0,-0.0,0.41999244,0.418299084,0.42000080640000004,-0.2400961584,0.0009632812,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747077679999994,0.41831581008
381,3.81,269,5.38,-0.2401,0.0,-0.0,0.0,-0.0,0.41999244,0.41829824736,0.41916416640000004,-0.2400961584,0.0009632812,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
382,3.82,270,5.4,-0.2401,0.0,-0.0,0.0,-0.0,0.41999244,0.418299084,0.42000080640000004,-0.2400961584,0.0009632812,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747328672,0.41915245008
383,3.83,270,5.4,-0.2401,0.0,-0.0,0.0,0.0008425199999999999,0.4199916,0.419141604,0.41999996640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747161343999994,0.41831832
384,3.84,271,5.42,-0.24009951980000002,-1.4406e-06,-0.0,0.0,0.0008425199999999999,0.4199916,0.41914076736,0.41916332640000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-0.0008450399999999999,0.4199916,0.41747412335999995,0.41915496
385,3.85,271,5.42,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.418301604,0.42000080640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-5.04e-06,0.41999244,0.41831412335999996,0.4191558
386,3.86,272,5.44,-0.24009903960000004,-0.0004816406,-0.0,0.0,2.52e-06,0.41999244,0.41829156432000003,0.41916583968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-5.04e-06,0.41999244,0.41831412335999996,0.4191558
387,3.87,272,5.44,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-2.52e-06,0.41999244,0.41831413343999996,0.41831916
388,3.88,273,5.46,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-2.52e-06,0.41999244,0.41831413343999996,0.41831916
389,3.89,273,5.46,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-2.52e-06,0.41999244,0.41831413343999996,0.41831916
390,3.9,274,5.48,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41828320799999996,0.41916751296000004,-0.24009759900000002,0.00048308119999999996,-0.0,0.0,-2.52e-06,0.41999244,0.41831413343999996,0.41831916
391,3.91,274,5.48,-0.24009951980000002,-1.4406e-06,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.24009759900000002,0.00048308119999999996,-0.0,0.0,-2.52e-06,0.41999244,0.41831413343999996,0.41831916
392,3.92,275,5.5,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829156432000003,0.41916583968000004,-0.24009759900000002,0.00048308119999999996,-0.0,0.0,-0.0,0.41999244,0.41831581679999996,0.41832166992
393,3.93,275,5.5,-0.24009903960000004,-0.0004816406,-0.0,0.0,2.52e-06,0.41999244,0.41829240096,0.42000247968000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-0.0,0.41999244,0.41831581679999996,0.41832166992
394,3.94,276,5.52,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829156432000003,0.41916583968000004,-0.24009759900000002,0.00048308119999999996,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
395,3.95,276,5.52,-0.24009903960000004,-0.0004816406,-0.0,0.0,5.04e-06,0.41999244,0.41829408432000004,0.41916583968000004,-0.24009759900000002,0.00048308119999999996,-0.0,0.0,-0.0,0.41999244,0.41831247024,0.41748252
396,3.96,277,5.54,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830076736,0.41916416640000004,-0.24009759900000002,0.00048308119999999996,-0.0,0.0,-0.0,0.41999244,0.41831247024,0.41748252
397,3.97,277,5.54,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830076736,0.41916416640000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-0.0,0.41999244,0.41831247024,0.41748252
398,3.98,278,5.56,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829825744,0.41832752640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0,0.41999244,0.41831247024,0.41748252
399,3.99,278,5.56,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829825744,0.41832752640000004,-0.24009903960000004,0.0004816406,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
400,4.0,279,5.58,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829825744,0.41832752640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
401,4.01,279,5.58,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829825744,0.41832752640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-2.52e-06,0.41999244,0.41831413343999996,0.41831916
402,4.02,280,5.6,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41828905439999997,0.41832919968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
403,4.03,280,5.6,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829825744,0.41832752640000004,-0.24009759900000002,0.0009618406,-0.0,0.0,0.00084,0.4199916,0.41915665343999997,0.41831832
404,4.04,281,5.62,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829156432000003,0.41916583968000004,-0.2400961584,0.0009632812,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
405,4.05,281,5.62,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41829156432000003,0.41916583968000004,-0.24009759900000002,0.0009618406,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
406,4.06,282,5.64,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830076736,0.41916416640000004,-0.2400961584,0.0009632812,-0.0,0.0,-0.0,0.41999244,0.41831665343999996,0.41831916
407,4.07,282,5.64,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.41830076736,0.41916416640000004,-0.2400961584,0.0009632812,-0.0,0.0,0.00084,0.4199916,0.41915916336,0.41915496
408,4.08,283,5.66,-0.24009951980000002,-1.4406e-06,-0.0,0.0,2.52e-06,0.41999244,0.418301604,0.42000080640000004,-0.2400961584,0.0009632812,-0.0,0.0,-2.52e-06,0.41999244,0.41831580672,0.41915329008
409,4.09,283,5.66,-0.24009903960000004,0.0004787594,-0.0,0.0,2.52e-06,0.41999244,0.418301604,0.42000080640000004,-0.2400961584,0.0009632812,-0.0,0.0,-2.52e-06,0.41999244,0.41831580672,0.41915329008
410,4.1,284,5.68,-0.24009903960000004,0.0004787594,-0.0,0.0,2.52e-06,0.41999244,0.418301604,0.42000080640000004,-0.2400961584,0.0009632812,-0.0,0.0,-2.52e-06,0.41999244,0.41831580672,0.41915329008
411,4.11,284,5.68,-0.24009903960000004,0.0004787594,-0.0,0.0,2.52e-06,0.41999244,0.418301604,0.42000080640000004,-0.2400961584,0.0009632812,-0.0,0.0,-2.52e-06,0.41999244,0.41831580672,0.41915329008
