molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
390,3.9,300,6.0,-0.27348906,0.0010983760000000003,-0.0,0.0,0.0017498468,0.43965296544,0.41396651880000007,0.4246278288,-0.27349453000000007,0.0005437180000000001,-0.0,0.0,7.034559999999999e-06,0.43965648272,0.4125664633600001,0.42561584272
391,3.91,300,6.0,-0.273492889,0.001097282,-0.0,0.0,0.0017498468,0.43965296544,0.41392604872000005,0.42463608799999997,-0.27349453000000007,0.0005437180000000001,-0.0,0.0,7.034559999999999e-06,0.43965648272,0.4125664633600001,0.42561584272
392,3.92,301,6.02,-0.27348906,0.0010983760000000003,-0.0,0.0,0.0017498468,0.43965296544,0.41392604872000005,0.42463608799999997,-0.27349453000000007,0.0005437180000000001,-0.0,0.0,0.0008863545599999999,0.43965560340000004,0.4134457833600001,0.42561496340000005
393,3.93,301,6.02,-0.27348906,0.0010983760000000003,-0.0,0.0,0.0017498468,0.43965296544,0.41389548968000006,0.42381099392,-0.27349507700000003,-3.2820000000000005e-06,-0.0,0.0,0.0008863545599999999,0.43965560340000004,0.4134168761600001,0.4247890434
394,3.94,302,6.04,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.00174808816,0.43965296544,0.41385160912,0.42380438655999997,-0.27349507700000003,-3.2820000000000005e-06,-0.0,0.0,0.00088459592,0.43965560340000004,0.41343741736000006,0.4247890434
395,3.95,302,6.04,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.00174808816,0.43965296544,0.41385160912,0.42380438655999997,-0.27349507700000003,-3.2820000000000005e-06,-0.0,0.0,0.00088459592,0.43965560340000004,0.41343741736000006,0.4247890434
396,3.96,303,6.06,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.00174808816,0.43965296544,0.41385160912,0.42380438655999997,-0.273497812,-2.188e-06,-0.0,0.0,0.00088459592,0.43965560340000004,0.41343741736000006,0.4247890434
397,3.97,303,6.06,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.00174808816,0.43965296544,0.41385160912,0.42380438655999997,-0.273497812,-2.188e-06,-0.0,0.0,0.00088459592,0.43965560340000004,0.41345806536000007,0.4247890434
398,3.98,304,6.08,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.0008670095200000001,0.43965560340000004,0.4129573157600001,0.42462551124000003,-0.273497812,-2.188e-06,-0.0,0.0,0.0008828372800000001,0.43965560340000004,0.41345630672000006,0.4247890434
399,3.99,304,6.08,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.0008670095200000001,0.43965560340000004,0.4129573157600001,0.42462551124000003,-0.273497812,-2.188e-06,-0.0,0.0,1.7586399999999998e-06,0.43965912068,0.4125752280800001,0.42480247172
400,4.0,305,6.1,-0.27348140200000004,0.0016464700000000001,-0.0,0.0,0.0008670095200000001,0.43965560340000004,0.4129573157600001,0.42462551124000003,-0.273497812,-2.188e-06,-0.0,0.0,1.7586399999999998e-06,0.43965912068,0.41262313144000007,0.4256275658
401,4.01,305,6.1,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.0008670095200000001,0.43965560340000004,0.4129573157600001,0.42462551124000003,-0.273497812,-2.188e-06,-0.0,0.0,1.7586399999999998e-06,0.43965912068,0.41262313144000007,0.4256275658
402,4.02,306,6.12,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.0008687681599999999,0.43965560340000004,0.41295907440000007,0.42462551124000003,-0.273497812,-2.188e-06,-0.0,0.0,8.793199999999999e-07,0.43965912068,0.41262225212000003,0.4256275658
403,4.03,306,6.12,-0.27348906,0.0010983760000000003,-0.0,0.0,0.0008687681599999999,0.43965560340000004,0.41291364880000003,0.42461890388000006,-0.27349507700000003,-3.2820000000000005e-06,-0.0,0.0,8.793199999999999e-07,0.43965912068,0.41263959644000003,0.42561848068
404,4.04,307,6.14,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.0008687681599999999,0.43965560340000004,0.41291364880000003,0.42461890388000006,-0.273497812,-2.188e-06,-0.0,0.0,8.793199999999999e-07,0.43965912068,0.41263959644000003,0.42561848068
405,4.05,307,6.14,-0.27348906,0.0010983760000000003,-0.0,0.0,0.0008687681599999999,0.43965560340000004,0.41288308976000004,0.42379380980000003,-0.27349507700000003,-3.2820000000000005e-06,-0.0,0.0,8.793199999999999e-07,0.43965912068,0.41263959644000003,0.42561848068
406,4.06,308,6.16,-0.27348906,0.0010983760000000003,-0.0,0.0,0.0008705268,0.43965560340000004,0.41288484840000006,0.42379380980000003,-0.27349507700000003,-3.2820000000000005e-06,-0.0,0.0,8.793199999999999e-07,0.43965912068,0.41262225212000003,0.42561848068
407,4.07,308,6.16,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.0008705268,0.43965560340000004,0.41288484840000006,0.42381693556000005,-0.27349507700000003,-3.2820000000000005e-06,-0.0,0.0,0.00088107864,0.43965824136000003,0.41350245144000003,0.42561760136000004
408,4.08,309,6.18,-0.27348632500000003,0.0016453760000000003,-0.0,0.0,0.0017498468,0.43965296544,0.41380959400000006,0.42382007903999996,-0.27349453000000007,0.0005437180000000001,-0.0,0.0,0.00088107864,0.43965824136000003,0.41350245144000003,0.42561760136000004
