Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
43,"-0,039","-0,185","0,012","0,121","-0,216","-0,160","0,053","0,039","-0,054","-0,132","0,050","0,035","0,514","0,008","-0,088","-0,063","0,026","-0,106","0,064","-0,386","0,251"
44,"-0,022","0,210","0,025","-0,094","-0,239","-0,467","-0,012","-0,043","-0,073","-0,065","-0,004","-0,071","0,455","-0,007","0,073","-0,075","0,137","-0,205","-0,097","-0,159","0,270"
45,"0,253","0,500","0,007","-0,086","-0,267","-0,386","-0,005","-0,014","-0,019","-0,008","0,025","-0,013","0,522","-0,055","0,047","-0,065","0,047","-0,307","-0,385","0,176","0,080"
46,"0,386","0,345","-0,048","-0,063","-0,159","-0,168","-0,077","0,067","-0,122","-0,123","0,076","-0,183","0,361","0,057","-0,002","0,107","0,010","-0,257","-0,379","0,415","0,003"
47,"0,104","0,139","-0,015","-0,029","0,057","0,131","0,127","0,094","0,046","-0,114","-0,061","-0,318","0,180","0,123","-0,016","0,309","0,014","-0,276","-0,238","0,542","-0,124"
48,"0,118","-0,030","-0,045","-0,074","0,193","0,274","0,070","0,177","0,079","0,124","-0,001","-0,198","-0,058","0,197","-0,050","0,369","0,076","-0,215","0,019","0,543","-0,100"
49,"-0,047","0,187","-0,107","-0,006","0,165","0,349","0,297","0,171","-0,084","0,124","-0,001","-0,198","-0,022","-0,006","0,128","0,273","0,231","-0,216","0,254","0,438","0,026"
50,"0,040","-0,024","-0,115","0,002","0,328","0,404","0,133","0,313","0,069","-0,190","-0,034","0,006","-0,372","0,234","-0,070","0,102","0,247","-0,066","0,054","0,301","0,165"
51,"-0,171","-0,150","0,003","0,162","0,164","0,195","-0,031","0,263","0,254","-0,623","0,012","0,095","-0,430","0,095","0,033","-0,086","0,227","-0,103","0,188","0,019","-0,026"
52,"-0,264","0,025","-0,038","0,183","0,111","-0,192","-0,105","0,208","0,153","-0,559","0,040","0,016","-0,296","0,000","-0,019","-0,148","0,092","-0,210","0,147","-0,124","-0,039"
53,"0,020","-0,178","-0,001","0,225","-0,107","-0,362","0,016","0,206","0,139","-0,318","0,182","0,026","-0,019","0,018","-0,054","-0,280","-0,036","-0,074","-0,057","-0,209","-0,174"
54,"0,137","0,244","-0,096","0,225","-0,107","-0,362","-0,001","0,068","0,006","-0,376","0,099","-0,003","0,151","-0,009","0,007","-0,377","-0,381","0,002","0,201","-0,207","-0,150"
55,"0,091","0,188","-0,049","-0,200","0,089","-0,344","-0,018","-0,071","-0,127","-0,008","0,079","-0,041","0,534","0,055","-0,123","-0,951","-0,352","-0,010","0,137","-0,311","-0,236"
56,"0,057","0,204","0,096","-0,271","-0,019","-0,420","-0,027","-0,045","-0,209","0,419","0,035","0,006","0,485","0,001","-0,008","-0,566","-0,496","0,120","0,147","-0,147","-0,355"
57,"0,221","0,274","0,024","-0,075","-0,022","-0,303","-0,077","-0,124","-0,092","-0,075","0,024","0,120","0,379","-0,045","0,087","-0,317","-0,319","0,063","-0,019","-0,014","-0,435"
58,"-0,035","0,259","-0,009","-0,084","0,085","0,192","-0,213","-0,124","-0,213","-0,440","0,016","0,103","0,435","0,070","0,165","0,001","-0,245","-0,079","0,085","0,064","-0,476"
59,"0,012","0,027","0,078","-0,051","0,301","0,492","-0,105","-0,182","-0,335","-0,312","-0,145","0,055","0,130","0,192","0,157","0,167","0,071","-0,195","-0,047","-0,045","-0,292"
60,"-0,001","0,076","0,044","0,012","0,246","0,512","-0,100","-0,290","-0,279","0,300","-0,159","0,029","-0,087","0,189","0,030","0,315","0,256","-0,343","-0,088","-0,164","0,011"
61,"-0,126","-0,261","0,154","0,006","0,219","0,458","-0,207","-0,096","-0,160","0,486","-0,073","-0,072","-0,174","0,190","0,091","0,474","0,236","-0,236","0,048","-0,108","0,101"
62,"-0,130","-0,417","0,041","-0,061","0,192","0,410","-0,187","-0,012","0,001","0,303","0,031","-0,136","-0,384","0,125","0,099","0,305","0,346","-0,242","-0,025","-0,206","0,273"
63,"0,086","-0,255","-0,028","-0,188","0,167","0,368","-0,050","-0,011","0,123","0,002","0,105","-0,259","-0,458","-0,160","-0,002","0,173","0,219","-0,106","-0,111","-0,102","0,254"
64,"-0,197","-0,053","-0,065","-0,100","-0,051","0,056","-0,008","0,040","-0,047","-0,303","-0,010","-0,218","-0,478","-0,206","0,032","-0,019","0,030","-0,032","-0,169","0,034","0,091"
65,"-0,019","-0,318","0,031","-0,100","-0,051","0,056","-0,131","0,096","-0,062","-0,489","0,013","-0,172","0,082","-0,381","0,222","-0,227","-0,217","0,055","-0,267","0,196","0,055"
66,"-0,013","0,005","-0,054","-0,499","-0,399","-0,207","0,055","0,175","-0,057","-0,437","0,043","0,021","-0,484","0,129","-0,169","-0,363","-0,513","0,302","-0,321","0,279","0,167"
67,"-0,006","-0,080","-0,069","-0,311","-0,374","-0,171","-0,267","-0,095","-0,153","-0,315","-0,009","0,055","-0,057","-0,198","-0,043","-0,462","-0,431","0,256","-0,194","0,318","0,199"
68,"-0,105","-0,228","-0,025","-0,056","-0,323","-0,088","-0,207","-0,096","-0,160","0,105","0,165","0,127","0,054","-0,241","0,179","-0,402","-0,369","0,317","-0,267","0,365","0,196"
69,"-0,001","0,076","0,044","-0,113","-0,241","-0,054","-0,011","-0,233","-0,043","0,406","0,091","0,251","-0,230","0,076","0,013","-0,427","-0,242","0,275","-0,303","0,316","0,282"
70,"0,123","0,126","0,068","-0,090","-0,133","0,164","-0,020","-0,207","-0,125","0,224","0,087","0,242","-0,276","-0,077","-0,111","-0,280","-0,152","0,284","-0,204","0,154","0,317"
71,"-0,020","-0,198","0,095","-0,041","0,003","0,023","0,127","-0,096","0,076","-0,203","0,186","0,168","-0,039","-0,028","-0,019","-0,247","0,058","0,102","-0,236","0,175","0,186"
72,"0,074","-0,493","0,072","0,057","0,109","0,370","0,079","0,151","0,160","-0,315","0,100","-0,001","-0,002","-0,084","0,035","-0,077","0,448","0,031","-0,105","0,138","0,177"
73,"0,131","-0,245","0,187","0,360","0,106","0,338","0,073","0,123","0,107","-0,245","0,073","-0,188","-0,029","-0,338","0,000","0,025","0,534","-0,035","-0,037","0,166","0,222"
74,"0,020","-0,465","0,133","0,243","-0,002","0,405","0,064","-0,041","0,055","-0,309","0,099","-0,137","-0,039","-0,028","-0,019","0,002","0,350","-0,313","-0,033","0,091","0,181"
75,"-0,059","-0,339","0,127","0,378","0,187","0,502","0,168","0,009","-0,122","0,002","0,105","-0,259","0,054","0,031","0,113","0,056","0,170","-0,184","0,283","-0,067","0,051"
76,"-0,093","-0,156","0,073","0,022","-0,052","0,043","0,162","-0,210","-0,145","-0,129","0,131","-0,074","0,064","0,116","0,125","0,010","0,071","-0,102","0,260","-0,197","-0,163"
77,"-0,283","-0,416","0,211","0,311","-0,055","-0,124","0,202","-0,104","-0,344","-0,068","0,187","-0,099","0,037","0,009","-0,034","-0,038","-0,101","-0,064","0,351","-0,062","-0,220"
78,"-0,334","-0,341","0,011","0,420","-0,110","-0,245","0,152","0,007","-0,257","-0,072","0,214","-0,045","-0,258","0,216","-0,030","-0,114","-0,220","-0,113","0,147","-0,124","-0,039"
79,"-0,527","0,094","-0,056","0,213","-0,161","-0,470","0,005","0,286","0,030","0,114","0,082","-0,036","-0,154","0,113","-0,002","-0,157","-0,130","-0,343","0,070","-0,170","-0,141"
80,"-0,296","0,087","-0,155","0,089","-0,105","-0,485","0,029","0,453","0,216","0,236","0,085","-0,030","-0,030","0,057","-0,008","-0,242","-0,064","-0,447","-0,134","-0,232","0,040"
81,"-0,002","0,363","-0,090","0,101","-0,051","-0,376","0,031","0,399","0,244","0,297","0,141","-0,055","0,116","0,195","-0,171","-0,198","-0,060","-0,373","-0,165","-0,187","0,225"
82,"0,228","0,477","-0,125","0,043","-0,105","-0,343","0,020","0,288","0,165","0,117","0,109","-0,117","0,323","0,113","-0,056","0,133","-0,117","-0,215","-0,165","-0,187","0,225"
83,"0,452","0,267","-0,075","0,113","0,003","-0,267","-0,075","0,203","-0,125","-0,126","0,158","-0,156","0,255","0,284","0,027","-0,058","-0,212","-0,297","-0,064","0,111","0,050"
84,"0,360","0,155","0,018","-0,114","0,141","-0,106","0,105","0,064","-0,143","0,114","0,137","-0,063","0,169","0,285","0,088","0,094","0,026","-0,200","0,131","0,324","-0,048"
85,"0,316","-0,142","-0,063","0,196","-0,027","-0,057","0,235","0,036","-0,075","0,181","0,137","-0,197","0,036","0,256","0,082","0,266","-0,011","-0,149","0,304","0,430","-0,044"
86,"-0,079","-0,205","0,108","0,223","0,163","0,188","0,071","-0,013","0,109","0,120","0,081","-0,172","-0,155","0,237","0,056","0,304","0,252","-0,085","0,254","0,438","0,026"
87,"-0,178","-0,066","0,018","0,164","0,109","0,222","-0,048","0,125","0,121","-0,428","0,014","-0,169","-0,201","0,207","-0,010","0,118","0,305","-0,078","0,258","0,362","-0,016"
88,"-0,191","-0,017","-0,016","0,162","0,164","0,195","0,068","0,231","0,051","-0,367","-0,039","-0,139","-0,155","0,237","0,056","-0,020","0,436","0,047","-0,068","0,333","-0,084"
89,"-0,190","-0,137","-0,080","0,268","0,027","0,046","0,364","0,199","-0,038","-0,008","0,025","-0,013","-0,668","0,169","-0,001","-0,052","0,321","0,073","-0,317","0,180","-0,191"
90,"-0,513","-0,076","-0,086","-0,065","-0,104","-0,195","0,096","0,090","-0,225","0,053","0,081","-0,038","-0,133","0,036","-0,094","-0,196","0,304","0,109","-0,273","-0,067","-0,184"
91,"-0,282","-0,249","0,013","-0,154","-0,023","0,116","0,222","-0,020","-0,183","-0,011","0,107","0,013","-0,115","-0,066","-0,005","-0,043","0,136","0,127","-0,168","0,010","-0,225"
92,"-0,178","-0,066","0,018","-0,278","0,033","0,102","-0,034","-0,073","-0,262","0,053","0,081","-0,038","-0,075","-0,096","-0,132","0,063","-0,110","0,027","-0,052","-0,284","-0,215"
93,"-0,186","-0,148","0,231","0,019","0,003","0,016","-0,142","-0,015","-0,141","-0,008","0,025","-0,013","-0,388","0,089","-0,275","0,077","-0,126","-0,030","0,097","-0,285","-0,109"
94,"0,138","-0,330","0,172","0,029","0,111","0,098","-0,103","-0,236","-0,307","-0,065","-0,058","-0,043","-0,543","-0,011","-0,065","-0,013","-0,229","-0,022","0,015","-0,402","0,006"
95,"0,460","-0,105","0,044","-0,092","0,113","0,111","-0,016","-0,125","-0,099","-0,136","0,077","0,090","-0,220","0,037","-0,033","-0,053","-0,180","0,150","0,010","-0,326","0,047"
96,"0,368","-0,217","0,137","-0,066","0,165","0,355","-0,267","-0,286","-0,122","-0,193","0,048","0,032","-0,193","0,021","0,067","-0,021","-0,065","0,124","0,043","-0,201","0,002"
97,"0,198","-0,443","0,096","-0,057","0,274","0,437","-0,366","-0,063","0,050","-0,312","-0,036","0,000","-0,106","0,019","0,007","0,038","0,017","-0,015","0,216","0,074","0,147"
98,"0,099","-0,471","0,204","-0,056","0,083","0,463","-0,086","-0,034","0,347","-0,065","-0,004","-0,071","-0,173","0,067","0,033","0,067","0,059","-0,085","0,388","0,179","0,151"
99,"-0,079","-0,492","0,241","-0,201","-0,023","0,258","-0,214","-0,061","0,307","-0,193","-0,006","0,060","0,196","-0,127","0,196","0,041","0,091","0,029","0,265","0,089","0,393"
100,"-0,316","-0,234","0,158","-0,414","-0,292","0,004","-0,260","0,133","0,419","-0,434","-0,094","0,022","-0,002","-0,084","0,035","0,012","0,050","0,099","0,103","0,171","0,587"
101,"-0,081","-0,085","0,171","-0,182","-0,212","-0,129","-0,074","0,212","0,424","-0,492","-0,123","-0,035","-0,029","-0,067","-0,065","0,074","0,185","0,205","-0,386","0,053","0,572"
102,"-0,159","0,208","-0,033","-0,121","-0,213","-0,135","-0,030","0,073","0,284","-0,318","0,019","0,109","0,123","0,132","-0,036","0,364","0,197","0,334","-0,648","0,104","0,274"
103,"0,032","0,181","-0,036","-0,014","-0,214","-0,283","0,145","0,042","0,210","-0,443","0,098","0,130","0,000","0,065","-0,088","0,095","0,411","0,081","-0,651","0,325","0,139"
104,"0,158","-0,176","0,057","0,004","-0,133","-0,120","0,010","-0,012","0,116","-0,251","-0,035","0,003","0,017","0,086","0,059","0,141","0,104","-0,081","-0,352","0,446","-0,140"
105,"0,210","-0,085","0,060","0,053","0,028","0,342","0,135","-0,132","-0,391","-0,072","0,051","0,038","-0,048","0,282","-0,039","0,258","0,153","-0,003","-0,072","0,385","-0,359"
106,"0,099","-0,017","-0,128","0,053","0,028","0,342","0,000","-0,186","-0,484","-0,059","-0,222","-0,096","-0,210","0,122","-0,022","0,010","0,071","-0,102","0,121","0,137","-0,246"
107,"0,053","-0,073","-0,081","-0,029","0,057","0,131","-0,067","-0,213","-0,531","-0,123","-0,033","-0,128","-0,067","0,112","-0,062","-0,006","0,014","-0,089","0,444","-0,294","0,033"
108,"0,013","-0,093","0,014","-0,298","0,007","-0,088","-0,034","-0,073","-0,262","-0,245","-0,090","-0,106","0,163","0,101","-0,163","-0,166","-0,061","-0,040","0,356","-0,820","0,084"
109,"0,124","0,006","0,004","-0,276","-0,237","-0,448","-0,084","0,039","-0,176","-0,373","-0,092","0,025","0,087","0,064","-0,149","-0,204","0,083","-0,025","0,577","-0,868","0,193"
110,"0,104","-0,148","0,119","-0,276","-0,237","-0,448","-0,012","-0,043","-0,073","-0,193","-0,006","0,060","0,343","0,159","-0,091","-0,051","-0,085","-0,007","0,623","-0,800","0,165"
111,"-0,185","0,019","0,033","-0,091","-0,157","-0,439","-0,084","0,039","-0,176","-0,136","-0,031","0,145","0,380","0,104","-0,036","-0,051","-0,085","-0,007","0,642","-0,618","0,104"
112,"-0,006","-0,080","-0,069","0,206","-0,109","0,051","-0,191","-0,094","-0,024","-0,318","0,019","0,109","0,358","0,032","0,179","0,079","-0,052","0,014","0,525","-0,469","0,270"
113,"0,124","0,293","-0,130","0,037","0,083","0,180","0,045","-0,126","-0,106","-0,254","0,047","0,030","0,352","0,244","-0,079","-0,016","0,104","0,013","0,135","-0,603","0,115"
114,"-0,002","0,363","-0,090","0,118","0,109","0,363","0,208","-0,013","0,231","-0,431","-0,012","-0,087","0,170","0,161","0,030","0,117","0,210","0,078","-0,283","-0,231","-0,066"
115,"0,091","0,188","-0,049","0,029","0,111","0,098","0,026","-0,010","0,251","-0,546","-0,070","-0,201","0,283","0,143","0,070","0,174","0,198","0,095","-0,534","0,153","-0,342"
116,"0,152","-0,212","0,008","0,039","0,220","0,180","-0,099","-0,091","0,240","-0,306","-0,200","-0,053","0,056","0,179","-0,010","0,089","0,264","-0,008","-0,436","0,673","-0,651"
117,"0,098","-0,184","0,070","-0,077","0,248","0,247","-0,057","-0,040","0,069","0,005","-0,303","-0,120","-0,040","0,095","0,039","0,198","0,092","-0,064","-0,250","0,721","-0,631"
118,"0,026","-0,142","0,048","0,244","0,325","0,379","-0,183","0,071","0,027","-0,056","-0,250","-0,151","-0,257","0,093","-0,088","0,217","0,223","-0,032","0,020","0,520","-0,416"
119,"-0,158","-0,199","0,037","-0,104","0,059","0,002","-0,010","0,094","-0,075","-0,126","-0,114","-0,018","-0,293","0,025","-0,200","0,191","-0,035","-0,354","0,149","0,191","-0,074"
120,"-0,229","-0,278","-0,049","-0,061","-0,023","-0,167","0,055","-0,015","-0,026","-0,184","-0,089","-0,103","-0,191","-0,226","-0,048","0,074","-0,200","-0,075","0,304","-0,252","0,301"
121,"-0,330","0,102","-0,010","-0,159","-0,320","-0,488","0,094","-0,046","-0,222","-0,129","-0,032","0,009","-0,078","-0,121","0,050","-0,073","-0,290","-0,084","0,217","-0,462","0,316"
122,"0,017","0,350","-0,007","-0,192","-0,130","-0,237","-0,171","-0,073","-0,384","-0,431","-0,067","-0,060","0,058","-0,068","-0,126","-0,159","-0,319","-0,030","0,227","-0,275","0,514"
123,"-0,050","0,715","-0,113","-0,063","-0,159","-0,168","0,094","-0,046","-0,222","-0,674","-0,018","-0,098","0,142","-0,094","-0,005","-0,307","-0,504","0,118","0,056","-0,235","0,334"
124,"0,070","0,322","-0,068","0,027","-0,025","0,098","-0,005","-0,205","0,011","-0,617","0,065","-0,069","0,331","0,049","0,079","-0,351","-0,508","0,044","-0,219","-0,127","0,020"
125,"0,181","0,541","-0,014","0,176","0,163","0,330","-0,221","-0,089","0,254","-0,309","0,045","-0,109","0,300","-0,107","0,283","-0,231","-0,385","0,166","-0,259","0,045","-0,028"
126,"0,335","0,132","-0,114","0,209","0,164","0,053","0,037","0,100","0,331","-0,248","0,046","-0,107","0,406","-0,061","0,188","-0,083","-0,200","0,018","-0,164","0,104","-0,126"
127,"0,237","-0,015","-0,070","0,045","0,247","0,235","-0,089","0,020","0,319","0,056","-0,110","-0,010","0,328","0,025","0,260","-0,110","-0,168","0,133","-0,050","0,200","-0,110"
128,"0,256","-0,028","0,013","0,055","0,164","0,343","0,034","0,154","0,303","0,595","0,040","0,150","0,332","-0,074","0,021","-0,290","0,033","0,229","-0,072","0,239","-0,183"
129,"0,183","0,300","-0,142","-0,241","0,116","-0,148","0,052","0,102","0,466","0,416","0,008","0,088","0,513","-0,140","0,035","-0,244","0,132","0,147","-0,245","0,133","-0,187"
130,"0,148","0,149","0,200","-0,086","0,139","0,165","0,173","0,291","0,422","-0,261","0,102","0,138","0,387","-0,231","0,164","-0,093","-0,015","-0,036","0,013","0,134","-0,164"
131,"-0,173","0,090","0,131","-0,137","0,058","0,280","0,006","0,096","0,060","-0,312","-0,145","0,055","0,379","-0,045","0,087","0,041","0,091","0,029","0,224","-0,077","0,064"
132,"-0,376","0,046","0,036","0,069","0,163","0,478","0,141","0,087","-0,367","0,367","-0,158","-0,104","0,074","0,077","0,079","0,110","0,084","-0,212","0,201","-0,184","0,166"
133,"-0,232","0,250","-0,054","-0,029","0,057","0,131","-0,127","-0,212","-0,524","0,918","-0,064","-0,189","-0,173","0,067","0,033","0,018","-0,093","-0,248","-0,125","-0,190","0,413"
134,"-0,270","-0,011","-0,087","-0,033","-0,025","0,104","-0,400","-0,013","-0,249","0,979","0,046","-0,241","-0,238","0,263","-0,065","-0,083","-0,200","0,018","-0,350","-0,067","0,345"
