Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
35,"0,893","0,445","0,066","0,002","0,980","-0,182","0,076","0,003","0,989","-0,145","0,027","0,010","0,874","0,471","-0,116","0,002","0,987","-0,159","-0,005","0,002","0,983","-0,183","0,007","0,007","0,971","-0,239","0,001","0,003"
36,"0,893","0,446","0,066","0,002","0,980","-0,183","0,075","0,003","0,989","-0,144","0,027","0,010","0,874","0,471","-0,116","0,002","0,987","-0,160","-0,005","0,002","0,983","-0,183","0,008","0,007","0,971","-0,239","0,001","0,003"
37,"0,892","0,446","0,066","0,002","0,980","-0,184","0,075","0,003","0,989","-0,144","0,026","0,009","0,874","0,472","-0,116","0,002","0,987","-0,160","-0,005","0,002","0,983","-0,183","0,008","0,008","0,971","-0,239","0,001","0,004"
38,"0,892","0,447","0,066","0,002","0,980","-0,185","0,074","0,003","0,989","-0,143","0,026","0,009","0,874","0,472","-0,116","0,002","0,987","-0,160","-0,005","0,001","0,983","-0,183","0,008","0,008","0,971","-0,240","0,001","0,004"
39,"0,892","0,447","0,067","0,002","0,980","-0,186","0,074","0,002","0,989","-0,143","0,025","0,008","0,874","0,473","-0,116","0,002","0,987","-0,160","-0,005","0,001","0,983","-0,183","0,008","0,008","0,971","-0,240","0,001","0,004"
40,"0,892","0,447","0,067","0,002","0,980","-0,186","0,074","0,002","0,990","-0,142","0,025","0,007","0,873","0,473","-0,116","0,002","0,987","-0,161","-0,005","0,001","0,983","-0,183","0,008","0,008","0,971","-0,240","0,001","0,004"
41,"1,000","0,004","-0,004","-0,010","1,000","0,004","-0,003","-0,010","1,000","0,006","-0,004","-0,010","1,000","0,003","0,000","-0,010","1,000","0,002","0,002","-0,010","1,000","0,002","0,001","-0,010","1,000","-0,010","0,006","-0,010"
42,"1,000","0,001","-0,001","-0,010","1,000","0,004","-0,003","-0,010","1,000","0,006","-0,003","-0,010","1,000","0,003","0,000","-0,010","1,000","0,000","0,002","-0,010","1,000","-0,003","0,001","-0,010","1,000","-0,012","0,006","-0,010"
43,"1,000","0,002","0,007","-0,010","1,000","0,004","-0,003","-0,010","1,000","0,006","-0,003","-0,010","1,000","0,003","0,000","-0,010","1,000","0,000","0,004","-0,010","1,000","-0,003","0,001","-0,010","1,000","-0,012","0,006","-0,010"
44,"1,000","0,002","0,007","-0,010","1,000","0,004","-0,006","-0,010","1,000","0,010","-0,003","-0,010","1,000","0,004","0,000","-0,010","1,000","0,000","0,004","-0,010","1,000","-0,002","-0,001","-0,010","1,000","-0,010","0,006","-0,010"
45,"1,000","0,000","0,011","-0,010","1,000","0,003","-0,002","-0,010","1,000","0,008","0,001","-0,010","1,000","0,004","0,003","-0,010","1,000","0,000","0,005","-0,010","1,000","-0,003","-0,001","-0,010","1,000","-0,010","0,010","-0,010"
46,"1,000","0,000","0,007","-0,010","1,000","0,003","-0,002","-0,010","1,000","0,008","0,001","-0,010","1,000","0,004","0,000","-0,010","1,000","0,000","0,005","-0,010","1,000","-0,002","-0,001","-0,010","1,000","-0,009","0,006","-0,010"
47,"1,000","0,000","0,007","-0,010","1,000","0,000","-0,001","-0,010","1,000","0,008","0,001","-0,010","1,000","0,004","0,000","-0,010","1,000","0,000","0,005","-0,010","1,000","-0,002","-0,001","-0,010","1,000","-0,009","0,006","-0,010"
48,"1,000","0,001","0,007","-0,010","1,000","0,000","-0,001","-0,010","1,000","0,008","-0,003","-0,010","1,000","0,008","-0,001","-0,010","1,000","0,000","0,004","-0,010","1,000","-0,001","-0,002","-0,010","1,000","-0,005","0,006","-0,010"
49,"1,000","0,001","0,007","-0,010","1,000","-0,003","0,004","-0,010","1,000","0,006","-0,003","-0,010","1,000","0,007","-0,001","-0,010","1,000","0,000","0,004","-0,010","1,000","-0,001","-0,002","-0,010","1,000","-0,007","0,006","-0,010"
50,"1,000","0,001","0,002","-0,010","1,000","-0,003","0,001","-0,010","1,000","0,006","-0,004","-0,010","1,000","0,007","-0,001","-0,010","1,000","0,000","0,004","-0,010","1,000","0,000","-0,003","-0,010","1,000","-0,007","0,005","-0,010"
51,"1,000","0,001","-0,001","-0,010","1,000","-0,006","0,000","-0,010","1,000","0,004","-0,004","-0,010","1,000","0,006","0,002","-0,010","1,000","-0,003","0,005","-0,010","1,000","0,003","-0,004","-0,010","1,000","-0,010","0,005","-0,010"
52,"1,000","0,002","0,002","-0,010","1,000","-0,010","-0,002","-0,010","1,000","0,002","-0,006","-0,010","1,000","0,006","-0,001","-0,010","1,000","-0,006","0,006","-0,010","1,000","0,006","-0,005","-0,010","1,000","-0,013","0,007","-0,010"
53,"1,000","0,000","0,000","-0,010","1,000","-0,013","-0,003","-0,010","1,000","-0,001","-0,007","-0,010","1,000","0,003","0,001","-0,010","1,000","-0,008","0,007","-0,009","1,000","0,008","-0,006","-0,010","1,000","-0,013","0,010","-0,010"
54,"1,000","-0,001","-0,003","-0,010","1,000","-0,017","-0,003","-0,010","1,000","-0,002","-0,009","-0,010","1,000","0,004","0,003","-0,010","1,000","-0,011","0,007","-0,009","1,000","0,011","-0,007","-0,010","1,000","-0,012","0,013","-0,010"
55,"1,000","-0,002","-0,006","-0,010","1,000","-0,021","-0,005","-0,010","1,000","-0,003","-0,011","-0,011","1,000","0,003","0,000","-0,009","1,000","-0,010","0,004","-0,008","1,000","0,014","-0,008","-0,010","1,000","-0,009","0,013","-0,010"
56,"1,000","-0,003","-0,002","-0,010","1,000","-0,025","-0,007","-0,010","1,000","-0,002","-0,015","-0,011","1,000","0,001","-0,003","-0,009","1,000","-0,010","0,001","-0,008","1,000","0,016","-0,010","-0,010","1,000","-0,008","0,010","-0,010"
57,"1,000","0,000","0,000","-0,011","1,000","-0,027","-0,010","-0,010","1,000","0,002","-0,015","-0,012","1,000","0,001","0,000","-0,009","1,000","-0,007","-0,001","-0,008","1,000","0,014","-0,009","-0,010","1,000","-0,008","0,007","-0,010"
58,"1,000","0,000","-0,003","-0,011","1,000","-0,027","-0,013","-0,010","1,000","0,006","-0,015","-0,013","1,000","-0,001","0,001","-0,009","1,000","-0,005","0,001","-0,008","1,000","0,011","-0,008","-0,011","1,000","-0,007","0,004","-0,010"
59,"1,000","0,003","-0,001","-0,011","1,000","-0,025","-0,014","-0,010","1,000","0,009","-0,017","-0,013","1,000","0,002","0,000","-0,009","1,000","-0,003","0,003","-0,007","1,000","0,009","-0,006","-0,011","1,000","-0,007","0,001","-0,010"
60,"1,000","0,005","0,002","-0,011","1,000","-0,024","-0,015","-0,011","1,000","0,013","-0,020","-0,014","1,000","0,000","-0,003","-0,009","1,000","0,000","0,001","-0,007","1,000","0,007","-0,004","-0,011","1,000","-0,007","-0,002","-0,010"
61,"1,000","0,008","0,004","-0,011","1,000","-0,022","-0,016","-0,011","1,000","0,016","-0,022","-0,015","1,000","0,003","-0,004","-0,009","1,000","0,002","-0,001","-0,006","1,000","0,005","-0,002","-0,011","1,000","-0,007","-0,005","-0,010"
62,"1,000","0,010","0,008","-0,011","1,000","-0,020","-0,017","-0,011","0,999","0,020","-0,023","-0,017","1,000","0,004","-0,008","-0,009","1,000","0,004","-0,004","-0,006","1,000","0,003","0,000","-0,012","1,000","-0,005","-0,007","-0,011"
63,"1,000","0,009","0,012","-0,011","1,000","-0,018","-0,018","-0,012","0,999","0,024","-0,025","-0,018","1,000","0,006","-0,006","-0,009","1,000","0,007","-0,006","-0,006","1,000","0,003","0,003","-0,012","1,000","-0,003","-0,009","-0,011"
64,"1,000","0,009","0,015","-0,012","1,000","-0,016","-0,018","-0,012","0,999","0,027","-0,025","-0,019","1,000","0,006","-0,009","-0,009","1,000","0,009","-0,007","-0,006","1,000","0,003","0,006","-0,013","1,000","-0,001","-0,011","-0,011"
65,"1,000","0,008","0,018","-0,012","1,000","-0,014","-0,018","-0,013","0,999","0,031","-0,024","-0,020","1,000","0,009","-0,011","-0,009","1,000","0,012","-0,008","-0,006","1,000","0,002","0,003","-0,013","1,000","0,002","-0,012","-0,012"
66,"1,000","0,006","0,016","-0,012","1,000","-0,011","-0,018","-0,014","0,999","0,034","-0,024","-0,020","1,000","0,007","-0,013","-0,009","1,000","0,015","-0,010","-0,007","1,000","0,004","0,001","-0,014","1,000","0,004","-0,012","-0,012"
67,"1,000","0,006","0,013","-0,012","1,000","-0,009","-0,017","-0,015","0,999","0,038","-0,025","-0,021","1,000","0,009","-0,011","-0,009","1,000","0,018","-0,010","-0,007","1,000","0,006","-0,002","-0,015","1,000","0,007","-0,013","-0,013"
68,"1,000","0,005","0,010","-0,012","1,000","-0,006","-0,016","-0,016","0,999","0,041","-0,027","-0,021","1,000","0,008","-0,014","-0,009","1,000","0,015","-0,009","-0,007","1,000","0,006","-0,005","-0,015","1,000","0,011","-0,014","-0,013"
69,"1,000","0,008","0,010","-0,012","1,000","-0,003","-0,017","-0,018","0,998","0,043","-0,029","-0,022","1,000","0,005","-0,012","-0,009","1,000","0,012","-0,009","-0,008","1,000","0,005","-0,008","-0,016","1,000","0,008","-0,013","-0,014"
70,"1,000","0,005","0,010","-0,012","1,000","-0,001","-0,018","-0,019","0,998","0,046","-0,031","-0,023","1,000","0,006","-0,009","-0,009","1,000","0,008","-0,009","-0,008","1,000","0,005","-0,012","-0,017","1,000","0,005","-0,012","-0,014"
71,"1,000","0,004","0,010","-0,012","1,000","-0,001","-0,019","-0,020","0,998","0,046","-0,031","-0,024","1,000","0,006","-0,008","-0,009","1,000","0,008","-0,009","-0,008","1,000","0,005","-0,012","-0,018","1,000","0,005","-0,012","-0,014"
72,"1,000","0,004","0,010","-0,013","1,000","-0,001","-0,019","-0,021","0,998","0,045","-0,031","-0,024","1,000","0,006","-0,008","-0,009","1,000","0,008","-0,009","-0,009","1,000","0,005","-0,012","-0,019","1,000","0,005","-0,012","-0,015"
73,"1,000","0,004","0,010","-0,013","1,000","-0,001","-0,019","-0,023","0,998","0,045","-0,031","-0,025","1,000","0,006","-0,008","-0,009","1,000","0,007","-0,009","-0,009","1,000","0,006","-0,013","-0,020","1,000","0,004","-0,012","-0,015"
74,"1,000","0,004","0,009","-0,013","1,000","-0,001","-0,019","-0,024","0,998","0,045","-0,032","-0,026","1,000","0,006","-0,007","-0,009","1,000","0,007","-0,009","-0,010","1,000","0,006","-0,013","-0,020","1,000","0,004","-0,012","-0,016"
75,"1,000","0,004","0,009","-0,013","1,000","0,000","-0,019","-0,025","0,998","0,044","-0,032","-0,026","1,000","0,006","-0,007","-0,009","1,000","0,006","-0,009","-0,010","1,000","0,006","-0,014","-0,021","1,000","0,003","-0,012","-0,016"
76,"1,000","0,004","0,009","-0,013","0,999","0,000","-0,020","-0,026","0,998","0,044","-0,032","-0,027","1,000","0,006","-0,007","-0,009","1,000","0,006","-0,009","-0,011","1,000","0,006","-0,014","-0,022","1,000","0,003","-0,012","-0,017"
77,"1,000","0,004","0,009","-0,014","0,999","-0,001","-0,020","-0,027","0,998","0,044","-0,032","-0,028","1,000","0,006","-0,006","-0,010","1,000","0,006","-0,009","-0,011","1,000","0,006","-0,015","-0,023","1,000","0,002","-0,011","-0,017"
78,"1,000","0,004","0,010","-0,014","0,999","-0,001","-0,020","-0,027","0,998","0,044","-0,032","-0,028","1,000","0,006","-0,006","-0,010","1,000","0,006","-0,009","-0,011","1,000","0,006","-0,015","-0,023","1,000","0,002","-0,011","-0,017"
79,"1,000","0,003","0,010","-0,014","0,999","-0,001","-0,020","-0,028","0,998","0,044","-0,032","-0,028","1,000","0,006","-0,006","-0,010","1,000","0,005","-0,009","-0,011","1,000","0,006","-0,015","-0,024","1,000","0,001","-0,011","-0,017"
80,"1,000","0,003","0,010","-0,014","0,999","-0,002","-0,020","-0,028","0,998","0,043","-0,032","-0,029","1,000","0,006","-0,006","-0,010","1,000","0,005","-0,009","-0,012","1,000","0,006","-0,016","-0,024","1,000","0,001","-0,011","-0,018"
81,"1,000","0,003","0,010","-0,014","0,999","-0,002","-0,020","-0,029","0,998","0,043","-0,032","-0,029","1,000","0,006","-0,007","-0,010","1,000","0,005","-0,009","-0,012","1,000","0,006","-0,016","-0,025","1,000","0,001","-0,011","-0,018"
82,"1,000","0,003","0,010","-0,014","0,999","-0,003","-0,020","-0,029","0,998","0,043","-0,032","-0,029","1,000","0,006","-0,006","-0,010","1,000","0,005","-0,010","-0,012","1,000","0,005","-0,017","-0,025","1,000","0,000","-0,011","-0,018"
83,"1,000","0,003","0,010","-0,014","0,999","-0,003","-0,020","-0,030","0,998","0,043","-0,033","-0,029","1,000","0,006","-0,007","-0,010","1,000","0,005","-0,010","-0,012","1,000","0,006","-0,017","-0,026","1,000","0,000","-0,011","-0,018"
84,"1,000","0,003","0,010","-0,014","0,999","-0,003","-0,020","-0,030","0,998","0,043","-0,033","-0,029","1,000","0,006","-0,006","-0,010","1,000","0,004","-0,010","-0,012","0,999","0,005","-0,017","-0,026","1,000","-0,001","-0,011","-0,018"
85,"1,000","0,003","0,010","-0,014","0,999","-0,004","-0,020","-0,030","0,998","0,043","-0,033","-0,030","1,000","0,005","-0,006","-0,010","1,000","0,004","-0,010","-0,013","0,999","0,005","-0,017","-0,027","1,000","-0,001","-0,011","-0,018"
86,"1,000","0,003","0,009","-0,014","0,999","-0,004","-0,020","-0,031","0,998","0,043","-0,033","-0,030","1,000","0,005","-0,006","-0,010","1,000","0,004","-0,010","-0,013","0,999","0,005","-0,016","-0,027","1,000","-0,001","-0,011","-0,019"
87,"1,000","0,003","0,009","-0,015","0,999","-0,004","-0,020","-0,031","0,998","0,043","-0,033","-0,030","1,000","0,006","-0,006","-0,010","1,000","0,004","-0,010","-0,013","0,999","0,005","-0,016","-0,028","1,000","-0,001","-0,011","-0,019"
88,"1,000","0,003","0,009","-0,015","0,999","-0,004","-0,021","-0,031","0,998","0,042","-0,034","-0,030","1,000","0,005","-0,006","-0,010","1,000","0,003","-0,010","-0,013","0,999","0,004","-0,016","-0,028","1,000","-0,002","-0,011","-0,019"
89,"1,000","0,003","0,009","-0,015","0,999","-0,004","-0,021","-0,030","0,998","0,042","-0,034","-0,030","1,000","0,005","-0,006","-0,010","1,000","0,003","-0,010","-0,013","0,999","0,004","-0,017","-0,029","1,000","-0,002","-0,011","-0,020"
90,"1,000","0,003","0,008","-0,015","0,999","-0,004","-0,021","-0,030","0,998","0,042","-0,034","-0,031","1,000","0,005","-0,006","-0,010","1,000","0,003","-0,010","-0,013","0,999","0,004","-0,016","-0,029","1,000","-0,002","-0,011","-0,020"
91,"1,000","0,003","0,008","-0,015","0,999","-0,004","-0,021","-0,030","0,998","0,042","-0,034","-0,031","1,000","0,005","-0,006","-0,010","1,000","0,003","-0,010","-0,014","0,999","0,004","-0,016","-0,030","1,000","-0,003","-0,011","-0,020"
92,"1,000","0,002","0,009","-0,015","0,999","-0,005","-0,021","-0,031","0,998","0,042","-0,034","-0,031","1,000","0,005","-0,006","-0,010","1,000","0,003","-0,010","-0,014","0,999","0,004","-0,017","-0,030","1,000","-0,003","-0,011","-0,021"
93,"1,000","0,002","0,009","-0,015","0,999","-0,005","-0,022","-0,031","0,998","0,041","-0,034","-0,031","1,000","0,005","-0,005","-0,010","1,000","0,003","-0,010","-0,014","0,999","0,004","-0,017","-0,031","1,000","-0,004","-0,011","-0,021"
94,"1,000","0,002","0,009","-0,015","0,999","-0,005","-0,022","-0,032","0,998","0,041","-0,034","-0,031","1,000","0,005","-0,005","-0,011","1,000","0,003","-0,010","-0,014","0,999","0,004","-0,017","-0,032","1,000","-0,004","-0,011","-0,022"
95,"1,000","0,002","0,009","-0,015","0,999","-0,005","-0,022","-0,032","0,998","0,041","-0,034","-0,032","1,000","0,004","-0,005","-0,011","1,000","0,003","-0,010","-0,014","0,999","0,004","-0,017","-0,032","1,000","-0,005","-0,011","-0,023"
96,"1,000","0,002","0,009","-0,015","0,999","-0,005","-0,021","-0,033","0,998","0,041","-0,034","-0,032","1,000","0,004","-0,006","-0,011","1,000","0,003","-0,010","-0,014","0,999","0,004","-0,017","-0,032","1,000","-0,005","-0,011","-0,023"
97,"1,000","0,001","0,009","-0,015","0,999","-0,005","-0,021","-0,033","0,998","0,040","-0,034","-0,032","1,000","0,004","-0,006","-0,011","1,000","0,003","-0,010","-0,014","0,999","0,004","-0,017","-0,033","1,000","-0,006","-0,011","-0,024"
98,"1,000","0,002","0,009","-0,015","0,999","-0,005","-0,021","-0,034","0,998","0,040","-0,034","-0,032","1,000","0,003","-0,006","-0,011","1,000","0,003","-0,011","-0,015","0,999","0,005","-0,017","-0,033","1,000","-0,006","-0,011","-0,024"
99,"1,000","0,002","0,009","-0,015","0,999","-0,005","-0,021","-0,034","0,998","0,040","-0,034","-0,032","1,000","0,003","-0,005","-0,011","1,000","0,003","-0,010","-0,015","0,999","0,005","-0,018","-0,034","1,000","-0,007","-0,010","-0,025"
