Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z
116,"-0,001","0,001","0,955","0,000","0,000","0,962","0,002","-0,003","1,001","-0,004","0,006","0,964","0,001","0,002","1,027","0,003","-0,004","0,976","0,004","0,001","0,887"
117,"0,002","-0,003","0,952","0,003","0,003","0,955","-0,001","-0,007","1,000","-0,004","0,002","0,960","0,004","-0,002","1,028","-0,003","0,000","0,980","0,006","-0,005","0,887"
118,"-0,004","-0,003","0,952","0,002","0,000","0,955","0,002","-0,003","0,999","-0,004","0,005","0,961","0,004","0,002","1,024","-0,002","0,003","0,971","0,003","-0,005","0,891"
119,"0,001","-0,003","0,953","-0,001","0,000","0,951","-0,006","-0,004","0,998","-0,002","0,003","0,959","0,005","0,006","1,027","0,001","0,006","0,972","0,003","0,001","0,890"
120,"-0,001","-0,001","0,952","0,000","0,003","0,952","-0,005","-0,005","1,003","-0,002","0,001","0,964","0,001","0,000","1,028","0,001","0,006","0,972","0,003","-0,002","0,892"
121,"-0,001","-0,001","0,947","-0,001","-0,003","0,953","-0,005","-0,002","1,002","-0,005","0,012","0,971","0,007","-0,004","1,028","0,003","0,000","0,966","0,002","0,002","0,893"
122,"-0,004","-0,007","0,947","-0,004","0,001","0,955","-0,001","-0,001","1,005","0,003","0,002","0,962","0,000","0,002","1,028","0,007","0,007","0,970","0,001","0,001","0,892"
123,"0,003","0,003","0,949","-0,002","-0,001","0,956","-0,003","-0,004","1,007","-0,003","0,007","0,964","0,000","0,004","1,026","0,000","-0,004","0,973","-0,004","-0,007","0,888"
124,"-0,001","-0,001","0,948","-0,002","-0,001","0,954","-0,002","-0,005","1,004","-0,002","0,003","0,960","-0,002","-0,001","1,030","0,003","0,005","0,974","0,003","-0,001","0,886"
125,"-0,001","-0,004","0,952","0,001","0,000","0,961","0,006","-0,002","1,000","-0,007","0,010","0,967","-0,003","0,002","1,033","0,002","0,003","0,972","-0,007","-0,001","0,888"
126,"0,001","-0,002","0,948","0,003","0,001","0,950","0,003","0,002","0,999","-0,002","0,003","0,960","-0,005","-0,003","1,026","0,001","0,000","0,976","-0,009","-0,002","0,893"
127,"0,000","0,002","0,950","0,003","0,003","0,952","0,000","-0,006","1,000","-0,005","0,003","0,963","-0,006","0,002","1,029","0,003","0,000","0,971","-0,007","-0,001","0,889"
128,"-0,002","0,000","0,955","0,004","-0,004","0,952","0,000","0,003","0,996","-0,005","0,008","0,964","-0,003","0,004","1,033","-0,001","0,004","0,974","-0,008","-0,002","0,888"
129,"-0,003","-0,003","0,947","0,004","-0,006","0,954","0,001","-0,009","0,996","-0,003","0,005","0,962","-0,003","-0,003","1,025","0,000","0,000","0,972","-0,012","-0,003","0,887"
130,"-0,003","-0,004","0,944","0,002","-0,001","0,951","0,001","-0,007","1,003","-0,005","0,006","0,967","-0,004","-0,002","1,029","-0,001","-0,003","0,971","-0,015","-0,001","0,891"
131,"0,003","-0,001","0,952","0,005","-0,007","0,957","0,001","-0,002","1,003","-0,007","0,001","0,959","-0,003","-0,003","1,026","0,000","-0,002","0,973","-0,009","-0,001","0,886"
132,"0,000","0,003","0,951","0,000","-0,004","0,949","0,004","-0,002","1,002","-0,005","0,003","0,964","-0,004","-0,006","1,024","-0,001","-0,002","0,976","-0,012","-0,005","0,887"
133,"-0,004","-0,001","0,947","-0,001","-0,002","0,955","0,003","-0,008","1,001","-0,004","0,000","0,963","-0,003","0,001","1,028","0,000","-0,001","0,973","-0,009","-0,008","0,891"
134,"0,005","-0,002","0,950","-0,001","-0,004","0,955","0,000","-0,012","1,004","-0,002","0,001","0,962","-0,004","-0,009","1,029","-0,006","0,001","0,975","-0,009","-0,007","0,890"
135,"-0,003","0,001","0,954","0,002","-0,004","0,957","0,001","-0,010","1,002","-0,006","0,001","0,963","0,000","-0,004","1,027","0,000","0,004","0,973","-0,007","-0,002","0,891"
136,"-0,003","0,004","0,954","-0,001","-0,002","0,957","0,000","-0,006","1,002","-0,001","0,000","0,963","0,000","-0,002","1,025","-0,004","0,002","0,971","-0,006","-0,006","0,892"
137,"0,002","-0,001","0,956","0,002","-0,005","0,950","0,005","-0,008","1,002","-0,001","0,003","0,964","0,001","0,001","1,026","0,000","0,002","0,972","-0,006","-0,004","0,887"
138,"-0,003","-0,003","0,951","0,002","-0,001","0,953","-0,002","-0,010","1,001","-0,002","0,002","0,962","-0,004","-0,007","1,028","0,000","0,006","0,974","-0,003","-0,003","0,891"
