Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
17,"63,398","9,418","-6,021","-9,399","7,836","1,550","-11,978","-8,084","0,114","73,117","14,753","-7,669","-14,467","0,987","0,210","10,304","1,554","-0,161","-17,192","-1,283","-0,690"
18,"63,948","9,408","-6,045","-9,133","8,395","1,752","-11,614","-8,583","-0,002","72,653","14,573","-7,356","-14,276","1,313","0,274","10,536","1,806","-0,203","-16,648","-1,533","-0,788"
19,"64,189","9,074","-5,570","-9,096","8,005","1,620","-11,214","-8,080","0,015","72,514","14,678","-7,532","-14,203","0,647","0,105","10,281","1,588","-0,157","-16,858","-1,031","-0,523"
20,"63,766","9,317","-5,919","-9,153","8,442","1,793","-11,224","-8,584","-0,072","72,373","14,767","-7,675","-14,677","0,431","0,048","10,025","1,796","-0,187","-17,258","-0,947","-0,484"
21,"63,410","9,573","-6,270","-8,917","8,064","1,660","-11,501","-8,568","-0,055","72,654","14,512","-7,189","-14,582","0,998","0,173","10,362","1,723","-0,166","-17,047","-1,170","-0,591"
22,"63,371","9,556","-6,226","-8,913","7,724","1,538","-11,459","-8,143","-0,018","72,484","14,793","-7,690","-14,643","1,032","0,188","10,079","1,539","-0,125","-17,131","-1,229","-0,631"
23,"62,897","9,502","-6,101","-8,657","7,126","1,314","-11,689","-7,959","0,027","72,472","14,897","-7,873","-14,522","0,423","0,066","10,220","1,234","-0,063","-17,053","-0,647","-0,340"
24,"62,593","9,453","-6,013","-9,296","6,951","1,244","-12,099","-7,546","0,137","72,021","14,621","-7,390","-15,061","0,585","0,123","9,898","1,130","-0,036","-17,677","-0,472","-0,277"
25,"63,132","9,555","-6,206","-9,761","6,880","1,208","-12,123","-7,978","0,102","72,589","14,707","-7,511","-15,035","0,575","0,132","9,689","0,867","0,018","-18,189","-0,200","-0,152"
26,"63,396","9,503","-6,161","-9,669","7,520","1,428","-11,862","-8,586","0,000","72,640","14,721","-7,527","-15,043","0,720","0,179","9,759","1,200","-0,031","-18,431","-0,504","-0,329"
27,"63,591","9,594","-6,321","-9,672","7,459","1,403","-11,809","-8,631","-0,008","72,947","14,871","-7,769","-15,368","0,422","0,119","10,024","0,983","0,014","-18,469","-0,339","-0,247"
28,"63,287","9,251","-5,815","-9,916","7,262","1,356","-11,965","-8,036","0,076","72,860","14,875","-7,759","-15,412","0,334","0,094","9,716","1,112","-0,003","-18,482","-0,340","-0,245"
29,"63,831","9,089","-5,632","-9,826","7,136","1,323","-11,892","-7,646","0,117","72,732","14,606","-7,268","-14,988","0,466","0,117","10,038","1,224","-0,016","-17,887","-0,295","-0,206"
30,"63,784","9,086","-5,661","-9,810","7,171","1,346","-11,893","-7,663","0,122","72,673","14,611","-7,279","-15,007","0,455","0,119","10,024","1,253","-0,015","-17,885","-0,298","-0,204"
31,"63,752","9,092","-5,707","-9,810","7,198","1,363","-11,896","-7,691","0,127","72,654","14,628","-7,305","-15,010","0,447","0,114","9,996","1,271","-0,012","-17,885","-0,308","-0,203"
32,"63,723","9,097","-5,744","-9,755","7,226","1,373","-11,877","-7,741","0,128","72,641","14,638","-7,323","-14,998","0,455","0,105","10,023","1,286","-0,007","-17,827","-0,324","-0,192"
33,"63,692","9,114","-5,793","-9,695","7,247","1,377","-11,860","-7,778","0,128","72,625","14,625","-7,323","-14,964","0,471","0,109","10,046","1,301","-0,001","-17,771","-0,323","-0,173"
34,"63,651","9,127","-5,818","-9,636","7,252","1,374","-11,843","-7,801","0,123","72,591","14,594","-7,313","-14,951","0,480","0,118","10,069","1,312","0,005","-17,716","-0,356","-0,169"
35,"63,662","9,153","-5,852","-9,575","7,265","1,372","-11,827","-7,839","0,112","72,617","14,608","-7,376","-14,893","0,452","0,117","10,094","1,316","0,011","-17,650","-0,366","-0,154"
36,"63,629","9,189","-5,888","-9,552","7,255","1,357","-11,823","-7,875","0,102","72,633","14,604","-7,400","-14,868","0,430","0,118","10,083","1,283","0,024","-17,620","-0,337","-0,123"
37,"63,596","9,210","-5,902","-9,547","7,246","1,347","-11,812","-7,865","0,096","72,648","14,610","-7,423","-14,796","0,433","0,125","10,047","1,269","0,032","-17,621","-0,339","-0,123"
38,"63,543","9,221","-5,917","-9,492","7,284","1,353","-11,807","-7,878","0,096","72,633","14,596","-7,400","-14,748","0,485","0,149","10,066","1,290","0,034","-17,573","-0,375","-0,148"
39,"63,537","9,222","-5,923","-9,514","7,303","1,355","-11,816","-7,897","0,099","72,604","14,607","-7,426","-14,729","0,479","0,161","10,025","1,280","0,040","-17,587","-0,385","-0,161"
40,"63,563","9,250","-5,974","-9,529","7,300","1,360","-11,782","-7,925","0,089","72,609","14,597","-7,417","-14,714","0,467","0,169","9,979","1,284","0,043","-17,650","-0,366","-0,157"
41,"0,097","0,652","0,001","-0,342","-0,158","0,001","0,820","-0,220","0,001","0,255","0,308","0,000","0,008","-0,399","-0,002","-0,802","0,101","-0,042","-1,253","0,107","-0,001"
42,"0,098","0,265","0,001","-0,805","-0,159","0,000","-0,055","0,167","0,000","0,254","0,434","0,000","-0,311","-0,019","-0,001","-0,389","0,101","-0,043","-1,160","-0,481","-0,004"
43,"0,153","0,266","0,000","-1,055","0,030","0,001","-0,248","-0,021","0,000","0,605","0,519","-0,002","0,036","0,028","0,000","-0,389","0,101","-0,043","-1,164","-0,613","-0,005"
44,"0,140","0,253","0,000","-0,861","0,030","0,001","-0,054","-0,022","0,000","0,349","0,452","0,000","-0,219","-0,016","-0,001","-0,445","0,101","-0,043","-1,218","-0,482","-0,004"
45,"0,140","0,253","0,000","-0,804","0,644","0,003","-0,054","-0,636","-0,002","0,350","0,453","0,000","-0,245","-0,018","-0,001","-0,389","0,101","-0,043","-1,189","-0,482","-0,004"
46,"0,096","0,280","0,000","-0,637","0,478","0,001","0,054","-0,513","-0,001","0,296","0,308","0,000","-0,311","0,107","0,000","-0,444","0,100","-0,043","-1,215","-0,399","-0,004"
47,"0,025","0,292","0,001","-0,580","0,374","0,001","0,054","-0,509","-0,001","0,295","0,245","0,000","-0,311","0,107","0,000","-0,387","-0,004","-0,043","-1,158","-0,295","-0,002"
48,"0,072","0,276","0,000","-0,287","0,238","0,000","0,322","-0,269","-0,001","0,350","0,241","0,000","-0,294","0,111","0,000","-0,387","0,100","-0,043","-1,125","-0,398","-0,004"
49,"0,071","0,292","0,000","-0,259","0,239","0,000","0,322","-0,269","-0,001","0,351","0,244","0,000","-0,294","0,107","0,000","-0,360","0,100","-0,043","-1,097","-0,398","-0,004"
50,"0,023","0,280","0,000","-0,173","0,232","0,000","0,356","-0,264","-0,001","0,300","0,241","0,000","-0,137","0,079","0,000","-0,359","0,102","-0,043","-0,814","-0,369","-0,002"
51,"0,405","0,750","0,007","0,481","0,444","0,002","0,777","-0,647","-0,022","-0,083","0,508","0,004","-0,144","0,152","-0,002","-0,059","0,270","-0,036","-0,172","-0,529","0,006"
52,"0,135","0,126","0,028","0,470","0,262","-0,005","0,346","-0,264","-0,035","-0,481","0,322","0,009","-0,185","0,201","-0,004","0,265","0,143","-0,031","0,432","-0,597","0,013"
53,"0,244","0,130","0,046","0,563","0,892","-0,019","0,574","-0,224","-0,050","0,118","0,283","0,016","0,078","0,033","-0,008","0,192","0,475","-0,026","0,337","-0,584","0,017"
54,"0,077","-0,145","0,053","0,540","0,232","-0,018","0,841","0,402","-0,059","-0,563","0,154","0,027","0,019","-0,112","-0,018","0,079","0,150","-0,018","0,512","-0,069","0,022"
55,"-0,123","-0,186","0,052","0,744","-0,340","-0,011","0,920","0,332","-0,067","-0,096","-0,234","0,037","0,087","0,534","-0,033","0,034","-0,192","-0,011","0,401","-0,061","0,031"
56,"0,221","0,222","0,059","0,262","0,105","-0,023","0,612","-0,159","-0,076","-0,137","0,285","0,041","-0,270","-0,033","-0,031","-0,132","0,108","-0,001","0,125","-0,038","0,037"
57,"0,127","0,342","0,073","0,025","0,137","-0,040","0,671","-0,123","-0,082","-0,070","-0,013","0,047","0,259","-0,239","-0,021","-0,209","0,442","0,010","0,245","-0,087","0,033"
58,"0,140","-0,028","0,087","-0,176","-0,237","-0,048","0,056","0,131","-0,097","0,425","0,439","0,051","0,342","-0,142","-0,003","-0,077","0,122","0,017","0,159","-0,032","0,016"
59,"0,160","0,001","0,101","-0,177","-0,256","-0,059","-0,027","0,272","-0,107","0,169","-0,191","0,055","-0,160","0,196","0,012","0,252","0,010","0,024","0,155","0,039","0,006"
60,"0,682","0,356","0,111","-0,325","0,058","-0,064","0,498","-0,078","-0,115","0,325","0,309","0,052","-0,099","0,264","0,022","-0,089","0,038","0,028","-0,413","-0,240","0,000"
61,"0,113","-0,035","0,112","-0,422","0,490","-0,062","0,428","-0,133","-0,120","0,770","0,430","0,048","-0,143","-0,321","0,031","-0,394","0,204","0,030","-0,918","-0,126","-0,010"
62,"0,113","0,022","0,105","0,103","0,389","-0,055","0,383","-0,347","-0,118","0,765","0,366","0,050","-0,150","-0,226","0,043","-0,171","-0,053","0,026","-1,041","0,069","-0,023"
63,"-0,458","0,333","0,093","0,253","-0,178","-0,036","0,382","-0,366","-0,115","0,125","0,255","0,058","-0,381","0,282","0,050","-0,255","-0,383","0,018","-1,056","0,059","-0,039"
64,"-0,518","0,223","0,077","0,177","-0,226","-0,036","0,210","-0,181","-0,093","-0,027","-0,142","0,061","-0,707","0,046","0,044","-0,486","-0,128","0,012","-1,285","0,144","-0,044"
65,"-0,754","0,842","0,060","0,597","-0,517","-0,035","0,232","-0,184","-0,064","-0,105","0,089","0,059","-0,892","-0,264","0,034","-0,140","-0,085","0,005","-0,789","0,406","-0,036"
66,"-0,248","0,538","0,034","0,963","-0,187","-0,036","0,406","-0,220","-0,037","-0,568","0,176","0,045","-0,835","-0,143","0,021","0,208","-0,101","-0,002","-0,109","0,507","-0,021"
67,"-0,217","0,383","0,009","1,058","0,484","-0,039","0,732","-0,548","-0,010","-0,710","0,115","0,026","-0,767","-0,191","0,008","0,320","0,223","-0,010","0,254","-0,051","-0,001"
68,"-0,231","-0,201","-0,018","0,470","0,770","-0,045","0,579","-0,311","0,025","-0,185","0,157","0,005","-0,174","-0,361","0,000","0,065","0,448","-0,017","0,348","-0,345","0,022"
69,"-0,102","0,438","-0,030","0,436","1,142","-0,046","0,246","-0,804","0,048","-0,687","0,585","-0,008","-0,185","-0,315","-0,002","0,329","0,664","-0,023","0,913","-0,749","0,041"
70,"0,579","0,382","-0,044","0,847","0,776","-0,039","0,930","-0,705","0,049","-0,580","-0,031","-0,018","0,173","0,283","-0,003","0,394","0,325","-0,025","1,134","-0,724","0,044"
71,"0,547","0,397","-0,047","0,793","0,809","-0,020","0,877","-0,688","0,038","-0,574","-0,033","-0,023","0,203","0,333","0,004","0,367","0,354","-0,028","1,147","-0,771","0,040"
72,"0,485","0,380","-0,042","0,782","0,835","-0,004","0,880","-0,709","0,020","-0,551","-0,008","-0,025","0,213","0,339","0,015","0,320","0,359","-0,031","1,072","-0,778","0,029"
73,"0,446","0,327","-0,031","0,717","0,814","-0,002","0,838","-0,667","0,010","-0,515","0,040","-0,026","0,218","0,305","0,029","0,275","0,354","-0,032","0,999","-0,757","0,014"
74,"0,448","0,297","-0,018","0,691","0,773","-0,007","0,822","-0,614","0,004","-0,443","0,053","-0,025","0,230","0,275","0,049","0,239","0,344","-0,032","0,938","-0,728","-0,006"
75,"0,443","0,287","-0,003","0,657","0,731","-0,021","0,856","-0,577","0,002","-0,403","0,032","-0,018","0,228","0,257","0,061","0,205","0,334","-0,030","0,871","-0,716","-0,023"
76,"0,403","0,335","0,023","0,610","0,685","-0,041","0,841","-0,583","-0,007","-0,403","0,038","-0,009","0,222","0,259","0,075","0,173","0,320","-0,027","0,802","-0,718","-0,042"
77,"0,434","0,316","0,048","0,546","0,673","-0,058","0,807","-0,557","-0,017","-0,392","0,010","0,001","0,214","0,266","0,085","0,145","0,301","-0,024","0,739","-0,708","-0,058"
78,"0,377","0,297","0,064","0,481","0,688","-0,068","0,754","-0,551","-0,024","-0,360","0,049","0,009","0,210","0,267","0,086","0,114","0,293","-0,021","0,678","-0,706","-0,064"
79,"0,308","0,325","0,070","0,412","0,686","-0,067","0,672","-0,563","-0,031","-0,369","0,051","0,013","0,203","0,259","0,080","0,088","0,283","-0,020","0,622","-0,684","-0,060"
80,"0,234","0,321","0,067","0,375","0,645","-0,056","0,618","-0,535","-0,037","-0,314","0,041","0,016","0,186","0,257","0,074","0,068","0,265","-0,019","0,564","-0,658","-0,056"
81,"0,166","0,304","0,063","0,343","0,606","-0,035","0,572","-0,510","-0,050","-0,287","0,083","0,018","0,178","0,243","0,076","0,043","0,251","-0,023","0,511","-0,635","-0,062"
82,"0,163","0,305","0,064","0,372","0,586","-0,017","0,581","-0,539","-0,065","-0,282","0,154","0,026","0,149","0,191","0,074","0,032","0,219","-0,027","0,475","-0,586","-0,072"
83,"0,140","0,309","0,069","0,451","0,584","-0,007","0,604","-0,512","-0,075","-0,293","0,152","0,037","0,089","0,153","0,058","0,069","0,214","-0,031","0,498","-0,546","-0,070"
84,"0,075","0,293","0,073","0,487","0,527","0,008","0,592","-0,459","-0,090","-0,296","0,152","0,045","0,067","0,143","0,039","0,089","0,186","-0,035","0,523","-0,481","-0,062"
85,"0,104","0,265","0,076","0,518","0,553","0,024","0,619","-0,503","-0,107","-0,312","0,111","0,047","0,047","0,123","0,019","0,125","0,174","-0,037","0,575","-0,433","-0,046"
86,"0,079","0,262","0,078","0,531","0,559","0,016","0,582","-0,463","-0,100","-0,370","0,152","0,043","0,002","0,072","0,010","0,164","0,184","-0,036","0,606","-0,406","-0,030"
87,"0,083","0,216","0,078","0,516","0,497","0,010","0,594","-0,419","-0,091","-0,371","0,135","0,036","0,005","0,092","0,007","0,165","0,149","-0,037","0,578","-0,393","-0,021"
88,"0,051","0,149","0,071","0,479","0,460","0,018","0,562","-0,355","-0,092","-0,330","0,176","0,030","0,014","0,092","0,006","0,140","0,144","-0,038","0,552","-0,419","-0,013"
89,"-0,012","0,153","0,061","0,478","0,414","0,022","0,546","-0,351","-0,083","-0,314","0,219","0,024","0,021","0,099","0,016","0,122","0,119","-0,040","0,512","-0,414","-0,018"
90,"-0,015","0,152","0,053","0,495","0,358","0,024","0,525","-0,311","-0,071","-0,330","0,280","0,025","0,002","0,090","0,024","0,123","0,087","-0,044","0,489","-0,408","-0,029"
91,"-0,014","0,151","0,046","0,510","0,319","0,023","0,517","-0,307","-0,057","-0,300","0,287","0,026","0,022","0,076","0,020","0,109","0,056","-0,052","0,473","-0,338","-0,033"
92,"-0,020","0,185","0,037","0,555","0,317","0,028","0,514","-0,339","-0,045","-0,306","0,283","0,026","0,015","0,077","0,020","0,126","0,035","-0,061","0,469","-0,286","-0,041"
93,"-0,026","0,172","0,031","0,580","0,315","0,032","0,509","-0,382","-0,035","-0,237","0,270","0,024","0,010","0,089","0,027","0,127","0,005","-0,070","0,430","-0,262","-0,054"
94,"-0,024","0,181","0,033","0,585","0,383","0,033","0,502","-0,417","-0,032","-0,206","0,247","0,020","0,031","0,042","0,034","0,109","0,039","-0,076","0,397","-0,264","-0,065"
95,"-0,065","0,153","0,033","0,578","0,383","0,039","0,514","-0,355","-0,036","-0,194","0,311","0,020","0,028","-0,028","0,036","0,081","0,065","-0,080","0,363","-0,255","-0,071"
96,"-0,014","0,170","0,026","0,621","0,387","0,042","0,584","-0,316","-0,031","-0,202","0,317","0,020","0,001","0,026","0,032","0,092","0,095","-0,081","0,357","-0,309","-0,068"
97,"-0,017","0,192","0,014","0,605","0,445","0,037","0,615","-0,363","-0,018","-0,133","0,280","0,018","0,021","0,026","0,023","0,077","0,121","-0,079","0,323","-0,322","-0,057"
98,"0,000","0,200","0,005","0,568","0,442","0,030","0,595","-0,369","-0,007","-0,079","0,248","0,012","0,048","0,002","0,023","0,054","0,143","-0,075","0,285","-0,322","-0,050"
99,"-0,014","0,136","-0,001","0,521","0,447","0,015","0,580","-0,322","0,007","-0,086","0,256","0,014","0,048","-0,019","0,029","0,026","0,162","-0,070","0,239","-0,354","-0,053"
100,"-0,004","0,134","-0,019","0,465","0,444","0,000","0,580","-0,280","0,034","-0,062","0,274","0,011","0,073","0,022","0,047","-0,006","0,171","-0,065","0,190","-0,394","-0,065"
101,"0,019","0,088","-0,045","0,440","0,402","-0,003","0,585","-0,267","0,060","-0,014","0,237","0,004","0,082","0,052","0,066","-0,003","0,135","-0,062","0,164","-0,386","-0,079"
102,"0,007","0,133","-0,071","0,392","0,393","0,003","0,566","-0,316","0,077","-0,001","0,237","0,003","0,058","0,009","0,079","-0,021","0,107","-0,059","0,115","-0,346","-0,091"
103,"0,052","0,135","-0,082","0,349","0,382","0,017","0,548","-0,364","0,069","0,031","0,291","0,009","0,078","-0,041","0,071","-0,031","0,076","-0,054","0,094","-0,282","-0,087"
104,"-0,011","0,113","-0,082","0,316","0,395","0,030","0,496","-0,406","0,053","0,056","0,244","0,020","0,069","-0,054","0,050","-0,051","0,052","-0,050","0,038","-0,233","-0,075"
105,"0,051","0,129","-0,078","0,313","0,351","0,043","0,543","-0,392","0,031","0,007","0,193","0,029","0,013","-0,032","0,032","-0,073","0,033","-0,047","-0,022","-0,206","-0,065"
106,"0,033","0,144","-0,072","0,354","0,295","0,054","0,517","-0,346","0,013","-0,033","0,217","0,033","0,006","-0,053","0,014","-0,042","0,010","-0,044","0,038","-0,153","-0,049"
107,"0,017","0,215","-0,069","0,416","0,277","0,067","0,540","-0,354","-0,006","-0,034","0,196","0,030","-0,005","-0,074","0,000","-0,003","0,018","-0,041","0,100","-0,125","-0,029"
108,"-0,011","0,200","-0,062","0,443","0,281","0,080","0,521","-0,340","-0,027","-0,031","0,247","0,022","0,058","-0,089","0,000","0,008","0,051","-0,040","0,149","-0,170","-0,021"
109,"-0,036","0,139","-0,055","0,432","0,291","0,088","0,504","-0,283","-0,044","-0,020","0,243","0,020","0,057","-0,067","0,004","0,012","0,083","-0,037","0,175","-0,234","-0,021"
110,"-0,051","0,102","-0,051","0,371","0,285","0,083","0,495","-0,245","-0,044","-0,008","0,236","0,021","0,089","-0,014","0,016","-0,020","0,088","-0,036","0,183","-0,259","-0,035"
111,"-0,059","0,103","-0,051","0,367","0,326","0,081","0,466","-0,232","-0,042","-0,041","0,224","0,022","0,086","0,002","0,035","0,004","0,109","-0,035","0,226","-0,319","-0,056"
112,"-0,072","0,090","-0,060","0,413","0,338","0,080","0,440","-0,263","-0,033","-0,034","0,214","0,019","0,067","0,066","0,046","0,038","0,089","-0,035","0,261","-0,337","-0,067"
113,"-0,087","0,107","-0,072","0,382","0,383","0,069","0,451","-0,319","-0,012","0,017","0,201","0,017","0,079","0,020","0,044","0,014","0,103","-0,033","0,215","-0,320","-0,064"
114,"-0,105","0,144","-0,080","0,359","0,396","0,053","0,413","-0,356","0,010","0,061","0,236","0,020","0,063","-0,031","0,033","-0,008","0,088","-0,031","0,165","-0,289","-0,059"
115,"-0,162","0,148","-0,088","0,306","0,383","0,043","0,350","-0,339","0,027","0,105","0,272","0,030","0,084","-0,018","0,012","-0,033","0,076","-0,031","0,121","-0,290","-0,049"
116,"-0,185","0,133","-0,099","0,308","0,330","0,048","0,372","-0,272","0,032","0,073","0,244","0,035","0,027","-0,004","0,001","-0,056","0,052","-0,031","0,075","-0,287","-0,047"
117,"-0,207","0,173","-0,111","0,379","0,312","0,059","0,415","-0,287","0,033","0,063","0,230","0,026","0,086","-0,007","0,012","-0,021","0,052","-0,031","0,140","-0,268","-0,052"
118,"-0,215","0,139","-0,120","0,411","0,296","0,067","0,412","-0,291","0,034","0,009","0,266","0,013","0,077","0,018","0,026","-0,021","0,019","-0,032","0,164","-0,264","-0,055"
119,"-0,209","0,203","-0,118","0,447","0,307","0,082","0,419","-0,361","0,018","-0,040","0,240","0,004","0,065","0,041","0,031","-0,003","-0,005","-0,032","0,196","-0,268","-0,054"
120,"-0,192","0,140","-0,119","0,454","0,343","0,100","0,445","-0,331","-0,002","-0,102","0,215","-0,004","0,021","0,015","0,030","-0,024","0,027","-0,031","0,157","-0,267","-0,048"
121,"-0,175","0,125","-0,128","0,431","0,337","0,112","0,443","-0,271","-0,008","-0,083","0,206","0,008","0,042","-0,043","0,006","-0,056","0,046","-0,029","0,114","-0,251","-0,040"
122,"-0,236","0,106","-0,140","0,413","0,378","0,108","0,378","-0,287","0,005","-0,140","0,249","0,024","0,011","-0,088","-0,018","-0,044","0,075","-0,025","0,124","-0,246","-0,034"
123,"-0,240","0,114","-0,151","0,390","0,376","0,090","0,393","-0,271","0,027","-0,106","0,294","0,039","0,086","-0,126","-0,028","-0,052","0,102","-0,019","0,152","-0,244","-0,036"
124,"-0,187","0,067","-0,159","0,429","0,348","0,076","0,420","-0,214","0,043","-0,100","0,323","0,045","0,166","-0,114","-0,026","-0,016","0,111","-0,013","0,230","-0,269","-0,041"
125,"-0,126","0,057","-0,170","0,414","0,282","0,076","0,436","-0,200","0,050","-0,032","0,327","0,045","0,199","-0,082","-0,022","-0,017","0,073","-0,008","0,224","-0,262","-0,042"
126,"-0,116","0,098","-0,179","0,368","0,297","0,077","0,404","-0,258","0,054","0,020","0,362","0,037","0,243","-0,123","-0,013","-0,051","0,058","-0,005","0,195","-0,210","-0,041"
127,"-0,097","0,161","-0,179","0,369","0,295","0,079","0,392","-0,321","0,053","0,042","0,411","0,029","0,261","-0,171","0,005","-0,039","0,028","-0,004","0,193","-0,150","-0,049"
128,"-0,102","0,172","-0,173","0,417","0,313","0,082","0,378","-0,344","0,043","0,045","0,424","0,027","0,260","-0,181","0,014","-0,011","0,018","-0,003","0,185","-0,150","-0,054"
129,"-0,044","0,167","-0,159","0,427","0,261","0,084","0,399","-0,323","0,030","0,114","0,448","0,028","0,283","-0,175","0,013","0,010","-0,002","-0,004","0,199","-0,159","-0,053"
130,"-0,070","0,212","-0,147","0,426","0,236","0,096","0,400","-0,327","0,009","0,093","0,431","0,024","0,244","-0,147","0,010","-0,026","-0,022","-0,006","0,122","-0,134","-0,046"
131,"-0,120","0,176","-0,134","0,431","0,272","0,116","0,403","-0,324","-0,023","0,080","0,363","0,015","0,197","-0,127","0,013","-0,055","0,006","-0,007","0,058","-0,148","-0,036"
132,"-0,174","0,166","-0,121","0,484","0,299","0,129","0,404","-0,364","-0,044","0,091","0,403","-0,005","0,257","-0,133","0,029","-0,031","0,006","-0,010","0,117","-0,157","-0,030"
133,"-0,168","0,194","-0,104","0,424","0,303","0,123","0,417","-0,352","-0,053","0,063","0,394","-0,019","0,264","-0,181","0,045","-0,067","0,022","-0,011","0,115","-0,150","-0,027"
134,"-0,113","0,165","-0,082","0,398","0,289","0,120","0,452","-0,300","-0,073","0,052","0,342","-0,027","0,231","-0,119","0,059","-0,095","0,044","-0,010","0,095","-0,208","-0,026"
135,"-0,100","0,144","-0,063","0,342","0,292","0,119","0,465","-0,289","-0,089","0,025","0,360","-0,029","0,160","-0,076","0,069","-0,128","0,060","-0,010","0,040","-0,254","-0,028"
136,"-0,087","0,102","-0,047","0,279","0,307","0,111","0,465","-0,272","-0,099","0,020","0,344","-0,027","0,145","-0,064","0,076","-0,162","0,074","-0,007","-0,020","-0,293","-0,031"
137,"-0,023","0,124","-0,033","0,238","0,352","0,105","0,487","-0,304","-0,111","0,029","0,372","-0,023","0,128","-0,032","0,082","-0,191","0,091","-0,003","-0,074","-0,332","-0,033"
