Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
15,"-3,197","-1,614","1,317","3,305","1,977","1,459","-4,590","1,937","0,963","0,821","1,947","0,062","2,004","0,861","1,708","-3,240","-0,617","5,226","-2,061","0,840","2,532"
16,"-3,989","-0,649","1,731","1,446","-0,351","0,428","-3,133","1,508","2,090","-0,777","2,035","-0,345","1,875","1,405","3,326","-2,865","-0,046","5,520","-1,387","0,718","3,623"
17,"-4,344","0,236","2,167","-1,314","-1,957","-1,069","-1,888","1,045","2,666","-1,749","2,467","-0,536","1,749","1,755","4,366","-2,982","0,555","5,552","-0,161","1,019","4,347"
18,"-4,416","0,246","2,090","-2,469","-1,873","-0,978","-0,942","0,202","1,079","-2,265","3,293","-0,269","1,623","1,777","4,808","-2,679","0,793","5,323","-0,329","1,448","6,467"
19,"-4,217","-0,221","2,041","-2,937","-0,299","2,061","-0,179","0,097","0,495","-3,033","2,359","-0,772","1,141","1,784","4,225","-2,633","0,472","4,662","-0,688","1,872","7,005"
20,"-4,062","-0,554","1,666","-3,121","1,104","4,987","0,575","-0,085","0,952","-3,398","1,558","-1,017","0,784","1,422","2,737","-2,459","0,067","4,291","-0,630","1,985","5,911"
21,"-4,319","-0,382","1,636","-3,245","1,622","7,322","0,680","0,120","0,568","-3,106","2,025","-0,630","0,243","0,812","0,881","-2,283","-0,407","4,079","-0,708","1,289","3,935"
22,"-4,438","-0,049","2,313","-2,743","1,469","9,090","0,502","-0,120","1,921","-2,949","1,868","-0,578","0,302","0,850","1,190","-2,177","-0,637","3,315","-0,181","0,203","1,883"
23,"-4,346","-2,061","4,424","-1,818","0,308","8,598","0,741","0,737","6,365","-2,761","0,957","-0,533","0,058","0,815","1,072","-1,757","-0,601","2,900","0,359","-0,360","1,346"
24,"-2,814","1,208","5,586","0,020","-0,105","6,135","0,871","0,000","9,055","-2,173","0,117","-0,560","-0,124","0,934","1,224","-0,970","-0,318","2,448","-0,246","-0,202","2,028"
25,"-5,223","0,978","4,360","-1,865","-0,267","5,119","1,917","-0,873","8,235","-1,686","0,224","-0,423","-0,311","0,783","1,338","-0,356","-0,291","2,686","-1,034","0,114","2,352"
26,"-3,322","-1,431","4,476","-3,612","-0,808","6,814","2,467","3,694","11,894","-0,955","0,092","-0,095","-0,738","0,423","0,814","-0,349","-0,614","3,203","-0,670","0,254","1,447"
27,"-3,399","1,036","3,702","-2,876","-1,250","7,330","2,022","-1,052","6,754","-0,041","0,022","0,289","-0,989","0,099","0,985","-0,284","-1,004","3,549","0,056","0,143","0,464"
28,"-2,618","-1,289","2,170","-4,492","-2,582","3,481","2,634","-1,066","3,226","0,953","0,134","0,412","-1,295","0,298","1,368","-0,283","-1,494","3,803","0,359","0,153","-0,165"
29,"-1,458","-1,147","1,124","-6,781","-2,556","-0,725","2,492","0,639","3,625","0,897","0,905","0,551","-1,601","0,419","1,712","-0,348","-1,559","3,634","1,456","0,063","0,078"
30,"-0,677","-0,537","0,676","-7,748","-1,434","-1,338","3,435","-0,197","5,536","1,397","2,213","1,063","-1,845","-0,157","0,746","-0,351","-1,625","3,463","2,795","-0,274","0,379"
31,"0,373","0,217","0,479","-6,892","-1,676","-1,318","3,799","-1,247","4,551","1,090","1,286","0,762","-1,844","0,210","1,266","-0,351","-1,227","3,309","4,252","-0,939","0,714"
32,"1,018","0,063","0,156","-7,506","-1,999","-1,620","3,960","-1,418","1,792","1,330","0,750","0,488","-1,721","0,401","1,460","-0,356","-0,860","2,906","3,947","-1,063","1,127"
33,"1,442","0,816","-0,138","-7,992","-2,049","-0,724","4,290","-1,669","1,148","1,225","0,641","0,622","-1,601","0,283","1,500","-0,118","-0,744","2,529","1,865","-1,597","0,466"
34,"1,757","1,465","-0,347","-7,615","-2,703","-0,065","4,735","-2,224","-0,750","1,839","-0,160","0,203","-1,415","0,029","0,750","0,184","-0,790","2,410","0,945","-1,765","-0,263"
35,"2,376","1,921","-0,665","-9,134","-2,873","-0,278","5,023","-2,906","-3,302","2,354","-0,812","-0,255","-1,099","-0,132","-0,674","0,182","-1,062","2,384","1,369","-1,912","-0,535"
36,"2,890","2,724","-0,701","-10,488","-2,881","-0,249","5,163","-3,014","-4,105","2,632","-1,899","-0,449","-0,906","-0,445","-2,176","-0,009","-1,669","2,165","0,280","-1,473","0,279"
37,"2,911","3,434","-0,776","-9,780","-3,184","-0,380","5,183","-3,413","-4,817","3,339","-2,636","-0,382","-0,719","-1,047","-3,581","-0,323","-2,127","1,826","-1,592","-0,515","1,931"
38,"3,268","3,498","-0,855","-9,005","-3,937","-2,002","5,000","-3,235","-4,859","3,557","-2,565","-0,180","-0,169","-1,153","-3,864","-0,634","-2,406","1,613","-1,756","0,683","3,025"
39,"3,415","4,457","-0,822","-6,427","-4,230","-2,843","4,522","-3,445","-5,789","3,769","-2,460","0,071","0,006","-0,885","-2,667","-0,764","-2,615","1,239","-0,105","0,992","3,120"
40,"3,618","4,242","-0,220","-4,805","-2,878","-1,455","4,180","-3,939","-6,389","3,719","-2,072","0,542","0,299","-0,270","-0,428","-1,132","-2,543","1,088","0,481","-0,489","1,758"
41,"3,290","4,838","-0,181","-3,808","-1,467","0,277","3,994","-3,954","-6,438","3,928","-2,438","0,519","0,160","-0,112","1,575","-1,322","-2,617","0,728","-0,340","-1,974","-0,553"
42,"2,198","4,349","0,280","-3,213","-1,337","0,923","3,876","-3,961","-5,157","3,670","-1,391","0,891","0,461","-0,425","1,424","-1,332","-2,338","0,097","0,377","-2,441","-2,865"
43,"0,827","4,048","0,012","-3,153","-1,780","0,624","4,091","-3,675","-4,616","3,284","-1,058","1,136","0,271","-0,672","1,828","-1,102","-2,205","-0,743","1,601","-2,174","-2,467"
44,"0,157","2,618","-0,463","-5,519","-1,892","0,927","4,084","-3,475","-4,802","2,824","-0,947","1,003","0,215","-1,213","0,401","-1,054","-2,504","-1,348","2,768","-1,737","-1,745"
45,"-0,387","0,609","-1,125","-7,044","-2,013","-0,166","4,413","-3,049","-4,436","2,652","-1,076","0,847","0,216","-1,425","-0,042","-0,939","-2,693","-1,669","3,321","-1,646","-1,040"
46,"-0,649","-0,412","-1,636","-6,992","-1,740","-1,144","4,824","-3,048","-3,568","2,058","-1,527","0,707","-0,149","-1,613","-0,431","-0,394","-3,047","-1,740","3,199","-1,671","-0,957"
47,"-0,454","-1,122","-1,807","-6,037","-1,741","-3,025","5,159","-3,366","-2,920","1,247","-0,489","0,719","0,152","-1,791","-0,370","-0,333","-3,048","-1,741","3,328","-1,149","-0,751"
48,"-0,376","-1,181","-1,694","-5,820","-1,250","-3,784","5,304","-3,925","-3,528","0,674","-0,688","0,634","0,458","-2,009","-0,811","-0,452","-2,697","-1,678","3,697","-0,907","-0,676"
49,"-0,253","-1,252","-1,193","-6,493","-0,047","-2,024","5,730","-3,930","-3,550","-0,079","0,225","0,591","0,892","-2,326","-2,117","-0,504","-2,201","-1,411","3,015","-1,569","-1,422"
50,"-0,288","-0,829","-0,820","-7,200","-0,797","-2,408","6,366","-3,884","-1,881","-0,918","-0,690","0,436","1,189","-1,692","-0,206","-0,623","-1,736","-1,392","1,050","-2,358","-2,433"
51,"-0,086","-0,224","-0,450","-7,819","-1,775","-3,380","7,288","-4,004","-0,560","-1,121","-0,824","0,723","1,360","-1,520","1,280","-0,804","-1,372","-1,464","-0,475","-2,575","-1,958"
52,"0,205","0,215","-0,422","-9,489","-1,606","-1,380","8,266","-4,467","-0,415","-1,131","-1,610","0,881","1,777","-1,371","2,518","-0,682","-1,259","-1,510","-0,166","-2,507","-1,170"
53,"0,493","0,204","-0,592","-10,416","-1,595","0,692","9,398","-4,793","-0,891","-1,093","-2,219","1,221","1,892","-1,102","3,715","-0,552","-1,333","-1,026","1,370","-1,751","-0,620"
54,"1,587","0,815","-0,991","-12,265","-2,173","1,291","10,484","-5,184","-2,236","-1,076","-3,022","1,246","2,072","-0,448","5,104","-0,057","-1,376","-0,628","3,395","-0,943","0,036"
55,"2,445","2,101","-1,570","-13,647","-2,397","1,608","11,590","-5,915","-4,310","-1,094","-3,954","1,058","2,310","-0,644","5,300","0,256","-1,338","-0,191","1,999","-0,588","0,553"
56,"3,565","3,457","-1,996","-15,073","-2,346","1,956","11,929","-7,209","-8,085","-0,666","-3,957","1,114","2,013","-1,026","3,947","0,988","-1,207","-0,191","-0,256","-0,685","1,111"
57,"4,719","4,692","-2,180","-15,303","-3,566","0,352","12,207","-7,442","-9,750","-0,140","-4,110","1,208","1,773","-1,467","2,808","2,266","-0,634","-0,570","-2,641","-1,128","0,749"
58,"5,117","5,855","-2,017","-14,757","-4,898","-1,401","12,400","-7,184","-8,436","0,194","-4,233","1,038","2,383","-1,535","2,640","3,053","0,160","-1,220","-4,724","-1,793","0,363"
59,"4,525","8,442","-1,919","-15,653","-5,513","-2,271","12,555","-7,215","-6,591","0,422","-4,584","0,933","2,441","-1,188","3,489","3,290","0,709","-1,830","-5,705","-2,116","-0,007"
60,"3,452","9,688","-1,692","-16,212","-5,000","-2,447","11,879","-7,893","-8,900","0,994","-4,620","0,881","2,376","-0,858","4,471","2,606","0,814","-2,575","-5,708","-2,026","-0,882"
61,"2,435","9,217","-1,634","-14,273","-4,180","-2,095","10,810","-8,235","-11,795","1,778","-4,259","0,958","2,128","-0,545","5,394","1,607","0,153","-3,607","-4,305","-1,577","-2,098"
62,"0,989","9,519","-1,278","-11,992","-3,656","-2,679","10,055","-8,086","-13,451","2,389","-4,262","0,741","1,589","-0,672","4,213","0,667","-0,494","-4,775","-3,278","-1,710","-3,900"
63,"-0,016","8,423","-0,828","-10,570","-3,714","-3,886","9,445","-8,346","-14,550","2,713","-3,734","0,426","1,358","-1,230","1,955","-0,271","-1,496","-5,676","-3,528","-1,917","-4,822"
64,"-0,141","5,672","-0,817","-9,626","-3,916","-6,614","8,544","-7,029","-12,214","2,672","-3,828","0,262","0,579","-2,127","-0,964","-0,657","-2,208","-6,505","-3,702","-1,333","-4,370"
65,"-0,404","3,804","-0,616","-8,853","-4,088","-9,260","7,720","-5,921","-9,503","2,158","-3,804","-0,261","-0,016","-2,176","-2,493","-0,791","-2,484","-7,049","-3,570","-0,772","-3,564"
66,"-0,940","1,877","-0,653","-6,136","-4,249","-10,441","6,875","-4,807","-4,820","2,276","-2,320","-0,211","-0,981","-2,664","-4,391","-0,737","-2,446","-7,457","-2,361","-1,221","-4,787"
67,"-1,102","1,299","-1,200","-3,836","-4,470","-11,928","5,801","-3,996","-3,344","1,675","-1,063","-0,466","-1,830","-2,728","-5,017","-0,255","-2,104","-7,926","0,185","-2,067","-5,954"
68,"-1,332","0,241","-1,456","-1,496","-3,685","-13,022","4,393","-3,871","-4,639","1,243","-0,560","-0,785","-2,625","-1,981","-3,598","-0,205","-2,075","-8,527","2,193","-2,498","-5,817"
69,"-1,774","0,689","-1,907","-0,126","-2,467","-12,468","2,458","-4,037","-7,793","1,548","1,457","-0,404","-2,694","-2,230","-3,194","-0,149","-1,822","-8,888","2,506","-2,050","-5,092"
70,"-1,763","0,263","-1,970","-0,417","-2,340","-12,801","1,133","-4,411","-9,710","1,037","2,070","-0,585","-2,506","-2,349","-3,925","-0,340","-1,918","-9,304","0,871","-1,487","-3,924"
71,"-1,222","-0,164","-2,231","0,220","-2,542","-14,683","0,094","-3,947","-9,852","0,423","1,484","-0,711","-2,497","-2,601","-5,255","-0,410","-2,036","-9,780","-0,773","-1,356","-3,837"
72,"-1,154","-0,097","-2,669","2,071","-2,519","-15,529","-0,262","-3,390","-8,596","0,277","1,281","-0,740","-2,249","-2,451","-5,368","-0,173","-2,113","-10,148","-1,507","-1,072","-5,012"
73,"-0,657","-0,174","-2,654","3,185","-1,881","-14,439","-0,525","-3,105","-7,837","0,203","1,003","-0,858","-2,008","-2,242","-4,730","0,079","-2,245","-9,644","-1,696","-1,360","-5,824"
74,"-0,831","0,305","-2,387","4,458","-2,155","-13,680","-0,692","-2,959","-7,553","0,175","0,667","-0,931","-1,521","-1,941","-4,185","0,148","-2,262","-9,181","-2,793","-1,162","-6,123"
75,"-0,687","0,615","-2,097","4,753","-2,772","-12,757","-0,464","-3,223","-7,806","0,247","0,474","-1,088","-0,970","-2,201","-4,739","0,094","-2,244","-8,795","-3,092","-0,849","-5,665"
76,"-0,535","0,997","-1,709","3,186","-2,767","-10,843","-0,372","-2,818","-7,294","0,118","0,910","-0,806","-0,545","-2,556","-5,197","-0,081","-2,145","-8,372","-2,830","0,080","-4,158"
77,"-0,855","0,932","-1,328","1,652","-2,830","-9,106","0,220","-3,071","-6,425","0,414","0,872","-0,744","-0,122","-2,389","-4,480","-0,498","-2,080","-7,865","-2,578","0,219","-2,580"
78,"-0,696","0,438","-1,200","0,774","-2,965","-7,913","1,040","-2,601","-4,826","-0,010","-0,035","-0,482","0,054","-2,062","-3,302","-0,913","-1,744","-7,333","-2,828","-0,400","-2,320"
79,"-0,127","-0,062","-1,255","-0,129","-2,399","-6,263","1,444","-2,400","-4,144","-0,195","-0,214","-0,607","0,046","-1,830","-2,030","-1,817","-1,767","-6,716","-3,625","-0,640","-2,530"
80,"0,393","-0,663","-1,232","-1,966","-1,483","-5,192","1,848","-2,258","-3,444","-0,399","-0,173","-0,512","0,104","-1,656","-1,509","-1,987","-1,752","-6,000","-3,268","-1,329","-2,653"
81,"0,091","-0,676","-1,196","-3,804","-1,300","-5,159","1,954","-2,019","-2,629","-0,753","0,165","-0,709","0,225","-1,446","-1,064","-1,858","-1,678","-5,639","-2,358","-1,618","-2,924"
82,"-0,099","-0,964","-1,346","-3,474","-1,360","-4,991","2,170","-2,260","-1,935","-0,837","0,600","-0,643","0,104","-2,043","-2,087","-1,677","-1,837","-5,712","-1,260","-1,810","-2,352"
83,"-0,287","-0,923","-1,360","-1,143","-1,742","-6,220","2,083","-2,279","-2,433","-1,153","0,504","-0,692","0,237","-2,316","-3,666","-1,317","-1,949","-6,003","-1,128","-1,402","-1,052"
84,"-0,918","-1,281","-1,114","-0,133","-1,823","-5,627","1,833","-2,076","-2,606","-1,401","0,720","-0,573","-0,008","-2,216","-3,380","-1,080","-2,196","-6,304","-0,994","-0,654","-0,414"
85,"-1,031","-1,006","-0,928","0,844","-1,194","-3,384","1,698","-2,143","-2,834","-1,244","0,563","-0,522","0,110","-1,812","-2,357","-1,261","-2,208","-6,165","0,284","-0,655","-1,047"
86,"-1,185","-0,880","-0,628","0,228","-0,763","-2,258","1,734","-2,013","-2,174","-1,310","0,487","-0,552","0,469","-1,411","-0,946","-1,380","-2,334","-5,984","0,634","-1,506","-2,395"
87,"-1,241","-0,847","-0,572","0,583","-0,593","-0,329","1,583","-1,840","-1,580","-1,509","0,140","-0,713","0,712","-1,338","-0,712","-1,740","-2,335","-5,649","0,136","-1,910","-3,693"
88,"-1,415","-0,782","-0,453","1,688","-0,126","1,161","1,614","-1,761","-2,177","-1,516","0,174","-0,663","0,960","-1,671","-1,693","-2,405","-2,278","-5,330","-0,418","-1,847","-4,892"
89,"-1,802","-0,800","-0,100","2,259","0,649","2,287","1,236","-1,707","-2,427","-1,654","0,173","-0,606","1,393","-1,891","-2,711","-2,719","-2,281","-5,846","-0,353","-1,495","-5,009"
90,"-1,777","-0,374","0,266","1,756","0,945","1,723","0,934","-1,570","-2,387","-1,695","-0,039","-0,838","1,756","-2,109","-2,765","-2,902","-2,052","-5,930","-0,469","-1,181","-4,415"
91,"-1,630","-0,037","0,077","1,689","-0,761","-1,970","0,842","-1,473","-1,837","-1,807","-0,176","-0,982","2,060","-2,210","-2,858","-2,658","-1,599","-6,110","-1,258","-0,976","-4,170"
92,"-1,559","-0,047","0,155","0,868","-2,218","-5,836","0,505","-1,581","-2,423","-1,872","-0,016","-0,875","2,369","-2,216","-3,241","-1,985","-1,332","-6,097","-1,994","-0,964","-5,340"
93,"-1,187","-0,372","0,061","1,302","-2,087","-6,688","-0,005","-1,578","-2,842","-1,760","-0,172","-0,609","2,611","-2,200","-2,987","-1,310","-1,078","-5,947","-2,426","-1,005","-6,210"
94,"-0,660","-0,287","-0,124","2,573","-1,544","-6,184","0,043","-1,439","-1,931","-1,571","-0,555","-0,549","2,905","-1,837","-1,307","-1,121","-0,685","-5,776","-2,610","-0,986","-6,700"
95,"-0,100","-0,447","-0,129","2,465","-1,097","-6,209","-0,085","-1,028","-0,962","-1,626","-1,109","-0,627","2,964","-1,432","-0,478","-0,813","-0,507","-5,655","-2,612","-1,199","-6,450"
96,"0,496","-0,493","-0,298","2,067","-0,380","-5,365","-0,434","-0,880","-0,668","-1,803","-0,968","-0,596","3,143","-1,415","-0,033","-0,374","0,108","-5,248","-3,466","-1,344","-6,089"
97,"0,849","-0,258","-0,352","1,936","-0,048","-4,678","-0,665","-1,076","-1,553","-1,927","-0,919","-0,571","3,148","-1,667","-0,977","0,123","0,394","-4,846","-3,281","-1,236","-6,010"
98,"1,118","-0,321","-0,175","2,004","0,171","-3,450","-1,156","-1,296","-2,734","-1,810","-1,170","-0,683","3,034","-1,820","-2,020","0,623","0,575","-4,207","-3,460","-0,933","-5,961"
99,"0,686","-0,412","-0,222","2,008","0,322","-1,388","-1,313","-1,273","-2,222","-1,526","-0,730","-0,573","2,791","-1,836","-2,080","1,125","0,779","-3,511","-3,767","-1,119","-5,929"
100,"0,695","-0,546","-0,199","1,748","-0,009","-0,552","-1,624","-0,920","-1,227","-1,350","-1,281","-0,550","2,666","-1,524","-1,349","1,374","0,694","-3,222","-3,646","-1,328","-5,407"
101,"0,589","-0,941","-0,199","1,872","-0,093","-0,937","-1,483","-0,434","0,213","-1,311","-1,423","-0,524","2,420","-1,327","-0,773","1,986","0,449","-3,010","-2,965","-0,981","-4,080"
102,"0,360","-0,843","-0,025","2,534","-0,357","-1,805","-1,546","-0,125","1,271","-0,908","-0,999","-0,389","2,239","-1,189","-0,755","2,788","0,278","-2,437","-3,312","-0,166","-1,887"
103,"0,751","-1,314","-0,010","3,457","-0,558","-1,348","-1,559","0,191","2,134","-0,291","-1,267","-0,206","1,752","-1,085","-0,664","3,407","0,109","-1,861","-3,296","0,575","-0,348"
104,"0,886","-1,078","0,183","3,274","-0,293","-0,162","-1,463","0,379","2,774","-0,027","-1,254","0,040","1,572","-0,831","-0,492","3,967","0,040","-1,193","-3,239","0,194","-0,285"
105,"1,203","-0,419","0,502","1,968","-0,219","1,416","-1,475","0,193","2,574","0,657","-1,271","0,064","1,447","-0,616","0,142","4,646","0,246","-0,829","-3,248","-0,490","-0,407"
106,"1,596","-0,769","0,578","0,910","0,094","2,927","-1,431","0,224","2,245","1,130","-1,450","0,095","1,077","-0,011","1,546","5,327","0,382","-0,307","-3,185","-0,508","0,084"
107,"1,810","-0,478","0,418","-0,218","0,302","3,164","-1,283","0,301","2,723","1,662","-1,693","0,399","0,891","0,398","2,565","6,004","0,374","0,009","-2,139","-0,114","1,244"
108,"1,864","-0,427","0,375","-1,256","0,168","2,858","-1,042","0,490","3,800","2,391","-2,061","0,590","0,769","0,690","3,046","6,492","0,200","0,066","-1,878","0,579","3,219"
109,"1,849","-0,451","0,241","-1,926","-0,082","1,742","-0,959","0,283","3,092","3,441","-2,427","0,451","0,715","0,690","2,274","6,983","0,149","0,272","-3,142","1,211","5,311"
110,"2,036","-0,294","-0,198","-0,206","-1,157","-0,904","-1,171","-0,078","1,428","4,599","-2,214","0,452","0,420","0,520","0,979","6,986","-0,013","0,530","-4,532","1,748","6,697"
111,"1,959","-0,235","-0,312","0,649","-2,510","-3,895","-1,304","-0,219","0,077","5,193","-1,762","0,592","0,119","0,409","0,437","6,686","0,020","0,785","-6,040","2,537","8,297"
112,"2,015","-0,062","-0,293","0,829","-2,753","-4,691","-1,529","-0,322","-0,708","6,338","-1,542","0,366","0,179","0,485","0,669","5,957","-0,045","0,956","-8,767","3,062","10,944"
113,"1,868","0,128","-0,423","0,715","-1,417","-2,943","-1,087","-0,125","-0,472","5,965","-0,985","0,388","0,059","0,873","1,053","5,228","0,118","1,039","-11,548","3,977","13,938"
114,"1,375","0,862","-0,167","0,087","-0,310","-0,424","-1,295","-0,318","-0,913","6,250","-0,315","0,046","-0,306","1,304","1,743","4,071","0,205","1,095","-15,202","4,737","12,956"
115,"1,370","1,032","-0,142","-0,716","0,377","1,029","-1,464","-0,749","-1,731","7,591","0,073","-0,416","-0,364","1,923","2,436","2,610","0,373","1,191","-10,363","3,699","6,628"
116,"1,364","1,288","-0,104","-1,764","0,427","0,189","-1,738","-0,875","-3,461","8,764","0,572","-0,310","-0,841","1,504","0,580","1,145","0,396","1,082","-4,546","2,045","2,682"
117,"1,902","0,947","-0,353","-1,648","0,121","-1,434","-1,874","-0,591","-3,791","9,296","1,885","-0,240","-1,014","0,792","-1,561","0,472","0,186","1,046","-3,094","1,539","1,486"
118,"2,051","1,820","-0,332","-0,323","-0,172","-2,400","-1,986","-0,212","-2,496","9,550","2,786","-0,001","-1,198","0,717","-1,601","0,042","0,088","0,962","-2,550","1,277","0,998"
119,"1,519","1,905","-0,122","0,499","-0,231","-2,247","-1,816","0,043","-1,626","9,084","2,701","0,367","-1,274","1,145","0,634","0,407","0,007","0,921","-1,329","1,242","1,348"
120,"1,536","1,844","-0,001","1,755","-0,544","-3,260","-1,678","0,303","-1,391","7,213","1,702","0,583","-1,352","2,346","4,412","0,592","0,163","0,987","0,261","1,300","2,403"
121,"1,436","2,229","0,331","2,650","-1,246","-4,922","-1,537","0,287","-1,013","5,866","1,815","0,782","-1,059","3,385","7,344","0,839","0,490","0,987","1,007","1,641","4,765"
122,"1,129","2,179","0,318","2,801","-1,206","-5,161","-1,104","0,375","-0,935","5,277","1,037","0,714","-1,119","3,599","7,594","0,898","0,752","0,819","1,633","2,531","5,944"
123,"1,019","1,954","0,343","1,575","-0,736","-4,414","-0,537","0,028","-1,692","4,996","1,187","0,948","-1,175","2,633","5,474","1,082","1,057","0,762","2,974","2,563","5,637"
124,"0,998","1,772","0,099","1,133","0,520","-1,520","-0,021","-0,209","-2,287","4,592","0,470","0,936","-1,162","1,647","2,525","1,265","0,942","0,803","2,410","1,780","4,401"
125,"0,620","1,732","0,009","0,809","0,853","1,187","0,209","-0,489","-3,681","3,944","-0,125","0,665","-0,732","1,195","1,392","1,079","0,878","0,636","1,121","1,369","3,598"
126,"0,041","1,303","0,151","-0,066","0,988","2,737","0,574","-0,435","-3,717","3,799","-0,210","0,704","-0,367","1,112","1,357","1,196","0,846","0,384","0,747","1,388","1,662"
127,"-1,045","1,698","-0,052","-1,025","1,131","3,303","0,969","-0,077","-2,062","3,327","0,087","0,740","-0,185","1,051","1,378","1,319","0,525","0,571","2,182","-0,076","-0,959"
128,"-0,954","0,920","-0,088","-2,255","1,096","2,924","0,978","-0,234","-3,035","3,163","0,160","0,671","-0,366","0,667","0,605","0,891","0,450","0,543","1,853","-1,419","-2,729"
129,"-0,678","0,602","0,051","-2,127","0,493","1,880","0,995","0,060","-1,595","2,873","0,046","0,489","0,183","0,291","-0,102","0,470","0,562","0,835","0,385","-1,527","-3,484"
130,"-0,701","0,928","0,496","-1,495","0,625","1,525","0,948","0,046","-0,125","2,677","0,463","0,480","-0,120","0,470","0,029","0,290","0,835","0,865","-0,515","-0,831","-2,049"
131,"-0,366","0,490","0,567","-1,822","0,608","0,989","0,843","0,458","1,287","2,124","0,397","0,381","-0,185","0,220","0,048","-0,191","1,084","1,171","-0,678","0,140","-0,078"
132,"-0,136","0,391","0,392","-1,731","-0,140","-0,257","0,484","0,999","2,485","1,840","0,250","0,149","-0,361","0,087","-0,937","-0,304","1,239","1,571","0,314","1,131","0,906"
