Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
10,"-0,106","-0,156","0,124","-0,118","-0,081","0,112","-0,032","-0,154","0,316","-0,006","0,055","-0,132","-0,166","0,172","0,450","-0,180","-0,042","0,016","0,150","-0,252","0,069"
11,"0,006","-0,059","0,107","-0,120","-0,023","0,093","-0,033","-0,094","0,307","0,121","0,173","-0,216","-0,114","0,272","0,167","-0,180","-0,042","0,016","0,010","-0,090","-0,089"
12,"0,041","0,038","0,017","-0,120","-0,118","-0,005","-0,136","-0,010","0,061","0,081","0,197","-0,422","-0,095","0,024","-0,206","-0,058","-0,042","0,015","-0,147","0,041","-0,168"
13,"-0,036","0,037","-0,055","0,117","0,024","-0,182","-0,106","-0,098","-0,118","0,127","0,355","-0,305","-0,071","-0,013","-0,320","-0,119","0,041","-0,008","-0,206","0,491","-0,243"
14,"-0,031","0,078","-0,010","0,181","-0,091","-0,146","-0,007","0,059","0,090","0,378","0,537","-0,334","0,002","0,029","-0,384","-0,180","-0,012","-0,037","-0,255","0,554","-0,277"
15,"0,130","0,100","-0,130","0,059","-0,094","-0,143","0,021","0,090","-0,107","0,418","0,514","-0,128","0,065","0,147","-0,409","-0,120","0,017","-0,091","-0,055","0,643","-0,292"
16,"0,003","0,300","-0,048","-0,057","-0,252","-0,027","0,193","-0,041","-0,179","0,406","0,151","0,050","0,088","0,146","-0,208","0,124","-0,005","-0,176","0,142","0,468","-0,457"
17,"-0,087","0,345","-0,159","-0,119","-0,195","-0,044","0,032","0,100","-0,048","0,206","0,182","0,057","0,041","0,220","0,020","0,183","0,054","-0,283","0,201","0,461","-0,447"
18,"-0,127","0,208","-0,114","-0,065","-0,056","-0,217","0,099","0,112","-0,375","0,180","0,489","0,097","-0,041","0,314","0,103","0,060","0,090","-0,471","0,236","0,263","-0,421"
19,"-0,126","0,082","-0,166","-0,073","0,311","-0,270","0,028","0,164","-0,433","0,233","0,352","0,071","0,128","0,433","0,491","0,183","0,031","-0,365","0,229","0,288","-0,366"
20,"-0,120","0,122","-0,121","-0,079","0,638","-0,247","0,192","0,019","-0,189","0,196","0,224","0,100","-0,040","0,444","0,714","0,304","0,168","-0,360","-0,098","-0,021","-0,134"
21,"0,057","0,265","-0,105","-0,075","0,464","-0,191","0,297","-0,125","0,066","0,155","0,247","-0,106","0,058","0,507","0,518","0,244","0,138","-0,307","-0,025","-0,078","-0,233"
22,"0,106","0,084","0,050","-0,072","0,348","-0,154","0,382","0,087","-0,169","0,318","0,088","-0,084","0,210","0,339","0,408","0,183","0,108","-0,253","-0,042","-0,108","-0,155"
23,"0,135","0,140","-0,085","-0,072","0,424","-0,115","0,219","0,111","-0,396","0,436","-0,101","-0,129","0,067","0,372","0,498","0,245","0,078","-0,200","-0,165","0,011","-0,089"
24,"0,123","0,185","-0,124","-0,011","0,349","-0,155","0,198","0,153","-0,524","0,350","-0,037","-0,213","0,124","0,222","0,232","0,063","0,048","-0,145","-0,122","0,232","-0,183"
25,"0,195","0,146","-0,097","-0,009","0,291","-0,137","0,069","0,024","-0,544","0,665","0,165","-0,072","0,360","0,077","0,001","0,184","0,131","-0,170","-0,158","0,171","-0,026"
26,"0,232","0,010","0,019","0,116","0,177","-0,103","0,140","0,033","-0,495","0,657","0,261","-0,168","0,475","-0,129","-0,234","0,002","0,207","-0,056","-0,024","0,107","-0,115"
27,"0,215","-0,111","-0,117","0,114","0,312","-0,082","0,291","0,060","-0,337","0,470","0,449","0,035","0,296","-0,135","-0,269","-0,305","0,348","-0,184","0,116","0,204","-0,140"
28,"0,041","0,038","0,017","-0,004","0,117","-0,081","0,229","0,181","-0,345","0,704","0,420","-0,051","0,318","-0,230","-0,365","-0,304","0,265","-0,160","-0,031","0,132","-0,059"
29,"0,018","0,003","-0,113","-0,063","0,152","0,036","0,072","0,020","-0,168","0,437","0,098","0,110","0,204","0,034","-0,148","-0,243","0,130","-0,167","-0,095","0,059","-0,102"
30,"-0,096","0,032","-0,043","-0,124","-0,021","-0,100","0,133","-0,041","-0,169","0,235","0,001","0,067","0,048","0,028","0,018","-0,183","0,189","-0,274","0,091","0,013","-0,125"
31,"-0,162","0,112","-0,025","-0,122","0,017","0,017","0,062","0,011","-0,227","0,200","0,000","0,146","0,014","0,141","0,170","-0,183","0,189","-0,274","0,109","0,044","-0,204"
32,"-0,232","0,025","-0,103","0,060","0,192","0,150","-0,027","0,040","-0,028","0,121","-0,032","0,158","-0,017","0,277","-0,011","-0,121","0,023","-0,227","0,123","-0,006","-0,314"
33,"-0,138","0,021","0,053","-0,007","0,328","-0,021","0,075","0,016","0,208","0,127","0,149","0,069","-0,125","0,254","-0,091","-0,121","0,077","-0,197","0,063","0,001","-0,325"
34,"-0,244","-0,036","0,116","-0,128","0,249","-0,058","-0,046","0,078","0,219","0,076","0,214","-0,094","-0,084","0,467","-0,021","0,122","0,267","-0,163","0,011","-0,017","-0,391"
35,"-0,178","-0,116","0,097","-0,124","0,075","-0,002","0,035","0,036","0,337","0,004","0,291","-0,360","-0,191","0,445","-0,101","0,125","0,095","0,020","0,043","0,334","-0,342"
36,"-0,255","-0,117","0,025","0,012","-0,541","0,064","-0,156","0,088","0,300","0,164","0,483","-0,334","-0,026","0,280","-0,602","0,187","0,143","0,185","-0,020","0,261","-0,385"
37,"-0,243","-0,162","0,064","0,201","-0,693","0,174","-0,273","-0,091","0,348","0,058","0,558","-0,521","0,032","0,093","-1,182","0,247","-0,040","0,013","0,093","0,530","-0,492"
38,"-0,178","-0,116","0,097","0,016","-0,638","0,159","-0,285","-0,040","0,279","0,306","0,614","-0,600","0,161","-0,074","-1,494","0,308","0,013","0,042","0,055","0,648","-0,549"
39,"-0,077","-0,206","0,247","0,070","-0,328","0,124","-0,374","-0,188","0,130","0,381","0,592","-0,473","-0,054","-0,061","-1,673","0,309","-0,016","0,095","-0,142","0,638","-0,503"
40,"0,205","-0,299","0,051","-0,118","-0,081","0,112","-0,322","-0,142","0,427","0,343","0,536","-0,255","-0,089","-0,005","-1,502","0,248","-0,123","0,037","-0,241","0,689","-0,269"
41,"0,074","-0,265","0,036","-0,233","-0,221","0,286","-0,351","-0,113","0,615","0,409","0,484","-0,274","-0,064","0,052","-1,320","0,246","0,072","-0,064","-0,265","0,683","-0,135"
42,"0,081","-0,350","0,029","-0,167","-0,470","0,301","-0,191","-0,194","0,475","0,241","0,183","-0,022","-0,042","0,088","-0,804","0,063","0,154","-0,086","-0,083","0,558","-0,190"
43,"0,140","-0,345","0,017","-0,166","-0,357","0,456","-0,132","-0,134","0,455","0,369","0,023","0,079","-0,098","0,333","-0,242","-0,119","0,041","-0,008","-0,020","0,631","-0,147"
44,"0,192","-0,147","-0,247","-0,173","-0,143","0,324","-0,314","-0,189","0,120","0,348","0,107","0,165","-0,086","0,446","0,312","0,125","0,149","0,050","-0,079","0,638","-0,158"
45,"0,233","-0,116","-0,033","-0,058","-0,003","0,150","-0,188","-0,056","-0,236","0,488","0,311","0,088","0,034","0,450","0,336","0,002","0,207","-0,056","-0,104","0,447","-0,143"
46,"0,149","-0,031","-0,098","0,061","0,115","0,110","-0,148","-0,136","-0,356","0,488","0,311","0,088","0,114","0,298","0,271","0,003","0,148","0,051","-0,098","0,237","-0,317"
47,"0,154","0,009","-0,053","0,120","0,251","0,130","-0,039","-0,086","-0,445","0,616","0,151","0,189","0,066","0,278","0,202","-0,059","0,231","0,027","-0,200","0,023","-0,234"
48,"0,006","0,048","-0,152","0,058","0,060","-0,064","0,042","-0,068","-0,337","0,230","0,225","0,021","-0,119","0,098","0,222","0,122","0,267","-0,163","0,109","0,044","-0,204"
49,"0,095","0,003","-0,041","0,056","0,099","-0,141","0,277","-0,204","-0,043","0,267","0,353","-0,008","0,085","0,161","0,440","0,183","0,244","-0,247","-0,137","0,096","-0,191"
50,"0,009","0,214","-0,054","0,056","0,194","-0,043","0,386","0,023","0,216","0,264","0,298","0,131","0,087","0,219","0,421","0,183","0,191","-0,276","-0,049","0,102","0,019"
51,"-0,133","0,168","-0,160","-0,191","0,210","-0,172","0,445","0,082","0,196","-0,076","0,125","0,215","0,105","0,008","0,363","0,243","0,197","-0,413","-0,249","0,012","0,034"
52,"-0,038","0,163","-0,003","-0,125","0,133","-0,021","0,434","0,073","0,137","0,376","-0,073","0,175","0,059","0,046","0,276","0,304","0,221","-0,331","-0,088","-0,039","0,145"
53,"0,004","0,174","-0,100","-0,068","0,231","-0,117","0,343","0,046","-0,031","0,186","-0,012","0,328","0,328","-0,176","0,208","0,061","0,054","-0,282","0,066","0,008","0,009"
54,"0,041","0,145","-0,241","0,109","0,391","-0,235","0,204","-0,032","-0,120","0,187","-0,085","0,139","0,212","-0,064","0,147","-0,121","0,160","-0,221","0,161","-0,012","0,164"
55,"0,112","0,105","-0,215","-0,013","0,388","-0,232","0,209","0,102","-0,455","0,126","-0,256","0,204","0,092","-0,068","0,124","-0,061","0,243","-0,245","0,091","-0,060","0,177"
56,"0,111","0,231","-0,163","-0,013","0,388","-0,232","0,297","0,133","-0,663","0,048","-0,360","0,027","0,167","0,068","0,356","-0,182","0,183","-0,137","-0,169","-0,143","0,181"
57,"-0,014","0,179","-0,184","-0,015","0,446","-0,251","0,084","0,228","-0,829","0,010","-0,210","-0,129","0,250","0,033","0,254","0,064","0,042","-0,009","-0,155","-0,193","0,071"
58,"-0,092","0,305","-0,204","0,111","0,351","-0,158","0,026","0,108","-0,800","0,151","-0,285","-0,021","0,096","0,048","0,087","-0,059","0,101","-0,115","-0,345","-0,227","0,062"
59,"-0,062","0,254","-0,081","0,173","0,371","-0,102","0,059","0,015","-0,603","0,116","-0,286","0,058","0,166","-0,026","0,060","0,001","0,184","-0,139","-0,159","-0,273","0,039"
60,"-0,103","0,117","-0,037","0,298","0,257","-0,067","0,103","0,048","0,010","0,143","-0,116","0,072","0,228","-0,003","-0,261","0,246","0,019","-0,094","-0,046","-0,188","-0,186"
61,"-0,084","-0,014","-0,004","-0,003","0,058","-0,063","0,076","0,133","0,565","0,272","0,129","0,038","0,152","-0,197","-0,475","0,185","0,048","-0,146","0,042","-0,110","-0,278"
62,"-0,119","-0,110","0,085","0,128","-0,211","0,085","0,159","-0,030","0,702","0,330","0,246","0,112","0,181","0,035","-0,348","0,184","0,025","-0,229","0,137","0,129","-0,306"
63,"-0,024","-0,115","0,242","-0,178","-0,236","0,034","-0,011","0,042","0,783","0,330","0,246","0,112","0,003","0,123","-0,087","0,185","0,125","-0,034","-0,017","0,156","-0,472"
64,"0,026","-0,316","0,087","-0,052","-0,331","0,126","-0,099","-0,050","1,000","0,428","0,544","0,018","0,019","0,316","0,115","0,309","0,090","0,155","-0,058","0,378","-0,443"
65,"0,021","-0,356","0,041","0,015","-0,562","0,199","-0,348","0,000","1,349","0,587","0,809","0,233","-0,088","0,257","-0,280","0,369","0,067","0,071","-0,177","0,651","-0,647"
66,"0,175","-0,248","-0,073","-0,164","-0,682","0,240","-0,577","0,128","1,807","0,648","0,980","0,167","-0,002","0,374","-0,105","0,248","0,007","0,179","-0,165","0,964","-0,854"
67,"0,334","-0,100","-0,141","-0,221","-0,780","0,337","-0,564","0,194","2,233","0,465","0,672","-0,011","0,029","0,664","0,004","0,248","0,090","0,155","-0,070","1,018","-1,001"
68,"0,087","-0,329","-0,236","-0,033","-0,932","0,446","-0,597","0,286","2,036","0,634","0,695","-0,078","-0,167","0,927","0,008","0,491","0,091","0,153","-0,427","1,318","-1,249"
69,"0,290","-0,296","-0,452","0,029","-1,008","0,405","-0,635","0,185","2,184","0,929","0,837","-0,229","-0,008","0,955","-0,491","0,371","0,084","0,291","-0,196","1,130","-1,269"
70,"0,381","0,058","-0,450","-0,029","-0,953","0,581","-0,605","0,273","2,353","1,127","0,679","-0,286","0,162","0,871","-1,343","0,431","0,168","0,266","-0,140","1,117","-1,592"
71,"0,348","-0,165","-0,412","0,026","-0,720","0,505","-0,421","0,030","2,359","1,207","0,640","-0,487","0,417","0,903","-2,020","0,310","0,108","0,374","-0,202","1,302","-1,818"
72,"0,278","-0,251","-0,491","-0,040","-0,452","0,549","-0,412","-0,017","2,051","1,578","1,236","-0,457","0,450","0,695","-2,468","0,372","0,238","0,516","-0,412","1,600","-1,845"
73,"0,156","-0,010","-0,363","-0,102","-0,471","0,492","-0,180","-0,149","1,969","1,430","1,202","-0,287","0,509","0,734","-2,142","0,188","0,160","0,405","-0,766","1,907","-1,758"
74,"0,252","-0,141","-0,259","-0,033","-0,684","0,623","-0,112","-0,197","1,652","1,516","1,615","-0,149","0,397","0,668","-1,555","0,187","0,143","0,185","-0,559","1,899","-1,526"
75,"0,343","-0,312","-0,200","-0,148","-0,977","0,718","-0,012","-0,393","1,164","1,496","1,421","0,122","0,345","0,699","-0,661","0,002","0,154","-0,086","-0,325","1,902","-1,094"
76,"0,299","-0,196","-0,051","-0,266","-1,172","0,719","0,014","-0,418","0,600","1,337","1,428","0,334","0,028","0,606","0,022","0,062","-0,082","-0,288","-0,202","1,710","-0,858"
77,"0,168","-0,162","-0,066","-0,267","-1,191","0,660","0,201","-0,523","-0,105","1,239","1,606","0,482","-0,108","0,541","0,407","0,061","-0,130","-0,454","-0,014","1,486","-0,666"
78,"0,156","-0,117","-0,105","-0,155","-0,858","0,488","0,035","-0,612","-1,064","1,243","1,383","0,528","0,138","0,356","0,453","-0,001","0,006","-0,447","0,087","0,998","-0,501"
79,"0,049","-0,174","-0,042","-0,170","-0,354","0,264","0,086","-0,424","-1,854","1,002","1,509","0,518","0,078","0,390","0,756","0,001","0,160","-0,222","0,163","0,505","-0,202"
80,"-0,077","-0,100","-0,011","0,119","0,156","0,032","0,190","-0,249","-2,338","0,857","1,052","0,495","0,211","0,434","0,704","0,122","0,321","-0,134","0,039","0,180","-0,072"
81,"-0,238","-0,015","-0,149","0,344","0,763","-0,293","0,127","-0,185","-2,713","0,910","0,842","0,281","0,303","0,264","0,582","0,122","0,480","-0,045","-0,284","0,025","-0,111"
82,"-0,129","-0,084","-0,264","0,694","1,255","-0,585","0,201","0,018","-3,008","1,129","0,395","0,512","0,263","0,073","0,179","-0,059","0,420","0,063","-0,123","-0,027","0,000"
83,"-0,395","0,236","-0,189","0,619","1,872","-0,652","0,259","0,198","-3,046","0,756","0,149","0,486","0,220","-0,199","0,128","0,063","0,231","0,027","-0,629","-0,130","0,319"
84,"-0,395","0,236","-0,189","0,252","1,846","-0,702","0,251","0,362","-2,381","0,385","0,029","0,510","0,262","-0,410","0,270","-0,121","0,053","-0,280","-0,489","-0,292","0,477"
85,"-0,484","0,174","-0,042","0,133","1,537","-0,857","0,321","0,547","-1,984","0,334","-0,183","0,532","0,222","-0,565","0,182","-0,183","-0,024","-0,392","-0,156","-0,524","0,556"
86,"-0,537","0,627","0,217","0,077","1,285","-0,840","0,500","0,525","-0,947","0,101","-0,226","0,429","0,171","-0,702","0,150","-0,062","-0,100","-0,506","0,008","-0,681","0,580"
87,"-0,548","0,546","0,126","0,142","0,999","-0,942","0,605","0,497","-0,335","-0,114","-0,408","0,379","0,024","-0,785","0,278","-0,245","0,088","-0,469","0,289","-0,561","0,831"
88,"-0,667","0,535","0,151","0,085","1,071","-0,708","0,606","0,614","0,022","0,143","-0,322","0,446","-0,030","-0,482","0,821","-0,124","0,172","-0,493","0,281","-0,721","0,768"
89,"-0,284","0,352","0,104","0,095","0,742","-0,539","0,677","0,562","0,081","-0,335","-0,366","0,283","-0,017","-0,442","0,746","-0,366","0,029","-0,361","0,369","-0,716","0,978"
90,"-0,328","0,467","0,252","0,097","0,607","-0,560","0,630","0,391","0,178","-0,362","-0,257","0,084","-0,111","-0,425","0,590","-0,304","0,159","-0,219","0,208","-0,849","0,749"
91,"-0,503","0,305","-0,074","0,102","0,356","-0,544","0,436","0,448","-0,235","-0,465","-0,333","0,132","-0,133","-0,330","0,685","-0,242","0,100","-0,113","0,187","-0,886","0,494"
92,"-0,139","0,147","0,105","0,115","-0,013","-0,298","0,123","0,208","-0,958","-0,423","-0,428","0,149","-0,381","-0,335","0,048","-0,181","-0,166","-0,262","0,005","-0,687","0,246"
93,"-0,073","0,067","0,086","-0,002","-0,018","-0,102","-0,046","-0,134","-1,563","-0,245","-0,375","0,228","-0,416","-0,316","-0,097","-0,059","-0,112","-0,233","-0,370","-0,417","0,077"
94,"-0,024","-0,008","-0,016","0,120","-0,092","-0,145","-0,206","-0,468","-2,110","-0,542","-0,239","0,194","-0,392","-0,353","-0,210","0,063","-0,218","-0,294","-0,043","-0,182","0,147"
95,"-0,017","-0,094","-0,023","-0,181","-0,119","-0,003","-0,414","-0,674","-2,229","-0,728","-0,123","0,208","-0,414","-0,257","-0,115","0,124","-0,112","-0,235","0,203","-0,234","0,135"
96,"-0,003","-0,265","-0,036","-0,230","-0,413","0,284","-0,471","-0,855","-2,191","-0,762","-0,196","0,098","-0,366","-0,237","-0,046","0,369","-0,200","-0,077","0,349","-0,421","0,238"
97,"-0,015","-0,327","0,183","-0,341","-0,841","0,358","-0,508","-0,839","-1,686","-0,910","-0,025","-0,106","-0,369","-0,390","-0,324","0,187","-0,124","0,037","0,564","-0,196","0,231"
98,"-0,063","-0,378","0,234","-0,210","-1,015","0,604","-0,429","-0,842","-0,509","-0,899","-0,067","-0,149","-0,221","-0,212","-0,155","0,187","-0,153","0,090","0,487","-0,219","0,299"
99,"0,068","-0,412","0,249","-0,084","-1,015","0,794","-0,250","-0,865","0,528","-0,709","-0,128","-0,302","-0,210","-0,194","0,102","0,310","-0,236","0,113","0,339","-0,291","0,380"
100,"0,144","-0,285","0,373","-0,082","-1,055","0,870","-0,229","-0,730","1,004","-0,715","-0,310","-0,213","-0,304","-0,177","-0,053","0,190","-0,355","0,327","0,111","-0,208","0,314"
101,"0,097","-0,336","0,424","-0,206","-1,018","0,796","-0,176","-0,567","1,658","-0,258","-0,254","-0,153","-0,091","-0,284","-0,170","0,129","-0,248","0,387","-0,230","-0,394","0,354"
102,"0,317","-0,308","0,291","-0,152","-0,879","0,623","-0,228","-0,437","1,709","-0,544","-0,160","-0,230","-0,065","-0,169","-0,006","0,190","-0,225","0,469","-0,289","-0,387","0,343"
103,"0,352","-0,212","0,202","-0,151","-0,784","0,721","0,012","-0,439","1,668","-0,506","-0,310","-0,074","-0,188","-0,289","0,007","0,007","-0,119","0,530","-0,184","-0,352","0,475"
104,"0,287","-0,258","0,168","-0,280","-0,649","0,552","-0,102","-0,304","1,354","-0,318","-0,226","0,151","-0,185","-0,173","-0,030","0,006","-0,219","0,335","-0,061","-0,470","0,410"
105,"0,259","-0,333","-0,007","-0,348","-0,609","0,284","-0,190","-0,254","0,484","-0,344","-0,396","0,137","-0,092","-0,248","0,144","0,127","-0,183","0,144","-0,026","-0,410","0,252"
106,"0,198","-0,213","0,057","-0,107","-0,316","0,378","-0,323","-0,258","0,070","-0,352","-0,227","0,230","-0,104","-0,230","0,201","0,065","-0,100","0,121","0,286","-0,309","0,314"
107,"0,132","-0,133","0,076","-0,120","-0,023","0,093","-0,183","-0,357","-0,190","-0,439","-0,163","0,146","-0,129","-0,251","0,334","0,125","-0,094","-0,016","0,157","-0,350","0,316"
108,"-0,255","-0,117","0,025","0,125","-0,095","0,048","-0,107","-0,215","-0,476","-0,533","-0,407","0,101","-0,222","-0,175","0,159","0,308","-0,040","0,013","0,686","-0,388","0,468"
109,"-0,001","0,027","0,113","0,003","-0,097","0,051","-0,027","-0,137","-0,376","-0,605","-0,331","-0,165","-0,137","-0,116","0,353","0,126","-0,070","0,067","0,107","-0,547","0,465"
110,"0,190","-0,001","0,116","-0,122","0,017","0,017","0,125","-0,170","-0,210","-0,616","-0,289","-0,122","-0,068","-0,191","0,327","0,126","-0,100","0,121","-0,034","-0,643","0,491"
111,"0,125","-0,047","0,082","-0,012","0,330","-0,214","0,244","0,066","0,108","-0,553","-0,468","-0,191","0,090","-0,090","0,457","0,065","-0,154","0,091","-0,069","-0,631","0,346"
112,"0,045","0,204","0,114","0,162","0,682","-0,329","0,293","0,116","0,029","-0,532","-0,480","-0,088","0,162","-0,106","0,412","0,066","-0,130","0,174","-0,114","-0,488","0,344"
113,"-0,253","0,176","0,175","0,156","0,838","-0,442","0,331","0,334","0,239","-0,730","-0,322","-0,031","0,353","-0,119","0,390","0,187","0,036","0,126","-0,065","-0,551","0,378"
114,"0,064","0,073","0,147","0,037","0,719","-0,403","0,484","0,240","0,415","-0,399","-0,385","0,113","0,160","-0,164","0,431","0,126","-0,070","0,067","-0,078","-0,242","0,305"
115,"-0,164","0,238","0,028","0,053","0,215","-0,178","0,413","0,292","0,357","-0,177","-0,301","0,259","0,248","-0,025","0,273","-0,058","-0,095","-0,014","0,048","-0,466","0,152"
116,"-0,043","0,123","-0,049","0,054","0,157","-0,159","0,383","0,203","0,188","0,091","-0,257","0,283","0,092","-0,068","0,124","-0,058","-0,172","-0,127","0,192","-0,290","0,159"
117,"-0,031","0,078","-0,010","0,236","0,142","-0,222","0,290","0,120","-0,346","0,299","-0,456","0,184","0,249","-0,061","-0,042","-0,059","-0,195","-0,210","0,052","-0,128","0,001"
118,"-0,068","0,214","-0,126","0,114","0,235","-0,121","0,099","0,112","-0,375","0,308","-0,148","0,144","0,049","0,086","0,000","0,002","-0,142","-0,181","-0,024","0,107","-0,115"
119,"0,011","0,088","-0,106","-0,072","0,252","-0,252","0,098","-0,004","-0,732","0,547","-0,400","0,105","0,111","0,146","-0,007","0,186","-0,011","-0,040","-0,108","0,182","-0,293"
120,"0,154","0,009","-0,053","-0,255","0,516","-0,013","0,101","-0,008","-0,356","0,480","-0,070","-0,062","0,066","0,242","-0,113","0,247","-0,011","-0,040","-0,235","0,221","-0,260"
121,"0,042","-0,088","-0,035","0,111","0,428","-0,119","0,044","-0,011","0,030","0,618","0,006","-0,189","-0,006","0,164","-0,364","0,124","0,018","-0,093","-0,287","0,388","-0,207"
122,"-0,115","0,163","-0,075","0,185","0,078","0,184","0,023","-0,030","-0,089","0,408","0,007","-0,328","0,077","0,129","-0,466","0,245","0,049","-0,147","-0,136","0,540","-0,256"
123,"-0,005","-0,139","0,016","0,252","-0,171","0,198","0,035","-0,081","-0,020","0,224","0,249","-0,264","0,007","0,203","-0,439","0,185","-0,035","-0,123","-0,019","0,704","-0,449"
124,"-0,047","-0,150","0,112","0,068","-0,289","0,047","0,025","0,026","0,278","0,174","0,513","-0,188","-0,068","0,103","-0,357","0,246","-0,088","-0,153","0,233","0,627","-0,517"
125,"-0,031","0,078","-0,010","0,070","-0,233","0,221","0,027","-0,094","0,296","-0,058","0,192","-0,106","-0,161","0,215","-0,216","0,247","-0,064","-0,070","0,198","0,566","-0,360"
126,"-0,203","-0,025","0,020","0,007","-0,290","0,048","-0,055","-0,052","0,179","-0,078","0,204","-0,209","-0,101","0,217","-0,205","0,308","-0,147","-0,047","0,215","0,338","-0,255"
127,"-0,148","-0,060","-0,038","-0,175","-0,275","0,111","-0,097","-0,029","-0,068","-0,096","0,137","0,112","-0,137","0,273","-0,034","0,368","0,020","-0,094","0,186","0,252","-0,153"
128,"-0,169","0,197","-0,018","-0,055","-0,215","0,089","-0,056","0,008","0,169","-0,196","0,116","0,021","-0,065","0,256","-0,079","0,309","-0,123","0,036","-0,137","0,096","-0,191"
129,"-0,090","0,072","0,002","0,004","-0,155","0,069","-0,137","-0,126","-0,296","-0,290","-0,128","-0,024","-0,165","0,135","0,135","0,188","-0,236","0,114","0,035","0,100","-0,104"
130,"-0,024","-0,008","-0,016","-0,059","0,055","0,131","-0,279","-0,083","-0,404","-0,387","-0,022","-0,065","-0,177","0,154","0,192","0,188","-0,159","0,227","-0,025","0,034","0,188"
131,"0,042","-0,088","-0,035","0,121","0,193","0,148","-0,029","-0,016","-0,395","-0,464","0,072","-0,003","-0,142","0,098","0,022","0,065","-0,071","0,068","0,024","-0,028","0,222"
132,"0,095","0,003","-0,041","-0,003","0,230","0,074","-0,088","-0,076","-0,375","-0,264","0,041","-0,010","-0,218","-0,059","0,122","0,126","-0,207","0,061","0,059","-0,226","0,248"
133,"0,154","0,009","-0,053","0,060","0,192","0,150","-0,038","-0,146","-0,436","-0,327","-0,256","0,005","-0,173","-0,191","-0,087","0,127","-0,183","0,144","0,108","-0,288","0,282"
134,"0,042","-0,088","-0,035","-0,062","0,171","0,094","-0,106","-0,098","-0,118","-0,146","-0,148","-0,055","0,053","-0,223","0,035","0,003","-0,012","-0,038","0,009","-0,607","0,278"
