Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
27,"58,906","9,760","-5,155","-16,284","2,759","0,400","-26,205","-4,818","0,955","71,847","12,447","-6,239","-23,555","4,151","-0,116","14,200","-1,840","0,181","-21,276","-0,832","0,126"
28,"58,782","10,139","-5,690","-15,898","2,565","0,306","-25,996","-5,272","0,906","71,339","12,569","-6,487","-23,588","4,156","-0,113","14,287","-2,162","0,255","-20,927","-0,688","0,203"
29,"59,194","10,271","-5,883","-15,327","2,716","0,424","-25,640","-5,823","0,834","71,135","12,436","-6,270","-24,188","3,963","-0,175","14,614","-2,195","0,256","-20,859","-0,519","0,311"
30,"59,162","10,260","-5,856","-15,309","2,723","0,435","-25,610","-5,768","0,832","71,105","12,453","-6,307","-24,185","3,962","-0,180","14,604","-2,163","0,240","-20,856","-0,570","0,277"
31,"59,106","10,245","-5,824","-15,344","2,750","0,449","-25,663","-5,743","0,838","71,118","12,468","-6,337","-24,140","3,982","-0,181","14,595","-2,132","0,228","-20,849","-0,622","0,247"
32,"59,090","10,223","-5,790","-15,387","2,795","0,469","-25,715","-5,745","0,846","71,138","12,496","-6,389","-24,088","3,951","-0,190","14,573","-2,104","0,218","-20,836","-0,641","0,238"
33,"59,029","10,222","-5,786","-15,421","2,815","0,475","-25,776","-5,718","0,860","71,141","12,503","-6,400","-24,086","3,939","-0,197","14,565","-2,071","0,205","-20,869","-0,672","0,218"
34,"58,965","10,225","-5,780","-15,430","2,759","0,439","-25,800","-5,685","0,866","71,195","12,501","-6,394","-24,032","3,911","-0,202","14,542","-2,100","0,209","-20,869","-0,627","0,250"
35,"58,945","10,201","-5,734","-15,386","2,775","0,446","-25,792","-5,654","0,868","71,191","12,518","-6,432","-24,038","3,902","-0,202","14,550","-2,071","0,198","-20,880","-0,665","0,221"
36,"58,906","10,204","-5,731","-15,439","2,740","0,421","-25,830","-5,602","0,874","71,153","12,525","-6,450","-24,084","3,859","-0,208","14,515","-2,089","0,201","-20,944","-0,638","0,238"
37,"58,878","10,194","-5,714","-15,448","2,735","0,417","-25,831","-5,603","0,875","71,160","12,551","-6,491","-24,036","3,844","-0,205","14,473","-2,082","0,197","-20,958","-0,647","0,222"
38,"58,883","10,190","-5,701","-15,506","2,738","0,414","-25,820","-5,580","0,874","71,156","12,523","-6,434","-24,016","3,902","-0,186","14,436","-2,063","0,193","-20,970","-0,676","0,188"
39,"58,892","10,180","-5,681","-15,513","2,735","0,411","-25,819","-5,518","0,875","71,136","12,554","-6,486","-23,991","3,867","-0,188","14,415","-2,034","0,186","-20,959","-0,694","0,168"
40,"58,891","10,150","-5,645","-15,568","2,755","0,420","-25,862","-5,505","0,885","71,134","12,550","-6,485","-23,991","3,875","-0,183","14,383","-2,026","0,183","-21,014","-0,685","0,174"
41,"0,186","0,326","0,000","-0,301","0,115","0,001","-0,149","-0,343","-0,001","-0,099","-0,073","0,000","-0,145","0,101","0,000","0,044","0,081","-0,189","-0,053","-0,176","0,000"
42,"0,562","-0,214","0,001","-0,375","0,047","0,000","0,152","0,218","0,001","-0,053","0,174","0,000","-0,100","-0,146","0,000","0,047","0,013","-0,189","-0,051","-0,107","0,000"
43,"0,562","-0,281","0,002","-0,379","-0,190","-0,002","0,149","0,226","0,001","0,075","0,075","0,000","0,028","-0,145","0,000","0,044","-0,283","-0,189","-0,053","0,189","0,000"
44,"0,219","-0,302","0,001","-0,601","-0,192","-0,002","-0,192","0,226","0,001","0,041","-0,032","0,000","-0,002","0,042","0,000","-0,180","-0,283","-0,189","-0,232","0,206","0,001"
45,"0,283","-0,304","0,001","-0,378","-0,207","-0,002","-0,127","0,227","0,001","0,074","-0,031","0,000","0,071","0,043","0,000","0,044","-0,299","-0,189","-0,009","0,221","0,000"
46,"0,217","-0,238","0,000","-0,534","-0,250","-0,002","-0,191","0,218","0,000","0,039","-0,051","0,000","-0,004","0,069","0,000","-0,114","-0,283","-0,189","-0,165","0,215","0,001"
47,"0,200","-0,237","0,000","-0,377","-0,250","-0,002","-0,191","0,218","0,000","0,115","-0,029","0,000","0,073","0,033","0,000","0,044","-0,283","-0,189","-0,008","0,215","0,000"
48,"0,183","-0,227","0,000","-0,377","-0,229","-0,002","-0,211","0,188","0,000","0,126","-0,017","0,000","0,073","-0,177","0,000","0,044","-0,263","-0,189","-0,008","0,404","0,000"
49,"0,173","-0,206","0,000","-0,359","-0,231","-0,002","-0,191","0,188","0,000","0,126","-0,014","0,000","0,083","-0,171","0,000","0,061","-0,265","-0,189","0,009","0,399","0,000"
50,"0,183","-0,057","0,000","-0,301","-0,247","-0,001","-0,136","0,068","0,000","0,114","0,158","0,000","0,203","-0,169","0,000","0,044","-0,231","-0,189","0,123","0,362","0,000"
51,"0,288","0,238","0,006","0,217","-0,053","-0,001","-0,039","-0,094","0,000","0,108","0,264","-0,001","0,138","-0,018","-0,007","0,229","0,055","-0,195","0,585","-0,119","0,004"
52,"0,127","-0,225","0,015","0,321","-0,259","-0,002","0,444","0,160","0,000","0,115","-0,025","-0,002","0,125","0,232","-0,013","-0,006","-0,203","-0,200","0,021","0,027","0,007"
53,"-0,487","0,086","0,023","0,194","0,412","-0,005","0,052","-0,340","-0,001","-0,097","-0,094","-0,003","0,153","0,201","-0,018","-0,042","0,141","-0,206","0,217","-0,560","0,009"
54,"-0,495","0,114","0,026","0,005","-0,232","-0,003","-0,444","0,055","-0,001","-0,159","-0,056","-0,006","-0,087","0,123","-0,016","-0,067","-0,201","-0,212","0,177","0,129","0,002"
55,"0,076","-0,125","0,026","0,427","0,016","0,000","0,237","0,120","0,002","-0,160","0,012","-0,008","0,002","-0,147","-0,011","0,020","0,132","-0,218","0,010","0,027","-0,006"
56,"-0,213","-0,483","0,025","-0,187","0,081","0,004","0,006","0,274","0,008","-0,344","-0,471","-0,011","0,043","0,006","-0,007","-0,309","0,015","-0,225","0,026","0,153","-0,017"
57,"0,236","0,037","0,026","-0,170","0,016","0,004","-0,106","0,128","0,015","0,177","-0,391","-0,008","0,245","-0,145","-0,005","0,020","0,086","-0,231","0,261","0,412","-0,026"
58,"-0,314","-0,308","0,028","0,424","0,355","0,001","-0,141","0,028","0,018","-0,228","0,124","-0,010","0,262","-0,151","-0,001","0,317","0,246","-0,236","0,698","-0,060","-0,029"
59,"-0,146","0,153","0,031","-0,139","0,147","0,000","-0,161","-0,173","0,022","0,398","0,145","-0,011","0,243","-0,405","-0,001","0,085","-0,013","-0,240","0,141","0,300","-0,036"
60,"0,371","-0,206","0,030","-0,054","0,244","0,003","0,322","0,296","0,029","-0,228","0,323","-0,009","-0,421","-0,287","-0,001","-0,131","0,264","-0,245","-0,397","-0,077","-0,041"
61,"0,028","0,015","0,027","-0,066","0,015","0,005","-0,025","0,052","0,033","-0,050","-0,115","-0,007","-0,133","0,177","-0,004","0,180","0,135","-0,251","-0,120","-0,287","-0,045"
62,"0,626","0,010","0,024","-0,367","0,251","0,007","0,307","-0,460","0,033","-0,083","0,259","-0,008","-0,201","-0,231","-0,004","-0,154","0,031","-0,257","-0,216","0,070","-0,049"
63,"-0,005","-0,228","0,029","-0,188","0,170","0,007","-0,022","0,059","0,039","-0,175","-0,257","-0,008","0,316","0,043","-0,006","0,062","0,294","-0,262","0,345","-0,170","-0,053"
64,"0,636","-0,165","0,033","-0,442","-0,465","0,003","0,148","0,449","0,043","0,191","0,320","-0,007","0,231","-0,013","-0,004","-0,033","-0,036","-0,267","0,018","-0,091","-0,060"
65,"0,126","-0,550","0,039","-0,430","-0,465","0,003","-0,192","0,197","0,040","0,385","0,056","-0,007","0,223","-0,104","-0,004","-0,015","-0,377","-0,273","-0,308","0,296","-0,066"
66,"-0,087","-0,001","0,045","-0,304","-0,279","0,005","-0,140","0,082","0,037","0,374","0,126","-0,003","-0,240","0,231","-0,006","-0,218","-0,094","-0,276","-0,629","-0,310","-0,074"
67,"0,256","0,338","0,047","0,205","-0,409","0,007","0,402","0,365","0,040","0,101","0,048","-0,004","-0,269","0,230","-0,007","0,089","0,053","-0,280","-0,304","-0,115","-0,073"
68,"0,135","0,196","0,049","-0,148","0,001","0,008","0,070","-0,114","0,038","-0,184","0,113","-0,007","-0,571","-0,366","-0,010","-0,251","0,122","-0,284","-0,870","0,082","-0,070"
69,"0,065","0,581","0,053","-0,075","0,072","0,009","0,117","-0,637","0,037","0,124","0,025","-0,009","-0,158","-0,044","-0,016","0,018","-0,087","-0,290","-0,257","0,305","-0,066"
70,"0,016","-0,051","0,058","-0,120","-0,352","0,011","0,211","-0,091","0,035","-0,457","-0,170","-0,014","-0,187","0,038","-0,021","-0,276","-0,267","-0,297","-0,236","0,353","-0,064"
71,"0,036","-0,050","0,064","-0,063","-0,309","0,014","0,246","-0,080","0,033","-0,399","-0,167","-0,016","-0,127","0,036","-0,028","-0,250","-0,244","-0,304","-0,178","0,347","-0,063"
72,"0,058","0,012","0,064","-0,022","-0,253","0,018","0,299","-0,129","0,036","-0,333","-0,157","-0,015","-0,071","0,018","-0,033","-0,239","-0,210","-0,313","-0,143","0,330","-0,067"
73,"-0,007","0,024","0,064","-0,033","-0,206","0,027","0,237","-0,136","0,040","-0,339","-0,156","-0,013","-0,047","-0,030","-0,037","-0,223","-0,176","-0,325","-0,128","0,330","-0,078"
74,"-0,010","0,029","0,064","0,009","-0,194","0,036","0,292","-0,139","0,042","-0,315","-0,131","-0,012","-0,064","-0,021","-0,036","-0,211","-0,141","-0,336","-0,162","0,296","-0,094"
75,"-0,006","-0,005","0,066","0,028","-0,205","0,048","0,250","-0,091","0,042","-0,305","-0,191","-0,002","-0,087","0,023","-0,040","-0,177","-0,124","-0,349","-0,172","0,257","-0,117"
76,"-0,015","-0,031","0,070","0,054","-0,219","0,055","0,271","-0,038","0,041","-0,325","-0,159","0,010","-0,147","0,070","-0,046","-0,146","-0,103","-0,359","-0,165","0,201","-0,130"
77,"-0,065","-0,002","0,070","0,043","-0,213","0,060","0,217","-0,005","0,044","-0,320","-0,174","0,005","-0,194","0,075","-0,046","-0,139","-0,066","-0,366","-0,185","0,192","-0,132"
78,"-0,020","0,043","0,066","-0,003","-0,167","0,064","0,199","-0,050","0,049","-0,323","-0,181","-0,004","-0,239","0,052","-0,050","-0,152","-0,034","-0,371","-0,230","0,153","-0,126"
79,"0,015","0,044","0,064","-0,021","-0,122","0,070","0,182","-0,092","0,049","-0,284","-0,129","0,002","-0,179","0,058","-0,063","-0,135","-0,002","-0,375","-0,186","0,101","-0,123"
80,"0,056","0,003","0,063","-0,072","-0,090","0,074","0,155","-0,062","0,048","-0,284","-0,132","0,005","-0,166","0,069","-0,069","-0,152","0,028","-0,377","-0,159","0,075","-0,123"
81,"0,068","0,001","0,065","-0,069","-0,035","0,077","0,129","-0,057","0,044","-0,286","-0,134","0,008","-0,109","0,045","-0,065","-0,130","0,056","-0,377","-0,097","0,044","-0,130"
82,"0,038","0,021","0,063","-0,085","0,030","0,080","0,094","-0,079","0,041","-0,291","-0,098","0,012","-0,109","0,023","-0,060","-0,144","0,086","-0,377","-0,080","0,021","-0,137"
83,"-0,021","0,024","0,060","-0,115","0,081","0,088","0,033","-0,077","0,039","-0,295","-0,104","0,014","-0,070","0,043","-0,056","-0,143","0,121","-0,378","-0,052","-0,002","-0,145"
84,"-0,045","0,088","0,058","-0,108","0,060","0,095","0,045","-0,096","0,034","-0,299","-0,158","0,016","-0,076","0,047","-0,049","-0,172","0,110","-0,379","-0,104","0,034","-0,153"
85,"-0,111","0,101","0,060","-0,086","-0,002","0,103","0,014","-0,060","0,026","-0,248","-0,136","0,013","-0,083","0,059","-0,040","-0,155","0,082","-0,382","-0,123","0,057","-0,162"
86,"-0,069","0,054","0,064","-0,086","-0,052","0,106","0,065","-0,016","0,023","-0,251","-0,144","0,014","-0,148","0,034","-0,035","-0,175","0,062","-0,385","-0,174","0,091","-0,169"
87,"-0,037","0,019","0,061","-0,118","-0,091","0,106","0,098","0,019","0,026","-0,196","-0,178","0,014","-0,154","0,034","-0,041","-0,206","0,057","-0,387","-0,232","0,121","-0,165"
88,"0,012","0,035","0,059","-0,135","-0,142","0,104","0,125","0,024","0,031","-0,203","-0,157","0,013","-0,211","0,005","-0,053","-0,233","0,041","-0,388","-0,281","0,166","-0,152"
89,"-0,005","0,058","0,061","-0,085","-0,150","0,102","0,164","0,024","0,033","-0,169","-0,154","0,011","-0,153","0,010","-0,062","-0,204","0,061","-0,389","-0,215","0,166","-0,141"
90,"0,030","0,023","0,063","-0,134","-0,177","0,096","0,183","0,054","0,037","-0,165","-0,161","0,006","-0,098","0,011","-0,062","-0,237","0,064","-0,390","-0,218","0,141","-0,138"
91,"0,040","0,042","0,060","-0,136","-0,156","0,093","0,184","0,055","0,045","-0,119","-0,113","0,004","-0,048","0,002","-0,059","-0,204","0,081","-0,391","-0,154","0,104","-0,140"
92,"0,053","0,024","0,059","-0,127","-0,145","0,094","0,146","0,058","0,049","-0,135","-0,106","0,001","-0,038","0,026","-0,056","-0,175","0,063","-0,395","-0,094","0,124","-0,143"
93,"0,078","0,077","0,059","-0,127","-0,129","0,095","0,113","0,013","0,049","-0,160","-0,159","-0,001","-0,010","0,073","-0,054","-0,144","0,067","-0,397","-0,035","0,106","-0,145"
94,"0,097","0,102","0,063","-0,183","-0,143","0,094","0,066","-0,029","0,046","-0,201","-0,104","0,000","-0,066","0,029","-0,052","-0,168","0,041","-0,398","-0,093","0,149","-0,148"
95,"0,083","0,122","0,071","-0,146","-0,143","0,092","0,107","-0,024","0,041","-0,240","-0,051","-0,002","-0,116","0,003","-0,051","-0,150","0,070","-0,399","-0,111","0,114","-0,148"
96,"0,081","0,121","0,076","-0,084","-0,124","0,088","0,165","-0,003","0,039","-0,205","-0,025","-0,005","-0,147","-0,035","-0,050","-0,124","0,084","-0,397","-0,116","0,102","-0,145"
97,"0,054","0,114","0,073","-0,089","-0,118","0,082","0,124","0,032","0,045","-0,192","0,028","-0,007","-0,131","-0,046","-0,053","-0,093","0,089","-0,394","-0,056","0,075","-0,136"
98,"0,047","0,102","0,072","-0,080","-0,063","0,077","0,138","0,022","0,051","-0,155","-0,005","-0,011","-0,108","-0,023","-0,056","-0,069","0,113","-0,393","-0,045","0,025","-0,129"
99,"0,032","0,132","0,073","-0,101","0,001","0,075","0,100","-0,014","0,054","-0,109","-0,040","-0,015","-0,082","0,008","-0,059","-0,086","0,142","-0,394","-0,071","-0,033","-0,123"
100,"-0,002","0,070","0,074","-0,116","-0,002","0,071","0,066","-0,012","0,057","-0,105","-0,045","-0,020","-0,073","-0,029","-0,060","-0,086","0,110","-0,396","-0,094","0,021","-0,120"
101,"0,040","0,048","0,075","-0,087","-0,006","0,070","0,124","-0,051","0,059","-0,057","-0,001","-0,024","-0,073","-0,021","-0,058","-0,083","0,078","-0,398","-0,120","0,031","-0,119"
102,"0,060","0,064","0,076","-0,064","-0,040","0,070","0,152","-0,078","0,059","-0,037","-0,015","-0,025","-0,081","-0,027","-0,053","-0,097","0,048","-0,401","-0,170","0,046","-0,126"
103,"0,079","0,000","0,080","-0,074","-0,066","0,071","0,120","-0,042","0,055","-0,052","0,048","-0,020","-0,142","-0,052","-0,049","-0,075","0,023","-0,402","-0,187","0,066","-0,136"
104,"0,134","0,040","0,079","-0,136","-0,051","0,068","0,114","-0,061","0,057","-0,072","0,031","-0,015","-0,096","-0,020","-0,046","-0,104","0,040","-0,402","-0,182","0,046","-0,144"
105,"0,135","0,039","0,079","-0,119","-0,062","0,063","0,096","-0,061","0,061","-0,033","0,025","-0,013","-0,073","0,047","-0,043","-0,074","0,062","-0,400","-0,145","-0,014","-0,145"
106,"0,088","0,010","0,078","-0,120","-0,083","0,060","0,052","-0,019","0,063","-0,099","0,035","-0,018","-0,125","0,057","-0,038","-0,041","0,048","-0,396","-0,133","-0,024","-0,142"
107,"0,111","0,044","0,075","-0,145","-0,063","0,061","0,089","-0,053","0,064","-0,053","0,047","-0,021","-0,100","0,056","-0,043","-0,072","0,035","-0,394","-0,153","-0,040","-0,129"
108,"0,126","-0,009","0,072","-0,109","-0,005","0,064","0,129","-0,064","0,060","-0,066","0,071","-0,019","-0,055","0,052","-0,052","-0,051","0,060","-0,390","-0,111","-0,090","-0,117"
109,"0,139","-0,060","0,069","-0,089","0,057","0,068","0,115","-0,067","0,058","-0,096","0,008","-0,015","-0,039","0,100","-0,064","-0,030","0,085","-0,387","-0,061","-0,132","-0,105"
110,"0,071","-0,032","0,072","-0,100","0,127","0,072","0,070","-0,119","0,049","-0,096","0,002","-0,015","-0,046","0,094","-0,071","-0,031","0,119","-0,384","-0,041","-0,136","-0,095"
111,"0,073","-0,019","0,076","-0,037","0,134","0,075","0,067","-0,147","0,040","-0,098","0,049","-0,015","0,003","0,053","-0,074","0,002","0,114","-0,382","0,018","-0,113","-0,087"
112,"0,031","-0,026","0,080","0,012","0,120","0,075","0,077","-0,131","0,033","-0,121","0,077","-0,015","-0,068","0,046","-0,074","0,023","0,085","-0,379","0,004","-0,073","-0,083"
113,"-0,014","0,025","0,082","0,064","0,106","0,074","0,079","-0,166","0,028","-0,126","0,069","-0,012","-0,121","0,009","-0,072","0,045","0,056","-0,375","0,008","-0,017","-0,085"
114,"-0,082","0,030","0,076","0,129","0,081","0,070","0,074","-0,154","0,032","-0,124","0,030","-0,010","-0,132","0,007","-0,064","0,081","0,046","-0,369","0,061","0,016","-0,089"
115,"-0,051","0,026","0,067","0,134","0,019","0,066","0,107","-0,151","0,039","-0,139","0,014","-0,011","-0,136","0,069","-0,051","0,068","0,014","-0,364","0,031","0,016","-0,097"
116,"-0,063","0,066","0,064","0,182","-0,009","0,062","0,091","-0,129","0,043","-0,117","-0,051","-0,009","-0,149","0,091","-0,044","0,100","0,020","-0,358","0,037","0,020","-0,100"
117,"-0,044","0,041","0,060","0,184","-0,015","0,057","0,051","-0,074","0,046","-0,115","-0,045","-0,007","-0,126","0,059","-0,044","0,128","0,035","-0,354","0,053","0,031","-0,099"
118,"0,003","0,059","0,055","0,196","0,034","0,052","0,115","-0,080","0,050","-0,086","0,019","-0,003","-0,075","-0,005","-0,046","0,110","0,064","-0,349","0,063","0,035","-0,097"
119,"0,002","0,094","0,052","0,160","0,053","0,047","0,114","-0,087","0,054","-0,045","0,009","-0,001","-0,072","-0,034","-0,043","0,105","0,095","-0,343","0,032","0,008","-0,097"
120,"-0,056","0,071","0,048","0,112","0,082","0,044","0,071","-0,122","0,056","-0,004","-0,023","-0,001","-0,061","-0,012","-0,034","0,067","0,089","-0,339","-0,033","-0,012","-0,102"
121,"-0,056","0,027","0,048","0,082","0,027","0,041","0,070","-0,079","0,054","0,020","-0,019","-0,002","-0,062","-0,078","-0,026","0,065","0,053","-0,333","-0,043","0,052","-0,106"
122,"-0,069","0,038","0,047","0,034","-0,012","0,038","0,052","-0,103","0,054","0,021","-0,013","0,000","-0,057","-0,069","-0,020","0,052","0,019","-0,329","-0,087","0,071","-0,108"
123,"-0,049","0,088","0,047","-0,011","-0,004","0,035","0,014","-0,113","0,052","0,077","0,027","0,003","-0,056","-0,073","-0,019","0,034","0,049","-0,322","-0,127","0,016","-0,107"
124,"0,013","0,097","0,046","-0,011","-0,007","0,032","0,014","-0,089","0,051","0,083","0,047","0,007","-0,052","-0,060","-0,023","0,066","0,061","-0,319","-0,124","-0,010","-0,105"
125,"0,002","0,040","0,046","-0,058","-0,036","0,034","0,013","-0,024","0,047","0,053","-0,009","0,011","-0,114","-0,045","-0,029","0,033","0,064","-0,315","-0,193","-0,008","-0,101"
126,"-0,028","0,022","0,046","-0,074","-0,007","0,037","0,032","-0,014","0,041","0,057","-0,021","0,011","-0,179","-0,043","-0,030","-0,002","0,067","-0,312","-0,261","0,003","-0,098"
127,"-0,056","-0,021","0,042","-0,047","0,025","0,041","-0,010","-0,041","0,039","0,052","-0,042","0,015","-0,176","-0,044","-0,031","0,032","0,061","-0,309","-0,190","0,013","-0,096"
128,"-0,122","-0,038","0,037","-0,025","0,005","0,044","-0,015","-0,056","0,037","0,046","-0,036","0,018","-0,158","-0,014","-0,035","0,024","0,025","-0,305","-0,159","0,043","-0,092"
129,"-0,121","0,028","0,031","-0,025","0,009","0,047","-0,058","-0,104","0,037","0,012","-0,032","0,022","-0,151","-0,005","-0,039","0,057","0,013","-0,302","-0,101","0,074","-0,089"
130,"-0,101","0,048","0,032","-0,016","-0,022","0,046","0,007","-0,086","0,033","0,010","-0,028","0,024","-0,142","0,041","-0,035","0,032","-0,013","-0,297","-0,144","0,069","-0,090"
131,"-0,098","0,032","0,032","-0,006","0,010","0,042","0,008","-0,073","0,032","-0,047","-0,028","0,024","-0,131","0,069","-0,029","0,010","0,012","-0,292","-0,126","0,036","-0,092"
132,"-0,047","0,006","0,030","0,012","-0,044","0,040","0,032","-0,041","0,032","-0,108","-0,016","0,028","-0,123","0,041","-0,028","0,036","-0,010","-0,288","-0,065","0,064","-0,093"
133,"-0,059","0,043","0,029","0,069","-0,071","0,037","0,021","-0,026","0,031","-0,112","-0,020","0,031","-0,126","0,020","-0,029","0,069","-0,011","-0,283","0,000","0,082","-0,091"
134,"-0,007","0,010","0,027","0,011","-0,081","0,034","0,029","0,002","0,033","-0,135","-0,023","0,031","-0,132","0,019","-0,026","0,037","0,001","-0,279","-0,033","0,104","-0,091"
