Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
1340,"0,627","-0,641","-0,406","-0,177","0,989","0,120","-0,067","0,063","0,746","-0,644","0,070","-0,152","0,998","-0,048","-0,048","-0,011","0,992","-0,092","-0,088","-0,007","0,999","-0,052","-0,008","0,015","0,996","-0,025","-0,088","-0,022"
1341,"0,627","-0,641","-0,407","-0,177","0,989","0,119","-0,066","0,064","0,746","-0,644","0,069","-0,152","0,998","-0,049","-0,048","-0,011","0,992","-0,093","-0,088","-0,007","0,999","-0,052","-0,008","0,015","0,996","-0,024","-0,088","-0,021"
1342,"0,627","-0,641","-0,407","-0,177","0,989","0,119","-0,066","0,064","0,746","-0,644","0,069","-0,152","0,997","-0,050","-0,050","-0,011","0,992","-0,093","-0,087","-0,006","0,999","-0,052","-0,008","0,015","0,996","-0,024","-0,087","-0,020"
1343,"0,627","-0,640","-0,407","-0,177","0,989","0,119","-0,066","0,065","0,746","-0,644","0,069","-0,152","0,997","-0,051","-0,051","-0,011","0,992","-0,094","-0,087","-0,004","0,998","-0,052","-0,008","0,015","0,996","-0,024","-0,087","-0,019"
1344,"0,627","-0,640","-0,408","-0,177","0,989","0,119","-0,066","0,065","0,746","-0,644","0,068","-0,152","0,997","-0,051","-0,051","-0,011","0,992","-0,094","-0,087","-0,003","0,998","-0,052","-0,007","0,016","0,996","-0,025","-0,087","-0,018"
1345,"0,627","-0,640","-0,408","-0,177","0,989","0,118","-0,066","0,066","0,747","-0,644","0,068","-0,151","0,997","-0,052","-0,052","-0,011","0,992","-0,095","-0,087","-0,003","0,998","-0,052","-0,007","0,016","0,996","-0,025","-0,087","-0,017"
1346,"0,628","-0,639","-0,408","-0,176","0,989","0,118","-0,066","0,066","0,747","-0,644","0,068","-0,151","0,997","-0,052","-0,052","-0,012","0,992","-0,095","-0,088","-0,002","0,999","-0,052","-0,007","0,016","0,996","-0,025","-0,087","-0,017"
1347,"0,628","-0,639","-0,408","-0,176","0,989","0,118","-0,066","0,067","0,747","-0,644","0,068","-0,151","0,997","-0,053","-0,052","-0,012","0,992","-0,094","-0,088","-0,002","0,999","-0,052","-0,007","0,017","0,996","-0,025","-0,087","-0,016"
1348,"0,629","-0,638","-0,408","-0,176","0,989","0,118","-0,066","0,067","0,747","-0,644","0,067","-0,150","0,997","-0,052","-0,052","-0,012","0,992","-0,094","-0,088","-0,003","0,998","-0,052","-0,006","0,017","0,996","-0,026","-0,087","-0,016"
1349,"0,629","-0,638","-0,408","-0,176","0,989","0,118","-0,066","0,067","0,747","-0,644","0,067","-0,150","0,997","-0,052","-0,051","-0,011","0,992","-0,094","-0,089","-0,003","0,998","-0,052","-0,006","0,017","0,996","-0,026","-0,088","-0,016"
1350,"0,630","-0,638","-0,408","-0,175","0,989","0,117","-0,066","0,068","0,748","-0,644","0,067","-0,149","0,997","-0,052","-0,050","-0,011","0,992","-0,094","-0,089","-0,003","0,998","-0,052","-0,006","0,017","0,996","-0,026","-0,088","-0,017"
1351,"0,630","-0,637","-0,408","-0,175","0,989","0,117","-0,066","0,068","0,748","-0,644","0,067","-0,149","0,997","-0,052","-0,050","-0,011","0,992","-0,094","-0,088","-0,003","0,998","-0,052","-0,006","0,018","0,996","-0,026","-0,088","-0,017"
1352,"0,630","-0,637","-0,409","-0,175","0,989","0,117","-0,066","0,068","0,748","-0,644","0,066","-0,149","0,997","-0,051","-0,049","-0,011","0,992","-0,094","-0,088","-0,003","0,998","-0,053","-0,006","0,018","0,996","-0,025","-0,088","-0,017"
1353,"0,630","-0,637","-0,409","-0,174","0,989","0,117","-0,066","0,069","0,748","-0,644","0,066","-0,148","0,997","-0,051","-0,048","-0,011","0,992","-0,094","-0,088","-0,004","0,998","-0,053","-0,006","0,018","0,996","-0,025","-0,088","-0,017"
1354,"0,630","-0,637","-0,409","-0,174","0,989","0,116","-0,066","0,069","0,748","-0,644","0,066","-0,148","0,998","-0,051","-0,047","-0,011","0,992","-0,094","-0,088","-0,004","0,998","-0,053","-0,006","0,018","0,996","-0,025","-0,088","-0,018"
1355,"0,630","-0,637","-0,409","-0,173","0,989","0,116","-0,066","0,070","0,748","-0,644","0,066","-0,147","0,998","-0,051","-0,047","-0,011","0,992","-0,093","-0,088","-0,004","0,998","-0,053","-0,006","0,018","0,996","-0,024","-0,088","-0,017"
