Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
20,"0,111","-0,033","-0,117","-1,090","-0,619","-1,205","-0,219","-0,022","0,665","-0,133","-0,287","-0,125","-0,191","-0,605","-0,759","1,088","-0,236","0,144","-0,230","0,169","0,575"
21,"0,003","-0,111","0,009","-0,108","-0,091","-0,212","-0,158","0,038","0,653","-0,131","-0,095","-0,019","-0,207","-0,323","-0,463","1,210","-0,161","0,187","0,360","0,188","1,140"
22,"0,116","-0,085","-0,085","0,022","-0,043","0,937","-0,518","0,033","0,336","-0,012","-0,107","0,003","-0,357","-0,203","0,131","1,209","-0,011","0,272","0,159","0,201","1,679"
23,"0,114","-0,001","-0,065","-0,593","0,316","1,399","-0,394","-0,064","0,172","-0,200","0,051","0,104","-0,436","-0,096","0,478","0,964","-0,063","0,539","-0,384","-0,134","1,560"
24,"0,067","-0,076","0,055","0,228","1,023","2,015","-0,338","-0,239","0,522","-0,014","0,003","0,082","-0,072","-0,017","0,535","0,782","-0,037","0,404","-0,553","-0,200","1,174"
25,"0,182","-0,134","-0,059","0,981","0,170","1,791","-0,220","-0,129","0,750","-0,008","-0,025","0,029","-0,190","-0,170","0,449","0,659","0,054","0,505","-0,537","-0,293","0,740"
26,"0,180","-0,050","-0,039","0,544","-0,734","0,809","-0,031","-0,204","0,395","-0,012","-0,107","0,003","-0,232","-0,162","0,061","0,842","0,070","0,565","-0,205","-0,419","-0,010"
27,"-0,007","0,108","0,018","0,414","-1,341","-0,782","-0,022","-0,319","-0,142","-0,121","-0,041","-0,046","-0,208","-0,439","-0,427","0,782","-0,139","0,496","0,427","-0,485","-0,641"
28,"0,131","-0,041","0,102","0,082","-1,196","-1,586","-0,199","-0,408","-0,562","-0,093","-0,208","0,046","-0,223","-0,157","-0,132","0,660","-0,139","0,495","0,614","-0,351","-0,775"
29,"0,172","0,086","-0,050","-0,178","-1,063","-1,737","-0,018","-0,323","-0,453","-0,139","-0,259","-0,071","-0,168","-0,121","-0,012","0,782","-0,070","0,287","0,715","-0,307","-0,172"
30,"-0,060","-0,146","-0,038","-0,068","-0,970","-1,326","-0,030","-0,277","0,348","0,033","-0,249","0,014","-0,083","0,113","0,750","0,538","-0,011","0,270","0,284","-0,254","-0,079"
31,"-0,058","-0,230","-0,058","-0,734","-0,396","-0,808","-0,091","-0,217","0,334","-0,195","-0,170","-0,056","-0,026","0,073","0,829","0,477","0,005","0,328","-0,081","-0,203","-0,120"
32,"0,047","-0,068","-0,163","-1,829","0,559","0,733","-0,079","-0,310","-0,394","-0,138","-0,066","0,035","0,014","-0,178","0,014","0,538","0,123","0,296","-0,535","0,220","0,536"
33,"0,124","-0,221","-0,074","-1,718","0,342","0,671","0,049","-0,339","-0,822","-0,244","-0,110","-0,094","-0,010","-0,411","-0,746","0,477","0,256","0,322","-1,027","-0,079","0,745"
34,"-0,124","-0,181","-0,084","-1,562","-0,058","-0,049","0,105","-0,395","-0,498","-0,218","-0,167","0,079","-0,028","-0,420","-0,361","0,478","0,283","0,188","-0,693","-0,424","-0,026"
35,"-0,049","-0,134","0,098","-1,050","-0,346","0,197","0,342","-0,365","-0,064","-0,180","-0,280","0,144","0,238","-0,051","0,433","0,478","0,149","0,162","-0,683","-0,431","-0,299"
36,"0,006","-0,079","0,061","-0,660","-0,211","0,361","0,338","-0,374","0,187","-0,125","-0,123","-0,072","-0,194","-0,018","0,529","0,783","-0,076","0,036","0,047","-0,234","-0,306"
37,"0,003","-0,111","0,009","-0,021","-0,227","1,144","0,215","-0,170","0,267","-0,035","-0,407","-0,049","-0,047","-0,178","0,011","0,601","-0,200","-0,184","0,280","-0,196","0,029"
38,"0,065","0,008","0,076","-0,008","-0,126","1,235","0,158","-0,280","0,040","-0,033","-0,214","0,057","-0,262","-0,417","-0,565","0,662","-0,200","-0,184","0,701","0,001","0,147"
39,"0,133","-0,241","0,009","0,202","-0,550","0,452","0,150","-0,179","0,517","-0,022","-0,161","0,030","-0,335","-0,404","-0,317","0,663","-0,275","-0,226","0,886","0,028","0,071"
40,"0,009","-0,163","0,041","0,920","-0,727","-0,224","0,095","-0,195","0,146","0,063","0,022","0,012","-0,291","-0,238","0,018","0,601","-0,109","-0,083","-0,015","-0,098","-0,312"
41,"0,070","-0,160","0,035","0,448","-0,506","-0,646","-0,033","-0,119","0,501","0,073","0,075","-0,015","-0,218","-0,193","-0,248","0,479","-0,125","-0,142","-0,321","-0,263","-0,236"
42,"-0,110","-0,253","0,031","0,319","-0,104","-0,784","-0,024","-0,234","-0,035","0,120","0,126","0,102","-0,219","-0,368","-0,195","0,418","-0,141","-0,201","-0,038","-0,081","0,369"
43,"0,063","-0,224","-0,069","-0,440","-0,057","-0,447","-0,141","-0,238","-0,348","0,067","0,104","0,038","-0,230","-0,296","0,038","0,662","-0,082","-0,216","-0,276","-0,223","0,229"
44,"0,002","-0,342","-0,136","-0,937","-0,399","-0,979","-0,146","-0,174","-0,050","-0,001","-0,054","-0,025","-0,276","-0,269","-0,291","0,540","0,051","-0,190","0,000","-0,597","-0,598"
45,"-0,187","-0,100","-0,058","-0,440","-0,816","-1,931","-0,146","-0,055","-0,075","-0,005","-0,136","-0,051","-0,268","-0,440","-0,430","0,174","0,110","-0,208","0,319","-0,849","-0,936"
46,"-0,057","-0,114","0,014","0,369","-0,320","-0,839","-0,207","-0,174","-0,051","0,054","-0,142","-0,040","-0,082","-0,340","-0,516","-0,009","0,024","-0,059","0,240","-0,483","-0,511"
47,"0,071","-0,359","-0,057","0,978","0,002","0,147","-0,089","-0,183","0,202","-0,098","-0,483","-0,086","-0,013","-0,451","-0,670","-0,009","-0,067","-0,160","0,577","0,083","0,168"
48,"0,073","-0,559","-0,150","1,661","0,112","0,745","-0,034","-0,166","0,574","-0,052","-0,187","-0,169","0,268","-0,365","-0,172","-0,131","-0,034","-0,043","0,556","0,316","0,735"
49,"0,049","-0,267","-0,256","0,477","0,084","0,045","-0,029","-0,349","0,301","-0,009","-0,218","-0,077","0,303","-0,203","0,355","-0,132","0,089","0,176","0,118","0,401","1,017"
50,"-0,003","-0,290","-0,167","-0,304","-0,073","-0,326","0,042","-0,369","-0,379","-0,165","-0,448","-0,043","0,434","-0,198","0,168","0,112","-0,044","0,151","-0,365","0,340","0,893"
51,"-0,118","-0,233","-0,052","0,050","-0,353","-0,393","0,226","-0,441","-0,423","-0,033","-0,214","0,057","0,567","-0,385","-0,023","-0,010","-0,012","0,268","-0,411","0,138","0,515"
52,"-0,189","-0,016","-0,038","-0,231","-0,142","0,348","0,222","-0,391","-0,185","0,080","0,047","-0,069","0,656","-0,564","-0,602","-0,072","0,021","0,385","-0,086","-0,199","0,016"
53,"-0,115","-0,201","-0,001","-1,131","-0,410","0,034","0,340","-0,280","0,043","0,286","0,106","-0,145","0,533","-0,372","-0,603","-0,255","0,069","0,561","-0,315","-0,646","-0,308"
54,"-0,060","-0,030","0,035","-1,326","-0,592","-1,122","0,228","-0,407","-0,555","0,246","0,085","0,070","0,454","-0,323","-0,239","-0,560","0,020","0,383","-0,429","-0,626","-0,531"
55,"-0,060","-0,030","0,035","-0,644","0,082","0,444","0,227","-0,454","-0,483","0,056","0,050","0,066","0,394","-0,265","-0,260","-0,680","-0,254","0,079","0,376","-0,439","-0,944"
56,"-0,055","-0,313","-0,078","-0,447","0,513","1,569","0,159","-0,306","-0,079","0,190","0,173","0,086","0,522","-0,242","-0,388","-0,985","-0,254","0,078","0,802","-0,489","-0,901"
57,"0,068","-0,391","-0,109","-0,020","0,950","2,008","0,396","-0,336","0,367","0,043","0,353","-0,028","0,414","-0,390","-0,667","-1,168","-0,212","0,002","0,734","-0,565","-0,656"
58,"-0,014","-0,187","-0,230","0,633","0,022","0,904","0,225","-0,488","-0,351","0,187","0,529","-0,035","0,477","-0,525","-0,687","-0,863","-0,120","0,104","0,407","-0,335","-0,100"
59,"-0,116","-0,316","-0,073","1,494","-0,600","-0,605","0,175","-0,330","-1,072","0,428","0,696","0,113","0,784","-0,541","-0,731","-0,437","-0,045","0,148","-0,137","-0,451","-0,197"
60,"-0,063","-0,062","-0,017","1,450","-0,615","-0,987","0,000","-0,491","-1,539","0,294","0,574","0,093","0,752","-0,662","-1,334","-0,497","-0,120","0,106","-0,732","-0,413","-0,656"
61,"0,119","-0,053","-0,033","0,400","-0,404","-0,547","0,048","-0,326","-0,763","0,270","0,822","0,027","0,744","-0,608","-1,159","-0,620","0,030","0,190","-0,793","-0,360","-0,686"
62,"-0,131","0,070","-0,023","-0,307","-0,070","0,198","0,222","-0,259","-0,151","0,308","0,709","0,092","0,465","-0,453","-0,454","-0,437","0,164","0,217","-0,247","-0,434","-0,557"
63,"-0,062","0,053","0,055","-0,814","-0,010","0,040","0,288","-0,394","-0,495","0,292","0,381","-0,013","0,301","-0,127","0,396","-0,376","0,148","0,159","0,209","0,000","0,267"
64,"0,112","0,083","-0,045","-0,911","-0,003","-0,280","0,173","-0,304","-0,952","0,162","0,340","-0,007","0,203","-0,154","-0,112","-0,558","0,174","0,024","0,487","0,430","0,948"
65,"0,178","0,034","-0,018","-1,036","0,061","0,236","0,046","-0,420","-0,618","-0,023","0,084","-0,171","0,190","-0,576","-1,068","-0,558","0,066","-0,136","0,401","-0,005","0,001"
66,"0,430","-0,289","-0,121","-0,640","0,724","1,446","0,102","-0,357","-0,319","-0,097","-0,045","-0,180","-0,131","-0,412","-0,751","-0,436","0,142","-0,093","0,185","-0,326","-0,736"
67,"0,177","-0,082","-0,091","-0,118","0,397","1,245","0,101","-0,272","-0,212","-0,212","0,050","-0,175","-0,168","-0,121","-0,012","-0,252","0,050","-0,193","0,442","-0,388","-1,107"
68,"0,106","0,135","-0,076","-0,276","-0,297","-0,573","-0,079","-0,191","-0,419","-0,180","-0,035","-0,057","-0,363","-0,109","0,230","-0,131","0,067","-0,134","0,218","-0,839","-1,567"
69,"0,058","-0,172","-0,100","0,175","-0,922","-1,899","-0,148","-0,089","0,057","-0,184","-0,117","-0,083","-0,623","-0,003","0,567","-0,009","-0,093","-0,026","-0,221","-0,914","-1,198"
70,"-0,070","0,074","-0,028","0,444","-1,037","-2,216","-0,096","0,157","0,629","-0,146","-0,230","-0,018","-0,672","0,100","0,278","0,051","-0,119","0,108","0,045","-0,259","-0,223"
71,"-0,150","0,310","-0,097","0,176","-0,726","-1,383","-0,097","0,170","0,688","-0,233","-0,302","0,080","-0,739","0,019","0,427","0,051","-0,071","0,284","0,138","0,007","0,537"
72,"0,041","0,415","0,042","0,099","-0,511","-0,470","-0,085","0,005","-0,087","-0,233","-0,302","0,080","-0,649","0,217","1,074","-0,011","-0,113","0,359","0,187","0,233","0,833"
73,"0,170","0,285","0,043","0,011","-0,090","0,299","-0,080","-0,238","-0,347","-0,397","-0,696","0,062","-1,088","0,478","1,291","-0,254","0,132","0,100","-0,061","0,479","0,900"
74,"0,173","0,201","0,022","-0,641","-0,089","0,509","-0,028","0,056","0,153","-0,245","-0,548","0,001","-0,607","0,459","1,448","-0,192","0,174","0,026","-0,433","0,371","1,081"
75,"0,107","0,366","0,068","-0,846","0,470","1,305","-0,030","0,021","0,284","-0,366","-0,728","-0,126","-0,535","0,329","1,236","0,112","0,132","0,102","0,122","0,236","0,967"
76,"-0,093","0,596","0,010","-1,060","0,252","1,086","-0,210","0,043","0,090","-0,307","-0,735","-0,115","-0,409","0,429","1,148","0,234","0,165","0,220","0,517","0,082","0,166"
77,"-0,262","0,399","0,069","0,025","-0,214","1,002","-0,386","-0,106","-0,318","-0,496","-0,769","-0,120","-0,282","0,394","1,037","0,172","0,155","0,412","-0,391","-0,256","0,034"
78,"-0,201","0,518","0,136","1,180","-0,301","0,370","-0,211","-0,064","0,175","-0,230","-0,716","-0,186","-0,397","0,164","0,910","-0,133","0,213","0,395","-0,747","-0,266","-0,251"
79,"-0,016","0,443","0,100","0,437","-0,467","-0,199","-0,211","-0,004","0,162","-0,022","-0,464","-0,156","-0,496","-0,038","0,457","-0,193","0,063","0,309","0,251","-0,573","-0,809"
80,"-0,194","0,151","0,003","0,008","-0,536","-0,187","-0,274","-0,158","0,319","0,089","-0,338","-0,001","-0,351","-0,180","-0,003","-0,254","0,030","0,192","1,212","-0,500","-0,395"
81,"-0,373","0,174","0,071","0,426","-0,877","-0,764","-0,399","-0,001","0,470","-0,038","0,007","0,216","-0,092","-0,461","-0,287","-0,192","-0,270","0,022","0,884","-0,431","0,247"
82,"-0,120","-0,033","0,040","0,722","-0,542","-0,928","-0,462","-0,022","0,661","0,194","0,255","0,112","-0,344","-0,351","-0,142","-0,253","-0,237","0,139","-0,114","0,066","0,772"
83,"-0,194","0,151","0,003","0,670","0,237","0,095","-0,571","-0,141","-0,189","0,239","0,113","0,124","-0,268","-0,440","-0,430","-0,070","-0,253","0,081","-0,545","0,119","0,865"
84,"-0,055","-0,313","-0,078","0,432","0,378","0,135","-0,626","-0,098","-0,573","0,133","0,069","-0,005","0,006","-0,693","-1,041","0,114","-0,292","-0,287","-0,038","-0,027","0,341"
85,"-0,119","-0,348","-0,125","0,527","0,035","-0,599","-0,513","0,089","0,013","0,142","-0,070","-0,138","0,138","-0,630","-1,246","0,297","-0,324","-0,404","-0,024","-0,037","-0,068"
86,"-0,180","-0,467","-0,192","0,863","-0,312","-1,361","-0,333","-0,064","0,173","-0,084","-0,347","-0,087","0,227","-0,750","-1,843","0,176","-0,373","-0,581","-0,085","0,152","-0,102"
87,"0,000","-0,258","-0,115","0,729","-0,046","-1,512","-0,204","-0,153","-0,242","0,119","-0,370","-0,189","0,154","-0,795","-1,577","0,115","-0,415","-0,506","-0,009","0,250","-0,566"
88,"0,118","-0,284","-0,178","-0,026","-0,170","-1,111","-0,008","-0,139","-1,053","0,210","-0,216","-0,260","0,267","-0,741","-1,397","-0,130","-0,233","-0,304","0,314","-0,303","-0,950"
89,"0,047","-0,183","-0,236","-0,015","-0,376","-0,968","0,179","-0,500","-1,285","0,196","-0,351","-0,259","0,193","-0,594","-1,127","-0,252","-0,142","-0,203","-0,597","-0,530","-1,003"
90,"-0,022","-0,051","-0,241","-0,334","-0,046","-0,596","0,303","-0,525","-1,402","0,251","-0,136","-0,089","0,225","-0,414","-0,542","-0,496","-0,185","-0,129","-0,615","-0,165","-0,576"
91,"0,060","-0,255","-0,121","-0,698","0,215","-0,061","0,365","-0,538","-1,461","0,251","-0,136","-0,089","0,113","-0,352","-0,758","-0,680","-0,136","0,046","0,014","-0,310","-1,097"
92,"-0,063","-0,062","-0,017","-0,402","0,440","0,343","0,360","-0,415","-1,175","0,150","0,094","-0,085","-0,135","-0,452","-0,675","-0,679","-0,303","-0,098","0,325","-0,393","-1,248"
93,"0,115","0,114","0,007","0,375","0,461","0,701","0,227","-0,335","-0,508","0,211","0,280","0,031","-0,185","-0,583","-0,893","-0,861","-0,485","-0,301","0,603","-0,018","-0,538"
94,"-0,057","-0,114","0,014","0,803","0,391","0,151","0,224","-0,165","-0,295","0,248","-0,026","-0,009","-0,836","-0,461","-1,346","-0,616","-0,406","-0,701","1,152","-0,149","-0,516"
95,"-0,198","-0,112","-0,194","0,363","0,329","-1,020","0,230","-0,122","-0,678","0,190","0,173","0,086","-0,322","-0,301","-0,603","-0,798","-0,631","-0,830","0,973","-0,208","-0,629"
96,"-0,072","-0,158","-0,173","0,182","0,333","-1,000","0,298","-0,402","-1,117","0,133","0,069","-0,005","-0,169","0,130","-0,026","-0,736","-0,579","-1,097","0,030","-0,059","0,153"
97,"-0,127","-0,213","-0,136","0,403","-0,101","-1,124","0,125","-0,589","-1,703","0,065","-0,089","-0,068","-0,011","0,409","0,471","-0,797","-0,403","-1,146","-0,604","0,280","0,777"
98,"-0,016","-0,103","-0,210","1,263","-0,073","-0,581","0,124","-0,516","-1,656","0,050","-0,224","-0,067","0,038","0,481","0,707","-1,103","-0,312","-1,046","-0,476","0,195","0,620"
99,"0,060","-0,255","-0,121","1,270","0,059","-1,092","0,057","-0,381","-1,312","0,127","-0,206","-0,137","0,235","0,393","0,424","-1,163","-0,077","-1,111","-0,346","0,028","0,438"
100,"-0,052","-0,282","-0,026","1,147","-0,245","-1,027","0,046","-0,241","-0,656","0,139","0,040","-0,058","0,250","0,362","0,115","-1,224","-0,077","-1,111","0,035","-0,008","-0,012"
101,"-0,185","-0,184","-0,079","0,920","0,363","-0,444","0,101","-0,152","-0,238","0,210","0,088","-0,075","0,253","0,285","0,075","-0,980","-0,141","-1,345","0,009","-0,360","-0,932"
102,"-0,182","-0,268","-0,099","0,486","0,972","0,493","0,100","0,099","-0,229","0,519","0,109","-0,049","0,174","0,392","0,421","-0,492","-0,050","-1,242","-0,327","-0,467","-1,787"
103,"-0,318","0,113","-0,038","0,831","0,531","-0,169","0,044","0,035","-0,528","0,280","0,135","-0,091","0,184","0,146","0,242","-0,310","-0,220","-0,941","0,159","-0,380","-1,745"
104,"-0,258","0,116","-0,044","0,649","-0,363","-2,170","0,176","-0,104","-1,182","0,146","0,012","-0,112","0,238","0,057","-0,877","-0,554","-0,161","-0,959","0,807","0,049","-1,188"
105,"-0,202","0,287","-0,008","0,567","-0,623","-2,849","0,055","-0,045","-1,197","0,148","0,205","-0,006","-0,062","-0,098","-0,972","-0,737","-0,220","-0,943","0,889","0,351","-0,101"
106,"-0,123","-0,065","-0,012","0,358","-0,256","-2,044","-0,079","0,167","-0,496","0,301","-0,004","0,055","-0,146","-0,013","-0,492","-0,615","-0,177","-1,018","0,912","0,516","0,987"
107,"-0,117","-0,001","0,092","0,275","0,386","-0,178","0,100","0,099","-0,229","0,263","0,110","-0,011","0,089","0,101","-0,323","-0,615","-0,177","-1,018","0,652","0,851","1,352"
108,"-0,012","0,160","-0,013","1,437","1,024","0,752","0,056","-0,130","-1,303","0,497","0,305","0,191","0,277","-0,051","-0,395","-0,919","-0,259","-1,313","0,255","0,446","0,584"
109,"0,002","0,088","0,102","2,075","0,979","0,430","-0,052","-0,248","-2,153","0,327","0,185","0,026","0,281","0,106","-0,507","-1,102","-0,109","-1,228","0,065","-0,112","-0,854"
110,"0,061","-0,140","-0,048","2,456","0,787","0,589","0,005","-0,257","-1,900","0,163","0,037","-0,192","0,465","0,282","-0,552","-0,797","-0,226","-1,195","-0,029","-0,486","-1,558"
111,"0,065","0,008","0,076","2,084","0,524","0,603","0,106","0,142","-0,612","0,020","0,053","-0,079","0,439","0,385","-0,011","-0,859","-0,060","-1,051","-0,215","-0,513","-1,481"
112,"-0,191","0,183","0,055","0,882","0,063","-0,718","0,285","0,193","-0,371","0,084","0,129","-0,043","0,552","0,440","0,170","-0,737","-0,086","-0,917","0,076","-0,011","-1,184"
113,"-0,205","0,255","-0,060","0,503","0,141","-0,834","0,281","0,125","-0,107","0,143","0,122","-0,032","0,428","0,457","0,222","-0,494","0,064","-0,831","0,611","0,166","-0,843"
114,"-0,135","0,354","0,090","0,335","0,189","-0,701","0,455","0,371","0,467","0,215","0,362","0,057","0,540","0,453","0,421","-0,435","0,178","-0,419","0,762","0,300","0,060"
115,"-0,072","0,273","0,064","-0,416","0,311","-0,854","0,566","0,451","1,138","0,177","0,476","-0,008","0,520","0,520","0,846","-0,557","0,210","-0,302","0,804","0,504","0,574"
116,"-0,078","0,325","0,033","-0,887","1,068","0,819","0,633","0,303","0,734","0,162","0,340","-0,007","0,274","0,653","0,857","-0,558","0,184","-0,168","0,877","0,333","0,254"
117,"-0,202","0,287","-0,008","-0,045","0,606","0,762","0,527","0,279","-0,260","0,081","0,239","0,037","0,423","0,667","0,285","-0,741","0,125","-0,153","0,196","0,660","0,468"
118,"-0,255","0,148","0,008","0,511","0,302","-0,240","0,530","0,181","-0,426","0,005","0,221","0,107","0,317","0,694","-0,048","-0,863","0,216","-0,052","-0,306","0,613","0,888"
119,"-0,270","0,419","-0,014","0,804","0,334","0,173","0,528","0,266","-0,320","-0,115","0,234","0,086","0,382","0,483","-0,107","-0,620","0,298","0,243","0,021","0,436","0,303"
120,"-0,198","0,434","0,116","0,695","-0,037","0,919","0,532","0,335","-0,584","0,022","0,246","0,027","0,223","0,715","0,644","-0,255","0,314","0,303","0,167","0,040","-0,309"
121,"-0,272","0,619","0,078","0,261","-0,131","0,350","0,403","0,436","-0,109","0,064","0,215","0,118","0,140","0,917","1,089","-0,255","0,197","0,336","-0,434","-0,324","-0,484"
122,"-0,203","0,602","0,157","-0,054","-0,114","-0,275","0,324","0,605","0,977","-0,066","0,174","0,124","0,216","0,944","0,765","-0,255","0,154","0,411","-0,280","0,079","0,275"
123,"-0,195","0,466","0,168","-0,543","-0,043","0,282","0,373","0,710","1,765","0,188","0,284","0,165","0,025","0,746","0,944","-0,621","0,229","0,452","0,595","0,549","1,303"
124,"-0,246","0,244","0,164","-0,530","0,311","0,868","0,380","0,608","1,288","0,128","0,290","0,155","0,171","0,661","0,466","-0,804","0,111","0,483","0,755","0,812","1,929"
125,"-0,127","0,218","0,101","-0,683","0,651","1,085","0,151","0,477","0,377","-0,036","0,445","0,122","0,099","0,791","0,678","-0,682","0,095","0,425","1,071","0,833","1,585"
126,"-0,014","0,360","0,079","-0,779","0,405","0,271","0,100","0,350","-0,220","0,013","0,385","0,160","0,155","0,634","0,793","-0,377","0,197","0,335","0,802","0,777","0,567"
127,"-0,012","0,276","0,059","-0,994","0,861","0,451","-0,082","0,457","-0,308","-0,153","0,347","0,021","0,215","0,827","0,800","-0,193","0,181","0,277","-0,255","0,222","-0,492"
128,"-0,024","0,579","0,088","-0,108","0,526","0,209","-0,093","0,536","0,361","-0,108","0,205","0,032","0,339","0,694","0,784","-0,255","0,330","0,362","-1,095","-0,094","-0,840"
129,"-0,005","0,340","0,163","1,149","0,147","0,005","-0,096","0,634","0,527","0,071","0,186","0,064","0,151","0,787","0,874","-0,133","0,507","0,314","-0,424","-0,088","-0,817"
130,"-0,061","0,285","0,200","1,048","0,019","-0,327","-0,039","0,698","0,826","-0,219","0,079","-0,122","0,224","0,832","0,608","-0,255","0,523","0,372","-0,381","0,088","-0,356"
131,"-0,075","0,357","0,085","0,171","0,008","-0,480","-0,096","0,634","0,527","-0,300","-0,022","-0,078","-0,012","0,718","0,440","-0,255","0,608","0,222","-0,783","0,519","0,574"
132,"-0,190","0,299","0,127","-0,701","0,023","-0,052","0,031","0,631","0,218","-0,302","0,089","0,002","-0,117","0,552","0,102","-0,255","0,523","0,372","-0,314","0,781","1,075"
