Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
11,"0,871","0,488","0,050","0,001","0,981","-0,184","0,060","0,000","0,995","-0,103","-0,006","0,000","0,851","0,516","-0,100","-0,001","0,989","-0,148","-0,023","0,000","0,991","-0,136","-0,003","0,000","0,970","-0,242","-0,016","0,001"
12,"0,870","0,489","0,052","-0,001","0,981","-0,183","0,062","0,000","0,994","-0,106","-0,006","0,000","0,851","0,515","-0,103","0,001","0,988","-0,150","-0,024","0,000","0,990","-0,138","-0,003","0,000","0,971","-0,241","-0,014","0,001"
13,"0,871","0,489","0,050","0,001","0,981","-0,185","0,061","0,000","0,994","-0,109","-0,004","0,000","0,850","0,516","-0,101","0,000","0,988","-0,152","-0,022","0,000","0,991","-0,136","-0,001","0,000","0,970","-0,242","-0,017","0,001"
14,"0,870","0,490","0,052","-0,001","0,981","-0,183","0,061","0,000","0,994","-0,108","-0,007","0,000","0,851","0,515","-0,102","0,000","0,989","-0,149","-0,023","0,000","0,991","-0,134","-0,004","0,000","0,970","-0,244","-0,019","0,000"
15,"0,871","0,488","0,050","0,000","0,981","-0,184","0,058","-0,001","0,994","-0,105","-0,007","0,000","0,852","0,513","-0,100","0,000","0,988","-0,152","-0,022","0,000","0,991","-0,136","-0,002","0,000","0,970","-0,242","-0,022","-0,001"
16,"0,870","0,490","0,052","-0,001","0,982","-0,181","0,058","-0,001","0,994","-0,107","-0,009","0,000","0,851","0,515","-0,099","-0,001","0,989","-0,149","-0,021","0,000","0,990","-0,138","-0,005","-0,001","0,970","-0,241","-0,019","0,000"
17,"0,871","0,488","0,050","0,001","0,982","-0,178","0,059","0,000","0,994","-0,105","-0,008","0,000","0,850","0,517","-0,099","-0,002","0,989","-0,148","-0,024","0,000","0,991","-0,135","-0,004","0,000","0,971","-0,240","-0,017","0,000"
18,"0,871","0,489","0,053","-0,001","0,983","-0,176","0,060","0,000","0,995","-0,102","-0,007","0,000","0,851","0,516","-0,101","0,000","0,989","-0,145","-0,024","0,000","0,990","-0,138","-0,004","0,000","0,971","-0,238","-0,014","0,000"
19,"0,870","0,490","0,052","0,000","0,983","-0,177","0,057","-0,001","0,995","-0,100","-0,005","0,000","0,850","0,518","-0,102","0,000","0,989","-0,147","-0,021","0,000","0,990","-0,138","-0,001","0,000","0,971","-0,237","-0,017","0,000"
20,"0,871","0,489","0,050","0,001","0,982","-0,180","0,058","-0,001","0,995","-0,102","-0,007","0,000","0,851","0,516","-0,102","0,000","0,989","-0,148","-0,024","-0,001","0,990","-0,138","-0,004","0,000","0,971","-0,237","-0,014","0,000"
21,"0,871","0,489","0,052","-0,001","0,981","-0,182","0,059","-0,001","0,995","-0,101","-0,010","0,000","0,852","0,514","-0,101","0,000","0,989","-0,149","-0,022","0,000","0,991","-0,135","-0,004","0,000","0,972","-0,235","-0,016","0,000"
22,"0,872","0,487","0,051","0,000","0,981","-0,182","0,062","0,000","0,995","-0,101","-0,007","0,000","0,851","0,515","-0,103","0,001","0,989","-0,147","-0,022","0,000","0,990","-0,137","-0,003","0,000","0,972","-0,235","-0,019","0,000"
23,"0,871","0,489","0,051","0,000","0,982","-0,181","0,060","-0,001","0,995","-0,104","-0,007","0,000","0,852","0,514","-0,101","0,000","0,989","-0,149","-0,023","0,000","0,991","-0,135","-0,003","0,000","0,971","-0,238","-0,020","-0,001"
24,"0,869","0,491","0,052","0,000","0,981","-0,183","0,058","-0,001","0,994","-0,106","-0,005","0,000","0,851","0,516","-0,101","0,000","0,989","-0,147","-0,025","-0,001","0,991","-0,136","-0,005","0,000","0,970","-0,240","-0,021","-0,001"
25,"0,871","0,489","0,051","0,000","0,981","-0,185","0,060","0,000","0,994","-0,105","-0,008","0,000","0,852","0,514","-0,100","-0,001","0,988","-0,150","-0,025","0,000","0,991","-0,134","-0,005","0,000","0,970","-0,243","-0,021","-0,001"
26,"0,871","0,488","0,049","0,001","0,981","-0,182","0,060","0,000","0,994","-0,106","-0,010","0,000","0,851","0,515","-0,102","0,000","0,989","-0,147","-0,024","0,000","0,991","-0,135","-0,002","0,000","0,969","-0,246","-0,021","-0,001"
27,"0,871","0,489","0,052","0,000","0,982","-0,179","0,061","0,000","0,994","-0,109","-0,011","0,000","0,850","0,517","-0,100","-0,001","0,988","-0,150","-0,023","0,000","0,991","-0,132","-0,001","0,000","0,970","-0,244","-0,019","0,000"
28,"0,872","0,487","0,050","0,000","0,982","-0,181","0,058","-0,001","0,994","-0,106","-0,010","0,000","0,851","0,515","-0,101","0,000","0,989","-0,147","-0,024","-0,001","0,991","-0,135","-0,001","0,000","0,970","-0,242","-0,017","0,000"
29,"0,871","0,488","0,052","-0,001","0,982","-0,179","0,056","-0,001","0,994","-0,105","-0,007","0,000","0,850","0,516","-0,102","0,001","0,988","-0,150","-0,024","0,000","0,991","-0,132","-0,001","0,000","0,970","-0,244","-0,016","0,001"
30,"0,871","0,488","0,052","-0,001","0,982","-0,180","0,056","-0,001","0,995","-0,104","-0,007","0,000","0,850","0,516","-0,103","0,001","0,988","-0,150","-0,023","0,000","0,991","-0,132","-0,001","0,000","0,970","-0,244","-0,016","0,001"
31,"0,871","0,488","0,052","0,000","0,982","-0,180","0,056","-0,001","0,995","-0,104","-0,007","0,000","0,851","0,516","-0,103","0,001","0,988","-0,149","-0,023","0,000","0,991","-0,133","-0,001","0,000","0,970","-0,244","-0,016","0,001"
32,"0,871","0,488","0,052","0,000","0,982","-0,180","0,056","-0,001","0,995","-0,104","-0,007","0,000","0,851","0,516","-0,102","0,001","0,988","-0,149","-0,024","0,000","0,991","-0,133","-0,001","0,000","0,970","-0,244","-0,016","0,001"
33,"0,871","0,488","0,052","0,000","0,982","-0,181","0,057","-0,001","0,994","-0,105","-0,007","0,000","0,851","0,516","-0,102","0,001","0,988","-0,150","-0,024","0,000","0,991","-0,133","-0,001","0,000","0,970","-0,244","-0,017","0,001"
34,"0,871","0,489","0,052","0,000","0,982","-0,181","0,057","-0,001","0,994","-0,105","-0,007","0,000","0,851","0,515","-0,102","0,001","0,988","-0,150","-0,024","0,000","0,991","-0,133","-0,002","0,000","0,970","-0,244","-0,017","0,001"
35,"0,871","0,489","0,051","0,000","0,982","-0,181","0,057","-0,001","0,994","-0,105","-0,007","0,000","0,851","0,516","-0,102","0,001","0,989","-0,149","-0,023","0,000","0,991","-0,133","-0,002","0,000","0,970","-0,244","-0,017","0,000"
36,"0,871","0,489","0,051","0,000","0,982","-0,182","0,057","-0,001","0,994","-0,105","-0,008","0,000","0,851","0,516","-0,102","0,000","0,989","-0,149","-0,023","0,000","0,991","-0,134","-0,002","0,000","0,970","-0,243","-0,017","0,000"
37,"0,871","0,489","0,051","0,000","0,982","-0,182","0,057","-0,001","0,994","-0,105","-0,008","0,000","0,851","0,516","-0,102","0,001","0,989","-0,149","-0,024","0,000","0,991","-0,134","-0,002","0,000","0,970","-0,243","-0,017","0,000"
38,"0,871","0,488","0,051","0,000","0,982","-0,181","0,057","-0,001","0,994","-0,105","-0,008","0,000","0,851","0,516","-0,102","0,001","0,989","-0,149","-0,024","0,000","0,991","-0,134","-0,002","0,000","0,970","-0,243","-0,017","0,000"
39,"0,871","0,489","0,051","0,000","0,982","-0,181","0,057","-0,001","0,994","-0,105","-0,008","0,000","0,851","0,516","-0,103","0,001","0,989","-0,148","-0,024","0,000","0,991","-0,134","-0,002","0,000","0,970","-0,243","-0,017","0,000"
40,"0,871","0,489","0,051","0,000","0,982","-0,181","0,057","-0,001","0,994","-0,105","-0,008","0,000","0,851","0,516","-0,102","0,001","0,989","-0,149","-0,024","0,000","0,991","-0,134","-0,002","0,000","0,970","-0,242","-0,018","0,000"
41,"1,000","0,001","0,001","0,000","1,000","0,002","0,002","0,000","1,000","-0,001","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,000","0,000","1,000","0,003","-0,003","0,000"
42,"1,000","0,000","0,001","0,000","1,000","-0,002","0,004","0,000","1,000","-0,001","0,000","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","-0,002","0,000"
43,"1,000","0,000","0,002","0,000","1,000","-0,002","0,004","0,000","1,000","-0,001","0,000","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","0,001","0,000"
44,"1,000","0,001","0,001","0,000","1,000","0,000","0,004","0,000","1,000","0,000","0,000","0,000","1,000","0,000","0,001","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,000","0,000","1,000","0,000","-0,001","0,000"
45,"1,000","0,000","0,001","0,000","1,000","-0,002","0,004","0,000","1,000","0,000","0,000","0,000","1,000","-0,002","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","0,000","0,000","1,000","0,000","0,000","0,000"
46,"1,000","0,000","0,001","0,000","1,000","-0,002","0,003","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","-0,001","0,000","1,000","0,000","0,000","0,000"
47,"1,000","0,000","0,002","0,000","1,000","-0,003","0,003","0,000","1,000","0,000","0,002","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","-0,001","0,000","1,000","-0,001","0,001","0,000"
48,"1,000","0,001","0,001","0,000","1,000","-0,003","0,003","0,000","1,000","0,000","0,002","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,001","0,000"
49,"1,000","0,000","0,001","0,000","1,000","-0,003","0,003","0,000","1,000","-0,001","0,002","0,000","1,000","0,000","0,003","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,001","0,000"
50,"1,000","0,000","0,001","0,000","1,000","-0,003","0,002","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000"
51,"1,000","0,000","-0,002","0,000","1,000","-0,003","-0,001","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,001","-0,002","0,000","1,000","0,000","-0,002","0,000","1,000","0,002","0,001","0,000","1,000","0,001","-0,002","0,000"
52,"1,000","0,002","0,000","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","-0,002","0,001","0,000","1,000","-0,002","-0,003","0,000","1,000","-0,001","0,000","0,000","1,000","0,002","-0,004","0,000"
53,"1,000","-0,001","0,000","0,000","1,000","0,000","0,003","0,000","1,000","-0,004","0,000","0,000","1,000","0,001","0,003","0,000","1,000","-0,001","0,000","0,000","1,000","-0,001","-0,003","0,000","1,000","0,001","-0,007","0,000"
54,"1,000","-0,004","0,001","0,000","1,000","-0,003","0,005","0,000","1,000","-0,001","0,000","0,000","1,000","0,000","0,000","0,000","1,000","0,002","-0,001","0,000","1,000","-0,004","-0,003","0,000","1,000","0,000","-0,004","0,000"
55,"1,000","-0,001","0,001","0,000","1,000","-0,004","0,003","0,000","1,000","0,001","0,002","0,000","1,000","0,002","0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,002","0,000"
56,"1,000","0,001","-0,001","0,000","1,000","-0,002","0,000","0,000","1,000","0,002","0,005","0,000","1,000","0,000","0,000","0,000","1,000","0,002","-0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,000","0,001","0,000"
57,"1,000","-0,002","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,003","0,000","1,000","0,004","-0,003","0,000","1,000","-0,003","0,000","0,000","1,000","0,000","0,004","0,000"
58,"1,000","0,001","-0,002","0,000","1,000","-0,002","-0,004","0,000","1,000","0,001","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000"
59,"1,000","0,003","-0,002","0,000","1,000","-0,005","-0,005","0,000","1,000","0,000","-0,003","0,000","1,000","0,000","-0,003","0,000","1,000","0,005","-0,002","0,000","1,000","-0,003","0,002","0,000","1,000","0,003","-0,001","0,000"
60,"1,000","0,000","-0,002","0,000","1,000","-0,002","-0,006","0,000","1,000","-0,003","-0,003","0,000","1,000","0,001","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","0,002","0,000","1,000","0,002","-0,004","0,000"
61,"1,000","0,002","0,001","0,000","1,000","-0,001","-0,003","0,000","1,000","-0,001","0,000","0,000","1,000","-0,001","-0,002","0,000","1,000","0,003","0,000","-0,001","1,000","0,000","-0,001","0,000","1,000","0,001","-0,007","0,000"
62,"1,000","0,001","-0,002","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,003","0,000","1,000","-0,001","0,001","0,000","1,000","0,001","0,002","-0,001","1,000","-0,003","0,000","0,000","1,000","0,003","-0,004","0,000"
63,"1,000","-0,001","0,000","0,000","1,000","-0,001","0,003","0,000","1,000","-0,001","0,000","0,000","1,000","-0,004","0,000","0,000","1,000","0,002","-0,001","-0,001","1,000","0,000","-0,001","0,000","1,000","0,004","-0,002","0,000"
64,"1,000","-0,004","0,000","0,000","1,000","-0,004","0,003","0,000","1,000","0,002","0,001","-0,001","1,000","-0,001","0,001","0,000","1,000","0,004","0,002","-0,001","1,000","-0,001","-0,004","0,000","1,000","0,005","0,001","0,000"
65,"1,000","-0,002","0,001","0,000","1,000","-0,001","0,002","0,000","1,000","0,004","0,003","-0,001","1,000","0,002","0,002","0,000","1,000","0,003","-0,001","-0,001","1,000","-0,003","-0,001","0,000","1,000","0,002","0,003","0,000"
66,"1,000","0,001","0,001","0,000","1,000","0,002","0,002","0,000","1,000","0,002","0,000","-0,001","1,000","0,000","0,000","0,000","1,000","0,001","0,001","-0,001","1,000","0,000","-0,002","0,000","1,000","0,004","0,000","0,000"
67,"1,000","-0,001","-0,001","0,000","1,000","0,004","0,000","0,000","1,000","0,000","-0,002","-0,001","1,000","0,002","0,002","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,002","-0,005","0,000","1,000","0,006","-0,002","-0,001"
68,"1,000","0,002","-0,001","0,000","1,000","0,002","-0,002","0,000","1,000","0,003","-0,002","-0,001","1,000","-0,001","0,002","0,000","1,000","0,002","0,001","-0,001","1,000","-0,002","-0,002","0,000","1,000","0,009","-0,003","-0,001"
69,"1,000","0,000","0,001","0,000","1,000","0,001","-0,005","0,000","1,000","0,000","-0,001","-0,001","1,000","0,001","-0,001","0,000","1,000","-0,001","0,000","-0,001","1,000","0,001","-0,001","0,000","1,000","0,006","-0,004","-0,001"
70,"1,000","-0,001","-0,001","0,000","1,000","-0,002","-0,005","0,000","1,000","-0,002","0,000","-0,001","1,000","-0,001","0,002","0,000","1,000","0,002","0,000","-0,001","1,000","-0,001","-0,003","0,000","1,000","0,003","-0,002","-0,001"
71,"1,000","-0,001","-0,001","0,000","1,000","-0,002","-0,005","0,000","1,000","-0,002","0,000","-0,001","1,000","-0,001","0,001","0,000","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,003","0,000","1,000","0,003","-0,002","-0,001"
72,"1,000","-0,001","-0,001","0,000","1,000","-0,002","-0,005","0,000","1,000","-0,002","0,000","-0,001","1,000","-0,001","0,002","0,000","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,003","0,000","1,000","0,003","-0,002","-0,001"
73,"1,000","-0,001","-0,001","0,000","1,000","-0,003","-0,005","0,000","1,000","-0,002","0,000","-0,001","1,000","-0,001","0,001","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","-0,003","0,000","1,000","0,002","-0,002","-0,001"
74,"1,000","-0,001","-0,001","0,000","1,000","-0,003","-0,004","0,000","1,000","-0,002","0,000","-0,001","1,000","0,000","0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,000","-0,003","0,000","1,000","0,002","-0,002","0,000"
75,"1,000","0,000","-0,001","0,000","1,000","-0,002","-0,004","0,000","1,000","-0,001","0,000","-0,001","1,000","0,000","0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","-0,003","0,000","1,000","0,002","-0,001","0,000"
76,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,004","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","-0,002","0,000","1,000","0,002","-0,001","0,000"
77,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,003","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","-0,002","0,000","1,000","0,002","-0,002","0,000"
78,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,003","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,001","0,000"
79,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,003","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","-0,003","0,000","1,000","0,002","-0,002","0,000"
80,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,003","0,000","1,000","0,000","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,001","0,000","0,000","1,000","-0,002","-0,003","0,000","1,000","0,002","-0,002","0,000"
81,"1,000","0,000","0,001","0,000","1,000","-0,002","-0,003","0,000","1,000","0,000","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,002","0,000"
82,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","-0,002","-0,003","0,000","1,000","0,003","-0,002","0,000"
83,"1,000","0,000","0,000","0,000","1,000","-0,001","-0,002","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,002","0,000"
84,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","0,000","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,000","-0,001","0,000","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,002","0,000"
85,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","0,000","0,000","-0,001","1,000","-0,001","0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,002","0,000"
86,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,002","-0,002","0,000","1,000","0,001","-0,002","0,000"
87,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","0,000","0,000","-0,001","1,000","-0,001","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,002","-0,001","0,000","1,000","0,001","-0,002","0,000"
88,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,000","-0,001","-0,001","1,000","-0,001","-0,001","0,000","1,000","0,001","-0,002","0,000"
89,"1,000","0,000","0,000","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,000","-0,001","-0,001","1,000","-0,001","-0,001","0,000","1,000","0,001","-0,002","-0,001"
90,"1,000","-0,001","0,000","0,000","1,000","-0,003","-0,002","0,000","1,000","-0,001","0,001","-0,001","1,000","-0,001","0,000","0,000","1,000","0,000","-0,001","-0,001","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,002","-0,001"
91,"1,000","-0,001","0,000","0,000","1,000","-0,003","-0,002","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,001","-0,001","-0,001","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,003","-0,001"
92,"1,000","-0,001","0,000","0,000","1,000","-0,003","-0,002","0,000","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","0,000","1,000","0,001","-0,002","-0,001","1,000","-0,001","-0,002","0,000","1,000","0,002","-0,003","-0,001"
93,"1,000","-0,001","0,000","0,000","1,000","-0,003","-0,002","0,000","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","0,000","1,000","0,001","-0,002","-0,001","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,003","-0,001"
94,"1,000","-0,001","0,000","0,000","1,000","-0,003","-0,002","0,000","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","0,000","1,000","0,001","-0,002","-0,001","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,002","-0,001"
95,"1,000","-0,001","0,000","0,000","1,000","-0,003","-0,001","0,000","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","0,000","1,000","0,000","-0,002","-0,001","1,000","-0,002","-0,002","0,000","1,000","0,002","-0,002","-0,001"
96,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","0,000","1,000","0,000","-0,002","-0,001","1,000","-0,003","-0,002","0,000","1,000","0,002","-0,002","-0,001"
97,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","0,000","1,000","0,000","-0,002","-0,001","1,000","-0,003","-0,002","0,000","1,000","0,001","-0,002","-0,001"
98,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","0,000","0,000","0,000","1,000","-0,001","-0,002","-0,001","1,000","-0,003","-0,002","0,000","1,000","0,001","-0,002","-0,001"
99,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","0,000","0,000","0,000","1,000","-0,001","-0,002","-0,001","1,000","-0,003","-0,002","0,000","1,000","0,001","-0,002","-0,001"
100,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","0,000","1,000","0,000","-0,002","-0,001","1,000","-0,004","-0,002","0,000","1,000","0,001","-0,002","-0,001"
101,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","-0,001","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,000","-0,002","-0,001","1,000","-0,004","-0,003","-0,001","1,000","0,001","-0,003","-0,001"
