Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
0,"0,900","0,425","0,092","0,000","0,822","0,569","0,016","0,000","0,973","-0,195","0,121","0,000","0,888","0,426","-0,172","0,000","0,965","-0,246","-0,090","0,000","0,957","-0,291","0,009","0,000","0,849","0,524","-0,064","0,000"
1,"0,900","0,426","0,093","0,000","0,823","0,568","0,020","0,000","0,972","-0,203","0,121","0,000","0,888","0,426","-0,172","0,000","0,963","-0,256","-0,089","0,000","0,957","-0,291","0,011","0,000","0,849","0,525","-0,061","0,000"
2,"0,900","0,425","0,100","0,000","0,823","0,568","0,020","0,000","0,971","-0,204","0,121","0,000","0,888","0,426","-0,173","0,000","0,963","-0,256","-0,086","0,000","0,957","-0,291","0,011","0,000","0,849","0,525","-0,061","0,000"
3,"0,900","0,424","0,099","0,000","0,823","0,567","0,018","0,000","0,972","-0,200","0,121","0,000","0,888","0,426","-0,172","0,000","0,963","-0,254","-0,087","0,000","0,957","-0,291","0,009","0,000","0,850","0,524","-0,061","0,000"
4,"0,900","0,424","0,099","0,000","0,823","0,568","0,018","0,000","0,972","-0,200","0,121","0,000","0,888","0,426","-0,172","0,000","0,963","-0,256","-0,086","0,000","0,956","-0,292","0,009","0,000","0,850","0,524","-0,061","0,000"
5,"0,901","0,423","0,099","0,000","0,824","0,567","0,018","0,000","0,973","-0,197","0,121","0,000","0,888","0,426","-0,172","0,000","0,963","-0,255","-0,087","0,000","0,957","-0,291","0,009","0,000","0,852","0,519","-0,064","0,000"
6,"0,901","0,423","0,099","0,000","0,824","0,567","0,020","0,000","0,972","-0,200","0,121","0,000","0,888","0,426","-0,173","0,000","0,963","-0,256","-0,087","0,000","0,957","-0,291","0,009","0,000","0,852","0,519","-0,064","0,000"
7,"0,901","0,423","0,099","0,000","0,824","0,566","0,020","0,000","0,973","-0,198","0,121","0,000","0,888","0,426","-0,173","0,000","0,963","-0,255","-0,087","0,000","0,957","-0,291","0,009","0,000","0,852","0,520","-0,063","0,000"
8,"0,901","0,423","0,099","0,000","0,824","0,566","0,022","0,000","0,973","-0,198","0,122","0,000","0,888","0,427","-0,172","0,000","0,963","-0,255","-0,087","0,000","0,957","-0,291","0,009","0,000","0,852","0,520","-0,063","0,000"
9,"0,901","0,422","0,099","0,000","0,824","0,566","0,022","0,000","0,973","-0,197","0,122","0,000","0,888","0,426","-0,172","0,000","0,963","-0,254","-0,086","0,000","0,957","-0,291","0,008","0,000","0,852","0,520","-0,063","0,000"
10,"0,902","0,420","0,098","0,000","0,823","0,568","0,022","0,000","0,973","-0,195","0,124","0,001","0,887","0,429","-0,172","0,000","0,964","-0,253","-0,084","0,000","0,957","-0,288","0,007","0,000","0,851","0,522","-0,062","-0,001"
11,"0,901","0,422","0,099","0,000","0,822","0,568","0,025","-0,002","0,972","-0,198","0,123","0,000","0,886","0,430","-0,174","0,000","0,965","-0,250","-0,085","0,000","0,958","-0,287","0,009","0,000","0,850","0,523","-0,062","-0,001"
12,"0,902","0,421","0,098","0,000","0,823","0,567","0,023","0,000","0,973","-0,196","0,126","0,001","0,887","0,428","-0,173","0,000","0,964","-0,252","-0,087","0,000","0,957","-0,289","0,008","0,000","0,850","0,523","-0,064","0,000"
13,"0,902","0,420","0,100","-0,001","0,824","0,566","0,022","0,000","0,973","-0,194","0,124","0,001","0,888","0,425","-0,173","0,001","0,963","-0,254","-0,086","0,000","0,958","-0,287","0,010","0,001","0,851","0,522","-0,066","0,001"
14,"0,901","0,422","0,100","-0,001","0,823","0,567","0,022","0,000","0,974","-0,193","0,121","0,001","0,888","0,426","-0,171","-0,001","0,964","-0,252","-0,085","0,000","0,957","-0,290","0,010","0,001","0,851","0,522","-0,063","0,000"
15,"0,900","0,424","0,098","0,001","0,824","0,566","0,024","-0,001","0,973","-0,195","0,120","0,000","0,887","0,427","-0,173","0,000","0,963","-0,254","-0,087","0,000","0,956","-0,292","0,010","0,000","0,852","0,520","-0,062","-0,001"
16,"0,901","0,422","0,099","0,000","0,823","0,568","0,023","-0,001","0,974","-0,193","0,120","0,000","0,889","0,425","-0,172","0,000","0,964","-0,251","-0,087","-0,001","0,957","-0,290","0,011","0,001","0,852","0,520","-0,064","0,001"
17,"0,901","0,423","0,097","0,001","0,822","0,570","0,024","-0,001","0,973","-0,196","0,119","0,000","0,887","0,427","-0,173","0,000","0,965","-0,249","-0,086","-0,001","0,958","-0,287","0,011","0,001","0,851","0,522","-0,063","0,000"
18,"0,901","0,422","0,094","0,002","0,822","0,569","0,022","0,001","0,973","-0,194","0,122","0,001","0,888","0,425","-0,175","0,001","0,964","-0,251","-0,087","-0,001","0,957","-0,289","0,009","0,000","0,852","0,520","-0,062","-0,001"
19,"0,901","0,422","0,097","0,001","0,821","0,571","0,021","0,001","0,973","-0,197","0,120","0,000","0,888","0,427","-0,172","0,000","0,965","-0,249","-0,088","-0,001","0,958","-0,288","0,012","0,001","0,851","0,522","-0,060","-0,002"
20,"0,900","0,424","0,098","0,000","0,822","0,569","0,022","0,000","0,973","-0,194","0,122","0,001","0,889","0,424","-0,172","0,000","0,965","-0,250","-0,086","0,000","0,958","-0,285","0,012","0,001","0,850","0,523","-0,062","-0,001"
21,"0,901","0,423","0,096","0,002","0,823","0,567","0,022","0,000","0,973","-0,197","0,120","0,000","0,888","0,427","-0,172","0,000","0,965","-0,248","-0,088","-0,001","0,958","-0,288","0,010","0,001","0,849","0,524","-0,060","-0,002"
22,"0,902","0,421","0,097","0,001","0,824","0,566","0,024","-0,001","0,973","-0,197","0,118","-0,001","0,887","0,429","-0,171","-0,001","0,964","-0,250","-0,086","0,000","0,957","-0,290","0,010","0,001","0,850","0,522","-0,061","-0,002"
23,"0,901","0,423","0,096","0,002","0,824","0,566","0,022","0,001","0,973","-0,195","0,120","0,000","0,888","0,427","-0,171","-0,001","0,965","-0,248","-0,085","0,000","0,958","-0,288","0,011","0,001","0,850","0,523","-0,064","0,000"
24,"0,902","0,422","0,094","0,002","0,825","0,565","0,019","0,002","0,973","-0,196","0,122","0,000","0,887","0,429","-0,171","-0,001","0,964","-0,250","-0,087","-0,001","0,958","-0,288","0,014","0,002","0,849","0,524","-0,064","0,000"
25,"0,902","0,421","0,097","0,001","0,824","0,567","0,018","0,003","0,972","-0,196","0,125","0,001","0,886","0,430","-0,174","0,000","0,964","-0,252","-0,085","0,000","0,958","-0,287","0,011","0,001","0,850","0,523","-0,064","0,000"
26,"0,903","0,419","0,098","0,000","0,823","0,568","0,020","0,002","0,973","-0,196","0,123","0,000","0,887","0,428","-0,172","0,000","0,965","-0,249","-0,085","0,000","0,957","-0,290","0,011","0,001","0,851","0,522","-0,062","-0,001"
27,"0,902","0,421","0,098","0,000","0,823","0,567","0,023","0,000","0,972","-0,198","0,122","0,000","0,888","0,426","-0,174","0,001","0,964","-0,252","-0,085","0,000","0,958","-0,287","0,012","0,001","0,850","0,524","-0,061","-0,002"
28,"0,901","0,423","0,096","0,001","0,824","0,565","0,024","-0,001","0,973","-0,196","0,124","0,001","0,887","0,428","-0,175","0,001","0,963","-0,254","-0,084","0,001","0,957","-0,290","0,013","0,001","0,851","0,523","-0,059","-0,003"
29,"0,900","0,425","0,095","0,002","0,824","0,566","0,026","-0,002","0,973","-0,198","0,122","0,000","0,887","0,427","-0,173","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,288","0,011","0,001","0,852","0,521","-0,058","-0,004"
30,"0,900","0,424","0,095","0,002","0,824","0,566","0,026","-0,002","0,973","-0,198","0,122","0,000","0,887","0,428","-0,173","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,011","0,001","0,852","0,521","-0,058","-0,004"
31,"0,901","0,424","0,095","0,002","0,824","0,567","0,026","-0,002","0,973","-0,198","0,122","0,000","0,887","0,428","-0,173","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,010","0,001","0,852","0,520","-0,058","-0,003"
32,"0,901","0,424","0,095","0,002","0,823","0,567","0,026","-0,002","0,973","-0,197","0,122","0,000","0,887","0,428","-0,172","0,000","0,964","-0,251","-0,085","0,000","0,957","-0,289","0,010","0,001","0,852","0,521","-0,058","-0,003"
33,"0,901","0,424","0,096","0,002","0,823","0,567","0,026","-0,002","0,973","-0,198","0,122","0,000","0,887","0,428","-0,172","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,010","0,000","0,852","0,521","-0,059","-0,003"
34,"0,901","0,424","0,096","0,002","0,823","0,567","0,026","-0,002","0,973","-0,197","0,122","0,000","0,887","0,428","-0,173","0,000","0,964","-0,251","-0,084","0,000","0,957","-0,289","0,010","0,001","0,852","0,521","-0,059","-0,003"
35,"0,901","0,424","0,096","0,002","0,823","0,567","0,025","-0,002","0,973","-0,197","0,123","0,000","0,887","0,428","-0,173","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,010","0,000","0,852","0,521","-0,059","-0,003"
36,"0,901","0,423","0,096","0,001","0,823","0,567","0,025","-0,002","0,973","-0,197","0,123","0,000","0,887","0,428","-0,173","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,010","0,001","0,852","0,521","-0,059","-0,003"
37,"0,901","0,423","0,096","0,001","0,823","0,567","0,025","-0,001","0,973","-0,197","0,123","0,000","0,887","0,428","-0,173","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,010","0,000","0,852","0,521","-0,059","-0,003"
38,"0,901","0,423","0,096","0,001","0,823","0,567","0,024","-0,001","0,973","-0,197","0,123","0,000","0,887","0,428","-0,173","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,010","0,000","0,852","0,521","-0,059","-0,003"
39,"0,901","0,423","0,096","0,001","0,823","0,567","0,024","-0,001","0,973","-0,197","0,123","0,000","0,887","0,428","-0,172","0,000","0,964","-0,253","-0,085","0,000","0,957","-0,289","0,010","0,000","0,851","0,521","-0,059","-0,003"
40,"0,901","0,423","0,096","0,001","0,823","0,567","0,024","-0,001","0,973","-0,197","0,123","0,000","0,887","0,428","-0,172","0,000","0,964","-0,252","-0,085","0,000","0,957","-0,289","0,010","0,000","0,851","0,521","-0,059","-0,003"
41,"1,000","-0,002","0,002","-0,004","1,000","0,003","0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,002","-0,006","-0,004"
42,"1,000","-0,002","0,003","-0,004","1,000","-0,002","0,002","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,002","-0,006","-0,004"
43,"1,000","-0,002","0,003","-0,004","1,000","-0,002","0,002","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,002","-0,006","-0,004"
44,"1,000","-0,001","0,002","-0,004","1,000","0,001","-0,004","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,004","-0,008","-0,004"
45,"1,000","-0,001","0,002","-0,004","1,000","0,001","-0,004","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,004","-0,008","-0,004"
46,"1,000","-0,001","0,002","-0,004","1,000","0,002","-0,004","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,004","-0,008","-0,004"
47,"1,000","-0,001","0,002","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,004","-0,007","-0,004"
48,"1,000","-0,001","0,001","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,004","-0,007","-0,004"
49,"1,000","-0,002","0,001","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,004","-0,006","-0,004"
50,"1,000","-0,002","0,001","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,004","-0,006","-0,004"
51,"1,000","-0,004","-0,001","-0,004","1,000","0,000","-0,006","-0,004","1,000","-0,003","-0,001","-0,004","1,000","-0,003","0,000","-0,004","1,000","-0,001","-0,002","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,002","-0,004","-0,004"
52,"1,000","-0,005","0,002","-0,004","1,000","0,003","-0,006","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,002","-0,002","-0,004","1,000","-0,004","-0,001","-0,004","1,000","-0,001","-0,004","-0,004"
53,"1,000","-0,003","0,003","-0,004","1,000","0,001","-0,004","-0,004","1,000","0,002","0,002","-0,004","1,000","-0,003","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","-0,001","-0,001","-0,004"
54,"1,000","0,000","0,005","-0,004","1,000","0,004","-0,004","-0,004","1,000","0,004","-0,001","-0,004","1,000","-0,004","0,002","-0,004","1,000","-0,003","0,002","-0,004","1,000","-0,005","-0,001","-0,004","1,000","-0,003","0,002","-0,004"
55,"1,000","-0,001","0,002","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,001","-0,002","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,000","0,002","-0,004","1,000","-0,002","0,001","-0,004","1,000","-0,001","-0,001","-0,004"
56,"1,000","0,000","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,004","-0,002","-0,004","1,000","-0,003","0,004","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","-0,001","-0,004","-0,004"
57,"1,000","0,003","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","0,002","-0,001","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,001","-0,001","-0,004"
58,"1,000","0,000","-0,001","-0,004","1,000","-0,001","-0,001","-0,003","1,000","0,000","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,004","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,002","0,000","-0,004"
59,"1,000","-0,002","0,001","-0,004","1,000","0,001","-0,004","-0,003","1,000","-0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,002","-0,004","-0,003","1,000","0,005","0,000","-0,004"
60,"1,000","-0,005","0,000","-0,003","1,000","0,003","-0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","0,002","0,000","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,001","-0,002","-0,003","1,000","0,004","-0,003","-0,004"
61,"1,000","-0,005","0,003","-0,003","1,000","0,004","0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","-0,003","-0,004","1,000","0,003","0,000","-0,004","1,000","-0,002","0,000","-0,003","1,000","0,007","-0,001","-0,004"
62,"1,000","-0,004","0,006","-0,003","1,000","0,003","-0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,003","-0,001","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","0,002","-0,003","1,000","0,004","-0,002","-0,004"
63,"1,000","-0,001","0,006","-0,003","1,000","0,001","-0,004","-0,003","1,000","0,003","-0,002","-0,003","1,000","0,005","0,001","-0,004","1,000","0,003","0,001","-0,004","1,000","-0,001","0,000","-0,003","1,000","0,007","0,000","-0,004"
64,"1,000","0,000","0,003","-0,003","1,000","-0,001","-0,006","-0,003","1,000","0,000","-0,003","-0,003","1,000","0,002","0,000","-0,004","1,000","0,006","0,001","-0,004","1,000","-0,002","0,002","-0,003","1,000","0,005","-0,003","-0,004"
65,"1,000","-0,002","0,000","-0,003","1,000","-0,004","-0,004","-0,003","1,000","0,000","-0,006","-0,003","1,000","0,001","0,003","-0,004","1,000","0,006","-0,002","-0,004","1,000","-0,001","0,005","-0,003","1,000","0,003","-0,005","-0,004"
66,"1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,004","-0,003","1,000","-0,003","-0,007","-0,003","1,000","0,001","0,000","-0,004","1,000","0,004","-0,002","-0,004","1,000","-0,003","0,004","-0,003","1,000","0,004","-0,002","-0,004"
67,"1,000","0,000","0,001","-0,003","1,000","0,002","-0,005","-0,003","1,000","-0,002","-0,004","-0,003","1,000","0,003","0,002","-0,004","1,000","0,006","-0,001","-0,004","1,000","-0,001","0,005","-0,003","1,000","0,003","0,001","-0,004"
68,"1,000","-0,003","0,001","-0,003","1,000","0,002","-0,008","-0,003","1,000","-0,001","-0,007","-0,003","1,000","0,000","0,002","-0,004","1,000","0,004","-0,001","-0,004","1,000","-0,003","0,004","-0,003","1,000","0,002","0,003","-0,004"
69,"1,000","-0,002","-0,002","-0,003","1,000","0,001","-0,011","-0,003","1,000","-0,004","-0,007","-0,003","1,000","0,000","-0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","0,001","-0,003","1,000","-0,001","0,004","-0,004"
70,"1,000","0,001","-0,001","-0,003","1,000","-0,002","-0,013","-0,003","1,000","-0,001","-0,006","-0,004","1,000","-0,003","0,001","-0,004","1,000","0,002","0,003","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,001","0,007","-0,004"
71,"1,000","0,001","0,000","-0,003","1,000","-0,002","-0,013","-0,003","1,000","-0,001","-0,006","-0,004","1,000","-0,003","0,001","-0,004","1,000","0,001","0,003","-0,004","1,000","-0,004","0,001","-0,003","1,000","-0,001","0,007","-0,004"
72,"1,000","0,000","-0,001","-0,003","1,000","-0,002","-0,013","-0,004","1,000","-0,001","-0,006","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,001","0,004","-0,004","1,000","-0,004","0,001","-0,004","1,000","-0,001","0,006","-0,004"
73,"1,000","0,000","0,000","-0,003","1,000","-0,002","-0,012","-0,004","1,000","-0,001","-0,005","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,001","0,004","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,001","0,006","-0,004"
74,"1,000","0,000","0,000","-0,003","1,000","-0,001","-0,012","-0,004","1,000","-0,001","-0,005","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,001","0,004","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,000","0,006","-0,004"
75,"1,000","0,000","0,000","-0,003","1,000","-0,001","-0,012","-0,004","1,000","-0,001","-0,005","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,001","0,003","-0,004","1,000","-0,003","0,001","-0,004","1,000","0,000","0,006","-0,003"
76,"1,000","-0,001","0,000","-0,003","1,000","-0,001","-0,012","-0,004","1,000","-0,001","-0,005","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,001","0,003","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,000","0,005","-0,003"
77,"1,000","-0,001","0,000","-0,003","1,000","-0,001","-0,012","-0,004","1,000","-0,001","-0,005","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,001","0,003","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,000","0,005","-0,003"
78,"1,000","-0,001","0,000","-0,003","1,000","0,000","-0,011","-0,004","1,000","-0,001","-0,004","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,002","0,003","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,001","0,005","-0,003"
79,"1,000","-0,001","0,001","-0,003","1,000","0,000","-0,011","-0,004","1,000","-0,001","-0,004","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,001","0,005","-0,003"
80,"1,000","-0,002","0,001","-0,003","1,000","0,000","-0,011","-0,004","1,000","0,000","-0,004","-0,004","1,000","-0,003","0,000","-0,005","1,000","0,002","0,002","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,001","0,004","-0,003"
81,"1,000","-0,002","0,001","-0,003","1,000","0,000","-0,011","-0,004","1,000","0,000","-0,003","-0,004","1,000","-0,003","0,000","-0,005","1,000","0,002","0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,004","-0,003"
82,"1,000","-0,002","0,001","-0,003","1,000","0,000","-0,010","-0,004","1,000","0,000","-0,003","-0,004","1,000","-0,003","0,000","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,002","0,004","-0,003"
83,"1,000","-0,002","0,001","-0,003","1,000","0,001","-0,010","-0,004","1,000","0,000","-0,003","-0,004","1,000","-0,004","0,000","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,002","0,004","-0,003"
84,"1,000","-0,003","0,001","-0,003","1,000","0,001","-0,010","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,004","0,000","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,002","0,003","-0,003"
85,"1,000","-0,003","0,001","-0,003","1,000","0,001","-0,009","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,004","0,000","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,003","0,003","-0,003"
86,"1,000","-0,003","0,001","-0,003","1,000","0,001","-0,009","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,004","0,000","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,003","0,003","-0,003"
87,"1,000","-0,003","0,001","-0,003","1,000","0,001","-0,009","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,003","0,000","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,003","0,002","-0,003"
88,"1,000","-0,003","0,001","-0,003","1,000","0,001","-0,009","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,003","0,000","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","0,002","-0,003"
89,"1,000","-0,003","0,002","-0,003","1,000","0,001","-0,008","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,003","0,000","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","0,002","-0,003"
90,"1,000","-0,003","0,002","-0,003","1,000","0,001","-0,008","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,002","0,000","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","0,002","-0,003"
91,"1,000","-0,003","0,002","-0,003","1,000","0,001","-0,008","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,002","0,000","-0,005","1,000","0,002","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","0,001","-0,003"
92,"1,000","-0,003","0,002","-0,003","1,000","0,001","-0,008","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,002","0,000","-0,005","1,000","0,002","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","0,001","-0,003"
93,"1,000","-0,003","0,001","-0,003","1,000","0,001","-0,008","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,001","0,000","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,003","0,001","-0,003"
94,"1,000","-0,003","0,001","-0,003","1,000","0,001","-0,008","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,001","0,001","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,003","0,001","-0,004"
95,"1,000","-0,003","0,002","-0,003","1,000","0,001","-0,009","-0,004","1,000","0,001","-0,002","-0,003","1,000","-0,001","0,001","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,003","0,001","-0,004"
96,"1,000","-0,003","0,002","-0,002","1,000","0,001","-0,009","-0,004","1,000","0,001","-0,002","-0,003","1,000","-0,002","0,001","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,003","0,002","-0,004"
97,"1,000","-0,003","0,002","-0,002","1,000","0,002","-0,009","-0,004","1,000","0,000","-0,002","-0,003","1,000","-0,002","0,001","-0,005","1,000","0,002","0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,003","0,002","-0,004"
98,"1,000","-0,003","0,002","-0,002","1,000","0,002","-0,009","-0,004","1,000","0,000","-0,003","-0,003","1,000","-0,002","0,001","-0,005","1,000","0,001","0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,003","0,002","-0,004"
99,"1,000","-0,003","0,002","-0,002","1,000","0,002","-0,010","-0,004","1,000","0,000","-0,003","-0,003","1,000","-0,003","0,000","-0,005","1,000","0,001","0,002","-0,004","1,000","-0,001","-0,003","-0,003","1,000","0,003","0,002","-0,004"
100,"1,000","-0,003","0,001","-0,002","1,000","0,002","-0,010","-0,004","1,000","0,000","-0,003","-0,003","1,000","-0,003","0,000","-0,005","1,000","0,001","0,002","-0,004","1,000","-0,001","-0,002","-0,003","1,000","0,003","0,002","-0,003"
101,"1,000","-0,003","0,001","-0,002","1,000","0,002","-0,010","-0,004","1,000","0,000","-0,003","-0,003","1,000","-0,002","0,000","-0,005","1,000","0,001","0,002","-0,004","1,000","0,000","-0,002","-0,003","1,000","0,003","0,002","-0,003"
102,"1,000","-0,003","0,001","-0,002","1,000","0,002","-0,009","-0,004","1,000","0,000","-0,003","-0,003","1,000","-0,002","0,000","-0,005","1,000","0,001","0,002","-0,004","1,000","0,000","-0,002","-0,003","1,000","0,002","0,002","-0,003"
103,"1,000","-0,003","0,001","-0,002","1,000","0,002","-0,009","-0,004","1,000","0,000","-0,004","-0,003","1,000","-0,002","0,000","-0,005","1,000","0,002","0,002","-0,004","1,000","0,000","-0,002","-0,003","1,000","0,002","0,002","-0,003"
104,"1,000","-0,003","0,001","-0,002","1,000","0,002","-0,009","-0,004","1,000","0,000","-0,004","-0,003","1,000","-0,002","0,001","-0,005","1,000","0,001","0,002","-0,004","1,000","-0,001","-0,002","-0,003","1,000","0,003","0,001","-0,003"
