Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
52,"-0,077","0,018","0,004","-0,324","0,465","0,002","-0,234","-0,235","-0,009","0,287","0,185","-0,004","0,306","-0,560","0,006","-0,163","0,086","-0,009","0,005","0,267","-0,004"
53,"-0,084","-0,042","0,006","-0,059","0,026","0,000","0,036","0,155","-0,013","-0,316","-0,031","0,002","-0,018","-0,001","0,006","0,172","-0,016","-0,009","0,275","0,031","-0,005"
54,"0,084","-0,494","0,009","-0,090","-0,102","-0,001","0,198","0,627","-0,013","-0,301","-0,120","0,008","-0,041","0,263","0,000","-0,164","0,015","-0,008","0,245","-0,157","-0,004"
55,"-0,128","-0,498","0,008","0,575","0,098","-0,003","0,425","0,224","-0,014","-0,032","-0,497","0,008","-0,038","0,225","0,001","0,165","0,137","-0,008","0,236","-0,203","-0,004"
56,"0,164","0,110","0,003","0,696","0,363","-0,004","0,286","-0,360","-0,010","-0,423","-0,392","-0,002","-0,363","0,104","0,005","0,514","0,147","-0,008","0,531","0,126","-0,001"
57,"-0,452","0,122","-0,003","0,242","-0,119","-0,005","-0,189","0,092","-0,003","0,067","-0,217","-0,007","-0,364","0,105","0,008","0,224","-0,032","-0,006","0,070","0,009","0,002"
58,"-0,566","0,165","-0,006","0,159","0,300","-0,008","0,097","-0,505","0,004","0,053","-0,240","-0,010","-0,277","0,570","0,004","-0,080","0,125","-0,005","-0,434","-0,428","0,006"
59,"-0,336","0,036","-0,005","0,145","0,347","-0,013","-0,272","-0,065","0,004","0,169","-0,217","-0,011","-0,132","-0,069","0,001","0,236","0,268","-0,004","0,048","-0,273","0,013"
60,"-0,088","-0,521","-0,005","0,114","0,641","-0,015","-0,003","0,094","0,003","0,231","-0,274","-0,008","0,022","0,199","-0,002","-0,087","0,378","-0,003","0,068","-0,359","0,015"
61,"0,103","0,108","-0,010","-0,369","0,153","-0,012","-0,050","0,061","0,005","-0,374","-0,137","-0,007","-0,588","0,041","-0,003","-0,333","0,142","-0,002","-0,515","-0,175","0,014"
62,"0,050","0,358","-0,018","0,285","0,340","-0,013","0,544","-0,272","0,009","-0,226","0,483","0,001","-0,057","-0,311","-0,003","0,009","0,190","0,000","0,165","-0,155","0,015"
63,"0,029","0,233","-0,027","-0,324","0,524","-0,011","-0,067","-0,474","0,016","-0,296","-0,043","0,010","-0,624","0,063","-0,010","-0,332","0,160","0,001","-0,489","-0,265","0,013"
64,"-0,006","0,203","-0,029","0,247","0,379","-0,014","0,385","0,041","0,017","0,272","-0,149","0,014","-0,224","-0,013","-0,007","-0,002","0,257","0,003","-0,009","-0,052","0,014"
65,"0,078","0,279","-0,027","0,826","0,326","-0,019","0,509","-0,410","0,018","0,266","-0,230","0,016","0,262","-0,238","-0,007","0,270","0,043","0,004","0,411","0,472","0,016"
66,"0,345","-0,154","-0,025","0,214","0,388","-0,021","0,520","-0,199","0,019","0,110","0,060","0,017","0,006","0,090","-0,002","-0,020","0,222","0,004","0,209","-0,041","0,016"
67,"0,120","0,182","-0,019","0,782","0,100","-0,024","0,523","-0,189","0,017","0,019","-0,465","0,022","0,122","0,050","-0,001","0,205","-0,041","0,005","0,376","0,562","0,013"
68,"-0,070","-0,480","-0,010","0,261","0,518","-0,029","0,119","-0,010","0,015","0,132","-0,383","0,029","0,108","0,058","-0,003","-0,009","0,226","0,005","0,304","-0,020","0,016"
69,"-0,267","0,177","-0,004","0,257","0,517","-0,030","-0,082","-0,667","0,012","-0,110","-1,007","0,035","-0,265","0,365","-0,002","0,114","-0,095","0,007","0,087","0,336","0,016"
70,"0,298","-0,053","0,003","0,183","0,573","-0,031","0,024","-0,451","0,005","0,060","-0,352","0,039","-0,242","0,374","-0,004","0,276","0,211","0,007","0,135","-0,294","0,015"
71,"0,229","-0,055","0,011","0,207","0,509","-0,030","0,007","-0,414","0,000","0,081","-0,334","0,043","-0,218","0,348","-0,008","0,283","0,177","0,006","0,176","-0,269","0,013"
72,"0,243","-0,004","0,016","0,227","0,449","-0,029","0,058","-0,407","-0,007","0,027","-0,320","0,047","-0,203","0,317","-0,012","0,281","0,145","0,006","0,211","-0,236","0,012"
73,"0,181","-0,030","0,019","0,193","0,427","-0,028","0,025","-0,356","-0,011","0,019","-0,336","0,053","-0,243","0,279","-0,021","0,250","0,158","0,005","0,172","-0,222","0,012"
74,"0,168","-0,075","0,022","0,204","0,359","-0,026","0,048","-0,292","-0,015","0,045","-0,348","0,061","-0,187","0,283","-0,031","0,254","0,125","0,004","0,202","-0,217","0,011"
75,"0,174","-0,073","0,028","0,245","0,333","-0,028","0,080","-0,233","-0,021","0,058","-0,378","0,065","-0,165","0,322","-0,038","0,285","0,130","0,004","0,219","-0,257","0,012"
76,"0,199","-0,071","0,035","0,238","0,269","-0,031","0,103","-0,170","-0,026","0,004","-0,349","0,066","-0,162","0,269","-0,041","0,270","0,098","0,005","0,227","-0,200","0,014"
77,"0,167","-0,085","0,037","0,210","0,211","-0,035","0,077","-0,112","-0,025","-0,026","-0,387","0,060","-0,149","0,272","-0,035","0,260","0,064","0,006","0,224","-0,133","0,015"
78,"0,111","-0,124","0,034","0,221","0,262","-0,037","0,076","-0,114","-0,022","-0,044","-0,343","0,048","-0,177","0,228","-0,024","0,240","0,095","0,007","0,208","-0,129","0,015"
79,"0,070","-0,119","0,028","0,224","0,307","-0,038","0,085","-0,104","-0,018","0,019","-0,321","0,038","-0,132","0,188","-0,015","0,212","0,121","0,007","0,195","-0,122","0,016"
80,"0,067","-0,119","0,023","0,180","0,353","-0,037","0,086","-0,106","-0,016","0,074","-0,346","0,032","-0,084","0,216","-0,010","0,173","0,131","0,007","0,172","-0,160","0,017"
81,"0,062","-0,113","0,022","0,187","0,412","-0,034","0,071","-0,120","-0,016","0,019","-0,362","0,035","-0,095","0,210","-0,015","0,160","0,163","0,007","0,169","-0,158","0,021"
82,"0,043","-0,106","0,020","0,187","0,395","-0,032","0,103","-0,161","-0,018","0,041","-0,304","0,044","-0,074","0,190","-0,024","0,130","0,140","0,007","0,169","-0,153","0,024"
83,"0,022","-0,101","0,018","0,192","0,332","-0,031","0,105","-0,099","-0,020","0,089","-0,350","0,052","-0,035","0,193","-0,030","0,115","0,108","0,008","0,175","-0,095","0,026"
84,"0,045","-0,077","0,016","0,181","0,306","-0,030","0,121","-0,110","-0,019","0,046","-0,295","0,064","-0,026","0,167","-0,041","0,076","0,105","0,008","0,168","-0,094","0,026"
85,"0,044","-0,053","0,014","0,181","0,292","-0,028","0,122","-0,116","-0,019","-0,010","-0,333","0,072","-0,029","0,175","-0,051","0,043","0,092","0,009","0,166","-0,079","0,029"
86,"-0,010","-0,013","0,014","0,125","0,254","-0,027","0,067","-0,123","-0,021","-0,009","-0,336","0,076","-0,028","0,185","-0,057","0,016","0,071","0,009","0,170","-0,052","0,029"
87,"0,027","-0,017","0,015","0,116","0,239","-0,026","0,117","-0,132","-0,023","-0,063","-0,333","0,082","-0,019","0,161","-0,062","-0,020","0,075","0,009","0,168","-0,054","0,030"
88,"0,030","-0,005","0,018","0,099","0,267","-0,028","0,169","-0,173","-0,025","-0,114","-0,380","0,086","-0,015","0,163","-0,066","-0,054","0,069","0,009","0,165","-0,030","0,030"
89,"0,002","0,010","0,021","0,094","0,320","-0,027","0,166","-0,186","-0,025","-0,114","-0,435","0,080","0,041","0,184","-0,059","-0,083","0,090","0,007","0,170","-0,043","0,026"
90,"-0,017","-0,027","0,020","0,103","0,273","-0,026","0,208","-0,136","-0,024","-0,155","-0,390","0,062","0,035","0,151","-0,046","-0,102","0,062","0,005","0,177","0,012","0,024"
91,"-0,019","-0,044","0,015","0,149","0,230","-0,026","0,253","-0,100","-0,020","-0,098","-0,356","0,048","0,038","0,125","-0,034","-0,067","0,051","0,004","0,181","0,046","0,022"
92,"-0,081","-0,014","0,012","0,166","0,178","-0,025","0,212","-0,085","-0,015","-0,092","-0,303","0,037","0,056","0,066","-0,025","-0,034","0,032","0,003","0,208","0,103","0,020"
93,"-0,052","0,022","0,010","0,238","0,178","-0,024","0,243","-0,121","-0,013","-0,093","-0,306","0,028","0,054","0,075","-0,016","0,004","0,030","0,002","0,213","0,115","0,018"
94,"0,002","-0,013","0,010","0,232","0,178","-0,023","0,274","-0,078","-0,012","-0,056","-0,299","0,026","0,040","0,064","-0,015","0,004","0,065","0,000","0,186","0,059","0,016"
95,"-0,032","-0,040","0,010","0,253","0,247","-0,024","0,253","-0,118","-0,011","-0,059","-0,305","0,031","0,097","0,104","-0,019","0,013","0,101","-0,001","0,227","0,010","0,014"
96,"-0,069","-0,096","0,013","0,278","0,241","-0,025","0,234","-0,058","-0,011","-0,012","-0,270","0,040","0,108","0,099","-0,027","0,042","0,124","-0,002","0,254","-0,044","0,013"
97,"-0,063","-0,085","0,015","0,333","0,227","-0,026","0,289","-0,029","-0,011","-0,037","-0,313","0,052","0,067","0,132","-0,036","0,079","0,134","-0,003","0,280","-0,082","0,009"
98,"-0,033","-0,102","0,018","0,335","0,234","-0,027","0,254","-0,009","-0,011","0,026","-0,287","0,060","0,126","0,139","-0,041","0,114","0,128","-0,003","0,342","-0,092","0,008"
99,"-0,010","-0,102","0,021","0,387","0,254","-0,029","0,289","-0,009","-0,011","-0,037","-0,289","0,072","0,116","0,173","-0,050","0,146","0,116","-0,003","0,394","-0,103","0,006"
100,"0,025","-0,127","0,022","0,365","0,315","-0,030","0,265","-0,001","-0,011","-0,079","-0,341","0,068","0,089","0,157","-0,047","0,150","0,150","-0,002","0,396","-0,102","0,006"
101,"-0,025","-0,135","0,023","0,355","0,307","-0,029","0,212","0,004","-0,010","-0,093","-0,378","0,055","0,085","0,161","-0,036","0,169","0,122","-0,003","0,393","-0,045","0,004"
102,"-0,002","-0,087","0,022","0,292","0,303","-0,026","0,169","-0,042","-0,009","-0,037","-0,345","0,046","0,111","0,126","-0,025","0,139","0,106","-0,004","0,357","0,007","0,002"
103,"0,051","-0,061","0,022","0,306","0,279","-0,023","0,217","-0,077","-0,010","-0,094","-0,307","0,032","0,071","0,074","-0,012","0,120","0,077","-0,005","0,328","0,072","0,000"
104,"0,039","-0,105","0,021","0,303","0,293","-0,021","0,199","-0,050","-0,009","-0,079","-0,303","0,020","0,061","0,091","-0,002","0,152","0,089","-0,006","0,328","0,074","-0,002"
105,"0,063","-0,045","0,024","0,368","0,277","-0,017","0,234","-0,084","-0,013","-0,023","-0,282","0,014","0,067","0,097","0,004","0,184","0,076","-0,008","0,345","0,057","-0,005"
106,"-0,002","-0,016","0,028","0,324","0,281","-0,016","0,185","-0,083","-0,017","-0,025","-0,290","0,009","0,021","0,066","0,009","0,162","0,102","-0,010","0,312","0,064","-0,007"
107,"0,023","-0,051","0,033","0,335","0,255","-0,016","0,155","-0,028","-0,021","-0,026","-0,288","0,009","0,027","0,062","0,008","0,195","0,097","-0,011","0,321","0,089","-0,008"
108,"0,079","-0,041","0,041","0,396","0,279","-0,018","0,209","-0,073","-0,026","-0,082","-0,318","0,015","0,010","0,115","0,001","0,228","0,097","-0,011","0,361","0,050","-0,007"
109,"0,136","-0,040","0,046","0,447","0,316","-0,020","0,257","-0,088","-0,029","-0,109","-0,358","0,023","-0,045","0,146","-0,011","0,260","0,101","-0,011","0,372","0,018","-0,005"
110,"0,106","-0,101","0,049","0,397","0,338","-0,020","0,219","-0,096","-0,032","-0,145","-0,372","0,031","-0,028","0,198","-0,020","0,224","0,090","-0,011","0,361","0,006","-0,004"
111,"0,073","-0,156","0,050","0,395","0,337","-0,021","0,242","-0,079","-0,033","-0,170","-0,310","0,040","0,000","0,141","-0,031","0,193","0,073","-0,009","0,356","0,042","0,000"
112,"0,090","-0,145","0,048","0,382","0,279","-0,022","0,277","-0,024","-0,030","-0,139","-0,313","0,044","0,039","0,188","-0,037","0,169","0,047","-0,008","0,360","0,051","0,002"
113,"0,044","-0,099","0,044","0,309","0,285","-0,021","0,227","-0,063","-0,026","-0,110","-0,304","0,045","0,067","0,133","-0,040","0,132","0,047","-0,008","0,351","0,072","0,004"
114,"0,104","-0,084","0,039","0,261","0,233","-0,020","0,221","-0,065","-0,022","-0,097","-0,258","0,040","0,051","0,140","-0,038","0,113","0,018","-0,008","0,335","0,064","0,008"
115,"0,085","-0,083","0,031","0,252","0,174","-0,021","0,227","-0,067","-0,013","-0,108","-0,274","0,032","0,019","0,094","-0,031","0,091","-0,009","-0,007","0,310","0,121","0,011"
116,"0,129","-0,031","0,025","0,230","0,169","-0,023","0,240","-0,063","-0,007","-0,049","-0,265","0,022","0,013","0,061","-0,022","0,070","0,021","-0,006","0,260","0,105","0,014"
117,"0,096","-0,079","0,021","0,195","0,149","-0,024","0,208","-0,014","-0,004","0,004","-0,250","0,014","0,034","0,073","-0,014","0,036","0,035","-0,006","0,229","0,055","0,017"
118,"0,105","-0,086","0,021","0,149","0,098","-0,026","0,211","-0,009","-0,003","-0,005","-0,213","0,012","0,054","0,087","-0,009","0,010","0,013","-0,005","0,201","0,038","0,019"
119,"0,036","-0,068","0,024","0,212","0,119","-0,028","0,214","-0,021","-0,005","0,030","-0,232","0,016","0,068","0,108","-0,009","0,037","0,034","-0,004","0,213","-0,019","0,021"
120,"0,014","-0,115","0,029","0,213","0,185","-0,031","0,215","-0,020","-0,011","-0,022","-0,270","0,024","0,025","0,152","-0,012","0,049","0,069","-0,001","0,211","-0,091","0,023"
121,"0,068","-0,096","0,036","0,185","0,218","-0,031","0,254","-0,042","-0,017","-0,038","-0,327","0,033","0,033","0,176","-0,018","0,014","0,071","-0,001","0,214","-0,097","0,024"
122,"0,051","-0,136","0,042","0,180","0,286","-0,032","0,209","-0,065","-0,023","-0,039","-0,388","0,040","0,083","0,191","-0,020","0,020","0,108","0,000","0,252","-0,120","0,024"
123,"0,018","-0,093","0,047","0,177","0,285","-0,031","0,180","-0,103","-0,027","-0,025","-0,393","0,048","0,112","0,205","-0,022","0,012","0,076","-0,001","0,275","-0,068","0,022"
124,"0,049","-0,044","0,049","0,162","0,310","-0,033","0,228","-0,148","-0,027","-0,082","-0,434","0,050","0,115","0,216","-0,022","-0,021","0,073","-0,001","0,275","-0,055","0,020"
125,"0,044","-0,067","0,051","0,192","0,275","-0,033","0,228","-0,146","-0,026","-0,017","-0,436","0,049","0,126","0,199","-0,021","-0,025","0,040","0,000","0,250","0,010","0,019"
126,"-0,009","-0,086","0,052","0,170","0,318","-0,034","0,176","-0,129","-0,027","-0,035","-0,363","0,055","0,105","0,132","-0,029","-0,016","0,074","0,002","0,250","0,010","0,019"
127,"0,059","-0,104","0,053","0,197","0,338","-0,035","0,205","-0,156","-0,026","-0,097","-0,332","0,060","0,075","0,076","-0,036","0,017","0,064","0,002","0,281","0,052","0,021"
128,"0,036","-0,119","0,050","0,178","0,378","-0,034","0,180","-0,129","-0,024","-0,131","-0,327","0,063","0,033","0,078","-0,041","0,030","0,097","0,003","0,272","0,047","0,021"
129,"-0,022","-0,087","0,044","0,172","0,440","-0,034","0,148","-0,182","-0,019","-0,130","-0,302","0,063","0,022","0,090","-0,043","0,032","0,132","0,003","0,295","-0,017","0,021"
130,"0,010","-0,096","0,043","0,121","0,442","-0,031","0,146","-0,181","-0,019","-0,133","-0,338","0,061","0,019","0,098","-0,040","0,009","0,159","0,002","0,240","-0,031","0,018"
131,"-0,017","-0,115","0,044","0,143","0,389","-0,033","0,106","-0,157","-0,019","-0,098","-0,284","0,055","0,017","0,103","-0,035","0,039","0,143","0,003","0,242","-0,039","0,017"
132,"0,017","-0,055","0,042","0,197","0,346","-0,033","0,153","-0,154","-0,020","-0,085","-0,354","0,050","-0,003","0,120","-0,033","0,069","0,130","0,004","0,243","-0,009","0,018"
133,"0,027","-0,010","0,045","0,238","0,318","-0,035","0,145","-0,143","-0,023","-0,021","-0,359","0,044","0,002","0,094","-0,027","0,098","0,141","0,006","0,246","0,000","0,020"
134,"0,016","-0,003","0,046","0,239","0,336","-0,039","0,096","-0,123","-0,024","-0,066","-0,381","0,041","0,003","0,080","-0,026","0,130","0,152","0,009","0,311","-0,003","0,024"
135,"0,017","-0,006","0,045","0,277","0,389","-0,041","0,076","-0,147","-0,025","-0,048","-0,409","0,037","0,015","0,051","-0,023","0,154","0,176","0,012","0,312","-0,001","0,026"
136,"-0,004","-0,006","0,043","0,239","0,385","-0,041","0,050","-0,082","-0,024","0,013","-0,443","0,036","0,056","0,025","-0,021","0,131","0,205","0,015","0,292","0,009","0,028"
137,"0,000","-0,017","0,041","0,247","0,426","-0,041","0,050","-0,080","-0,023","-0,042","-0,415","0,034","0,041","-0,023","-0,018","0,110","0,234","0,017","0,280","0,016","0,028"
138,"0,020","0,030","0,037","0,251","0,444","-0,041","0,111","-0,093","-0,018","-0,088","-0,381","0,037","0,028","-0,001","-0,019","0,083","0,256","0,017","0,270","-0,033","0,029"
