Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
48,"-0,172","0,065","0,000","0,375","-0,256","0,001","0,011","0,265","0,000","-0,183","-0,111","0,000","0,010","-0,059","0,000","0,268","-0,086","-0,126","0,372","0,339","-0,001"
49,"-0,171","0,065","0,000","0,399","-0,284","0,001","0,011","0,265","0,000","-0,204","-0,121","0,000","-0,022","-0,059","0,000","0,292","-0,113","-0,126","0,365","0,366","-0,001"
50,"-0,169","0,039","0,000","0,375","-0,279","0,001","0,011","0,279","0,000","-0,205","-0,112","0,000","-0,022","-0,072","0,000","0,268","-0,086","-0,126","0,340","0,351","0,000"
51,"-0,219","-0,341","0,003","-0,286","-0,238","0,002","-0,052","0,401","0,001","-0,824","-0,407","-0,005","-0,448","-0,275","0,001","-0,072","-0,149","-0,135","-0,104","0,743","-0,005"
52,"0,379","-0,018","0,009","-0,251","-0,440","0,002","-0,081","0,346","0,005","-0,207","-0,101","-0,002","-0,411","-0,221","-0,004","0,267","-0,200","-0,143","-0,036","0,586","-0,009"
53,"0,337","-0,166","0,011","-0,229","0,148","0,008","-0,235","0,043","0,008","-0,851","-0,148","-0,006","-0,434","-0,157","-0,009","0,097","0,100","-0,153","0,102","0,127","-0,010"
54,"0,151","0,481","0,013","-0,509","0,395","0,013","-0,585","-0,207","0,010","-0,383","0,044","-0,008","0,154","0,183","-0,014","0,147","0,443","-0,162","0,417","-0,436","-0,008"
55,"0,001","-0,157","0,019","0,020","0,017","0,007","-0,426","0,187","0,013","-0,038","-0,265","-0,014","0,164","0,214","-0,020","0,342","0,161","-0,170","0,280","-0,221","-0,007"
56,"-0,436","0,118","0,022","0,101","0,248","0,006","-0,423","0,235","0,017","-0,382","0,189","-0,018","0,144","-0,062","-0,023","0,078","0,383","-0,177","0,323","-0,275","-0,006"
57,"-0,197","-0,151","0,026","-0,002","0,210","0,008","-0,255","-0,124","0,022","0,186","-0,073","-0,022","0,187","-0,221","-0,024","0,140","0,047","-0,185","0,088","0,223","-0,012"
58,"0,290","0,226","0,029","0,001","-0,117","0,007","-0,222","-0,028","0,027","0,695","-0,535","-0,024","0,426","0,341","-0,017","0,443","-0,114","-0,193","0,366","0,040","-0,020"
59,"-0,326","0,038","0,030","0,113","0,135","0,012","-0,224","-0,053","0,031","0,246","-0,020","-0,028","-0,037","0,283","-0,016","0,208","0,140","-0,203","-0,133","-0,436","-0,030"
60,"0,045","-0,094","0,032","0,276","0,142","0,019","-0,062","-0,060","0,031","0,042","-0,038","-0,028","-0,038","0,281","-0,025","0,298","-0,189","-0,211","0,031","0,231","-0,028"
61,"-0,156","0,139","0,034","0,451","0,237","0,024","-0,154","0,267","0,030","0,018","-0,155","-0,028","-0,234","-0,042","-0,036","0,230","0,151","-0,222","0,110","0,206","-0,025"
62,"-0,056","-0,026","0,038","0,576","0,074","0,031","0,500","0,059","0,029","-0,329","-0,588","-0,035","-0,464","0,567","-0,042","0,027","-0,126","-0,233","-0,305","0,221","-0,026"
63,"-0,626","-0,199","0,038","0,744","-0,112","0,036","0,007","0,285","0,032","-0,129","-0,581","-0,036","-0,036","0,310","-0,048","0,349","-0,005","-0,243","0,360","0,025","-0,028"
64,"-0,291","0,350","0,044","0,096","-0,177","0,037","-0,265","-0,126","0,038","-0,203","0,095","-0,039","0,005","0,309","-0,053","0,035","-0,139","-0,252","0,080","-0,180","-0,026"
65,"0,175","0,054","0,048","0,669","0,201","0,035","0,167","0,035","0,043","-0,237","0,402","-0,040","0,453","-0,181","-0,058","0,301","0,078","-0,261","0,506","-0,093","-0,025"
66,"0,040","0,033","0,054","0,036","-0,073","0,036","-0,280","-0,161","0,048","0,077","-0,142","-0,046","0,155","0,054","-0,059","-0,015","-0,066","-0,268","-0,140","0,163","-0,029"
67,"-0,429","-0,143","0,058","-0,039","0,156","0,039","-0,771","0,133","0,047","-0,356","-0,319","-0,046","-0,181","-0,433","-0,059","0,252","0,147","-0,276","0,105","0,290","-0,035"
68,"0,026","0,086","0,060","-0,060","0,218","0,041","-0,133","0,066","0,049","-0,082","-0,065","-0,044","-0,142","-0,161","-0,059","-0,079","0,055","-0,282","-0,517","0,198","-0,042"
69,"0,054","0,096","0,060","0,005","0,021","0,041","-0,511","-0,082","0,054","-0,067","-0,247","-0,047","-0,154","0,107","-0,057","0,271","0,042","-0,288","0,142","0,070","-0,047"
70,"-0,248","-0,369","0,061","-0,146","0,356","0,043","-0,305","-0,030","0,060","-0,085","-0,352","-0,052","-0,158","0,109","-0,058","-0,066","0,088","-0,295","-0,523","0,128","-0,048"
71,"-0,285","-0,311","0,062","-0,101","0,310","0,044","-0,282","-0,050","0,063","-0,092","-0,308","-0,056","-0,158","0,109","-0,065","-0,060","0,055","-0,301","-0,487","0,143","-0,044"
72,"-0,293","-0,297","0,065","-0,128","0,274","0,048","-0,307","-0,003","0,063","-0,092","-0,273","-0,057","-0,164","0,112","-0,074","-0,094","0,056","-0,309","-0,496","0,122","-0,040"
73,"-0,280","-0,266","0,069","-0,061","0,248","0,052","-0,292","-0,018","0,062","-0,067","-0,246","-0,056","-0,148","0,095","-0,082","-0,063","0,043","-0,316","-0,441","0,121","-0,038"
74,"-0,311","-0,205","0,070","-0,003","0,208","0,056","-0,276","-0,028","0,063","-0,071","-0,215","-0,054","-0,150","0,067","-0,092","-0,035","0,028","-0,322","-0,381","0,152","-0,035"
75,"-0,243","-0,207","0,073","0,046","0,186","0,057","-0,227","0,003","0,062","-0,076","-0,218","-0,054","-0,154","0,048","-0,096","-0,001","0,039","-0,325","-0,316","0,156","-0,033"
76,"-0,203","-0,158","0,074","0,047","0,180","0,058","-0,174","0,017","0,063","-0,082","-0,195","-0,055","-0,162","0,034","-0,093","-0,023","0,064","-0,327","-0,311","0,140","-0,035"
77,"-0,170","-0,166","0,073","0,054","0,208","0,057","-0,177","-0,024","0,065","-0,127","-0,162","-0,058","-0,171","0,020","-0,090","0,011","0,075","-0,327","-0,249","0,146","-0,034"
78,"-0,167","-0,167","0,071","0,039","0,202","0,055","-0,169","-0,022","0,068","-0,171","-0,109","-0,061","-0,160","-0,005","-0,089","0,000","0,105","-0,325","-0,226","0,118","-0,030"
79,"-0,171","-0,179","0,070","0,101","0,177","0,051","-0,181","0,003","0,071","-0,174","-0,111","-0,064","-0,161","-0,007","-0,088","0,037","0,108","-0,322","-0,155","0,119","-0,023"
80,"-0,115","-0,180","0,071","0,104","0,175","0,048","-0,122","0,034","0,069","-0,182","-0,080","-0,064","-0,177","0,013","-0,093","0,007","0,119","-0,319","-0,168","0,082","-0,013"
81,"-0,134","-0,184","0,070","0,122","0,184","0,044","-0,095","0,086","0,069","-0,181","-0,114","-0,063","-0,115","0,042","-0,101","-0,004","0,147","-0,314","-0,148","0,041","-0,002"
82,"-0,179","-0,225","0,069","0,059","0,207","0,041","-0,166","0,091","0,070","-0,139","-0,067","-0,056","-0,054","0,019","-0,113","-0,030","0,166","-0,309","-0,143","0,030","0,008"
83,"-0,228","-0,175","0,064","0,117","0,236","0,034","-0,164","0,043","0,073","-0,143","-0,097","-0,053","-0,064","0,010","-0,117","0,003","0,178","-0,301","-0,088","0,041","0,016"
84,"-0,258","-0,141","0,059","0,113","0,228","0,024","-0,185","0,075","0,079","-0,142","-0,053","-0,049","-0,009","-0,020","-0,117","-0,015","0,201","-0,292","-0,078","0,029","0,022"
85,"-0,233","-0,121","0,054","0,135","0,217","0,015","-0,191","0,074","0,083","-0,162","-0,097","-0,048","-0,076","-0,021","-0,112","0,007","0,226","-0,284","-0,091","0,018","0,023"
86,"-0,253","-0,086","0,054","0,127","0,197","0,006","-0,154","0,061","0,084","-0,134","-0,033","-0,042","-0,099","-0,057","-0,104","-0,025","0,229","-0,274","-0,162","0,022","0,019"
87,"-0,271","-0,050","0,052","0,170","0,154","-0,002","-0,185","0,094","0,083","-0,149","-0,037","-0,035","-0,071","-0,022","-0,093","0,015","0,222","-0,263","-0,095","0,028","0,014"
88,"-0,213","-0,013","0,050","0,165","0,151","-0,011","-0,174","0,102","0,083","-0,143","-0,039","-0,029","-0,043","0,015","-0,087","0,024","0,254","-0,251","-0,056","-0,005","0,013"
89,"-0,225","-0,018","0,044","0,226","0,179","-0,019","-0,165","0,063","0,083","-0,152","-0,088","-0,024","-0,079","0,004","-0,087","0,056","0,273","-0,239","-0,034","0,008","0,019"
90,"-0,280","0,021","0,037","0,289","0,165","-0,024","-0,169","0,067","0,084","-0,160","-0,085","-0,021","-0,057","-0,062","-0,087","0,094","0,280","-0,228","0,017","0,032","0,025"
91,"-0,266","0,046","0,031","0,312","0,098","-0,028","-0,181","0,072","0,085","-0,168","-0,134","-0,019","-0,084","-0,076","-0,085","0,109","0,246","-0,219","0,032","0,101","0,031"
92,"-0,246","0,058","0,024","0,342","0,036","-0,032","-0,136","0,123","0,085","-0,107","-0,149","-0,016","-0,029","-0,065","-0,086","0,119","0,210","-0,210","0,071","0,147","0,035"
93,"-0,264","0,032","0,019","0,355","0,021","-0,032","-0,195","0,142","0,083","-0,108","-0,159","-0,012","-0,030","-0,078","-0,089","0,159","0,220","-0,203","0,142","0,145","0,038"
94,"-0,224","0,012","0,015","0,311","0,024","-0,029","-0,187","0,153","0,079","-0,070","-0,214","-0,011","0,018","-0,058","-0,092","0,144","0,245","-0,199","0,161","0,131","0,044"
95,"-0,197","0,024","0,003","0,329","-0,032","-0,027","-0,196","0,152","0,085","-0,078","-0,209","-0,012","0,047","-0,027","-0,093","0,175","0,221","-0,196","0,225","0,158","0,047"
96,"-0,156","0,039","-0,001","0,344","-0,095","-0,027","-0,155","0,152","0,088","-0,116","-0,158","-0,013","0,063","-0,034","-0,091","0,169","0,189","-0,195","0,240","0,164","0,045"
97,"-0,176","0,075","0,012","0,350","-0,169","-0,035","-0,126","0,162","0,084","-0,114","-0,164","-0,014","0,047","-0,049","-0,086","0,167","0,155","-0,196","0,251","0,226","0,041"
98,"-0,180","0,083","0,029","0,339","-0,192","-0,044","-0,146","0,190","0,077","-0,168","-0,141","-0,016","-0,019","-0,041","-0,083","0,189","0,126","-0,197","0,237","0,251","0,038"
99,"-0,195","0,068","0,036","0,341","-0,193","-0,052","-0,154","0,203","0,079","-0,187","-0,095","-0,021","-0,049","-0,022","-0,080","0,224","0,110","-0,197","0,269","0,235","0,038"
100,"-0,201","0,059","0,032","0,351","-0,179","-0,057","-0,147","0,192","0,088","-0,219","-0,088","-0,023","-0,029","-0,033","-0,080","0,261","0,102","-0,198","0,335","0,223","0,039"
101,"-0,191","0,091","0,030","0,354","-0,178","-0,061","-0,135","0,163","0,096","-0,226","-0,106","-0,028","-0,026","-0,032","-0,079","0,289","0,079","-0,200","0,393","0,234","0,040"
102,"-0,169","0,109","0,032","0,361","-0,167","-0,062","-0,124","0,155","0,100","-0,226","-0,154","-0,035","0,002","-0,040","-0,073","0,320","0,065","-0,206","0,424","0,282","0,036"
103,"-0,160","0,108","0,039","0,392","-0,144","-0,060","-0,135","0,155","0,100","-0,229","-0,088","-0,041","-0,022","-0,099","-0,069","0,356","0,055","-0,214","0,435","0,319","0,029"
104,"-0,170","0,064","0,042","0,376","-0,147","-0,059","-0,127","0,155","0,104","-0,242","-0,156","-0,050","-0,002","-0,043","-0,066","0,354","0,024","-0,224","0,457","0,327","0,023"
105,"-0,171","0,061","0,045","0,344","-0,153","-0,058","-0,121","0,154","0,109","-0,206","-0,176","-0,062","0,011","-0,030","-0,060","0,346","-0,004","-0,234","0,427","0,325","0,018"
106,"-0,192","0,110","0,049","0,368","-0,142","-0,053","-0,115","0,085","0,111","-0,209","-0,170","-0,073","0,008","-0,027","-0,053","0,372","-0,028","-0,245","0,427","0,318","0,010"
107,"-0,185","0,045","0,055","0,398","-0,200","-0,048","-0,094","0,150","0,109","-0,207","-0,174","-0,084","0,002","-0,024","-0,047","0,400","-0,052","-0,255","0,448","0,307","0,004"
108,"-0,154","0,026","0,060","0,346","-0,208","-0,043","-0,118","0,206","0,107","-0,135","-0,161","-0,094","-0,002","-0,031","-0,045","0,374","-0,037","-0,266","0,382","0,288","0,003"
109,"-0,151","0,090","0,065","0,401","-0,170","-0,037","-0,114","0,141","0,107","-0,099","-0,120","-0,101","-0,037","-0,056","-0,048","0,416","-0,030","-0,277","0,386","0,275","0,004"
110,"-0,084","0,063","0,065","0,380","-0,149","-0,031","-0,076","0,119","0,110","-0,054","-0,168","-0,115","-0,009","-0,013","-0,044","0,390","-0,042","-0,289","0,351","0,258","0,003"
111,"-0,098","0,057","0,066","0,417","-0,189","-0,022","-0,045","0,163","0,109","0,000","-0,211","-0,130","0,019","0,026","-0,040","0,396","-0,072","-0,302","0,348","0,260","0,003"
112,"-0,122","-0,009","0,067","0,416","-0,119","-0,013","-0,068","0,165","0,108","0,009","-0,184","-0,148","0,066","0,048","-0,035","0,409","-0,034","-0,313","0,373","0,193","0,006"
113,"-0,064","-0,051","0,069","0,416","-0,122","-0,004","-0,071","0,173","0,106","0,016","-0,166","-0,161","0,134","0,053","-0,031","0,445","-0,038","-0,324","0,440","0,186","0,007"
114,"-0,094","-0,072","0,070","0,368","-0,079","0,005","-0,138","0,147","0,104","-0,009","-0,174","-0,172","0,129","0,121","-0,026","0,432","-0,004","-0,335","0,430","0,120","0,003"
115,"-0,102","-0,125","0,062","0,377","-0,032","0,016","-0,193","0,140","0,108","0,023","-0,117","-0,180","0,182","0,103","-0,025","0,466","0,016","-0,345","0,491","0,096","0,002"
116,"-0,046","-0,116","0,055","0,420","-0,082","0,027","-0,145","0,137","0,112","0,054","-0,144","-0,187","0,157","0,107","-0,023","0,486","-0,014","-0,353","0,490","0,159","0,000"
117,"-0,054","-0,055","0,062","0,493","-0,076","0,038","-0,100","0,098","0,103","0,062","-0,137","-0,196","0,193","0,085","-0,017","0,521","-0,013","-0,363","0,525","0,192","-0,005"
118,"-0,052","-0,055","0,070","0,438","-0,097","0,047","-0,135","0,130","0,094","0,079","-0,174","-0,206","0,155","0,085","-0,012","0,497","-0,033","-0,373","0,482","0,246","-0,008"
119,"-0,074","-0,061","0,078","0,401","-0,125","0,057","-0,139","0,195","0,091","0,081","-0,179","-0,214","0,151","0,083","-0,010","0,466","-0,027","-0,387","0,414","0,234","-0,015"
120,"-0,122","-0,076","0,080","0,432","-0,168","0,060","-0,137","0,192","0,097","0,061","-0,134","-0,220","0,161","0,083","-0,013","0,463","-0,055","-0,398","0,410","0,233","-0,017"
121,"-0,134","-0,060","0,083","0,431","-0,180","0,062","-0,085","0,168","0,103","0,061","-0,143","-0,224","0,139","0,105","-0,015","0,426","-0,057","-0,410","0,383","0,206","-0,022"
122,"-0,146","-0,059","0,088","0,403","-0,169","0,064","-0,114","0,157","0,105","0,105","-0,201","-0,231","0,130","0,118","-0,013","0,421","-0,019","-0,421","0,340","0,182","-0,026"
123,"-0,202","-0,028","0,094","0,462","-0,200","0,065","-0,124","0,181","0,108","0,132","-0,141","-0,237","0,163","0,061","-0,010","0,456","-0,019","-0,431","0,394","0,212","-0,031"
124,"-0,264","-0,006","0,099","0,426","-0,174","0,065","-0,156","0,130","0,112","0,112","-0,078","-0,240","0,181","0,047","-0,011","0,424","-0,023","-0,441","0,389","0,201","-0,036"
125,"-0,219","-0,002","0,102","0,419","-0,158","0,064","-0,168","0,106","0,118","0,115","-0,052","-0,241","0,242","0,039","-0,016","0,449","0,002","-0,450","0,442","0,174","-0,040"
126,"-0,151","0,007","0,100","0,432","-0,108","0,065","-0,104","0,087","0,128","0,076","-0,035","-0,240","0,200","0,022","-0,020","0,434","0,032","-0,459","0,415","0,180","-0,045"
127,"-0,103","0,060","0,099","0,457","-0,069","0,065","-0,050","0,045","0,134","0,025","-0,083","-0,241","0,196","0,024","-0,023","0,426","0,062","-0,464","0,430","0,169","-0,045"
128,"-0,140","0,025","0,099","0,465","-0,017","0,061","-0,102","0,020","0,142","0,036","-0,067","-0,242","0,182","0,030","-0,026","0,453","0,089","-0,466","0,464","0,112","-0,043"
129,"-0,175","0,006","0,096","0,484","0,042","0,055","-0,124","-0,024","0,149","0,081","-0,123","-0,244","0,185","0,083","-0,025","0,461","0,119","-0,465","0,450","0,058","-0,040"
130,"-0,156","-0,006","0,087","0,462","0,096","0,049","-0,112","-0,072","0,161","0,145","-0,142","-0,238","0,197","0,120","-0,027","0,457","0,146","-0,459","0,423","0,003","-0,037"
131,"-0,167","0,070","0,089","0,483","0,099","0,043","-0,095","-0,086","0,160","0,194","-0,132","-0,230","0,207","0,165","-0,031","0,454","0,173","-0,454","0,400","-0,049","-0,035"
132,"-0,138","0,127","0,101","0,503","0,096","0,035","-0,067","-0,097","0,149","0,171","-0,198","-0,225","0,173","0,217","-0,032","0,450","0,197","-0,445","0,366","-0,088","-0,031"
133,"-0,145","0,133","0,108","0,584","0,098","0,026","-0,044","-0,060","0,143","0,164","-0,201","-0,222","0,155","0,214","-0,030","0,496","0,207","-0,435","0,396","-0,127","-0,026"
134,"-0,141","0,130","0,104","0,574","0,097","0,023","-0,067","-0,066","0,142","0,150","-0,172","-0,216","0,206","0,190","-0,029","0,487","0,178","-0,425","0,416","-0,098","-0,026"
135,"-0,142","0,129","0,097","0,644","0,082","0,024","-0,067","-0,076","0,140","0,094","-0,163","-0,207","0,192","0,181","-0,028","0,525","0,161","-0,415","0,472","-0,056","-0,028"
136,"-0,174","0,159","0,091","0,714","0,074","0,029","-0,063","-0,075","0,132","0,028","-0,174","-0,199","0,136","0,168","-0,024","0,561","0,149","-0,406","0,484","-0,013","-0,031"
