Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
37,"0,017","0,153","-0,090","0,092","-0,158","-0,158","0,294","0,045","-0,325","-0,277","-0,231","-0,025","0,352","-0,164","0,015","0,279","-0,085","-0,050","0,309","0,331","0,242"
38,"-0,411","0,158","-0,040","0,145","0,095","-0,174","0,143","0,144","-0,501","-0,226","-0,301","0,136","0,145","-0,334","-0,671","0,401","-0,025","-0,060","0,310","0,449","0,046"
39,"-0,409","0,431","-0,202","0,254","0,314","-0,308","0,213","0,017","-0,060","-0,277","-0,640","0,096","-0,512","-0,421","-0,809","0,401","-0,136","0,019","0,144","0,520","0,259"
40,"-0,301","0,508","0,044","0,144","0,247","-0,093","0,191","0,048","0,189","-0,185","-0,522","0,096","-0,391","-0,525","-1,210","0,341","-0,005","0,060","-0,137","0,431","0,051"
41,"-0,359","0,376","0,005","-0,034","0,125","-0,049","0,050","0,020","0,465","-0,084","-0,570","-0,003","-0,530","-0,450","-0,677","0,402","-0,066","0,070","-0,025","0,332","0,049"
42,"-0,425","0,330","-0,027","0,105","-0,127","0,151","0,059","0,088","0,517","0,004","-0,194","0,433","-0,116","-0,321","-0,141","0,341","-0,126","0,080","0,107","-0,045","0,050"
43,"-0,247","0,347","-0,065","-0,136","-0,269","0,139","0,200","-0,019","0,632","-0,240","-0,195","0,371","0,464","-0,147","0,090","0,158","-0,186","0,091","0,193","-0,064","0,211"
44,"-0,128","0,358","-0,091","-0,198","-0,119","0,223","0,216","0,225","1,096","0,050","-0,231","0,310","0,283","-0,044","0,483","0,219","-0,287","0,230","0,043","-0,117","0,007"
45,"-0,026","0,248","-0,252","-0,142","0,000","0,184","0,097","0,240","0,740","-0,092","-0,279","0,149","0,416","0,227","0,814","0,036","-0,116","0,142","0,022","-0,027","-0,110"
46,"0,059","0,037","-0,239","-0,024","-0,032","0,063","-0,060","0,103","0,160","-0,004","0,189","0,164","0,441","0,123","0,654","-0,086","-0,065","0,072","-0,092","-0,046","0,087"
47,"0,165","0,094","-0,303","0,032","0,086","0,024","-0,188","0,110","-0,256","0,070","-0,153","-0,009","0,167","0,296","0,823","-0,148","-0,025","-0,058","0,105","0,180","-0,061"
48,"0,196","0,043","-0,180","0,092","0,164","0,062","-0,265","-0,012","-0,726","-0,105","0,046","0,018","0,220","0,265","0,458","-0,391","0,046","-0,006","0,100","0,099","-0,091"
49,"0,184","0,089","-0,219","0,089","0,299","0,085","-0,284","-0,088","-0,837","0,122","0,311","0,085","0,350","0,312","0,401","-0,331","-0,024","-0,057","-0,027","0,144","-0,065"
50,"-0,198","0,146","-0,220","-0,036","0,353","0,072","-0,324","-0,132","-0,700","0,000","0,248","0,027","0,226","0,026","0,011","-0,453","0,036","-0,066","0,018","0,081","-0,026"
51,"-0,495","0,117","-0,157","0,095","0,030","0,039","-0,235","-0,110","-0,531","0,024","0,293","-0,008","-0,276","-0,118","-0,343","-0,574","0,055","0,055","0,207","-0,010","0,187"
52,"-0,407","0,179","-0,305","0,100","-0,010","0,116","-0,086","-0,027","-0,379","0,035","0,252","-0,052","-0,154","-0,010","0,092","-0,757","0,036","-0,064","0,157","-0,028","0,119"
53,"-0,338","-0,007","-0,066","0,037","-0,030","0,060","-0,076","-0,019","-0,319","0,118","0,344","-0,199","-0,188","0,109","0,311","-0,696","-0,125","0,085","0,271","0,062","0,231"
54,"-0,327","0,073","0,024","0,030","-0,008","-0,074","0,054","-0,013","-0,279","0,083","0,341","-0,121","0,225","0,073","0,444","-0,696","-0,195","0,035","-0,122","0,071","0,024"
55,"-0,320","-0,012","0,018","0,223","-0,159","0,029","-0,029","0,079","-0,028","0,012","0,333","0,037","0,115","0,068","-0,079","-0,696","-0,075","0,015","-0,240","0,089","-0,004"
56,"-0,186","0,226","-0,130","0,037","-0,106","0,019","-0,012","0,202","0,451","0,263","-0,176","0,313","0,363","-0,108","-0,507","-0,574","0,046","-0,005","0,059","0,055","-0,213"
57,"-0,056","0,318","-0,064","0,092","-0,082","-0,117","0,068","0,217","0,561","-0,039","-0,415","0,119","0,312","-0,124","-0,574","-0,269","-0,065","0,073","0,203","-0,043","-0,347"
58,"-0,096","0,182","-0,020","0,034","-0,218","-0,137","-0,143","0,256","0,403","0,152","0,130","0,089","0,378","-0,209","-0,161","-0,208","-0,055","0,133","0,200","0,183","-0,459"
59,"0,121","-0,064","0,007","0,083","-0,077","-0,310","-0,189","0,171","-0,263","0,262","0,108","0,137","0,239","-0,240","-0,046","-0,269","-0,055","0,133","0,274","0,416","-0,355"
60,"0,239","0,074","0,034","0,282","-0,175","-0,031","-0,139","0,088","0,051","0,121","0,186","0,031","0,377","-0,162","0,272","-0,330","-0,116","0,143","0,057","0,350","-0,015"
61,"0,327","0,135","-0,115","0,115","-0,360","0,222","-0,022","0,194","0,392","0,365","-0,005","-0,153","0,205","-0,180","0,188","-0,207","-0,166","0,213","0,277","0,260","0,065"
62,"0,392","0,181","-0,082","-0,065","-0,424","0,248","-0,024","0,241","0,759","0,067","0,415","-0,360","0,042","-0,048","0,448","-0,147","-0,296","0,172","0,144","0,106","0,257"
63,"-0,139","0,277","-0,181","-0,014","-0,189","0,174","-0,042","0,165","0,648","0,074","0,315","-0,268","0,277","0,089","0,511","-0,086","-0,186","0,092","0,190","0,161","0,100"
64,"-0,255","0,034","0,051","-0,096","0,275","0,034","-0,100","0,059","0,297","-0,012","0,381","-0,350","0,112","-0,109","-0,034","-0,086","0,005","0,123","0,279","0,035","0,176"
65,"-0,248","-0,052","0,044","0,002","0,557","-0,311","-0,108","0,065","-0,138","0,054","0,739","-0,492","-0,397","-0,179","-0,345","-0,269","0,005","0,124","0,339","0,144","-0,005"
66,"-0,254","-0,092","-0,001","-0,125","0,670","-0,341","-0,248","0,051","-0,238","0,036","0,470","-0,419","-0,054","-0,261","-0,147","-0,269","0,106","-0,016","0,162","0,053","0,148"
67,"-0,420","-0,029","0,127","0,127","0,503","-0,298","-0,227","0,080","-0,494","0,084","0,559","-0,488","-0,010","-0,171","-0,037","-0,391","-0,065","0,074","0,031","0,017","0,145"
68,"-0,343","-0,028","0,199","0,203","0,155","-0,194","-0,115","-0,050","-0,558","0,067","0,824","-0,482","0,018","0,009","0,176","-0,391","-0,005","0,064","0,068","0,098","0,042"
69,"-0,294","-0,229","0,044","-0,027","0,026","0,045","-0,064","-0,119","-0,620","-0,237","0,651","-0,485","0,164","-0,034","0,018","-0,390","-0,166","0,214","0,218","0,269","0,051"
70,"-0,138","-0,228","0,187","0,032","0,010","-0,016","-0,003","-0,180","-0,622","0,105","0,260","-0,209","0,193","0,145","0,230","-0,269","-0,125","0,083","0,185","0,080","0,070"
71,"-0,092","-0,177","0,135","0,033","-0,066","-0,057","0,067","-0,173","-0,572","0,049","0,053","0,134","0,157","0,146","0,479","-0,392","-0,104","-0,167","0,112","0,035","0,080"
72,"-0,005","0,011","0,039","-0,141","-0,152","0,103","-0,105","-0,043","-0,498","0,045","0,403","0,149","0,517","0,035","0,560","-0,270","-0,145","-0,037","0,249","0,152","0,114"
73,"0,083","0,072","-0,109","-0,204","-0,172","0,048","-0,087","0,094","-0,394","-0,082","0,281","0,228","-0,152","0,321","0,898","-0,148","-0,265","-0,019","0,446","0,378","-0,034"
74,"0,148","0,118","-0,077","-0,087","-0,052","0,007","0,104","0,039","-0,356","-0,004","0,189","0,164","-0,334","0,258","0,887","0,157","-0,044","-0,180","0,211","0,414","-0,090"
75,"0,339","0,090","-0,076","-0,033","0,049","-0,090","-0,015","-0,006","-0,705","-0,024","-0,205","0,183","-0,111","0,128","0,635","0,280","0,115","0,041","0,270","0,405","-0,076"
76,"0,358","-0,041","-0,044","0,259","0,273","-0,232","-0,025","0,046","-0,772","-0,074","-0,010","0,076","0,198","-0,047","0,217","0,280","0,055","0,051","0,055","0,162","-0,129"
77,"0,346","0,004","-0,082","0,129","0,444","-0,280","0,062","0,116","-0,235","-0,087","-0,094","0,066","0,567","-0,326","-0,611","0,341","0,004","0,120","-0,064","0,062","0,038"
78,"-0,140","0,403","-0,129","0,072","0,478","-0,161","0,181","0,101","0,122","0,064","-0,338","0,074","0,014","-0,487","-1,033","0,341","-0,066","0,070","-0,346","-0,145","0,025"
79,"-0,159","0,408","-0,214","-0,042","0,376","-0,062","0,281","0,010","0,366","0,053","-0,297","0,118","0,179","-0,394","-0,905","0,463","-0,066","0,069","-0,297","-0,316","-0,020"
80,"-0,001","0,157","-0,174","-0,150","0,251","0,171","0,350","0,138","0,401","0,070","-0,153","-0,009","0,205","-0,333","-0,663","0,584","0,045","-0,011","-0,129","-0,198","-0,119"
81,"0,061","0,057","0,071","-0,140","0,018","0,243","0,313","-0,074","0,185","0,048","-0,263","-0,166","0,269","0,057","0,137","0,340","0,105","-0,019","-0,060","-0,115","-0,355"
82,"0,050","-0,150","-0,071","-0,375","-0,317","0,226","0,233","-0,089","0,075","0,144","-0,086","-0,303","0,201","0,236","0,590","0,280","0,055","0,051","-0,123","0,001","-0,285"
83,"0,018","0,026","-0,142","-0,185","-0,580","0,172","0,223","-0,036","0,008","0,146","0,039","-0,249","-0,100","0,231","0,547","0,341","-0,005","0,060","-0,255","-0,153","-0,093"
84,"0,174","0,028","0,001","-0,191","-0,464","0,137","-0,108","-0,070","0,253","-0,011","0,098","-0,174","0,011","0,295","1,055","0,462","-0,136","0,019","-0,250","-0,072","-0,064"
85,"0,102","0,067","-0,025","-0,070","-0,307","0,212","-0,057","-0,139","0,191","-0,013","0,164","0,017","0,165","0,178","0,853","0,158","-0,065","0,071","-0,359","-0,081","-0,146"
86,"0,286","0,125","-0,018","0,038","0,064","0,159","-0,095","-0,291","-0,032","-0,074","-0,010","0,076","0,097","0,145","0,470","0,097","-0,135","0,021","-0,217","0,117","-0,082"
87,"0,286","-0,001","-0,070","0,086","0,357","0,067","-0,115","-0,245","-0,159","-0,059","0,009","-0,105","-0,155","0,037","0,525","0,158","-0,075","0,011","0,013","0,000","-0,056"
88,"0,081","-0,200","0,052","0,260","0,367","-0,134","-0,076","-0,080","-0,312","-0,123","0,186","-0,031","-0,136","0,126","0,378","-0,025","-0,015","0,002","0,048","-0,037","0,036"
89,"0,450","-0,212","0,015","0,253","0,466","-0,227","-0,187","-0,011","-0,240","0,047","-0,072","0,080","-0,240","-0,119","-0,592","0,217","0,006","-0,250","0,001","-0,280","0,079"
90,"0,115","-0,104","-0,038","0,143","0,323","-0,052","-0,009","0,034","0,099","0,118","-0,567","0,465","-0,077","-0,298","-1,285","-0,087","0,076","-0,198","-0,082","-0,486","0,030"
91,"-0,476","0,112","-0,073","-0,094","0,047","-0,087","0,030","0,126","0,330","-0,128","-0,692","0,350","-0,043","-0,311","-1,086","-0,270","0,036","-0,067","-0,222","-0,496","0,081"
92,"-0,426","-0,069","0,082","-0,207","-0,208","-0,069","-0,143","0,256","0,403","-0,115","-0,198","0,238","0,042","-0,307","-0,820","-0,331","0,086","-0,136","-0,018","-0,415","0,074"
93,"-0,332","0,033","-0,021","-0,018","-0,301","0,017","-0,119","0,043","0,178","-0,138","0,167","0,150","0,035","-0,233","-0,777","-0,392","-0,024","-0,056","0,079","-0,154","0,099"
94,"-0,273","0,039","-0,034","-0,091","-0,088","-0,110","-0,329","0,022","0,028","-0,116","0,086","0,062","-0,310","-0,058","-0,109","-0,392","-0,054","-0,237","0,004","0,027","-0,002"
95,"-0,327","0,073","0,024","0,025","0,109","-0,110","-0,088","0,020","-0,011","0,029","0,068","0,031","-0,276","0,035","0,508","-0,331","-0,155","-0,097","0,084","-0,073","0,129"
96,"-0,143","0,131","0,032","0,007","0,517","-0,235","-0,248","0,051","-0,238","-0,160","0,057","-0,006","-0,455","0,256","0,870","-0,331","-0,094","-0,107","0,060","-0,289","0,093"
97,"0,055","0,016","0,026","-0,049","0,398","-0,196","-0,237","-0,063","-0,163","-0,074","0,399","-0,046","-0,246","0,379","1,123","-0,331","-0,094","-0,107","-0,151","-0,569","0,265"
98,"0,086","-0,034","0,149","-0,050","0,474","-0,156","0,073","0,002","-0,160","0,075","0,031","-0,092","0,063","0,205","0,704","-0,208","-0,015","0,003","-0,158","-0,424","0,124"
99,"0,164","-0,159","0,169","0,017","0,360","-0,123","0,081","0,131","-0,115","-0,102","-0,020","-0,174","-0,239","0,305","1,079","-0,025","-0,075","0,012","-0,109","-0,406","0,193"
100,"0,159","-0,200","0,123","0,084","0,339","0,009","0,103","-0,035","0,027","-0,322","-0,069","0,152","-0,233","-0,146","-0,203","0,036","-0,065","0,072","0,006","-0,199","0,109"
101,"0,224","-0,154","0,156","-0,037","0,259","-0,027","0,043","-0,034","0,037","-0,005","-0,220","0,286","0,204","-0,498","-1,066","-0,026","-0,025","-0,058","-0,052","-0,190","0,095"
102,"0,355","-0,188","0,170","-0,024","0,138","0,202","0,081","-0,004","0,276","-0,296","-1,225","-0,130","0,197","-0,365","-1,037","-0,026","0,026","-0,128","0,074","-0,234","0,069"
103,"0,291","-0,360","0,085","-0,142","0,000","0,184","0,114","-0,148","0,102","0,008","-0,135","0,295","0,146","-0,322","-1,119","-0,026","0,035","-0,068","-0,072","-0,325","0,090"
104,"0,211","-0,108","0,117","-0,083","-0,016","0,123","0,193","-0,073","0,204","0,267","-0,117","0,176","-0,122","-0,341","-0,963","-0,087","0,086","-0,138","-0,038","-0,136","0,071"
105,"-0,267","0,079","0,012","-0,089","0,177","0,128","0,115","-0,074","-0,281","0,078","-0,128","0,138","-0,062","-0,293","-0,522","0,035","0,076","-0,198","-0,092","-0,046","0,087"
106,"-0,327","0,073","0,024","0,023","0,337","0,011","0,035","-0,089","-0,391","0,023","-0,117","0,114","0,105","-0,082","-0,424","0,035","0,086","-0,138","0,093","-0,100","0,075"
107,"-0,195","0,039","0,038","0,136","0,422","-0,146","-0,047","0,078","-0,523","-0,070","-0,360","0,061","-0,101","0,125","0,129","0,157","-0,035","-0,119","0,163","0,171","-0,047"
108,"-0,176","-0,092","0,070","0,012","0,400","-0,199","0,166","-0,069","-0,726","-0,002","0,123","-0,027","-0,477","0,431","0,567","0,158","0,045","-0,009","0,230","0,549","-0,084"
109,"-0,064","0,005","0,051","0,014","0,418","-0,141","0,093","0,152","-0,431","0,087","0,307","0,163","-0,047","0,412","1,017","0,158","-0,075","0,011","0,078","0,190","-0,207"
110,"-0,122","-0,127","0,012","0,325","0,405","-0,020","-0,007","-0,012","-0,269","0,295","-0,013","0,004","-0,696","0,251","0,835","0,340","-0,015","0,000","-0,046","0,009","-0,070"
111,"0,080","-0,074","0,104","-0,091","0,159","0,070","-0,027","-0,041","-0,013","0,046","-0,197","0,026","-0,273","0,318","0,880","0,219","-0,046","0,191","-0,238","-0,206","-0,202"
112,"-0,010","-0,030","-0,007","-0,272","-0,076","-0,043","0,142","-0,065","0,274","0,201","0,344","0,074","-0,023","0,202","0,438","0,219","-0,126","0,080","-0,246","-0,180","-0,147"
113,"0,048","0,102","0,033","-0,204","-0,096","0,088","0,162","-0,049","0,393","0,260","0,392","-0,039","0,398","0,045","0,095","0,279","-0,015","0,000","0,039","-0,080","-0,219"
114,"0,336","-0,057","0,137","-0,327","-0,024","0,134","0,010","-0,024","0,601","0,277","0,127","-0,044","0,373","-0,063","-0,580","0,219","-0,075","0,010","0,129","0,326","-0,335"
115,"0,168","-0,013","-0,044","-0,152","-0,013","-0,067","0,169","0,066","0,813","0,081","0,215","-0,175","-0,067","-0,147","-0,941","0,036","0,055","0,052","0,369","0,370","-0,249"
116,"0,201","0,210","-0,083","-0,152","-0,090","-0,107","0,120","0,027","0,515","0,259","0,267","-0,093","0,451","-0,139","-1,121","0,219","-0,126","0,080","0,145","0,154","-0,248"
117,"-0,172","-0,071","-0,195","-0,089","-0,070","-0,051","-0,049","-0,010","0,235","0,103","0,135","-0,263","0,502","-0,182","-1,039","0,280","-0,005","0,061","-0,053","0,154","-0,211"
118,"-0,220","0,130","-0,040","-0,093","-0,106","-0,168","0,032","0,079","-0,038","0,052","0,205","-0,424","0,253","-0,007","-0,612","-0,025","-0,065","0,072","-0,228","0,369","-0,139"
119,"-0,209","0,211","0,051","0,157","-0,120","-0,044","0,053","0,047","-0,287","-0,019","0,072","-0,321","0,099","0,157","0,023","0,158","-0,176","0,151","-0,372","0,466","-0,005"
120,"-0,167","0,095","-0,098","-0,084","-0,186","-0,016","0,125","0,008","-0,605","0,102","0,419","-0,439","-0,195","0,183","0,354","0,158","-0,287","0,230","-0,137","0,431","0,051"
121,"0,002","-0,075","0,032","0,041","-0,241","-0,003","0,055","0,001","-0,655","-0,006","0,566","-0,433","0,096","0,086","0,485","0,036","-0,316","0,051","0,284","0,459","-0,100"
122,"0,080","-0,074","0,104","-0,079","-0,227","0,060","0,075","-0,044","-0,527","-0,038","0,212","-0,370","0,122","0,041","0,310","-0,147","-0,316","0,051","0,249","0,152","0,114"
123,"0,001","0,051","0,084","-0,139","-0,305","0,023","0,035","-0,089","-0,391","-0,094","0,098","-0,448","0,310","-0,030","0,292","-0,148","-0,145","-0,038","0,138","-0,163","0,113"
124,"0,224","-0,154","0,156","0,032","-0,160","-0,155","0,024","-0,110","-0,075","0,156","0,189","-0,048","0,199","0,012","0,202","-0,147","-0,015","0,003","-0,109","-0,406","0,193"
125,"0,118","-0,210","0,220","0,041","-0,241","-0,003","-0,020","0,148","0,024","0,126","-0,448","0,191","-0,032","0,111","0,079","0,036","-0,126","0,081","0,018","-0,451","0,166"
126,"0,224","-0,154","0,156","0,109","-0,337","0,088","-0,148","-0,040","0,006","-0,178","-0,621","0,189","-0,078","0,055","0,849","0,036","-0,116","0,142","0,026","-0,064","0,115"
127,"0,145","-0,028","0,136","0,226","-0,293","0,007","-0,130","0,096","0,110","-0,079","-0,194","0,159","0,257","-0,058","0,673","-0,086","-0,125","0,082","-0,085","0,153","-0,079"
128,"-0,017","0,056","0,000","0,051","-0,474","0,068","-0,049","-0,010","0,235","-0,134","-0,183","0,135","0,164","0,013","0,451","0,097","-0,075","0,011","-0,099","0,099","-0,054"
129,"-0,031","0,228","0,013","0,056","-0,590","0,104","0,010","-0,024","0,601","-0,119","-0,257","0,375","0,180","-0,076","0,349","0,158","-0,075","0,011","0,157","-0,028","0,119"
130,"-0,011","0,097","0,045","0,118","-0,494","0,200","0,013","-0,132","0,241","-0,292","-0,249","0,156","0,119","-0,183","-0,078","0,035","-0,145","-0,039","0,095","0,088","0,188"
131,"-0,024","0,142","0,007","0,045","-0,451","-0,066","-0,047","-0,057","-0,132","-0,061","-0,334","0,208","0,041","-0,260","-0,387","-0,025","-0,065","0,072","-0,116","0,340","0,168"
132,"0,072","-0,008","-0,200","-0,009","-0,552","0,030","-0,218","-0,047","-0,044","-0,028","0,145","0,198","0,455","-0,238","-0,269","0,158","-0,186","0,091","-0,021","0,224","-0,035"
133,"0,036","0,021","-0,058","0,116","-0,682","0,002","-0,076","-0,080","-0,312","0,001","-0,036","0,203","0,231","-0,272","-0,420","0,341","-0,166","0,210","0,000","0,134","0,082"
134,"0,049","-0,024","-0,019","0,232","-0,486","0,002","-0,167","-0,056","-0,113","-0,068","-0,235","0,115","-0,052","-0,143","-0,177","0,220","-0,267","0,351","0,071","-0,009","-0,042"
