Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
15,"71,042","3,327","7,458","102,853","1,279","-1,102","92,690","12,291","1,406","77,355","14,205","-0,124","91,737","5,031","-4,129","32,167","-0,403","0,088","96,509","6,534","-5,166"
16,"70,998","3,751","6,950","102,520","1,111","-0,646","92,406","12,129","1,344","77,192","14,100","-0,045","91,738","4,677","-4,306","32,068","-0,674","0,263","96,675","6,749","-5,627"
17,"71,193","3,810","6,952","102,474","1,162","-0,803","92,199","11,905","1,259","77,237","14,158","-0,093","92,269","4,544","-4,455","32,257","-0,443","0,123","97,074","6,700","-5,538"
18,"70,784","3,956","6,640","102,542","1,073","-0,555","91,670","12,025","1,318","77,199","14,041","0,053","92,230","4,611","-4,415","32,552","-0,520","0,176","97,635","6,754","-5,672"
19,"71,268","4,050","6,700","102,524","0,838","0,096","92,001","12,510","1,510","77,396","13,705","0,547","92,481","4,630","-4,450","32,516","-0,807","0,361","97,782","7,024","-6,262"
20,"70,735","3,946","6,620","102,419","0,813","0,173","91,842","12,691","1,589","77,101","13,946","0,172","92,253","4,051","-4,722","32,285","-0,619","0,245","97,405","7,068","-6,336"
21,"71,060","3,865","6,827","102,587","0,855","0,076","92,340","12,810","1,631","77,148","13,999","0,118","92,254","4,327","-4,568","32,273","-0,327","0,061","97,106","6,869","-5,910"
22,"71,129","3,740","6,991","102,514","0,837","0,141","92,884","13,039","1,722","77,220","14,427","-0,403","92,181","4,246","-4,584","31,982","-0,247","0,013","96,627","6,718","-5,589"
23,"71,291","4,018","6,723","102,585","0,818","0,209","92,538","12,874","1,651","77,446","14,133","0,017","92,320","4,823","-4,284","32,283","-0,189","-0,021","96,997","6,554","-5,246"
24,"71,201","4,422","6,225","102,391","0,912","-0,052","92,630","12,274","1,390","77,465","14,163","-0,020","92,086","4,958","-4,169","31,984","-0,214","-0,002","96,702","6,430","-4,968"
25,"71,252","4,155","6,559","102,152","0,712","0,505","92,292","12,755","1,587","77,314","14,128","-0,012","91,721","4,684","-4,261","31,921","-0,497","0,178","96,422","6,563","-5,233"
26,"71,357","4,138","6,606","102,190","0,772","0,338","92,327","12,562","1,510","77,224","14,244","-0,185","91,359","4,328","-4,383","32,205","-0,384","0,110","96,658","6,656","-5,433"
27,"71,887","4,350","6,530","102,199","0,823","0,192","92,332","12,397","1,444","77,350","14,156","-0,038","91,882","4,470","-4,371","32,458","-0,221","0,010","97,097","6,494","-5,098"
28,"71,899","4,290","6,595","101,743","0,699","0,523","91,998","12,877","1,653","77,368","14,267","-0,163","92,142","4,641","-4,310","32,168","-0,299","0,061","96,772","6,393","-4,885"
29,"71,806","3,974","6,927","101,651","0,742","0,416","92,339","12,972","1,695","77,195","14,263","-0,207","92,141","5,089","-4,059","31,874","-0,370","0,106","96,664","6,331","-4,759"
30,"71,810","4,019","6,873","101,679","0,757","0,380","92,339","12,910","1,668","77,198","14,301","-0,247","92,177","5,074","-4,069","31,905","-0,365","0,104","96,712","6,322","-4,748"
31,"71,769","4,052","6,829","101,720","0,765","0,357","92,331","12,856","1,647","77,204","14,318","-0,260","92,172","5,068","-4,074","31,934","-0,369","0,103","96,706","6,317","-4,756"
32,"71,704","4,048","6,824","101,756","0,755","0,373","92,321","12,831","1,637","77,197","14,309","-0,250","92,160","5,088","-4,057","31,945","-0,396","0,116","96,692","6,323","-4,794"
33,"71,637","4,054","6,814","101,764","0,750","0,370","92,266","12,807","1,624","77,207","14,309","-0,256","92,159","5,057","-4,063","31,972","-0,407","0,118","96,701","6,318","-4,813"
34,"71,613","4,084","6,792","101,763","0,739","0,389","92,260","12,799","1,616","77,241","14,324","-0,258","92,179","4,994","-4,105","31,944","-0,424","0,123","96,692","6,334","-4,872"
35,"71,578","4,045","6,830","101,820","0,737","0,394","92,261","12,817","1,621","77,228","14,310","-0,235","92,142","4,955","-4,128","31,971","-0,432","0,126","96,714","6,350","-4,916"
36,"71,519","4,027","6,829","101,844","0,755","0,346","92,250","12,814","1,619","77,213","14,288","-0,203","92,099","4,935","-4,138","31,971","-0,405","0,108","96,700","6,347","-4,918"
37,"71,485","4,021","6,820","101,873","0,773","0,297","92,251","12,827","1,627","77,205","14,264","-0,170","92,052","4,938","-4,134","31,979","-0,378","0,092","96,687","6,341","-4,907"
38,"71,440","4,004","6,820","101,892","0,792","0,239","92,241","12,827","1,632","77,175","14,219","-0,138","92,042","4,942","-4,127","31,982","-0,350","0,075","96,711","6,336","-4,890"
39,"71,441","4,000","6,820","101,938","0,801","0,212","92,226","12,815","1,634","77,165","14,198","-0,126","92,033","4,955","-4,120","32,010","-0,343","0,072","96,762","6,338","-4,889"
40,"71,418","4,024","6,783","101,976","0,813","0,169","92,213","12,783","1,627","77,202","14,210","-0,144","92,077","4,949","-4,127","32,031","-0,322","0,061","96,797","6,339","-4,886"
41,"-0,175","0,293","0,000","0,082","0,375","0,000","-0,277","-0,842","0,004","0,601","-0,415","0,001","0,365","-0,495","-0,004","-0,012","-0,249","-0,072","-0,145","0,840","0,001"
42,"-0,474","0,184","0,001","0,160","0,374","0,000","-0,277","-0,733","0,004","0,061","-0,379","-0,001","0,147","-0,482","-0,003","0,066","-0,250","-0,072","-0,284","0,790","0,003"
43,"-0,098","-0,080","0,000","0,166","0,230","0,000","0,100","-0,492","-0,001","0,062","-0,379","-0,001","0,106","-0,476","-0,003","0,071","-0,429","-0,072","-0,321","0,963","0,005"
44,"-0,474","-0,081","-0,001","0,239","0,396","0,000","-0,198","-0,492","0,003","0,133","-0,266","0,000","-0,018","-0,439","-0,001","0,065","-0,263","-0,072","-0,285","0,797","0,003"
45,"-0,196","-0,283","-0,001","0,245","0,464","0,000","0,083","-0,358","0,000","0,133","-0,229","0,000","-0,018","-0,476","-0,001","0,071","-0,263","-0,072","-0,279","0,797","0,003"
46,"-0,263","-0,282","-0,001","0,262","0,479","0,000","0,032","-0,358","0,000","0,016","-0,163","0,000","-0,203","-0,437","0,000","0,071","-0,249","-0,072","-0,277","0,781","0,003"
47,"-0,197","-0,158","-0,001","0,555","0,478","0,000","0,083","-0,357","0,000","0,151","-0,240","0,000","-0,060","-0,437","-0,001","0,381","-0,250","-0,072","-0,011","0,781","0,003"
48,"-0,196","-0,156","-0,001","0,524","0,486","0,000","0,083","-0,480","0,000","0,202","-0,253","0,000","-0,015","-0,420","-0,001","0,350","-0,237","-0,072","0,002","0,767","0,002"
49,"-0,159","-0,129","0,000","0,537","0,485","0,000","0,124","-0,479","-0,001","0,151","-0,240","0,000","-0,017","-0,388","-0,001","0,380","-0,238","-0,072","0,032","0,721","0,002"
50,"-0,159","-0,052","0,000","0,507","0,424","0,000","0,124","-0,494","-0,001","0,151","-0,163","0,000","-0,013","-0,435","-0,001","0,350","-0,237","-0,072","0,005","0,767","0,002"
51,"-0,057","0,438","0,001","0,478","-0,175","0,005","-0,238","-0,497","-0,003","0,153","-0,167","0,002","-0,698","-0,371","0,006","0,502","-0,546","-0,069","-0,188","1,060","0,010"
52,"0,195","-0,080","0,009","0,457","0,213","0,009","0,328","-0,530","-0,017","-0,480","-0,159","0,000","-0,745","-0,299","0,008","0,205","-0,367","-0,071","-0,215","0,668","0,008"
53,"-0,228","0,307","0,014","0,650","-0,384","0,017","0,222","-0,330","-0,023","0,198","-0,117","-0,001","-0,069","-0,233","0,005","0,163","-0,710","-0,071","0,084","0,951","0,009"
54,"-0,480","-0,047","0,015","0,294","0,028","0,016","-0,460","-0,376","-0,020","0,196","0,328","-0,006","0,083","-0,123","0,005","0,143","-0,366","-0,074","-0,041","0,275","0,012"
55,"-0,407","-0,165","0,016","0,533","-0,236","0,025","-0,243","-0,177","-0,028","0,175","0,024","-0,008","0,564","-0,226","-0,003","0,476","-0,297","-0,077","0,479","0,487","0,012"
56,"0,025","0,346","0,018","0,396","0,191","0,032","0,204","-0,679","-0,037","0,186","-0,114","-0,011","0,142","-0,473","-0,009","0,159","-0,157","-0,080","0,074","0,674","0,016"
57,"-0,234","-0,127","0,021","0,828","-0,008","0,043","0,203","-0,673","-0,044","0,157","-0,210","-0,018","-0,494","-0,361","-0,004","0,272","-0,480","-0,082","-0,110","0,818","0,021"
58,"-0,274","-0,194","0,022","0,498","-0,161","0,046","0,439","-0,127","-0,050","0,452","-0,134","-0,018","-0,760","-0,734","-0,008","-0,016","-0,288","-0,085","-0,738","0,661","0,026"
59,"-0,071","0,247","0,029","0,797","-0,237","0,045","0,841","0,088","-0,052","0,574","0,134","-0,019","-0,161","-0,509","-0,012","0,206","-0,030","-0,086","-0,260","0,171","0,020"
60,"0,004","-0,141","0,027","0,197","-0,032","0,041","0,347","0,095","-0,053","0,219","0,321","-0,013","-0,233","-0,099","-0,014","-0,142","-0,059","-0,086","-0,374","-0,053","0,019"
61,"0,245","0,383","0,024","-0,316","0,076","0,039","-0,004","-0,081","-0,052","-0,349","-0,041","-0,005","-0,285","-0,192","-0,021","-0,356","0,211","-0,084","-0,315","-0,117","0,023"
62,"-0,143","-0,053","0,024","0,046","0,258","0,035","-0,006","-0,084","-0,050","-0,334","-0,057","0,007","-0,310","0,226","-0,037","-0,054","0,048","-0,083","0,244","-0,188","0,026"
63,"-0,150","-0,059","0,019","0,389","0,179","0,032","0,129","-0,658","-0,046","-0,336","0,008","0,009","-0,195","-0,052","-0,038","0,045","-0,283","-0,082","0,114","0,400","0,024"
64,"-0,422","0,023","0,014","0,746","0,763","0,027","0,112","-0,671","-0,042","-0,113","0,052","0,006","-0,300","0,035","-0,029","0,188","0,027","-0,083","-0,020","0,305","0,018"
65,"-0,251","0,023","0,010","0,324","0,252","0,028","0,059","-0,689","-0,036","0,148","-0,196","0,001","0,224","0,218","-0,019","-0,097","-0,171","-0,083","-0,106","0,232","0,010"
66,"-0,716","-0,324","0,003","0,852","0,561","0,024","0,125","-0,653","-0,030","-0,345","0,016","-0,005","-0,152","-0,361","-0,011","0,244","-0,151","-0,083","0,021","0,489","0,008"
67,"-0,137","-0,071","-0,003","0,686","0,637","0,024","0,243","-0,397","-0,027","0,022","-0,380","-0,007","-0,184","-0,359","-0,009","0,305","0,184","-0,086","0,024","0,496","0,007"
68,"-0,013","0,337","-0,008","0,505","0,920","0,020","0,726","-0,818","-0,026","0,162","0,235","0,001","-0,046","-0,975","-0,019","-0,038","0,166","-0,086","-0,388","0,851","0,009"
69,"0,009","-0,311","-0,010","0,778","0,379","0,023","0,843","-0,153","-0,023","-0,112","-0,270","0,001","-0,163","-0,521","-0,013","0,245","-0,030","-0,087","0,068","0,752","0,008"
70,"-0,395","0,151","-0,005","0,306","-0,076","0,018","0,213","-0,131","-0,019","0,074","-0,165","0,003","0,374","-0,091","-0,018","0,082","-0,334","-0,086","0,178","0,852","0,009"
71,"-0,404","0,082","-0,006","0,305","-0,070","0,011","0,173","-0,081","-0,014","0,080","-0,169","-0,002","0,385","-0,117","-0,014","0,108","-0,312","-0,085","0,234","0,831","0,011"
72,"-0,367","0,052","-0,008","0,310","-0,079","0,009","0,176","-0,084","-0,010","0,045","-0,140","-0,007","0,315","-0,123","-0,009","0,142","-0,322","-0,086","0,228","0,847","0,013"
73,"-0,382","-0,013","-0,011","0,324","-0,007","0,011","0,167","-0,093","-0,007","0,100","-0,119","-0,008","0,292","-0,156","-0,009","0,151","-0,291","-0,088","0,198","0,814","0,017"
74,"-0,393","-0,061","-0,015","0,308","0,062","0,016","0,139","-0,112","-0,003","0,095","-0,130","-0,016","0,226","-0,172","0,002","0,135","-0,261","-0,091","0,152","0,784","0,016"
75,"-0,329","-0,045","-0,022","0,329","0,130","0,024","0,178","-0,161","0,003","0,096","-0,127","-0,017","0,176","-0,206","0,012","0,147","-0,230","-0,095","0,137","0,752","0,011"
76,"-0,291","0,004","-0,030","0,329","0,197","0,030","0,191","-0,229","0,011","0,121","-0,132","-0,022","0,172","-0,214","0,023","0,140","-0,199","-0,100","0,119","0,695","0,006"
77,"-0,259","0,068","-0,030","0,361","0,248","0,035","0,224","-0,280","0,011","0,076","-0,117","-0,030","0,151","-0,215","0,031","0,147","-0,165","-0,104","0,116","0,631","0,005"
78,"-0,256","0,136","-0,028","0,358","0,248","0,039","0,242","-0,304","0,011","0,068","-0,123","-0,036","0,115","-0,208","0,039","0,116","-0,155","-0,108","0,074","0,588","0,002"
79,"-0,286","0,188","-0,025","0,392","0,233","0,041","0,219","-0,284","0,010","0,059","-0,125","-0,034","0,118","-0,204","0,046","0,143","-0,131","-0,111","0,096","0,529","-0,004"
80,"-0,277","0,241","-0,020","0,370","0,171","0,043","0,202","-0,274","0,005","0,104","-0,104","-0,030","0,142","-0,198","0,046","0,118","-0,153","-0,112","0,084","0,512","-0,008"
81,"-0,248","0,245","-0,017","0,363","0,166","0,044","0,206","-0,273","0,001","0,125","-0,091","-0,020","0,121","-0,221","0,038","0,107","-0,121","-0,111","0,046","0,463","-0,010"
82,"-0,272","0,234","-0,013","0,333","0,117","0,046","0,188","-0,267","-0,006","0,132","-0,085","-0,013","0,122","-0,231","0,035","0,077","-0,135","-0,110","-0,012","0,458","-0,013"
83,"-0,264","0,211","-0,003","0,345","0,137","0,046","0,196","-0,250","-0,016","0,143","-0,032","-0,004","0,112","-0,222","0,027","0,051","-0,115","-0,108","-0,027","0,401","-0,014"
84,"-0,262","0,143","0,006","0,366","0,157","0,041","0,214","-0,210","-0,021","0,171","0,035","0,002","0,168","-0,235","0,021","0,038","-0,086","-0,106","-0,007","0,354","-0,013"
85,"-0,244","0,171","0,016","0,376","0,117","0,037","0,230","-0,224","-0,027","0,117","0,062","0,002","0,166","-0,201","0,018","0,018","-0,110","-0,103","0,002","0,350","-0,010"
86,"-0,219","0,223","0,023","0,328","0,114","0,034","0,221","-0,267","-0,030","0,108","0,066","-0,003","0,228","-0,195","0,020","-0,001","-0,132","-0,101","0,015","0,355","-0,011"
87,"-0,224","0,215","0,032","0,338","0,114","0,032","0,208","-0,329","-0,037","0,085","0,067","-0,014","0,189","-0,128","0,028","0,018","-0,164","-0,101","0,020","0,353","-0,017"
88,"-0,230","0,212","0,039","0,381","0,124","0,027","0,215","-0,390","-0,042","0,080","0,015","-0,017","0,129","-0,112","0,031","0,056","-0,185","-0,100","0,024","0,387","-0,023"
89,"-0,253","0,148","0,048","0,384","0,126","0,023","0,223","-0,383","-0,050","0,033","0,020","-0,012","0,112","-0,188","0,022","0,038","-0,208","-0,101","0,001","0,451","-0,029"
90,"-0,250","0,079","0,052","0,407","0,148","0,019","0,212","-0,370","-0,052","0,075","-0,030","-0,010","0,141","-0,202","0,015","0,080","-0,212","-0,102","0,054","0,496","-0,032"
91,"-0,283","0,033","0,049","0,433","0,194","0,018","0,201","-0,362","-0,051","0,107","-0,083","-0,006","0,143","-0,210","0,009","0,118","-0,197","-0,102","0,092","0,520","-0,032"
92,"-0,299","0,023","0,047","0,419","0,201","0,016","0,214","-0,360","-0,049","0,136","-0,064","-0,005","0,167","-0,227","0,001","0,101","-0,223","-0,102","0,060","0,576","-0,028"
93,"-0,284","0,013","0,041","0,449","0,222","0,015","0,209","-0,353","-0,041","0,143","-0,090","-0,009","0,120","-0,235","-0,002","0,140","-0,234","-0,103","0,075","0,602","-0,023"
94,"-0,255","0,025","0,038","0,467","0,272","0,015","0,219","-0,363","-0,038","0,125","-0,103","-0,020","0,073","-0,268","0,000","0,174","-0,211","-0,104","0,078","0,587","-0,019"
95,"-0,314","0,033","0,043","0,470","0,304","0,016","0,153","-0,368","-0,041","0,127","-0,110","-0,030","0,010","-0,243","0,001","0,207","-0,192","-0,105","0,078","0,538","-0,014"
96,"-0,338","0,095","0,056","0,498","0,367","0,020","0,134","-0,436","-0,053","0,141","-0,129","-0,032","0,023","-0,218","-0,002","0,231","-0,161","-0,105","0,078","0,470","-0,011"
97,"-0,286","0,048","0,068","0,496","0,416","0,022","0,128","-0,438","-0,065","0,120","-0,112","-0,025","0,028","-0,227","-0,015","0,257","-0,133","-0,106","0,112","0,405","-0,006"
98,"-0,320","0,008","0,078","0,525","0,479","0,026","0,114","-0,468","-0,075","0,083","-0,133","-0,019","-0,031","-0,214","-0,026","0,269","-0,099","-0,106","0,103","0,344","0,000"
99,"-0,310","-0,002","0,081","0,530","0,487","0,031","0,125","-0,494","-0,081","0,080","-0,114","-0,017","-0,044","-0,242","-0,032","0,303","-0,109","-0,106","0,097","0,360","0,004"
100,"-0,348","-0,053","0,073","0,527","0,454","0,037","0,133","-0,450","-0,076","0,144","-0,073","-0,022","-0,022","-0,226","-0,028","0,274","-0,124","-0,107","0,057","0,345","0,006"
101,"-0,339","-0,006","0,060","0,528","0,418","0,039","0,187","-0,456","-0,066","0,090","-0,057","-0,026","-0,026","-0,214","-0,024","0,249","-0,144","-0,106","0,057","0,347","0,007"
102,"-0,315","0,038","0,047","0,516","0,399","0,041","0,233","-0,433","-0,057","0,084","-0,044","-0,034","-0,019","-0,199","-0,015","0,223","-0,126","-0,104","0,066","0,330","0,011"
103,"-0,277","0,069","0,036","0,559","0,379","0,042","0,234","-0,425","-0,048","0,093","-0,063","-0,049","-0,021","-0,173","0,000","0,257","-0,106","-0,103","0,131","0,292","0,016"
104,"-0,263","0,066","0,027","0,582","0,370","0,042","0,207","-0,407","-0,042","0,136","-0,022","-0,063","0,008","-0,216","0,011","0,283","-0,076","-0,102","0,176","0,281","0,021"
105,"-0,274","0,123","0,027","0,566","0,373","0,044","0,197","-0,409","-0,046","0,151","0,018","-0,061","-0,040","-0,260","0,008","0,284","-0,039","-0,102","0,147","0,252","0,022"
106,"-0,212","0,142","0,033","0,609","0,324","0,046","0,231","-0,404","-0,057","0,116","0,054","-0,053","-0,024","-0,260","0,001","0,317","-0,053","-0,101","0,193","0,230","0,021"
107,"-0,189","0,170","0,037","0,652","0,309","0,047","0,229","-0,401","-0,067","0,106","0,061","-0,037","-0,020","-0,266","-0,013","0,350","-0,033","-0,098","0,225","0,174","0,019"
108,"-0,176","0,202","0,038","0,604","0,316","0,047","0,187","-0,406","-0,070","0,093","0,088","-0,021","0,006","-0,257","-0,029","0,328","-0,006","-0,096","0,201","0,111","0,015"
109,"-0,136","0,144","0,036","0,547","0,355","0,047","0,179","-0,390","-0,069","0,144","0,053","-0,010","0,033","-0,212","-0,041","0,300","0,018","-0,096","0,168","0,053","0,008"
110,"-0,144","0,137","0,033","0,498","0,380","0,047","0,193","-0,429","-0,065","0,156","-0,016","-0,003","0,017","-0,155","-0,050","0,267","0,012","-0,097","0,116","0,038","0,001"
111,"-0,169","0,101","0,027","0,520","0,360","0,046","0,241","-0,409","-0,058","0,157","-0,048","-0,005","0,040","-0,174","-0,044","0,258","-0,020","-0,098","0,096","0,113","-0,004"
112,"-0,243","0,076","0,019","0,542","0,295","0,040","0,221","-0,361","-0,045","0,198","-0,106","-0,018","0,049","-0,170","-0,027","0,262","-0,053","-0,097","0,100","0,187","-0,006"
113,"-0,299","0,057","0,014","0,557","0,235","0,029","0,218","-0,299","-0,035","0,202","-0,124","-0,030","0,027","-0,181","-0,008","0,255","-0,084","-0,094","0,107","0,251","-0,003"
114,"-0,301","0,067","0,016","0,535","0,184","0,021","0,200","-0,236","-0,035","0,180","-0,083","-0,040","-0,010","-0,211","0,005","0,227","-0,098","-0,090","0,080","0,296","0,003"
115,"-0,327","0,049","0,016","0,529","0,194","0,018","0,167","-0,179","-0,036","0,175","-0,086","-0,050","-0,006","-0,195","0,020","0,250","-0,069","-0,087","0,120","0,291","0,007"
116,"-0,355","0,054","0,019","0,481","0,213","0,018","0,130","-0,176","-0,041","0,155","-0,020","-0,048","-0,018","-0,183","0,023","0,217","-0,075","-0,085","0,099","0,255","0,012"
117,"-0,346","0,025","0,019","0,484","0,277","0,022","0,109","-0,187","-0,047","0,095","-0,068","-0,044","-0,022","-0,166","0,019","0,210","-0,040","-0,084","0,124","0,214","0,017"
118,"-0,328","-0,044","0,018","0,476","0,335","0,025","0,120","-0,181","-0,050","0,037","-0,113","-0,036","-0,030","-0,127","0,008","0,190","-0,012","-0,084","0,129","0,155","0,022"
119,"-0,350","-0,104","0,013","0,533","0,361","0,028","0,137","-0,168","-0,048","0,066","-0,169","-0,025","0,020","-0,099","-0,007","0,227","-0,007","-0,085","0,200","0,148","0,026"
120,"-0,386","-0,118","0,010","0,552","0,341","0,030","0,153","-0,151","-0,043","0,051","-0,179","-0,016","0,057","-0,103","-0,019","0,224","-0,043","-0,087","0,212","0,211","0,029"
121,"-0,397","-0,177","0,008","0,565","0,312","0,033","0,186","-0,123","-0,038","0,062","-0,212","-0,008","0,090","-0,130","-0,029","0,211","-0,076","-0,088","0,191","0,276","0,033"
122,"-0,390","-0,173","0,005","0,524","0,343","0,040","0,158","-0,091","-0,035","0,067","-0,212","-0,009","0,097","-0,136","-0,028","0,208","-0,042","-0,090","0,173","0,274","0,035"
123,"-0,397","-0,112","0,000","0,530","0,371","0,044","0,111","-0,141","-0,027","0,132","-0,178","-0,015","0,119","-0,174","-0,022","0,244","-0,034","-0,091","0,194","0,296","0,038"
124,"-0,369","-0,132","-0,007","0,525","0,389","0,046","0,073","-0,106","-0,020","0,166","-0,231","-0,026","0,114","-0,147","-0,009","0,273","-0,013","-0,091","0,189","0,263","0,041"
125,"-0,372","-0,124","-0,008","0,531","0,386","0,048","0,070","-0,132","-0,020","0,204","-0,203","-0,039","0,083","-0,160","0,004","0,310","-0,016","-0,089","0,197","0,246","0,044"
126,"-0,393","-0,125","-0,014","0,469","0,389","0,053","0,027","-0,165","-0,021","0,263","-0,208","-0,049","0,088","-0,151","0,009","0,278","-0,011","-0,089","0,142","0,211","0,048"
127,"-0,428","-0,067","-0,016","0,459","0,370","0,059","-0,014","-0,209","-0,028","0,218","-0,179","-0,053","0,067","-0,139","0,010","0,304","-0,035","-0,088","0,160","0,197","0,051"
128,"-0,392","-0,042","-0,014","0,397","0,337","0,064","-0,007","-0,174","-0,037","0,259","-0,185","-0,048","0,067","-0,138","-0,001","0,270","-0,043","-0,087","0,102","0,175","0,053"
129,"-0,366","-0,106","-0,014","0,399","0,332","0,072","-0,002","-0,109","-0,046","0,298","-0,129","-0,041","0,061","-0,143","-0,012","0,283","-0,012","-0,086","0,087","0,124","0,053"
130,"-0,358","-0,111","-0,018","0,421","0,284","0,078","0,017","-0,100","-0,050","0,309","-0,068","-0,031","0,026","-0,152","-0,023","0,312","-0,024","-0,085","0,098","0,108","0,051"
131,"-0,349","-0,128","-0,032","0,408","0,217","0,083","0,045","-0,072","-0,046","0,314","-0,061","-0,022","-0,019","-0,172","-0,030","0,302","-0,055","-0,084","0,060","0,126","0,047"
132,"-0,285","-0,105","-0,048","0,386","0,154","0,082","0,055","-0,058","-0,032","0,253","-0,087","-0,018","-0,026","-0,123","-0,034","0,295","-0,088","-0,082","0,075","0,127","0,045"
133,"-0,250","-0,100","-0,067","0,389","0,099","0,081","0,082","-0,059","-0,017","0,242","-0,103","-0,018","-0,033","-0,147","-0,039","0,275","-0,116","-0,081","0,083","0,174","0,047"
134,"-0,210","-0,043","-0,083","0,396","0,058","0,081","0,121","-0,067","-0,002","0,273","-0,132","-0,023","0,008","-0,177","-0,034","0,250","-0,138","-0,079","0,065","0,224","0,048"
135,"-0,156","-0,025","-0,091","0,353","0,029","0,080","0,127","-0,056","0,003","0,220","-0,116","-0,030","-0,017","-0,192","-0,023","0,214","-0,129","-0,077","0,038","0,248","0,047"
136,"-0,139","0,006","-0,089","0,310","0,064","0,078","0,098","-0,111","0,001","0,225","-0,102","-0,034","0,049","-0,173","-0,013","0,178","-0,123","-0,076","0,038","0,241","0,044"
137,"-0,166","0,050","-0,079","0,307","0,130","0,076","0,064","-0,153","-0,009","0,187","-0,060","-0,037","0,047","-0,179","-0,004","0,175","-0,087","-0,076","0,071","0,208","0,041"
138,"-0,171","0,053","-0,066","0,285","0,187","0,077","0,029","-0,196","-0,021","0,165","-0,061","-0,037","0,069","-0,147","-0,001","0,151","-0,059","-0,079","0,080","0,187","0,038"
