Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z
10,"-0,004","-0,001","0,951","0,002","0,002","1,021","-0,002","0,000","1,003","-0,003","-0,001","0,954","-0,001","0,002","1,016","0,002","0,003","1,002","0,000","-0,008","1,060"
11,"-0,001","0,006","0,947","-0,001","0,003","1,020","0,000","-0,001","1,004","0,002","0,004","0,960","0,002","-0,007","1,021","-0,001","0,002","1,004","-0,002","-0,005","1,060"
12,"0,000","0,003","0,950","-0,005","0,002","1,017","0,001","0,001","1,001","-0,002","-0,001","0,952","-0,005","-0,009","1,024","-0,004","0,003","1,008","0,003","0,002","1,059"
13,"0,000","0,002","0,947","-0,005","-0,004","1,024","0,005","-0,004","0,998","0,001","-0,001","0,949","-0,003","-0,007","1,022","0,000","0,000","1,009","0,004","-0,004","1,063"
14,"-0,001","-0,001","0,947","-0,005","0,003","1,017","-0,002","0,005","1,004","-0,002","0,000","0,956","-0,003","-0,003","1,016","0,004","-0,001","1,008","0,001","-0,005","1,061"
15,"-0,001","-0,001","0,948","-0,001","0,002","1,025","-0,008","-0,003","1,001","-0,004","0,003","0,959","-0,005","-0,006","1,017","0,002","-0,002","1,001","0,000","-0,008","1,060"
16,"0,001","0,003","0,945","-0,001","0,003","1,021","-0,001","0,002","1,001","-0,002","0,002","0,963","0,000","-0,008","1,024","0,000","-0,001","1,007","0,002","-0,006","1,062"
17,"0,001","0,003","0,944","0,000","0,002","1,022","0,007","0,002","1,003","-0,001","0,003","0,952","0,000","-0,001","1,018","-0,001","0,000","1,003","-0,002","0,007","1,060"
18,"-0,002","0,001","0,945","0,000","0,001","1,024","-0,002","0,005","1,001","-0,005","-0,002","0,952","-0,006","0,003","1,018","-0,003","-0,008","1,002","-0,003","-0,002","1,063"
19,"-0,003","-0,001","0,947","0,002","0,009","1,022","-0,005","0,007","1,001","0,001","-0,002","0,955","-0,005","-0,008","1,017","-0,002","-0,004","1,003","-0,003","-0,004","1,060"
20,"0,000","0,001","0,945","-0,002","0,003","1,020","-0,005","0,002","0,999","-0,001","0,003","0,957","-0,004","-0,001","1,019","0,001","-0,005","1,004","0,000","0,006","1,061"
21,"-0,004","0,002","0,948","-0,009","0,005","1,019","0,003","0,003","1,001","0,002","-0,002","0,954","0,001","-0,002","1,019","0,004","-0,007","1,002","0,001","0,004","1,058"
22,"-0,005","0,002","0,947","-0,009","0,005","1,019","0,004","-0,002","1,005","0,003","0,002","0,960","-0,006","-0,008","1,022","0,003","-0,004","1,005","-0,002","0,001","1,061"
23,"0,001","0,000","0,949","-0,003","0,005","1,019","-0,001","0,003","1,006","0,002","0,004","0,956","-0,002","0,002","1,020","0,006","0,003","1,007","-0,001","-0,006","1,066"
24,"-0,002","-0,002","0,946","-0,004","0,009","1,019","0,000","-0,003","1,005","0,002","0,001","0,959","-0,002","-0,001","1,021","0,003","0,002","1,005","0,001","0,000","1,061"
25,"-0,001","-0,002","0,947","-0,004","0,001","1,022","-0,010","-0,005","1,005","-0,003","0,003","0,958","-0,004","0,000","1,019","0,002","0,005","1,004","0,002","-0,007","1,064"
26,"0,001","0,005","0,951","0,004","-0,002","1,021","-0,004","-0,002","1,004","-0,001","0,001","0,961","-0,001","-0,006","1,022","0,001","0,009","1,004","0,002","0,001","1,061"
27,"-0,002","0,002","0,950","0,002","-0,001","1,014","-0,001","-0,005","0,997","0,002","-0,001","0,960","-0,002","-0,001","1,022","-0,005","0,002","1,002","-0,001","-0,003","1,058"
28,"-0,001","-0,003","0,946","0,004","-0,003","1,019","0,005","-0,002","1,003","-0,001","-0,003","0,951","0,002","0,001","1,022","-0,007","0,004","1,004","0,003","-0,005","1,066"
29,"0,004","-0,001","0,944","0,000","-0,003","1,022","0,002","-0,006","1,000","-0,003","0,001","0,953","-0,002","-0,007","1,021","-0,001","0,002","1,000","-0,001","-0,004","1,059"
30,"0,001","-0,002","0,949","0,003","-0,005","1,024","0,000","-0,005","0,999","0,000","-0,002","0,952","-0,007","0,000","1,020","-0,004","0,000","1,001","0,002","-0,005","1,062"
31,"0,003","-0,001","0,941","-0,003","-0,002","1,025","-0,003","-0,001","1,000","0,001","0,003","0,955","-0,005","0,003","1,018","-0,004","0,001","0,997","0,003","-0,001","1,061"
32,"0,003","-0,003","0,947","0,002","-0,004","1,023","0,000","-0,002","1,001","-0,002","-0,001","0,956","-0,004","-0,007","1,020","0,004","0,002","1,001","0,005","0,004","1,058"
33,"-0,005","0,001","0,944","-0,003","0,006","1,016","0,001","-0,004","1,001","0,001","-0,003","0,951","-0,002","0,000","1,020","0,000","-0,004","1,000","0,008","0,002","1,063"
34,"0,002","0,000","0,951","-0,002","0,007","1,019","0,004","0,003","1,004","-0,001","0,004","0,958","-0,005","0,002","1,022","0,000","-0,004","1,004","0,000","0,005","1,058"
35,"0,000","0,003","0,948","-0,006","0,012","1,017","-0,001","0,004","1,003","0,001","0,003","0,956","-0,003","0,000","1,017","-0,001","-0,002","1,005","-0,002","0,002","1,061"
36,"-0,001","-0,004","0,950","-0,003","0,006","1,023","0,000","0,005","1,002","0,001","0,000","0,953","-0,001","0,000","1,019","-0,001","0,002","1,003","-0,001","0,002","1,061"
37,"-0,002","0,000","0,941","-0,009","0,015","1,022","-0,001","0,007","1,000","0,004","0,002","0,953","0,001","0,000","1,021","0,005","0,006","1,003","-0,001","0,004","1,064"
38,"-0,003","0,003","0,948","-0,003","0,010","1,024","0,000","0,006","0,998","-0,006","-0,001","0,955","0,001","-0,001","1,017","0,002","0,000","1,007","0,005","0,005","1,057"
39,"-0,004","0,000","0,945","-0,002","0,016","1,018","-0,001","0,004","1,000","0,001","0,000","0,952","-0,001","0,010","1,018","0,004","-0,001","1,005","0,002","-0,001","1,056"
40,"-0,002","0,002","0,949","-0,003","0,012","1,017","-0,004","0,009","0,998","0,001","-0,004","0,955","0,003","0,000","1,017","0,002","-0,001","1,005","0,001","0,004","1,060"
41,"-0,001","0,002","0,948","-0,003","0,014","1,019","-0,001","0,010","0,998","0,002","0,002","0,958","0,002","0,002","1,020","-0,002","-0,006","1,003","0,003","0,003","1,060"
42,"-0,003","-0,002","0,946","-0,004","0,011","1,019","-0,001","0,001","1,005","-0,001","0,005","0,948","-0,005","-0,002","1,016","0,004","-0,006","1,000","0,003","0,003","1,060"
43,"0,000","0,000","0,951","-0,003","0,009","1,024","-0,003","0,003","1,000","-0,001","0,000","0,956","-0,003","0,000","1,017","0,002","0,000","0,998","-0,003","0,003","1,062"
44,"-0,001","0,003","0,943","-0,004","0,007","1,024","0,004","0,002","1,003","-0,002","0,004","0,957","0,001","-0,005","1,019","0,003","0,003","0,998","0,002","-0,002","1,062"
45,"0,000","-0,001","0,945","0,003","0,005","1,019","0,001","0,000","1,001","0,002","-0,002","0,960","-0,005","-0,004","1,017","0,004","0,002","0,998","-0,001","0,007","1,062"
46,"-0,003","-0,001","0,941","0,000","0,003","1,021","0,000","-0,005","1,003","0,001","0,000","0,963","-0,002","-0,004","1,022","0,001","0,002","1,000","0,000","0,004","1,057"
47,"-0,002","-0,002","0,950","-0,001","0,005","1,018","0,007","-0,001","1,003","0,004","-0,001","0,949","-0,003","0,001","1,021","0,003","0,003","1,000","-0,001","-0,005","1,061"
48,"0,001","-0,003","0,945","-0,001","-0,004","1,023","-0,003","-0,002","1,004","-0,001","-0,002","0,960","-0,007","-0,003","1,019","-0,001","0,002","1,002","-0,001","-0,005","1,057"
49,"-0,002","0,001","0,941","0,002","-0,002","1,022","-0,005","-0,001","1,002","0,001","0,005","0,956","-0,001","0,003","1,017","0,000","-0,001","1,003","-0,002","0,000","1,063"
50,"-0,001","-0,003","0,944","-0,003","0,003","1,021","-0,002","0,000","1,001","0,001","0,005","0,962","-0,002","-0,002","1,021","0,003","-0,006","1,004","-0,003","-0,003","1,054"
51,"-0,001","0,003","0,950","-0,003","0,006","1,016","0,001","-0,003","1,002","0,001","-0,004","0,956","-0,002","-0,005","1,022","0,001","0,002","1,010","0,006","0,000","1,060"
52,"-0,003","0,000","0,949","-0,005","-0,001","1,024","-0,003","-0,004","1,001","0,000","0,002","0,958","-0,001","-0,005","1,022","-0,003","0,003","1,007","0,006","-0,002","1,058"
53,"-0,002","0,000","0,945","-0,006","0,001","1,022","-0,001","0,003","1,002","-0,003","0,001","0,955","-0,001","-0,003","1,018","-0,005","-0,006","1,006","0,005","-0,002","1,059"
54,"-0,003","0,003","0,947","-0,005","-0,001","1,021","-0,009","-0,006","1,003","0,000","-0,001","0,961","-0,001","-0,003","1,019","-0,001","0,003","1,002","0,006","-0,003","1,059"
55,"-0,003","0,000","0,945","-0,002","-0,004","1,021","-0,001","-0,005","1,004","0,003","-0,004","0,954","-0,001","-0,004","1,025","-0,004","-0,002","1,000","0,004","-0,003","1,061"
56,"-0,002","-0,003","0,946","-0,001","-0,001","1,023","-0,003","0,002","1,001","-0,003","0,000","0,958","-0,001","-0,002","1,019","-0,007","0,001","1,001","0,006","-0,002","1,064"
57,"0,002","0,001","0,951","-0,003","-0,002","1,019","0,002","-0,004","1,003","-0,001","0,002","0,959","-0,003","-0,005","1,021","-0,001","-0,007","0,999","0,004","-0,003","1,060"
58,"-0,001","-0,003","0,944","0,005","0,003","1,019","0,002","-0,006","1,006","0,002","0,003","0,957","-0,001","-0,001","1,016","-0,007","-0,006","1,002","0,002","0,002","1,058"
59,"0,002","0,000","0,946","0,002","0,001","1,022","-0,002","-0,006","1,002","-0,005","-0,002","0,952","0,000","0,000","1,017","-0,004","-0,007","1,006","-0,002","-0,003","1,062"
60,"-0,002","0,001","0,949","0,002","0,003","1,019","0,000","-0,004","1,001","0,003","-0,002","0,953","-0,004","-0,006","1,022","-0,003","-0,001","1,002","-0,001","0,000","1,062"
61,"0,000","0,002","0,947","-0,003","0,001","1,025","-0,003","0,007","0,999","-0,005","-0,002","0,954","-0,004","-0,005","1,022","-0,003","-0,006","1,007","-0,004","-0,002","1,062"
62,"-0,002","-0,003","0,943","-0,006","0,000","1,025","-0,001","0,006","1,004","0,001","0,005","0,963","-0,002","-0,005","1,024","-0,009","-0,002","1,003","-0,003","0,001","1,058"
63,"-0,002","0,001","0,948","-0,005","0,004","1,018","0,002","0,004","1,001","0,001","-0,002","0,953","0,002","0,002","1,020","-0,003","-0,005","1,003","-0,002","-0,001","1,062"
64,"-0,004","0,002","0,948","-0,008","0,000","1,022","-0,002","0,001","1,004","0,003","0,001","0,951","-0,002","0,000","1,017","-0,003","-0,005","1,004","0,000","0,002","1,062"
65,"0,002","0,002","0,948","-0,004","0,003","1,022","-0,003","0,002","0,999","-0,002","-0,001","0,952","0,000","0,001","1,018","0,002","-0,002","1,005","0,003","0,002","1,062"
66,"-0,002","0,000","0,944","-0,008","-0,001","1,025","0,000","0,002","1,003","-0,002","0,002","0,958","0,002","0,002","1,021","-0,002","-0,005","1,003","0,006","-0,001","1,064"
67,"-0,001","0,002","0,950","-0,003","0,010","1,023","-0,002","0,004","1,002","0,002","-0,001","0,956","-0,002","-0,005","1,019","-0,002","-0,007","1,006","0,005","-0,001","1,059"
68,"0,000","-0,003","0,948","0,000","0,009","1,017","-0,007","0,001","1,001","-0,003","-0,004","0,954","-0,008","-0,003","1,020","-0,004","-0,005","1,001","0,007","-0,001","1,061"
69,"-0,002","-0,003","0,945","-0,003","0,007","1,016","0,001","-0,003","0,999","0,002","-0,007","0,952","0,000","0,000","1,019","0,000","-0,003","1,003","0,005","0,006","1,055"
70,"-0,001","0,006","0,953","-0,005","0,001","1,023","0,003","-0,002","1,005","-0,001","0,002","0,956","-0,004","-0,001","1,015","-0,003","-0,009","1,000","0,000","0,000","1,061"
71,"0,000","-0,003","0,947","-0,002","0,002","1,025","-0,007","0,003","1,004","-0,002","0,000","0,956","-0,002","0,000","1,020","0,002","-0,009","1,005","-0,004","-0,002","1,060"
72,"-0,005","0,004","0,949","0,001","-0,004","1,021","0,000","-0,001","1,001","0,001","0,000","0,955","-0,001","0,000","1,022","-0,005","-0,006","1,006","-0,001","-0,004","1,059"
73,"0,000","0,005","0,951","0,003","0,005","1,021","-0,003","-0,006","1,001","-0,001","-0,001","0,956","-0,004","0,003","1,019","-0,002","-0,001","1,006","-0,007","-0,005","1,061"
74,"0,002","-0,005","0,948","0,004","-0,001","1,023","0,007","0,001","1,002","0,004","0,001","0,953","-0,004","0,003","1,019","-0,001","-0,001","1,001","-0,004","0,003","1,061"
75,"-0,003","0,000","0,943","-0,001","-0,009","1,026","-0,005","-0,005","1,003","-0,003","0,002","0,954","-0,002","-0,003","1,023","-0,001","-0,005","1,004","-0,006","0,001","1,057"
76,"0,001","0,004","0,952","-0,002","-0,002","1,022","-0,005","-0,003","1,002","-0,002","0,000","0,957","0,000","-0,007","1,019","0,004","-0,005","1,002","0,001","0,004","1,060"
77,"0,000","0,000","0,956","0,001","0,005","1,017","-0,005","-0,004","1,006","0,001","0,001","0,953","0,000","-0,005","1,021","0,001","-0,002","1,006","-0,005","-0,001","1,061"
78,"-0,004","0,003","0,947","-0,001","0,000","1,020","0,002","-0,002","1,004","-0,001","-0,001","0,955","-0,004","-0,007","1,023","-0,006","-0,006","1,002","0,000","-0,001","1,058"
79,"0,000","0,002","0,949","0,002","0,002","1,018","0,000","-0,005","1,005","-0,003","0,000","0,954","-0,003","0,000","1,016","0,000","-0,005","1,008","0,002","-0,006","1,060"
80,"0,003","-0,001","0,946","-0,001","0,009","1,015","0,001","-0,008","1,005","0,003","-0,001","0,958","0,000","-0,002","1,020","0,000","0,000","1,010","0,003","-0,001","1,056"
81,"-0,004","0,006","0,947","-0,003","0,005","1,021","0,000","-0,002","0,998","0,001","0,004","0,957","-0,002","-0,004","1,020","-0,003","-0,002","1,008","0,005","-0,001","1,067"
82,"-0,003","0,002","0,944","-0,002","-0,001","1,023","-0,002","0,003","1,001","0,000","0,002","0,956","-0,004","-0,003","1,017","-0,004","0,002","1,004","0,004","0,001","1,062"
83,"-0,004","0,002","0,948","-0,002","0,007","1,019","-0,002","0,000","1,003","0,000","-0,001","0,954","-0,006","-0,003","1,022","0,004","0,000","1,005","0,002","-0,001","1,058"
84,"-0,007","0,003","0,946","-0,002","0,008","1,028","-0,001","0,001","1,002","0,000","0,003","0,958","-0,005","-0,006","1,024","0,001","-0,004","1,005","-0,003","-0,003","1,061"
85,"0,001","0,004","0,947","-0,003","0,008","1,019","-0,002","-0,005","1,004","-0,001","-0,002","0,956","-0,003","-0,003","1,024","0,000","-0,005","1,003","-0,008","-0,005","1,056"
86,"0,000","0,003","0,944","-0,002","0,003","1,023","0,002","0,007","1,001","-0,001","0,001","0,958","-0,002","-0,004","1,024","-0,002","-0,003","1,006","-0,002","-0,001","1,059"
87,"0,003","0,003","0,951","-0,004","0,008","1,021","-0,004","0,001","1,001","-0,002","0,001","0,961","-0,005","0,000","1,018","-0,005","-0,009","1,006","-0,002","-0,004","1,064"
88,"0,000","-0,004","0,950","-0,002","0,009","1,017","-0,004","-0,001","1,004","0,000","-0,001","0,960","-0,001","0,002","1,020","0,000","-0,002","0,999","-0,001","-0,004","1,066"
89,"-0,001","-0,001","0,947","0,000","0,003","1,017","0,004","-0,001","1,002","-0,001","0,002","0,962","-0,005","0,005","1,018","-0,003","-0,010","0,999","0,002","0,002","1,062"
90,"-0,002","0,003","0,945","0,005","0,007","1,017","0,001","0,007","1,000","-0,001","-0,001","0,956","-0,001","0,004","1,018","-0,001","-0,006","1,005","0,004","0,005","1,058"
91,"0,000","0,002","0,947","0,000","0,004","1,020","-0,001","0,002","1,004","0,000","0,002","0,953","-0,005","0,004","1,018","-0,002","-0,008","1,000","0,007","0,005","1,058"
92,"0,002","-0,001","0,950","0,001","-0,003","1,026","0,001","-0,005","0,997","-0,002","0,002","0,960","0,000","-0,002","1,018","0,000","-0,005","1,003","0,004","0,005","1,056"
93,"-0,002","0,003","0,949","-0,003","-0,001","1,021","-0,002","0,000","1,001","0,002","0,002","0,955","0,001","0,000","1,018","-0,003","-0,001","1,001","0,001","0,002","1,062"
94,"-0,006","0,001","0,947","-0,005","-0,002","1,021","0,000","-0,006","1,002","0,004","-0,005","0,956","0,000","-0,001","1,022","-0,007","-0,003","1,004","0,002","0,001","1,058"
95,"0,000","-0,001","0,948","-0,004","0,006","1,023","0,001","-0,001","1,003","-0,001","-0,001","0,957","-0,004","-0,004","1,017","-0,002","0,001","1,005","0,003","-0,002","1,060"
96,"0,001","-0,003","0,942","-0,008","0,005","1,018","0,000","-0,002","1,001","0,003","0,003","0,958","-0,001","-0,005","1,023","0,001","-0,008","1,001","0,004","-0,006","1,061"
97,"0,001","-0,003","0,945","-0,003","0,011","1,017","-0,002","0,000","0,999","-0,001","-0,002","0,956","-0,001","-0,003","1,021","-0,002","-0,003","1,005","0,001","-0,006","1,066"
98,"-0,001","-0,002","0,944","-0,005","0,004","1,019","0,000","-0,002","1,000","0,000","0,000","0,948","0,000","-0,004","1,020","0,001","0,001","1,005","0,005","0,000","1,061"
99,"-0,001","-0,001","0,949","-0,004","0,005","1,022","-0,001","-0,001","1,001","-0,001","-0,002","0,958","-0,001","0,003","1,019","0,002","-0,003","1,011","0,001","-0,003","1,063"
100,"0,002","-0,001","0,949","-0,001","-0,001","1,021","0,005","-0,003","0,999","-0,004","0,006","0,952","-0,002","0,001","1,019","0,004","-0,007","1,008","0,000","0,000","1,059"
101,"0,000","0,004","0,948","-0,004","0,006","1,022","0,004","0,000","1,002","-0,002","-0,002","0,955","-0,003","-0,001","1,019","0,007","-0,004","1,002","-0,002","0,000","1,061"
102,"-0,001","0,000","0,947","-0,001","0,007","1,018","0,003","0,000","1,001","-0,003","-0,001","0,958","-0,005","-0,006","1,018","0,004","-0,009","1,007","-0,003","-0,002","1,060"
103,"0,002","0,001","0,946","0,004","0,002","1,024","-0,006","0,004","0,999","0,002","-0,001","0,959","-0,004","-0,002","1,017","0,006","-0,011","1,001","-0,001","-0,002","1,063"
104,"-0,003","-0,004","0,950","-0,005","0,006","1,018","-0,002","0,002","1,001","-0,003","0,001","0,954","0,000","-0,009","1,024","0,007","-0,010","1,002","-0,007","0,005","1,057"
105,"-0,006","-0,001","0,947","-0,004","0,002","1,025","-0,003","-0,001","1,002","0,001","0,003","0,958","-0,003","-0,005","1,019","0,005","-0,007","1,002","0,002","0,001","1,061"
106,"-0,005","0,000","0,950","-0,006","0,007","1,022","0,000","0,005","1,000","0,003","0,002","0,957","0,002","-0,005","1,024","0,003","-0,006","1,004","0,001","0,000","1,058"
107,"-0,001","-0,001","0,945","-0,004","0,005","1,020","0,001","0,000","0,999","0,001","-0,004","0,957","0,001","0,004","1,021","0,000","-0,002","1,003","0,005","-0,007","1,060"
108,"-0,004","0,000","0,950","-0,004","0,007","1,020","0,001","0,003","0,998","0,002","0,002","0,960","-0,002","-0,002","1,020","0,003","-0,005","1,005","0,003","-0,003","1,065"
109,"-0,004","-0,005","0,942","0,000","0,002","1,021","-0,002","0,001","1,000","0,002","-0,002","0,952","-0,003","-0,003","1,018","-0,001","0,001","1,006","0,005","-0,007","1,064"
110,"-0,001","0,000","0,947","-0,001","0,002","1,020","-0,004","0,002","1,002","0,001","0,002","0,957","-0,005","-0,005","1,021","-0,003","-0,005","1,008","0,001","0,000","1,061"
111,"-0,004","0,002","0,949","-0,002","-0,001","1,024","0,005","0,002","1,002","0,001","-0,002","0,954","-0,004","-0,002","1,020","-0,005","-0,006","1,007","-0,002","0,002","1,058"
112,"-0,002","0,000","0,947","0,000","0,004","1,022","-0,001","0,002","0,996","-0,003","-0,003","0,955","-0,001","-0,001","1,024","0,000","-0,007","1,006","0,001","0,005","1,057"
113,"0,002","0,005","0,948","-0,001","0,000","1,021","-0,004","-0,003","0,999","-0,003","-0,001","0,950","0,000","-0,001","1,020","0,003","-0,005","1,006","-0,002","-0,004","1,061"
114,"-0,004","0,002","0,945","0,001","0,005","1,025","-0,001","-0,002","1,001","-0,002","0,002","0,959","-0,005","-0,003","1,020","-0,005","-0,013","1,004","0,003","0,006","1,060"
115,"-0,002","0,000","0,950","0,002","0,004","1,020","-0,001","0,002","0,999","-0,001","0,003","0,951","-0,002","-0,004","1,024","-0,001","-0,005","1,004","0,002","-0,001","1,061"
116,"-0,002","-0,001","0,946","-0,003","0,005","1,019","-0,003","-0,005","1,005","0,004","-0,001","0,953","-0,002","0,003","1,017","-0,001","0,000","1,001","0,000","0,002","1,062"
117,"0,000","-0,003","0,947","-0,001","0,003","1,018","-0,002","0,003","0,997","-0,002","-0,003","0,953","0,000","0,003","1,023","-0,003","-0,003","1,003","0,003","-0,001","1,060"
118,"-0,002","0,000","0,949","-0,004","-0,001","1,022","0,001","-0,005","1,004","-0,002","-0,003","0,954","-0,001","-0,004","1,017","-0,004","-0,008","1,000","0,006","0,002","1,064"
119,"-0,002","0,001","0,947","-0,002","0,000","1,026","0,000","-0,004","1,005","0,001","0,001","0,953","0,000","-0,001","1,019","-0,003","-0,007","1,006","0,004","0,003","1,062"
120,"-0,003","0,003","0,948","0,001","0,006","1,019","0,001","-0,004","1,001","-0,008","-0,002","0,961","0,000","0,000","1,016","-0,001","-0,008","1,003","0,005","0,007","1,057"
121,"-0,001","0,004","0,952","-0,001","0,003","1,022","0,003","0,007","1,001","-0,002","0,001","0,958","0,000","-0,002","1,021","-0,006","-0,005","1,006","0,003","0,002","1,058"
122,"0,001","-0,002","0,942","-0,001","0,000","1,022","0,000","-0,002","1,002","0,001","0,003","0,955","-0,001","-0,006","1,023","-0,002","-0,001","1,008","0,006","0,004","1,061"
123,"0,002","0,002","0,948","-0,001","0,005","1,022","-0,004","0,002","1,003","-0,002","0,001","0,953","-0,001","-0,002","1,023","0,000","-0,009","1,005","0,004","-0,002","1,064"
124,"-0,002","0,001","0,945","0,000","0,004","1,023","0,000","-0,001","1,005","0,004","0,002","0,961","-0,004","-0,003","1,017","-0,002","0,000","1,009","0,005","0,005","1,057"
125,"-0,004","-0,005","0,946","-0,001","0,009","1,019","-0,001","-0,003","1,002","-0,003","0,001","0,963","0,001","-0,006","1,018","-0,003","-0,005","1,002","0,002","0,000","1,057"
126,"-0,002","0,001","0,946","0,000","0,000","1,023","-0,002","0,002","1,000","0,001","0,002","0,961","0,001","0,003","1,014","0,002","-0,005","1,007","-0,001","-0,005","1,060"
127,"-0,002","0,004","0,949","-0,001","0,004","1,019","0,000","0,005","1,001","-0,004","-0,001","0,952","-0,002","0,004","1,021","0,002","-0,010","1,003","0,002","-0,004","1,062"
128,"-0,001","0,001","0,944","-0,003","0,003","1,024","0,001","0,000","1,000","0,003","0,000","0,954","-0,005","-0,007","1,022","0,004","-0,008","1,002","0,001","0,004","1,062"
129,"0,002","0,003","0,949","-0,006","0,010","1,018","0,000","0,000","1,002","0,001","-0,002","0,953","0,003","0,004","1,014","-0,002","-0,005","1,001","0,004","-0,001","1,064"
130,"-0,002","0,001","0,947","-0,003","0,003","1,023","-0,001","-0,004","1,002","0,000","0,000","0,957","0,003","-0,004","1,016","-0,006","-0,009","0,997","0,004","0,000","1,065"
131,"0,002","0,002","0,952","0,001","0,006","1,021","0,000","-0,002","1,002","0,003","0,003","0,957","-0,005","0,000","1,021","-0,003","-0,008","1,003","0,003","-0,003","1,062"
132,"0,000","0,001","0,947","0,001","0,002","1,021","0,000","-0,003","1,003","-0,001","-0,005","0,957","-0,004","0,007","1,019","-0,001","-0,005","1,002","0,002","-0,005","1,063"
133,"0,002","-0,001","0,947","-0,002","0,001","1,023","-0,001","-0,004","1,000","-0,001","-0,001","0,958","-0,001","-0,004","1,017","-0,003","-0,006","1,003","0,003","-0,005","1,059"
134,"0,001","-0,002","0,945","0,003","-0,008","1,020","0,005","0,001","1,002","0,000","0,000","0,955","-0,002","-0,004","1,020","-0,001","-0,005","1,004","0,001","-0,001","1,060"
135,"0,002","0,000","0,949","-0,001","0,003","1,015","0,000","-0,008","1,000","-0,002","0,000","0,964","0,000","-0,001","1,019","0,003","-0,014","1,002","-0,001","-0,001","1,062"
136,"-0,003","0,001","0,945","0,000","-0,006","1,019","-0,004","-0,005","1,002","0,000","-0,001","0,956","0,000","-0,005","1,019","0,003","-0,006","1,006","0,002","-0,002","1,057"
137,"0,001","0,001","0,947","-0,001","0,000","1,021","-0,003","-0,002","1,002","0,002","0,002","0,959","-0,001","-0,002","1,020","-0,003","-0,011","1,002","0,005","-0,004","1,059"
138,"-0,003","-0,004","0,943","-0,003","-0,002","1,021","0,001","-0,001","1,001","0,002","-0,001","0,955","-0,003","-0,008","1,023","0,002","-0,005","1,007","0,001","-0,004","1,058"
