Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
22,"71,930","3,667","7,272","102,727","2,058","-0,465","91,700","11,668","0,316","79,523","13,721","0,617","91,583","6,246","-3,708","33,761","-1,123","0,425","97,199","6,350","-4,708"
23,"71,951","3,412","7,590","102,412","1,909","-0,093","91,501","12,225","0,557","79,001","13,683","0,524","91,323","5,827","-3,916","33,465","-1,159","0,450","96,962","6,531","-5,046"
24,"71,882","3,043","8,002","102,300","1,672","0,529","91,533","12,809","0,797","79,470","13,678","0,663","91,804","5,998","-3,887","33,483","-1,446","0,639","97,272","6,710","-5,413"
25,"71,783","3,015","7,995","102,430","1,738","0,377","91,810","13,272","0,983","79,896","14,051","0,276","91,809","5,840","-3,966","33,377","-1,178","0,461","96,884","6,554","-5,074"
26,"71,455","3,253","7,592","102,826","1,861","0,091","91,771","12,698","0,733","79,382","13,853","0,379","91,403","6,071","-3,785","33,681","-1,179","0,460","97,055","6,413","-4,800"
27,"72,028","3,403","7,637","102,487","1,917","-0,071","91,987","12,360","0,576","79,484","13,987","0,218","91,954","6,231","-3,762","33,416","-1,311","0,544","97,043","6,434","-4,843"
28,"72,039","3,103","7,999","102,567","1,952","-0,161","91,550","12,426","0,623","80,023","14,268","-0,016","92,086","6,357","-3,705","33,713","-1,373","0,581","97,168","6,337","-4,656"
29,"72,484","3,253","7,995","102,527","2,154","-0,710","91,850","11,901","0,388","79,616","13,920","0,313","91,556","6,525","-3,550","33,532","-1,148","0,430","96,701","6,182","-4,325"
30,"72,436","3,269","7,963","102,558","2,136","-0,671","91,826","11,919","0,401","79,611","13,884","0,343","91,505","6,527","-3,539","33,562","-1,159","0,434","96,708","6,190","-4,343"
31,"72,386","3,281","7,937","102,597","2,143","-0,680","91,826","11,943","0,405","79,621","13,894","0,337","91,466","6,487","-3,562","33,569","-1,130","0,412","96,693","6,179","-4,324"
32,"72,352","3,298","7,906","102,655","2,150","-0,694","91,826","11,951","0,406","79,606","13,898","0,349","91,455","6,441","-3,599","33,595","-1,113","0,400","96,732","6,182","-4,333"
33,"72,334","3,289","7,907","102,716","2,153","-0,710","91,869","11,989","0,424","79,651","13,930","0,342","91,495","6,404","-3,641","33,620","-1,095","0,388","96,777","6,181","-4,332"
34,"72,272","3,277","7,898","102,749","2,130","-0,661","91,867","12,021","0,441","79,629","13,971","0,301","91,487","6,375","-3,669","33,625","-1,123","0,406","96,805","6,205","-4,377"
35,"72,260","3,266","7,906","102,756","2,123","-0,648","91,898","12,092","0,468","79,612","13,956","0,324","91,508","6,373","-3,672","33,622","-1,095","0,387","96,805","6,203","-4,374"
36,"72,210","3,260","7,902","102,761","2,097","-0,577","91,891","12,149","0,485","79,650","13,980","0,295","91,533","6,399","-3,647","33,611","-1,122","0,405","96,787","6,199","-4,377"
37,"72,159","3,246","7,901","102,721","2,088","-0,561","91,853","12,199","0,507","79,699","13,961","0,313","91,575","6,373","-3,645","33,584","-1,105","0,392","96,770","6,197","-4,385"
38,"72,156","3,233","7,910","102,727","2,078","-0,554","91,858","12,248","0,534","79,751","13,936","0,335","91,627","6,372","-3,631","33,610","-1,089","0,382","96,817","6,193","-4,387"
39,"72,143","3,277","7,854","102,750","2,073","-0,553","91,851","12,243","0,535","79,774","13,906","0,365","91,686","6,412","-3,602","33,629","-1,068","0,368","96,859","6,163","-4,339"
40,"72,092","3,282","7,828","102,748","2,077","-0,574","91,846","12,233","0,537","79,731","13,871","0,389","91,685","6,405","-3,596","33,600","-1,052","0,356","96,859","6,156","-4,337"
41,"-0,338","0,451","0,002","0,115","0,533","-0,002","0,192","-0,465","0,000","0,243","-0,266","0,001","0,432","-0,445","-0,003","-0,171","0,280","-0,426","0,111","0,451","-0,001"
42,"-0,298","0,569","0,002","-0,444","0,513","0,002","-0,326","-0,466","0,001","0,198","0,249","-0,001","0,433","-0,961","-0,004","-0,172","0,259","-0,426","0,110","0,472","-0,001"
43,"-0,298","0,569","0,002","-0,445","0,513","0,002","-0,326","-0,466","0,001","0,200","0,210","0,000","0,433","-0,963","-0,004","-0,173","0,259","-0,426","0,110","0,473","-0,001"
44,"-0,194","0,521","0,001","-0,041","-0,173","0,000","0,077","0,172","0,000","-0,115","-0,268","0,000","0,272","-0,636","-0,001","-0,173","0,282","-0,426","0,261","0,641","-0,002"
45,"-0,194","0,450","0,001","-0,041","-0,195","0,000","0,077","0,243","0,000","0,198","-0,268","0,001","0,585","-0,638","-0,006","-0,173","0,259","-0,426","0,262","0,666","-0,002"
46,"-0,203","0,396","0,001","0,069","-0,191","0,000","0,151","0,239","0,000","-0,074","-0,263","0,000","0,336","-0,638","-0,002","-0,176","0,260","-0,426","0,323","0,665","-0,002"
47,"-0,222","0,301","0,001","-0,042","-0,224","0,000","0,049","0,224","0,000","-0,073","-0,268","0,000","0,273","-0,548","-0,001","-0,174","0,117","-0,427","0,263","0,718","-0,002"
48,"-0,222","0,279","0,001","-0,046","-0,223","0,000","0,049","0,224","0,000","-0,073","-0,268","0,000","0,273","-0,548","-0,001","-0,178","0,118","-0,427","0,259","0,718","-0,002"
49,"-0,243","0,276","0,001","-0,110","-0,208","0,000","0,008","0,213","0,000","-0,115","-0,113","0,000","0,273","-0,601","-0,001","-0,174","0,117","-0,427","0,263","0,615","-0,002"
50,"-0,242","0,279","0,001","-0,114","-0,186","0,000","0,008","0,227","0,000","-0,117","-0,113","0,000","0,335","-0,600","-0,001","-0,177","0,158","-0,427","0,322","0,574","-0,002"
51,"-0,144","0,040","-0,002","0,162","-0,611","-0,001","0,294","0,557","0,006","-0,151","-0,251","0,007","0,431","-0,222","-0,009","0,156","0,068","-0,427","0,434","0,397","0,002"
52,"-0,610","0,123","0,002","0,851","-0,560","-0,005","0,366","0,757","0,005","-0,159","-0,184","0,018","-0,246","-0,184","-0,011","0,498","0,114","-0,427","0,438","0,287","0,001"
53,"-0,606","0,129","0,012","0,293","-0,467","-0,008","-0,181","0,677","-0,008","-0,251","0,161","0,023","-0,049","-0,089","-0,012","0,189","-0,035","-0,424","0,082","0,097","-0,001"
54,"-0,506","0,646","0,025","0,970","-0,367","-0,009","-0,005","0,369","-0,017","-0,143","0,080","0,024","-0,040","-0,075","-0,015","0,522","0,056","-0,422","0,166","-0,239","0,001"
55,"-0,317","0,502","0,030","0,361","-0,438","-0,004","-0,031","0,072","-0,025","-0,145","0,020","0,018","-0,166","-0,286","-0,012","0,230","-0,126","-0,417","0,096","0,193","0,009"
56,"-0,554","0,209","0,034","0,020","0,123","0,000","-0,614","-0,198","-0,034","-0,249","-0,493","0,010","-0,023","-0,317","-0,006","0,134","0,202","-0,414","-0,022","0,202","0,014"
57,"0,102","0,076","0,024","0,526","0,240","0,003","-0,101","-0,323","-0,031","-0,304","-0,149","0,005","-0,270","-0,095","0,006","0,440","0,046","-0,409","0,360","0,021","0,015"
58,"-0,064","-0,302","0,009","0,038","-0,019","0,005","-0,076","0,292","-0,019","-0,298","-0,149","-0,005","-0,249","0,189","0,012","0,101","0,101","-0,405","0,346","-0,150","0,019"
59,"-0,112","0,290","-0,001","0,335","0,012","0,000","0,252","0,277","-0,002","-0,297","0,151","-0,016","0,400","0,021","0,020","0,225","0,421","-0,401","0,812","-0,454","0,033"
60,"-0,594","-0,160","-0,016","0,319","0,033","-0,002","0,358","0,380","0,014","0,026","-0,316","-0,021","0,295","0,040","0,021","-0,071","0,245","-0,396","0,417","0,050","0,034"
61,"-0,345","0,408","-0,016","0,682","0,126","-0,004","0,737","-0,170","0,022","-0,277","0,289","-0,026","0,485","-0,105","0,024","0,177","0,005","-0,393","0,958","0,105","0,037"
62,"-0,560","0,724","-0,013","0,354","-0,473","-0,001","0,252","0,147","0,026","0,269","0,335","-0,026","0,430","-0,474","0,025","-0,009","-0,283","-0,390","0,466","0,532","0,035"
63,"-0,476","0,919","-0,005","0,234","-0,378","-0,004","-0,261","0,143","0,022","0,195","0,001","-0,018","0,383","-0,169","0,020","0,125","0,034","-0,389","0,879","0,012","0,041"
64,"-0,013","0,625","0,000","0,124","-0,929","-0,005","-0,158","0,340","0,023","-0,484","0,052","-0,011","-0,147","-0,417","0,017","0,255","-0,286","-0,388","0,822","0,607","0,037"
65,"-0,208","0,698","0,012","-0,374","-1,070","-0,003","-0,447","-0,155","0,012","-0,679","-0,593","-0,001","-0,385","-0,339","0,011","0,067","-0,573","-0,389","0,427","1,154","0,037"
66,"0,396","0,611","0,015","0,283","-0,923","0,011","0,219","-0,279","0,005","-0,312","-0,191","0,005","0,008","-0,062","0,005","0,385","-0,435","-0,391","0,800","0,671","0,035"
67,"0,175","0,630","0,030","0,290","-1,196","0,016","0,400","0,158","-0,002","-0,424","-0,387","0,016","-0,356","0,226","0,001","0,073","-0,579","-0,392","0,463","0,477","0,035"
68,"-0,240","0,856","0,047","0,608","-1,403","0,020","0,326","0,173","-0,008","-0,443","-0,308","0,020","-0,200","0,447","0,004","0,386","-0,438","-0,396","0,592","0,045","0,029"
69,"0,264","0,564","0,051","0,283","-1,457","0,012","0,549","0,491","-0,001","-0,128","0,138","0,022","-0,202","0,412","0,008","0,183","-0,161","-0,400","0,056","-0,296","0,030"
70,"0,215","0,669","0,062","0,337","-1,564","0,004","-0,062","0,773","-0,014","-0,554","0,313","0,024","-0,297","0,427","0,014","0,511","-0,056","-0,401","0,394","-0,747","0,027"
71,"0,191","0,660","0,072","0,296","-1,544","-0,001","-0,055","0,783","-0,017","-0,508","0,322","0,026","-0,269","0,368","0,021","0,474","-0,062","-0,400","0,361","-0,706","0,026"
72,"0,164","0,601","0,080","0,261","-1,516","-0,006","-0,037","0,790","-0,016","-0,473","0,377","0,029","-0,243","0,302","0,028","0,438","-0,063","-0,401","0,331","-0,667","0,021"
73,"0,146","0,593","0,087","0,233","-1,469","-0,013","-0,048","0,796","-0,015","-0,421","0,383","0,033","-0,206","0,286","0,031","0,403","-0,047","-0,402","0,301","-0,652","0,017"
74,"0,111","0,587","0,097","0,217","-1,434","-0,017","-0,024","0,806","-0,014","-0,429","0,398","0,042","-0,186","0,260","0,032","0,365","-0,043","-0,404","0,313","-0,646","0,007"
75,"0,107","0,570","0,103","0,219","-1,436","-0,023","0,019","0,768","-0,011","-0,389","0,358","0,048","-0,128","0,262","0,036","0,340","-0,065","-0,405","0,327","-0,596","-0,005"
76,"0,031","0,591","0,124","0,208","-1,407","-0,027","0,010","0,772","-0,019","-0,413","0,324","0,053","-0,121","0,245","0,044","0,303","-0,051","-0,408","0,328","-0,578","-0,017"
77,"0,003","0,594","0,146","0,193","-1,382","-0,029","0,028","0,789","-0,032","-0,429","0,258","0,066","-0,102","0,247","0,043","0,263","-0,046","-0,411","0,311","-0,550","-0,029"
78,"-0,049","0,530","0,157","0,187","-1,340","-0,041","0,053","0,800","-0,024","-0,440","0,232","0,078","-0,103","0,242","0,046","0,226","-0,034","-0,414","0,298","-0,528","-0,039"
79,"-0,091","0,525","0,163","0,190","-1,279","-0,051","0,073","0,812","-0,015","-0,445","0,201","0,089","-0,095","0,244","0,054","0,198","-0,005","-0,415","0,293","-0,524","-0,049"
80,"-0,151","0,518","0,166","0,200","-1,278","-0,061","0,069","0,819","-0,010","-0,481","0,197","0,095","-0,062","0,239","0,070","0,184","-0,032","-0,412","0,304","-0,460","-0,058"
81,"-0,177","0,442","0,166","0,182","-1,248","-0,073","0,079","0,826","0,002","-0,524","0,195","0,094","-0,050","0,248","0,090","0,148","-0,038","-0,410","0,297","-0,424","-0,066"
82,"-0,233","0,416","0,162","0,194","-1,234","-0,088","0,082","0,823","0,020","-0,575","0,145","0,092","-0,007","0,268","0,108","0,142","-0,066","-0,407","0,335","-0,374","-0,071"
83,"-0,267","0,423","0,163","0,189","-1,216","-0,098","0,079","0,815","0,027","-0,621","0,133","0,088","0,029","0,274","0,124","0,118","-0,086","-0,406","0,355","-0,325","-0,076"
84,"-0,320","0,390","0,165","0,163","-1,200","-0,098","0,070","0,815","0,025","-0,621","0,132","0,086","0,091","0,283","0,129","0,089","-0,101","-0,406","0,364","-0,290","-0,079"
85,"-0,315","0,389","0,167","0,172","-1,194","-0,094","0,058","0,811","0,023","-0,632","0,126","0,088","0,121","0,283","0,117","0,099","-0,127","-0,409","0,399","-0,233","-0,075"
86,"-0,345","0,344","0,163","0,214","-1,155","-0,090","0,068","0,805","0,027","-0,609","0,050","0,080","0,134","0,285","0,102","0,134","-0,126","-0,412","0,434","-0,201","-0,063"
87,"-0,363","0,354","0,160","0,195","-1,087","-0,082","0,052","0,797","0,028","-0,525","0,063","0,075","0,168","0,245","0,090","0,116","-0,089","-0,417","0,414","-0,196","-0,055"
88,"-0,396","0,338","0,156","0,178","-1,035","-0,073","0,054","0,804","0,028","-0,448","0,034","0,071","0,202","0,221","0,088","0,092","-0,057","-0,420","0,399","-0,181","-0,056"
89,"-0,430","0,351","0,148","0,193","-0,975","-0,064","0,040","0,805","0,030","-0,433","0,015","0,064","0,181","0,189","0,086","0,102","-0,016","-0,420","0,421","-0,187","-0,051"
90,"-0,451","0,357","0,143","0,156","-0,940","-0,054","0,023","0,805","0,030","-0,412","0,023","0,058","0,175","0,154","0,083","0,070","-0,001","-0,421","0,408","-0,187","-0,043"
91,"-0,418","0,307","0,136","0,193","-0,906","-0,042","0,029","0,808","0,030","-0,403","-0,007","0,048","0,139","0,141","0,088","0,104","0,014","-0,422","0,437","-0,168","-0,035"
92,"-0,470","0,320","0,131","0,217","-0,845","-0,033","0,017","0,762","0,031","-0,379","0,003","0,041","0,129","0,072","0,095","0,111","0,054","-0,421","0,437","-0,173","-0,029"
93,"-0,462","0,260","0,121","0,260","-0,821","-0,025","0,046","0,800","0,032","-0,334","0,032","0,034","0,113","0,021","0,104","0,125","0,091","-0,419","0,418","-0,189","-0,021"
94,"-0,491","0,315","0,114","0,271","-0,829","-0,015","0,050","0,806","0,029","-0,347","0,037","0,038","0,089","0,027","0,106","0,127","0,131","-0,416","0,417","-0,268","-0,012"
95,"-0,477","0,385","0,111","0,275","-0,832","-0,007","0,048","0,806","0,026","-0,341","0,018","0,052","0,144","0,041","0,100","0,128","0,170","-0,415","0,447","-0,335","-0,006"
96,"-0,458","0,448","0,112","0,277","-0,826","-0,012","0,076","0,802","0,031","-0,412","0,066","0,064","0,146","0,022","0,096","0,126","0,207","-0,411","0,475","-0,387","0,001"
97,"-0,393","0,466","0,111","0,291","-0,810","-0,018","0,130","0,796","0,038","-0,424","0,079","0,078","0,189","0,042","0,090","0,115","0,244","-0,408","0,477","-0,450","0,005"
98,"-0,417","0,494","0,110","0,299","-0,793","-0,024","0,161","0,776","0,042","-0,425","0,105","0,084","0,200","0,069","0,090","0,102","0,280","-0,405","0,445","-0,515","0,007"
99,"-0,366","0,502","0,114","0,265","-0,810","-0,030","0,187","0,770","0,042","-0,478","0,146","0,084","0,189","0,080","0,093","0,065","0,289","-0,400","0,423","-0,550","0,006"
100,"-0,375","0,499","0,119","0,304","-0,843","-0,039","0,214","0,738","0,039","-0,458","0,181","0,076","0,188","0,056","0,100","0,070","0,260","-0,396","0,399","-0,497","0,001"
101,"-0,354","0,474","0,117","0,319","-0,855","-0,048","0,289","0,722","0,040","-0,441","0,211","0,071","0,143","0,059","0,105","0,050","0,236","-0,388","0,353","-0,492","-0,002"
102,"-0,395","0,526","0,116","0,291","-0,786","-0,055","0,257","0,669","0,041","-0,410","0,213","0,066","0,124","0,005","0,110","0,023","0,267","-0,380","0,301","-0,490","-0,006"
103,"-0,432","0,513","0,114","0,314","-0,763","-0,063","0,224","0,615","0,042","-0,434","0,188","0,072","0,095","-0,044","0,107","0,048","0,256","-0,373","0,327","-0,435","-0,010"
104,"-0,387","0,555","0,118","0,340","-0,723","-0,070","0,257","0,584","0,039","-0,407","0,136","0,085","0,130","-0,053","0,100","0,075","0,270","-0,365","0,371","-0,412","-0,012"
105,"-0,423","0,568","0,120","0,283","-0,688","-0,077","0,204","0,593","0,036","-0,408","0,116","0,101","0,123","-0,062","0,089","0,041","0,292","-0,357","0,354","-0,399","-0,009"
106,"-0,449","0,544","0,119","0,253","-0,642","-0,087","0,180","0,620","0,036","-0,452","0,088","0,109","0,134","-0,063","0,090","0,043","0,326","-0,349","0,366","-0,395","-0,008"
107,"-0,491","0,538","0,115","0,196","-0,674","-0,094","0,121","0,655","0,034","-0,498","0,072","0,112","0,127","-0,058","0,097","0,027","0,293","-0,343","0,350","-0,326","-0,009"
108,"-0,531","0,501","0,120","0,218","-0,670","-0,100","0,118","0,662","0,023","-0,513","0,064","0,103","0,144","-0,037","0,111","0,045","0,267","-0,338","0,385","-0,277","-0,010"
109,"-0,550","0,439","0,126","0,217","-0,668","-0,102","0,122","0,662","0,012","-0,545","0,066","0,094","0,114","-0,029","0,125","0,042","0,234","-0,336","0,375","-0,216","-0,013"
110,"-0,567","0,374","0,123","0,196","-0,647","-0,106","0,119","0,652","0,010","-0,520","-0,001","0,086","0,149","-0,012","0,131","0,019","0,207","-0,335","0,371","-0,170","-0,014"
111,"-0,607","0,361","0,121","0,179","-0,627","-0,107","0,114","0,643","0,009","-0,537","-0,012","0,083","0,163","-0,004","0,126","-0,007","0,186","-0,336","0,357","-0,121","-0,011"
112,"-0,599","0,309","0,118","0,173","-0,630","-0,102","0,100","0,643","0,004","-0,485","-0,025","0,088","0,175","-0,013","0,114","-0,019","0,157","-0,336","0,344","-0,053","-0,011"
113,"-0,556","0,300","0,111","0,149","-0,576","-0,092","0,105","0,655","0,001","-0,480","-0,016","0,096","0,169","-0,032","0,102","-0,039","0,188","-0,336","0,327","-0,040","-0,008"
114,"-0,582","0,304","0,105","0,161","-0,528","-0,080","0,085","0,666","-0,003","-0,433","-0,064","0,101","0,187","-0,051","0,090","-0,022","0,217","-0,336","0,355","-0,023","-0,005"
115,"-0,587","0,333","0,098","0,179","-0,515","-0,069","0,038","0,642","-0,004","-0,432","-0,103","0,105","0,162","-0,082","0,079","0,010","0,219","-0,335","0,390","0,017","0,002"
116,"-0,541","0,343","0,095","0,143","-0,480","-0,062","0,025","0,610","-0,002","-0,400","-0,062","0,105","0,146","-0,163","0,077","0,005","0,253","-0,333","0,376","0,021","0,007"
117,"-0,557","0,337","0,091","0,089","-0,510","-0,056","-0,010","0,613","0,001","-0,402","-0,073","0,100","0,090","-0,201","0,083","-0,033","0,261","-0,332","0,316","0,044","0,012"
118,"-0,557","0,317","0,084","0,117","-0,561","-0,054","0,026","0,644","0,006","-0,399","-0,072","0,090","0,100","-0,213","0,096","-0,006","0,246","-0,330","0,367","0,037","0,017"
119,"-0,542","0,340","0,085","0,133","-0,506","-0,055","0,090","0,630","0,009","-0,427","-0,014","0,083","0,118","-0,214","0,107","-0,021","0,279","-0,329","0,372","-0,027","0,021"
120,"-0,611","0,345","0,085","0,107","-0,558","-0,057","0,037","0,645","0,011","-0,470","0,000","0,084","0,129","-0,212","0,105","-0,028","0,243","-0,329","0,380","-0,028","0,027"
121,"-0,546","0,365","0,082","0,049","-0,569","-0,058","0,047","0,627","0,014","-0,500","0,024","0,091","0,129","-0,199","0,099","-0,068","0,243","-0,329","0,329","-0,074","0,032"
122,"-0,568","0,403","0,078","0,077","-0,579","-0,054","0,093","0,565","0,014","-0,538","-0,026","0,093","0,079","-0,142","0,097","-0,081","0,209","-0,330","0,301","-0,082","0,035"
123,"-0,505","0,416","0,073","0,085","-0,530","-0,048","0,149","0,513","0,014","-0,531","-0,006","0,087","0,093","-0,097","0,102","-0,107","0,235","-0,331","0,259","-0,149","0,034"
124,"-0,487","0,445","0,064","0,106","-0,521","-0,043","0,150","0,512","0,017","-0,525","0,057","0,086","0,058","-0,114","0,104","-0,108","0,268","-0,334","0,222","-0,194","0,030"
125,"-0,438","0,490","0,060","0,149","-0,573","-0,041","0,188","0,508","0,020","-0,572","0,010","0,085","0,001","-0,106","0,106","-0,089","0,242","-0,336","0,209","-0,153","0,025"
126,"-0,426","0,555","0,062","0,139","-0,581","-0,039","0,208","0,498","0,013","-0,550","-0,027","0,084","0,040","-0,139","0,109","-0,123","0,257","-0,336","0,173","-0,127","0,019"
127,"-0,381","0,607","0,071","0,123","-0,588","-0,037","0,247","0,469","-0,001","-0,502","-0,072","0,088","0,063","-0,148","0,105","-0,161","0,253","-0,336","0,143","-0,080","0,015"
128,"-0,381","0,599","0,082","0,103","-0,597","-0,036","0,282","0,454","-0,017","-0,495","-0,072","0,092","0,066","-0,157","0,102","-0,183","0,223","-0,334","0,114","-0,007","0,012"
129,"-0,376","0,546","0,089","0,073","-0,571","-0,040","0,221","0,491","-0,024","-0,545","-0,041","0,092","0,043","-0,187","0,106","-0,173","0,252","-0,333","0,144","-0,004","0,008"
130,"-0,409","0,500","0,093","0,075","-0,573","-0,048","0,156","0,512","-0,024","-0,540","-0,052","0,088","0,042","-0,186","0,115","-0,143","0,261","-0,333","0,179","0,026","0,002"
131,"-0,373","0,467","0,096","0,047","-0,619","-0,055","0,164","0,524","-0,025","-0,552","-0,031","0,076","-0,007","-0,222","0,129","-0,148","0,226","-0,332","0,168","0,096","-0,001"
132,"-0,409","0,441","0,098","0,024","-0,654","-0,059","0,140","0,563","-0,026","-0,496","-0,057","0,066","0,000","-0,233","0,141","-0,143","0,192","-0,332","0,161","0,162","-0,003"
133,"-0,426","0,371","0,101","0,018","-0,637","-0,058","0,133","0,550","-0,029","-0,502","-0,056","0,056","-0,029","-0,273","0,155","-0,151","0,159","-0,333","0,165","0,232","-0,007"
134,"-0,435","0,367","0,105","0,035","-0,630","-0,055","0,182","0,537","-0,032","-0,536","-0,116","0,051","-0,033","-0,291","0,164","-0,161","0,126","-0,337","0,179","0,299","-0,013"
135,"-0,377","0,346","0,110","0,025","-0,616","-0,052","0,221","0,499","-0,036","-0,520","-0,090","0,049","0,032","-0,328","0,169","-0,180","0,097","-0,340","0,180","0,359","-0,017"
136,"-0,447","0,340","0,114","0,052","-0,562","-0,046","0,190","0,485","-0,044","-0,463","-0,085","0,051","0,080","-0,341","0,168","-0,157","0,119","-0,346","0,215","0,364","-0,019"
137,"-0,492","0,318","0,116","0,008","-0,522","-0,042","0,169","0,494","-0,048","-0,424","-0,094","0,063","0,151","-0,347","0,152","-0,190","0,131","-0,353","0,215","0,328","-0,017"
138,"-0,521","0,317","0,118","0,013","-0,525","-0,041","0,141","0,499","-0,047","-0,431","-0,153","0,077","0,120","-0,330","0,131","-0,176","0,098","-0,360","0,198","0,365","-0,015"
139,"-0,476","0,290","0,120","0,012","-0,540","-0,038","0,126","0,525","-0,049","-0,437","-0,148","0,083","0,121","-0,274","0,119","-0,150","0,077","-0,369","0,210","0,349","-0,017"
