Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
39,"-0,032","0,002","0,057","-0,241","0,235","0,402","0,156","0,017","0,091","-0,074","-0,006","0,051","0,290","0,025","0,218","-0,545","0,288","0,504","-0,216","0,074","-0,050"
40,"-0,027","-0,083","0,042","-0,067","0,013","0,358","0,093","0,023","0,151","-0,013","-0,125","-0,014","0,164","0,023","0,467","-0,431","0,272","0,759","-0,212","0,136","0,273"
41,"0,142","0,103","0,039","0,002","-0,015","0,434","0,032","0,083","0,143","0,184","-0,124","-0,059","0,105","0,053","0,333","-0,244","0,251","0,645","-0,208","0,199","0,595"
42,"0,158","-0,031","0,059","0,107","0,035","0,258","-0,213","0,149","0,192","-0,022","0,018","0,116","-0,140","0,067","0,389","-0,005","0,214","0,783","0,100","0,074","0,962"
43,"0,125","-0,099","0,188","0,289","0,031","0,238","-0,212","0,143","0,131","0,097","0,004","0,139","-0,017","0,112","0,317","-0,008","0,356","0,881","0,403","0,110","0,790"
44,"0,169","0,136","-0,139","0,302","0,087","0,346","-0,339","0,167","0,371","0,056","0,033","0,046","-0,135","0,053","0,078","-0,010","0,307","0,952","0,648","0,058","0,820"
45,"0,033","0,043","0,095","0,048","-0,018","0,292","-0,347","0,320","0,662","0,097","0,004","0,139","-0,138","0,097","0,256","-0,197","0,268","1,077","0,832","0,208","0,939"
46,"0,218","-0,025","0,049","-0,174","0,017","0,507","-0,351","0,338","0,844","0,163","-0,033","0,099","-0,206","0,257","0,655","-0,197","0,148","1,099","0,529","0,256","1,129"
47,"0,055","-0,055","0,164","-0,203","0,157","0,782","-0,230","0,284","0,913","0,080","0,138","-0,011","-0,080","0,141","0,434","-0,132","0,127","0,981","0,350","0,370","1,421"
48,"0,088","0,133","0,099","-0,313","0,025","0,932","-0,347","0,259","0,668","0,061","0,116","0,070","-0,083","0,184","0,612","-0,254","0,126","0,977","-0,079","0,407","1,257"
49,"0,033","0,043","0,095","-0,192","0,022","0,920","-0,346","0,138","0,680","0,116","0,026","0,058","0,035","0,184","0,865","-0,376","0,125","0,973","0,284","0,158","0,978"
50,"0,093","0,049","0,085","-0,423","0,138","1,025","-0,229","0,157","0,865","0,097","0,004","0,139","-0,143","0,169","0,552","-0,431","0,092","0,792","-0,025","0,045","0,692"
51,"0,098","0,084","0,134","-0,363","0,136","1,019","-0,288","0,211","0,797","-0,020","-0,095","0,039","-0,017","0,053","0,331","-0,303","0,120","0,605","-0,088","0,048","0,473"
52,"0,109","0,035","0,168","-0,058","0,320","0,958","-0,223","0,132","0,622","0,070","-0,027","-0,059","-0,258","-0,096","0,238","-0,303","0,120","0,605","-0,153","-0,098","0,133"
53,"-0,032","0,002","0,057","-0,192","0,267","0,862","-0,151","0,143","0,133","0,253","0,035","0,001","-0,312","-0,080","-0,206","-0,183","0,012","0,690","0,087","-0,245","-0,211"
54,"-0,027","-0,083","0,042","-0,157","0,155","0,641","-0,332","0,015","0,080","0,130","-0,034","-0,047","-0,129","-0,020","-0,218","-0,058","0,110","0,552","0,392","-0,297","-0,181"
55,"0,131","-0,089","-0,122","0,053","0,064","0,318","-0,089","-0,038","0,153","-0,037","0,039","-0,111","-0,067","-0,034","-0,276","-0,054","0,148","0,422","0,333","-0,062","-0,041"
56,"0,137","-0,053","-0,073","0,141","-0,023","0,008","-0,024","0,004","-0,034","0,054","0,108","-0,209","-0,076","0,082","0,197","-0,172","0,186","0,287","-0,155","-0,061","-0,036"
57,"0,022","-0,149","-0,067","-0,001","-0,050","-0,169","-0,029","0,083","0,142","0,061","0,116","0,070","0,107","0,083","0,200","-0,473","0,102","0,168","-0,092","-0,014","0,150"
58,"0,066","-0,010","-0,097","-0,066","-0,130","-0,189","-0,020","-0,015","-0,216","0,016","0,063","-0,047","0,046","0,083","0,199","-0,469","0,020","0,059","-0,215","-0,028","0,016"
59,"0,001","0,190","-0,008","-0,186","-0,182","-0,148","0,109","-0,045","-0,516","0,045","-0,019","0,075","0,047","0,068","0,140","-0,650","0,008","-0,006","-0,277","-0,061","-0,035"
60,"0,017","0,056","0,012","-0,372","-0,260","-0,155","0,164","-0,020","-0,272","0,061","0,116","0,070","0,173","-0,048","-0,080","-0,530","0,080","0,047","-0,277","-0,010","-0,068"
61,"-0,260","-0,070","0,134","-0,361","-0,150","-0,075","0,217","0,017","0,093","-0,108","-0,006","-0,094","0,419","-0,077","-0,195","-0,459","0,086","-0,262","-0,397","0,005","0,069"
62,"-0,048","0,015","-0,027","-0,488","0,015","-0,146","0,152","-0,025","0,280","-0,048","-0,013","-0,083","0,111","0,025","-0,036","-0,396","0,075","-0,320","-0,277","0,126","-0,082"
63,"-0,053","0,100","-0,012","-0,360","0,041","-0,105","0,286","-0,080","-0,263","-0,106","-0,119","-0,171","0,114","0,041","-0,229","-0,273","0,005","-0,366","-0,034","0,008","-0,154"
64,"-0,043","-0,070","-0,041","-0,009","-0,023","-0,251","0,111","-0,051","-0,577","-0,001","-0,073","-0,042","0,052","-0,004","-0,156","-0,333","-0,055","-0,356","-0,220","-0,241","-0,427"
65,"0,088","-0,108","-0,028","-0,012","0,085","-0,306","0,170","-0,166","-0,503","-0,060","-0,066","-0,054","-0,067","-0,034","-0,276","-0,210","-0,006","-0,424","-0,283","-0,204","-0,595"
66,"-0,043","-0,070","-0,041","0,090","-0,001","-0,481","-0,018","-0,081","-0,271","0,011","-0,020","-0,071","-0,123","-0,107","-0,573","-0,084","-0,087","-0,529","-0,221","-0,171","-0,544"
67,"0,001","0,070","-0,072","0,170","0,081","-0,325","-0,020","-0,015","-0,216","0,075","0,056","-0,035","-0,123","-0,107","-0,573","-0,141","-0,229","-0,629","0,027","-0,043","-0,122"
68,"-0,048","0,015","-0,027","0,516","-0,065","-0,497","-0,021","0,052","-0,162","0,023","0,032","-0,099","-0,124","-0,151","-0,500","0,040","-0,157","-0,574","-0,035","-0,109","-0,224"
69,"-0,097","-0,040","0,018","0,496","-0,094","-0,687","0,050","-0,112","-0,572","0,182","-0,011","0,018","0,299","-0,047","-0,330","-0,078","-0,180","-0,698","-0,096","-0,245","-0,209"
70,"0,050","0,004","-0,181","0,078","-0,057","-0,588","-0,191","-0,307","-0,681","0,165","0,124","-0,132","-0,005","-0,048","-0,335","-0,011","-0,392","-0,843","-0,036","-0,091","-0,308"
71,"0,055","0,040","-0,132","0,119","-0,141","-0,757","-0,066","-0,076","-0,824","0,139","0,131","0,001","-0,070","0,054","-0,172","-0,080","-0,289","-0,616","0,085","-0,021","-0,427"
72,"0,082","-0,023","-0,014","-0,002","-0,139","-0,744","-0,134","-0,106","-0,516","0,163","-0,033","0,099","-0,190","-0,020","-0,219","-0,080","-0,229","-0,627","-0,038","-0,223","-0,514"
73,"0,082","-0,143","-0,077","0,138","-0,058","-0,595","-0,142","-0,076","-0,213","0,146","0,101","-0,051","-0,128","-0,093","-0,263","0,099","-0,206","-0,501","0,024","-0,208","-0,379"
74,"-0,081","-0,053","0,102","0,082","0,026","-0,562","-0,015","-0,154","-0,386","0,075","0,056","-0,035","-0,072","0,083","-0,054","0,099","-0,086","-0,523","0,087","-0,109","-0,225"
75,"-0,027","-0,204","-0,021","0,311","-0,226","-0,666","-0,069","-0,246","-0,684","0,080","0,138","-0,011","-0,010","0,010","-0,098","0,032","0,127","-0,378","0,149","-0,128","-0,142"
76,"-0,037","-0,034","0,008","0,328","-0,088","-0,532","-0,012","-0,167","-0,507","0,116","0,026","0,058","-0,127","-0,049","-0,336","-0,094","0,028","-0,240","0,209","-0,194","-0,245"
77,"-0,108","-0,232","-0,143","0,086","-0,083","-0,507","0,099","-0,123","-0,080","0,082","0,026","-0,087","0,059","-0,151","-0,497","0,089","-0,091","-0,212","0,212","-0,131","0,077"
78,"-0,053","-0,021","-0,076","0,104","0,000","-0,345","0,099","-0,184","-0,073","-0,006","-0,155","-0,066","0,119","-0,195","-0,422","0,091","-0,042","-0,283","0,213","-0,014","0,147"
79,"0,066","-0,010","-0,097","0,112","-0,026","-0,263","0,169","-0,160","-0,442","0,066","-0,110","-0,083","-0,012","0,039","0,021","0,032","-0,113","-0,334","-0,216","-0,146","-0,054"
80,"-0,043","-0,190","-0,105","0,084","-0,029","-0,535","0,172","-0,112","-0,570","0,194","0,042","-0,011","0,109","-0,064","0,111","-0,033","-0,212","-0,194","-0,399","-0,043","-0,118"
81,"0,012","0,021","-0,037","-0,105","-0,243","-0,540","0,111","-0,233","-0,559","-0,001","-0,073","-0,042","0,052","-0,064","-0,141","-0,033","-0,152","-0,205","-0,281","-0,208","-0,375"
82,"0,164","0,005","0,109","-0,069","-0,022","-0,244","0,166","-0,148","-0,321","0,118","-0,087","-0,018","0,052","-0,123","-0,127","0,144","-0,058","-0,031","-0,097","-0,226","-0,293"
83,"0,017","0,056","0,012","-0,237","-0,016","-0,090","0,159","-0,117","-0,018","0,125","-0,117","-0,071","0,230","-0,108","0,187","0,143","0,013","0,018","-0,032","-0,113","-0,004"
84,"-0,097","-0,040","0,018","-0,330","-0,011","0,194","0,153","-0,153","0,231","-0,001","-0,073","-0,042","0,169","-0,050","0,171","-0,282","-0,060","-0,044","0,151","0,055","0,030"
85,"0,033","-0,078","0,032","-0,144","-0,124","0,231","0,153","-0,153","0,231","-0,024","-0,178","0,015","-0,011","-0,272","0,034","-0,589","0,009","-0,004","0,274","0,088","0,080"
86,"-0,043","0,051","0,022","-0,086","-0,071","0,197","0,165","-0,081","-0,266","-0,079","-0,088","0,027","0,113","-0,182","-0,111","-0,770","-0,003","-0,070","0,272","0,041","-0,107"
87,"0,044","-0,127","0,066","0,296","-0,084","-0,255","0,112","-0,179","-0,625","-0,046","-0,126","-0,159","0,168","0,024","0,216","-0,581","0,145","-0,277","0,150","-0,010","-0,072"
88,"0,012","-0,100","-0,101","0,313","0,053","-0,121","0,159","-0,117","-0,018","-0,120","-0,059","-0,066","0,169","-0,109","0,186","-0,396","0,075","-0,320","0,089","-0,010","-0,072"
89,"-0,086","-0,089","0,053","0,010","0,060","-0,089","0,217","-0,165","0,111","-0,597","0,109","-0,085","0,104","0,008","0,407","-0,516","0,003","-0,373","-0,215","-0,248","0,012"
90,"-0,081","-0,053","0,102","-0,055","-0,021","-0,109","0,220","-0,238","-0,004","-0,193","0,008","0,027","0,046","-0,095","0,243","-0,396","-0,045","-0,298","0,086","-0,413","-0,247"
91,"-0,048","0,015","-0,027","0,128","-0,079","-0,100","0,163","0,047","-0,218","-0,131","-0,111","-0,037","0,175","-0,196","-0,170","-0,400","-0,083","-0,168","-0,035","-0,278","-0,261"
92,"-0,113","0,094","-0,002","0,118","-0,189","-0,180","0,031","-0,092","0,222","-0,177","-0,165","-0,154","0,057","-0,122","-0,378","-0,520","-0,095","-0,231","0,088","-0,263","-0,127"
93,"-0,016","-0,012","0,141","0,071","-0,186","-0,038","0,157","-0,110","0,043","-0,238","-0,045","-0,090","-0,002","-0,269","-0,469","-0,520","0,025","-0,253","0,087","-0,058","-0,258"
94,"0,033","0,043","0,095","-0,109","0,009","-0,048","0,098","-0,238","-0,007","0,436","-0,211","-0,116","0,001","-0,195","-0,675","-0,156","0,038","-0,182","0,085","-0,073","-0,394"
95,"0,012","0,021","-0,037","-0,216","0,013","0,100","0,226","-0,262","-0,246","-0,198","-0,075","0,003","-0,123","-0,166","-0,559","-0,341","0,048","-0,128","-0,159","-0,054","-0,476"
96,"0,088","0,013","0,036","-0,269","-0,012","0,188","0,166","-0,269","-0,308","-0,131","-0,111","-0,037","0,115","-0,211","-0,230","-0,343","0,179","-0,090","-0,281","-0,189","-0,460"
97,"0,022","-0,028","-0,003","-0,086","-0,071","0,197","0,108","-0,160","-0,443","-0,041","-0,043","-0,135","0,173","-0,108","-0,066","-0,221","0,180","-0,086","-0,161","-0,120","-0,578"
98,"0,082","-0,023","-0,014","-0,280","-0,122","0,108","0,162","-0,129","-0,139","0,009","0,093","0,006","0,113","-0,182","-0,111","-0,345","0,070","-0,008","-0,160","-0,274","-0,479"
99,"0,131","0,032","-0,059","-0,277","0,014","0,106","0,160","-0,184","-0,072","-0,067","-0,036","-0,001","-0,006","-0,152","-0,246","-0,158","-0,011","-0,111","-0,157","-0,109","-0,223"
100,"0,110","0,130","-0,128","-0,167","-0,098","0,013","0,092","-0,214","0,236","0,111","-0,056","0,034","-0,072","-0,094","-0,010","-0,223","0,011","0,007","-0,093","-0,131","0,081"
101,"0,120","0,081","-0,093","0,134","-0,242","-0,017","0,031","-0,092","0,222","0,052","-0,050","0,022","-0,069","-0,182","-0,114","-0,168","0,104","0,178","0,031","0,019","0,200"
102,"0,028","0,007","0,046","-0,055","-0,265","-0,051","0,095","-0,044","0,096","0,028","-0,155","0,079","0,049","-0,079","0,051","-0,054","0,328","0,389","0,155","0,151","0,404"
103,"0,147","0,019","0,025","-0,163","-0,207","0,069","0,034","-0,105","0,101","-0,091","-0,141","0,056","-0,319","0,022","0,208","0,001","0,362","0,570","0,157","0,114","0,573"
104,"0,088","0,013","0,036","-0,175","-0,174","0,536","-0,038","-0,056","0,585","-0,089","-0,254","-0,021","-0,016","-0,021","0,287","-0,124","0,503","0,665","0,096","-0,021","0,588"
105,"0,104","0,000","0,119","-0,341","0,022","0,661","0,017","0,151","0,810","-0,081","0,024","0,104","0,043","-0,051","0,421","-0,252","0,475","0,852","0,220","0,110","0,792"
106,"0,109","-0,085","0,105","-0,279","-0,033","0,683","-0,041","-0,104","0,712","0,059","-0,080","-0,030","-0,081","0,037","0,523","-0,185","0,262","0,707","0,159","-0,025","0,807"
107,"0,093","0,049","0,085","-0,158","-0,036","0,670","-0,159","-0,002","0,515","0,040","-0,102","0,051","-0,015","-0,036","0,227","-0,368","0,201","0,712","-0,085","0,078","0,744"
108,"0,229","-0,074","0,083","-0,172","-0,037","0,534","-0,025","-0,172","0,045","0,016","0,063","-0,047","0,044","-0,006","0,347","-0,429","0,081","0,732","-0,144","0,092","0,880"
109,"0,098","-0,157","0,006","-0,182","0,043","0,425","-0,024","0,004","-0,034","-0,027","-0,065","0,092","0,226","0,009","0,409","-0,429","0,081","0,732","0,038","0,008","0,860"
110,"0,169","-0,080","0,094","-0,153","0,046","0,696","-0,091","0,028","0,207","0,047","-0,132","-0,002","-0,202","0,022","0,461","-0,492","0,032","0,801","0,099","-0,044","0,892"
111,"0,158","-0,031","0,059","-0,077","-0,008","0,853","-0,159","0,059","0,509","-0,020","-0,095","0,039","0,105","0,053","0,333","-0,246","-0,038","0,759","0,101","0,191","1,031"
112,"0,028","0,007","0,046","0,043","0,043","0,813","-0,103","0,138","0,686","-0,072","-0,118","-0,025","0,104","0,068","0,393","-0,128","-0,015","0,883","0,161","0,125","0,928"
113,"-0,097","-0,040","0,018","0,038","-0,039","0,786","-0,098","-0,001","0,516","0,004","0,010","-0,018","0,168","-0,153","0,259","-0,128","0,105","0,861","-0,083","0,125","0,931"
114,"0,044","-0,006","0,130","0,101","-0,094","0,808","-0,162","0,071","0,630","0,092","-0,079","0,115","0,167","-0,020","0,290","-0,123","0,072","0,681","0,034","0,132","0,490"
115,"0,120","-0,134","0,139","-0,099","0,017","0,636","-0,220","-0,062","0,520","-0,143","-0,164","-0,009","0,225","0,023","0,468","-0,062","0,192","0,661","-0,029","0,034","0,336"
116,"-0,027","-0,083","0,042","-0,107","0,043","0,554","-0,149","-0,045","0,090","-0,250","-0,098","-0,061","0,348","0,128","0,382","-0,123","0,252","0,648","-0,091","-0,168","0,249"
117,"0,147","0,019","0,025","-0,236","0,073","0,485","-0,210","0,016","0,083","-0,157","-0,104","0,096","0,165","0,127","0,379","-0,303","0,180","0,594","-0,089","-0,102","0,352"
118,"0,022","-0,149","-0,067","-0,323","0,017","0,248","-0,088","-0,045","0,092","0,004","0,010","-0,018","0,107","0,024","0,215","-0,185","0,262","0,707","-0,272","0,067","0,390"
119,"0,098","-0,157","0,006","-0,461","0,072","0,098","-0,208","-0,112","0,035","0,070","-0,027","-0,059","0,044","0,112","0,318","-0,113","0,137","0,360","-0,271","0,151","0,409"
120,"-0,037","-0,155","-0,056","-0,258","0,098","0,268","-0,086","-0,051","0,031","0,033","-0,072","0,103","0,047","0,068","0,140","-0,298","0,147","0,414","-0,271","0,133","0,493"
121,"0,012","0,021","-0,037","-0,338","0,016","0,113","-0,145","-0,063","-0,091","0,040","-0,102","0,051","0,048","-0,005","0,095","-0,357","0,076","0,363","-0,090","0,085","0,304"
122,"0,061","0,075","-0,083","-0,150","0,039","0,147","-0,028","0,022","0,148","0,063","0,003","-0,006","-0,072","-0,153","0,004","-0,111","0,066","0,311","-0,154","0,056","0,034"
123,"0,028","0,007","0,046","-0,266","-0,121","0,243","-0,030","-0,032","0,215","0,006","-0,103","-0,095","-0,008","-0,078","-0,202","-0,046","-0,075","0,215","-0,154","0,056","0,034"
124,"0,033","0,043","0,095","-0,274","-0,094","0,162","-0,153","0,034","0,266","0,004","0,010","-0,018","-0,197","0,067","0,136","-0,050","0,007","0,323","-0,214","0,005","0,067"
125,"-0,064","0,028","-0,110","-0,269","-0,012","0,188","-0,089","-0,038","0,153","0,021","0,145","-0,022","-0,260","-0,022","0,283","-0,170","0,055","0,249","-0,154","0,056","0,034"
126,"-0,092","-0,004","0,068","-0,277","0,014","0,106","-0,148","0,131","0,011","0,142","0,019","-0,075","-0,137","0,023","0,211","-0,109","-0,065","0,273","-0,032","-0,029","0,014"
127,"-0,048","0,015","-0,027","-0,167","-0,098","0,013","-0,020","-0,136","-0,204","0,187","0,072","0,042","-0,192","0,009","-0,101","-0,107","0,044","0,191","-0,033","0,041","-0,103"
128,"0,022","-0,149","-0,067","-0,111","0,063","-0,076","-0,138","0,088","-0,413","0,135","0,049","-0,023","-0,191","-0,065","-0,145","0,024","-0,070","-0,094","0,088","-0,043","-0,123"
129,"-0,031","0,096","-0,239","-0,167","0,146","-0,044","-0,142","-0,015","-0,219","0,097","0,274","-0,015","-0,314","-0,110","-0,074","-0,223","-0,109","0,029","-0,096","0,026","-0,238"
130,"0,077","-0,179","-0,126","-0,105","0,091","-0,022","-0,203","0,106","-0,233","0,021","0,145","-0,022","-0,989","0,005","0,138","0,213","-0,281","-0,236","0,088","0,059","-0,189"
131,"-0,064","0,028","-0,110","-0,127","0,116","-0,240","-0,085","0,004","-0,036","0,208","0,290","0,061","-0,319","0,081","0,193","0,091","-0,222","-0,250","0,029","0,023","-0,020"
132,"-0,108","0,009","-0,016","0,017","-0,055","-0,582","-0,078","0,155","-0,357","0,085","0,221","0,013","-0,251","-0,020","-0,220","0,032","-0,113","-0,334","-0,035","-0,007","-0,290"
133,"-0,048","-0,106","-0,090","0,078","-0,057","-0,588","-0,200","-0,028","-0,342","0,068","0,086","0,018","-0,368","-0,212","-0,489","-0,027","-0,245","-0,374","0,084","-0,190","-0,464"
134,"0,022","-0,028","-0,003","-0,101","0,084","-0,571","-0,200","0,033","-0,348","0,135","0,049","-0,023","-0,248","-0,005","-0,412","0,032","-0,173","-0,323","0,144","-0,172","-0,548"
