Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
10,"-0,011","-0,040","-0,268","0,287","0,562","-0,558","0,152","0,165","-1,319","-0,321","-0,612","0,527","-1,092","-0,945","0,356","-0,374","-0,171","-0,197","0,983","0,808","0,131"
11,"-0,090","-0,327","-0,498","0,164","0,676","-0,599","-0,120","0,262","-0,886","-0,161","-0,849","0,521","-0,841","-0,965","0,342","-0,496","-0,377","-0,067","0,616","1,318","0,396"
12,"-0,189","0,143","-0,483","0,229","0,494","-0,208","0,023","0,033","-0,488","-0,554","-1,075","0,231","-0,086","-1,210","-0,440","-0,312","-0,346","-0,016","0,282","1,146","0,518"
13,"-0,335","-0,261","-0,446","-0,007","0,060","0,211","-0,229","0,022","-0,489","-0,197","-0,525","0,393","0,381","-1,391","-0,607","-0,494","-0,248","0,140","0,501","1,111","0,214"
14,"-0,246","-0,809","-0,554","-0,307","-0,308","0,281","-0,242","-0,001","-0,544","0,147","-0,414","0,199","0,342","-0,913","-0,101","-0,493","-0,203","0,328","0,093","0,871","-0,113"
15,"0,254","-0,862","-0,565","-0,187","-0,354","-0,027","-0,148","-0,128","-0,379","-0,238","-0,826","-0,008","0,620","-1,313","-0,957","-0,188","-0,255","0,358","-0,431","-0,609","0,352"
16,"0,268","-0,693","-0,069","-0,182","-0,718","0,041","0,093","-0,558","-0,329","-0,048","0,127","0,259","-0,021","-0,736","-0,193","-0,309","-0,055","0,449","-0,102","-1,593","0,652"
17,"0,333","-0,971","0,159","-0,119","-0,890","0,103","-0,039","-0,614","0,200","0,070","-0,431","0,034","-0,509","-0,257","0,793","-0,369","0,114","0,488","-0,123","-1,757","0,730"
18,"0,445","-0,501","0,310","-0,177","-1,020","0,281","-0,203","-0,905","-0,180","-0,115","-0,903","0,167","-0,689","-0,020","0,702","-0,309","0,068","0,301","-0,160","-1,697","0,562"
19,"0,548","-0,036","0,067","-0,298","-0,959","0,454","-0,174","-0,594","0,429","0,064","0,024","-0,121","-0,094","0,329","0,763","-0,371","0,004","0,198","-0,201","-1,112","0,208"
20,"0,527","-0,838","0,266","-0,606","-0,670","0,544","-0,235","-0,554","0,698","-0,029","-0,723","-0,386","0,240","0,188","0,268","-0,311","-0,268","0,223","-0,950","-0,893","-0,099"
21,"0,548","-0,359","0,259","-0,610","-0,165","0,684","-0,192","-0,523","0,607","0,146","-0,355","-0,346","-0,192","-0,094","-0,431","-0,189","-0,197","0,106","-0,821","-0,803","0,412"
22,"0,602","-0,393","0,202","-0,429","-0,048","0,641","-0,308","-0,574","0,657","0,309","-0,197","-0,370","0,295","-0,089","-0,766","-0,189","-0,165","0,158","-0,651","-0,844","0,515"
23,"0,727","-0,344","0,226","-0,065","0,148","0,633","-0,336","-0,600","0,268","0,453","-0,085","-0,358","0,510","-0,060","-0,952","-0,310","-0,080","0,178","-0,614","-0,678","0,302"
24,"0,777","-0,417","0,123","-0,185","-0,187","0,431","-0,420","-0,660","-0,363","0,360","0,268","-0,688","-0,038","0,001","-1,016","-0,310","-0,100","0,262","-0,300","-0,631","-0,237"
25,"0,750","-0,488","-0,055","-0,001","-0,341","0,357","-0,368","-0,512","-0,166","0,112","0,239","-0,547","-0,369","0,561","-0,256","-0,371","-0,067","0,314","0,360","-0,838","-0,215"
26,"0,729","-0,395","-0,131","-0,004","-0,232","0,122","-0,278","-0,260","0,452","0,043","0,057","-0,812","-0,461","0,540","-0,823","-0,371","0,004","0,198","0,438","-1,754","0,166"
27,"0,587","-0,188","-0,130","0,236","0,078","0,073","-0,020","-0,057","0,439","-0,356","0,245","-0,893","0,160","0,505","-0,831","-0,127","-0,068","0,313","0,349","-1,780","0,375"
28,"0,504","0,150","-0,085","0,116","0,082","0,267","-0,413","0,122","0,599","-0,709","0,070","-0,891","0,690","0,675","-0,334","-0,128","-0,165","0,158","0,396","-1,208","0,306"
29,"0,324","0,259","0,002","-0,187","-0,051","0,446","-0,146","0,099","0,677","-0,538","0,023","-0,651","0,914","0,067","-0,806","-0,006","-0,146","0,073","0,093","-0,998","0,382"
30,"-0,144","0,297","0,182","-0,494","-0,003","0,235","0,128","-0,054","0,266","-0,324","0,297","-0,193","0,431","0,410","0,183","-0,128","-0,146","0,073","-0,631","-0,680","0,437"
31,"-0,643","-0,098","0,331","-0,316","0,040","-0,365","0,133","-0,128","-0,246","0,065","-0,016","0,243","0,113","0,196","0,662","0,175","-0,018","-0,297","-1,005","-0,684","0,474"
32,"-0,680","-0,123","0,115","0,168","0,149","-0,796","0,578","-0,120","-0,766","0,352","0,209","0,267","-0,300","-0,267","0,274","0,297","-0,050","-0,349","-0,396","-1,248","0,732"
33,"-0,571","-0,066","0,056","0,409","0,282","-0,975","0,418","-0,163","-1,182","0,837","-0,002","0,468","-0,185","-0,490","-0,005","0,175","0,053","-0,413","0,322","-1,351","0,844"
34,"-0,774","0,261","0,122","0,409","0,402","-0,824","0,391","-0,208","-1,292","0,713","-0,089","0,602","-0,382","0,029","1,083","0,175","0,157","-0,478","0,310","-1,153","0,544"
35,"-0,701","0,168","-0,208","0,415","0,205","-0,298","0,037","0,361","-0,492","0,598","-0,052","0,381","-0,422","0,213","0,905","0,175","-0,089","-0,180","-0,050","-0,550","0,289"
36,"-0,093","0,297","-0,224","0,110","0,384","0,027","0,192","0,517","-0,121","0,091","-0,280","0,235","0,113","-0,048","0,723","0,116","0,144","-0,038","-0,033","-0,278","0,295"
37,"0,067","0,944","-0,066","-0,135","0,496","-0,013","0,396","0,591","0,204","-0,039","0,087","0,213","0,349","-0,267","0,464","0,238","0,124","0,046","0,268","0,118","0,062"
38,"0,417","0,125","0,105","-0,318","0,452","-0,126","0,247","0,588","0,378","-0,499","-0,275","0,441","0,401","-0,841","-0,480","0,177","0,073","0,078","0,389","0,607","-0,163"
39,"0,622","0,212","0,250","-0,438","0,279","-0,063","0,039","0,588","0,564","-0,619","0,158","0,611","0,154","-0,837","-0,106","0,055","0,125","0,047","-0,025","0,772","-0,211"
40,"0,340","0,054","0,334","-0,314","0,046","-0,173","-0,024","0,362","0,335","-0,467","0,105","0,523","0,236","-0,838","-0,231","0,178","0,086","0,214","-0,267","0,291","0,000"
41,"-0,094","-0,099","0,271","0,112","0,029","-0,233","-0,362","0,308","0,238","-0,708","-0,194","0,327","-0,117","-0,570","-0,019","-0,128","-0,062","0,093","-0,076","-0,499","0,534"
42,"-0,202","-0,280","0,276","0,049","0,342","-0,087","-0,446","0,209","0,165","-0,173","0,060","0,211","-0,908","-0,328","-0,155","0,117","0,241","0,117","0,170","-0,541","0,508"
43,"-0,319","0,446","0,316","-0,016","0,747","-0,040","-0,377","0,000","-0,037","0,071","-0,286","-0,093","-0,496","-0,403","-0,390","-0,006","0,145","-0,037","0,192","-0,107","0,572"
44,"-0,181","0,075","0,214","-0,256","0,599","0,274","-0,210","-0,108","0,169","0,032","-0,376","-0,021","-0,454","0,315","0,704","-0,128","0,197","-0,069","0,083","-0,070","0,477"
45,"0,069","-0,076","0,154","-0,377","0,582","0,411","-0,022","-0,019","0,695","0,092","-0,135","0,107","-0,122","0,294","0,565","-0,249","0,242","0,119","-0,206","0,059","0,389"
46,"-0,093","-0,349","0,161","-0,255","0,464","0,259","-0,009","-0,016","1,029","0,215","-0,193","0,101","0,321","0,307","0,500","-0,249","0,178","0,016","-0,424","-0,095","0,580"
47,"0,179","-0,791","0,424","-0,137","0,710","0,039","0,113","-0,079","1,025","-0,019","0,258","0,232","-0,152","-0,278","-0,254","-0,065","0,274","0,170","-0,286","-0,328","0,841"
48,"-0,064","-0,454","-0,074","-0,139","0,662","-0,268","-0,196","0,199","1,258","-0,141","0,440","0,293","0,169","-0,081","-0,372","0,178","0,054","0,162","-0,192","-0,020","0,225"
49,"-0,147","-0,116","-0,029","-0,077","0,647","-0,133","-0,184","-0,045","0,814","0,265","0,107","0,092","-0,149","0,019","-0,344","0,483","0,208","0,064","-0,221","0,404","-0,322"
50,"-0,175","0,187","-0,042","-0,071","0,528","0,429","-0,540","-0,331","0,140","0,066","0,293","-0,194","0,121","0,306","-0,169","0,421","0,176","0,012","-0,550","-0,254","-0,509"
51,"0,309","-0,181","0,055","-0,005","0,086","0,461","-0,355","-0,490","-0,111","0,189","0,275","-0,564","0,084","0,544","-0,375","0,421","0,176","0,012","-0,170","-0,692","-0,332"
52,"0,433","-0,007","0,135","0,239","0,068","0,402","0,109","-0,572","-0,530","0,073","0,148","-0,475","0,117","0,322","-0,529","0,482","0,279","-0,053","0,277","-0,394","-0,301"
53,"0,298","-0,010","0,072","0,238","-0,016","0,172","-0,012","-0,510","-0,526","0,170","0,190","-0,164","0,761","0,215","-0,283","0,238","0,196","-0,071","0,133","0,244","-0,282"
54,"0,004","-0,121","0,118","0,181","-0,324","0,220","0,448","-0,252","0,065","0,426","0,015","-0,041","0,451","-0,132","-0,573","0,236","-0,037","-0,213","0,185","0,601","-0,518"
55,"-0,195","-0,293","-0,035","-0,062","-0,243","0,451","0,599","-0,306","-0,085","0,485","0,111","0,215","-0,104","0,063","0,132","0,358","-0,070","-0,265","0,018","0,723","-0,591"
56,"-0,244","-0,344","0,014","-0,181","-0,452","0,593","0,545","-0,397","-0,305","0,647","0,124","0,318","0,026","0,039","0,099","0,297","-0,018","-0,297","-0,296","0,715","-0,547"
57,"-0,075","-0,407","-0,112","-0,060","-0,513","0,420","0,245","-0,326","-0,260","0,673","-0,121","0,128","0,078","-0,171","-0,551","0,419","-0,018","-0,298","-0,045","0,645","-0,627"
58,"-0,082","-0,197","-0,048","-0,002","-0,425","0,128","0,149","-0,162","-0,168","0,424","-0,255","0,032","-0,118","0,228","0,181","0,420","0,046","-0,195","0,346","0,424","-0,418"
59,"0,043","-0,023","0,031","-0,132","0,084","-0,252","-0,175","-0,173","-0,489","0,178","0,006","-0,082","0,089","0,339","0,018","0,542","-0,025","-0,079","0,043","0,136","-0,102"
60,"0,322","-0,279","-0,264","0,110","0,243","-0,181","-0,215","0,025","-0,155","-0,311","-0,322","-0,137","0,151","0,515","0,356","0,482","0,040","0,025","-0,029","0,112","-0,029"
61,"0,440","-0,019","-0,176","0,231","0,380","-0,167","0,194","0,155","-0,040","-0,479","0,099","-0,214","0,266","0,412","0,433","0,299","0,073","0,078","0,135","0,325","-0,253"
62,"0,461","0,336","-0,237","0,229","0,552","-0,229","0,124","0,384","-0,117","-0,424","-0,324","0,006","-0,419","0,631","1,171","0,239","0,241","0,117","0,179","0,319","-0,110"
63,"0,505","0,223","-0,387","0,597","0,363","-0,227","0,238","0,472","0,089","-0,441","-0,119","0,151","-0,021","-0,008","0,396","0,178","0,241","0,117","-0,120","0,004","0,151"
64,"0,456","0,172","-0,339","0,355","0,168","-0,219","0,079","0,390","0,230","-0,207","-0,590","0,202","-0,097","-0,384","-0,187","0,238","0,196","-0,071","-0,455","-0,476","0,626"
65,"0,114","0,134","-0,189","0,172","0,124","-0,333","0,056","0,232","0,166","-0,118","-0,199","0,121","0,578","-0,454","-0,516","0,299","0,144","-0,039","-0,298","-0,815","0,667"
66,"-0,201","0,116","-0,219","0,051","0,029","-0,233","-0,113","0,356","0,495","0,187","-0,054","0,054","0,647","-0,480","-0,560","0,177","0,176","0,014","-0,245","-0,647","0,319"
67,"-0,343","0,323","-0,218","-0,007","-0,003","0,039","0,031","0,453","0,555","0,202","-0,528","-0,018","0,185","-0,071","-0,093","0,177","0,280","-0,051","-0,121","-0,266","0,010"
68,"-0,441","0,220","-0,121","-0,253","-0,053","-0,267","-0,070","0,387","0,404","0,197","0,071","-0,300","-0,088","0,316","0,349","-0,005","0,364","-0,031","-0,136","0,041","-0,207"
69,"-0,446","0,056","-0,222","-0,922","-0,216","-0,334","0,269","0,138","-0,254","-0,021","0,192","-0,368","-1,284","0,257","-0,260","0,177","0,299","-0,135","-0,591","0,065","0,013"
70,"-0,739","-0,055","-0,176","-0,136","0,209","-0,622","0,125","0,061","-0,593","0,315","0,428","-0,098","-0,772","0,364","-0,013","-0,127","0,261","0,035","-0,398","0,081","-0,046"
71,"-0,543","-0,171","-0,179","0,227","0,405","-0,630","0,054","0,308","-0,135","0,465","0,105","-0,113","-0,602","0,105","-0,614","-0,127","0,210","0,067","-0,441","0,169","-0,160"
72,"-0,424","-0,036","-0,146","0,409","0,726","-0,293","0,051","0,345","0,121","0,808","0,216","-0,306","-0,402","0,298","-0,752","-0,067","0,248","-0,102","-0,621","-0,008","-0,294"
73,"-0,023","0,058","0,051","0,412","0,616","-0,059","-0,114","0,071","0,275","0,712","0,154","-0,435","-0,118","0,421","-0,626","0,054","0,183","-0,206","-0,487","-0,366","-0,585"
74,"-0,067","0,170","0,201","0,293","0,527","0,234","0,067","-0,014","0,536","0,544","0,576","-0,512","0,545","0,205","-1,230","0,114","0,118","-0,309","0,293","-0,889","-0,196"
75,"-0,116","0,119","0,250","0,114","0,317","0,376","0,183","-0,002","1,043","0,189","0,420","-0,691","0,530","0,490","-0,825","0,175","0,053","-0,413","0,426","-1,096","0,119"
76,"0,035","0,437","0,204","-0,069","0,174","0,169","0,480","-0,016","0,975","-0,035","0,831","-0,605","0,711","0,133","-1,090","-0,069","0,158","-0,476","0,287","-0,674","-0,029"
77,"0,160","0,362","0,174","-0,433","-0,023","0,177","0,368","-0,122","0,234","-0,103","0,590","-0,325","0,857","-0,246","-1,139","-0,191","0,003","-0,379","0,355","-0,126","-0,288"
78,"0,155","0,323","0,128","-0,492","-0,378","-0,082","-0,075","-0,128","-0,059","-0,163","0,329","-0,271","0,690","-0,297","-0,861","-0,192","-0,081","-0,398","0,164","0,128","-0,088"
79,"0,369","-0,176","0,044","-0,367","-0,627","-0,057","0,014","-0,122","-0,219","-0,040","0,291","-0,460","0,713","-0,006","-0,312","-0,251","0,068","-0,275","0,237","0,195","0,362"
80,"0,445","-0,178","0,118","-0,061","-0,618","0,134","0,032","-0,193","-0,397","0,195","-0,219","-0,045","0,473","0,279","0,332","-0,190","-0,107","-0,094","0,694","0,441","0,283"
81,"0,354","-0,741","0,043","0,118","-0,210","0,179","0,025","-0,043","-0,187","0,013","-0,422","0,015","-0,513","0,487","1,022","-0,189","-0,010","0,061","0,504","0,317","0,258"
82,"0,272","-0,529","0,032","0,238","0,026","0,287","-0,153","-0,015","-0,425","0,110","-0,215","0,017","-0,529","0,478","0,743","-0,067","0,022","0,112","0,103","0,094","0,399"
83,"0,353","-0,492","0,152","0,416","0,351","0,103","0,059","-0,109","-0,845","0,086","-0,800","0,199","-0,520","0,569","1,046","-0,066","0,138","0,183","-0,042","0,461","0,277"
84,"0,131","-0,769","0,171","0,290","0,573","-0,173","0,146","-0,066","-0,749","-0,091","-0,338","0,167","-0,522","0,151","0,780","-0,309","0,120","0,268","0,095","0,455","0,156"
85,"-0,131","-0,447","0,248","0,170","0,379","-0,166","0,107","0,151","-0,693","-0,386","-0,398","0,243","-0,353","-0,351","0,240","-0,553","0,172","0,237","0,135","0,784","0,001"
86,"-0,250","-0,457","0,270","-0,069","0,012","-0,096","0,234","0,262","-0,432","-0,409","0,221","0,597","0,053","-0,778","0,125","-0,798","0,005","0,200","-0,032","0,679","0,309"
87,"-0,358","-0,440","0,027","-0,007","-0,144","-0,169","-0,168","0,344","-0,840","-0,400","0,017","0,861","-0,188","-1,152","-0,209","-0,738","-0,008","0,064","-0,091","0,267","0,570"
88,"-0,500","0,091","-0,165","-0,069","-0,228","-0,398","-0,379","0,420","-0,954","-0,551","0,214","0,821","-0,074","-0,770","0,518","-0,981","0,077","0,084","-0,035","-0,397","0,760"
89,"-0,299","0,211","-0,368","0,053","-0,268","-0,514","-0,460","0,284","-1,284","-0,898","0,828","0,786","0,631","0,097","1,302","-0,799","0,031","-0,104","-0,203","-0,734","0,433"
90,"-0,370","0,377","-0,341","0,175","-0,246","-0,457","-0,378","0,400","-0,676","0,102","-0,235","0,608","0,286","0,041","0,777","-0,738","0,166","-0,117","0,130","-0,832","0,169"
91,"-0,114","0,265","-0,355","0,114","-0,085","-0,191","-0,129","0,429","-0,140","0,219","0,182","0,264","-0,815","0,301","0,645","-0,799","0,147","-0,033","0,056","-0,440","-0,026"
92,"-0,136","0,160","-0,183","0,175","-0,084","-0,192","0,170","0,339","0,093","0,255","0,002","0,265","-0,966","0,452","0,395","-0,677","0,147","-0,034","0,069","0,085","-0,347"
93,"0,006","-0,370","0,008","0,176","-0,142","-0,171","0,104","0,472","0,596","0,178","-0,159","0,227","-0,925","0,461","-0,234","-0,616","0,063","-0,053","0,140","0,796","-0,548"
94,"0,392","-0,518","0,011","0,298","-0,099","-0,057","0,386","0,150","0,253","0,259","0,377","0,428","-0,718","-0,036","-0,629","-0,800","-0,105","-0,091","-0,106","0,838","-0,522"
95,"0,375","-0,709","0,174","0,118","-0,251","0,064","0,362","-0,275","-0,310","-0,134","0,131","0,321","-0,475","0,027","-0,619","-0,373","-0,022","-0,074","-0,587","0,952","-0,551"
96,"0,467","-0,719","0,332","0,058","-0,226","0,315","0,267","-0,776","-0,892","0,107","0,469","0,152","-0,199","0,352","-0,112","-0,617","-0,157","-0,060","-0,364","0,853","-0,416"
97,"0,348","-0,854","0,298","0,055","0,024","0,288","0,005","-0,867","-0,924","0,400","0,279","-0,032","0,323","1,158","0,671","-0,434","-0,125","-0,009","-0,014","0,341","-0,545"
98,"0,217","-0,693","0,337","-0,003","-0,148","0,351","-0,271","-0,999","-0,733","0,436","0,100","-0,031","0,335","1,184","0,590","-0,373","-0,126","-0,009","-0,102","-0,144","-0,591"
99,"0,151","-0,164","0,219","-0,245","-0,302","0,473","-0,539","-0,673","-0,057","0,455","0,145","-0,068","0,434","0,707","0,093","-0,128","0,061","-0,056","-0,541","-0,118","-0,506"
100,"0,520","-0,180","0,192","-0,488","-0,305","0,475","-0,282","-0,186","0,964","0,701","-0,095","-0,135","-0,179","0,175","-0,574","-0,190","-0,023","-0,075","-0,288","-0,333","-0,176"
101,"0,704","0,322","0,068","-0,670","-0,583","0,253","-0,423","0,290","1,344","0,825","-0,028","-0,087","-0,430","-0,050","-0,499","-0,250","-0,010","0,061","0,059","-0,548","-0,110"
102,"1,189","0,152","-0,082","-0,362","-0,788","0,391","-0,183","0,222","1,313","0,835","0,077","-0,260","-0,439","-0,506","-1,097","-0,432","-0,132","0,211","0,035","-0,189","-0,218"
103,"1,173","-0,164","0,025","-0,242","-0,714","0,234","-0,094","0,227","1,153","0,900","-0,097","-0,340","-0,189","-0,820","-1,794","-0,555","-0,112","0,127","-0,039","0,392","-0,301"
104,"1,098","-0,411","-0,158","0,122","-0,538","0,169","-0,003","0,195","0,737","0,531","0,057","-0,139","0,077","-0,830","-1,529","-0,494","-0,196","0,108","-0,116","0,891","-0,413"
105,"0,766","-0,172","-0,163","-0,062","-0,383","0,243","-0,102","-0,173","-0,169","-0,107","0,031","0,003","0,625","0,252","0,164","-0,312","-0,313","0,036","0,076","0,599","-0,119"
106,"0,386","-0,235","-0,228","0,058","-0,169","0,294","-0,559","-0,182","-0,796","-0,533","0,339","0,058","0,327","0,345","0,831","-0,434","-0,332","0,120","0,448","0,295","0,196"
107,"0,017","-0,219","-0,201","-0,063","-0,206","0,373","-0,529","-0,193","-0,664","-0,792","0,080","0,316","0,005","0,752","1,956","-0,371","-0,235","0,275","0,281","0,189","0,504"
108,"-0,288","-0,034","-0,083","0,176","0,062","0,209","-0,585","0,019","-0,129","-0,761","0,171","0,653","-0,102","0,703","2,244","-0,311","-0,404","0,236","0,023","0,204","0,611"
109,"-0,620","-0,243","0,050","0,235","0,135","0,052","-0,181","0,243","0,220","-0,448","-0,014","0,796","-0,032","0,312","1,907","0,054","-0,263","0,001","0,178","-0,028","0,736"
110,"-0,942","0,398","-0,055","0,112","0,129","-0,139","0,372","0,127","0,198","-0,447","0,131","0,669","-0,917","-0,197","1,388","-0,068","-0,140","-0,147","0,034","-0,724","0,516"
111,"-0,795","0,229","-0,009","-0,069","-0,087","-0,190","0,536","0,419","0,579","0,169","0,026","0,145","-0,411","-0,664","-0,093","-0,007","-0,075","-0,044","0,075","-1,081","0,489"
112,"-0,545","0,651","-0,152","-0,191","-0,271","-0,512","0,393","0,608","0,739","0,410","-0,715","-0,140","-0,304","-1,030","-1,420","-0,067","-0,146","0,073","0,310","-0,655","0,304"
113,"0,123","0,660","-0,234","-0,192","-0,397","-0,855","0,153","0,715","0,213","0,440","-0,400","-0,658","0,333","-1,106","-1,894","-0,371","-0,151","0,295","0,390","-0,079","-0,036"
114,"0,487","0,730","-0,252","-0,251","-0,386","-0,470","-0,143","0,426","-0,474","0,741","-0,795","-0,579","0,499","-0,570","-1,521","-0,188","-0,171","0,378","0,072","0,437","-0,177"
115,"0,743","0,170","-0,129","0,178","-0,293","-0,051","-0,067","0,370","-0,131","0,259","-0,333","-0,671","0,648","-0,651","-1,661","-0,128","-0,236","0,274","0,210","0,701","-0,156"
116,"0,830","0,122","-0,017","0,366","-0,493","0,281","0,077","0,124","-0,268","-0,360","-0,294","-0,747","0,567","0,009","-0,558","-0,006","-0,269","0,222","-0,004","0,936","-0,289"
117,"0,489","-0,291","-0,032","0,306","-0,410","0,511","-0,122","0,260","-0,072","-0,799","0,593","-0,384","0,471","0,105","0,004","-0,128","-0,146","0,073","-0,160","1,086","-0,443"
118,"0,174","-0,309","-0,062","0,059","-0,283","0,336","-0,103","0,169","0,028","-0,988","0,680","-0,170","-0,069","0,379","0,600","-0,189","-0,094","0,041","-0,171","0,869","-0,475"
119,"-0,012","0,334","-0,104","-0,307","-0,350","0,166","-0,219","0,099","0,357","-1,065","0,499","-0,026","-0,397","0,628","1,037","-0,312","-0,055","-0,126","-0,077","0,453","-0,469"
120,"0,068","0,173","0,263","-0,674","-0,338","0,034","-0,180","-0,138","0,580","-0,780","0,494","-0,293","-0,401","0,644","0,676","-0,190","0,236","-0,237","-0,329","0,252","-0,530"
121,"0,121","0,191","0,563","-0,672","-0,489","0,154","-0,161","-0,229","0,681","-0,353","0,311","-0,293","-0,807","0,706","0,498","-0,250","0,165","-0,120","-0,772","0,116","-0,503"
122,"0,258","-0,056","0,516","-0,485","-0,555","0,501","-0,081","-0,378","0,790","0,435","0,140","-0,395","-0,628","0,488","-0,545","-0,251","0,048","-0,191","-0,601","0,156","-0,372"
123,"0,395","-0,303","0,469","-0,127","-0,014","0,368","-0,266","-0,220","1,042","0,403","-0,241","-0,477","-0,288","0,021","-1,003","-0,250","0,010","-0,023","-0,173","0,102","-0,376"
124,"0,190","-0,514","0,269","0,051","0,389","0,220","0,031","-0,234","0,974","0,513","0,301","-0,357","0,302","-0,222","-1,535","-0,189","0,042","0,028","-0,071","0,010","-0,255"
125,"0,201","-0,685","0,253","0,294","0,569","0,348","-0,124","-0,371","0,324","0,562","0,312","-0,111","0,093","-0,143","-1,406","-0,249","0,107","0,132","0,065","0,382","-0,151"
126,"-0,048","-0,263","-0,236","0,297","0,381","0,547","-0,359","-0,416","0,401","0,485","0,256","0,088","-0,302","-0,248","-0,860","-0,250","-0,010","0,061","0,035","0,497","-0,345"
127,"-0,065","-0,006","-0,211","-0,126","0,169","0,691","-0,347","-0,659","-0,043","0,372","0,399","0,103","-0,447","-0,182","-0,360","-0,128","-0,010","0,061","-0,225","0,430","-0,268"
128,"0,059","0,168","-0,132","-0,306","-0,125","0,604","-0,539","-0,654","-0,336","0,182","0,341","0,445","-0,254","0,195","1,016","0,055","-0,062","0,092","-0,255","0,319","-0,080"
129,"-0,125","-0,334","-0,008","-0,303","-0,271","0,916","-0,373","-0,419","0,067","0,295","0,053","0,557","0,454","0,387","1,183","0,238","-0,031","0,143","-0,117","-0,103","0,068"
130,"-0,162","-0,234","-0,168","0,000","-0,236","0,643","-0,202","-0,277","0,237","0,062","-0,286","0,316","0,542","0,424","1,390","0,299","-0,063","0,091","-0,091","-0,192","0,317"
131,"0,016","0,229","-0,338","-0,063","-0,123","0,602","0,187","0,247","1,007","0,131","-0,084","0,399","0,576","0,202","1,235","0,420","-0,199","0,103","0,317","-0,141","0,532"
132,"0,374","0,186","-0,102","-0,068","0,017","0,096","0,070","0,519","1,533","0,120","-0,295","0,335","-0,070","-0,109","0,723","0,299","-0,167","0,155","0,489","0,126","0,281"
133,"0,610","-0,207","-0,356","-0,005","-0,216","-0,013","0,078","0,654","1,543","-0,280","-0,251","0,382","0,045","-0,332","0,443","0,299","-0,199","0,104","0,433","0,601","-0,021"
134,"0,633","0,811","-0,097","0,119","-0,366","0,106","-0,102","0,719","1,561","-0,328","-0,262","0,135","0,016","-0,661","-0,437","0,177","-0,198","0,104","0,310","0,717","0,048"
