Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
10,"0,905","0,410","0,116","-0,001","0,804","0,594","0,024","0,002","0,995","-0,063","0,079","0,000","0,885","0,409","-0,223","0,001","0,990","-0,123","-0,071","0,000","0,997","-0,082","0,005","0,000","0,836","0,531","-0,141","0,002"
11,"0,905","0,409","0,114","-0,001","0,803","0,595","0,026","0,000","0,995","-0,064","0,082","0,000","0,884","0,411","-0,224","0,002","0,990","-0,120","-0,073","0,000","0,997","-0,083","0,002","0,000","0,836","0,532","-0,138","0,000"
12,"0,905","0,411","0,113","0,000","0,803","0,595","0,029","-0,002","0,995","-0,064","0,079","0,000","0,883","0,413","-0,223","0,000","0,990","-0,123","-0,075","0,000","0,997","-0,080","0,002","0,000","0,835","0,533","-0,136","-0,002"
13,"0,905","0,409","0,115","-0,001","0,802","0,596","0,030","-0,003","0,995","-0,062","0,080","0,000","0,884","0,412","-0,221","0,000","0,990","-0,122","-0,072","0,000","0,997","-0,083","0,002","0,000","0,836","0,531","-0,138","0,000"
14,"0,904","0,411","0,115","-0,001","0,802","0,597","0,028","-0,001","0,995","-0,063","0,083","0,000","0,885","0,410","-0,221","0,000","0,990","-0,119","-0,073","0,000","0,997","-0,080","0,003","0,000","0,835","0,533","-0,137","-0,001"
15,"0,904","0,411","0,117","-0,002","0,803","0,595","0,026","0,000","0,995","-0,062","0,080","0,000","0,884","0,412","-0,222","0,000","0,990","-0,122","-0,072","0,000","0,997","-0,079","0,000","0,000","0,836","0,532","-0,136","-0,002"
16,"0,904","0,411","0,115","-0,001","0,802","0,596","0,028","-0,001","0,995","-0,065","0,081","0,000","0,885","0,410","-0,221","0,000","0,990","-0,121","-0,075","0,000","0,997","-0,081","-0,002","0,000","0,835","0,533","-0,138","-0,001"
17,"0,904","0,413","0,113","0,000","0,801","0,598","0,029","-0,002","0,995","-0,062","0,081","0,001","0,884","0,412","-0,220","-0,001","0,990","-0,123","-0,073","0,000","0,997","-0,081","0,001","0,000","0,836","0,531","-0,137","-0,001"
18,"0,904","0,411","0,115","-0,001","0,800","0,599","0,027","0,000","0,995","-0,065","0,081","0,000","0,885","0,410","-0,220","0,000","0,990","-0,121","-0,072","0,000","0,997","-0,079","0,004","0,000","0,835","0,533","-0,137","-0,001"
19,"0,904","0,412","0,117","-0,001","0,802","0,597","0,027","0,000","0,995","-0,062","0,080","0,000","0,884","0,412","-0,222","0,000","0,990","-0,124","-0,073","0,000","0,997","-0,077","0,002","0,000","0,834","0,534","-0,139","-0,001"
20,"0,904","0,412","0,114","0,000","0,802","0,597","0,029","-0,002","0,995","-0,065","0,078","0,000","0,883","0,414","-0,222","0,000","0,989","-0,126","-0,074","0,000","0,997","-0,080","0,003","0,000","0,835","0,533","-0,137","-0,002"
21,"0,903","0,414","0,113","0,001","0,801","0,598","0,029","-0,001","0,995","-0,063","0,080","0,001","0,884","0,412","-0,221","0,000","0,990","-0,123","-0,074","0,000","0,997","-0,080","0,001","0,000","0,835","0,532","-0,139","0,000"
22,"0,904","0,412","0,113","0,000","0,802","0,597","0,028","-0,001","0,995","-0,060","0,082","0,001","0,883","0,414","-0,220","-0,001","0,990","-0,121","-0,072","0,000","0,997","-0,079","0,003","0,000","0,834","0,534","-0,140","0,001"
23,"0,903","0,413","0,114","0,000","0,802","0,597","0,026","0,001","0,995","-0,063","0,081","0,001","0,884","0,412","-0,222","0,000","0,990","-0,119","-0,074","0,000","0,997","-0,080","0,001","0,000","0,835","0,532","-0,140","0,001"
24,"0,904","0,411","0,114","-0,001","0,803","0,595","0,026","0,001","0,995","-0,066","0,081","0,000","0,883","0,413","-0,223","0,001","0,990","-0,120","-0,072","0,000","0,997","-0,078","0,002","0,000","0,835","0,532","-0,138","-0,001"
25,"0,905","0,409","0,115","-0,001","0,802","0,597","0,027","0,000","0,994","-0,069","0,079","0,000","0,884","0,411","-0,224","0,002","0,990","-0,123","-0,073","0,000","0,997","-0,080","0,005","0,000","0,836","0,530","-0,139","0,000"
26,"0,905","0,411","0,113","0,000","0,803","0,595","0,028","-0,001","0,995","-0,066","0,080","0,000","0,883","0,413","-0,223","0,000","0,990","-0,120","-0,072","0,000","0,997","-0,080","0,002","0,000","0,835","0,532","-0,138","-0,001"
27,"0,905","0,409","0,115","-0,001","0,804","0,594","0,029","-0,002","0,995","-0,063","0,080","0,001","0,884","0,411","-0,223","0,001","0,990","-0,123","-0,072","0,000","0,997","-0,078","0,004","0,000","0,836","0,531","-0,140","0,001"
28,"0,904","0,411","0,114","0,000","0,803","0,595","0,027","0,000","0,995","-0,065","0,078","0,000","0,884","0,412","-0,220","-0,001","0,990","-0,123","-0,069","0,000","0,997","-0,081","0,002","0,000","0,836","0,532","-0,138","-0,001"
29,"0,905","0,410","0,113","0,000","0,805","0,593","0,027","0,000","0,995","-0,063","0,080","0,001","0,884","0,412","-0,223","0,001","0,990","-0,125","-0,068","0,000","0,997","-0,080","0,005","0,000","0,837","0,531","-0,136","-0,002"
30,"0,905","0,410","0,113","0,000","0,805","0,593","0,027","0,000","0,995","-0,063","0,079","0,001","0,884","0,412","-0,223","0,000","0,990","-0,125","-0,069","0,000","0,997","-0,081","0,005","0,000","0,836","0,531","-0,136","-0,002"
31,"0,905","0,410","0,113","0,000","0,805","0,593","0,027","0,000","0,995","-0,063","0,079","0,000","0,884","0,412","-0,222","0,000","0,990","-0,125","-0,069","0,000","0,997","-0,081","0,005","0,000","0,836","0,531","-0,136","-0,002"
32,"0,905","0,410","0,113","0,000","0,805","0,593","0,027","0,000","0,995","-0,063","0,080","0,000","0,884","0,412","-0,222","0,000","0,990","-0,125","-0,069","0,001","0,997","-0,081","0,004","0,000","0,837","0,531","-0,136","-0,001"
33,"0,905","0,410","0,114","0,000","0,805","0,593","0,027","0,000","0,995","-0,064","0,080","0,000","0,884","0,412","-0,222","0,000","0,990","-0,125","-0,069","0,001","0,997","-0,081","0,004","0,000","0,836","0,531","-0,136","-0,001"
34,"0,905","0,410","0,114","0,000","0,805","0,593","0,027","0,000","0,995","-0,064","0,080","0,000","0,884","0,411","-0,222","0,000","0,990","-0,125","-0,069","0,001","0,997","-0,081","0,004","0,000","0,836","0,531","-0,137","-0,001"
35,"0,905","0,411","0,114","-0,001","0,804","0,594","0,027","0,000","0,995","-0,064","0,080","0,000","0,884","0,411","-0,222","0,000","0,990","-0,125","-0,070","0,001","0,997","-0,081","0,004","0,000","0,836","0,531","-0,137","-0,001"
36,"0,905","0,411","0,114","-0,001","0,804","0,594","0,027","0,000","0,995","-0,064","0,080","0,000","0,884","0,411","-0,222","0,000","0,990","-0,125","-0,070","0,001","0,997","-0,081","0,003","0,000","0,836","0,531","-0,137","-0,001"
37,"0,905","0,411","0,114","-0,001","0,804","0,594","0,027","0,000","0,995","-0,064","0,079","0,000","0,884","0,411","-0,222","0,000","0,990","-0,124","-0,070","0,001","0,997","-0,081","0,003","0,000","0,836","0,531","-0,137","-0,001"
38,"0,905","0,411","0,115","-0,001","0,804","0,594","0,027","0,000","0,995","-0,063","0,080","0,000","0,884","0,411","-0,222","0,000","0,990","-0,124","-0,071","0,001","0,997","-0,081","0,003","0,000","0,836","0,531","-0,137","-0,001"
39,"0,905","0,411","0,114","-0,001","0,804","0,594","0,026","0,000","0,995","-0,063","0,080","0,000","0,884","0,411","-0,222","0,000","0,990","-0,124","-0,071","0,001","0,997","-0,081","0,003","0,000","0,836","0,531","-0,138","0,000"
40,"0,904","0,411","0,114","-0,001","0,804","0,594","0,027","0,000","0,995","-0,063","0,080","0,000","0,884","0,410","-0,222","0,001","0,990","-0,124","-0,071","0,000","0,997","-0,080","0,003","0,000","0,836","0,531","-0,138","0,000"
41,"1,000","0,000","0,001","0,000","1,000","0,004","0,002","0,000","1,000","0,002","0,000","0,000","1,000","0,001","-0,003","0,000","1,000","0,001","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","0,001","-0,003","0,000"
42,"1,000","0,000","0,001","0,000","1,000","0,002","0,004","0,000","1,000","0,000","0,000","0,000","1,000","0,001","-0,002","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,001","0,000","1,000","0,001","-0,003","0,000"
43,"1,000","0,000","0,001","0,000","1,000","0,002","0,004","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,000","0,000","1,000","-0,003","0,001","0,000","1,000","0,001","-0,001","0,000","1,000","0,001","-0,002","0,000"
44,"1,000","0,000","0,001","0,000","1,000","0,002","0,004","0,000","1,000","0,001","0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,001","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","0,002","-0,002","0,000"
45,"1,000","0,000","0,001","0,000","1,000","0,002","0,004","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,001","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","0,002","-0,002","0,000"
46,"1,000","0,000","0,001","0,000","1,000","0,004","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,002","-0,001","0,000","1,000","0,002","-0,002","0,000"
47,"1,000","0,000","0,001","0,000","1,000","0,003","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,002","-0,001","0,000","1,000","0,002","-0,002","0,000"
48,"1,000","0,000","0,001","0,000","1,000","0,003","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,002","-0,001","0,000","1,000","0,002","-0,002","0,000"
49,"1,000","0,000","0,001","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,002","-0,001","0,000","1,000","0,002","-0,002","0,000"
50,"1,000","0,000","0,001","0,000","1,000","0,003","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,002","-0,001","0,000","1,000","0,002","-0,002","0,000"
51,"1,000","0,002","-0,001","0,000","1,000","0,000","0,001","0,000","1,000","-0,002","0,003","0,000","1,000","-0,002","0,000","0,000","1,000","0,002","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","0,004","-0,004","0,000"
52,"1,000","0,000","0,001","0,000","1,000","-0,001","0,003","0,000","1,000","0,001","0,001","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","0,002","0,000","1,000","0,001","-0,001","0,000","1,000","0,001","-0,003","0,000"
53,"1,000","-0,003","0,001","0,000","1,000","-0,002","0,000","0,000","1,000","-0,002","0,002","0,000","1,000","-0,002","0,000","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","0,000","0,000"
54,"1,000","0,000","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","-0,001","0,004","0,000","1,000","0,001","0,000","0,000","1,000","0,004","-0,001","0,000","1,000","0,001","0,000","0,000","1,000","0,004","0,001","0,000"
55,"1,000","-0,001","-0,003","0,000","1,000","0,004","0,000","0,000","1,000","0,000","0,002","0,000","1,000","0,001","0,003","0,000","1,000","0,001","-0,001","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","0,001","0,000"
56,"1,000","0,001","0,000","0,000","1,000","0,002","0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,003","-0,003","0,000","1,000","-0,004","-0,001","0,000","1,000","0,000","-0,002","0,000"
57,"1,000","-0,002","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","0,002","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,002","-0,001","0,000","1,000","-0,002","0,000","0,000","1,000","-0,001","0,000","0,000"
58,"1,000","-0,004","-0,001","0,000","1,000","0,002","0,002","0,000","1,000","0,001","-0,003","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,001","0,000","1,000","-0,003","0,003","0,000"
59,"1,000","-0,001","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","0,002","0,000","0,000","1,000","0,001","0,003","0,000","1,000","0,000","0,001","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,002","0,000","0,000"
60,"1,000","0,001","-0,001","0,000","1,000","0,002","0,002","0,000","1,000","0,002","0,003","0,000","1,000","0,003","0,000","0,000","1,000","0,001","-0,002","0,000","1,000","0,001","-0,003","0,000","1,000","0,001","0,000","0,000"
61,"1,000","0,001","0,002","0,000","1,000","0,000","0,000","0,000","1,000","0,000","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,004","0,000","0,000","1,000","0,003","-0,001","0,000","1,000","-0,002","0,000","0,000"
62,"1,000","-0,002","0,002","0,000","1,000","0,002","0,001","0,000","1,000","-0,002","-0,001","0,000","1,000","0,000","-0,002","0,000","1,000","0,002","0,002","0,000","1,000","0,000","-0,002","0,000","1,000","0,001","0,000","0,000"
63,"1,000","0,001","0,001","0,000","1,000","0,000","0,003","0,000","1,000","0,001","-0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,004","0,000","0,000","1,000","0,003","-0,001","0,000","1,000","-0,001","0,001","0,000"
64,"1,000","-0,001","0,003","0,000","1,000","0,002","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","0,004","0,000","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,002","0,000"
65,"1,000","0,001","0,001","0,000","1,000","0,005","0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","-0,002","0,000","1,000","-0,002","0,000","0,000","1,000","0,001","-0,004","0,000"
66,"1,000","0,001","-0,002","0,000","1,000","0,002","0,001","0,000","1,000","-0,003","0,000","0,000","1,000","0,003","-0,003","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","-0,002","0,000","1,000","0,002","-0,002","0,000"
67,"1,000","0,002","0,001","0,000","1,000","0,005","0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,001","-0,001","0,000","1,000","0,000","-0,005","0,000","1,000","-0,002","0,000","0,000","1,000","0,001","-0,005","0,000"
68,"1,000","0,001","-0,002","0,000","1,000","0,002","0,003","0,000","1,000","0,001","0,002","0,000","1,000","0,003","0,001","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","-0,002","0,000","1,000","0,003","-0,002","0,000"
69,"1,000","0,000","0,001","0,000","1,000","0,001","0,005","0,000","1,000","0,002","0,000","0,000","1,000","0,001","0,003","0,000","1,000","0,002","-0,005","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","-0,002","0,000"
70,"1,000","0,002","-0,001","0,000","1,000","-0,001","0,003","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,003","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,001","0,001","0,000"
71,"1,000","0,001","-0,001","0,000","1,000","-0,001","0,003","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,001","0,001","0,000"
72,"1,000","0,001","-0,001","0,000","1,000","0,000","0,003","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,001","0,001","0,000"
73,"1,000","0,001","-0,001","0,000","1,000","-0,001","0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,001","0,001","0,000"
74,"1,000","0,001","-0,001","0,000","1,000","0,000","0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","0,000","0,001","0,000"
75,"1,000","0,000","-0,001","0,000","1,000","0,000","0,002","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,001","0,001","0,000"
76,"1,000","0,001","-0,001","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,001","-0,001","0,000","1,000","-0,002","-0,001","0,000","1,000","0,000","0,001","0,000"
77,"1,000","0,000","0,000","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","0,000","0,001","0,000"
78,"1,000","0,000","-0,001","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","0,000","0,000","0,000"
79,"1,000","0,000","0,000","0,000","1,000","0,000","0,002","0,000","1,000","-0,001","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","0,000","0,000","0,000"
80,"1,000","0,000","0,000","0,000","1,000","0,000","0,002","0,000","1,000","-0,001","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,002","-0,001","0,000","1,000","0,000","0,000","0,000"
81,"1,000","0,000","0,000","0,000","1,000","0,000","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,000","0,000","0,000"
82,"1,000","0,000","0,000","0,000","1,000","0,000","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,000","0,000","0,000"
83,"1,000","0,000","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,002","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","0,000","0,000"
84,"1,000","0,000","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","0,000","0,000"
85,"1,000","0,001","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,001","0,000","0,000"
86,"1,000","0,000","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,002","0,001","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,001","0,000","0,000"
87,"1,000","0,000","0,000","0,000","1,000","0,001","0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,001","0,001","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,002","0,000","0,000"
88,"1,000","0,000","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,002","0,000","0,000"
89,"1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,002","-0,002","0,000","1,000","0,001","-0,001","0,000","1,000","0,002","0,000","0,000"
90,"1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,002","-0,002","0,000","1,000","0,001","-0,001","0,000","1,000","0,002","-0,001","0,000"
91,"1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,002","-0,002","0,000","1,000","0,001","0,000","0,000","1,000","0,002","-0,001","0,000"
92,"1,000","-0,001","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","0,000","0,000","1,000","0,002","-0,001","0,000"
93,"1,000","-0,001","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","0,000","0,000","0,000","1,000","0,002","-0,001","0,000"
94,"1,000","0,000","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,002","-0,001","0,000"
95,"1,000","0,000","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,002","-0,001","0,000"
96,"1,000","-0,001","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","0,002","-0,001","0,000"
97,"1,000","-0,001","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,000","0,000"
98,"1,000","-0,001","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,000","0,000"
99,"1,000","-0,001","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,000","0,000"
100,"1,000","0,000","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,000","0,000"
101,"1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","-0,001","0,000"
102,"1,000","0,000","0,001","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,001","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","-0,001","0,000"
103,"1,000","0,000","0,001","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","-0,001","0,000"
104,"1,000","0,000","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,001","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","-0,001","0,000"
