Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
16,"75,034","2,445","0,029","-3,451","9,694","1,531","-2,432","-6,332","-0,658","81,834","9,505","-4,529","-8,162","0,652","0,082","13,437","1,074","-0,163","-14,417","-0,084","-0,037"
17,"75,189","2,304","0,277","-2,785","9,559","1,477","-1,776","-6,236","-0,724","81,756","9,577","-4,676","-7,947","0,659","0,076","13,770","0,996","-0,148","-13,984","-0,304","-0,139"
18,"75,187","2,302","0,268","-3,344","9,395","1,410","-2,031","-6,626","-0,755","81,843","9,560","-4,633","-7,772","1,245","0,282","13,521","0,775","-0,096","-14,055","-0,348","-0,161"
19,"75,560","2,403","0,114","-3,418","9,525","1,426","-2,213","-6,835","-0,756","81,815","9,602","-4,712","-7,619","0,634","0,060","13,758","1,012","-0,155","-13,799","-0,261","-0,115"
20,"76,072","2,276","0,378","-3,742","9,752","1,485","-2,194","-6,682","-0,699","81,732","9,552","-4,618","-8,232","0,802","0,136","13,754","1,344","-0,238","-14,091","-0,674","-0,350"
21,"75,720","2,270","0,363","-4,236","10,126","1,600","-2,561","-6,708","-0,628","81,866","9,311","-4,146","-7,661","0,948","0,189","13,439","1,440","-0,266","-14,090","-0,719","-0,384"
22,"75,587","2,230","0,421","-3,574","10,148","1,580","-2,200","-6,350","-0,573","81,439","9,501","-4,528","-7,907","0,468","0,026","13,774","1,485","-0,281","-13,708","-0,460","-0,250"
23,"76,042","2,046","0,767","-4,116","9,981","1,541","-2,211","-6,321","-0,551","81,477","9,463","-4,442","-7,909","0,475","0,038","13,545","1,242","-0,225","-13,815","0,045","-0,008"
24,"75,595","2,167","0,483","-3,887","9,423","1,364","-2,330","-6,094","-0,461","81,788","9,239","-3,967","-7,658","0,391","0,004","13,521","0,907","-0,146","-13,799","0,655","0,297"
25,"75,628","2,191","0,424","-4,219","9,720","1,467","-2,480","-6,720","-0,595","81,639","9,469","-4,413","-7,791","0,500","0,050","13,193","0,880","-0,139","-13,973","0,420","0,165"
26,"75,676","2,485","-0,111","-3,902","10,001","1,544","-2,596","-7,368","-0,737","81,065","9,467","-4,439","-8,361","0,639","0,106","13,532","0,836","-0,126","-13,878","0,269","0,092"
27,"75,166","2,351","0,100","-4,341","9,596","1,414","-3,092","-7,090","-0,583","80,961","9,393","-4,295","-8,396","0,761","0,140","13,220","0,725","-0,097","-13,895","0,272","0,102"
28,"74,971","2,318","0,150","-3,781","9,575","1,398","-2,862","-6,567","-0,493","81,100","9,644","-4,769","-8,153","0,853","0,162","13,513","0,895","-0,134","-13,590","-0,191","-0,125"
29,"75,295","2,155","0,467","-3,742","9,755","1,466","-2,202","-6,537","-0,602","81,268","9,458","-4,401","-8,087","0,772","0,136","13,234","1,084","-0,177","-14,115","-0,195","-0,139"
30,"75,298","2,187","0,410","-3,728","9,727","1,472","-2,237","-6,545","-0,613","81,327","9,450","-4,400","-8,062","0,771","0,155","13,267","1,084","-0,177","-14,090","-0,182","-0,143"
31,"75,269","2,211","0,369","-3,683","9,688","1,476","-2,261","-6,529","-0,621","81,381","9,452","-4,433","-8,040","0,768","0,178","13,298","1,075","-0,177","-14,063","-0,190","-0,158"
32,"75,275","2,196","0,399","-3,622","9,703","1,485","-2,250","-6,504","-0,621","81,383","9,460","-4,465","-8,034","0,751","0,180","13,330","1,084","-0,180","-14,047","-0,201","-0,165"
33,"75,270","2,189","0,408","-3,646","9,763","1,488","-2,282","-6,509","-0,596","81,436","9,472","-4,485","-8,030","0,730","0,177","13,315","1,113","-0,189","-14,087","-0,211","-0,178"
34,"75,238","2,170","0,435","-3,652","9,771","1,476","-2,307","-6,545","-0,581","81,442","9,468","-4,466","-8,031","0,713","0,179","13,296","1,087","-0,186","-14,135","-0,168","-0,173"
35,"75,199","2,194","0,393","-3,665","9,826","1,498","-2,354","-6,587","-0,586","81,459","9,481","-4,475","-8,035","0,706","0,180","13,301","1,118","-0,198","-14,148","-0,166","-0,188"
36,"75,155","2,210","0,374","-3,654","9,818","1,512","-2,337","-6,631","-0,619","81,484","9,488","-4,485","-8,026","0,692","0,174","13,280","1,093","-0,195","-14,178","-0,110","-0,163"
37,"75,097","2,224","0,358","-3,655","9,857","1,540","-2,343","-6,661","-0,646","81,487","9,500","-4,504","-8,057","0,631","0,148","13,256","1,110","-0,202","-14,206","-0,095","-0,156"
38,"75,075","2,219","0,368","-3,596","9,881","1,557","-2,315","-6,649","-0,656","81,487","9,497","-4,485","-8,117","0,643","0,140","13,291","1,111","-0,205","-14,210","-0,084","-0,145"
39,"75,079","2,211","0,371","-3,590","9,880","1,557","-2,350","-6,606","-0,633","81,477","9,510","-4,505","-8,121","0,626","0,126","13,324","1,120","-0,209","-14,146","-0,084","-0,139"
40,"75,109","2,180","0,415","-3,581","9,814","1,537","-2,318","-6,553","-0,618","81,434","9,492","-4,484","-8,094","0,665","0,141","13,324","1,084","-0,199","-14,105","-0,063","-0,123"
41,"0,289","-0,084","0,000","-0,311","-0,590","-0,002","-0,119","0,442","0,001","0,030","0,503","0,000","0,757","0,127","0,003","0,058","-0,160","0,205","0,847","-0,286","0,001"
42,"0,331","-0,084","0,000","-0,363","-0,585","-0,003","-0,129","0,328","0,000","-0,326","0,357","0,002","0,643","0,413","0,004","0,058","-0,269","0,205","0,734","-0,462","0,001"
43,"0,209","0,063","0,000","-0,524","-0,343","-0,003","-0,406","0,087","0,000","0,166","0,364","0,000","0,480","0,406","0,005","0,174","-0,269","0,205","0,193","-0,462","0,000"
44,"0,290","-0,043","0,000","-0,409","-0,475","-0,003","-0,216","0,292","0,000","0,292","0,356","-0,001","0,363","0,126","0,002","0,058","-0,160","0,205","0,077","-0,284","0,000"
45,"0,167","0,085","0,000","-0,369","-0,266","-0,002","-0,216","0,064","0,000","0,370","0,357","-0,001","0,453","0,125","0,002","0,097","-0,192","0,205","0,117","-0,252","0,000"
46,"0,175","0,084","0,000","-0,362","-0,274","-0,002","-0,282","0,073","0,000","0,368","0,084","0,000","0,451","0,384","0,003","0,058","-0,191","0,205","0,077","-0,238","0,000"
47,"0,108","0,086","0,000","-0,361","-0,318","-0,002","-0,282","0,064","0,000","0,394","0,288","-0,001","0,466","0,140","0,002","0,058","-0,244","0,205","0,066","-0,186","0,000"
48,"-0,080","0,099","0,000","-0,338","-0,316","-0,002","-0,418","0,051","0,000","0,404","0,288","-0,001","0,465","-0,178","0,000","0,030","-0,243","0,205","0,038","0,131","0,000"
49,"-0,079","0,229","0,000","-0,338","-0,311","-0,002","-0,418","0,044","0,000","0,405","0,301","-0,001","0,183","-0,191","-0,001","0,031","-0,244","0,205","-0,244","0,133","0,001"
50,"-0,183","0,110","0,000","-0,248","-0,259","-0,001","-0,434","0,032","0,000","0,459","0,288","-0,001","0,161","-0,270","-0,001","0,030","-0,191","0,205","-0,240","0,172","0,001"
51,"-0,116","0,176","0,005","0,051","0,327","-0,011","0,100","-0,026","0,012","0,332","-0,345","0,003","0,220","-0,217","0,005","0,088","0,147","0,198","0,057","0,072","-0,014"
52,"0,328","-0,130","0,008","-0,189","0,052","-0,029","0,109","-0,112","0,029","0,499","-0,284","0,007","0,736","-0,036","-0,005","0,190","-0,185","0,194","0,484","0,507","-0,014"
53,"0,256","0,328","0,007","-0,601","-0,233","-0,053","-0,247","0,038","0,053","0,020","0,143","0,006","0,385","-0,503","-0,020","-0,149","-0,134","0,194","0,117","0,800","0,000"
54,"0,578","0,078","0,005","-0,227","-0,162","-0,069","0,335","0,185","0,073","-0,009","0,137","0,006","0,250","-0,508","-0,038","-0,023","0,181","0,195","0,177","0,153","0,021"
55,"0,357","0,023","0,003","-0,517","-0,711","-0,084","0,029","0,730","0,086","0,032","0,108","0,005","0,081","0,117","-0,051","-0,033","-0,168","0,199","0,183","0,162","0,040"
56,"0,711","0,081","0,005","-0,975","-0,385","-0,083","-0,182","0,409","0,077","0,184","-0,028","0,006","0,504","0,261","-0,061","-0,151","0,153","0,204","0,188","-0,478","0,059"
57,"0,838","-0,051","0,008","-0,817","-0,533","-0,075","-0,055","0,540","0,064","0,606","0,497","0,006","0,715","-0,391","-0,070","-0,295","-0,159","0,207","0,101","0,173","0,061"
58,"0,473","-0,455","0,008","-0,563","-0,355","-0,060","-0,130","0,543","0,047","0,341","-0,005","0,010","0,917","0,252","-0,064","0,008","-0,321","0,208","0,567","0,034","0,057"
59,"-0,118","-0,299","0,000","0,048","-0,050","-0,048","-0,068","0,187","0,043","0,343","0,115","0,009","0,288","0,398","-0,052","0,302","-0,138","0,207","0,566","-0,337","0,044"
60,"-0,052","-0,104","-0,009","0,198","-0,329","-0,042","-0,006","-0,017","0,047","0,156","-0,072","0,008","0,242","0,429","-0,029","0,115","-0,420","0,207","0,202","0,232","0,020"
61,"-0,611","0,284","-0,017","0,429","-0,501","-0,033","0,040","-0,407","0,051","0,485","-0,093","0,006","0,096","0,075","-0,013","0,046","-0,751","0,207","-0,201","0,621","0,006"
62,"-0,286","0,644","-0,024","0,873","-0,025","-0,021","0,323","-0,907","0,048","0,428","-0,028","0,009","0,077","-0,446","-0,011","0,189","-0,435","0,205","-0,296","0,554","-0,004"
63,"0,065","1,091","-0,031","0,586","0,093","-0,005","0,391","-0,781","0,034","0,375","0,229","0,017","-0,570","-0,669","-0,015","0,163","-0,091","0,201","-0,632","0,370","-0,011"
64,"-0,229","0,505","-0,028","0,631","0,023","0,001","0,076","-0,219","0,025","0,132","-0,132","0,021","-0,133","-0,343","-0,020","0,474","0,059","0,200","0,019","0,221","-0,012"
65,"0,120","-0,086","-0,030","0,063","-0,069","-0,003","0,042","0,276","0,029","0,337","-0,081","0,023","0,023","-0,392","-0,020","0,164","0,189","0,202","-0,316","0,432","-0,011"
66,"0,548","0,034","-0,038","-0,565","-0,174","-0,010","0,034","0,641","0,045","-0,019","-0,167","0,019","-0,383","-0,322","-0,005","-0,165","0,254","0,205","-0,806","0,053","-0,020"
67,"0,484","0,092","-0,052","-0,442","0,304","-0,011","0,058","0,061","0,054","-0,008","0,328","0,020","-0,460","-0,263","0,002","0,134","0,428","0,209","-0,351","-0,430","-0,024"
68,"0,492","0,096","-0,057","-0,264","0,321","-0,014","-0,228","-0,319","0,055","0,030","0,257","0,024","-0,432","0,059","-0,001","0,263","0,104","0,214","0,091","-0,244","-0,019"
69,"0,059","-0,130","-0,057","0,137","0,076","-0,013","-0,236","-0,510","0,050","0,025","-0,062","0,030","0,203","0,290","-0,003","0,350","-0,229","0,220","0,510","0,024","-0,018"
70,"0,089","-0,104","-0,060","-0,222","-0,013","-0,011","-0,064","0,018","0,045","0,158","0,245","0,034","0,241","-0,220","-0,007","0,103","0,007","0,224","0,509","0,024","-0,014"
71,"0,116","-0,072","-0,059","-0,189","-0,053","-0,014","-0,075","0,020","0,043","0,170","0,207","0,034","0,262","-0,244","-0,004","0,138","-0,002","0,228","0,526","0,067","-0,014"
72,"0,114","-0,054","-0,060","-0,150","-0,076","-0,020","-0,025","0,004","0,047","0,166","0,225","0,030","0,267","-0,291","0,003","0,160","-0,028","0,231","0,522","0,115","-0,015"
73,"0,090","-0,019","-0,060","-0,166","-0,107","-0,027","-0,090","0,007","0,052","0,187","0,156","0,029","0,239","-0,247","0,012","0,179","-0,053","0,234","0,498","0,130","-0,021"
74,"0,063","-0,024","-0,058","-0,179","-0,153","-0,030","-0,123","0,057","0,050","0,193","0,146","0,025","0,248","-0,226","0,019","0,188","-0,083","0,236","0,474","0,148","-0,021"
75,"0,090","-0,093","-0,057","-0,162","-0,218","-0,028","-0,098","0,129","0,043","0,207","0,155","0,020","0,337","-0,206","0,020","0,194","-0,113","0,239","0,524","0,164","-0,014"
76,"0,103","-0,069","-0,060","-0,137","-0,226","-0,010","-0,091","0,090","0,027","0,248","0,155","0,017","0,357","-0,146","0,018","0,190","-0,143","0,240","0,510","0,164","-0,008"
77,"0,053","-0,042","-0,055","-0,087","-0,174","0,006","-0,083","0,038","0,009","0,276","0,094","0,011","0,357","-0,115","0,018","0,216","-0,117","0,239","0,499","0,133","-0,003"
78,"0,088","-0,046","-0,047","-0,036","-0,157","0,019","-0,047","0,042","-0,010","0,287","0,085","0,003","0,362","-0,118","0,028","0,246","-0,129","0,237","0,491","0,148","-0,007"
79,"0,109","-0,080","-0,042","-0,004","-0,127","0,027","-0,033","0,079","-0,020","0,303","0,122","0,001","0,364","-0,138","0,046","0,250","-0,093","0,235","0,458","0,115","-0,024"
80,"0,130","-0,077","-0,040","-0,045","-0,133","0,023","-0,042","0,076","-0,016","0,319","0,134","0,002","0,374","-0,146","0,061","0,223","-0,070","0,232","0,399","0,106","-0,043"
81,"0,195","-0,040","-0,035","-0,045","-0,133","0,018","-0,031","0,087","-0,012","0,338","0,116","0,004","0,381","-0,149","0,066","0,249","-0,045","0,228","0,393","0,075","-0,055"
82,"0,193","-0,014","-0,031","-0,049","-0,131","0,018","-0,056","0,119","-0,011","0,348","0,106","0,004","0,387","-0,151","0,071","0,240","-0,012","0,223","0,351","0,042","-0,067"
83,"0,234","0,013","-0,027","-0,012","-0,080","0,023","-0,009","0,095","-0,015","0,421","0,119","0,006","0,400","-0,156","0,070","0,270","0,007","0,218","0,355","0,028","-0,072"
84,"0,229","0,020","-0,024","-0,014","-0,017","0,023","-0,040","0,091","-0,011","0,447","0,111","0,004","0,382","-0,194","0,057","0,279","0,040","0,211","0,322","0,005","-0,065"
85,"0,252","0,009","-0,027","-0,013","-0,009","0,005","-0,074","0,126","0,016","0,443","0,047","0,002","0,355","-0,153","0,040","0,316","0,045","0,204","0,319","-0,007","-0,053"
86,"0,243","-0,018","-0,039","-0,007","-0,010","-0,018","-0,081","0,142","0,055","0,468","-0,008","-0,004","0,322","-0,098","0,019","0,349","0,026","0,199","0,323","-0,008","-0,031"
87,"0,294","-0,054","-0,052","-0,055","-0,046","-0,035","-0,069","0,149","0,089","0,477","-0,014","-0,012","0,302","-0,121","0,001","0,327","0,000","0,194","0,263","0,015","-0,011"
88,"0,332","-0,059","-0,053","-0,096","-0,074","-0,056","-0,080","0,114","0,113","0,479","0,004","-0,018","0,306","-0,115","-0,005","0,318","-0,034","0,189","0,224","0,030","-0,003"
89,"0,404","-0,063","-0,048","-0,084","-0,101","-0,078","-0,073","0,131","0,135","0,480","0,014","-0,021","0,324","-0,102","-0,011","0,358","-0,043","0,184","0,247","0,014","0,000"
90,"0,416","-0,036","-0,040","-0,133","-0,133","-0,085","-0,078","0,134","0,139","0,519","0,041","-0,016","0,324","-0,095","-0,012","0,350","-0,073","0,178","0,202","0,043","-0,008"
91,"0,460","-0,070","-0,032","-0,188","-0,151","-0,076","-0,090","0,129","0,127","0,557","0,014","-0,015","0,291","-0,038","0,000","0,339","-0,099","0,173","0,157","0,044","-0,028"
92,"0,386","-0,058","-0,026","-0,248","-0,164","-0,055","-0,173","0,112","0,106","0,557","-0,016","-0,016","0,343","-0,047","0,010","0,323","-0,122","0,166","0,162","0,090","-0,043"
93,"0,426","-0,038","-0,024","-0,317","-0,156","-0,026","-0,186","0,131","0,081","0,561","-0,023","-0,016","0,332","-0,063","0,009","0,295","-0,107","0,159","0,154","0,107","-0,048"
94,"0,373","0,017","-0,019","-0,271","-0,175","0,000","-0,198","0,104","0,057","0,559","0,008","-0,017","0,384","-0,067","-0,002","0,321","-0,130","0,152","0,201","0,117","-0,045"
95,"0,388","0,085","-0,012","-0,222","-0,194","0,012","-0,188","0,099","0,046","0,560","0,017","-0,013","0,382","-0,096","-0,010","0,363","-0,117","0,143","0,208","0,132","-0,047"
96,"0,371","0,093","-0,013","-0,158","-0,194","0,020","-0,193","0,136","0,047","0,539","-0,011","-0,013","0,312","-0,112","-0,008","0,402","-0,101","0,134","0,212","0,129","-0,059"
97,"0,363","0,084","-0,018","-0,126","-0,161","0,017","-0,139","0,157","0,062","0,547","0,054","-0,013","0,275","-0,127","-0,006","0,407","-0,066","0,126","0,187","0,077","-0,068"
98,"0,338","0,084","-0,026","-0,090","-0,104","0,014","-0,137","0,094","0,078","0,507","-0,001","-0,015","0,236","-0,120","-0,005","0,435","-0,040","0,120","0,195","0,073","-0,072"
99,"0,340","0,117","-0,029","-0,051","-0,054","0,008","-0,164","0,045","0,093","0,521","0,015","-0,020","0,244","-0,081","-0,007","0,473","-0,021","0,113","0,207","0,027","-0,072"
100,"0,328","0,151","-0,030","-0,041","0,012","0,006","-0,192","0,004","0,102","0,569","0,015","-0,023","0,235","-0,127","-0,010","0,480","0,012","0,106","0,181","0,017","-0,073"
101,"0,303","0,124","-0,030","0,002","0,057","0,008","-0,180","-0,018","0,105","0,534","0,051","-0,023","0,175","-0,156","-0,009","0,478","0,045","0,100","0,154","0,011","-0,079"
102,"0,321","0,097","-0,026","0,048","0,038","0,004","-0,100","-0,038","0,109","0,475","0,025","-0,023","0,101","-0,158","-0,006","0,481","0,011","0,096","0,117","0,050","-0,085"
103,"0,355","0,036","-0,021","0,053","-0,027","-0,015","-0,092","0,022","0,123","0,493","0,015","-0,028","0,111","-0,148","-0,007","0,500","-0,022","0,094","0,151","0,109","-0,081"
104,"0,335","-0,008","-0,020","0,024","-0,065","-0,025","-0,077","0,088","0,132","0,437","0,053","-0,033","0,111","-0,156","-0,013","0,468","-0,028","0,094","0,147","0,105","-0,070"
105,"0,401","0,012","-0,018","0,032","-0,065","-0,020","-0,049","0,100","0,126","0,441","0,108","-0,033","0,122","-0,172","-0,023","0,479","0,003","0,092","0,186","0,061","-0,062"
106,"0,388","0,049","-0,015","0,035","-0,058","-0,011","-0,061","0,050","0,114","0,512","0,103","-0,032","0,172","-0,143","-0,033","0,514","-0,010","0,092","0,235","0,049","-0,052"
107,"0,402","-0,019","-0,012","-0,007","-0,022","-0,010","-0,057","0,050","0,108","0,545","0,042","-0,031","0,207","-0,090","-0,046","0,481","-0,005","0,094","0,217","0,019","-0,039"
108,"0,351","-0,027","-0,015","-0,042","-0,043","-0,006","-0,119","0,063","0,105","0,487","0,027","-0,030","0,180","-0,037","-0,043","0,484","-0,039","0,097","0,218","0,021","-0,039"
109,"0,395","-0,008","-0,024","-0,089","0,005","0,003","-0,102","0,041","0,102","0,507","0,066","-0,029","0,179","-0,033","-0,031","0,452","-0,026","0,100","0,197","-0,026","-0,050"
110,"0,357","0,000","-0,027","-0,151","0,015","0,009","-0,147","-0,017","0,096","0,455","0,077","-0,027","0,120","-0,002","-0,015","0,422","-0,042","0,103","0,136","-0,026","-0,066"
111,"0,348","-0,004","-0,027","-0,162","-0,035","0,005","-0,154","-0,019","0,098","0,457","0,051","-0,027","0,181","0,046","0,003","0,400","-0,064","0,106","0,140","-0,038","-0,083"
112,"0,364","0,030","-0,019","-0,154","-0,042","-0,005","-0,195","-0,017","0,096","0,436","0,063","-0,025","0,162","0,017","0,017","0,428","-0,039","0,109","0,145","-0,067","-0,097"
113,"0,371","0,009","-0,010","-0,137","-0,088","-0,018","-0,243","0,039","0,098","0,489","0,073","-0,022","0,159","-0,019","0,025","0,466","-0,046","0,112","0,156","-0,053","-0,107"
114,"0,366","0,007","-0,009","-0,100","-0,063","-0,032","-0,217","0,083","0,108","0,508","0,078","-0,019","0,157","-0,018","0,036","0,475","-0,011","0,116","0,149","-0,059","-0,119"
115,"0,360","-0,051","-0,013","-0,078","-0,015","-0,031","-0,216","0,096","0,109","0,507","0,063","-0,019","0,160","-0,029","0,054","0,472","0,024","0,118","0,114","-0,074","-0,133"
116,"0,307","-0,020","-0,014","-0,074","0,018","-0,029","-0,211","0,062","0,107","0,476","0,027","-0,020","0,138","-0,023","0,062","0,450","0,048","0,120","0,067","-0,070","-0,138"
117,"0,309","-0,031","-0,014","-0,039","-0,024","-0,030","-0,241","0,086","0,109","0,521","0,044","-0,022","0,135","-0,038","0,053","0,484","0,039","0,121","0,068","-0,032","-0,127"
118,"0,284","-0,003","-0,015","0,012","-0,043","-0,024","-0,251","0,119","0,106","0,524","0,049","-0,025","0,063","-0,068","0,036","0,517","0,045","0,118","0,058","-0,029","-0,110"
119,"0,287","-0,010","-0,021","-0,026","0,001","-0,015","-0,302","0,092","0,104","0,523","0,048","-0,022","0,068","-0,101","0,009","0,507","0,075","0,115","0,078","-0,052","-0,088"
120,"0,278","0,003","-0,024","-0,009","-0,001","-0,014","-0,320","0,073","0,106","0,479","0,020","-0,014","0,040","-0,148","-0,022","0,515","0,037","0,115","0,090","0,027","-0,064"
121,"0,280","-0,043","-0,024","-0,004","0,018","-0,017","-0,310","0,099","0,106","0,506","0,001","-0,012","0,068","-0,142","-0,041","0,543","0,055","0,118","0,149","0,036","-0,044"
122,"0,290","-0,076","-0,025","-0,032","-0,021","-0,027","-0,298","0,111","0,114","0,513","0,001","-0,014","0,084","-0,147","-0,049","0,539","0,016","0,122","0,176","0,051","-0,029"
123,"0,311","-0,116","-0,032","-0,079","0,000","-0,036","-0,291","0,128","0,124","0,521","-0,019","-0,022","0,150","-0,126","-0,048","0,522","0,044","0,127","0,188","-0,004","-0,018"
124,"0,322","-0,110","-0,042","-0,088","0,019","-0,036","-0,305","0,148","0,127","0,498","0,003","-0,026","0,186","-0,129","-0,046","0,551","0,057","0,135","0,242","-0,045","-0,008"
125,"0,364","-0,169","-0,052","-0,146","0,065","-0,033","-0,313","0,153","0,126","0,483","0,051","-0,023","0,192","-0,124","-0,038","0,522","0,079","0,145","0,202","-0,104","-0,010"
126,"0,359","-0,178","-0,061","-0,221","0,083","-0,040","-0,342","0,178","0,137","0,447","0,054","-0,015","0,143","-0,073","-0,019","0,488","0,089","0,152","0,135","-0,140","-0,028"
127,"0,358","-0,184","-0,074","-0,227","0,024","-0,045","-0,303","0,214","0,147","0,507","0,070","-0,012","0,160","-0,030","0,000","0,474","0,059","0,161","0,103","-0,145","-0,043"
128,"0,316","-0,213","-0,080","-0,215","-0,006","-0,042","-0,313","0,208","0,144","0,528","0,033","-0,008","0,163","-0,028","0,019","0,459","0,031","0,167","0,055","-0,113","-0,061"
129,"0,337","-0,201","-0,083","-0,235","-0,063","-0,035","-0,331","0,202","0,136","0,576","0,030","-0,003","0,154","-0,051","0,042","0,449","0,003","0,170","0,008","-0,087","-0,087"
130,"0,338","-0,195","-0,081","-0,233","-0,081","-0,024","-0,333","0,190","0,123","0,621","0,010","0,005","0,154","-0,072","0,062","0,420","-0,010","0,172","-0,055","-0,063","-0,112"
131,"0,346","-0,179","-0,079","-0,253","-0,140","-0,013","-0,370","0,195","0,107","0,609","-0,012","0,010","0,164","-0,080","0,074","0,412","-0,039","0,174","-0,076","-0,004","-0,128"
132,"0,338","-0,146","-0,081","-0,232","-0,186","-0,010","-0,312","0,188","0,103","0,610","-0,028","0,014","0,132","-0,104","0,075","0,400","-0,070","0,176","-0,089","0,063","-0,129"
133,"0,282","-0,131","-0,083","-0,219","-0,238","-0,018","-0,315","0,219","0,108","0,609","-0,028","0,012","0,121","-0,113","0,066","0,384","-0,101","0,181","-0,093","0,131","-0,113"
134,"0,319","-0,149","-0,084","-0,165","-0,213","-0,021","-0,250","0,204","0,110","0,614","-0,032","0,011","0,127","-0,128","0,045","0,403","-0,077","0,185","-0,040","0,137","-0,087"
135,"0,292","-0,121","-0,089","-0,152","-0,155","-0,018","-0,288","0,176","0,108","0,611","-0,031","0,010","0,157","-0,121","0,018","0,421","-0,052","0,191","0,012","0,140","-0,055"
136,"0,232","-0,107","-0,094","-0,201","-0,104","-0,014","-0,347","0,151","0,106","0,571","-0,087","0,007","0,167","-0,112","-0,001","0,398","-0,028","0,195","0,021","0,130","-0,029"
