Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
298,"-0,459","0,227","0,016","0,254","0,365","0,134","-0,062","-0,313","-0,158","0,011","0,439","0,106","-0,202","-0,017","-0,148","-0,374","0,154","0,028","-0,098","-0,337","0,012"
299,"-0,427","0,242","0,008","0,254","0,369","0,139","-0,029","-0,363","-0,153","0,010","0,446","0,116","-0,196","-0,013","-0,145","-0,403","0,142","0,027","-0,106","-0,304","-0,002"
300,"-0,468","0,232","0,007","0,288","0,377","0,143","-0,033","-0,417","-0,157","-0,010","0,436","0,115","-0,180","-0,001","-0,127","-0,384","0,116","0,028","-0,077","-0,254","-0,019"
301,"-0,432","0,247","0,014","0,267","0,435","0,138","-0,014","-0,422","-0,162","0,011","0,472","0,109","-0,214","-0,048","-0,109","-0,387","0,152","0,030","-0,102","-0,272","-0,028"
302,"-0,394","0,245","0,023","0,284","0,440","0,125","0,008","-0,421","-0,161","-0,045","0,494","0,108","-0,199","-0,062","-0,107","-0,365","0,128","0,032","-0,045","-0,256","-0,028"
303,"-0,387","0,210","0,026","0,328","0,478","0,101","0,058","-0,430","-0,145","0,015","0,485","0,110","-0,187","-0,061","-0,116","-0,333","0,139","0,036","-0,037","-0,284","-0,017"
304,"-0,311","0,216","0,021","0,268","0,475","0,077","0,069","-0,410","-0,120","0,059","0,445","0,116","-0,139","-0,028","-0,129","-0,362","0,155","0,041","-0,059","-0,328","-0,006"
305,"-0,262","0,200","0,018","0,205","0,427","0,066","0,071","-0,397","-0,107","0,092","0,483","0,117","-0,115","-0,068","-0,131","-0,393","0,140","0,044","-0,064","-0,306","-0,004"
306,"-0,201","0,227","0,015","0,162","0,366","0,071","0,077","-0,390","-0,111","0,048","0,476","0,115","-0,123","-0,064","-0,123","-0,418","0,114","0,046","-0,078","-0,304","-0,006"
307,"-0,193","0,226","0,016","0,158","0,296","0,080","0,108","-0,348","-0,123","-0,007","0,508","0,114","-0,138","-0,065","-0,119","-0,412","0,079","0,048","-0,063","-0,283","-0,005"
308,"-0,170","0,198","0,021","0,134","0,278","0,085","0,105","-0,292","-0,134","0,023","0,444","0,111","-0,113","-0,009","-0,120","-0,444","0,086","0,049","-0,096","-0,318","0,000"
309,"-0,180","0,130","0,019","0,177","0,269","0,082","0,110","-0,261","-0,131","0,010","0,432","0,108","-0,151","0,039","-0,123","-0,411","0,074","0,050","-0,116","-0,317","0,009"
310,"-0,166","0,155","0,015","0,193","0,323","0,077","0,076","-0,316","-0,122","0,066","0,431","0,106","-0,164","0,078","-0,125","-0,382","0,097","0,050","-0,133","-0,354","0,013"
311,"-0,213","0,187","0,016","0,204","0,377","0,076","0,046","-0,382","-0,123","0,101","0,442","0,105","-0,168","0,085","-0,125","-0,352","0,115","0,051","-0,142","-0,357","0,015"
312,"-0,246","0,154","0,022","0,194","0,388","0,076","0,006","-0,361","-0,131","0,144","0,432","0,109","-0,181","0,097","-0,124","-0,319","0,116","0,052","-0,137","-0,338","0,010"
313,"-0,233","0,154","0,027","0,165","0,416","0,070","-0,025","-0,388","-0,133","0,142","0,432","0,114","-0,218","0,110","-0,119","-0,310","0,151","0,054","-0,155","-0,357","0,001"
314,"-0,229","0,185","0,031","0,145","0,418","0,064","0,003","-0,372","-0,131","0,138","0,426","0,119","-0,216","0,042","-0,115","-0,320","0,186","0,054","-0,161","-0,358","-0,008"
315,"-0,228","0,188","0,029","0,109","0,383","0,067","-0,032","-0,329","-0,133","0,095","0,430","0,123","-0,249","-0,014","-0,112","-0,348","0,180","0,056","-0,208","-0,324","-0,013"
316,"-0,207","0,164","0,028","0,131","0,318","0,076","0,020","-0,307","-0,139","0,094","0,396","0,121","-0,302","-0,027","-0,110","-0,340","0,147","0,055","-0,227","-0,268","-0,014"
317,"-0,182","0,095","0,028","0,125","0,253","0,086","0,039","-0,236","-0,149","0,097","0,397","0,120","-0,302","-0,059","-0,113","-0,351","0,117","0,056","-0,271","-0,228","-0,008"
318,"-0,136","0,124","0,032","0,148","0,252","0,094","0,082","-0,199","-0,162","0,147","0,447","0,121","-0,300","-0,060","-0,118","-0,331","0,148","0,056","-0,284","-0,280","-0,004"
319,"-0,120","0,110","0,035","0,185","0,295","0,094","0,077","-0,192","-0,166","0,159","0,380","0,123","-0,295","-0,060","-0,122","-0,302","0,169","0,056","-0,255","-0,267","-0,001"
320,"-0,115","0,110","0,036","0,160","0,275","0,086","0,064","-0,191","-0,159","0,169","0,386","0,118","-0,239","-0,057","-0,117","-0,274","0,144","0,056","-0,208","-0,228","0,000"
321,"-0,121","0,053","0,036","0,150","0,274","0,073","0,037","-0,168","-0,145","0,232","0,396","0,113","-0,183","-0,066","-0,110","-0,237","0,135","0,055","-0,148","-0,227","-0,001"
322,"-0,087","0,090","0,039","0,144","0,285","0,057","-0,004","-0,211","-0,130","0,263","0,405","0,109","-0,189","-0,064","-0,107","-0,199","0,136","0,055","-0,126","-0,262","0,002"
323,"-0,103","0,110","0,044","0,113","0,246","0,043","-0,076","-0,198","-0,117","0,316","0,443","0,110","-0,203","-0,074","-0,115","-0,186","0,102","0,052","-0,150","-0,247","0,008"
324,"-0,145","0,077","0,049","0,107","0,183","0,036","-0,127","-0,168","-0,111","0,281","0,443","0,112","-0,248","-0,017","-0,119","-0,172","0,069","0,049","-0,167","-0,243","0,009"
325,"-0,092","0,047","0,052","0,090","0,170","0,044","-0,076","-0,142","-0,120","0,268","0,438","0,109","-0,232","-0,011","-0,119","-0,200","0,085","0,046","-0,183","-0,229","0,009"
326,"-0,094","0,027","0,054","0,122","0,206","0,058","-0,084","-0,147","-0,135","0,263","0,398","0,102","-0,230","0,007","-0,115","-0,189","0,120","0,045","-0,142","-0,272","0,011"
327,"-0,079","0,037","0,057","0,113","0,226","0,071","-0,077","-0,187","-0,151","0,216","0,437","0,101","-0,287","-0,011","-0,121","-0,218","0,130","0,045","-0,209","-0,287","0,018"
328,"-0,078","0,036","0,061","0,120","0,294","0,079","-0,078","-0,188","-0,163","0,265","0,457","0,107","-0,239","-0,050","-0,133","-0,198","0,162","0,046","-0,159","-0,315","0,025"
329,"-0,105","0,039","0,060","0,109","0,321","0,082","-0,131","-0,157","-0,166","0,262","0,424","0,114","-0,197","-0,059","-0,141","-0,173","0,191","0,046","-0,121","-0,311","0,027"
330,"-0,154","0,067","0,058","0,111","0,319","0,088","-0,134","-0,138","-0,168","0,281","0,378","0,116","-0,125","-0,036","-0,135","-0,197","0,210","0,045","-0,109","-0,338","0,019"
331,"-0,123","0,049","0,057","0,137","0,385","0,094","-0,081","-0,189","-0,171","0,243","0,428","0,112","-0,116","-0,036","-0,122","-0,190","0,245","0,044","-0,074","-0,395","0,009"
332,"-0,149","-0,011","0,057","0,174","0,443","0,098","-0,074","-0,190","-0,175","0,260","0,402","0,107","-0,087","0,003","-0,104","-0,160","0,267","0,043","-0,054","-0,460","-0,004"
333,"-0,093","-0,067","0,056","0,178","0,443","0,096","-0,074","-0,168","-0,174","0,271","0,390","0,106","-0,090","0,014","-0,094","-0,124","0,262","0,045","-0,056","-0,482","-0,012"
334,"-0,047","-0,053","0,050","0,220","0,386","0,086","-0,050","-0,161","-0,160","0,279","0,393","0,108","-0,122","-0,040","-0,092","-0,092","0,242","0,047","-0,059","-0,445","-0,014"
335,"-0,051","-0,011","0,049","0,275","0,353","0,075","-0,006","-0,157","-0,150","0,309","0,405","0,109","-0,138","-0,013","-0,095","-0,055","0,241","0,049","-0,067","-0,447","-0,011"
336,"-0,047","-0,014","0,058","0,278","0,291","0,068","0,037","-0,099","-0,152","0,268","0,367","0,109","-0,185","0,009","-0,099","-0,068","0,210","0,050","-0,122","-0,407","-0,006"
337,"-0,009","-0,002","0,058","0,286","0,271","0,062","0,091","-0,086","-0,148","0,257","0,376","0,105","-0,247","0,018","-0,106","-0,082","0,182","0,052","-0,175","-0,363","0,005"
338,"0,001","0,065","0,059","0,316","0,216","0,059","0,109","-0,092","-0,147","0,253","0,357","0,102","-0,313","0,003","-0,110","-0,058","0,155","0,053","-0,187","-0,325","0,014"
339,"-0,063","0,070","0,055","0,282","0,215","0,058","0,047","-0,115","-0,143","0,321","0,355","0,102","-0,243","-0,015","-0,111","-0,060","0,123","0,054","-0,155","-0,291","0,015"
340,"-0,099","0,062","0,051","0,264","0,277","0,058","-0,004","-0,166","-0,142","0,330","0,357","0,101","-0,197","0,038","-0,107","-0,045","0,159","0,055","-0,127","-0,359","0,014"
341,"-0,088","0,079","0,048","0,225","0,339","0,058","0,008","-0,192","-0,141","0,404","0,365","0,102","-0,127","0,055","-0,108","-0,055","0,192","0,057","-0,107","-0,415","0,014"
342,"-0,032","0,037","0,046","0,162","0,356","0,060","0,000","-0,168","-0,142","0,411","0,347","0,108","-0,121","0,066","-0,112","-0,084","0,204","0,060","-0,101","-0,430","0,015"
343,"-0,065","0,096","0,044","0,151","0,383","0,069","-0,050","-0,196","-0,151","0,415","0,345","0,113","-0,055","0,093","-0,111","-0,061","0,231","0,062","-0,042","-0,464","0,009"
344,"0,000","0,106","0,039","0,145","0,437","0,071","-0,043","-0,235","-0,151","0,354","0,320","0,110","-0,058","0,121","-0,102","-0,039","0,259","0,065","0,007","-0,510","0,003"
345,"0,004","0,102","0,036","0,174","0,380","0,070","-0,032","-0,229","-0,147","0,374","0,319","0,107","-0,083","0,064","-0,093","-0,011","0,238","0,065","0,004","-0,467","-0,002"
346,"-0,005","0,099","0,042","0,204","0,319","0,067","-0,023","-0,232","-0,150","0,386","0,349","0,109","-0,078","0,038","-0,093","-0,002","0,206","0,064","0,038","-0,434","-0,005"
347,"-0,019","0,089","0,052","0,201","0,246","0,063","0,000","-0,162","-0,151","0,385","0,319","0,110","-0,080","0,047","-0,092","-0,010","0,173","0,062","-0,006","-0,394","-0,008"
348,"-0,006","0,086","0,060","0,183","0,199","0,060","-0,040","-0,110","-0,153","0,407","0,317","0,106","-0,109","0,081","-0,086","0,012","0,144","0,058","-0,023","-0,365","-0,013"
349,"-0,074","0,078","0,068","0,174","0,198","0,060","-0,064","-0,129","-0,155","0,462","0,276","0,102","-0,104","0,078","-0,080","-0,003","0,116","0,054","-0,057","-0,304","-0,018"
350,"-0,085","0,114","0,069","0,164","0,204","0,053","-0,080","-0,165","-0,146","0,465","0,252","0,094","-0,109","0,089","-0,071","-0,027","0,094","0,049","-0,122","-0,286","-0,022"
351,"-0,120","0,134","0,074","0,208","0,201","0,043","-0,051","-0,223","-0,135","0,452","0,300","0,085","-0,172","0,085","-0,063","-0,009","0,066","0,044","-0,143","-0,269","-0,025"
352,"-0,114","0,133","0,078","0,231","0,233","0,038","-0,029","-0,246","-0,132","0,512","0,316","0,083","-0,129","0,093","-0,066","-0,032","0,094","0,040","-0,151","-0,327","-0,024"
353,"-0,063","0,083","0,081","0,228","0,230","0,040","0,032","-0,199","-0,132","0,517","0,309","0,084","-0,184","0,100","-0,075","-0,062","0,115","0,036","-0,212","-0,335","-0,020"
354,"-0,048","0,014","0,078","0,227","0,236","0,046","0,029","-0,147","-0,133","0,540","0,329","0,086","-0,129","0,081","-0,084","-0,040","0,139","0,033","-0,172","-0,329","-0,016"
355,"-0,044","0,016","0,076","0,199","0,270","0,054","0,026","-0,127","-0,134","0,497","0,318","0,085","-0,134","0,032","-0,090","-0,030","0,172","0,031","-0,143","-0,333","-0,010"
356,"0,023","0,003","0,076","0,155","0,296","0,060","0,024","-0,124","-0,138","0,437","0,344","0,083","-0,148","0,060","-0,095","-0,035","0,207","0,028","-0,130","-0,395","-0,006"
357,"0,018","-0,004","0,081","0,101","0,343","0,062","0,021","-0,121","-0,144","0,429","0,358","0,084","-0,152","0,057","-0,097","-0,059","0,231","0,027","-0,184","-0,446","-0,007"
358,"0,008","-0,068","0,086","0,153","0,305","0,062","0,057","-0,072","-0,147","0,382","0,334","0,085","-0,160","0,077","-0,096","-0,034","0,208","0,026","-0,136","-0,449","-0,010"
359,"0,032","-0,115","0,083","0,134","0,311","0,062","0,056","-0,035","-0,143","0,450","0,319","0,084","-0,118","0,125","-0,093","-0,016","0,238","0,025","-0,113","-0,516","-0,015"
360,"0,044","-0,086","0,079","0,075","0,265","0,067","-0,002","-0,039","-0,142","0,401","0,356","0,083","-0,154","0,124","-0,088","-0,038","0,212","0,023","-0,158","-0,521","-0,022"
361,"-0,013","-0,046","0,078","0,066","0,266","0,074","-0,032","-0,095","-0,147","0,434","0,362","0,082","-0,121","0,119","-0,080","-0,042","0,178","0,022","-0,145","-0,515","-0,030"
362,"-0,016","-0,045","0,083","0,065","0,230","0,077","-0,095","-0,087","-0,152","0,431","0,416","0,083","-0,092","0,062","-0,073","-0,013","0,155","0,021","-0,112","-0,463","-0,039"
363,"-0,012","-0,040","0,086","0,074","0,174","0,073","-0,048","-0,037","-0,150","0,424","0,379","0,085","-0,103","0,088","-0,070","-0,025","0,124","0,020","-0,164","-0,435","-0,042"
364,"-0,016","-0,042","0,087","0,101","0,194","0,062","0,007","-0,014","-0,139","0,391","0,370","0,087","-0,082","0,093","-0,075","-0,019","0,159","0,020","-0,134","-0,441","-0,038"
365,"-0,019","-0,038","0,092","0,101","0,190","0,053","0,019","0,029","-0,135","0,406","0,312","0,087","-0,070","0,088","-0,084","0,002","0,189","0,019","-0,128","-0,441","-0,029"
366,"-0,014","-0,004","0,098","0,147","0,224","0,055","0,005","-0,032","-0,143","0,441","0,364","0,087","-0,065","0,058","-0,091","0,037","0,187","0,018","-0,116","-0,428","-0,021"
367,"-0,048","0,026","0,105","0,139","0,298","0,070","-0,045","-0,067","-0,162","0,421","0,379","0,089","-0,125","0,071","-0,097","0,045","0,220","0,016","-0,141","-0,457","-0,020"
368,"-0,042","0,030","0,106","0,135","0,361","0,076","-0,086","-0,121","-0,168","0,409","0,338","0,090","-0,129","0,070","-0,097","0,058","0,251","0,013","-0,101","-0,470","-0,024"
369,"-0,107","0,015","0,111","0,178","0,351","0,068","-0,093","-0,139","-0,165","0,427","0,305","0,088","-0,076","0,105","-0,093","0,076","0,217","0,012","-0,064","-0,470","-0,027"
370,"-0,099","0,003","0,115","0,194","0,276","0,055","-0,113","-0,080","-0,158","0,423","0,312","0,087","-0,137","0,077","-0,091","0,086","0,178","0,014","-0,084","-0,424","-0,026"
371,"-0,050","0,030","0,113","0,240","0,328","0,042","-0,059","-0,106","-0,148","0,432","0,380","0,086","-0,109","0,051","-0,092","0,114","0,197","0,018","-0,025","-0,454","-0,019"
372,"-0,035","-0,043","0,104","0,255","0,342","0,033","-0,073","-0,079","-0,135","0,463","0,326","0,087","-0,080","0,112","-0,094","0,151","0,200","0,021","0,028","-0,487","-0,014"
373,"-0,005","-0,035","0,094","0,233","0,379","0,029","-0,100","-0,119","-0,125","0,493","0,318","0,088","-0,071","0,179","-0,094","0,158","0,230","0,025","0,035","-0,551","-0,010"
374,"-0,013","-0,031","0,088","0,219","0,433","0,028","-0,080","-0,185","-0,122","0,422","0,313","0,090","-0,106","0,214","-0,096","0,140","0,245","0,030","0,016","-0,600","-0,006"
375,"-0,014","-0,026","0,086","0,175","0,399","0,019","-0,080","-0,171","-0,115","0,442","0,303","0,092","-0,101","0,208","-0,100","0,127","0,213","0,037","-0,017","-0,584","0,001"
376,"0,013","-0,012","0,081","0,187","0,378","0,011","-0,083","-0,138","-0,105","0,391","0,351","0,096","-0,142","0,159","-0,108","0,168","0,204","0,042","0,003","-0,559","0,008"
377,"-0,053","0,013","0,074","0,150","0,329","0,014","-0,123","-0,127","-0,106","0,416","0,294","0,104","-0,158","0,175","-0,113","0,140","0,188","0,049","-0,045","-0,527","0,012"
378,"-0,127","0,016","0,074","0,139","0,350","0,023","-0,143","-0,149","-0,120","0,376","0,325","0,108","-0,173","0,147","-0,112","0,108","0,189","0,056","-0,056","-0,499","0,013"
379,"-0,188","-0,019","0,076","0,179","0,325","0,026","-0,145","-0,132","-0,133","0,373","0,314","0,112","-0,127","0,131","-0,106","0,121","0,156","0,064","-0,026","-0,437","0,011"
380,"-0,192","-0,004","0,077","0,184","0,321","0,023","-0,181","-0,167","-0,138","0,341","0,354","0,115","-0,147","0,074","-0,100","0,121","0,120","0,072","-0,047","-0,379","0,010"
381,"-0,190","0,001","0,073","0,215","0,317","0,019","-0,201","-0,214","-0,137","0,286","0,398","0,121","-0,194","0,028","-0,101","0,141","0,089","0,080","-0,045","-0,323","0,012"
382,"-0,214","-0,001","0,072","0,234","0,301","0,015","-0,192","-0,262","-0,136","0,270","0,359","0,127","-0,142","0,029","-0,109","0,129","0,053","0,087","-0,018","-0,262","0,020"
383,"-0,255","-0,023","0,069","0,305","0,269","0,010","-0,164","-0,215","-0,133","0,315","0,310","0,136","-0,137","0,044","-0,121","0,162","0,033","0,091","-0,004","-0,239","0,029"
384,"-0,279","-0,016","0,061","0,333","0,200","0,005","-0,175","-0,151","-0,122","0,313","0,311","0,142","-0,101","0,082","-0,130","0,178","-0,003","0,095","0,050","-0,210","0,036"
385,"-0,227","0,024","0,054","0,381","0,163","0,001","-0,134","-0,122","-0,115","0,302","0,319","0,145","-0,098","0,096","-0,133","0,216","-0,005","0,098","0,120","-0,203","0,040"
386,"-0,163","0,023","0,055","0,428","0,170","0,010","-0,084","-0,120","-0,129","0,322","0,275","0,148","-0,038","0,104","-0,136","0,244","0,018","0,101","0,177","-0,223","0,043"
387,"-0,183","0,024","0,054","0,447","0,215","0,019","-0,082","-0,101","-0,142","0,275","0,256","0,151","-0,047","0,105","-0,143","0,248","0,050","0,105","0,207","-0,267","0,049"
388,"-0,181","0,017","0,050","0,440","0,258","0,015","-0,107","-0,118","-0,139","0,311","0,205","0,152","-0,008","0,140","-0,149","0,231","0,077","0,108","0,202","-0,318","0,057"
389,"-0,165","0,070","0,047","0,369","0,286","0,004","-0,121","-0,153","-0,127","0,370","0,185","0,156","-0,047","0,174","-0,156","0,203","0,091","0,109","0,121","-0,339","0,061"
390,"-0,150","0,088","0,048","0,302","0,299","-0,008","-0,183","-0,173","-0,116","0,322","0,215","0,156","-0,118","0,174","-0,155","0,175","0,110","0,108","0,051","-0,384","0,056"
391,"-0,183","0,045","0,048","0,246","0,328","-0,021","-0,247","-0,166","-0,103","0,312","0,264","0,159","-0,177","0,185","-0,150","0,150","0,136","0,107","-0,001","-0,440","0,045"
392,"-0,177","0,027","0,048","0,234","0,304","-0,027","-0,303","-0,152","-0,094","0,312","0,271","0,158","-0,234","0,228","-0,145","0,166","0,109","0,104","-0,006","-0,444","0,037"
393,"-0,166","-0,012","0,043","0,213","0,260","-0,018","-0,293","-0,131","-0,101","0,283","0,258","0,152","-0,295","0,219","-0,139","0,169","0,077","0,102","-0,037","-0,424","0,035"
394,"-0,209","-0,068","0,043","0,186","0,292","-0,003","-0,343","-0,103","-0,116","0,275","0,296","0,155","-0,302","0,192","-0,143","0,166","0,114","0,102","-0,014","-0,445","0,035"
395,"-0,210","-0,060","0,043","0,166","0,324","0,011","-0,333","-0,102","-0,133","0,264","0,304","0,155","-0,296","0,202","-0,134","0,169","0,148","0,104","0,017","-0,462","0,029"
396,"-0,252","-0,016","0,045","0,140","0,381","0,012","-0,335","-0,177","-0,138","0,262","0,270","0,148","-0,293","0,200","-0,112","0,135","0,167","0,105","0,018","-0,465","0,015"
397,"-0,240","0,001","0,048","0,191","0,413","-0,002","-0,320","-0,210","-0,131","0,254","0,269","0,136","-0,248","0,152","-0,085","0,151","0,195","0,106","0,057","-0,467","0,002"
398,"-0,211","0,040","0,050","0,196","0,372","-0,013","-0,292","-0,228","-0,121","0,292","0,309","0,130","-0,263","0,143","-0,067","0,125","0,169","0,104","0,001","-0,462","-0,013"
399,"-0,244","0,042","0,049","0,196","0,332","-0,016","-0,274","-0,241","-0,113","0,293","0,375","0,137","-0,273","0,109","-0,068","0,095","0,145","0,102","-0,063","-0,434","-0,025"
400,"-0,229","0,045","0,041","0,201","0,277","-0,016","-0,231","-0,183","-0,102","0,283","0,350","0,153","-0,269","0,107","-0,082","0,074","0,115","0,100","-0,109","-0,394","-0,028"
401,"-0,214","0,008","0,027","0,182","0,296","-0,013","-0,227","-0,170","-0,086","0,228","0,351","0,155","-0,309","0,128","-0,089","0,038","0,109","0,098","-0,167","-0,381","-0,027"
402,"-0,230","0,008","0,014","0,191","0,305","-0,010","-0,259","-0,157","-0,072","0,258","0,403","0,151","-0,308","0,112","-0,091","0,068","0,093","0,097","-0,163","-0,363","-0,022"
403,"-0,182","-0,009","0,010","0,138","0,276","-0,008","-0,261","-0,123","-0,067","0,231","0,346","0,146","-0,304","0,116","-0,093","0,040","0,068","0,098","-0,195","-0,304","-0,013"
404,"-0,130","-0,051","0,006","0,152","0,319","0,000","-0,239","-0,133","-0,074","0,251","0,344","0,140","-0,254","0,073","-0,093","0,065","0,083","0,100","-0,138","-0,299","-0,004"
405,"-0,106","-0,033","0,000","0,144","0,381","0,018","-0,215","-0,151","-0,090","0,244","0,380","0,141","-0,270","0,088","-0,093","0,067","0,112","0,104","-0,123","-0,366","-0,001"
406,"-0,091","-0,054","-0,004","0,152","0,395","0,032","-0,193","-0,151","-0,105","0,171","0,417","0,148","-0,268","0,092","-0,103","0,087","0,136","0,109","-0,066","-0,403","0,008"
407,"-0,113","-0,044","-0,008","0,178","0,396","0,037","-0,181","-0,159","-0,114","0,201","0,373","0,155","-0,239","0,088","-0,116","0,104","0,161","0,116","-0,030","-0,394","0,018"
408,"-0,070","-0,010","-0,004","0,163","0,355","0,036","-0,160","-0,162","-0,123","0,200","0,322","0,159","-0,262","0,088","-0,118","0,075","0,151","0,122","-0,066","-0,353","0,023"
409,"-0,004","-0,002","-0,011","0,123","0,299","0,024","-0,149","-0,134","-0,110","0,180","0,331","0,164","-0,248","0,026","-0,118","0,055","0,123","0,129","-0,085","-0,296","0,026"
410,"0,013","-0,042","-0,024","0,087","0,261","0,004","-0,148","-0,124","-0,083","0,213","0,339","0,171","-0,232","0,042","-0,123","0,046","0,085","0,136","-0,099","-0,253","0,032"
411,"-0,007","0,003","-0,031","0,025","0,246","-0,016","-0,171","-0,150","-0,063","0,202","0,349","0,180","-0,203","0,073","-0,127","0,019","0,071","0,144","-0,127","-0,263","0,037"
412,"-0,050","0,023","-0,032","-0,026","0,201","-0,028","-0,213","-0,161","-0,058","0,205","0,288","0,188","-0,158","0,129","-0,123","-0,004","0,046","0,154","-0,107","-0,264","0,039"
413,"-0,087","0,014","-0,027","-0,009","0,158","-0,038","-0,247","-0,103","-0,062","0,211","0,297","0,192","-0,105","0,131","-0,124","0,037","0,027","0,165","-0,028","-0,220","0,048"
414,"-0,115","0,021","-0,026","0,050","0,112","-0,040","-0,248","-0,050","-0,069","0,207","0,292","0,194","-0,034","0,091","-0,135","0,072","0,001","0,175","0,048","-0,162","0,068"
415,"-0,065","-0,006","-0,028","0,110","0,087","-0,034","-0,208","-0,025","-0,080","0,172","0,275","0,200","-0,028","0,041","-0,154","0,105","-0,024","0,183","0,121","-0,108","0,088"
416,"-0,094","-0,009","-0,026","0,165","0,063","-0,022","-0,205","-0,063","-0,100","0,169","0,258","0,208","0,041","0,050","-0,163","0,128","-0,057","0,189","0,186","-0,071","0,097"
417,"-0,148","-0,034","-0,020","0,225","0,056","-0,006","-0,211","-0,089","-0,128","0,186","0,245","0,207","0,023","0,105","-0,156","0,154","-0,088","0,196","0,217","-0,074","0,097"
418,"-0,161","-0,045","-0,016","0,228","0,066","0,009","-0,248","-0,148","-0,151","0,204","0,259","0,198","0,047","0,138","-0,142","0,155","-0,122","0,201","0,208","-0,069","0,094"
419,"-0,181","-0,027","-0,018","0,248","0,140","0,017","-0,282","-0,170","-0,161","0,198","0,281","0,190","0,054","0,137","-0,126","0,174","-0,088","0,205","0,216","-0,134","0,091"
420,"-0,197","0,031","-0,024","0,252","0,165","0,017","-0,282","-0,222","-0,156","0,188","0,310","0,190","0,046","0,124","-0,125","0,148","-0,093","0,208","0,170","-0,152","0,091"
421,"-0,233","0,003","-0,027","0,304","0,133","0,018","-0,272","-0,226","-0,154","0,233","0,311","0,194","0,051","0,051","-0,136","0,153","-0,124","0,209","0,167","-0,083","0,098"
422,"-0,224","0,001","-0,027","0,364","0,120","0,025","-0,238","-0,204","-0,160","0,254","0,353","0,198","0,040","-0,014","-0,151","0,174","-0,150","0,208","0,201","-0,023","0,106"
423,"-0,196","0,028","-0,025","0,374","0,117","0,038","-0,172","-0,213","-0,172","0,324","0,367","0,200","0,072","-0,049","-0,161","0,150","-0,169","0,205","0,180","0,029","0,111"
424,"-0,197","0,023","-0,023","0,372","0,118","0,045","-0,133","-0,185","-0,179","0,317","0,405","0,196","0,051","-0,067","-0,157","0,117","-0,174","0,201","0,162","0,040","0,104"
425,"-0,164","0,039","-0,018","0,373","0,157","0,044","-0,109","-0,231","-0,181","0,324","0,408","0,192","0,009","-0,048","-0,141","0,093","-0,145","0,196","0,124","-0,034","0,085"
426,"-0,153","0,043","-0,012","0,347","0,125","0,033","-0,118","-0,227","-0,173","0,311","0,399","0,194","-0,002","-0,047","-0,130","0,055","-0,146","0,192","0,106","-0,059","0,069"
427,"-0,145","0,046","-0,009","0,321","0,120","0,015","-0,154","-0,209","-0,155","0,309","0,411","0,201","-0,010","-0,028","-0,130","0,040","-0,112","0,186","0,122","-0,116","0,057"
428,"-0,142","0,022","-0,007","0,276","0,075","0,002","-0,186","-0,156","-0,138","0,240","0,414","0,205","-0,025","0,003","-0,135","-0,001","-0,119","0,181","0,101","-0,143","0,053"
429,"-0,142","0,025","-0,009","0,229","0,101","0,003","-0,179","-0,160","-0,136","0,245","0,395","0,211","-0,024","0,025","-0,150","-0,022","-0,086","0,179","0,112","-0,187","0,060"
430,"-0,116","0,035","-0,010","0,230","0,178","0,015","-0,147","-0,181","-0,145","0,265","0,377","0,204","-0,002","0,032","-0,156","-0,022","-0,052","0,179","0,147","-0,200","0,074"
431,"-0,135","0,006","-0,007","0,230","0,257","0,030","-0,118","-0,191","-0,163","0,229","0,368","0,190","0,018","0,038","-0,155","-0,035","-0,015","0,177","0,168","-0,210","0,086"
432,"-0,131","0,010","0,000","0,241","0,305","0,031","-0,099","-0,211","-0,172","0,301","0,332","0,176","0,096","0,026","-0,152","-0,011","-0,003","0,177","0,232","-0,192","0,097"
433,"-0,160","0,001","0,013","0,226","0,376","0,022","-0,110","-0,213","-0,176","0,332","0,389","0,167","0,111","-0,028","-0,151","-0,023","0,036","0,177","0,209","-0,202","0,104"
434,"-0,150","-0,004","0,016","0,255","0,377","0,008","-0,116","-0,208","-0,167","0,316","0,449","0,169","0,073","-0,036","-0,148","-0,005","0,016","0,176","0,197","-0,206","0,095"
435,"-0,147","0,005","0,016","0,201","0,386","-0,002","-0,168","-0,231","-0,153","0,345","0,417","0,170","0,077","-0,007","-0,129","-0,038","0,003","0,170","0,129","-0,226","0,068"
436,"-0,140","0,003","0,015","0,177","0,390","-0,001","-0,181","-0,295","-0,148","0,368","0,440","0,169","0,075","0,024","-0,106","-0,056","-0,024","0,163","0,072","-0,224","0,039"
437,"-0,187","0,038","0,019","0,120","0,362","0,002","-0,216","-0,310","-0,147","0,377","0,430","0,165","0,070","0,035","-0,092","-0,090","-0,037","0,158","0,003","-0,241","0,021"
