Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z
48,"0,005","-0,002","0,950","-0,005","-0,003","0,946","0,000","-0,001","1,003","-0,005","-0,002","0,962","0,002","-0,012","1,052","-0,003","-0,006","1,022","0,002","-0,004","0,893"
49,"-0,002","-0,003","0,945","-0,009","-0,003","0,956","-0,002","-0,003","1,000","0,003","-0,005","0,951","-0,003","-0,006","1,048","-0,002","-0,007","1,016","0,003","-0,001","0,889"
50,"-0,002","-0,002","0,948","-0,005","0,000","0,951","-0,001","0,000","1,001","0,000","-0,006","0,961","-0,001","-0,008","1,049","-0,004","-0,006","1,016","0,010","-0,001","0,894"
51,"-0,004","0,001","0,952","-0,009","0,001","0,949","0,000","0,002","1,007","0,000","0,002","0,963","0,003","-0,001","1,053","-0,007","-0,008","1,023","0,008","-0,012","0,888"
52,"0,000","0,002","0,951","-0,009","0,003","0,965","0,000","0,000","1,011","-0,002","-0,002","0,963","-0,001","0,008","1,042","-0,008","-0,006","1,018","0,003","-0,005","0,882"
53,"-0,004","0,001","0,954","-0,008","0,005","0,968","0,000","0,005","1,012","-0,002","0,000","0,967","0,000","-0,012","1,047","-0,011","-0,003","1,023","0,004","0,000","0,895"
54,"0,001","0,002","0,954","-0,007","0,002","0,963","0,000","0,007","1,020","0,003","-0,002","0,963","-0,002","-0,003","1,037","-0,001","-0,002","1,019","0,000","-0,003","0,877"
55,"0,005","-0,002","0,952","-0,005","0,002","0,965","0,003","0,002","1,009","0,001","-0,003","0,963","0,000","-0,011","1,045","-0,005","-0,009","1,022","0,001","-0,001","0,882"
56,"0,000","0,001","0,952","-0,006","0,004","0,952","0,006","0,000","1,006","-0,002","0,002","0,965","0,000","-0,006","1,050","-0,003","-0,004","1,018","0,005","0,000","0,889"
57,"0,002","0,001","0,952","-0,008","0,009","0,945","0,005","0,003","1,005","-0,003","0,003","0,958","0,001","-0,003","1,059","-0,006","-0,004","1,024","0,003","-0,010","0,891"
58,"0,001","-0,008","0,950","0,000","0,008","0,946","-0,001","-0,001","1,002","-0,007","0,007","0,965","-0,005","0,001","1,055","-0,004","0,002","1,018","0,006","-0,009","0,897"
59,"-0,003","-0,006","0,945","0,001","0,009","0,950","0,001","-0,002","1,001","-0,002","0,003","0,961","-0,007","-0,008","1,063","0,000","-0,004","1,022","0,000","-0,004","0,898"
60,"0,000","0,000","0,949","-0,004","0,002","0,948","-0,004","0,002","0,997","0,001","0,004","0,961","-0,003","0,001","1,053","-0,001","-0,001","1,019","-0,004","-0,001","0,900"
61,"-0,001","0,002","0,950","0,002","0,001","0,950","0,004","0,001","1,004","0,000","0,002","0,959","-0,002","0,006","1,047","0,002","0,005","1,019","0,002","0,001","0,892"
62,"0,001","-0,007","0,942","-0,007","0,002","0,952","0,001","0,001","1,004","0,000","0,004","0,967","0,005","0,017","1,035","-0,001","-0,002","1,024","0,000","0,002","0,890"
63,"0,003","0,001","0,947","-0,008","0,006","0,957","0,004","0,004","1,011","0,002","-0,007","0,961","0,000","-0,015","1,052","-0,004","0,000","1,019","0,005","-0,002","0,884"
64,"-0,006","0,000","0,955","-0,011","0,008","0,963","0,001","0,006","1,012","0,003","-0,001","0,962","0,006","0,002","1,035","-0,003","-0,002","1,019","0,005","-0,003","0,883"
65,"0,001","0,001","0,951","-0,008","0,007","0,961","0,003","0,007","1,012","-0,008","-0,003","0,960","0,003","-0,010","1,051","-0,003","0,002","1,027","0,001","0,000","0,888"
66,"0,004","0,000","0,952","-0,011","0,010","0,961","-0,003","0,009","1,007","0,000","-0,008","0,954","0,001","-0,002","1,045","-0,003","0,001","1,020","0,007","-0,005","0,884"
67,"-0,002","0,002","0,956","-0,009","0,008","0,967","-0,001","0,007","1,006","-0,001","0,001","0,960","0,006","-0,002","1,054","0,003","-0,005","1,022","0,016","-0,005","0,890"
68,"-0,007","-0,005","0,950","-0,008","0,007","0,955","0,001","-0,003","1,008","0,006","-0,003","0,961","0,004","-0,003","1,047","0,003","-0,002","1,021","0,017","-0,006","0,890"
69,"-0,002","-0,004","0,947","-0,008","0,009","0,950","-0,001","-0,004","1,008","-0,001","-0,002","0,969","0,010","0,012","1,035","0,000","-0,004","1,019","0,013","-0,004","0,894"
70,"-0,006","-0,006","0,952","-0,004","0,003","0,949","0,000","0,006","1,001","0,000","-0,002","0,960","0,008","-0,005","1,045","-0,009","0,000","1,023","0,007","0,003","0,885"
71,"0,004","-0,004","0,950","0,000","-0,003","0,952","-0,006","0,002","1,004","0,000","0,000","0,960","0,006","-0,003","1,044","-0,004","-0,004","1,022","0,008","0,008","0,883"
72,"0,000","-0,005","0,949","-0,003","0,000","0,955","-0,002","-0,002","1,004","0,008","-0,004","0,964","0,008","0,002","1,047","-0,006","-0,004","1,019","0,009","-0,001","0,892"
73,"0,002","-0,006","0,949","-0,009","0,003","0,957","-0,006","0,001","1,009","-0,001","0,010","0,963","0,000","-0,008","1,056","-0,004","-0,003","1,023","0,007","-0,005","0,887"
74,"0,001","-0,004","0,954","-0,018","0,002","0,959","-0,008","0,007","1,011","0,002","0,000","0,960","0,002","0,004","1,056","-0,002","-0,001","1,022","0,005","-0,010","0,899"
75,"-0,004","0,005","0,952","-0,019","0,006","0,965","-0,002","-0,005","1,008","0,001","0,000","0,964","-0,002","0,001","1,047","0,000","-0,005","1,024","0,004","-0,010","0,897"
76,"-0,003","-0,003","0,954","-0,018","0,006","0,950","0,001","-0,001","1,006","-0,005","0,004","0,963","-0,003","-0,007","1,056","-0,003","-0,002","1,026","0,001","-0,003","0,898"
77,"-0,007","-0,002","0,950","-0,012","0,012","0,952","0,001","-0,001","1,006","0,001","-0,004","0,955","-0,012","-0,002","1,046","0,001","-0,003","1,021","0,000","-0,003","0,893"
78,"-0,007","-0,003","0,953","-0,006","0,008","0,950","0,000","0,001","1,008","-0,001","0,001","0,962","-0,003","0,001","1,043","-0,002","0,000","1,023","-0,002","-0,004","0,887"
79,"-0,004","-0,004","0,950","0,006","0,008","0,945","0,005","0,010","1,000","-0,006","-0,006","0,957","-0,006","-0,008","1,041","0,000","-0,005","1,019","-0,005","-0,003","0,881"
80,"-0,007","-0,002","0,947","0,006","0,005","0,957","0,004","0,004","1,004","-0,002","0,005","0,964","-0,009","-0,010","1,048","-0,004","-0,001","1,018","-0,006","0,001","0,894"
81,"0,002","0,003","0,955","0,006","0,005","0,954","0,004","0,001","1,009","-0,006","0,002","0,967","-0,003","-0,003","1,042","0,000","-0,001","1,019","0,002","-0,010","0,898"
82,"-0,003","-0,004","0,945","0,000","0,004","0,954","0,006","0,005","1,008","-0,004","-0,005","0,963","-0,004","-0,010","1,052","-0,003","0,001","1,026","0,004","-0,004","0,890"
83,"-0,003","0,000","0,954","-0,004","0,009","0,958","-0,002","0,005","1,008","0,002","0,002","0,959","-0,004","0,002","1,050","0,002","0,005","1,022","-0,002","0,001","0,891"
84,"0,002","0,001","0,946","-0,003","0,007","0,955","-0,001","0,002","1,005","0,007","0,000","0,962","-0,004","-0,007","1,055","0,002","0,001","1,026","0,001","0,007","0,896"
85,"-0,003","0,000","0,951","-0,003","0,007","0,957","0,004","0,004","1,007","0,004","-0,003","0,964","0,002","0,019","1,040","-0,003","0,001","1,023","0,002","0,003","0,890"
86,"-0,004","-0,002","0,951","-0,006","0,003","0,952","0,003","-0,001","1,009","0,002","-0,002","0,964","-0,003","-0,009","1,051","-0,007","0,006","1,020","0,003","0,003","0,892"
87,"0,002","-0,001","0,950","-0,005","0,005","0,952","0,008","0,003","1,003","0,006","-0,001","0,956","0,005","0,003","1,046","-0,005","-0,001","1,017","-0,001","-0,002","0,885"
88,"0,004","-0,002","0,947","-0,007","0,006","0,950","0,002","0,002","1,004","-0,005","0,008","0,963","0,011","0,010","1,043","-0,003","-0,001","1,020","0,004","-0,003","0,886"
89,"0,003","-0,003","0,955","-0,011","0,010","0,953","-0,005","0,005","1,003","-0,006","-0,011","0,955","-0,003","-0,002","1,047","-0,004","0,000","1,023","0,013","-0,001","0,885"
90,"0,004","-0,002","0,954","-0,010","0,003","0,948","-0,008","0,001","1,009","-0,003","0,002","0,954","0,010","-0,009","1,045","-0,004","-0,005","1,025","0,020","0,004","0,895"
91,"0,001","-0,010","0,947","-0,018","0,000","0,953","-0,013","0,002","0,998","0,000","0,000","0,961","0,014","-0,001","1,047","0,000","-0,008","1,020","0,023","-0,001","0,896"
92,"-0,006","-0,008","0,945","-0,020","0,006","0,957","-0,008","-0,001","1,010","0,005","-0,003","0,955","0,007","-0,011","1,055","-0,006","0,000","1,018","0,015","-0,006","0,893"
93,"-0,007","-0,001","0,954","-0,018","0,002","0,951","-0,015","0,000","1,001","-0,002","0,003","0,968","0,007","0,009","1,046","-0,004","-0,003","1,021","0,010","-0,006","0,893"
94,"-0,008","-0,003","0,950","-0,016","0,000","0,952","-0,003","0,000","1,010","-0,004","-0,001","0,959","-0,002","0,001","1,053","-0,002","-0,005","1,019","0,008","-0,005","0,896"
95,"-0,004","-0,005","0,951","-0,012","-0,002","0,962","-0,003","0,005","1,008","0,000","0,000","0,962","0,001","0,007","1,041","-0,002","-0,005","1,024","0,002","-0,006","0,891"
96,"-0,007","-0,004","0,950","-0,013","0,005","0,959","0,001","0,004","1,009","-0,004","-0,004","0,961","-0,002","-0,018","1,051","-0,002","-0,005","1,020","-0,002","-0,007","0,890"
97,"0,004","0,006","0,955","-0,010","0,003","0,954","-0,006","-0,001","1,006","-0,002","-0,002","0,961","-0,006","-0,003","1,044","0,000","-0,007","1,021","-0,003","-0,001","0,899"
98,"0,007","-0,004","0,951","-0,012","0,006","0,957","-0,004","0,011","1,005","-0,004","-0,001","0,963","0,000","0,006","1,039","-0,002","-0,005","1,020","0,003","-0,003","0,891"
99,"-0,001","-0,005","0,955","-0,012","0,001","0,949","-0,002","-0,001","0,996","-0,002","-0,006","0,963","-0,002","-0,008","1,049","-0,002","-0,007","1,024","0,004","-0,007","0,884"
100,"0,001","-0,007","0,947","-0,008","0,008","0,946","-0,008","0,007","0,995","0,002","0,002","0,958","-0,004","-0,012","1,045","-0,005","0,000","1,024","0,000","-0,004","0,884"
101,"-0,004","-0,007","0,949","-0,008","0,010","0,942","0,000","0,000","0,999","-0,001","-0,003","0,958","-0,001","0,001","1,050","-0,008","0,002","1,023","0,000","0,000","0,894"
102,"-0,011","-0,010","0,949","0,000","0,010","0,945","-0,001","0,000","1,001","0,002","0,000","0,960","0,002","0,002","1,051","-0,001","-0,001","1,020","0,003","0,002","0,893"
103,"-0,002","0,002","0,952","0,001","0,008","0,954","0,005","0,003","1,006","-0,001","0,000","0,960","0,000","0,006","1,049","0,000","-0,007","1,017","0,002","0,001","0,895"
104,"0,003","0,003","0,955","0,006","0,004","0,961","0,003","0,005","1,011","0,002","0,004","0,959","-0,008","-0,004","1,056","0,003","-0,008","1,020","0,005","-0,001","0,902"
105,"-0,006","-0,008","0,949","0,002","0,000","0,964","0,008","0,000","1,014","0,001","0,011","0,972","-0,010","0,001","1,057","0,003","-0,005","1,022","0,005","-0,005","0,894"
106,"-0,001","0,001","0,947","0,005","0,008","0,968","0,004","-0,001","1,016","0,000","0,000","0,964","-0,003","-0,002","1,051","-0,002","-0,008","1,018","-0,002","-0,001","0,895"
107,"-0,001","0,008","0,953","0,003","0,008","0,958","0,002","0,002","1,016","-0,004","0,000","0,963","-0,006","-0,002","1,046","0,000","-0,007","1,016","-0,008","-0,003","0,883"
108,"-0,003","0,004","0,947","-0,003","0,001","0,958","0,006","0,006","1,011","-0,001","-0,006","0,955","-0,010","-0,013","1,049","0,003","-0,003","1,019","-0,006","-0,003","0,885"
109,"0,000","0,001","0,952","-0,008","-0,001","0,963","-0,003","-0,002","1,012","-0,003","0,001","0,965","-0,001","-0,005","1,042","0,001","-0,005","1,027","-0,007","-0,004","0,885"
110,"-0,001","-0,002","0,952","-0,009","0,002","0,951","0,002","-0,002","1,009","-0,007","0,002","0,959","0,007","-0,001","1,040","-0,001","0,001","1,025","-0,003","-0,005","0,886"
111,"0,000","-0,006","0,947","-0,008","0,008","0,947","-0,001","-0,001","1,002","-0,003","-0,005","0,959","0,003","-0,010","1,048","-0,001","-0,004","1,026","0,009","-0,005","0,887"
112,"0,003","-0,011","0,949","0,001","0,009","0,944","-0,001","0,005","0,996","-0,005","0,003","0,960","0,002","-0,004","1,045","-0,005","-0,005","1,024","0,016","-0,004","0,893"
113,"-0,002","-0,007","0,951","-0,002","0,008","0,940","-0,002","0,003","0,996","-0,002","0,004","0,962","0,000","-0,001","1,053","-0,007","-0,003","1,021","0,018","0,002","0,896"
114,"-0,007","0,000","0,954","0,000","0,007","0,951","-0,005","0,007","0,998","0,002","0,002","0,961","-0,002","0,005","1,049","-0,002","-0,003","1,023","0,014","-0,002","0,901"
115,"-0,003","-0,005","0,956","-0,002","0,000","0,952","-0,006","0,003","1,005","0,010","0,003","0,963","0,005","-0,002","1,059","0,002","-0,007","1,022","0,008","0,000","0,905"
116,"-0,005","-0,005","0,944","-0,015","-0,002","0,957","-0,007","0,006","1,010","0,008","0,003","0,965","-0,001","-0,001","1,062","-0,002","-0,003","1,024","0,001","-0,001","0,903"
117,"0,000","0,007","0,958","-0,020","0,007","0,962","-0,004","0,007","1,011","-0,003","0,000","0,974","0,002","0,004","1,051","0,004","-0,003","1,023","0,003","0,001","0,890"
118,"0,002","0,000","0,948","-0,022","0,010","0,954","-0,007","0,003","1,012","-0,004","-0,001","0,956","0,002","0,003","1,045","0,002","-0,001","1,017","0,000","0,002","0,895"
119,"0,003","-0,006","0,956","-0,017","0,015","0,957","-0,007","0,004","1,009","-0,008","0,006","0,960","0,002","-0,001","1,044","0,000","-0,008","1,018","0,003","0,006","0,892"
120,"-0,003","-0,006","0,942","-0,012","0,014","0,950","-0,007","0,004","1,006","0,000","-0,003","0,960","0,007","-0,005","1,039","-0,003","-0,004","1,019","0,011","0,005","0,897"
121,"0,000","-0,005","0,947","-0,008","0,010","0,955","-0,009","0,002","1,006","-0,004","-0,002","0,965","0,005","-0,009","1,044","-0,005","-0,002","1,020","0,016","0,000","0,876"
122,"-0,008","-0,005","0,952","-0,007","0,005","0,958","-0,007","0,002","1,006","0,007","-0,009","0,959","0,002","-0,003","1,043","0,001","-0,003","1,018","0,012","-0,003","0,879"
123,"-0,008","-0,003","0,946","-0,009","0,002","0,957","-0,003","0,004","1,011","0,004","0,004","0,963","0,001","-0,006","1,054","0,000","-0,008","1,022","0,009","-0,003","0,886"
124,"-0,005","0,001","0,949","-0,006","0,001","0,958","-0,007","0,003","1,012","-0,003","-0,001","0,965","0,004","-0,009","1,052","0,004","-0,010","1,023","0,000","-0,012","0,891"
125,"-0,001","-0,007","0,952","-0,006","-0,001","0,958","-0,003","0,000","1,007","-0,003","0,007","0,968","-0,005","-0,003","1,051","-0,001","-0,011","1,025","-0,003","-0,014","0,896"
126,"0,005","-0,006","0,950","-0,006","-0,001","0,956","0,001","0,006","1,002","-0,005","0,003","0,961","-0,007","-0,013","1,054","0,000","-0,004","1,023","-0,005","-0,010","0,895"
127,"-0,004","-0,008","0,946","-0,007","-0,001","0,954","-0,002","0,003","0,997","-0,002","-0,001","0,969","-0,011","0,003","1,051","-0,005","-0,010","1,017","-0,008","-0,004","0,890"
128,"-0,006","-0,004","0,948","-0,004","0,000","0,950","-0,005","0,001","1,006","-0,012","0,004","0,964","-0,006","-0,009","1,047","-0,001","-0,002","1,013","-0,008","-0,012","0,882"
129,"0,000","-0,003","0,947","0,000","0,001","0,947","-0,004","0,002","1,003","0,002","0,002","0,960","-0,006","-0,012","1,052","0,002","-0,006","1,018","-0,006","-0,013","0,885"
130,"0,004","-0,008","0,950","0,000","0,001","0,949","-0,001","-0,001","1,004","0,001","0,006","0,962","-0,015","0,000","1,048","-0,002","-0,008","1,027","-0,007","-0,008","0,890"
131,"0,003","-0,008","0,951","-0,003","0,002","0,952","-0,002","-0,005","1,000","-0,007","0,004","0,961","-0,008","-0,002","1,056","-0,007","-0,005","1,023","-0,001","-0,009","0,894"
132,"-0,002","-0,001","0,950","-0,002","0,001","0,947","0,001","-0,005","1,008","-0,003","0,000","0,965","0,002","0,003","1,049","-0,008","-0,005","1,023","-0,005","0,000","0,901"
133,"0,001","-0,001","0,950","-0,001","0,004","0,950","0,010","-0,001","1,002","-0,008","0,006","0,961","-0,003","0,005","1,047","-0,007","-0,002","1,016","0,003","-0,001","0,898"
134,"-0,009","0,005","0,954","0,000","0,009","0,950","0,004","-0,001","1,002","-0,010","0,002","0,962","-0,004","-0,011","1,049","-0,004","-0,003","1,022","0,003","-0,003","0,893"
135,"0,000","0,003","0,952","-0,001","0,002","0,957","0,005","-0,002","1,010","-0,001","0,000","0,964","0,001","0,004","1,040","-0,002","-0,001","1,017","0,006","-0,002","0,875"
136,"-0,001","0,004","0,953","-0,008","0,001","0,959","0,005","0,006","1,016","0,000","-0,002","0,958","0,002","-0,014","1,047","-0,001","0,005","1,019","0,001","0,005","0,886"
137,"-0,004","-0,001","0,953","-0,008","0,002","0,969","0,000","0,004","1,015","0,003","0,000","0,961","-0,002","0,004","1,040","0,000","-0,003","1,023","0,003","0,010","0,891"
138,"0,001","0,007","0,957","-0,009","0,002","0,966","0,000","0,004","1,017","0,010","-0,005","0,959","0,009","-0,001","1,050","0,000","-0,002","1,026","0,004","0,009","0,891"
