Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
66,"-0,407","-0,652","0,473","-0,360","-0,405","0,659","-0,106","-0,382","-0,589","-0,940","0,420","-0,542","0,008","0,485","0,033","-0,361","0,102","-0,176","1,027","0,151","0,010"
67,"-0,483","-0,524","0,454","-0,435","-0,637","0,227","-0,059","-0,562","-0,867","-1,208","0,242","-0,604","-0,247","0,770","0,392","-0,116","0,183","-0,164","0,671","-0,150","0,281"
68,"-0,667","-0,453","0,494","-0,330","-0,672","-0,219","0,076","-0,144","-0,671","-1,434","0,527","-0,563","-0,076","0,308","-0,167","0,063","0,131","-0,353","0,563","0,077","0,295"
69,"-0,758","-0,318","0,390","-0,483","-0,550","-0,914","0,041","-0,078","-0,827","-1,078","-0,126","-0,593","-0,027","0,160","-0,428","0,064","0,114","-0,269","0,684","0,450","-0,026"
70,"-0,810","-0,085","0,200","0,073","-0,689","-0,814","0,002","0,197","-0,797","-1,229","0,072","-0,627","-0,065","0,151","-0,573","-0,055","-0,021","-0,030","1,134","0,033","0,077"
71,"-1,260","0,147","0,215","0,935","-0,487","-0,529","-0,050","0,392","-0,798","-0,889","-0,231","-0,630","0,209","0,304","-0,395","0,253","0,043","0,066","1,518","-0,322","0,283"
72,"-1,609","-0,177","0,206","1,718","-0,188","-0,670","0,080","0,561","-0,563","-0,859","-0,248","-0,530","0,260","0,147","-0,297","0,247","-0,143","-0,103","1,508","-0,349","0,364"
73,"-1,705","-0,081","0,056","2,317","0,187","-0,768","0,252","0,664","-0,654","-1,107","-0,553","-0,323","-0,106","-0,223","0,130","0,308","-0,245","-0,037","1,717","0,074","0,434"
74,"-1,989","0,387","0,413","1,659","-0,324","-0,681","0,284","0,654","-0,522","-1,235","-0,209","-0,152","0,037","-0,107","0,730","0,365","-0,347","-0,190","1,798","0,069","0,853"
75,"-1,889","-0,134","0,041","1,120","-1,091","-0,762","0,654","0,657","-0,555","-1,072","-0,347","0,074","0,104","-0,188","0,717","0,364","-0,482","-0,174","1,906","0,062","1,001"
76,"-1,850","1,461","0,614","0,638","-1,192","-0,642","0,666","0,351","-1,453","-1,667","-0,398","-0,316","-0,109","-0,466","0,196","0,423","-0,466","-0,259","2,074","-0,169","0,993"
77,"-1,725","0,636","0,255","0,880","-1,052","-0,638","0,425","0,285","-1,905","-2,087","-0,378","-0,411","0,062","-0,122","0,956","0,483","-0,450","-0,345","2,047","0,106","0,850"
78,"-1,698","-0,326","0,341","1,928","-0,159","-1,472","0,366","0,769","-0,730","-2,073","-0,554","-0,743","0,396","-0,085","0,429","0,364","-0,381","-0,241","1,620","0,055","0,781"
79,"-1,236","0,751","0,263","1,573","0,022","-1,137","0,427","0,902","-0,256","-2,315","-0,577","-1,010","0,761","-0,146","0,106","0,426","-0,500","-0,090","1,539","0,007","0,939"
80,"-1,096","0,293","0,153","0,798","-0,190","-0,768","0,575","0,942","-0,177","-2,236","-0,145","-1,035","0,781","-0,144","-0,389","0,311","-0,482","0,267","1,422","-0,393","1,206"
81,"-1,010","-0,006","0,155","1,027","0,270","-0,951","0,360","0,906","0,238","-1,864","-0,342","-0,881","0,905","-0,584","-1,040","0,371","-0,466","0,181","1,099","-0,151","0,925"
82,"-0,866","0,358","0,073","1,613","0,807","-1,307","0,343","0,675","0,478","-1,604","0,023","-0,896","0,228","-0,684","-1,038","0,371","-0,618","0,283","1,327","-0,607","0,761"
83,"-0,882","0,365","-0,011","0,844","0,581","-0,803","0,233","0,224","-0,119","-1,190","-0,131","-0,449","-0,369","-0,283","-0,880","0,186","-0,548","0,168","1,350","-1,183","0,715"
84,"-0,640","-0,399","-0,035","-0,515","-0,225","-0,057","0,054","-0,167","-0,246","-0,175","-0,100","0,036","-0,432","-0,030","-0,183","0,181","-0,632","-0,069","0,411","-1,252","0,214"
85,"-0,391","-0,053","0,126","-0,692","-0,163","0,121","-0,084","-0,335","0,000","0,571","0,048","0,212","-0,546","0,191","0,452","0,055","-0,681","-0,253","0,110","-0,714","-0,698"
86,"-0,055","-0,379","0,124","-0,031","0,369","0,091","-0,165","-0,355","0,441","1,237","0,569","0,624","-0,375","-0,270","-0,107","-0,067","-0,527","-0,352","-0,359","0,055","-1,602"
87,"0,224","-0,014","0,105","-0,254","-0,340","0,304","-0,244","-0,623","0,440","1,864","0,366","0,590","-0,164","-0,172","0,090","0,112","-0,682","-0,474","-0,271","-0,715","-1,201"
88,"0,320","-0,234","0,200","-0,469","-1,199","0,639","-0,209","-0,689","0,595","1,824","0,298","0,479","0,026","-0,006","0,031","0,116","-0,682","-0,254","-0,118","-1,460","-0,191"
89,"0,174","0,185","0,264","-0,701","-1,309","0,885","-0,032","-0,868","1,101","1,584","0,399","0,269","-0,093","-0,138","-0,342","-0,247","-0,762","-0,044","-0,834","-0,779","-0,515"
90,"0,821","-0,324","0,541","-0,878","-1,405","0,992","0,008","-1,143","1,071","1,277","0,425","0,030","-0,058","-0,121","-0,559","-0,124","-0,679","-0,030","-1,302","-0,062","-0,843"
91,"0,850","-0,055","0,471","-0,200","-1,463","1,122","-0,122","-1,215","1,069","0,548","0,347","-0,363","0,205","-0,237","-1,367","-0,066","-0,798","-0,099","-0,861","-0,013","-0,910"
92,"0,866","-0,187","0,500","0,460","-1,167","0,986","-0,315","-1,228","1,059","0,048","0,083","-0,557","-0,236","-0,193","-1,333","-0,001","-0,698","0,053","-0,595","-0,168","-0,609"
93,"0,744","-0,038","0,228","-0,511","-1,298","1,070","-0,460","-0,867","1,149","-0,516","0,139","-0,789","-0,227","-0,033","-1,422","0,186","-0,599","0,201","-0,635","0,218","-0,535"
94,"0,700","-0,299","0,213","-0,373","-1,673","1,273","-0,253","-0,927","0,982","-1,320","0,148","-1,108","0,067","0,558","-0,708","0,127","-0,615","0,287","0,121","0,462","-0,547"
95,"0,340","-0,327","0,276","-0,158","-0,814","0,938","-0,143","-0,861","0,650","-1,448","-0,165","-1,272","0,845","0,840","0,129","0,188","-0,464","0,185","0,414","0,413","-0,436"
96,"0,306","-0,511","0,354","0,445","0,405","-0,200","0,003","-0,958","0,242","-1,224","0,083","-1,035","0,545","0,830","0,079","0,315","-0,229","0,318","-0,053","0,038","-0,339"
97,"0,155","-0,505","0,207","0,858","0,969","-0,298","-0,079","-0,713","0,365","-0,804","-0,085","-0,817","0,482","0,334","0,562","0,314","-0,313","0,301","-0,537","-0,307","-0,053"
98,"0,161","-0,840","0,088","0,315","0,946","-0,140","-0,057","-0,594","0,171","-0,336","-0,496","-0,467","0,314","-0,208","0,200","0,376","-0,331","0,384","-0,752","-0,344","0,228"
99,"0,159","-0,182","0,014","0,189","0,821","-0,284","-0,185","-0,554","-0,357","0,025","-0,417","0,258","0,022","-0,681","0,200","0,315","-0,381","0,419","-0,170","-0,414","0,504"
100,"0,213","-0,466","-0,153","0,304","1,052","-0,376","-0,567","-0,372","-0,673","0,531","-0,227","0,996","0,291","-1,382","0,223","0,193","-0,430","0,455","0,030","-0,509","0,908"
101,"0,152","-0,062","-0,326","0,075","0,749","-0,122","-0,505","-0,239","-0,200","0,226","-0,522","1,185","-0,024","-1,289","0,609","0,319","-0,635","0,808","-0,175","-0,520","1,108"
102,"0,112","0,464","0,035","-0,279","0,400","0,023","0,113","0,022","0,204","-0,097","-0,295","1,096","0,336","-1,276","0,669","0,379","-0,619","0,722","0,215","-1,041","1,124"
103,"0,138","0,036","-0,007","-0,149","0,017","0,034","0,243","0,095","0,206","-0,445","-0,338","0,745","-0,422","-0,443","1,333","0,503","-0,452","0,754","0,524","-1,010","1,126"
104,"-0,138","0,492","0,039","-0,011","-0,887","0,047","0,100","0,111","-0,377","-0,908","-0,633","0,423","-0,017","0,054","1,765","0,627","-0,369","0,769","0,258","-0,635","0,987"
105,"-0,182","0,230","0,025","0,058","-1,113","0,131","0,073","0,562","-0,083","-1,021","-0,999","-0,014","0,369","0,303","1,624","0,570","-0,165","0,855","-0,122","-0,527","0,565"
106,"-0,262","-0,180","-0,260","-0,151","-0,398","-0,200","0,188","0,611","-0,136","-1,105","-0,577","-0,141","0,501","-0,347","0,597","0,570","-0,013","0,754","-0,136","-0,525","0,700"
107,"-0,485","0,276","-0,620","-0,698","-0,386","-0,120","0,218","0,561","-0,259","-0,917","-0,658","-0,359","0,494","-0,572","-0,058","0,689","-0,031","0,616","-0,532","-0,167","0,630"
108,"-0,004","-0,096","-0,520","-1,061","-0,213","0,022","-0,048","0,240","-1,007","-0,702","-0,520","0,047","0,080","-1,167","-0,791","0,382","-0,094","0,520","-0,236","0,467","0,597"
109,"0,441","-0,242","-0,526","-0,890","0,289","-0,044","-0,355","0,081","-1,197","-0,244","-0,299","-0,052","-0,021","-1,042","-0,952","0,375","-0,111","0,165","-0,330","0,692","0,475"
110,"0,558","0,051","-0,786","-0,187","1,314","-0,328","0,002","0,293","-0,564","0,131","-0,250","0,218","0,588","-0,922","-0,551","0,372","-0,178","0,063","-0,412","0,696","0,056"
111,"0,470","0,277","-0,486","-0,237","0,971","-0,196","0,012","0,164","-0,239","0,573","-0,124","0,517","-0,116","-0,194","0,182","0,185","-0,277","-0,085","-0,268","0,382","-0,392"
112,"0,810","0,488","-0,222","-0,916","-0,423","0,489","-0,188","0,055","-0,002","0,869","-0,210","0,564","-0,342","0,310","1,062","0,185","-0,379","-0,018","0,007","-0,457","-0,081"
113,"0,661","0,459","-0,022","-1,004","-1,136","1,025","-0,279","-0,003","0,663","1,220","0,138","0,258","-0,363","0,748","1,093","0,127","-0,260","0,051","0,165","-0,934","-0,170"
114,"0,484","0,286","0,304","-0,556","-1,598","1,316","-0,271","-0,076","0,965","0,852","0,435","0,343","-0,074","0,608","0,871","0,189","-0,074","-0,001","0,396","-1,308","-0,307"
115,"0,126","-0,275","0,496","-0,126","-2,019","1,201","-0,052","-0,321","1,147","0,781","0,260","0,074","-0,077","0,806","0,474","0,251","-0,143","0,116","-0,394","-0,730","-0,582"
116,"-0,126","-0,570","0,692","-0,027","-1,569","0,830","-0,084","-0,311","1,015","0,501","0,145","-0,123","0,086","0,806","-0,135","0,253","-0,058","0,134","-0,272","-0,520","-0,409"
117,"-0,387","-0,620","0,604","0,262","-0,871","0,750","-0,017","-0,483","1,070","-0,138","0,436","-0,405","-0,195","0,428","-0,967","0,376","0,025","0,148","-0,024","-0,484","-0,413"
118,"-0,649","-0,387","0,276","0,296","-0,230","0,374","0,074","-0,232","0,870","-0,499","0,718","-0,547","0,720","-0,014","-1,540","0,438","0,058","0,198","-0,087","-0,232","-0,203"
119,"-0,450","-0,057","0,137","0,142","0,579","-0,060","-0,121","-0,478","0,139","-0,629","0,281","-0,769","0,704","-0,090","-1,429","0,558","0,039","0,060","-0,134","0,591","-0,354"
120,"-0,136","-0,166","0,113","0,309","1,038","-0,240","-0,017","-0,508","0,056","-0,921","0,466","-0,577","0,543","0,090","-0,496","0,618","0,140","-0,008","-0,746","1,073","-0,638"
121,"0,362","0,062","-0,134","0,677","1,302","-0,092","-0,111","-0,703","0,233","-0,722","0,174","-0,536","0,620","0,287","0,117","0,558","0,141","-0,007","-0,816","1,161","-0,482"
122,"0,786","0,009","-0,216","0,877","1,265","0,307","-0,106","-0,454","0,194","-0,216","0,128","-0,322","0,359","-0,032","-0,106","0,433","0,024","-0,073","-0,796","0,832","-0,311"
123,"0,822","-0,217","-0,110","0,283","0,641","0,434","-0,170","-0,242","0,394","-0,268","0,360","-0,044","0,404","-0,603","-0,625","0,433","0,126","-0,140","-0,758","0,803","-0,088"
124,"0,531","-0,003","-0,258","0,102","0,266","0,322","-0,151","0,126","0,642","-0,107","-0,025","0,066","-0,187","-0,536","-0,063","0,491","0,108","-0,277","-0,274","0,166","0,131"
125,"0,412","-0,012","-0,237","0,151","0,058","-0,057","-0,190","0,208","0,207","0,229","0,080","0,282","-0,363","-0,309","0,202","0,556","0,260","-0,159","0,039","-0,321","0,331"
126,"0,245","0,126","-0,415","-0,557","-0,717","0,197","0,172","0,091","-0,593","0,219","-0,004","0,270","-0,672","-0,479","0,241","0,434","0,109","-0,056","-0,136","-0,744","0,539"
127,"0,027","0,014","-0,296","-1,097","-1,112","0,236","-0,173","-0,042","-1,194","0,218","-0,276","0,336","-0,463","-0,065","0,754","0,376","0,228","0,013","-0,012","-0,891","0,415"
128,"0,107","-0,199","-0,286","-1,035","-1,090","0,290","-0,030","0,014","-1,393","0,353","0,023","0,273","0,230","-0,077","0,678","0,377","0,109","0,165","-0,247","-0,819","0,364"
129,"-0,208","0,035","-0,208","-0,584","-0,313","-0,282","0,410","0,286","-0,945","0,302","-0,130","0,150","0,758","-0,200","0,135","0,255","0,212","0,100","-0,318","-0,731","0,521"
130,"-0,507","-0,238","-0,265","0,301","0,322","-0,750","0,354","0,329","-0,675","0,231","0,352","0,216","1,017","-0,620","-0,217","0,254","0,178","0,049","-0,324","-0,565","0,710"
131,"-0,713","-0,073","-0,301","0,479","0,889","-0,646","0,351","0,385","-0,699","0,344","0,210","0,195","0,963","-0,824","-0,964","0,315","0,076","0,116","0,052","-0,103","0,357"
132,"-0,908","0,045","-0,299","0,361","1,245","-0,386","0,304","0,564","-0,421","0,298","0,575","0,122","1,333","-0,841","-0,956","0,190","0,010","0,016","0,254","-0,064","0,212"
133,"-0,627","0,127","-0,079","0,306","1,545","-0,107","0,344","0,290","-0,451","0,008","0,524","-0,210","0,674","-0,433","-1,169","0,125","-0,039","-0,169","0,549","-0,250","0,188"
134,"-0,312","0,268","0,008","0,123","1,699","-0,029","0,240","0,320","-0,367","-0,617","0,998","-0,242","-0,222","-0,051","-0,700","0,182","-0,091","-0,356","0,781","-0,404","0,212"
