Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
15,"-0,026","-0,103","-0,038","-0,781","0,117","0,384","-0,287","-0,319","-0,609","-0,417","-0,082","-0,007","-0,264","-0,342","-0,122","-0,248","0,130","-0,034","-0,320","-0,301","-0,195"
16,"-0,070","-0,207","0,038","-0,836","-0,099","0,500","-0,288","-0,154","-0,146","-0,661","-0,021","-0,006","-0,079","-0,438","-0,214","-0,249","0,047","0,117","0,532","-0,335","-0,689"
17,"-0,082","-0,073","0,020","-0,614","0,006","0,832","-0,472","-0,037","0,390","-0,779","-0,006","-0,032","-0,013","-0,514","-0,445","-0,003","0,113","-0,090","0,228","-0,012","-0,753"
18,"-0,243","-0,150","0,161","-0,023","0,378","1,673","-0,472","0,135","0,602","-0,957","0,015","-0,070","0,181","-0,802","-0,924","-0,067","0,123","0,160","-0,260","0,057","-0,650"
19,"-0,476","0,022","0,358","0,437","0,395","1,953","-0,473","0,279","1,257","-1,140","0,382","0,112","0,238","-0,879","-0,768","-0,129","0,116","0,353","-0,868","0,074","-0,292"
20,"-0,582","-0,325","0,311","0,122","0,294","1,905","-0,534","0,114","1,356","-1,081","0,375","0,125","0,295","-0,880","-0,574","-0,068","0,233","0,319","-0,807","-0,012","-0,090"
21,"-1,164","0,007","0,276","0,428","0,282","1,323","-0,656","0,285","1,567","-1,592","0,278","0,113","0,237","-0,860","-0,710","0,055","-0,035","0,271","-0,500","0,171","0,299"
22,"-1,221","-0,441","0,071","0,809","0,514","0,816","-0,655","0,081","0,926","-2,136","0,177","-0,046","0,115","-0,860","-0,713","-0,252","0,132","0,410","-0,681","0,101","0,857"
23,"-1,188","-0,083","0,042","0,637","0,348","-0,180","-0,595","0,319","0,873","-2,295","0,761","0,150","0,114","-0,841","-0,655","-0,375","0,108","0,543","-0,986","-0,069","1,043"
24,"-1,059","-0,124","0,060","0,125","-0,328","-1,357","-0,351","0,226","1,581","-2,151","0,850","0,116","0,055","-0,938","-0,753","-0,252","0,191","0,393","-0,193","-0,105","0,989"
25,"-0,766","-0,292","-0,144","-0,436","-0,259","-1,462","-0,290","0,153","1,535","-2,076","0,665","-0,048","-0,070","-0,765","-0,620","-0,255","0,393","0,651","0,535","-0,272","0,293"
26,"-0,682","-0,318","0,016","-0,461","-0,229","-1,130","-0,167","0,036","0,999","-1,900","0,758","0,064","-0,140","-0,438","-0,216","0,171","0,470","0,697","0,776","-0,506","-0,504"
27,"-0,384","-0,213","-0,007","-0,559","-0,112","-0,352","0,077","-0,108","0,344","-1,906","0,247","-0,200","-0,276","-0,228","0,419","0,416","0,554","0,548","1,203","-0,389","-0,438"
28,"-0,601","-0,260","0,192","-1,591","0,165","0,251","0,017","-0,148","0,165","-1,447","0,252","0,005","-0,524","-0,171","0,587","0,174","0,443","0,387","1,327","-0,171","-0,217"
29,"-0,387","0,111","0,140","-1,519","-0,027","0,408","0,382","-0,028","0,139","-1,567","-0,047","-0,189","-0,582","-0,017","0,470","0,234","0,595","0,470","0,658","-0,104","0,327"
30,"-0,255","-0,015","0,143","-0,829","-0,072","0,554","0,321","-0,061","0,271","-1,036","0,003","-0,001","-0,387","-0,265","-0,085","0,173","0,478","0,504","0,780","-0,088","0,462"
31,"-0,179","-0,231","0,138","0,101","0,176","0,591","0,321","-0,002","0,258","-0,779","-0,006","-0,032","-0,560","-0,341","-0,514","-0,132","0,418","0,518","0,901","-0,070","0,157"
32,"0,062","-0,214","0,107","0,865","0,430","0,783","0,321","-0,035","0,391","-0,551","0,178","-0,113","-0,605","-0,647","-1,249","-0,192","0,325","0,418","1,021","-0,356","-0,166"
33,"0,296","-0,147","0,041","1,116","0,836","1,303","0,199","-0,048","0,331","0,158","0,273","-0,143","-0,424","-0,551","-1,148","-0,434","0,173","0,332","0,288","-0,521","-0,418"
34,"0,146","-0,240","0,267","1,911","1,422","2,285","0,199","0,183","0,530","0,127","0,697","-0,047","-0,302","-0,551","-1,145","-0,309","-0,105","0,034","-0,138","-0,385","-0,433"
35,"0,239","-0,117","0,099","1,432","1,217","2,447","0,198","0,202","0,900","0,468","0,784","-0,124","-0,123","-0,493","-0,968","-0,248","-0,104","0,034","-0,199","-0,265","-0,584"
36,"0,239","-0,117","0,099","0,270","0,750","1,448","0,138","0,077","0,615","0,544","1,026","-0,046","-0,018","-0,187","-0,231","-0,124","-0,097","-0,157","0,470","-0,418","-0,926"
37,"0,216","0,033","-0,003","-0,604","-0,165","-0,183","0,139","-0,055","0,020","0,697","0,968","-0,205","0,046","-0,168","-0,365","0,061","-0,031","-0,365","0,957","-0,504","-0,945"
38,"0,164","0,098","0,104","-0,820","-1,016","-1,994","0,138","0,044","0,186","0,808","0,986","-0,128","0,057","-0,069","-0,847","0,184","0,052","-0,515","0,835","-0,537","-0,995"
39,"0,308","-0,043","0,191","-0,878","-1,458","-3,001","0,199","0,203","0,338","0,751","0,878","-0,214","0,008","-0,318","-1,408","0,122","0,087","-0,399","1,322","-0,487","-1,250"
40,"0,469","0,035","0,050","-0,711","-1,024","-2,691","0,138","0,171","-0,092","1,037","0,560","-0,268","0,072","-0,164","-1,522","0,243","0,063","-0,263","1,505","-0,538","-1,217"
41,"0,521","-0,031","-0,058","-0,418","-0,122","-1,327","0,138","0,150","0,100","0,882","0,305","-0,277","-0,005","0,065","-0,828","0,059","-0,096","-0,155","1,388","0,101","-0,469"
42,"0,521","-0,031","-0,058","0,005","0,694","0,133","0,199","0,242","0,517","0,827","0,510","-0,195","0,110","0,238","-0,497","0,182","0,004","-0,247","0,783","0,741","0,280"
43,"0,521","-0,031","-0,058","0,771","1,228","1,420","0,138","0,137","0,040","0,873","0,452","-0,152","0,046","0,218","-0,364","0,118","-0,045","0,021","0,052","0,590","0,603"
44,"0,630","-0,007","-0,158","0,760","1,259","1,888","0,261","0,046","-0,377","0,796","0,324","-0,157","0,163","0,294","-0,129","0,362","-0,103","0,040","-0,499","0,254","0,536"
45,"0,554","0,208","-0,153","0,861","1,033","1,165","0,383","-0,033","-0,734","0,598","0,326","-0,114","-0,019","0,333","-0,210","0,363","-0,078","-0,094","-0,622","0,002","0,264"
46,"0,414","0,384","-0,190","-0,119","0,262","0,230","0,443","0,119","-0,330","0,588","-0,023","0,026","-0,024","0,352","0,040","0,181","-0,272","-0,103","-0,013","-0,067","0,160"
47,"0,261","0,256","-0,014","-0,071","-0,674","-0,814","0,687","0,211","0,087","0,394","-0,251","-0,077","-0,089","0,409","0,213","0,365","-0,305","-0,218","1,693","-0,037","-0,234"
48,"0,498","0,119","-0,160","0,808","-0,840","-1,730","0,748","0,026","-0,184","0,257","-0,371","-0,095","-0,085","0,409","0,020","0,427","-0,439","-0,242","2,119","-0,003","-0,405"
49,"0,297","0,410","-0,124","0,432","-0,640","-1,855","0,687","0,073","-0,257","0,381","-0,303","-0,048","0,100","0,256","-0,054","0,548","-0,405","-0,123","1,327","0,015","-0,267"
50,"0,426","0,488","-0,040","-0,209","-0,512","-1,567","0,749","0,007","-0,555","0,505","-0,234","0,000","0,154","0,544","0,238","0,302","-0,196","-0,060","0,659","0,184","0,210"
51,"0,498","0,477","0,036","-0,662","-0,167","-0,725","0,748","0,165","0,160","0,570","-0,158","0,034","0,265","0,716","0,762","0,181","-0,096","-0,154","0,354","0,304","0,060"
52,"0,732","0,544","-0,029","-0,770","-0,019","0,520","0,748","-0,041","0,642","0,827","-0,349","0,187","0,253","0,829","1,302","0,059","0,096","-0,148","0,475","0,135","0,024"
53,"0,603","0,466","-0,113","-0,665","0,366","1,412","0,686","0,216","0,960","0,804","-0,567","0,174","0,312","0,849","1,361","0,059","0,096","-0,148","0,293","0,151","0,380"
54,"0,788","0,274","-0,218","-0,158","0,626","1,494","0,504","0,204","0,338","0,948","-0,479","0,139","0,324","0,619","0,859","0,243","0,004","-0,246","0,298","0,772","1,212"
55,"0,811","0,125","-0,115","0,935","0,787","1,350","0,322","0,105","-0,390","0,795","-0,421","0,299","0,337","0,486","0,261","0,242","0,021","-0,188","0,299","0,753","1,517"
56,"0,803","0,174","-0,149","1,385","0,551","0,452","0,138","0,098","-0,138","0,685","-0,553","0,148","0,513","0,582","0,554","0,364","0,022","-0,187","0,354","0,184","0,431"
57,"0,711","0,171","0,084","1,499","0,185","-0,683","0,138","0,289","0,444","0,506","-0,416","0,183","0,379","0,637","1,111","0,485","0,232","-0,120","0,957","-0,385","-1,096"
58,"0,654","0,082","0,076","2,091","-0,271","-1,348","0,442","0,215","0,960","0,716","-0,366","0,110","0,436","0,695","1,286","0,362","0,248","-0,062","1,443","-0,605","-1,319"
59,"0,405","0,235","0,139","1,465","-0,143","-0,925","0,382","0,183","0,530","0,844","-0,099","0,253","0,504","0,657","0,979","0,237","0,217","0,263","1,265","-0,051","-0,368"
60,"0,601","-0,092","0,052","0,224","-0,655","-0,927","0,626","-0,054","0,020","0,672","-0,422","-0,006","0,387","0,523","0,764","0,236","0,251","0,380","0,905","0,554","0,550"
61,"0,529","0,039","0,042","-0,830","-0,406","-0,514","0,749","-0,145","-0,396","0,629","-0,165","0,047","0,201","0,503","0,894","0,417","0,344","0,482","0,663","0,603","0,957"
62,"0,710","0,051","0,018","-0,922","0,232","0,755","0,932","-0,264","-0,370","1,043","-0,216","0,136","0,380","0,618","1,053","0,174","0,343","0,480","0,296","0,384","0,957"
63,"0,602","0,147","0,184","-1,001","0,431","1,695","0,870","-0,094","0,404","0,672","-0,422","-0,006","0,250","0,810","1,437","0,234","0,419","0,522","0,597","-0,070","0,378"
64,"0,650","0,047","0,026","-0,578","0,035","1,158","0,930","0,012","0,881","0,858","-0,163","0,150","0,315","0,752","1,264","0,174","0,226","0,514","0,536","-0,290","0,377"
65,"0,566","0,193","-0,068","0,225","-0,181","0,689","0,748","0,098","0,424","0,866","-0,194","0,098","0,205","0,504","0,702","0,172","0,261","0,631","1,147","-0,091","0,680"
66,"0,441","0,149","-0,103","1,731","0,299","0,883","0,626","0,058","0,246","0,809","-0,484","0,195","0,454","0,428","0,475","-0,011","0,160","0,722","1,269","-0,142","0,714"
67,"0,389","0,215","0,005","1,206","0,886","0,991","0,566","-0,067","-0,039","1,042","-0,101","0,210","0,563","0,618","1,057","0,172","0,085","0,682","0,659","-0,037","0,429"
68,"0,393","0,250","0,055","0,625","0,188","0,316","0,565","0,144","0,351","0,903","-0,107","0,266","1,406","0,656","1,577","-0,011","0,143","0,663","0,537","0,201","0,346"
69,"0,201","0,372","0,060","-0,074","-0,231","0,200","0,625","0,275","0,947","1,068","-0,180","0,334","1,090","0,692","2,072","-0,134","0,252","0,821","-0,131","0,370","0,823"
70,"0,325","0,295","0,028","-0,105","-0,617","-0,563","0,748","-0,021","0,451","1,088","-0,160","0,252","1,029","0,750","2,051","-0,438","0,393","0,649","-0,738","0,911","1,200"
71,"0,132","0,298","-0,032","-0,451","-0,804","-1,458","0,931","-0,001","0,259","0,998","-0,339","0,277","1,110","0,387","1,146","-0,621","0,392","0,648","-0,800","0,861","1,014"
72,"0,260","0,137","-0,079","-1,161","-0,788","-1,794","0,871","-0,171","-0,515","0,905","-0,222","0,192","1,185","0,254","0,549","-0,862","0,189","0,387","-0,985","0,627","0,658"
73,"0,297","0,291","-0,190","-1,312","-0,397","-1,011","0,750","-0,250","-0,873","0,802","-0,452","0,247","1,250","0,120","0,338","-0,556","0,156","0,273","-0,743","0,323","0,419"
74,"0,216","0,153","0,062","-0,827","-0,076","0,005","0,810","-0,290","-0,489","0,820","-0,318","0,239","1,191","0,101","0,278","-0,434","0,156","0,274","0,110","0,203","0,128"
75,"0,329","0,211","0,013","-0,274","-0,363","0,084","0,809","-0,159","0,106","0,451","-0,211","0,266","1,118","0,273","0,798","-0,372","0,198","0,199","0,413","-0,016","-0,095"
76,"0,288","0,022","0,073","0,598","-0,361","-0,365","0,565","0,051","0,497","0,399","-0,235","0,201","0,803","0,425","1,255","-0,250","0,198","0,200","0,657","0,118","-0,112"
77,"0,337","0,161","0,047","1,531","0,272","0,164","0,809","0,052","0,497","0,280","-0,220","0,176","0,863","0,444","1,314","-0,008","0,075","0,429","1,023","0,015","-0,046"
78,"0,216","0,153","0,062","1,406","0,773","1,162","0,748","0,052","0,497","0,167","-0,123","0,172","0,751","0,349","0,829","-0,436","0,149","0,467","0,475","0,032","0,311"
79,"0,160","0,183","0,120","0,802","0,875","1,802","0,687","-0,034","0,391","0,004","-0,164","0,031","0,698","0,235","0,480","-0,253","0,167","0,527","-0,134","0,203","0,348"
80,"0,099","0,059","0,062","-0,026","0,681","2,138","0,809","-0,060","0,272","0,141","-0,044","0,048","0,768","0,043","0,095","-0,192","0,325","0,418","-0,197","0,037","-0,126"
81,"0,023","0,155","0,002","-0,315","0,355","1,238","0,810","-0,139","-0,085","0,102","-0,016","-0,046","0,531","-0,129","-0,238","-0,190","0,232","0,318","-0,136","-0,099","-0,110"
82,"0,043","-0,029","0,054","-0,940","0,095","0,620","0,749","-0,132","-0,337","0,240","-0,011","-0,102","0,520","0,158","0,245","-0,310","0,122","0,158","0,049","0,084","0,279"
83,"-0,057","0,096","-0,174","-1,304","-0,229","-0,409","0,811","-0,296","-0,800","0,250","0,270","0,015","0,522","0,139","0,187","-0,248","0,071","-0,017","0,904","0,265","0,666"
84,"0,151","-0,125","-0,111","-1,194","-0,536","-1,023","0,750","-0,230","-1,064","0,139","0,071","0,122","0,588","-0,130","-0,044","-0,367","-0,056","-0,235","0,843","0,300","0,498"
85,"0,047","0,125","0,170","-0,013","-0,761","-1,395","0,567","-0,204","-0,945","0,210","0,230","0,178","0,525","0,024","0,032","-0,123","-0,056","-0,233","-0,194","0,186","0,433"
86,"-0,070","0,032","0,170","0,777","-0,592","-1,508","0,504","0,105","0,173","0,100","0,098","0,028","0,463","0,043","0,089","-0,243","-0,049","-0,427","-0,197","-0,030","-0,228"
87,"-0,138","0,078","0,143","1,021","-0,213","-1,042","0,442","0,117","0,794","-0,072","0,203","0,011","0,458","0,177","0,301","-0,059","-0,024","-0,559","0,408","-0,332","-1,128"
88,"-0,271","-0,035","0,009","1,133","0,304","-0,699","0,077","0,057","0,245","-0,096","-0,015","-0,003","0,462","0,062","0,146","0,245","-0,006","-0,497","1,079","-0,419","-1,148"
89,"-0,267","0,000","0,059","1,335","0,082","-0,473","0,078","-0,100","-0,470","-0,079","-0,375","0,004","0,594","-0,032","-0,333","0,122","0,087","-0,399","0,594","-0,150","-0,519"
90,"-0,030","-0,018","-0,022","0,891","0,451","-0,125","0,200","-0,093","-0,721","-0,252","-0,155","0,061","0,534","-0,109","-0,373","0,242","0,080","-0,205","0,778","0,035","-0,349"
91,"-0,022","-0,188","-0,054","0,314","0,908","0,675","0,383","-0,127","-0,026","-0,249","-0,385","-0,086","0,463","0,101","0,070","0,304","0,221","-0,373","0,533","0,138","-0,635"
92,"0,091","-0,010","-0,038","0,001","0,752","0,654","0,443","-0,107","0,344","-0,018","-0,497","-0,057","0,283","0,121","-0,069","0,304","0,104","-0,338","0,169","0,172","-0,363"
93,"0,344","-0,128","-0,050","-0,016","0,316","0,603","0,443","0,084","0,364","-0,175","-0,027","0,066","0,547","-0,300","-0,952","-0,183","-0,031","-0,367","0,657","-0,052","0,074"
94,"0,027","0,070","-0,014","0,342","0,224","0,537","0,383","-0,120","-0,278","0,136","-0,127","0,027","0,354","-0,090","-0,512","-0,305","-0,149","-0,334","0,476","0,184","0,431"
95,"0,099","0,179","0,128","0,063","0,152","0,814","0,505","-0,047","-0,231","0,435","0,035","0,186","0,340","0,120","0,125","-0,488","-0,500","-0,234","0,356","0,148","0,820"
96,"-0,025","0,136","0,093","-0,476","0,194","0,927","0,565","-0,027","0,139","0,268","-0,205","-0,051","0,392","0,254","0,531","-0,487","-0,535","-0,351","-0,070","0,335","0,991"
97,"0,144","0,044","-0,080","-0,484","-0,024","0,901","0,382","-0,009","0,510","0,371","-0,041","0,151","0,219","0,043","0,083","-0,305","-0,500","-0,232","-0,313","0,606","0,960"
98,"0,023","-0,084","-0,130","0,467","-0,187","0,663","0,383","-0,114","0,033","0,377","0,109","-0,084","0,298","-0,166","-0,745","-0,305","-0,441","-0,249","-0,256","0,068","0,365"
99,"-0,057","0,096","-0,174","0,909","-0,097","-0,399","0,139","-0,139","-0,648","0,207","-0,083","0,009","0,297","-0,147","-0,687","-0,122","-0,382","-0,264","0,534","-0,440","0,038"
100,"-0,094","-0,057","-0,064","1,403","0,159","-1,002","-0,165","-0,278","-0,993","0,082","-0,036","0,036","0,345","-0,014","-0,088","-0,001","-0,306","-0,222","1,021","-0,441","-0,184"
101,"-0,123","-0,261","0,080","1,037","0,083","-1,538","0,078","-0,120","-0,278","0,302","-0,315","0,021","0,095","0,081","0,196","-0,065","0,013","0,002","0,594","-0,354","-0,385"
102,"-0,082","-0,073","0,020","0,237","-0,250","-1,479","0,078","-0,042","0,079","0,089","-0,068","-0,016","0,278","0,197","0,162","-0,004","0,130","-0,032","0,230","-0,050","0,075"
103,"-0,078","-0,038","0,070","-0,202","-0,150","-0,445","-0,044","0,018","0,066","-0,009","-0,034","-0,123","0,408","-0,168","-0,164","-0,002","0,038","-0,132","0,353","0,237","-0,042"
104,"-0,154","-0,062","-0,056","-0,396","0,135","0,534","-0,044","-0,126","-0,589","-0,142","0,044","-0,045","0,289","-0,090","-0,321","0,119","0,038","-0,130","0,230","0,172","-0,363"
105,"-0,150","0,093","0,059","-0,408","0,025","0,454","-0,166","-0,080","-0,662","-0,166","-0,174","-0,059","0,220","-0,034","0,044","-0,004","0,072","-0,015","-0,442","-0,011","-0,531"
106,"0,035","0,021","0,020","-0,354","-0,638","-0,592","-0,106","0,202","0,338","-0,042","-0,105","-0,012","0,163","-0,091","-0,131","-0,002","0,020","-0,190","-0,501","-0,031","-0,007"
107,"-0,082","0,047","0,086","-0,681","-0,354","-0,284","0,076","0,301","1,066","-0,133","-0,102","-0,170","0,042","-0,110","-0,191","-0,245","0,061","-0,268","-0,314","0,387","0,739"
108,"0,027","-0,049","-0,080","0,214","0,394","1,017","-0,045","0,089","0,675","-0,142","0,044","-0,045","0,103","0,083","-0,189","0,060","-0,114","-0,214","-0,011","0,270","0,450"
109,"-0,195","-0,131","0,070","1,092","0,618","1,142","-0,106","0,083","0,364","-0,332","0,014","-0,054","-0,077","-0,091","-0,329","-0,185","-0,039","-0,175","-0,684","0,037","0,096"
110,"-0,199","-0,046","0,085","1,065","0,562","0,898","-0,166","-0,048","-0,232","-0,255","0,142","-0,049","0,168","-0,167","-0,362","-0,126","0,013","0,001","-1,111","0,040","-0,123"
111,"-0,298","0,199","-0,078","0,339","0,088","0,538","-0,166","-0,041","-0,483","-0,225","0,261","0,170","0,085","0,041","0,659","-0,189","0,006","0,193","-0,990","-0,096","-0,107"
112,"-0,238","0,084","-0,151","0,182","-0,377","-0,238","0,017","0,025","-0,185","-0,249","0,043","0,157","-0,161","0,253","0,712","-0,006","0,006","0,195","-0,196","-0,066","0,161"
113,"-0,271","-0,035","0,009","-0,128","-0,096","-0,343","0,016","0,018","0,066","-0,496","-0,094","0,062","-0,093","0,022","0,404","-0,129","0,098","0,294","0,232","0,049","0,448"
114,"-0,335","0,045","0,033","-0,231","0,184","0,352","-0,045","0,262","0,325","-0,511","-0,031","0,165","-0,039","0,195","0,734","-0,007","0,057","0,371","0,354","0,133","0,465"
115,"-0,460","0,002","-0,002","0,171","0,393","0,610","0,016","0,077","0,053","-0,502","-0,178","0,040","-0,217","0,253","0,518","-0,007","0,040","0,312","0,354","0,168","0,296"
116,"-0,448","-0,013","0,082","-0,066","0,287","0,142","-0,166","0,097","-0,139","-0,502","-0,178","0,040","-0,090","0,100","0,250","0,175","0,134","0,414","0,474","0,051","0,007"
117,"-0,331","0,080","0,082","0,040","0,038","0,049","-0,289","0,222","0,146","-0,504","-0,063","0,114","0,030","0,196","0,350","0,238","-0,035","0,273","0,046","-0,098","-0,330"
118,"-0,448","0,107","0,148","0,682","0,295","0,254","-0,229","0,406","0,980","-0,476","-0,074","-0,019","0,029","0,157","0,427","0,239","-0,127","0,173","-0,380","0,037","-0,125"
119,"-0,070","0,032","0,170","0,560","0,493","0,787","-0,228","0,135","0,602","-0,378","-0,109","0,087","-0,028","0,216","0,213","0,179","-0,103","0,039","-0,376","0,389","0,519"
120,"-0,082","0,166","0,151","0,170","0,587","1,130","-0,350","0,334","0,371","-0,286","-0,044","-0,011","0,038","0,140","-0,017","0,057","-0,045","0,020","-0,374","0,522","0,943"
121,"-0,033","0,066","-0,006","0,088","0,316","1,003","-0,289","0,222","0,146","-0,053","0,156","0,187","-0,093","0,157","0,424","-0,126","0,013","0,001","-0,437","0,270","0,671"
122,"0,019","0,120","-0,048","-0,214","-0,065","-0,005","-0,167","0,176","0,219","-0,126","0,294","0,020","-0,090","0,100","0,250","-0,064","0,055","-0,074","-0,195","0,255","0,095"
123,"-0,037","0,031","-0,056","-0,764","-0,520","-1,015","-0,106","0,196","0,027","-0,079","0,235","0,063","-0,197","0,006","-0,428","-0,004","0,072","-0,015","-0,319","-0,098","-0,109"
124,"-0,106","0,077","-0,083","-1,034","-0,709","-1,780","-0,044","0,045","-0,377","-0,105","0,132","0,122","-0,309","-0,263","-0,855","0,182","0,004","-0,247","-0,320","0,038","-0,345"
125,"-0,162","-0,012","-0,091","-0,645","-0,310","-1,686","0,017","0,112","-0,641","-0,212","-0,115","-0,102","-0,369","-0,147","-0,895","0,305","-0,147","-0,328","0,716","-0,031","-0,671"
126,"-0,226","0,069","-0,067","0,140","0,112","-0,757","-0,043","-0,040","-1,045","-0,135","0,013","-0,097","-0,498","0,083","-0,588","0,429","-0,140","-0,520","0,775","-0,216","-0,841"
127,"-0,166","0,192","-0,009","0,860","0,259","-0,368","0,017","0,112","-0,641","-0,259","-0,056","-0,144","-0,447","0,101","-0,143","0,368","-0,081","-0,538","0,652","-0,315","-1,213"
128,"-0,335","0,165","0,098","0,149","0,225","-0,127","0,138","0,269","0,074","-0,207","-0,032","-0,080","-0,380","0,141","-0,412","0,488","0,070","-0,454","0,163","-0,532","-1,433"
129,"-0,278","0,254","0,106","-0,345","0,020","-0,101","0,199","0,197","0,027","-0,201","0,052","-0,058","-0,376","0,084","-0,585","0,670","-0,070","-0,283","-0,142","-0,261","-1,464"
130,"-0,267","0,119","0,125","-0,528","0,274","0,411","0,139","0,165","-0,403","-0,004","0,050","-0,101","-0,199","0,102","-0,331","0,180","-0,079","-0,096","-0,078","0,059","-1,090"
131,"-0,218","0,258","0,098","-0,538","0,355","0,302","0,017","0,138","-0,522","0,192","0,163","-0,071","-0,206","0,217","0,017","0,303","-0,096","-0,153","-0,196","0,392","-0,141"
132,"-0,230","0,034","-0,117","-0,415","0,543","0,261","0,016","0,124","-0,019","0,185","0,194","-0,019","-0,215","0,273","0,383","0,183","-0,206","-0,313","-0,129","0,859","1,011"
133,"-0,520","-0,002","0,006","-0,028","0,751","0,383","0,016","0,229","0,457","0,142","0,451","0,034","-0,154","0,350","0,423","0,182","-0,130","-0,271","-0,188","0,924","1,553"
134,"-0,456","0,037","0,048","0,370","0,385","0,177","-0,166","0,118","-0,331","-0,077","0,120","-0,011","-0,140","0,256","-0,252","0,123","-0,065","-0,482","0,237","0,586","1,262"
135,"-0,456","-0,082","-0,017","0,950","0,258","-0,103","-0,044","0,039","-0,688","-0,057","0,140","-0,092","-0,135","0,064","-0,445","0,246","-0,199","-0,505","0,536","0,253","0,093"
