Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z
361,"-0,224","-0,003","-0,136","-0,536","0,482","0,433","-0,480","0,616","1,159","-0,471","0,903","-0,055","-0,161","0,059","-2,057","0,020","-0,011","0,165","1,553","0,762","0,081"
362,"-0,444","0,592","-0,088","0,135","0,607","0,387","-0,348","0,305","-0,091","-0,211","0,640","0,017","0,208","0,443","0,549","0,138","-0,042","0,358","1,552","0,411","-0,359"
363,"-0,725","0,746","0,201","-0,220","0,458","0,538","-0,332","0,103","-1,481","-0,108","0,212","0,098","-0,569","0,840","2,567","0,381","-0,092","0,432","0,150","0,299","0,105"
364,"-1,070","1,417","0,280","0,258","-0,034","-0,768","-0,254","0,144","-2,893","0,018","-0,083","0,168","-0,627","0,876","2,434","0,261","-0,172","0,319","0,272","0,482","1,033"
365,"-0,993","1,322","0,341","-0,165","-0,358","-1,908","0,003","0,242","-3,134","-0,574","0,275","0,196","-1,206","0,426","1,080","-0,165","-0,113","0,301","0,334","0,339","1,850"
366,"-0,813","1,215","0,252","-0,641","-0,505","-1,745","0,155","0,238","-2,573","-0,482","0,249","0,081","-1,487","0,455","-0,051","-0,772","-0,083","0,099","0,212","0,196","2,667"
367,"-0,375","0,786","0,069","-1,263","-0,146","-0,638","0,372","0,217","-0,962","-0,016","0,060","0,141","-0,939","0,467","0,021","-0,584","-0,120","-0,138","0,334","0,499","2,315"
368,"-0,223","0,475","0,125","-0,666","0,350","1,008","0,399","0,147","0,765","0,161","-0,074","-0,108","-0,400","0,669","0,429","-0,640","-0,279","-0,361","-0,398","0,534","1,416"
369,"0,086","0,087","-0,076","-0,778","0,507","1,096","0,389","0,287","0,934","0,176","0,219","-0,226","0,578","0,647","0,331","-0,576","-0,307","-0,541","-0,704","0,031","-0,443"
370,"-0,191","0,594","-0,035","-0,649","0,466","1,161","0,352","0,133","-0,587","0,858","-0,056","-0,070","0,858","0,332","-1,279","-0,940","-0,378","-0,598","-0,827","-0,286","-1,645"
371,"-0,296","0,247","-0,082","-0,318","0,538","0,780","-0,014","0,202","-1,719","0,679","-0,347","-0,279","1,197","0,099","-2,780","-0,693","-0,286","-0,793","-0,705","0,285","-1,450"
372,"-0,288","-0,042","-0,178","0,399","0,352","-0,007","-0,169","0,323","-1,126","0,243","0,177","-0,260","0,625","-0,133","-1,753","-0,203","-0,062","-0,942","0,028","0,690","-1,037"
373,"0,009","-0,176","-0,333","0,439","0,021","-0,805","-0,430","0,524","0,251","1,411","-0,723","0,101","0,436","0,045","-1,481","0,405","0,079","-0,829","0,759","0,583","-1,257"
374,"-0,136","-0,353","-0,122","0,598","0,250","-1,092","-0,615","0,579","1,401","0,945","-0,535","0,041","0,223","0,374","-0,121","0,280","0,218","-0,730","0,698","0,468","-0,521"
375,"-0,244","-0,257","0,043","0,695","0,752","-0,172","-0,615","0,761","1,383","-0,139","-0,005","0,089","-0,269","0,408","0,048","0,035","0,287","-0,684","-0,094","0,546","-0,084"
376,"-0,135","0,006","0,074","0,459","1,083","-0,130","-0,690","0,553","0,540","0,324","-0,755","0,077","-0,155","0,419","0,421","0,090","0,395","-0,391","-0,582","0,407","0,324"
377,"-0,067","0,080","0,166","0,540","0,214","-0,427","-0,538","0,438","0,008","0,403","-0,396","0,223","0,028","0,419","0,425","0,210","0,354","-0,259","-0,460","0,408","0,188"
378,"-0,388","0,363","0,217","0,226","0,200","0,126","-0,524","0,534","-0,247","0,415","-0,664","0,033","-0,392","0,480","0,093","0,392","0,184","-0,167","-0,460","0,550","-0,493"
379,"-0,501","0,424","0,333","0,076","0,048","-0,130","-0,135","0,312","-0,632","0,538","-0,598","0,085","-0,344","0,537","0,705","0,204","-0,080","0,118","0,210","0,362","-0,877"
380,"-0,380","0,313","0,252","-0,152","0,283","0,008","-0,037","0,245","-1,295","0,987","-0,720","0,246","-0,188","0,233","-0,848","0,262","-0,181","0,259","0,210","-0,181","-1,154"
381,"-0,339","0,621","0,256","-0,542","0,018","-0,186","0,081","0,191","-1,221","0,744","-0,408","0,143","-0,049","0,272","-1,599","0,196","-0,435","0,606","0,576","-0,166","0,264"
382,"-0,525","0,215","0,034","-0,477","-0,351","-0,715","0,396","0,285","-0,293","0,439","0,148","0,164","-0,004","0,161","-0,892","0,075","-0,445","0,544","1,188","0,606","2,397"
383,"-0,176","-0,183","0,135","-0,587","0,271","0,574","0,223","0,255","0,621","0,776","-0,307","0,082","0,283","0,505","-0,083","-0,050","-0,185","0,624","0,883","1,032","3,683"
384,"-0,007","-0,275","-0,038","-0,267","0,461","1,317","0,389","0,166","0,947","0,575","-0,180","0,184","0,899","0,735","2,371","-0,050","-0,185","0,624","0,883","0,707","3,435"
385,"-0,064","-0,483","-0,112","-0,468","0,521","1,124","0,254","0,250","1,176","0,370","-0,244","-0,032","0,572","0,993","3,370","-0,413","-0,145","0,487","-0,275","1,413","3,905"
386,"0,246","-0,512","-0,117","-0,635","0,253","0,714","0,170","0,293","1,597","0,924","-0,234","0,282","0,171","0,710","2,236","-0,532","-0,104","0,354","-0,336","1,259","2,758"
387,"0,245","-0,632","-0,182","-0,073","0,497","1,415","0,028","0,268","1,960","0,449","-0,012","0,272","0,375","0,464","1,294","-0,348","0,007","0,279","-0,520","0,538","0,870"
388,"0,442","-0,599","-0,072","0,094","0,321","1,263","-0,054","0,426","2,307","0,196","-0,470","0,235","0,517","0,408","0,376","-0,412","-0,034","0,407","-0,887","0,112","-0,278"
389,"0,620","-0,502","-0,080","0,038","0,184","0,087","-0,006","0,693","2,528","0,690","-0,207","0,444","0,402","0,158","0,049","-0,477","0,004","0,647","-0,217","-0,455","-1,020"
390,"0,635","-0,841","-0,142","0,370","-0,111","-0,236","-0,077","0,590","2,719","0,491","-0,197","0,476","0,056","-0,138","-0,833","-0,479","0,073","0,698","-0,278","-0,511","-0,856"
391,"0,502","-0,834","-0,210","0,226","0,415","1,347","-0,219","0,808","3,057","-0,163","-0,013","-0,058","-0,002","-0,101","-0,965","-0,542","0,273","0,789","0,211","-0,193","0,210"
392,"0,310","-0,712","-0,205","0,157","0,649","1,857","-0,399","0,983","2,968","-0,440","0,190","0,128","-0,026","-0,010","0,135","-0,725","0,513","0,747","0,455","-0,061","0,756"
393,"0,238","-0,462","-0,151","-0,570","0,544","1,967","-0,328","0,965","2,790","-0,399","0,257","0,016","0,073","0,069","1,178","-0,358","0,505","0,694","0,150","-0,252","0,782"
394,"0,114","-0,147","0,011","-0,791","0,296","1,621","-0,037","0,638","1,980","-0,604","0,066","-0,042","0,267","0,155","0,668","-0,234","0,366","0,595","-0,460","-0,061","0,756"
395,"-0,139","0,091","0,089","0,106","-0,007","1,436","-0,040","0,290","0,971","-0,658","0,519","-0,056","0,528","0,123","-0,127","-0,354","0,296","0,542","0,211","-0,305","0,536"
396,"-0,159","0,155","-0,029","0,305","0,185","2,192","0,176","0,351","0,363","-0,539","0,141","-0,005","0,119","-0,089","-0,903","-0,601","0,073","0,695","1,491","-0,112","0,237"
397,"-0,200","-0,033","0,032","0,271","-0,204","0,646","0,034","0,680","1,795","-0,439","-0,053","0,216","0,051","-0,211","-0,570","-0,721","-0,057","0,652","1,430","-0,082","-0,117"
398,"-0,046","0,333","-0,013","-0,217","-0,081","0,654","0,082","0,402","2,072","-0,192","0,204","0,162","0,212","0,037","0,380","-0,535","0,035","0,456","0,759","-0,301","0,127"
399,"-0,272","0,217","0,086","0,046","-0,064","1,462","0,004","0,140","1,296","-0,267","-0,389","-0,123","-0,390","0,157","0,032","-0,595","-0,035","0,404","0,089","0,371","1,223"
400,"-0,023","0,184","0,089","-0,075","0,246","1,434","-0,064","0,162","0,308","0,085","-0,125","0,134","-0,396","0,024","0,306","-0,470","0,067","0,267","0,029","0,636","2,180"
401,"0,025","-0,354","0,164","-0,236","-0,081","0,462","-0,341","-0,071","-0,175","-0,203","-0,197","-0,017","-0,351","0,165","1,026","-0,223","0,039","0,091","0,517","0,777","1,636"
402,"0,281","-0,796","0,005","-0,139","-0,181","-0,419","-0,436","0,051","0,421","-0,410","-0,144","-0,163","-0,334","-0,047","0,260","-0,163","0,169","0,133","0,943","0,697","1,335"
403,"0,627","-0,791","-0,176","0,257","-0,557","-1,949","-0,456","0,087","0,785","-0,535","-0,093","-0,145","-0,199","-0,164","-0,336","-0,471","0,197","0,308","-0,277","-0,082","0,020"
404,"0,364","-1,420","-0,162","0,761","-0,428","-1,204","-0,493","0,094","1,457","-1,049","-0,172","-0,184","-0,082","-0,237","-0,071","-0,535","0,336","0,408","-0,339","-0,566","-0,830"
405,"0,269","-0,781","-0,079","1,122","0,264","-0,116","-0,365","0,022","1,349","-1,555","-0,041","-0,362","-0,037","-0,096","0,649","-1,031","0,341","0,830","-0,156","-0,266","-0,773"
406,"0,238","-0,223","-0,020","0,709","0,524","1,261","-0,382","0,063","0,546","-0,931","-0,433","-0,064","0,387","-0,012","0,766","-0,800","0,447","1,497","0,088","-0,450","-1,565"
407,"-0,052","-0,259","0,103","-0,211","0,519","1,874","0,058","-0,191","-0,754","-0,800","-0,157","-0,150","0,519","0,085","0,315","-0,318","0,496","1,807","0,453","-0,725","-1,431"
408,"-0,203","0,530","0,309","-0,152","0,347","2,507","0,267","-0,300","-1,223","-0,514","-0,394","-0,386","0,404","-0,045","-0,035","-0,077","0,455","1,942","0,271","-0,214","-0,527"
409,"-0,002","0,358","0,338","-0,536","-0,035","1,770","0,409","-0,396","-1,573","-0,296","0,081","-0,218","0,530","-0,259","-0,177","-0,016","0,154","1,991","0,576","-0,294","-0,691"
410,"-0,154","0,669","0,283","-0,627","-0,073","1,469","0,632","-0,590","-2,278","-0,004","-0,207","-0,049","-0,038","-0,623","-2,045","0,167","0,034","2,013","0,759","-0,240","-0,718"
411,"0,284","0,479","0,231","-0,455","-0,230","1,375","0,443","-0,458","-2,179","-0,035","-0,551","0,100","-0,077","-0,343","-0,298","0,235","0,038","1,644","0,820","-0,381","-0,174"
412,"0,367","0,094","0,195","-0,204","-0,330","1,448","0,457","-0,432","-1,322","0,310","-0,245","0,180","-0,199","-0,344","-0,301","-0,492","-0,123","1,408","-0,032","0,256","1,959"
413,"0,390","-0,773","-0,095","0,118","-0,105","0,951","0,318","-0,352","0,074","0,103","-0,318","0,192","-0,530","-0,050","0,877","-0,541","-0,339","0,823","-0,702","1,116","3,575"
414,"0,587","-0,740","0,015","0,202","-0,107","0,555","0,082","-0,315","1,040","0,087","-0,242","0,064","-0,426","0,102","1,658","-0,530","-0,364","0,272","-0,153","1,169","3,684"
415,"0,438","-0,634","-0,121","0,271","0,026","-0,013","-0,020","-0,414","0,676","0,022","-0,317","0,028","-0,112","0,212","1,270","-0,585","-0,292","-0,049","0,395","0,718","2,208"
416,"0,225","-0,646","0,128","-0,180","0,573","0,301","-0,206","-0,338","-0,386","0,402","-0,144","-0,093","0,575","0,252","0,532","-0,703","-0,079","-0,270","-0,764","0,536","1,143"
417,"-0,056","-0,413","-0,012","-0,438","0,345","0,210","-0,260","-0,400","-1,610","0,047","-0,300","-0,053","0,530","0,231","-0,211","-0,827","0,171","-0,251","-1,436","-0,210","-0,935"
418,"-0,083","-0,060","-0,034","-0,924","-0,250","-1,543","-0,129","-0,357","-1,791","0,011","0,086","-0,167","0,420","0,126","-0,752","-0,834","0,469","0,073","-0,705","-0,371","-1,264"
419,"-0,361","-0,230","0,108","-1,001","-0,365","-1,691","-0,101","-0,174","-1,195","-0,242","-0,498","-0,046","-0,005","-0,078","-0,846","-0,719","0,526","0,436","-0,521","0,008","-0,907"
420,"0,170","-0,058","0,019","-1,184","-0,670","-1,634","-0,270","-0,150","-0,347","0,005","-0,241","-0,099","-0,075","0,064","-0,440","-0,597","0,587","0,429","-0,034","-0,397","-1,456"
421,"0,049","-0,186","-0,031","-0,293","-0,993","-1,875","-0,260","0,003","0,559","-0,145","-0,206","-0,001","0,231","-0,007","-0,481","-0,354","0,537","0,504","-0,034","-0,216","-0,254"
422,"0,053","-0,271","-0,046","0,672","-0,582","-1,466","-0,480","0,070","1,215","-0,294","-0,162","-0,131","0,218","0,050","0,129","-0,412","0,327","0,350","0,028","0,342","1,441"
423,"0,041","-0,256","-0,130","0,849","-0,001","0,260","-0,517","-0,034","0,794","0,138","-0,335","0,061","-0,293","0,188","1,147","-0,595","0,206","0,366","-0,154","0,639","1,907"
424,"0,061","-0,201","0,053","0,569","-0,580","-1,262","-0,649","0,115","-0,150","0,381","-0,647","0,164","-0,597","0,248","1,128","-0,774","-0,004","0,210","0,333","0,320","0,841"
425,"-0,007","-0,394","-0,104","0,026","0,066","-0,648","-0,670","0,163","-0,892","0,023","-0,434","-0,042","-0,640","0,024","0,301","-0,890","-0,292","-0,055","-0,095","-0,188","-0,336"
426,"0,065","-0,525","-0,093","-0,094","0,534","0,564","-0,528","0,116","-0,143","0,020","-0,200","0,098","-0,304","-0,185","-1,080","-1,008","-0,622","-0,191","-0,217","-0,285","-1,782"
427,"0,318","-0,523","-0,040","-0,540","0,871","1,595","-0,524","0,099","0,902","0,245","-0,193","-0,014","-0,158","-0,395","-2,154","-1,252","-0,683","-0,186","0,331","-0,878","-2,578"
428,"0,189","-0,721","-0,190","-0,741","0,780","2,681","-0,554","0,215","1,441","0,228","-0,117","-0,142","-0,411","-0,134","-1,776","-1,070","-0,613","-0,132","0,576","-0,368","-1,674"
429,"0,109","-0,421","-0,169","-0,451","0,716","1,897","-0,426","0,143","1,333","0,578","-0,288","-0,114","-0,060","-0,125","-1,086","-0,829","-0,473","-0,025","0,576","0,140","-0,497"
430,"0,173","-0,382","-0,127","-0,423","0,347","0,984","-0,308","0,039","0,307","0,711","-0,255","-0,112","-0,394","0,192","0,212","-0,528","-0,203","0,123","-0,337","0,535","1,279"
431,"0,034","0,033","-0,034","-0,105","0,208","1,127","-0,301","0,037","-0,920","0,600","-0,037","-0,055","0,009","0,643","1,251","-0,590","0,108","0,134","-1,251","0,967","1,883"
432,"-0,324","0,043","0,063","-0,098","-0,046","-0,016","-0,332","0,042","-1,475","0,825","-0,156","-0,009","0,339","0,421","0,121","-0,590","0,168","0,125","-1,252","0,618","1,171"
433,"-0,091","-0,010","-0,068","0,173","-0,419","-0,953","-0,440","0,128","-0,630","0,224","0,234","0,068","0,170","-0,127","-0,459","-0,712","0,108","0,132","-0,947","0,210","1,032"
434,"0,102","-0,012","-0,007","-0,249","-0,664","-1,473","-0,433","0,287","0,336","0,111","-0,234","0,211","-0,494","-0,127","-0,785","-0,652","0,057","0,203","-0,094","0,187","0,431"
435,"-0,071","-0,194","-0,015","-0,422","-0,141","-1,437","-0,351","0,301","1,076","0,713","-0,625","0,134","-0,699","0,311","0,181","-0,590","-0,013","0,154","0,149","-0,020","-0,825"
436,"0,162","0,112","0,050","-0,325","0,361","-0,517","-0,389","0,318","0,642","0,412","-0,430","0,173","-0,946","0,035","0,354","-0,468","-0,012","0,156","-0,400","-0,317","-1,155"
437,"0,037","-0,291","-0,180","-0,557","0,153","-0,359","-0,453","0,142","0,718","0,264","-0,629","0,131","-1,067","-0,216","0,339","-0,468","-0,072","0,165","0,271","0,222","-0,469"
438,"0,218","-0,398","-0,269","-0,876","-0,016","-0,463","-0,399","0,276","0,830","0,570","-0,633","0,410","-0,694","-0,095","0,012","-0,646","-0,111","-0,079","0,698","0,193","-0,251"
439,"0,181","-0,551","-0,159","-0,783","-0,094","-0,124","-0,422","0,380","1,248","0,675","-0,248","0,247","-0,488","0,066","-1,071","-0,763","-0,089","-0,332","0,149","0,140","-0,497"
440,"0,072","-0,814","-0,190","-0,100","0,070","-0,055","-0,257","0,290","1,573","0,349","0,057","0,208","-0,296","-0,076","-1,474","-0,397","-0,088","-0,325","0,028","0,219","-0,060"
441,"0,104","-0,774","0,078","0,198","0,124","0,478","-0,277","0,216","0,843","0,746","0,280","0,057","-0,015","0,255","-0,414","-0,212","0,014","-0,461","-0,094","0,270","0,323"
442,"0,149","-0,431","0,133","0,313","0,318","1,629","-0,419","0,141","0,106","0,813","0,111","0,181","0,618","0,715","1,313","-0,032","0,034","-0,337","-0,643","0,216","0,350"
443,"-0,172","-0,267","0,119","0,867","0,135","1,052","-0,416","0,378","0,021","0,770","0,287","0,204","0,668","0,629","1,828","-0,340","0,061","-0,162","-1,070","-0,275","0,318"
444,"0,001","-0,085","0,127","0,612","0,021","0,341","-0,277","0,166","-0,257","0,557","0,013","0,126","0,080","0,370","0,809","-0,531","0,187","0,247","-0,704","0,018","1,193"
445,"-0,095","0,314","0,078","0,184","0,201","0,324","-0,376","0,243","-0,700","0,465","0,039","0,241","0,047","0,004","-0,425","-0,652","0,117","0,194","-0,825","0,531","1,825"
446,"-0,267","0,491","0,267","-0,120","-0,181","-0,227","-0,382","0,316","-0,585","-0,154","-0,046","-0,109","0,084","-0,443","-2,077","-0,713","-0,003","0,211","0,150","0,425","1,333"
447,"-0,283","0,471","0,133","-0,805","-0,366","-0,935","-0,315","0,244","-0,696","-0,385","-0,254","-0,086","-0,133","0,160","-0,584","-0,351","0,207","0,371","0,394","0,263","1,140"
448,"-0,114","0,618","0,091","-0,812","-0,327","-1,012","-0,315","0,122","-0,684","-0,194","-0,357","0,090","-0,168","0,285","1,006","0,078","0,249","0,249","0,760","0,458","0,569"
449,"-0,067","-0,040","0,100","-0,674","-0,135","-0,250","-0,358","0,263","0,097","-0,386","-0,263","0,142","0,003","0,390","1,549","0,203","0,291","0,121","0,395","0,938","1,964"
450,"0,295","-0,014","0,053","0,195","0,743","0,981","-0,142","0,314","0,595","-0,400","0,248","0,244","-0,050","0,260","1,200","-0,161","0,211","0,003","0,760","0,643","1,362"
451,"0,174","-0,262","-0,062","0,726","0,195","0,853","-0,179","0,260","1,274","-0,090","-0,107","0,313","-0,287","0,141","0,907","-0,708","0,320","-0,087","0,760","0,131","0,594"
452,"0,291","-0,049","0,003","0,857","-0,019","0,976","-0,060","0,145","1,353","-0,406","0,047","0,155","-0,271","0,240","0,143","-1,017","0,408","0,079","-0,155","-0,084","0,292"
453,"0,162","-0,128","-0,081","0,612","0,100","0,961","-0,027","0,387","0,717","-0,489","0,165","0,061","0,219","0,158","0,045","-0,959","0,376","0,270","0,088","-0,211","-0,800"
454,"0,106","0,023","0,042","0,770","0,078","0,693","0,166","0,249","0,557","-0,555","0,091","0,025","-0,080","0,111","-0,201","-0,713","0,298","0,164","-0,400","-0,238","-0,854"
455,"0,070","-0,011","0,218","-0,256","0,034","0,232","0,146","0,225","0,927","-0,370","-0,087","-0,046","0,333","0,228","0,407","-0,537","0,476","0,510","-0,094","-0,028","0,129"
456,"0,081","-0,265","0,172","-0,828","0,159","0,636","0,075","0,243","1,105","-0,272","0,089","-0,071","0,587","0,147","-0,006","-0,719","0,345","0,465","-0,277","0,077","0,621"
457,"-0,087","0,145","0,047","-1,045","0,124","0,929","0,264","0,232","0,994","-0,122","0,054","-0,170","0,468","-0,068","-0,153","-0,720","0,295","0,535","-0,338","-0,088","0,701"
458,"-0,244","0,222","0,304","-1,024","-0,206","-0,061","0,115","0,230","0,372","0,134","0,026","0,043","0,091","0,336","0,319","-0,477","0,184","0,619","-0,093","0,501","2,043"
459,"-0,143","0,175","0,105","-0,789","-0,035","0,439","0,017","0,429","-0,083","-0,388","0,107","-0,104","0,073","0,619","1,133","-0,905","0,193","0,671","0,395","0,610","1,989"
460,"-0,263","0,406","0,252","0,215","0,397","1,871","-0,122","0,459","0,213","-0,302","-0,246","-0,150","0,129","0,726","1,362","-0,970","0,221","0,850","0,821","0,646","0,953"
461,"-0,316","0,113","0,163","0,887","0,601","2,445","-0,091","0,454","0,768","-0,205","-0,080","0,053","0,255","0,320","1,195","-0,847","0,152","0,802","0,638","0,218","-0,060"
462,"-0,143","0,415","0,236","0,648","0,740","2,487","-0,203","0,434","0,579","-0,080","-0,258","0,193","-0,066","-0,258","-0,812","-0,482","0,222","0,859","0,942","-0,209","-1,209"
463,"-0,400","0,378","0,133","0,359","0,452","1,450","-0,240","0,391","0,152","-0,165","-0,022","0,170","-0,357","-0,315","-1,429","-0,422","0,051","0,949","0,515","-0,395","-1,728"
464,"-0,011","0,049","0,108","0,116","-0,204","-0,308","-0,091","0,282","-0,320","-0,296","-0,045","-0,061","-0,548","-0,245","-1,074","-0,115","0,274","0,797","0,148","-0,804","-1,732"
465,"0,106","0,023","0,042","-0,840","0,120","0,521","0,051","0,236","0,430","-0,303","-0,255","0,078","-0,398","0,107","0,414","-0,180","0,242","0,986","0,333","0,001","-0,089"
466,"0,001","-0,205","0,061","-1,333","0,303","1,092","0,156","0,328","0,733","0,225","0,117","-0,002","-0,285","0,369","0,801","-0,360","0,223","0,862","0,333","0,370","1,360"
467,"0,242","-0,188","0,030","-1,184","-0,010","0,148","0,081","0,291","0,978","0,127","0,068","-0,135","0,158","0,409","0,057","-0,114","0,144","0,756","-0,276","0,823","2,700"
468,"0,110","-0,182","-0,039","-0,547","0,098","1,016","0,156","0,267","0,739","0,299","0,285","-0,174","0,345","0,613","-0,165","-0,050","0,056","0,586","-0,519","0,877","2,809"
469,"-0,075","0,130","0,131","-0,639","0,254","1,296","-0,007","0,229","0,366","0,308","0,125","-0,066","0,389","0,765","0,614","-0,108","0,036","0,464","-0,154","1,151","2,539"
470,"-0,094","0,434","0,144","0,063","-0,085","1,014","-0,189","0,471","0,331","0,124","0,302","0,005","0,382","0,704","0,937","-0,470","0,067","0,267","0,273","0,940","1,692"
471,"-0,155","0,430","0,152","-0,120","-0,103","0,393","-0,308","0,282","0,282","-0,010","0,387","0,073","0,092","0,455","0,295","-0,411","0,197","0,309","-0,338","0,429","0,924"
472,"-0,231","0,525","0,091","-0,145","0,014","0,744","-0,243","0,337","0,219","0,073","0,269","0,167","0,502","0,417","1,058","-0,599","0,003","0,645","-0,703","0,430","0,788"
473,"-0,219","0,390","0,110","0,409","-0,305","-0,433","-0,281","0,354","-0,215","0,011","-0,293","0,306","-0,113","0,642","1,248","0,441","0,098","0,465","0,089","0,054","0,021"
474,"-0,460","0,493","0,207","0,058","-0,010","-0,303","-0,511","0,328","-0,470","-0,272","-0,164","0,245","-0,178","0,618","1,438","0,623","0,039","0,478","-0,399","0,379","0,405"
475,"-0,239","0,575","0,057","-0,252","0,033","-0,350","-0,491","0,230","-0,828","-0,239","0,063","0,026","-0,268","0,277","0,011","0,442","0,089","0,405","0,394","0,272","0,050"
476,"-0,324","0,282","0,194","0,000","0,320","0,303","-0,430","0,231","-0,824","-0,305","-0,012","-0,010","-0,485","0,042","-1,191","0,382","0,019","0,353","0,272","0,271","0,186"
477,"-0,343","0,586","0,206","-0,067","0,438","0,852","-0,382","0,256","-0,579","0,002","0,120","-0,117","-0,286","-0,098","-1,904","0,382","-0,222","0,391","0,516","0,567","0,652"
478,"-0,291","0,521","0,099","-0,102","0,264","0,526","-0,342","0,414","-0,224","-0,274","0,458","-0,317","-0,772","0,069","-2,010","0,504","-0,041","0,365","0,760","0,106","0,266"
479,"-0,187","0,509","-0,051","0,371","0,276","0,345","-0,220","0,233","-0,199","0,276","0,151","-0,163","-0,247","0,090","-0,946","0,081","-0,131","0,185","1,003","-0,190","-0,200"
480,"-0,207","0,256","0,128","0,107","0,086","0,177","-0,091","0,161","-0,307","0,585","-0,078","-0,252","-0,280","0,442","0,538","-0,167","0,017","0,342","0,028","0,512","0,679"
481,"0,182","-0,073","0,103","-0,564","-0,175","-0,377","0,132","0,078","0,082","0,276","0,151","-0,163","0,071","0,571","1,204","-0,291","0,096","0,451","-0,399","0,622","0,626"
482,"0,382","-0,484","0,002","-1,125","0,047","0,123","0,284","0,195","0,631","0,533","0,006","-0,021","0,598","0,831","2,222","-0,351","0,086","0,390","-0,704","0,217","0,213"
483,"0,182","-0,312","-0,028","-1,197","0,224","1,234","0,278","0,086","0,764","0,373","-0,604","-0,014","0,857","0,200","1,543","-0,412","0,086","0,388","-0,948","-0,023","-0,416"
484,"-0,011","-0,070","0,043","-0,972","0,026","0,437","0,261","0,006","-0,026","0,510","-0,255","0,148","0,764","0,194","0,237","-0,474","0,096","0,447","-0,217","-0,102","-0,853"
485,"-0,015","0,134","0,124","-0,735","0,139","0,957","0,044","-0,045","-0,524","0,409","-0,196","0,313","0,231","-0,247","-0,434","-0,601","0,073","0,695","-0,461","-0,423","-1,510"
486,"0,090","0,122","-0,026","-1,061","0,087","1,395","0,044","0,198","-0,549","0,403","-0,523","0,381","-0,743","-0,140","-0,539","-0,782","0,244","0,603","-0,339","-0,076","-0,662"
487,"-0,063","0,074","-0,278","-0,874","0,162","1,416","0,041","0,436","0,593","0,477","-0,481","0,367","-0,954","0,165","0,701","-0,356","0,305","0,602","0,515","-0,135","-0,226"
488,"-0,075","-0,109","0,001","-1,265","-0,103","1,222","-0,358","0,313","1,197","0,202","-0,143","0,167","-1,192","0,118","0,457","-0,053","0,265","0,738","0,577","0,343","1,305"
489,"0,105","-0,217","-0,088","-0,555","-0,114","0,959","-0,328","0,247","1,758","-0,379","-0,053","0,004","-1,120","-0,047","-0,069","0,069","0,205","0,750","-0,337","0,474","1,988"
490,"0,026","0,083","-0,068","0,183","0,108","1,584","-0,537","0,235","2,238","0,026","0,127","0,030","-0,935","0,061","-0,148","0,135","0,167","0,510","-0,520","0,346","1,032"
491,"-0,136","-0,114","0,008","0,745","0,352","2,284","-0,730","0,141","1,316","-0,452","0,041","-0,368","-0,740","0,016","-0,694","0,320","0,028","0,412","-0,156","-0,294","-0,691"
492,"-0,106","0,449","0,060","0,958","0,173","1,353","-0,822","0,278","-0,360","-0,561","0,143","-0,381","-0,011","0,220","-0,593","0,382","-0,162","0,382","-1,009","0,191","0,022"
493,"-0,260","0,202","0,171","0,641","0,118","0,628","-0,944","0,105","-1,454","-0,484","-0,050","-0,535","0,618","0,057","-1,417","0,692","-0,199","0,147","-0,643","0,326","0,160"
494,"-0,176","0,057","0,265","0,288","0,005","-0,461","-0,995","0,087","-1,639","0,198","-0,199","-0,537","1,226","0,129","-1,356","0,692","-0,078","0,128","-0,094","0,403","0,733"
495,"-0,188","0,072","0,181","0,196","-0,054","-1,401","-0,866","0,125","-0,654","0,545","-0,262","-0,211","1,520","0,223","-0,871","0,506","-0,060","0,244","-0,277","0,402","0,869"
496,"-0,264","0,167","0,121","-0,949","-0,133","-1,192","-0,554","0,104","0,348","0,522","-0,396","-0,200","1,647","0,117","-1,096","0,261","0,130","0,271","-0,947","0,295","0,650"
497,"-0,083","0,299","0,163","-1,453","-0,126","-1,337","-0,416","0,135","0,046","0,197","-0,461","0,007","1,155","0,020","1,896","-0,055","0,344","0,849","-0,826","0,268","0,596"
498,"-0,131","0,161","0,189","-1,256","-0,263","-1,181","-0,128","-0,065","-0,716","0,495","-0,422","0,108","0,600","0,317","2,136","-0,065","0,480","1,321","-0,704","0,133","0,458"
499,"-0,408","0,188","-0,032","-1,083","-0,263","-0,036","-0,098","0,002","-1,274","0,747","-0,894","0,319","-0,130","0,364","2,048","0,168","0,567","1,868","-0,399","-0,245","-0,036"
500,"-0,453","0,085","0,045","-0,393","-0,504","0,168","-0,020","-0,039","-0,467","0,577","-0,297","0,114","-0,398","0,287","0,379","0,047","0,497","1,815","-0,094","-0,223","0,564"
