Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z
19,"69,538","5,208","-1,548","-0,528","7,805","0,934","-3,604","-6,660","-0,224","75,463","11,210","-5,794","-8,707","1,383","0,455","19,359","-1,104","0,610","-7,126","-0,011","0,052"
20,"70,017","5,213","-1,510","-0,557","7,784","0,933","-3,547","-7,060","-0,392","74,927","11,380","-5,999","-9,317","1,533","0,521","19,565","-1,358","0,745","-7,198","0,079","0,080"
21,"69,684","4,992","-1,212","-0,430","7,831","0,990","-3,943","-7,357","-0,483","75,396","11,430","-6,052","-9,397","1,251","0,462","19,760","-1,615","0,880","-7,325","0,373","0,235"
22,"69,715","4,678","-0,777","-0,084","7,778","1,047","-3,515","-7,361","-0,635","75,433","11,380","-5,937","-9,269","0,976","0,384","19,924","-1,888","1,014","-7,366","0,875","0,510"
23,"69,644","4,484","-0,555","0,398","7,346","0,970","-3,083","-6,888","-0,595","75,409","11,539","-6,160","-9,247","0,481","0,225","20,219","-2,040","1,101","-7,280","1,258","0,722"
24,"70,063","4,714","-0,892","0,201","6,913","0,841","-3,223","-7,060","-0,592","75,597","11,629","-6,270","-9,262","0,512","0,244","20,323","-2,337","1,237","-7,469","1,682","0,958"
25,"69,974","4,688","-0,931","0,332","6,764","0,818","-3,423","-6,449","-0,341","75,245","11,642","-6,259","-9,742","0,829","0,354","20,610","-2,167","1,202","-7,496","1,489","0,861"
26,"69,838","4,240","-0,464","0,503","6,695","0,839","-3,352","-5,783","-0,100","74,678","11,479","-5,992","-9,748","0,840","0,364","20,794","-1,883","1,129","-7,041","1,379","0,802"
27,"69,686","4,587","-0,995","0,662","6,656","0,871","-3,540","-5,728","-0,060","74,867","11,263","-5,638","-9,928","0,897","0,376","20,931","-1,569","1,047","-7,072","1,331","0,812"
28,"69,442","4,445","-0,845","0,776","7,250","1,092","-3,374","-5,679","-0,073","74,650","11,459","-5,934","-10,127","0,579","0,257","20,949","-1,220","0,954","-6,932","1,279","0,825"
29,"69,710","4,385","-0,781","0,473","7,775","1,234","-3,575","-5,566","0,039","75,212","11,578","-6,086","-9,533","0,821","0,318","20,973","-0,872","0,860","-6,648","0,748","0,579"
30,"69,691","4,337","-0,800","0,375","7,836","1,203","-3,689","-5,606","0,117","75,270","11,549","-6,045","-9,484","0,825","0,316","20,978","-0,812","0,874","-6,644","0,680","0,578"
31,"69,705","4,341","-0,872","0,284","7,874","1,166","-3,807","-5,640","0,186","75,311","11,545","-6,028","-9,431","0,806","0,304","20,982","-0,757","0,888","-6,624","0,620","0,575"
32,"69,695","4,331","-0,886","0,207","7,892","1,123","-3,925","-5,653","0,237","75,364","11,549","-6,015","-9,382","0,785","0,294","21,002","-0,711","0,902","-6,588","0,570","0,568"
33,"69,684","4,330","-0,907","0,132","7,892","1,087","-4,049","-5,656","0,275","75,407","11,549","-5,997","-9,341","0,776","0,280","21,027","-0,673","0,914","-6,564","0,524","0,567"
34,"69,683","4,356","-0,934","0,067","7,842","1,039","-4,182","-5,655","0,288","75,458","11,546","-5,982","-9,304","0,776","0,270","21,053","-0,673","0,940","-6,544","0,510","0,590"
35,"69,664","4,404","-0,957","-0,029","7,774","0,982","-4,335","-5,650","0,282","75,521","11,528","-5,960","-9,273","0,775","0,271","21,056","-0,687","0,971","-6,555","0,519","0,628"
36,"69,655","4,471","-0,990","-0,123","7,709","0,929","-4,507","-5,641","0,271","75,576","11,512","-5,966","-9,260","0,743","0,286","21,067","-0,694","0,997","-6,573","0,545","0,663"
37,"69,649","4,565","-1,049","-0,216","7,650","0,880","-4,689","-5,634","0,255","75,679","11,489","-5,988","-9,266","0,721","0,337","21,082","-0,697","1,017","-6,604","0,564","0,672"
38,"69,628","4,636","-1,079","-0,311","7,637","0,834","-4,872","-5,667","0,243","75,759","11,493","-6,063","-9,284","0,705","0,404","21,096","-0,699","1,036","-6,640","0,569","0,660"
39,"69,624","4,732","-1,126","-0,333","7,642","0,791","-4,995","-5,709","0,219","75,854","11,473","-6,082","-9,283","0,703","0,465","21,123","-0,696","1,048","-6,644","0,560","0,634"
40,"69,606","4,827","-1,151","-0,337","7,644","0,764","-5,086","-5,762","0,166","75,900","11,475","-6,102","-9,281","0,692","0,484","21,144","-0,699","1,060","-6,646","0,561","0,627"
41,"-0,266","-0,059","0,001","0,273","-0,376","0,002","-0,202","-0,135","0,000","0,188","0,212","-0,001","-1,333","0,405","-0,009","-0,230","-0,088","-1,137","-1,355","-0,578","-0,005"
42,"-0,536","0,169","0,001","0,801","-0,376","0,002","-0,201","-0,047","0,000","0,434","0,210","-0,002","-1,349","0,406","-0,008","0,297","-0,099","-1,136","-1,086","-0,578","-0,006"
43,"-0,536","1,097","0,000","0,801","-0,376","0,002","-0,201","-0,047","0,000","0,434","0,389","-0,003","-1,349","0,227","-0,008","0,297","-0,099","-1,136","-1,086","-0,578","-0,006"
44,"-0,952","1,092","0,001","0,683","-0,529","0,002","-0,617","0,314","-0,007","0,411","0,387","-0,003","-1,155","0,226","-0,007","0,184","0,109","-1,137","-0,940","-0,780","-0,009"
45,"-0,964","1,158","-0,001","0,609","-0,200","0,000","-0,616","0,440","-0,005","0,424","0,180","-0,003","-1,147","0,598","-0,012","0,300","0,077","-1,137","-0,828","-1,222","-0,013"
46,"-0,993","0,663","-0,001","0,490","-0,169","0,000","-0,647","0,436","-0,005","0,451","0,486","-0,004","-1,120","0,164","-0,007","0,184","0,109","-1,137","-0,904","-0,816","-0,009"
47,"-0,955","0,663","-0,001","0,236","0,042","0,000","-0,864","0,226","-0,002","0,465","0,486","-0,004","-1,106","0,164","-0,007","0,184","0,109","-1,137","-0,904","-0,816","-0,009"
48,"-0,824","1,086","0,001","0,191","0,137","0,000","-0,863","-0,253","0,001","0,887","0,526","-0,008","-0,614","0,226","-0,004","0,142","0,204","-1,137","-0,457","-0,874","-0,005"
49,"-0,595","1,088","0,001","-0,160","0,654","0,002","-0,986","-0,771","0,008","0,824","0,535","-0,007","-0,828","0,191","-0,005","0,142","0,204","-1,137","-0,726","-0,874","-0,008"
50,"-0,595","0,623","0,002","-0,298","0,417","0,002","-0,985","-0,480","0,004","0,824","0,535","-0,007","-0,827","0,123","-0,004","0,006","0,333","-1,137","-0,863","-0,933","-0,010"
51,"-0,335","0,372","0,001","-1,010","0,429","-0,012","-1,121","-0,442","0,031","0,969","0,362","-0,001","-0,877","0,004","-0,037","-0,301","0,484","-1,151","-1,520","-1,090","-0,013"
52,"0,026","0,867","-0,004","-1,744","0,304","-0,006","-1,284","-0,437","0,041","1,286","0,771","0,008","-0,839","0,128","-0,072","-0,634","0,543","-1,166","-2,138","-1,314","-0,027"
53,"0,008","0,756","-0,002","-2,500","0,328","0,020","-1,475","-0,437","0,025","1,291","0,729","0,033","-0,572","0,302","-0,108","-0,951","0,675","-1,174","-2,476","-1,764","-0,047"
54,"0,103","0,657","0,007","-3,292","0,353","0,050","-1,739","-0,573","-0,011","1,672","0,417","0,068","-0,120","0,630","-0,142","-1,279","0,789","-1,178","-2,678","-2,191","-0,067"
55,"0,150","0,669","0,032","-4,061","0,373","0,080","-2,096","-0,755","-0,071","1,544","0,453","0,112","0,164","1,026","-0,174","-1,586","0,960","-1,176","-2,629","-2,406","-0,078"
56,"-0,041","1,442","0,098","-4,710","0,347","0,112","-2,590","-0,900","-0,175","1,304","0,416","0,142","0,183","1,033","-0,202","-1,843","1,212","-1,171","-2,841","-2,305","-0,094"
57,"-0,183","1,675","0,175","-4,671","-0,184","0,092","-3,275","-0,495","-0,283","1,007","-0,075","0,160","-0,085","0,874","-0,229","-1,569","1,045","-1,181","-2,517","-1,796","-0,093"
58,"-0,667","1,432","0,250","-4,357","-0,659","0,059","-3,715","-0,187","-0,363","0,424","-0,088","0,176","-0,257","0,408","-0,259","-1,283","0,909","-1,196","-2,083","-1,364","-0,095"
59,"-0,709","1,862","0,294","-3,951","-1,004","0,029","-3,947","-0,335","-0,406","0,499","0,395","0,201","-0,520","-0,223","-0,299","-1,065","0,668","-1,219","-1,897","-0,762","-0,103"
60,"-0,914","2,564","0,366","-3,496","-1,288","0,010","-4,156","-0,514","-0,468","0,067","0,451","0,238","-0,776","-0,313","-0,352","-0,789","0,497","-1,247","-1,627","-0,236","-0,109"
61,"-0,984","3,037","0,463","-3,092","-1,665","0,003","-4,367","-0,653","-0,563","0,136","0,341","0,283","-1,038","-0,442","-0,425","-0,584","0,233","-1,286","-1,391","0,377","-0,114"
62,"-1,258","3,568","0,587","-2,683","-2,044","0,005","-4,588","-0,692","-0,673","-0,053","0,476","0,316","-1,095","-0,462","-0,505","-0,400","-0,048","-1,336","-0,994","0,920","-0,116"
63,"-1,730","4,122","0,737","-2,417","-2,454","0,006","-4,786","-0,744","-0,781","-0,017","0,070","0,336","-1,108","-0,421","-0,574","-0,378","-0,376","-1,395","-0,704","1,445","-0,121"
64,"-2,193","4,538","0,866","-2,140","-2,823","-0,006","-4,964","-0,720","-0,842","-0,396","0,246","0,316","-1,162","-0,434","-0,607","-0,359","-0,698","-1,463","-0,424","1,966","-0,142"
65,"-2,785","4,784","0,979","-1,820","-2,481","-0,018","-5,104","-0,620","-0,853","-0,389","0,318","0,293","-1,204","-0,452","-0,617","-0,288","-0,335","-1,531","-0,063","1,696","-0,180"
66,"-3,365","4,431","1,053","-1,780","-2,171","-0,041","-5,225","-0,586","-0,802","-0,896","0,392","0,240","-1,181","-0,332","-0,624","-0,515","-0,060","-1,604","0,021","1,496","-0,205"
67,"-3,779","4,212","1,096","-1,641","-1,703","-0,072","-5,360","-0,824","-0,703","-1,020","0,070","0,195","-1,164","-0,366","-0,632","-0,627","0,285","-1,680","0,243","1,227","-0,221"
68,"-4,203","4,086","1,151","-1,463","-1,239","-0,111","-5,409","-1,149","-0,595","-0,797","0,587","0,161","-0,503","-0,660","-0,661","-0,731","0,632","-1,761","0,484","0,996","-0,242"
69,"-4,189","4,378","1,208","-0,998","-0,960","-0,150","-5,372","-1,320","-0,534","-0,715","0,367","0,136","-0,419","-0,486","-0,685","-0,598","0,968","-1,846","0,321","0,531","-0,274"
70,"-4,854","4,596","1,324","-0,653","-0,768","-0,190","-5,358","-1,381","-0,500","-0,309","-0,003","0,113","-0,352","-0,341","-0,689","-0,550","1,328","-1,936","0,055","0,038","-0,327"
71,"-4,892","4,596","1,406","-0,655","-0,778","-0,239","-5,331","-1,320","-0,459","-0,244","-0,065","0,068","-0,334","-0,327","-0,675","-0,564","1,378","-2,034","0,001","-0,012","-0,387"
72,"-4,876","4,579","1,468","-0,682","-0,775","-0,291","-5,307","-1,287","-0,396","-0,186","-0,122","0,022","-0,327","-0,314","-0,671","-0,582","1,426","-2,135","-0,066","-0,061","-0,439"
73,"-4,856","4,571","1,521","-0,707","-0,739","-0,337","-5,272","-1,299","-0,331","-0,153","-0,168","-0,016","-0,326","-0,312","-0,682","-0,605","1,474","-2,231","-0,142","-0,102","-0,478"
74,"-4,822","4,566","1,574","-0,718","-0,705","-0,379","-5,223","-1,304","-0,271","-0,120","-0,210","-0,048","-0,341","-0,311","-0,701","-0,627","1,524","-2,323","-0,227","-0,146","-0,510"
75,"-4,788","4,568","1,632","-0,729","-0,682","-0,417","-5,173","-1,306","-0,224","-0,074","-0,261","-0,084","-0,362","-0,298","-0,711","-0,650","1,572","-2,410","-0,316","-0,193","-0,543"
76,"-4,777","4,562","1,689","-0,744","-0,656","-0,439","-5,141","-1,291","-0,192","-0,046","-0,313","-0,127","-0,384","-0,269","-0,700","-0,661","1,625","-2,494","-0,387","-0,263","-0,586"
77,"-4,746","4,616","1,741","-0,759","-0,627","-0,450","-5,131","-1,277","-0,169","-0,014","-0,358","-0,164","-0,405","-0,240","-0,682","-0,656","1,680","-2,572","-0,436","-0,344","-0,640"
78,"-4,754","4,659","1,779","-0,778","-0,600","-0,455","-5,137","-1,260","-0,142","0,042","-0,363","-0,191","-0,429","-0,219","-0,672","-0,648","1,731","-2,645","-0,478","-0,420","-0,691"
79,"-4,757","4,696","1,808","-0,805","-0,564","-0,449","-5,155","-1,252","-0,123","0,081","-0,369","-0,205","-0,471","-0,211","-0,677","-0,639","1,781","-2,713","-0,528","-0,490","-0,734"
80,"-4,759","4,727","1,831","-0,836","-0,515","-0,439","-5,194","-1,255","-0,106","0,124","-0,339","-0,214","-0,498","-0,198","-0,688","-0,617","1,832","-2,773","-0,565","-0,552","-0,768"
81,"-4,760","4,754","1,846","-0,878","-0,470","-0,434","-5,257","-1,248","-0,083","0,129","-0,293","-0,218","-0,523","-0,200","-0,707","-0,585","1,880","-2,830","-0,581","-0,612","-0,796"
82,"-4,770","4,786","1,852","-0,931","-0,424","-0,425","-5,315","-1,253","-0,053","0,171","-0,365","-0,231","-0,546","-0,170","-0,709","-0,568","1,932","-2,887","-0,613","-0,650","-0,831"
83,"-4,728","4,798","1,861","-0,992","-0,428","-0,425","-5,347","-1,269","-0,015","0,170","-0,350","-0,261","-0,563","-0,174","-0,683","-0,585","1,937","-2,948","-0,676","-0,641","-0,883"
84,"-4,737","4,776","1,877","-1,004","-0,448","-0,417","-5,367","-1,279","0,014","0,158","-0,382","-0,289","-0,577","-0,169","-0,653","-0,563","1,925","-3,011","-0,698","-0,631","-0,943"
85,"-4,719","4,757","1,896","-1,005","-0,461","-0,389","-5,375","-1,299","0,020","0,148","-0,366","-0,308","-0,578","-0,163","-0,640","-0,540","1,913","-3,074","-0,705","-0,624","-0,995"
86,"-4,687","4,749","1,910","-1,021","-0,475","-0,350","-5,391","-1,318","0,021","0,184","-0,396","-0,311","-0,579","-0,171","-0,654","-0,527","1,902","-3,135","-0,718","-0,604","-1,032"
87,"-4,694","4,730","1,922","-1,017","-0,493","-0,296","-5,401","-1,331","0,009","0,229","-0,417","-0,310","-0,585","-0,176","-0,683","-0,495","1,892","-3,192","-0,720","-0,580","-1,053"
88,"-4,661","4,755","1,937","-0,973","-0,502","-0,231","-5,398","-1,345","-0,024","0,208","-0,419","-0,320","-0,599","-0,177","-0,715","-0,438","1,900","-3,246","-0,702","-0,572","-1,057"
89,"-4,666","4,736","1,962","-0,915","-0,507","-0,149","-5,379","-1,356","-0,072","0,176","-0,435","-0,341","-0,617","-0,177","-0,738","-0,378","1,909","-3,306","-0,680","-0,573","-1,066"
90,"-4,687","4,723","1,991","-0,903","-0,536","-0,072","-5,358","-1,355","-0,113","0,180","-0,475","-0,360","-0,641","-0,176","-0,754","-0,363","1,898","-3,366","-0,704","-0,555","-1,083"
91,"-4,647","4,733","2,008","-0,900","-0,568","-0,029","-5,350","-1,346","-0,114","0,207","-0,482","-0,377","-0,674","-0,163","-0,767","-0,345","1,879","-3,428","-0,730","-0,540","-1,104"
92,"-4,664","4,772","2,036","-0,936","-0,574","-0,024","-5,348","-1,332","-0,082","0,214","-0,514","-0,400","-0,715","-0,147","-0,788","-0,356","1,906","-3,490","-0,789","-0,576","-1,114"
93,"-4,668","4,790","2,066","-0,978","-0,594","-0,029","-5,343","-1,295","-0,048","0,212","-0,538","-0,423","-0,768","-0,140","-0,820","-0,376","1,913","-3,550","-0,862","-0,592","-1,114"
94,"-4,671","4,802","2,086","-1,007","-0,589","-0,030","-5,341","-1,264","-0,011","0,188","-0,558","-0,430","-0,826","-0,135","-0,874","-0,397","1,929","-3,608","-0,935","-0,620","-1,107"
95,"-4,674","4,804","2,095","-1,037","-0,570","-0,033","-5,324","-1,245","0,039","0,139","-0,534","-0,429","-0,878","-0,128","-0,933","-0,418","1,951","-3,665","-1,010","-0,649","-1,102"
96,"-4,664","4,815","2,099","-1,037","-0,529","-0,033","-5,298","-1,258","0,087","0,114","-0,495","-0,423","-0,941","-0,121","-0,994","-0,406","1,983","-3,717","-1,064","-0,683","-1,095"
97,"-4,650","4,822","2,111","-1,073","-0,498","-0,029","-5,272","-1,281","0,119","0,081","-0,568","-0,427","-1,020","-0,067","-1,044","-0,427","2,007","-3,765","-1,150","-0,710","-1,086"
98,"-4,570","4,797","2,133","-1,127","-0,491","-0,019","-5,242","-1,289","0,126","0,033","-0,573","-0,440","-1,077","-0,038","-1,083","-0,468","2,008","-3,807","-1,252","-0,719","-1,071"
99,"-4,537","4,817","2,153","-1,158","-0,442","0,004","-5,207","-1,307","0,118","-0,007","-0,583","-0,456","-1,157","-0,035","-1,121","-0,493","2,033","-3,842","-1,329","-0,761","-1,049"
100,"-4,460","4,820","2,159","-1,200","-0,401","0,033","-5,174","-1,316","0,110","-0,043","-0,582","-0,464","-1,228","0,009","-1,162","-0,524","2,057","-3,873","-1,428","-0,785","-1,029"
101,"-4,371","4,820","2,151","-1,237","-0,352","0,056","-5,133","-1,339","0,123","-0,078","-0,581","-0,466","-1,304","0,013","-1,194","-0,551","2,087","-3,902","-1,501","-0,772","-1,020"
102,"-4,315","4,850","2,135","-1,287","-0,309","0,064","-5,082","-1,362","0,156","-0,140","-0,587","-0,471","-1,390","0,084","-1,205","-0,601","2,113","-3,925","-1,605","-0,819","-1,028"
103,"-4,243","4,809","2,110","-1,342","-0,279","0,072","-5,021","-1,382","0,193","-0,164","-0,576","-0,475","-1,463","0,141","-1,202","-0,666","2,128","-3,942","-1,694","-0,868","-1,045"
104,"-4,177","4,766","2,080","-1,410","-0,253","0,085","-4,972","-1,390","0,223","-0,163","-0,549","-0,480","-1,530","0,154","-1,200","-0,733","2,151","-3,953","-1,799","-0,921","-1,057"
105,"-4,079","4,763","2,054","-1,494","-0,232","0,110","-4,937","-1,386","0,234","-0,148","-0,548","-0,479","-1,565","0,160","-1,206","-0,801","2,179","-3,959","-1,909","-0,972","-1,063"
106,"-4,047","4,756","2,036","-1,591","-0,216","0,144","-4,912","-1,376","0,226","-0,135","-0,536","-0,464","-1,611","0,153","-1,220","-0,873","2,208","-3,959","-2,030","-1,020","-1,070"
107,"-3,971","4,769","2,008","-1,691","-0,192","0,177","-4,903","-1,356","0,220","-0,101","-0,537","-0,442","-1,628","0,165","-1,234","-0,935","2,243","-3,956","-2,136","-1,077","-1,085"
108,"-3,877","4,738","1,968","-1,828","-0,189","0,207","-4,902","-1,333","0,228","-0,082","-0,541","-0,417","-1,656","0,188","-1,232","-1,027","2,265","-3,953","-2,282","-1,107","-1,119"
109,"-3,791","4,772","1,934","-1,911","-0,216","0,222","-4,916","-1,337","0,241","-0,028","-0,539","-0,397","-1,737","0,230","-1,202","-1,063","2,263","-3,947","-2,384","-1,115","-1,170"
110,"-3,753","4,832","1,915","-1,988","-0,275","0,207","-4,915","-1,333","0,263","-0,002","-0,521","-0,392","-1,811","0,268","-1,145","-1,113","2,239","-3,940","-2,510","-1,094","-1,232"
111,"-3,657","4,832","1,906","-2,051","-0,331","0,160","-4,897","-1,308","0,300","0,050","-0,539","-0,392","-1,863","0,283","-1,067","-1,153","2,223","-3,930","-2,628","-1,070","-1,307"
112,"-3,570","4,809","1,905","-2,107","-0,397","0,103","-4,870","-1,267","0,337","0,111","-0,509","-0,389","-1,931","0,275","-0,966","-1,188","2,203","-3,919","-2,762","-1,044","-1,407"
113,"-3,486","4,783","1,901","-2,154","-0,442","0,063","-4,850","-1,238","0,359","0,223","-0,452","-0,381","-2,026","0,268","-0,838","-1,212","2,186","-3,907","-2,912","-1,031","-1,536"
114,"-3,432","4,774","1,906","-2,256","-0,477","0,049","-4,837","-1,238","0,354","0,288","-0,437","-0,364","-2,156","0,290","-0,728","-1,284","2,173","-3,894","-3,149","-1,025","-1,658"
115,"-3,361","4,795","1,918","-2,286","-0,495","0,047","-4,840","-1,263","0,326","0,335","-0,449","-0,335","-2,284","0,326","-0,687","-1,276","2,165","-3,882","-3,273","-1,032","-1,713"
116,"-3,332","4,862","1,950","-2,309","-0,515","0,037","-4,843","-1,279","0,290","0,420","-0,443","-0,326","-2,350","0,372","-0,667","-1,254","2,159","-3,870","-3,330","-1,052","-1,730"
117,"-3,252","4,847","1,981","-2,334","-0,573","0,012","-4,828","-1,262","0,265","0,535","-0,454","-0,338","-2,389","0,435","-0,637","-1,244","2,126","-3,860","-3,377","-1,056","-1,734"
118,"-3,156","4,900","1,996","-2,332","-0,623","-0,023","-4,808","-1,257","0,263","0,654","-0,465","-0,353","-2,430","0,442","-0,611","-1,219","2,102","-3,851","-3,389","-1,078","-1,735"
119,"-3,083","4,968","2,007","-2,342","-0,655","-0,055","-4,790","-1,266","0,270","0,792","-0,452","-0,350","-2,425","0,444","-0,604","-1,201","2,076","-3,842","-3,380","-1,099","-1,739"
120,"-2,997","4,961","2,016","-2,341","-0,680","-0,097","-4,756","-1,265","0,288","0,909","-0,411","-0,311","-2,396","0,431","-0,625","-1,185","2,048","-3,833","-3,345","-1,118","-1,752"
121,"-2,916","5,005","2,024","-2,321","-0,691","-0,156","-4,715","-1,251","0,326","0,986","-0,383","-0,246","-2,412","0,422","-0,651","-1,159","2,039","-3,823","-3,324","-1,159","-1,790"
122,"-2,884","5,043","2,034","-2,336","-0,673","-0,214","-4,677","-1,229","0,367","1,053","-0,370","-0,177","-2,446","0,441","-0,668","-1,166","2,066","-3,814","-3,348","-1,225","-1,843"
123,"-2,857","5,086","2,053","-2,356","-0,661","-0,265","-4,657","-1,210","0,393","1,168","-0,394","-0,130","-2,419","0,476","-0,667","-1,166","2,089","-3,805","-3,354","-1,278","-1,893"
124,"-2,847","5,118","2,076","-2,424","-0,680","-0,286","-4,644","-1,207","0,385","1,283","-0,420","-0,112","-2,388","0,495","-0,649","-1,213","2,077","-3,796","-3,411","-1,278","-1,930"
125,"-2,843","5,162","2,112","-2,429","-0,674","-0,281","-4,638","-1,220","0,337","1,349","-0,375","-0,105","-2,418","0,460","-0,627","-1,192","2,080","-3,789","-3,413","-1,288","-1,959"
126,"-2,806","5,199","2,147","-2,443","-0,676","-0,258","-4,644","-1,235","0,273","1,419","-0,300","-0,100","-2,431","0,442","-0,624","-1,173","2,059","-3,785","-3,418","-1,293","-1,971"
127,"-2,791","5,231","2,166","-2,458","-0,652","-0,230","-4,660","-1,254","0,221","1,510","-0,271","-0,093","-2,394","0,463","-0,648","-1,153","2,047","-3,779","-3,398","-1,309","-1,955"
128,"-2,869","5,280","2,200","-2,504","-0,651","-0,207","-4,743","-1,312","0,163","1,556","-0,205","-0,096","-2,407","0,432","-0,680","-1,159","2,009","-3,774","-3,407","-1,281","-1,922"
129,"-2,867","5,218","2,216","-2,514","-0,643","-0,197","-4,774","-1,318","0,129","1,641","-0,207","-0,100","-2,407","0,450","-0,713","-1,141","1,978","-3,766","-3,414","-1,252","-1,878"
130,"-2,884","5,228","2,223","-2,557","-0,668","-0,191","-4,865","-1,332","0,111","1,678","-0,158","-0,106","-2,464","0,412","-0,733","-1,138","1,936","-3,758","-3,447","-1,206","-1,848"
131,"-2,939","5,259","2,218","-2,593","-0,699","-0,193","-4,959","-1,335","0,112","1,700","-0,163","-0,110","-2,527","0,419","-0,734","-1,125","1,893","-3,747","-3,464","-1,187","-1,835"
132,"-2,942","5,239","2,197","-2,630","-0,717","-0,212","-5,033","-1,343","0,138","1,700","-0,150","-0,121","-2,581","0,461","-0,716","-1,129","1,847","-3,732","-3,495","-1,164","-1,828"
