Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z
10,"0,002","-0,002","0,949","-0,004","0,005","1,016","0,004","0,005","1,005","0,005","0,011","0,958","-0,007","0,002","1,027","0,007","0,010","1,018","-0,012","0,002","1,064"
11,"0,002","0,001","0,947","0,010","0,004","1,016","0,004","0,002","1,006","0,003","0,004","0,955","-0,005","-0,004","1,030","0,006","0,012","1,013","-0,015","-0,002","1,058"
12,"0,002","-0,001","0,947","0,012","0,006","1,011","0,002","-0,005","1,006","0,002","0,006","0,958","-0,003","0,000","1,028","0,005","0,010","1,007","-0,010","-0,012","1,065"
13,"-0,004","0,000","0,944","0,002","0,006","1,014","-0,002","0,006","1,002","0,003","0,002","0,954","-0,002","0,004","1,025","0,002","0,010","1,001","-0,004","-0,012","1,067"
14,"0,000","-0,002","0,945","-0,008","0,002","1,019","-0,002","0,002","1,003","0,000","0,005","0,959","-0,002","0,001","1,025","0,005","0,005","1,000","0,000","-0,002","1,061"
15,"0,002","0,004","0,942","-0,017","0,004","1,020","0,006","0,005","1,000","0,005","0,002","0,952","-0,009","-0,003","1,027","0,005","0,004","1,004","0,003","-0,001","1,062"
16,"0,000","-0,002","0,947","-0,021","0,006","1,023","0,004","0,006","1,001","0,004","0,008","0,958","0,000","0,005","1,028","0,010","0,004","1,005","-0,003","0,001","1,062"
17,"-0,001","0,004","0,944","-0,011","0,013","1,023","-0,001","0,004","1,006","0,007","0,005","0,954","0,001","0,009","1,025","0,005","0,005","1,009","-0,008","0,002","1,058"
18,"0,002","0,007","0,946","-0,004","0,019","1,020","0,001","0,008","1,009","0,010","0,002","0,953","-0,001","-0,003","1,030","0,007","0,000","1,007","-0,009","0,013","1,055"
19,"-0,004","-0,001","0,948","0,001","0,014","1,026","-0,002","0,003","1,005","0,006","0,001","0,952","-0,003","0,002","1,024","0,006","0,003","1,010","-0,005","0,018","1,056"
20,"0,000","0,003","0,946","0,002","0,020","1,020","-0,002","0,009","1,010","0,004","0,006","0,956","-0,004","0,001","1,030","0,006","0,001","1,006","-0,002","0,006","1,061"
21,"-0,004","0,001","0,947","0,000","0,006","1,025","-0,004","0,006","1,009","0,005","0,011","0,956","-0,002","0,007","1,030","0,000","0,001","1,005","0,005","0,002","1,069"
22,"0,001","0,001","0,944","-0,005","-0,001","1,027","-0,001","0,007","1,006","0,008","0,006","0,962","-0,001","0,006","1,027","0,007","0,003","1,010","0,002","-0,001","1,075"
23,"-0,003","-0,003","0,939","-0,005","-0,015","1,024","-0,009","0,001","1,007","0,011","0,006","0,956","0,002","0,000","1,028","0,005","0,006","1,014","0,002","-0,010","1,068"
24,"-0,002","-0,004","0,943","0,007","-0,006","1,021","-0,001","-0,008","1,008","0,001","0,010","0,955","-0,004","0,003","1,029","0,009","0,009","1,011","-0,006","-0,013","1,069"
25,"0,000","0,002","0,942","0,002","-0,003","1,020","0,000","-0,005","1,007","-0,002","0,005","0,960","-0,011","-0,001","1,029","0,010","0,003","1,016","-0,013","0,002","1,056"
26,"0,002","-0,006","0,944","0,000","0,000","1,014","-0,001","-0,001","1,006","-0,001","0,005","0,955","-0,009","-0,002","1,029","0,008","-0,001","1,017","-0,007","0,009","1,055"
27,"0,001","0,001","0,945","-0,004","0,000","1,014","0,003","-0,010","1,007","0,001","0,006","0,962","-0,009","0,001","1,024","0,005","-0,001","1,014","0,000","0,002","1,060"
28,"0,003","0,001","0,947","-0,001","0,001","1,013","-0,001","0,001","1,003","-0,002","0,002","0,954","-0,002","0,000","1,021","0,000","-0,004","1,007","-0,004","0,003","1,063"
29,"0,000","-0,003","0,942","0,003","-0,008","1,018","0,000","-0,006","0,997","0,001","0,000","0,958","0,001","0,007","1,020","-0,003","-0,002","1,003","-0,001","0,004","1,061"
30,"0,000","-0,001","0,956","-0,003","0,003","1,024","-0,005","0,011","0,998","0,000","-0,004","0,959","0,001","0,001","1,019","0,003","0,001","1,001","-0,002","-0,006","1,058"
31,"0,005","-0,002","0,947","-0,010","-0,001","1,026","0,001","0,006","1,002","0,005","-0,006","0,953","0,003","-0,005","1,025","0,004","-0,003","1,005","-0,002","-0,005","1,058"
32,"0,000","0,002","0,948","-0,004","0,001","1,018","0,001","0,018","0,999","0,001","-0,003","0,955","-0,001","-0,009","1,025","0,003","0,002","1,001","-0,001","-0,006","1,057"
33,"-0,002","0,003","0,948","0,003","-0,003","1,025","0,003","0,008","0,999","0,011","0,003","0,955","-0,002","-0,008","1,029","0,001","0,003","1,004","0,006","-0,006","1,061"
34,"0,005","0,003","0,951","0,005","0,007","1,018","-0,001","0,005","1,004","0,003","0,001","0,956","-0,001","-0,003","1,033","0,002","0,001","1,005","0,007","-0,005","1,064"
35,"0,000","0,000","0,952","0,003","0,005","1,013","0,006","0,006","1,004","0,007","0,005","0,959","0,003","-0,014","1,036","0,002","0,000","1,006","-0,002","-0,009","1,066"
36,"0,000","0,001","0,948","-0,002","0,012","1,016","0,002","0,002","1,006","-0,003","0,001","0,964","-0,005","0,003","1,027","0,004","0,000","1,009","0,000","-0,013","1,060"
37,"-0,001","-0,003","0,945","0,001","0,016","1,015","0,002","0,004","1,006","0,003","-0,001","0,957","0,007","-0,002","1,024","0,003","0,000","1,006","0,001","-0,013","1,068"
38,"0,000","0,001","0,947","-0,006","0,010","1,022","-0,002","-0,001","1,002","0,000","0,006","0,961","-0,002","0,000","1,023","0,003","-0,002","1,010","-0,002","-0,008","1,064"
39,"-0,006","-0,001","0,950","-0,007","0,005","1,025","0,004","0,006","1,000","-0,005","0,001","0,951","0,003","-0,007","1,027","-0,002","-0,002","1,006","0,000","-0,001","1,060"
40,"0,001","-0,003","0,950","-0,007","0,005","1,025","-0,005","0,008","1,010","-0,007","0,004","0,953","-0,006","-0,004","1,028","0,002","0,004","1,007","-0,005","0,000","1,053"
41,"-0,004","0,000","0,942","-0,005","0,001","1,026","-0,008","0,005","1,002","0,005","0,003","0,958","-0,004","-0,001","1,030","0,000","-0,004","1,009","-0,013","0,004","1,058"
42,"0,006","-0,004","0,945","0,005","0,003","1,021","-0,001","0,001","1,001","0,004","0,006","0,958","-0,003","0,002","1,034","0,002","-0,004","1,011","-0,016","0,009","1,059"
43,"0,001","0,002","0,950","0,007","-0,003","1,018","0,004","-0,003","1,006","0,003","0,003","0,953","-0,004","-0,003","1,026","0,008","0,006","1,004","-0,014","0,010","1,060"
44,"0,000","-0,002","0,948","0,002","0,002","1,017","0,005","0,005","1,002","0,004","0,006","0,958","0,003","0,000","1,032","0,007","0,002","1,009","0,001","0,008","1,066"
45,"0,002","-0,001","0,943","0,000","-0,012","1,023","-0,003","-0,004","1,001","0,001","0,004","0,952","-0,007","-0,001","1,028","0,010","-0,004","1,007","0,004","0,005","1,064"
46,"0,001","0,002","0,956","-0,009","-0,002","1,022","-0,001","-0,002","1,010","-0,002","0,005","0,950","-0,005","0,001","1,023","0,011","0,003","1,006","-0,008","-0,004","1,065"
47,"0,002","0,000","0,949","-0,016","-0,002","1,027","0,001","-0,006","1,007","-0,001","0,002","0,954","-0,006","-0,005","1,031","0,005","0,002","1,008","-0,013","-0,010","1,060"
48,"-0,003","0,000","0,945","-0,013","-0,003","1,019","0,004","0,005","1,003","0,002","0,003","0,959","-0,001","0,002","1,030","0,001","0,000","1,007","-0,006","-0,007","1,061"
49,"0,001","-0,003","0,944","-0,016","0,004","1,015","0,002","-0,003","0,999","0,006","0,001","0,955","0,000","-0,006","1,031","-0,002","0,002","1,003","-0,003","-0,006","1,061"
50,"0,005","0,000","0,950","-0,002","0,009","1,008","-0,001","0,004","1,004","0,003","0,002","0,960","-0,009","-0,007","1,030","-0,002","0,001","1,004","-0,005","-0,010","1,064"
51,"0,003","0,000","0,946","0,010","0,009","1,015","-0,004","0,004","1,000","0,003","0,001","0,953","-0,007","-0,005","1,026","0,004","0,000","1,006","-0,002","-0,002","1,058"
52,"-0,002","0,004","0,951","0,011","0,014","1,015","-0,001","0,007","1,004","-0,002","0,001","0,955","-0,007","0,000","1,024","-0,001","0,004","1,004","-0,010","0,010","1,056"
53,"-0,001","0,002","0,946","0,009","0,010","1,025","0,001","0,012","1,002","0,003","0,008","0,955","0,004","0,002","1,028","-0,001","0,000","1,008","-0,002","0,003","1,056"
54,"0,003","-0,002","0,945","0,007","0,011","1,024","0,006","0,011","0,999","0,008","0,002","0,955","-0,001","0,000","1,029","-0,002","0,005","1,007","-0,007","-0,002","1,065"
55,"0,004","0,003","0,948","-0,003","0,003","1,022","0,006","0,016","0,998","0,002","0,003","0,953","-0,006","0,003","1,029","0,004","0,002","1,009","-0,008","0,003","1,062"
56,"-0,001","0,004","0,945","-0,014","0,011","1,031","-0,006","0,013","1,001","0,003","0,007","0,957","-0,007","-0,005","1,028","0,005","0,006","1,006","-0,018","0,002","1,061"
57,"-0,002","0,000","0,947","-0,023","0,010","1,024","-0,007","0,004","1,011","0,000","0,001","0,950","-0,002","0,000","1,025","0,001","0,011","1,010","-0,008","0,001","1,058"
58,"0,001","0,005","0,948","-0,016","0,004","1,018","-0,002","-0,002","1,003","0,004","0,004","0,956","-0,003","0,002","1,027","0,005","0,000","1,005","-0,008","-0,002","1,064"
59,"-0,006","-0,001","0,949","-0,004","-0,001","1,010","-0,003","-0,001","1,001","-0,001","0,005","0,950","-0,004","-0,002","1,033","0,005","0,008","1,009","-0,002","0,003","1,066"
60,"0,003","0,001","0,945","-0,005","0,000","1,016","-0,005","-0,006","1,008","0,004","0,009","0,958","0,000","0,006","1,027","0,005","0,009","1,007","-0,005","-0,001","1,067"
61,"0,002","-0,003","0,937","-0,002","-0,001","1,012","-0,005","0,002","1,001","0,005","0,011","0,962","-0,006","0,004","1,027","0,008","0,006","1,006","-0,007","0,000","1,072"
62,"-0,003","0,008","0,954","0,000","-0,004","1,013","-0,005","0,005","1,003","0,000","0,007","0,953","-0,007","-0,002","1,022","0,003","0,003","1,005","-0,007","0,006","1,065"
63,"-0,003","0,001","0,937","0,003","0,008","1,018","-0,003","0,011","1,002","0,002","0,004","0,955","-0,005","0,004","1,024","0,004","0,008","1,007","-0,001","0,001","1,061"
64,"-0,004","0,003","0,949","-0,004","0,010","1,020","-0,004","0,014","0,999","-0,001","0,005","0,952","-0,004","-0,001","1,025","-0,002","-0,001","1,010","-0,006","0,001","1,061"
65,"0,003","0,003","0,947","-0,001","-0,001","1,034","0,008","0,014","1,002","0,001","0,002","0,950","-0,001","0,001","1,025","-0,006","0,009","1,003","-0,011","0,004","1,053"
66,"-0,003","-0,001","0,946","-0,004","0,007","1,030","0,000","0,009","1,002","0,005","0,002","0,954","-0,005","-0,005","1,033","-0,004","0,002","1,010","-0,008","0,004","1,051"
67,"0,004","0,005","0,948","-0,001","0,005","1,020","-0,001","0,009","1,004","0,001","0,009","0,959","-0,009","-0,002","1,027","-0,004","0,004","1,007","-0,005","0,003","1,060"
68,"0,001","0,002","0,948","-0,006","0,014","1,010","-0,003","0,007","1,003","0,001","0,008","0,956","-0,004","-0,005","1,032","0,002","0,007","1,008","-0,001","0,000","1,056"
69,"-0,001","-0,001","0,945","-0,008","0,016","1,015","-0,004","0,001","1,006","0,000","0,008","0,960","-0,008","-0,007","1,034","0,003","0,002","1,013","-0,001","-0,006","1,063"
70,"0,000","0,007","0,951","-0,004","0,011","1,019","0,001","0,005","1,008","0,000","0,013","0,956","0,002","0,000","1,026","0,004","0,006","1,009","-0,002","-0,011","1,058"
71,"-0,002","0,003","0,942","-0,004","-0,001","1,016","-0,001","0,002","1,006","0,001","0,010","0,953","-0,002","0,000","1,031","0,000","0,006","1,010","-0,004","0,000","1,058"
72,"0,000","0,005","0,947","0,003","0,005","1,013","0,001","0,005","1,005","0,004","0,011","0,962","-0,005","0,007","1,031","0,002","0,006","1,010","-0,001","-0,003","1,071"
73,"-0,003","0,004","0,950","0,004","0,000","1,020","0,002","0,009","1,005","0,005","0,008","0,955","-0,004","0,015","1,024","0,002","0,013","1,009","-0,005","0,006","1,067"
74,"-0,002","0,004","0,947","-0,010","0,001","1,030","-0,002","0,015","1,006","0,001","0,011","0,959","-0,009","0,005","1,024","0,000","0,008","1,009","-0,012","0,011","1,065"
75,"-0,003","0,011","0,950","-0,017","0,000","1,024","-0,003","0,010","1,004","0,004","0,007","0,951","-0,011","0,005","1,029","0,003","0,008","1,012","-0,013","0,012","1,059"
76,"-0,002","0,003","0,948","-0,010","-0,003","1,030","0,000","0,015","1,010","0,001","0,009","0,962","-0,007","0,008","1,026","-0,003","0,008","1,010","-0,009","0,014","1,062"
77,"0,006","0,001","0,948","-0,008","0,007","1,019","0,004","0,002","1,002","0,008","0,006","0,956","-0,002","0,003","1,025","-0,004","0,002","1,008","0,002","0,012","1,062"
78,"0,000","0,007","0,946","-0,009","0,002","1,016","-0,004","0,006","1,005","0,002","0,012","0,959","-0,005","0,010","1,025","0,001","0,008","1,008","0,002","0,017","1,059"
79,"-0,002","0,006","0,949","0,000","0,014","1,018","-0,004","0,004","1,001","0,003","0,007","0,956","-0,003","0,001","1,030","0,003","0,003","1,004","-0,004","0,014","1,055"
80,"-0,006","0,005","0,951","0,004","0,013","1,017","-0,004","0,003","1,005","0,006","0,005","0,952","0,000","0,008","1,023","0,002","0,005","1,006","-0,001","0,015","1,059"
81,"-0,002","-0,001","0,950","0,001","0,009","1,018","0,001","0,007","1,001","0,002","0,012","0,957","-0,005","0,010","1,027","0,001","0,003","1,005","0,000","0,003","1,064"
82,"-0,003","0,007","0,949","-0,003","0,012","1,016","0,002","0,007","1,005","0,005","0,011","0,959","-0,005","0,011","1,030","-0,001","0,002","1,005","0,005","0,003","1,064"
83,"0,001","0,005","0,949","0,000","0,007","1,017","0,003","0,015","1,006","-0,001","0,006","0,956","0,000","0,006","1,025","-0,001","0,006","1,008","-0,002","-0,001","1,064"
84,"0,002","0,003","0,948","0,004","0,009","1,018","0,010","0,014","1,000","0,004","0,006","0,957","-0,002","0,000","1,031","-0,003","0,005","1,011","-0,007","0,010","1,057"
85,"-0,001","0,008","0,947","-0,005","0,007","1,024","-0,001","0,021","0,996","0,002","0,007","0,953","-0,007","0,004","1,027","-0,005","0,008","1,009","-0,011","0,009","1,059"
86,"0,000","0,003","0,950","-0,012","0,011","1,024","0,000","0,019","1,006","0,002","0,009","0,958","-0,003","0,005","1,027","-0,001","0,008","1,007","-0,016","0,009","1,059"
87,"0,001","0,004","0,943","-0,004","0,011","1,024","0,000","0,015","1,006","0,004","0,006","0,955","-0,010","-0,003","1,027","-0,003","0,004","1,009","-0,011","0,004","1,060"
88,"0,000","0,008","0,948","-0,002","0,013","1,018","-0,002","0,017","1,001","0,000","0,009","0,956","-0,003","0,009","1,027","0,001","0,011","1,009","0,003","0,004","1,062"
89,"-0,004","-0,003","0,947","-0,007","0,010","1,017","-0,003","0,011","0,999","-0,001","0,006","0,962","0,000","0,001","1,023","0,001","0,005","1,011","0,002","-0,004","1,063"
90,"0,001","0,002","0,947","-0,010","0,011","1,015","-0,007","0,001","1,006","0,001","0,005","0,954","-0,007","-0,001","1,022","0,005","0,006","1,006","-0,007","0,002","1,062"
91,"-0,002","0,003","0,949","-0,012","0,001","1,019","-0,005","0,005","1,004","0,002","0,000","0,948","-0,004","0,005","1,020","0,008","0,007","1,005","-0,008","0,005","1,056"
92,"0,000","0,000","0,948","-0,012","0,003","1,019","0,006","0,011","1,002","0,002","0,004","0,961","0,000","0,002","1,022","0,007","0,007","1,003","-0,004","0,006","1,057"
93,"0,004","-0,001","0,943","-0,005","0,002","1,015","0,005","0,012","1,002","-0,001","0,007","0,957","0,002","-0,002","1,026","0,003","0,003","1,005","-0,002","0,008","1,062"
94,"0,003","0,007","0,950","-0,006","0,000","1,020","0,001","0,013","1,008","0,004","0,006","0,955","-0,015","0,001","1,022","0,004","0,006","1,008","-0,005","0,009","1,057"
95,"0,000","0,006","0,950","-0,003","0,009","1,018","-0,002","0,007","1,004","0,001","0,010","0,957","-0,007","0,007","1,029","0,000","0,012","1,006","-0,013","0,004","1,059"
96,"-0,003","0,003","0,948","0,009","0,012","1,009","-0,005","0,011","1,002","0,003","0,006","0,961","-0,004","0,010","1,027","-0,001","0,004","1,007","-0,017","0,002","1,053"
97,"-0,003","0,002","0,950","0,000","0,009","1,018","0,000","0,018","0,999","-0,001","0,007","0,960","-0,001","0,007","1,028","0,003","0,010","1,009","-0,015","0,004","1,065"
98,"-0,001","0,008","0,949","-0,006","0,017","1,017","0,004","0,010","1,003","0,001","0,007","0,953","-0,002","0,006","1,025","0,000","0,005","1,011","-0,001","0,006","1,071"
99,"-0,003","0,007","0,949","-0,013","0,007","1,025","0,002","0,016","1,004","0,003","0,006","0,955","-0,008","-0,001","1,028","-0,003","0,008","1,008","0,005","0,008","1,066"
100,"0,001","0,003","0,951","-0,007","0,011","1,027","-0,004","0,016","1,008","-0,002","0,011","0,957","-0,009","0,001","1,030","0,001","0,004","1,011","-0,004","0,008","1,053"
101,"0,001","0,004","0,951","-0,005","0,012","1,013","0,002","0,010","1,004","0,000","0,006","0,955","-0,003","0,000","1,030","0,000","0,003","1,010","-0,008","0,010","1,053"
102,"-0,001","0,003","0,946","0,002","0,009","1,012","0,000","0,011","1,001","0,004","0,010","0,956","-0,005","0,007","1,033","-0,003","0,005","1,009","-0,010","0,010","1,059"
103,"0,001","0,004","0,946","0,000","0,013","1,015","0,007","0,011","1,001","0,003","0,009","0,956","-0,002","0,003","1,031","-0,003","0,004","1,007","-0,009","0,008","1,059"
104,"0,000","0,005","0,948","-0,006","0,018","1,014","0,001","0,009","1,005","0,000","0,010","0,962","-0,007","0,006","1,025","-0,001","0,003","1,006","-0,008","0,008","1,058"
105,"0,001","0,003","0,945","-0,011","0,012","1,018","-0,010","0,009","1,009","0,004","0,014","0,959","-0,009","0,009","1,025","0,001","0,001","1,009","-0,002","0,011","1,056"
106,"-0,001","0,005","0,946","-0,007","0,004","1,019","-0,010","0,010","1,002","0,000","0,013","0,962","-0,002","0,005","1,028","0,002","0,005","1,006","0,010","0,005","1,072"
107,"0,002","0,002","0,948","-0,008","-0,002","1,024","-0,002","0,012","1,007","0,004","0,007","0,956","0,001","0,009","1,028","0,002","0,008","1,005","0,002","0,007","1,062"
108,"-0,004","0,007","0,946","-0,014","0,007","1,027","0,003","0,014","1,003","0,003","0,004","0,957","0,000","0,012","1,027","0,008","0,006","1,006","-0,009","0,008","1,053"
109,"-0,002","0,000","0,947","-0,009","0,002","1,023","0,000","0,009","1,004","0,007","0,008","0,951","0,000","0,008","1,027","0,008","0,005","1,010","-0,018","0,006","1,053"
110,"-0,001","-0,001","0,951","-0,003","0,010","1,008","-0,002","0,004","1,001","0,002","0,002","0,957","-0,001","0,007","1,029","0,004","0,005","1,008","-0,016","0,010","1,060"
111,"-0,001","0,007","0,951","0,002","0,011","1,020","-0,005","0,004","1,007","0,002","0,009","0,957","-0,013","0,006","1,026","0,006","0,010","1,007","-0,009","0,006","1,064"
112,"-0,005","0,005","0,947","0,002","0,018","1,017","0,000","0,013","1,003","0,000","0,015","0,960","-0,004","0,011","1,030","0,005","0,005","1,004","-0,003","0,009","1,062"
113,"-0,001","0,003","0,946","0,000","0,012","1,020","0,005","0,009","1,007","0,005","0,009","0,952","-0,006","0,003","1,028","0,001","0,001","1,006","-0,003","-0,002","1,063"
114,"-0,002","0,005","0,946","-0,003","0,015","1,024","0,001","0,010","1,004","0,001","0,010","0,958","-0,005","0,004","1,027","0,000","0,005","1,008","0,001","0,007","1,057"
115,"-0,004","0,004","0,950","-0,005","0,008","1,024","0,005","0,011","1,009","0,009","0,011","0,954","-0,002","0,001","1,027","0,001","0,005","1,009","-0,004","0,002","1,064"
116,"-0,003","0,002","0,949","-0,006","0,008","1,020","0,002","0,005","1,001","0,001","0,009","0,961","-0,007","-0,004","1,028","-0,002","0,005","1,003","-0,001","0,004","1,059"
117,"-0,003","0,004","0,942","-0,008","0,009","1,026","-0,001","0,007","1,003","0,005","0,003","0,952","-0,009","0,006","1,027","-0,002","0,008","1,005","-0,009","0,006","1,048"
118,"-0,002","0,002","0,942","-0,012","0,006","1,020","0,000","0,017","1,005","0,002","0,007","0,957","-0,001","0,005","1,029","0,001","0,006","1,007","-0,007","0,010","1,056"
119,"-0,002","0,003","0,948","0,002","0,008","1,016","0,010","0,009","0,999","0,003","0,010","0,956","-0,001","0,007","1,028","0,002","0,005","1,005","-0,004","0,002","1,057"
120,"0,000","0,005","0,943","0,002","0,009","1,010","-0,002","0,010","1,003","0,010","0,006","0,960","-0,005","0,003","1,029","0,005","0,004","1,003","0,005","0,013","1,061"
121,"-0,004","0,003","0,947","0,001","0,004","1,018","-0,002","0,010","1,004","0,006","0,004","0,955","-0,001","0,009","1,024","0,003","0,010","1,004","0,000","-0,002","1,064"
122,"-0,003","0,005","0,946","-0,003","0,008","1,020","-0,003","0,009","1,011","0,006","0,008","0,957","0,002","0,011","1,030","0,008","0,017","1,006","-0,003","0,011","1,055"
123,"0,003","0,002","0,945","-0,009","0,003","1,020","0,000","0,003","1,007","0,008","0,004","0,953","-0,004","0,009","1,022","0,002","0,004","1,005","-0,004","0,013","1,057"
124,"-0,002","0,008","0,950","-0,006","0,002","1,020","-0,002","0,011","1,002","0,002","0,009","0,958","-0,007","0,009","1,023","0,002","0,001","1,012","-0,011","0,005","1,067"
125,"0,000","0,006","0,943","-0,005","0,004","1,023","0,001","0,005","1,003","0,001","0,007","0,957","-0,004","0,010","1,028","0,002","0,004","1,007","-0,007","0,004","1,070"
126,"0,002","0,001","0,950","0,000","0,003","1,020","0,000","0,009","1,005","0,002","0,005","0,956","-0,009","0,003","1,026","0,000","0,000","1,008","-0,005","0,004","1,067"
127,"-0,002","0,004","0,947","0,007","0,009","1,015","0,002","0,003","1,005","0,009","0,006","0,954","-0,004","0,005","1,025","0,000","0,003","1,005","-0,005","0,002","1,058"
128,"0,001","0,008","0,952","0,006","0,005","1,019","-0,008","0,013","1,007","-0,002","0,012","0,959","-0,004","0,001","1,030","-0,004","0,003","1,008","-0,008","0,002","1,060"
129,"-0,002","0,004","0,945","-0,002","0,004","1,018","0,001","0,007","1,003","0,000","0,008","0,957","-0,006","0,008","1,029","-0,006","0,006","1,004","-0,005","0,006","1,054"
130,"-0,005","0,008","0,950","-0,004","0,014","1,014","0,001","0,016","1,000","0,007","0,002","0,961","-0,003","0,005","1,026","0,002","0,004","1,013","0,003","0,004","1,056"
131,"-0,001","-0,001","0,944","-0,010","0,014","1,016","-0,003","0,010","1,000","0,004","0,005","0,957","-0,004","0,005","1,027","0,003","0,003","1,006","0,004","0,000","1,060"
132,"0,000","0,006","0,949","-0,007","0,012","1,025","-0,003","0,013","1,014","0,004","0,007","0,960","-0,007","0,011","1,024","0,009","0,003","1,006","-0,004","-0,004","1,064"
133,"0,004","-0,002","0,944","-0,002","0,007","1,022","0,001","0,007","1,008","0,001","0,005","0,954","-0,006","0,003","1,027","0,008","0,004","1,007","-0,009","-0,001","1,061"
134,"-0,003","0,006","0,952","-0,010","0,011","1,016","-0,002","0,008","1,002","0,000","0,012","0,961","-0,007","0,012","1,027","0,006","0,008","1,009","-0,016","-0,001","1,064"
135,"-0,004","0,002","0,948","-0,016","0,001","1,024","0,001","0,008","1,002","0,002","0,011","0,956","-0,011","0,005","1,027","0,005","0,006","1,010","-0,012","0,009","1,061"
136,"0,002","0,002","0,949","-0,013","-0,003","1,021","-0,003","0,007","1,003","-0,002","0,007","0,957","-0,010","0,003","1,026","0,007","0,003","1,007","-0,012","0,007","1,061"
137,"0,001","0,003","0,947","-0,005","-0,004","1,019","-0,004","0,003","1,004","0,005","0,011","0,954","-0,006","0,001","1,032","0,001","0,000","1,009","-0,011","-0,004","1,063"
138,"-0,004","0,001","0,948","0,002","0,004","1,016","-0,003","0,003","1,003","0,000","0,004","0,961","-0,010","0,003","1,025","0,003","0,003","1,005","-0,010","0,006","1,062"
139,"-0,001","0,003","0,950","0,003","0,003","1,017","0,002","0,005","1,007","0,003","0,006","0,958","-0,007","-0,003","1,026","0,002","0,000","1,005","-0,006","0,004","1,063"
140,"-0,004","0,002","0,955","-0,002","0,011","1,009","0,000","0,007","1,000","0,005","-0,003","0,954","-0,001","0,001","1,028","0,002","0,003","1,008","-0,006","0,004","1,055"
141,"0,002","0,004","0,949","-0,010","0,019","1,011","0,000","0,008","1,006","0,000","0,008","0,957","-0,007","0,000","1,028","-0,002","0,001","1,002","0,001","-0,001","1,057"
142,"-0,002","0,005","0,946","-0,015","0,013","1,021","-0,007","0,006","1,005","-0,003","0,006","0,955","-0,007","0,004","1,027","0,002","0,007","1,004","-0,006","-0,002","1,063"
