frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_ear_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
520,10.4,0.4980994,0.4803902,0.62606156,0.5201836,0.47263002,0.66049343,0.5275227,0.53008974,0.75564384,0.4934532,0.52191275,0.78936315,0.4880799571428571,0.5883447642857143,0.44274297,0.4774397999999999,0.576054305,0.472332,,,0.3577977,,,0.3811707,0.5030315,0.65913296,0.72093254,0.47823006,0.65126683,0.5947777,0.438527345,0.7165889000000001,0.59883904,0.4134766,0.7033854,0.719909,0.45385894,0.8488563,0.78443825,0.4302684,0.827753,0.83680344,False,False,False,False,True,True,False,False,False,True,True,False,False,False
521,10.42,0.49811393,0.48093006,0.6350959,0.51885015,0.47393718,0.6827555,0.52754337,0.5284524,0.8430618,0.4933819,0.52102345,0.8269271,0.4877404428571428,0.5885876357142857,0.5985489,0.4785077,0.57620704,0.6331739,,,0.3260296,,,0.49149007,0.503097,0.66071486,0.8032089,0.4775109,0.65313536,0.8140992,0.43874803,0.7162992,0.70077014,0.41274124,0.70115346,0.9040001,0.45262337,0.84637016,0.85953194,0.4298297,0.82614976,0.95522755,False,False,False,False,True,False,False,False,False,False,False,False,False,False
522,10.44,0.49706808,0.48230454,0.8646676,0.5193159,0.47335467,0.855322,0.52879494,0.5271367,0.6459553,0.49196225,0.51997024,0.8712757,0.4874009285714286,0.5888305071428571,0.5490978,0.4772668,0.5770655,0.66260993,,,0.33778563,,,0.44325468,0.5044088,0.66135997,0.88745826,0.47832787,0.65196776,0.8685705,0.4379052,0.7174051,0.7252371,0.4123986,0.7003782,0.93848467,0.4522769,0.84679925,0.83779085,0.42966107,0.8251738,0.87778413,False,False,False,False,True,False,False,False,False,False,False,False,False,False
523,10.46,0.4970848,0.48074093,0.6121541,0.51935774,0.4743943,0.6739488,0.52664965,0.52995324,0.8217837,0.49234018,0.52223796,0.8341158,0.4870614142857142,0.5890733785714286,0.5187905,0.476437,0.5772845,0.50596976,,,0.41815773,,,0.39787138,0.50218767,0.6600985,0.85492355,0.4776847,0.6520508,0.7910637,0.438266075,0.7169419,0.5258125,0.4130488,0.7011598,0.90444165,0.45296714,0.8488011,0.7760647,0.42918572,0.8276133,0.9249258,False,False,False,False,True,True,False,False,False,False,True,False,False,False
524,10.48,0.496134,0.48239598,0.8483702,0.5182721,0.47241846,0.752375,0.5273696,0.5266578,0.8760902,0.49142373,0.51985085,0.9235992,0.4867219,0.58931625,0.64035904,0.4756072,0.5775035,0.8171622,,,0.40315378,,,0.53116536,0.5043924,0.65964895,0.9182715,0.4782639,0.65000176,0.87654483,0.43862695,0.7164787,0.7788474,0.41232392,0.70070505,0.9402495,0.45191872,0.8479401,0.7306195,0.42917433,0.82558167,0.79781,False,False,False,False,False,False,False,False,False,False,False,False,False,False
525,10.5,0.4956412,0.48208132,0.61780804,0.51778802,0.47306563,0.56626236,0.52555764,0.5293415,0.8508432,0.49155948,0.52110314,0.8073149,0.48671268,0.590019525,0.5693458,0.4751525749999999,0.5789038,0.5580688,,,0.38322356,,,0.5890254,0.50240254,0.6589435,0.8711397,0.47761267,0.6515277,0.8035708,0.43974316,0.717257,0.7684249,0.4134656,0.7007824,0.8833982,0.45299008,0.8477191,0.63711214,0.42966002,0.82563025,0.89859194,False,True,False,False,True,True,False,False,False,False,False,False,False,False
526,10.52,0.49379888,0.48359194,0.8219842,0.51730394,0.4737128,0.7690756,0.5268717,0.52810764,0.8161009,0.48996013,0.51825106,0.8956671,0.48670346,0.5907228,0.64634955,0.47469795,0.5803041,0.7961827,,,0.4120271,,,0.48249084,0.5049315,0.6597412,0.9168697,0.4786077,0.65119934,0.8802872,0.438559,0.71545756,0.7845223,0.41266635,0.6992412,0.9435995,0.4520822,0.8467951,0.7503871,0.42934123,0.82467073,0.8147025,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527,10.54,0.49255127,0.48273152,0.7626336,0.5162023,0.47614932,0.784206,0.5253389,0.52870053,0.80851716,0.4888999,0.5187555,0.93393606,0.4874541,0.59435856,0.62687755,0.4757136,0.5826488,0.8104407,,,0.47671485,,,0.56861675,0.5053728,0.6605252,0.90894073,0.4780997,0.651984,0.8610552,0.43801752,0.7160425,0.6480009,0.413196,0.7007866,0.93975914,0.45289168,0.846447,0.86767596,0.42916024,0.82603407,0.9494155,False,False,False,False,False,False,False,False,False,False,False,False,False,False
528,10.56,0.49101993,0.4832069,0.8037812,0.51564944,0.47615135,0.7210211,0.5241173,0.52837336,0.87346685,0.4884696,0.5195167,0.9341012,0.486591915,0.595456645,0.57760096,0.47554156,0.5849754,0.8226306,,,0.49685508,,,0.5666723,0.50539094,0.65992886,0.9243455,0.47852135,0.65119064,0.87490165,0.43941537,0.71624947,0.8479562,0.41389892,0.7015407,0.87448275,0.45256865,0.8459376,0.88016,0.4294415,0.82773036,0.8183502,False,False,False,False,True,False,False,False,False,False,False,False,False,False
529,10.58,0.4897555,0.48218417,0.8639262,0.51320803,0.47627547,0.6802753,0.5233991,0.5280069,0.86107284,0.48682117,0.5194182,0.8872476,0.4857297299999999,0.59655473,0.56132734,0.47500864,0.5881727,0.8089451,,,0.38860503,,,0.47131625,0.50550115,0.66040957,0.91858935,0.4787687,0.6519555,0.87620354,0.4393247,0.71617544,0.8060853,0.41340598,0.70012105,0.9381684,0.45301405,0.8484403,0.78725773,0.42986286,0.8256174,0.9461189,False,False,False,False,True,False,False,False,False,False,False,False,False,False
530,10.6,0.48797533,0.48298702,0.7673973,0.51202315,0.47617283,0.6966108,0.5210873,0.5267918,0.89100605,0.48603877,0.5202396,0.90089977,0.484867545,0.597652815,0.5629772,0.47517914,0.5896852,0.8362944,,,0.33614522,,,0.53810054,0.5067649,0.6596602,0.9393151,0.4795,0.65165925,0.87999094,0.43945834,0.71663606,0.8283785,0.4142683,0.70171756,0.8706034,0.45274752,0.8469642,0.8564983,0.42964825,0.8267108,0.7920764,False,False,False,False,True,False,False,False,False,False,False,False,False,False
531,10.62,0.4865981,0.483578,0.8572169,0.51001817,0.47486177,0.84641504,0.52041954,0.5266035,0.7921357,0.4845723,0.5227843,0.9331302,0.48400536,0.5987509,0.67710674,0.47503155,0.59200835,0.77645427,,,0.40101126,,,0.51993304,0.5063396,0.6587625,0.9380772,0.4785605,0.6525904,0.85117906,0.43887848,0.716154,0.7882488,0.4143538,0.7004544,0.9227145,0.45237878,0.84926564,0.87277997,0.43020356,0.8264536,0.91431403,False,False,False,False,False,False,False,False,False,False,False,False,False,False
532,10.64,0.48566163,0.48126683,0.72679067,0.50805813,0.4751397,0.7079488,0.5188994,0.5290472,0.7725947,0.48338714,0.5236509,0.8378469,0.48416194,0.59929997,0.6903591,0.4750567,0.5926564,0.74205786,,,0.39108574,,,0.5830315,0.5059194,0.65827835,0.9175176,0.47957832,0.65106213,0.8587767,0.43860474,0.7152707,0.7546987,0.41497824,0.70074654,0.9049329,0.4519705,0.8487075,0.78009146,0.43099657,0.82594,0.8484021,False,False,False,False,False,False,False,False,False,False,False,False,False,False
533,10.66,0.483635295,0.482312865,0.55926275,0.5073925,0.47446737,0.72356594,0.518025,0.52875364,0.90490746,0.48123655,0.5240796,0.93821543,0.48423013,0.6019787,0.676173,0.4743738,0.5962818,0.77817994,,,0.4256249,0.4854444,0.5404601,0.6214564,0.5065167,0.65589136,0.9365548,0.47892693,0.64990664,0.87487096,0.44009128,0.7164932,0.81528616,0.41437387,0.7007193,0.8560881,0.45243087,0.84768414,0.8812294,0.4304755,0.8281282,0.8305582,True,False,False,False,False,False,False,False,False,False,False,False,False,False
534,10.68,0.48160896,0.4833589,0.7070645,0.50402844,0.4751894,0.6377911,0.5165674,0.52981603,0.9008729,0.4793113,0.5225527,0.901697,0.48387843,0.602706,0.69867164,0.47478518,0.59683853,0.7847017,,,0.39835915,0.4835668583333333,0.5412734833333334,0.5061444,0.5067051,0.655081,0.9384031,0.47880685,0.64870286,0.8640303,0.4400757,0.7154796,0.82860464,0.414508,0.6986483,0.74519306,0.4521171,0.84783113,0.8121399,0.43026054,0.8260558,0.8970388,False,False,False,False,False,False,False,True,False,False,False,False,False,False
535,10.7,0.47919001,0.484244515,0.44272053,0.5030491,0.47560075,0.6665555,0.5156754,0.5319836,0.727994,0.4790323,0.52737707,0.7282569,0.48514146,0.6031002,0.6170572,0.4751753,0.59873116,0.6095661,,,0.23543388,0.4816893166666666,0.5420868666666666,0.359818,0.50437295,0.6560794,0.87796485,0.4788127,0.649161,0.8024953,0.44054934,0.7159614,0.66372114,0.41640744,0.7008206,0.7486858,0.4524342,0.8482258,0.7649469,0.43020335,0.8268351,0.84365857,True,False,False,False,False,False,False,True,False,False,False,False,False,False
536,10.72,0.47677106,0.48513013,0.86205304,0.50109804,0.47664937,0.88411576,0.51260734,0.5309649,0.9341652,0.47691244,0.5250042,0.9222893,0.4832343,0.6046727,0.71342856,0.47223645,0.5993194,0.8341314,,,0.38834158,0.479811775,0.54290025,0.4536683,0.50566995,0.6558941,0.94233334,0.4789032,0.6486473,0.889292,0.43870994,0.7150515,0.8228441,0.41547865,0.69767934,0.88980293,0.4523993,0.84912944,0.85176414,0.43002704,0.8257583,0.9188336,False,False,False,False,False,False,False,True,False,False,False,False,False,False
537,10.74,0.47524452,0.4848894,0.60098386,0.4984697,0.4774622,0.7397083,0.51223373,0.52864623,0.85745966,0.4754781,0.52572995,0.9261762,0.48114675,0.60708284,0.77509755,0.4709949,0.6015307,0.7414304,,,0.5231521,0.4779342333333333,0.5437136333333333,0.5661941,0.5055015,0.6560834,0.9401863,0.47843495,0.6490019,0.85989565,0.43888485,0.71594733,0.84129614,0.41566092,0.69855416,0.89463705,0.4523217,0.84872687,0.9055117,0.43041244,0.8262325,0.8223225,False,False,False,False,False,False,False,True,False,False,False,False,False,False
538,10.76,0.4722427,0.4871939,0.81589913,0.496184135,0.47755285,0.5926959,0.5106163,0.5303839,0.8802192,0.4733721,0.52684695,0.9079651,0.48034576,0.6088847,0.77484477,0.47266033,0.6033888,0.64959836,,,0.29425085,0.4760566916666666,0.5445270166666666,0.51591015,0.5059633,0.65721637,0.93857527,0.4787461,0.6496394,0.87665296,0.43978554,0.7147618,0.85192794,0.41483974,0.69840235,0.72689074,0.45210412,0.8487125,0.91208786,0.43043867,0.8261463,0.8258055,False,True,False,False,False,False,False,True,False,False,False,False,False,False
539,10.78,0.470130435,0.48815086,0.5872984,0.49389857,0.4776435,0.9070844,0.5091444,0.5306798,0.81634176,0.47258422,0.52983147,0.90020484,0.48061433,0.6109575,0.73701483,0.46746197,0.6037638,0.69213206,,,0.45004234,0.47417915,0.5453404,0.6049709,0.5061649,0.65721077,0.9453064,0.47910982,0.6512435,0.8732955,0.44059765,0.71547174,0.82222396,0.41598007,0.69847256,0.92690104,0.45223278,0.8481787,0.9118644,0.42982846,0.8250582,0.8485564,True,False,False,False,False,False,False,False,False,False,False,False,False,False
540,10.8,0.46801817,0.48910782,0.81095535,0.49159795,0.47981894,0.8306995,0.5068381,0.5325753,0.8184745,0.47301462,0.5318066,0.8885466,0.4805965,0.613535,0.6174135,0.46571416,0.605587,0.70905554,,,0.49909055,0.4718794,0.5461534,0.6763141,0.50595367,0.656642,0.9439715,0.47887424,0.65004385,0.87136674,0.44024858,0.71446,0.80030876,0.41623384,0.6976705,0.92416596,0.45230243,0.8470351,0.839296,0.42888895,0.82431155,0.8395339,False,False,False,False,False,False,False,False,False,False,False,False,False,False
541,10.82,0.46567583,0.48988128,0.875509,0.48989922,0.48026124,0.8693977,0.5051949,0.53368366,0.9395048,0.46903822,0.52964526,0.86705434,0.47771364,0.61395335,0.6588707,0.46545365,0.6073267,0.72216713,,,0.5655372,0.4708624999999999,0.54827528,0.5946461,0.50710315,0.6569296,0.9118965,0.47941324,0.6500958,0.86480856,0.4392785,0.7142509,0.77537936,0.41618627,0.6969155,0.8691883,0.45236078,0.84710747,0.8858731,0.42922065,0.82588285,0.8987739,False,False,False,False,False,False,False,True,False,False,False,False,False,False
