frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_ear_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
330,6.6,0.54469544,0.50354856,0.90971756,0.56865466,0.50301784,0.9229673,0.5814228,0.5508761,0.90732765,0.53677404,0.5455877,0.8841608,0.53252891,0.5985163499999999,0.44638914,0.51454747,0.6059318,0.74137866,0.5308122,0.5516799,0.62591773,,,0.33891782,0.54884744,0.67621017,0.94138336,0.5193185,0.6633409,0.88388234,0.4823293,0.73591894,0.8363401,0.45220268,0.7129668,0.89247596,0.487523,0.8640412,0.8456234,0.46648896,0.84308225,0.9318954,False,False,False,False,True,False,False,False,False,False,False,False,False,False
331,6.62,0.54281026,0.5042041,0.8057906,0.5679885,0.5030378,0.8765995,0.5798925,0.5502549,0.75504297,0.5352734,0.54716015,0.916757,0.53150852,0.60005906,0.51673347,0.5124671,0.6065301,0.87843364,0.52951262,0.5530319666666667,0.58686846,,,0.31503946,0.55075896,0.6726152,0.9458971,0.5206949,0.6613626,0.90420216,0.48227486,0.73502487,0.7988941,0.45250657,0.7120994,0.84992456,0.4874817,0.86348885,0.77605945,0.46669665,0.84329045,0.74986225,False,False,False,False,True,False,True,False,False,False,False,False,False,False
332,6.64,0.54067737,0.50704414,0.80820704,0.5651807,0.5038658,0.8450136,0.5793562,0.5530063,0.8724588,0.534126,0.5473607,0.8914991,0.5304881300000001,0.60160177,0.46057793,0.5152878,0.60723186,0.7515492,0.5282130399999999,0.5543840333333333,0.55170876,,,0.5038515,0.55141187,0.6713977,0.91060704,0.52192944,0.6616829,0.9039137,0.48256913,0.7345219,0.7087238,0.45286608,0.713233,0.9310184,0.48759893,0.86328745,0.9185898,0.466699,0.8437019,0.85626733,False,False,False,False,True,False,True,False,False,False,False,False,False,False
333,6.66,0.5373276,0.5096749,0.6623058,0.5629333,0.5044218,0.8279463,0.57763267,0.55364424,0.79504234,0.53354424,0.54832447,0.8473622,0.52946774,0.60314448,0.4478071,0.5097812,0.6100204,0.84650016,0.52691346,0.5557361,0.6778655,,,0.350607,0.5511969,0.67353165,0.91819876,0.5220338,0.66199476,0.8865914,0.4831296,0.7327398,0.6340274,0.45270982,0.7129978,0.9071577,0.4866429,0.8636721,0.7664425,0.46704265,0.8415836,0.940289,False,False,False,False,True,False,False,False,False,False,False,False,False,False
334,6.68,0.53507286,0.5117498,0.7252936,0.5592074,0.5057823,0.7364814,0.5746795,0.55525255,0.89276314,0.5319914,0.54761976,0.7611677,0.52844735,0.6046871899999999,0.52564716,0.5100169,0.6138895,0.69583786,0.52486247,0.55610263,0.70290834,,,0.44614652,0.55122596,0.67303634,0.86883646,0.5220266,0.6636206,0.9113674,0.48348272,0.7320004,0.67146236,0.45347974,0.7117331,0.85793525,0.48660216,0.8629771,0.80018073,0.46705738,0.84106237,0.9358435,False,False,False,False,True,False,False,False,False,False,False,False,False,False
335,6.7,0.5315493,0.5138134,0.73607385,0.55754024,0.50673395,0.8375495,0.5735136,0.5557956,0.9377929,0.5294741,0.5503342,0.8280356,0.52742696,0.6062299,0.6695706,0.5082117,0.616369,0.74041396,0.5222247,0.55970573,0.6659071,0.51958495,0.5600451,0.6017736,0.55214334,0.67046,0.93519884,0.52212375,0.66138816,0.9114931,0.48369583,0.7311832,0.86633825,0.45339432,0.7104337,0.9147035,0.4863592,0.8616551,0.82182217,0.4670564,0.8415477,0.8331841,False,False,False,False,False,False,False,False,False,False,False,False,False,False
336,6.72,0.5288917,0.51760566,0.728544,0.55491793,0.50693667,0.90929127,0.5721343,0.5556724,0.8084142,0.52616525,0.5523209,0.80728287,0.525399961,0.609158807,0.51678216,0.5048376,0.61983204,0.8856956,0.5199657,0.562566315,0.57843894,0.5175829,0.56198955,0.6464502,0.552763,0.67207515,0.9175208,0.5227266,0.6647964,0.8680086,0.48392677,0.72956604,0.8702845,0.45394248,0.7089376,0.90182954,0.48649758,0.86174417,0.88746464,0.46737856,0.839865,0.9296126,False,False,False,False,True,False,True,False,False,False,False,False,False,False
337,6.74,0.5247947,0.5182808,0.8279464,0.5515011,0.5081992,0.738675,0.5691007,0.5562124,0.75606793,0.52207464,0.55073214,0.7466814,0.523372962,0.612087714,0.42299396,0.50518805,0.6218853,0.7912325,0.5177067,0.5654269,0.6368398,0.51592433,0.5610858,0.6127821,0.5525228,0.6713671,0.92530894,0.5218672,0.6643225,0.8924374,0.4831812,0.7294411,0.75178987,0.45415273,0.70909107,0.8655985,0.48724622,0.8607115,0.8314777,0.4668648,0.8422198,0.86339474,False,False,False,False,True,False,False,False,False,False,False,False,False,False
338,6.76,0.522858,0.51772606,0.84295547,0.5488862,0.5073179999999999,0.53290033,0.56656754,0.5568607,0.9074256,0.5218551,0.54998434,0.6896773,0.521345963,0.615016621,0.5339744,0.50440735,0.6232693,0.70846266,0.51766986,0.5644625,0.74926126,0.5136043,0.5624981,0.61877054,0.5515939,0.6766138,0.9041276,0.52109474,0.66680205,0.8647547,0.48317325,0.7293884,0.72684014,0.45429805,0.70876044,0.832351,0.48685232,0.86215436,0.8259859,0.46777007,0.84057975,0.8911279,False,True,False,False,True,False,False,False,False,False,False,False,False,False
339,6.78,0.5201809,0.51580244,0.7207234,0.5462713,0.5064368,0.87560123,0.5638863,0.5554925,0.6792717,0.52032703,0.5510106,0.77682114,0.519318964,0.617945528,0.55225784,0.50353676,0.6259773,0.7050477,0.51506525,0.56609225,0.7388695,,,0.546181,0.5513967,0.67383593,0.9172449,0.52181804,0.6663226,0.880176,0.4851914,0.7259732,0.82971597,0.45553732,0.7082806,0.7977552,0.48607358,0.86229,0.83060896,0.46820465,0.8397743,0.88801193,False,False,False,False,True,False,False,False,False,False,False,False,False,False
340,6.8,0.51733273,0.51521736,0.8171475,0.5425575,0.50544965,0.8326657,0.5611846,0.5549525,0.8719357,0.5178735,0.5503374,0.64445037,0.5172919650000001,0.620874435,0.5349937,0.5041158,0.62654644,0.6852069,0.51283395,0.5664874,0.68263894,,,0.4652311,0.5509948,0.6742016,0.92221534,0.52134794,0.6657386,0.8622489,0.48586375,0.72512126,0.81175375,0.45619586,0.70827353,0.76350653,0.48613924,0.8615226,0.787858,0.4676086,0.84079796,0.7927476,False,False,False,False,True,False,False,False,False,False,False,False,False,False
341,6.82,0.5144925,0.5149516,0.84798616,0.5413952,0.5042443,0.68973297,0.55871004,0.5522533,0.68726146,0.5153243000000001,0.5501483199999999,0.5821203,0.515264966,0.623803342,0.50585663,0.50240284,0.6294846,0.6643151,0.511114,0.56701905,0.8027986,,,0.55900395,0.55191433,0.6732805,0.93438596,0.52175784,0.6647073,0.8689286,0.48633653,0.72457963,0.76752794,0.45600444,0.70823723,0.8234717,0.4871356,0.8608111,0.910175,0.46630728,0.8409164,0.89043933,False,False,False,True,True,False,False,False,False,False,False,False,False,False
342,6.84,0.51186025,0.5124222,0.613301,0.538306,0.5033778,0.7235786,0.55702364,0.55234605,0.8770201,0.5127751,0.54995924,0.69482654,0.513237967,0.626732249,0.5194593,0.49883062,0.6333225,0.8831151,0.508673,0.56694573,0.74984944,,,0.47803327,0.5518908,0.6764723,0.9158624,0.5196188,0.6676501,0.8551968,0.48716566,0.72500813,0.7075656,0.45611933,0.70784706,0.80892175,0.48721465,0.86120427,0.8924023,0.46687418,0.8406811,0.8725514,False,False,False,False,True,False,False,False,False,False,False,False,False,False
343,6.86,0.50846297,0.512902,0.78831244,0.53623873,0.5024636,0.8183755,0.55410093,0.549451,0.94072354,0.51126283,0.5494716,0.7258144,0.511210968,0.629661156,0.57382876,0.4988492,0.63404095,0.78308076,0.50766146,0.5708276,0.78903395,,,0.38074037,0.55161613,0.6706669,0.9359864,0.5208916,0.66340333,0.8656574,0.4876072,0.72476965,0.8331764,0.45636874,0.7076567,0.8691646,0.48854807,0.861912,0.91563576,0.4677779,0.8402892,0.93047047,False,False,False,False,True,False,False,False,False,False,False,False,False,False
344,6.88,0.50620866,0.5123616,0.8307006,0.5334707,0.50085944,0.86606276,0.55099,0.55006975,0.91156876,0.5075084,0.5450715,0.6253038,0.5091839690000001,0.632590063,0.564843,0.49703637,0.63550663,0.8925675,0.50502042,0.57116398,0.57734936,,,0.54969156,0.5520639,0.67545736,0.9325512,0.5211348,0.6677028,0.8497648,0.48790315,0.72722054,0.837792,0.45599893,0.70845944,0.86210257,0.48915678,0.8619118,0.85273033,0.46791258,0.8399335,0.88213927,False,False,False,False,True,False,True,False,False,False,False,False,False,False
345,6.9,0.50239784,0.51018435,0.6699831,0.5298048,0.5005943,0.89387697,0.5491058,0.5482059,0.8109418,0.5051615,0.5465539,0.7336206,0.50715697,0.63551897,0.6028462,0.49587998,0.63586396,0.81199485,0.50237938,0.57150036,0.56588745,,,0.56525195,0.5504217,0.67340124,0.9377172,0.5194169,0.66746634,0.8425722,0.48831537,0.72569185,0.74704874,0.4559147,0.70792186,0.72169125,0.4896012,0.8619028,0.84117085,0.4669051,0.84135276,0.92374563,False,False,False,False,False,False,True,False,False,False,False,False,False,False
346,6.92,0.4996375,0.51020783,0.8405061,0.52757335,0.5005934,0.70464224,0.5454435,0.5484298,0.94035757,0.500955,0.5465511,0.69257194,0.5054565,0.6353683,0.67447233,0.49431565,0.6351925,0.7105205,0.49973834,0.57183674,0.5572728,,,0.49108347,0.54922146,0.6760614,0.93456477,0.5182247,0.6688377,0.84388,0.4886816,0.7282524,0.7381845,0.45637226,0.70951295,0.81236184,0.48916894,0.86166435,0.8847819,0.46669623,0.8410305,0.82449406,False,False,False,False,False,False,True,False,False,False,False,False,False,False
347,6.94,0.49690786,0.510152,0.8053379,0.5237967,0.5002167,0.75445193,0.5433407,0.5483087,0.7170082,0.49910071,0.54804665,0.7078521,0.503745,0.636052,0.6759985,0.49286133,0.63401514,0.7449656,0.4970972999999999,0.57217312,0.58017886,,,0.5364362,0.547872,0.6774249,0.9327204,0.5168157,0.6698085,0.82068104,0.4887139,0.7275968,0.8565141,0.45688242,0.7086765,0.69829005,0.49012932,0.8619549,0.8743212,0.46763048,0.8411723,0.9099745,False,False,False,False,False,False,True,False,False,False,False,False,False,False
348,6.96,0.49348786,0.5099302,0.75078905,0.5212682,0.49944016,0.9121449,0.54114234,0.54972315,0.9221068,0.49691957,0.5481305,0.7137189,0.500988235,0.635016375,0.5932973,0.48997912,0.6356146,0.83701456,0.49445626,0.5725095,0.66066486,,,0.43542585,0.54848796,0.67739177,0.9415228,0.51623476,0.6698754,0.8236044,0.48877347,0.72878027,0.7720878,0.45666343,0.70884997,0.8424768,0.48932797,0.8638241,0.7779626,0.4670077,0.8402512,0.76203936,False,False,False,False,True,False,False,False,False,False,False,False,False,False
349,6.98,0.49008393,0.5097863499999999,0.5952613,0.51803476,0.50046945,0.6229443,0.53748417,0.54884213,0.8891831,0.49275732,0.54794514,0.72208405,0.49823147,0.63398075,0.7328511,0.48667765,0.6364379,0.776075,0.49116373,0.57710755,0.81613356,,,0.13714677,0.54797614,0.6772937,0.9357042,0.5152064,0.6709081,0.82152486,0.48870447,0.73175263,0.7539547,0.45637193,0.7086026,0.85429823,0.489631,0.8633726,0.88032115,0.4683365,0.8406284,0.7864386,True,False,False,False,False,False,False,False,False,False,False,False,False,False
350,7.0,0.48668,0.5096425,0.7471997,0.5150888,0.50088435,0.79927456,0.53442407,0.55007076,0.9267883,0.4889917,0.5475556,0.68451756,0.49235922,0.63459533,0.66661894,0.48304385,0.6358785,0.7696043,0.486832,0.57377243,0.6334715,,,0.3411348,0.5457867,0.67596626,0.8740473,0.5117797,0.67001116,0.7813633,0.48757178,0.7304289,0.86484075,0.45565414,0.70881945,0.86295086,0.48921147,0.86457586,0.9023859,0.46793267,0.84063053,0.89836967,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351,7.02,0.4836522,0.50968343,0.7244937,0.51179295,0.500822325,0.58253133,0.5312226,0.5502991,0.6337565,0.48748982,0.5486913,0.74532443,0.48839818,0.63482463,0.5618774,0.48256886,0.6352404,0.6066502,0.48332542,0.57632315,0.62259066,,,0.42984295,0.5435496,0.6762777,0.8316749,0.511259,0.6712476,0.8284671,0.48599613,0.73210067,0.67708254,0.4546128,0.7096292,0.8449959,0.48962897,0.86628944,0.775643,0.46734396,0.84019923,0.90567684,False,True,False,False,True,False,False,False,False,False,False,False,False,False
352,7.04,0.47997782,0.5095991,0.77020466,0.5084971,0.5007603,0.88723755,0.527885,0.5512199,0.9021104,0.48351923,0.54730535,0.69331366,0.48443714,0.63505393,0.72693515,0.4754333,0.6353705,0.6764366,0.4825692,0.5747447,0.7742046,,,0.26600158,0.5420849,0.67791307,0.84339935,0.51001406,0.6725109,0.8356876,0.4851986,0.7329228,0.716985,0.4535441,0.71041673,0.8363442,0.4892413,0.8656069,0.86198485,0.46679494,0.84113127,0.66029197,False,False,False,False,False,False,False,False,False,False,False,False,False,False
353,7.06,0.47666258,0.50805616,0.7034454,0.505301735,0.5001734,0.57930756,0.5246757,0.54989,0.7931125,0.48115045,0.5457576,0.6862009,0.47834694,0.6378351,0.75197047,0.47244158,0.63484824,0.64280754,0.4778429,0.57175374,0.6699457,,,0.27715394,0.54140824,0.6739696,0.81966364,0.5093751,0.6688196,0.8436393,0.48400202,0.73435533,0.7418568,0.45326883,0.7102452,0.76475483,0.48827845,0.86573875,0.91526794,0.4675787,0.84145486,0.8110216,False,True,False,False,False,False,False,False,False,False,False,False,False,False
354,7.08,0.4737213,0.5071947,0.75364363,0.50210637,0.4995865,0.669762,0.52007043,0.5488293,0.6262012,0.47798347,0.54590195,0.6992994,0.47359505,0.6349554,0.6910287,0.46422508,0.63189846,0.8215144,0.47360992,0.568647,0.66123664,,,0.3289821,0.53944373,0.67301166,0.864698,0.5073814,0.66908425,0.8138617,0.4836174,0.7367073,0.7310559,0.45258394,0.71296275,0.87176526,0.4888193,0.8663744,0.87730956,0.46623582,0.8417251,0.8645317,False,False,False,False,False,False,False,False,False,False,False,False,False,False
355,7.1,0.47056878,0.504574,0.8116605,0.49907935,0.49832785,0.83601,0.5164459,0.54928607,0.8823487,0.47439727,0.5471725,0.7583345,0.46785748,0.6355286,0.7466421,0.4604952,0.63364345,0.6994617,0.4689203,0.5701331,0.6675185,,,0.32445616,0.5345591,0.66835964,0.84193486,0.50249374,0.66741276,0.82910967,0.48304918,0.73815966,0.8296275,0.4520733,0.7137632,0.8556423,0.4879586,0.86930525,0.8381399,0.46608105,0.8410898,0.7313448,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,7.12,0.46688086,0.5028959,0.7374841,0.49514836,0.49760935,0.84800285,0.512401,0.54797125,0.77772653,0.46988064,0.54429615,0.8174524,0.4631204,0.63472867,0.6464038,0.4560226,0.63340104,0.87654245,0.46574796,0.5666549125,0.52502835,,,0.49921697,0.53408647,0.66973823,0.7910323,0.50264114,0.667039,0.73434675,0.48092028,0.7386662,0.75425696,0.45160753,0.7164008,0.7379343,0.48913518,0.8662597,0.81427383,0.46619126,0.8421534,0.7876215,False,False,False,False,False,False,True,False,False,False,False,False,False,False
357,7.14,0.46357924,0.49979734,0.6295312,0.49213448,0.49466535,0.7863738,0.50870425,0.5453321,0.79872024,0.46762338,0.5431994,0.853337,0.45869926,0.62892586,0.66820717,0.4528408,0.6287654,0.77726626,0.4625756199999999,0.5631767249999999,0.55682755,,,0.42527875,0.5329362,0.6672159,0.740215,0.49990246,0.6637101,0.61557037,0.48090208,0.73818165,0.8576256,0.45182446,0.7167443,0.8503239,0.4881002,0.86543024,0.82901525,0.46629754,0.84212106,0.7702794,False,False,False,False,False,False,True,False,False,False,False,False,False,False
358,7.16,0.4595335,0.4973699,0.8757585,0.48918742,0.48990732,0.85741556,0.50464547,0.5414743,0.87328285,0.46437728,0.54011405,0.712532,0.45636147,0.62555224,0.6864507,0.45084417,0.62470055,0.86923355,0.4594032799999999,0.5596985375,0.58382523,,,0.2907776,0.532492,0.663568,0.7182898,0.50040746,0.66120744,0.7035911,0.47883594,0.73963654,0.6806139,0.45077974,0.71770823,0.72907305,0.48829404,0.8655979,0.86168283,0.46627328,0.8422789,0.8175021,False,False,False,False,False,False,True,False,False,False,False,False,False,False
359,7.18,0.45727012,0.49098364,0.80774754,0.4854583,0.48528644,0.73379385,0.50158703,0.53509176,0.9064592,0.4624793,0.5360236,0.80828404,0.45534727,0.6227279,0.6728425,0.44791493,0.62082225,0.8746203,0.45623094,0.55622035,0.6219712,,,0.38272896,0.5306109,0.65875334,0.83024263,0.49747726,0.6577085,0.63248974,0.47808343,0.7395853,0.8894128,0.44952106,0.71925235,0.77506256,0.48829547,0.8676185,0.86285126,0.4660918,0.83949417,0.8763524,False,False,False,False,False,False,False,False,False,False,False,False,False,False
360,7.2,0.4541769,0.4858853,0.7993323,0.48199716,0.47895876,0.6392866,0.49883765,0.5276243,0.72678757,0.45972195,0.52861625,0.83957356,0.45264837,0.61789846,0.6786993,0.4457172,0.61533,0.8860829,0.45493042,0.54909166,0.5213962,,,0.43647325,0.53038013,0.65201294,0.7830816,0.4983902,0.65185815,0.6773236,0.47589493,0.7384465,0.8401632,0.44919062,0.7186171,0.90241504,0.48852167,0.86647,0.8223443,0.4665118,0.83881104,0.743503,False,False,False,False,False,False,True,False,False,False,False,False,False,False
361,7.22,0.45215157,0.47747278,0.7972596,0.48027697,0.47062784,0.8624353,0.49776205,0.521366,0.78182286,0.45814335,0.5220147,0.8642936,0.452640785,0.61192058,0.54939884,0.44508117,0.6104845,0.8776556,0.4536299,0.54196297,0.4895294,,,0.36065426,0.5278265,0.6455071,0.7427727,0.49684498,0.6461562,0.7916243,0.47508714,0.7386867,0.8164085,0.44937685,0.720255,0.81150055,0.48885715,0.8679433,0.8214633,0.4666686,0.83781254,0.66852427,False,False,False,False,True,False,True,False,False,False,False,False,False,False
362,7.24,0.44929668,0.46974865,0.7327027,0.47762305,0.46239617,0.6038608,0.4959916,0.51232135,0.8938594,0.45577133,0.51571864,0.7959949,0.4526332,0.6059427,0.6946755,0.4443288,0.60342973,0.8684683,0.45232938,0.53483428,0.5213569,,,0.4598351,0.52781314,0.6410302,0.71167076,0.49500284,0.6418446,0.7700008,0.47488457,0.7385351,0.76867056,0.44775307,0.7223879,0.85766125,0.4874531,0.868774,0.8988786,0.466929,0.83627003,0.7766254,False,False,False,False,False,False,True,False,False,False,False,False,False,False
363,7.26,0.44765124,0.4610065,0.8160365,0.47644553,0.45129004,0.79435027,0.49615708,0.50279087,0.83342147,0.4532051,0.50433147,0.64955765,0.45313618,0.5996728,0.6573522,0.44378293,0.5947102,0.89384276,0.45102886,0.5277055900000001,0.42121655,,,0.43936163,0.5252016,0.6360866,0.8066387,0.49285927,0.63579553,0.8235626,0.47594312,0.73973966,0.8385748,0.4465638,0.7219542,0.8709049,0.48766235,0.8696799,0.8224724,0.4664144,0.8360249,0.8245991,False,False,False,False,False,False,True,False,False,False,False,False,False,False
364,7.28,0.44652838,0.45113125,0.7482288,0.4764847,0.44093224,0.86210275,0.49581966,0.49300352,0.7736529,0.45337424,0.4989373,0.7619504,0.45127079,0.59035522,0.56626964,0.4452656,0.5881452,0.87876976,0.44972834,0.5205769,0.6548723,,,0.49460942,0.5229436,0.62776226,0.80196834,0.49063295,0.62997997,0.804429,0.47543943,0.73762286,0.7212178,0.44755018,0.720759,0.8703796,0.48728994,0.8699058,0.89056253,0.4662253,0.835228,0.7613435,False,False,False,False,True,False,False,False,False,False,False,False,False,False
365,7.3,0.4454500249999999,0.440051775,0.48582715,0.47418025,0.43098342,0.7031725,0.49373844,0.48312706,0.83462787,0.45401058,0.4882998,0.74301237,0.4494054,0.58103764,0.6556322,0.44667673,0.57829803,0.79150957,0.4490384699999999,0.50991637,0.50449705,,,0.37913668,0.52191764,0.6223914,0.9262922,0.4894168,0.62272,0.78331983,0.47592038,0.7359189,0.8584842,0.4474176,0.72013265,0.86988306,0.4879603,0.8694318,0.87479264,0.46585125,0.83563286,0.80475736,True,False,False,False,False,False,True,False,False,False,False,False,False,False
366,7.32,0.44437167,0.4289723,0.7097751,0.4734991,0.42090896,0.6384954,0.49319458,0.47311532,0.80109,0.45286253,0.48033205,0.73004365,0.4494256,0.57054466,0.60860664,0.44663817,0.5699803,0.83859175,0.4483486,0.49925584,0.6685084,,,0.36084312,0.5195361,0.61526686,0.934205,0.48844782,0.6152191,0.74279153,0.4763591,0.73387825,0.91334915,0.44881985,0.718782,0.87012434,0.48800007,0.87083566,0.88017905,0.46519348,0.8364202,0.91684335,False,False,False,False,False,False,False,False,False,False,False,False,False,False
