frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_ear_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
300,6.0,0.5041128666666667,0.4529911833333333,0.49885064,0.5286262,0.45064273,0.7630958,0.5459725,0.52672195,0.7849225,0.5028336,0.5211218,0.68996155,0.54350674,0.6217077,0.8188347,0.4911997,0.5994519,0.7806312,,,0.46066937,,,0.47295135,0.547554165,0.660829475,0.5955034,0.5144560499999999,0.65405903,0.49808097,,,0.4747914,0.4658874,0.7018357,0.6496302,0.5078373,0.84737307,0.7455662,0.48633876,0.8313084,0.726968,True,False,False,False,False,False,False,False,True,True,False,False,False,False
301,6.02,0.5045017,0.4528969,0.60286516,0.5286936,0.45097744,0.6495567,0.5461756,0.5275957,0.70258373,0.50297636,0.52188087,0.7903021,0.5445745,0.6206705,0.7531218,0.4922324,0.599526,0.6955456,,,0.46750367,,,0.41860256,0.54657227,0.6594256,0.65035886,0.5143243,0.6535209,0.62284166,,,0.42131165,0.46730036,0.699608,0.6791875,0.50648475,0.84873104,0.7034605,0.48548114,0.8261296,0.64662033,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,6.04,0.5043558925,0.45289786,0.5851593,0.5280909,0.45072973,0.68301666,0.5458969,0.52813876,0.81151325,0.50313586,0.5209424,0.6433961,0.54290813,0.62118757,0.6616131,0.49118412,0.5984491,0.7553203,,,0.40755978,,,0.45075265,0.5475433,0.66448283,0.6854813,0.51422518,0.65441026,0.5459196,,,0.37403047,0.46687743,0.7001157,0.67940956,0.5067391275,0.84863539,0.59226054,0.4854334999999999,0.82709695,0.5668585,True,False,False,False,False,False,False,False,False,True,False,False,True,True
303,6.06,0.504210085,0.45289882,0.38013232,0.52759767,0.45101398,0.6971482,0.5458101,0.5286445,0.74877757,0.5030739,0.52182,0.7340959,0.542937265,0.6213665349999999,0.5778399,0.4906728,0.59928447,0.72713655,,,0.5065126,,,0.5155561,0.54694736,0.6600206,0.6707856,0.5141260599999999,0.65529962,0.55899745,,,0.49839288,0.46767184,0.7015692,0.61956006,0.5069935050000001,0.84853974,0.54754317,0.48538586,0.8280643,0.70615757,True,False,False,False,True,False,False,False,False,True,False,False,True,False
304,6.08,0.5040642775,0.45289978,0.58109343,0.5279812,0.45081666,0.6874199,0.5457711000000001,0.5279092999999999,0.59570014,0.503151,0.52172667,0.67600524,0.5429664,0.6215455,0.67663664,0.49112558,0.59822685,0.7569772,,,0.41984868,,,0.47294307,0.54794085,0.6653714,0.66996396,0.51402694,0.65618898,0.5543908,,,0.37127405,0.4668718,0.69936585,0.6999928,0.5072478825,0.84844409,0.56350404,0.485398365,0.828343975,0.583489,True,False,True,False,False,False,False,False,False,True,False,False,True,True
305,6.1,0.50391847,0.45290074,0.6002322,0.5282913,0.4503073,0.7811072,0.5457321,0.5271741,0.79278195,0.5030629,0.5213699,0.6691229,0.5430895499999999,0.62205342,0.51097125,0.4909862,0.59951156,0.7826539,,,0.5462996,,,0.5032351,0.5482191,0.6590635,0.66797894,0.51392782,0.65707834,0.5311512,,,0.46652412,0.46738708,0.7020658,0.63486445,0.50750226,0.84834844,0.870467,0.48541087,0.82862365,0.7105067,False,False,False,False,True,False,False,False,False,True,False,False,False,False
306,6.12,0.5033977,0.4535894,0.6910709,0.52828985,0.45112666,0.7616691,0.5458185,0.5279744,0.7914528,0.50302494,0.52123857,0.63977283,0.5432127,0.62256134,0.76064664,0.4914603,0.5992426,0.6310208,,,0.41507873,,,0.38816726,0.54785806,0.666744,0.73446184,0.5138287,0.6579677,0.60504305,,,0.3103924,0.46633843,0.7007043,0.68692875,0.507663845,0.8484925050000001,0.563531,0.485737285,0.828448525,0.5759276,False,False,False,False,False,False,False,False,False,False,False,False,True,True
307,6.14,0.50350183,0.4535133999999999,0.4650452,0.5282175,0.45158198,0.6544526,0.5453216,0.52763194,0.7372377,0.5028748,0.5217387,0.707685,0.543404,0.6223254199999999,0.51412904,0.49058855,0.60002565,0.74991655,,,0.54103005,,,0.45703802,0.5491919,0.6614676,0.6790563,0.514086375,0.6575624600000001,0.5873275,,,0.4846486,0.466806755,0.7003022999999999,0.5909847,0.50782543,0.84863657,0.7623355,0.4860637,0.8282734,0.6614208,True,False,False,False,True,False,False,False,False,True,False,True,False,False
308,6.16,0.50360596,0.4534374,0.68721116,0.5282866,0.45129475,0.72443795,0.5462353,0.5275861,0.79483926,0.5029057666666666,0.5215214666666667,0.5762852,0.5435953,0.6220895,0.75584656,0.49166924,0.6001903,0.66855645,,,0.37286365,,,0.378257,0.5499917,0.6653129,0.6693681,0.51434405,0.65715722,0.512291,,,0.35059333,0.46727508,0.6999003,0.66913384,0.50770825,0.84876597,0.8224974,0.48547286,0.8319954,0.6351168,False,False,False,True,False,False,False,False,False,True,False,False,False,False
309,6.18,0.50417864,0.4535458,0.603798,0.528775,0.45099762,0.72523427,0.54622537,0.52711535,0.76171416,0.5029367333333333,0.5213042333333333,0.5393201,0.54435277,0.6212013,0.74964166,0.4917958,0.6007757,0.7261746,,,0.53821754,,,0.42148215,0.5472749,0.6619846,0.6595704,0.514601725,0.65675198,0.45767105,,,0.4318481,0.4669387,0.7002571,0.6399971,0.5072298,0.8502223,0.7683661,0.4849448,0.82765627,0.6806089,False,False,False,True,False,False,False,False,False,True,False,False,False,False
