frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
290,5.8,0.48992978,0.55193955,0.54914343,0.45458955,0.5505003,0.7027,0.4944275,0.6424313,0.64178413,0.45160212,0.6290694,0.45547962,0.456140735,0.6940786800000001,0.5164357,,,0.51002395,0.48622957,0.6896688,0.6300639,0.46453843714285714,0.6876780428571428,0.5774103,,,0.3286135,0.41088966,0.73164004,0.71231747,0.45284206,0.8768265,0.76505697,0.42802176000000003,0.8558066799999999,0.5216051,True,False,False,True,True,False,False,True,False,False,False,True
291,5.82,0.49030766,0.55135006,0.65712255,0.45497847,0.55302495,0.86586255,0.49435726,0.6439554,0.75762296,0.4515904,0.6295864,0.7131589,0.4561912,0.69410986,0.7155859,,,0.43820763,0.49267685,0.69340754,0.82421017,0.4639476142857143,0.6869530857142857,0.55464745,,,0.38277864,0.4095157,0.7303628,0.8555186,0.45176542,0.8777938,0.6853407,0.42803395,0.856592,0.81988025,False,False,False,False,False,False,False,True,False,False,False,False
292,5.84,0.48863918,0.551666,0.70713407,0.45519954,0.5499781,0.6795571,0.49444994,0.6447946,0.7365569,0.4513608249999999,0.6299423,0.5908468,0.455931015,0.69441598,0.5080779,,,0.5611782,0.49358214,0.69394647,0.51717633,0.46335679142857145,0.6862281285714286,0.45513022,,,0.27533185,0.41198787,0.73016065,0.7675379,0.4525951,0.87653565,0.8778521,0.4268955,0.8563776,0.63279325,False,False,False,True,True,False,True,True,False,False,False,False
293,5.86,0.4896835,0.55132776,0.8153667,0.4549561,0.5528336,0.87556744,0.49482393,0.6437474,0.8636448,0.45113125,0.6302982,0.7338963,0.45567083,0.6947221,0.6445888,,,0.58581746,0.49448743,0.6944854,0.8637168,0.46276596857142854,0.6855031714285714,0.57139105,,,0.50830007,0.4097835,0.7284425,0.83294356,0.45236295,0.8748039,0.9291824,0.42673084,0.8552573,0.81317735,False,False,False,False,False,False,False,True,False,False,False,False
294,5.88,0.4896868,0.5507366,0.60434467,0.45476096,0.5528999,0.5195469,0.49434167,0.64393586,0.6082227,0.4512950249999999,0.629881,0.43434903,0.45582339,0.69420653,0.58585364,,,0.5072397,0.4858385,0.68980086,0.6069069,0.4621751457142857,0.6847782142857143,0.58524853,,,0.31421548,0.41169316,0.7317115,0.761981,0.4532142,0.87693924,0.675101,0.42681605,0.858285,0.6046951,False,True,False,True,True,False,False,True,False,False,False,False
295,5.9,0.49050993,0.5521348,0.7320671,0.45456582,0.5529662,0.8667975,0.49422023,0.644775,0.7577216,0.4514588,0.6294638,0.70611197,0.45597595,0.69369096,0.7259593,,,0.3153637,0.49193466,0.69350165,0.832689,0.46158432285714285,0.6840532571428571,0.5713324,,,0.37615162,0.40989643,0.730503,0.8541844,0.45217454,0.8772022,0.9162195,0.42786834,0.85674894,0.82675004,False,False,False,False,False,False,False,True,False,False,False,False
296,5.92,0.4888341,0.55118454,0.62565106,0.45518348,0.5501943,0.6580744,0.4942552,0.6450594,0.64481604,0.451538605,0.6296365500000001,0.57890064,0.45554431,0.6941955679999999,0.45069966,,,0.5450404,0.48969492,0.69130975,0.70764416,0.4609935,0.6833283,0.6177858,,,0.26561818,0.41175327,0.73046714,0.78271914,0.45253053,0.8772639,0.83089274,0.42687213,0.8573153,0.61854106,False,False,False,True,True,False,False,False,False,False,False,False
297,5.94,0.48984656,0.55150115,0.7483902,0.4547324,0.5506365,0.6447398,0.4944716,0.6451211,0.77716357,0.45161841,0.6298093,0.5387287,0.45511267,0.694700176,0.5507922,,,0.50447154,0.49284875,0.69320667,0.78420335,0.46416816,0.68573993,0.707107,,,0.45361835,0.41057625,0.72860444,0.81699365,0.45233405,0.875722,0.8219238,0.4267613,0.8569375,0.7214174,False,False,False,True,True,False,False,False,False,False,False,False
298,5.96,0.48869607,0.55111486,0.7255787,0.45502698,0.550045,0.69975924,0.49455765,0.6460244,0.75816673,0.451698215,0.62998205,0.5567797,0.45468103,0.695204784,0.48014238,,,0.52055985,0.49343209,0.69464296,0.5448569,0.4647614049999999,0.6877879499999999,0.49285334,,,0.27710572,0.41214097,0.7298932,0.78029525,0.45274812,0.8777153,0.74420553,0.42686817,0.8576781,0.67818856,False,False,False,True,True,False,True,True,False,False,False,False
299,5.98,0.4894523,0.5523543,0.82895803,0.45512056,0.55264,0.80904514,0.4944592,0.6456321,0.83720255,0.45177802,0.6301548,0.6920967,0.45424939,0.695709392,0.5686079,,,0.5583918,0.49401543,0.69607925,0.84983397,0.46535465,0.68983597,0.72694266,,,0.40425828,0.40989634,0.7293926,0.80650914,0.4526819,0.87511384,0.92057186,0.4279701,0.8561872,0.8417707,False,False,False,False,True,False,False,False,False,False,False,False
