frame,time,nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,nose_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
327,6.54,0.5425102710723877,0.4906640946865082,-0.0099671138450503,0.9999905228614808,0.999998927116394,0.5729796886444092,0.5417258143424988,-0.0434861592948436,0.9999882578849792,0.9999986886978148,0.5419237017631531,0.538845419883728,0.1195648536086082,0.9998542666435242,0.9999885559082032,0.5332011580467224,0.5950735807418823,-0.0085267461836338,0.9886913895606996,0.9999717473983764,,,0.0738121941685676,0.1637870669364929,0.9996861219406128,0.5334485769271851,0.5390524864196777,0.0953734591603279,0.963165283203125,0.9999994039535522,,,-0.0489684529602527,0.0784347429871559,0.9998383522033693,0.5547789335250854,0.6797584891319275,-0.0556244403123855,0.9999854564666748,0.9999983310699464,0.5325866937637329,0.6756972670555115,0.0556127205491066,0.9999834895133972,0.9999986886978148,0.4912079572677612,0.7257242798805237,-0.1390368491411209,0.9972482323646544,0.9999951124191284,0.4745039343833923,0.7103435397148132,-0.0322711504995822,0.9223791360855104,0.9999858140945436,0.4969282448291778,0.8572383522987366,-0.1184467449784278,0.99603933095932,0.9999240636825562,0.4791769087314605,0.8376120328903198,-0.0049945591017603,0.9447984099388124,0.9999607801437378,False,False,False,False,False,False,False,False,False,False,False,False,False
328,6.56,0.5425015091896057,0.490665078163147,-0.0074062193743884,0.999990701675415,0.9999992847442628,0.5729923248291016,0.5416633486747742,-0.0431064404547214,0.9999884366989136,0.9999984502792358,0.5418825149536133,0.538847029209137,0.1200658231973648,0.9998579025268556,0.99998939037323,0.5332172513008118,0.5950888395309448,-0.0070344158448278,0.988081395626068,0.9999603033065796,,,0.0656598284840583,0.1671015620231628,0.9996365308761596,0.5334494709968567,0.5391637086868286,0.1027049571275711,0.9609845876693726,0.999998927116394,,,-0.0680026486515998,0.0828103125095367,0.9999343156814576,0.5547764897346497,0.6797283887863159,-0.055645752698183,0.9999855160713196,0.9999983310699464,0.5325314998626709,0.6756993532180786,0.0556333884596824,0.9999836683273317,0.9999988079071044,0.4911233484745025,0.725711464881897,-0.1391478925943374,0.997060239315033,0.9999947547912598,0.4745037853717804,0.7104726433753967,-0.0316889062523841,0.9186162948608398,0.9999903440475464,0.4966741502285003,0.8568979501724243,-0.1201799139380455,0.9957737922668456,0.9999328851699828,0.4791718423366546,0.8376262187957764,-0.0055704140104353,0.9430426359176636,0.9999629259109496,False,False,False,False,False,False,False,False,False,False,False,False,False
329,6.58,0.5425010919570923,0.4906620681285858,-0.0088565098121762,0.9999908208847046,0.9999988079071044,0.5729881525039673,0.5416592359542847,-0.0431392341852188,0.9999884963035583,0.9999983310699464,0.541881799697876,0.5388455390930176,0.1181305274367332,0.9998546838760376,0.9999822378158568,0.5332152247428894,0.5951132774353027,-0.0068822624161839,0.9878754615783693,0.9999585151672364,,,0.0604152083396911,0.1656830012798309,0.9994670748710632,0.5334522128105164,0.5392213463783264,0.1021101400256156,0.960602045059204,0.999998927116394,,,-0.0722126811742782,0.0808405131101608,0.9997977614402772,0.5547662973403931,0.6796941757202148,-0.0555522702634334,0.9999855756759644,0.9999982118606568,0.5325174927711487,0.6756963133811951,0.0555411055684089,0.9999836087226868,0.9999985694885254,0.4911248981952667,0.7257925868034363,-0.1401283740997314,0.9970524907112122,0.9999946355819702,0.4744402468204498,0.7105339765548706,-0.0294595882296562,0.9184740781784058,0.9999852180480956,0.4967142045497894,0.8569237589836121,-0.1193438023328781,0.9957917332649232,0.9999196529388428,0.4791826009750366,0.8374133706092834,-0.0016277754912152,0.9426198601722716,0.9999593496322632,False,False,False,False,False,False,False,False,False,False,False,False,False
330,6.6,0.5424938797950745,0.4906495809555053,-0.0138139827176928,0.999990165233612,0.9999974966049194,0.5729864239692688,0.5417344570159912,-0.0497357882559299,0.999988317489624,0.9999972581863404,0.5418998599052429,0.5388807654380798,0.1155932322144508,0.999855637550354,0.9999845027923584,0.5331928730010986,0.5951303839683533,-0.0117568708956241,0.9879907965660096,0.9999548196792604,,,0.0634999871253967,0.1595893055200576,0.9996392726898192,0.5334508419036865,0.5392020344734192,0.0979188159108161,0.9600111246109008,0.9999986886978148,,,-0.0637502297759056,0.0768478438258171,0.999737560749054,0.554753303527832,0.6798138618469238,-0.0556068904697895,0.9999855160713196,0.999997854232788,0.5325021743774414,0.6757717132568359,0.0555973313748836,0.999983549118042,0.9999983310699464,0.4911932945251465,0.7257887125015259,-0.1427064687013626,0.9970375299453736,0.9999922513961792,0.4744497835636139,0.7105026245117188,-0.0315898694097995,0.91767156124115,0.999979853630066,0.4967385232448578,0.8569495677947998,-0.1199979037046432,0.995684802532196,0.9999103546142578,0.4791807234287262,0.837459146976471,-0.0027572247199714,0.941686749458313,0.9999465942382812,False,False,False,False,False,False,False,False,False,False,False,False,False
331,6.62,0.5424937009811401,0.4906491935253143,-0.0133537789806723,0.9999899864196776,0.9999985694885254,0.5729883313179016,0.541718602180481,-0.0457476377487182,0.9999881982803344,0.999997615814209,0.5416196584701538,0.5388383269309998,0.1154149919748306,0.99985533952713,0.9999834299087524,0.5331990122795105,0.595138430595398,-0.0093068955466151,0.9873010516166688,0.999942421913147,,,0.0537518933415412,0.1680496037006378,0.999542236328125,0.5334514379501343,0.5392995476722717,0.0984937474131584,0.9584782719612122,0.9999988079071044,,,-0.0802917703986167,0.0827338993549346,0.9999126195907592,0.5548400282859802,0.6797832250595093,-0.0555053874850273,0.9999850392341614,0.9999971389770508,0.5325090885162354,0.6758100986480713,0.0554936304688453,0.999983251094818,0.9999980926513672,0.4912540018558502,0.7256182432174683,-0.143846109509468,0.9968913197517396,0.9999921321868896,0.4744983911514282,0.7105304002761841,-0.030640609562397,0.9143574833869934,0.9999841451644896,0.4967779219150543,0.8571709990501404,-0.1270146965980529,0.9955260753631592,0.9998862743377686,0.47918301820755,0.8374586701393127,-0.0080502601340413,0.9402942657470704,0.9999405145645142,False,False,False,False,False,False,False,False,False,False,False,False,False
332,6.64,0.54249107837677,0.4906314313411712,-0.007500066421926,0.9999898672103882,0.9999988079071044,0.572985827922821,0.5417238473892212,-0.0457989834249019,0.9999881982803344,0.999997854232788,0.5416384339332581,0.5388415455818176,0.1203699186444282,0.99986070394516,0.9999908208847046,0.5331853032112122,0.5951393842697144,-0.0088379113003611,0.9875229001045228,0.9999632835388184,,,0.0755574330687522,0.1608328372240066,0.9997462630271912,0.5334521532058716,0.5392900705337524,0.1042245477437973,0.9581218957901,0.9999988079071044,,,-0.0523306280374527,0.0792509317398071,0.9998250603675842,0.5547946691513062,0.6795188784599304,-0.0562367178499698,0.9999852180480956,0.9999982118606568,0.5324684381484985,0.6755174398422241,0.0562251694500446,0.9999834895133972,0.9999986886978148,0.4913120865821838,0.7256099581718445,-0.1439949870109558,0.996890425682068,0.9999927282333374,0.4745222330093384,0.7105243802070618,-0.0311548840254545,0.9136449098587036,0.999983549118042,0.4967522919178009,0.8565980792045593,-0.1255452036857605,0.9954460263252258,0.999908447265625,0.4791937470436096,0.837556004524231,-0.0081505132839083,0.9399651885032654,0.999953031539917,False,False,False,False,False,False,False,False,False,False,False,False,False
333,6.66,0.5424927473068237,0.4907085299491882,-0.014508775435388,0.9999898672103882,0.9999984502792358,0.5729838609695435,0.5417237877845764,-0.0458063967525959,0.9999879598617554,0.999997615814209,0.5416111350059509,0.5388067960739136,0.1167191565036773,0.9998574256896972,0.999983549118042,0.5331874489784241,0.5951461791992188,-0.0107359699904918,0.9871485233306884,0.9999518394470216,,,0.0679817497730255,0.1583350598812103,0.9995918869972228,0.5334528684616089,0.5394204258918762,0.0931154936552047,0.957391619682312,0.9999988079071044,,,-0.0593409016728401,0.0766274109482765,0.9997709393501282,0.5547917485237122,0.6799827218055725,-0.0561242960393428,0.9999852776527404,0.9999980926513672,0.5325389504432678,0.6758946180343628,0.0561141110956668,0.999983549118042,0.9999986886978148,0.4912023246288299,0.7256980538368225,-0.142028659582138,0.9968621134757996,0.9999939203262328,0.474522203207016,0.7104198336601257,-0.0310526899993419,0.9137898087501526,0.9999855756759644,0.4967995584011078,0.8567438125610352,-0.1183820813894271,0.9954429864883424,0.9999144077301024,0.4791882634162903,0.8374145030975342,-0.0063520288094878,0.9396626949310304,0.999963402748108,False,False,False,False,False,False,False,False,False,False,False,False,False
334,6.68,0.5424832701683044,0.4906680583953857,-0.0148775773122906,0.9999902248382568,0.999998927116394,0.5729742050170898,0.5417119264602661,-0.0456864610314369,0.9999880790710448,0.9999982118606568,0.5416051745414734,0.5385949611663818,0.1167797967791557,0.9998539090156556,0.9999808073043824,0.5331535935401917,0.5951492786407471,-0.0104932524263858,0.98730206489563,0.9999560117721558,,,0.0672529488801956,0.1568465828895568,0.999456822872162,0.5334340929985046,0.5394640564918518,0.0934470817446708,0.9581404328346252,0.9999988079071044,,,-0.0601932071149349,0.0748224779963493,0.9997346997261048,0.5547951459884644,0.679944634437561,-0.0561029762029647,0.99998539686203,0.9999977350234984,0.5325315594673157,0.6758336424827576,0.0560934618115425,0.999983549118042,0.9999982118606568,0.4911627173423767,0.7256796360015869,-0.1424290090799331,0.9969261288642884,0.9999939203262328,0.4745363593101501,0.7100937366485596,-0.0306500140577554,0.9156795144081116,0.9999834299087524,0.4968004822731018,0.8567520380020142,-0.1194894537329673,0.995546579360962,0.9999123811721802,0.4791781306266784,0.837540864944458,-0.007088812533766,0.9413723945617676,0.9999479055404664,False,False,False,False,False,False,False,False,False,False,False,False,False
335,6.7,0.5424568057060242,0.490667849779129,-0.0145586729049682,0.999989926815033,0.9999988079071044,0.5729617476463318,0.5417324304580688,-0.0503106787800788,0.999988317489624,0.9999984502792358,0.5417249202728271,0.5386990904808044,0.11748668551445,0.9998601078987122,0.9999929666519164,0.5331303477287292,0.5951507687568665,-0.0125717278569936,0.9877780079841614,0.9999754428863524,,,0.0785160139203071,0.1480013579130172,0.9997857213020324,0.5334345102310181,0.5393198728561401,0.0942549630999565,0.9583501219749452,0.9999991655349731,,,-0.0426913388073444,0.0696656852960586,0.9998064637184144,0.5547930002212524,0.6800928711891174,-0.0564542151987552,0.9999857544898988,0.9999988079071044,0.5325184464454651,0.6758711934089661,0.0564463287591934,0.999983847141266,0.9999990463256836,0.4912219643592834,0.7256683111190796,-0.1563877761363983,0.997047483921051,0.9999954700469972,0.4745357930660248,0.7100875973701477,-0.0366793498396873,0.9150574207305908,0.9999877214431764,0.496838241815567,0.8569936752319336,-0.1335853040218353,0.9956649541854858,0.9999468326568604,0.479177862405777,0.8375410437583923,-0.0137173477560281,0.9410924911499025,0.9999657869338988,False,False,False,False,False,False,False,False,False,False,False,False,False
336,6.72,0.5424476861953735,0.4906752407550812,-0.0141576426103711,0.999990165233612,0.999998927116394,0.5729369521141052,0.5416945219039917,-0.0481546595692634,0.9999884366989136,0.9999984502792358,0.5416984558105469,0.538733720779419,0.1171011999249458,0.9998586177825928,0.9999839067459106,0.5331375598907471,0.5951313972473145,-0.0121890120208263,0.9878085255622864,0.9999587535858154,,,0.0645119920372963,0.1517243981361389,0.9995362758636476,0.5333840250968933,0.5397641062736511,0.0914630070328712,0.9589073061943054,0.9999990463256836,,,-0.0676017701625824,0.0712982788681984,0.9998366832733154,0.5547888278961182,0.6799148321151733,-0.0561982169747352,0.9999857544898988,0.9999982118606568,0.5325154066085815,0.6758667826652527,0.0561879351735115,0.999983847141266,0.9999985694885254,0.4912338256835937,0.7255087494850159,-0.1545196175575256,0.997081458568573,0.9999949932098388,0.4745413661003113,0.7103290557861328,-0.0330300852656364,0.9163123965263368,0.99998676776886,0.4968625605106354,0.8570606708526611,-0.1334407329559326,0.9957353472709656,0.9999234676361084,0.4791823029518127,0.8375176787376404,-0.0131265698000788,0.9421833157539368,0.9999583959579468,False,False,False,False,False,False,False,False,False,False,False,False,False
