feature,rho,p
initial_pelvis_tilt,0.6708203932499368,0.21516994256955005
rms_pelvis_acc,0.6708203932499368,0.21516994256955005
hip_flexion_range,-0.44721359549995787,0.45018485575210093
max_pelvis_tilt,0.22360679774997894,0.7176856442107861
delta_pelvis_tilt,0.22360679774997894,0.7176856442107861
peak_pelvis_gyro,0.22360679774997894,0.7176856442107861
mean_pelvis_gyro,-0.22360679774997894,0.7176856442107861
