frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated,left_shoulder_source,right_shoulder_source,left_elbow_source,right_elbow_source,left_wrist_source,right_wrist_source,left_hip_source,right_hip_source,left_knee_source,right_knee_source,left_ankle_source,right_ankle_source
300,6.0,0.5513802766799927,0.5275649428367615,-0.1705241948366165,0.9999952912330629,0.9999979734420776,0.5042479634284973,0.5229963660240173,-0.0088243717327713,0.999941885471344,0.9999849796295166,0.5426502227783203,0.623664140701294,-0.1910903304815292,0.996384620666504,0.9999668598175048,0.4911997,0.5994519,,0.5251200795173645,0.9999446868896484,0.5208567976951599,0.7018056511878967,-0.2021503001451492,0.9941513538360596,0.999994158744812,,,,0.5778993368148804,0.9999794960021972,0.5409417748451233,0.6678688526153564,-0.0475635379552841,0.9999939203262328,0.9999997615814208,0.5111199021339417,0.6603720188140869,0.0475308112800121,0.9999914765357972,0.9999997615814208,0.4945199191570282,0.7284421324729919,-0.1789342015981674,0.9919303059577942,0.99999737739563,0.4665718972682953,0.7040562033653259,-0.0746829956769943,0.9534114599227904,0.9999959468841552,0.5037746429443359,0.838751494884491,-0.0604411363601684,0.9808695912361144,0.9999840259552002,0.485142320394516,0.8155989050865173,0.0221238005906343,0.91589093208313,0.9999921321868896,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
301,6.02,0.5513808727264404,0.5275655388832092,-0.1733461320400238,0.9999951124191284,0.9999971389770508,0.5042721629142761,0.5229398012161255,-0.0110965566709637,0.9999393224716188,0.9999737739562988,0.5426470637321472,0.6237174868583679,-0.1947167217731475,0.9962446689605712,0.9999607801437378,0.4922324,0.599526,,0.5156774520874023,0.999911904335022,0.5208638310432434,0.701779305934906,-0.2072354704141616,0.99386465549469,0.9999923706054688,,,,0.5618329048156738,0.9999514818191528,0.5411455631256104,0.6677615642547607,-0.0475884713232517,0.9999936819076538,0.9999996423721312,0.511341392993927,0.6602646708488464,0.0475547313690185,0.9999911189079284,0.9999996423721312,0.4944842755794525,0.7282998561859131,-0.1792125403881073,0.9911860823631288,0.9999964237213136,0.4665793776512146,0.7040383815765381,-0.0747264623641967,0.95015287399292,0.9999935626983644,0.5037884712219238,0.8387741446495056,-0.0606031492352485,0.9794039130210876,0.9999779462814332,0.4849475026130676,0.8156504034996033,0.0215829294174909,0.9108404517173768,0.9999879598617554,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
302,6.04,0.5513869524002075,0.527569591999054,-0.1737602055072784,0.9999950528144836,0.999997615814209,0.5042725205421448,0.5229445099830627,-0.0106137283146381,0.9999393224716188,0.9999828338623048,0.5426490902900696,0.6237387657165527,-0.1945920884609222,0.9962594509124756,0.9999632835388184,0.49118412,0.5984491,,0.5172563195228577,0.99993634223938,0.5208600163459778,0.7017642259597778,-0.20683354139328,0.9938520193099976,0.9999927282333374,,,,0.5641664266586304,0.9999722242355348,0.5416158437728882,0.6677022576332092,-0.047726597636938,0.9999935030937196,0.9999996423721312,0.5116097331047058,0.660202145576477,0.0476909987628459,0.999990940093994,0.9999996423721312,0.4944841563701629,0.7278994917869568,-0.1837378144264221,0.9913458824157716,0.9999969005584716,0.4665792882442474,0.7040070295333862,-0.074498638510704,0.950129210948944,0.9999948740005492,0.5038231611251831,0.8393843173980713,-0.0642681568861007,0.9795501828193665,0.9999817609786988,0.48466357588768,0.8156474828720093,0.0235149208456277,0.9104678630828856,0.9999892711639404,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
303,6.06,0.5515071749687195,0.5276623964309692,-0.1775204986333847,0.9999951124191284,0.9999979734420776,0.5042635798454285,0.5229558944702148,-0.0151759106665849,0.999941110610962,0.9999868869781494,0.5426561236381531,0.6239376068115234,-0.1961738169193267,0.996300995349884,0.9999690055847168,0.4906728,0.59928447,,0.5255931615829468,0.9999500513076782,0.5208632349967957,0.7017641067504883,-0.2066617012023925,0.9939778447151184,0.9999953508377076,,,,0.5776652097702026,0.9999833106994628,0.5412929058074951,0.6669302582740784,-0.047709371894598,0.9999935030937196,0.9999997615814208,0.5114566087722778,0.6588183045387268,0.0476738177239894,0.999990940093994,0.9999997615814208,0.4944896101951599,0.7278972864151001,-0.1828423291444778,0.9911234974861144,0.999997615814209,0.466585099697113,0.7038817405700684,-0.0790577679872512,0.9501000046730042,0.9999966621398926,0.5038263201713562,0.8395212888717651,-0.063150830566883,0.9791988134384156,0.999987244606018,0.484667420387268,0.8159427046775818,0.0189946312457323,0.910542905330658,0.9999938011169434,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
304,6.08,0.5515177845954895,0.5276486277580261,-0.1763480752706527,0.999995231628418,0.9999986886978148,0.5042654275894165,0.5229570269584656,-0.0113748423755168,0.9999402165412904,0.999982476234436,0.5427152514457703,0.6238638162612915,-0.1956139951944351,0.9964423179626464,0.9999765157699584,0.49112558,0.59822685,,0.5185667276382446,0.999919056892395,0.5208604335784912,0.7017386555671692,-0.2061407715082168,0.994229793548584,0.9999953508377076,,,,0.5676340460777283,0.9999547004699708,0.5414724349975586,0.6674384474754333,-0.0480047538876533,0.9999935626983644,0.9999997615814208,0.5116642117500305,0.6595531702041626,0.0479660034179687,0.999990940093994,0.9999996423721312,0.494561493396759,0.7277731895446777,-0.1828715205192566,0.9914541244506836,0.9999974966049194,0.4665833711624145,0.7034062743186951,-0.076891228556633,0.951448142528534,0.9999947547912598,0.5038597583770752,0.8386054039001465,-0.0624921321868896,0.9798020720481871,0.9999843835830688,0.4846712946891784,0.8149371147155762,0.0203904304653406,0.9127545356750488,0.999990940093994,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
305,6.1,0.5515311360359192,0.527632474899292,-0.1760572046041488,0.9999952912330629,0.9999980926513672,0.5043069124221802,0.5229547023773193,-0.0113723324611783,0.9999414682388306,0.9999866485595704,0.5427152514457703,0.6239444613456726,-0.1953755021095276,0.996447741985321,0.9999725818634032,0.4909862,0.59951156,,0.5271531939506531,0.9999537467956544,0.5208581686019897,0.7017337083816528,-0.2058644443750381,0.9943209290504456,0.9999961853027344,,,,0.5806297063827515,0.999985933303833,0.5415248274803162,0.6668235063552856,-0.0475158207118511,0.9999935030937196,0.9999997615814208,0.511860191822052,0.6585802435874939,0.0474776960909366,0.9999908208847046,0.9999997615814208,0.4943848550319671,0.7275568246841431,-0.1795185655355453,0.99093097448349,0.999997615814209,0.4665481746196747,0.7028680443763733,-0.0779345035552978,0.9497668147087096,0.9999961853027344,0.5038549900054932,0.838601291179657,-0.0623374991118907,0.9790719151496888,0.9999878406524658,0.4845750629901886,0.8149431943893433,0.016762750223279,0.9102572798728944,0.9999924898147584,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
306,6.12,0.5515863299369812,0.5276369452476501,-0.1758571714162826,0.9999952912330629,0.9999979734420776,0.5043154954910278,0.5229414701461792,-0.0111170699819922,0.99994158744812,0.9999828338623048,0.5427463054656982,0.6239480376243591,-0.1969880312681198,0.996530532836914,0.999970555305481,0.4914603,0.5992426,,0.5273289680480957,0.9999353885650636,0.5208880305290222,0.701657772064209,-0.2100188881158828,0.9944652318954468,0.9999948740005492,,,,0.5839805603027344,0.999975085258484,0.5414228439331055,0.6666589975357056,-0.0476925447583198,0.9999935030937196,0.9999997615814208,0.5117477774620056,0.6585283875465393,0.0476539358496665,0.9999908208847046,0.9999996423721312,0.4943854510784149,0.7282752394676208,-0.1806472390890121,0.9909213781356812,0.9999971389770508,0.4665308892726898,0.7026171684265137,-0.0789877548813819,0.950240194797516,0.999995231628418,0.5038527846336365,0.8386827707290649,-0.0633594095706939,0.9789806008338928,0.9999823570251464,0.4845567345619201,0.8151775002479553,0.014203350059688,0.9107787609100342,0.9999910593032836,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
307,6.14,0.5516099333763123,0.5276286602020264,-0.170162633061409,0.9999952912330629,0.9999980926513672,0.5043156147003174,0.522948682308197,-0.004805167671293,0.9999405145645142,0.9999804496765136,0.5427490472793579,0.6239466667175293,-0.1932840198278427,0.996537744998932,0.9999667406082152,0.49058855,0.60002565,,0.5239371061325073,0.9999144077301024,0.520887017250061,0.7016177177429199,-0.2085352838039398,0.9944587349891664,0.9999933242797852,,,,0.5773476958274841,0.9999551773071288,0.5419333577156067,0.6669620275497437,-0.0479898415505886,0.9999935626983644,0.9999997615814208,0.5121848583221436,0.6594310998916626,0.0479474812746048,0.9999908804893494,0.9999996423721312,0.4944296777248382,0.7281477451324463,-0.1841127425432205,0.9912611842155457,0.9999972581863404,0.4665315449237823,0.702610194683075,-0.0779506117105484,0.95195072889328,0.9999951124191284,0.5038543343544006,0.8384211659431458,-0.0636483877897262,0.9794444441795348,0.9999812841415404,0.4846287369728088,0.8151792883872986,0.0145972436293959,0.9137982726097108,0.9999895095825196,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
308,6.16,0.5516544580459595,0.5277228355407715,-0.1722159832715988,0.999995231628418,0.9999977350234984,0.5043151378631592,0.5229482650756836,-0.0096476189792156,0.9999423027038574,0.9999885559082032,0.5426971316337585,0.624101996421814,-0.1935937255620956,0.9964922666549684,0.9999668598175048,0.49166924,0.6001903,,0.5377407073974609,0.9999556541442872,0.5209061503410339,0.7016324400901794,-0.208280861377716,0.9943822622299194,0.9999943971633912,,,,0.5925477147102356,0.9999839067459106,0.5422536730766296,0.6666775941848755,-0.0476762317121028,0.9999934434890748,0.9999996423721312,0.5122500061988831,0.6585748195648193,0.047633770853281,0.9999908208847046,0.9999996423721312,0.4944530725479126,0.7284076809883118,-0.1837894171476364,0.9909026026725768,0.9999966621398926,0.4665325880050659,0.7026212811470032,-0.078318640589714,0.95156329870224,0.9999954700469972,0.5038931965827942,0.8384242057800293,-0.0592342242598533,0.9779690504074096,0.9999779462814332,0.4846473336219787,0.8152700662612915,0.0179940983653068,0.9107580184936525,0.9999884366989136,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
309,6.18,0.5517061948776245,0.5277249813079834,-0.1766588687896728,0.9999952912330629,0.9999980926513672,0.50432288646698,0.5228894352912903,-0.0137914242222905,0.9999428391456604,0.999984860420227,0.5427033305168152,0.6241462230682373,-0.1963196247816085,0.9965790510177612,0.9999717473983764,0.4917958,0.6007757,,0.5383689403533936,0.99994158744812,0.5209051370620728,0.7016280889511108,-0.2084445357322693,0.9945929050445556,0.9999958276748656,,,,0.5989896059036255,0.9999806880950928,0.542093813419342,0.6665289998054504,-0.0476688407361507,0.9999934434890748,0.9999997615814208,0.5121060013771057,0.6583389043807983,0.0476272590458393,0.9999907612800598,0.9999997615814208,0.4944154918193817,0.7291352152824402,-0.1767930537462234,0.9909197688102722,0.999997854232788,0.4665797650814056,0.7027615308761597,-0.0783234685659408,0.9517962336540222,0.9999966621398926,0.503892719745636,0.8387815356254578,-0.0552939623594284,0.978380560874939,0.9999886751174928,0.4846387207508087,0.8153957724571228,0.0181416105479002,0.9113335013389589,0.9999942779541016,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
310,6.2,0.5517400503158569,0.5277410745620728,-0.171378031373024,0.9999953508377076,0.9999985694885254,0.5043132901191711,0.5229203701019287,-0.0090258223935961,0.9999417662620544,0.9999822378158568,0.5427349209785461,0.6241581439971924,-0.1924881935119629,0.9966184496879578,0.9999735355377196,0.4911458,0.5997653,,0.5307247042655945,0.9999165534973145,0.520887553691864,0.7015793323516846,-0.2067815512418747,0.9946443438529968,0.9999948740005492,,,,0.5851898193359375,0.9999531507492064,0.5422847270965576,0.667173445224762,-0.0476718991994857,0.9999935626983644,0.9999997615814208,0.5122259855270386,0.6591888666152954,0.0476303026080131,0.999990940093994,0.9999997615814208,0.4944210648536682,0.7289074659347534,-0.1807003617286682,0.9912689328193665,0.9999979734420776,0.4665757119655609,0.7027139067649841,-0.0798366740345954,0.9535602927207948,0.9999960660934448,0.5039026737213135,0.8381664752960205,-0.0553737618029117,0.9788964986801147,0.9999865293502808,0.4847460091114044,0.8153014779090881,0.0146431559696793,0.914428412914276,0.999991774559021,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
311,6.22,0.5517540574073792,0.5277820825576782,-0.1723617911338806,0.9999952912330629,0.999997615814209,0.5043166875839233,0.5229018926620483,-0.0132989352568984,0.9999427795410156,0.999985694885254,0.5427331328392029,0.6243435144424438,-0.1924700140953064,0.996518850326538,0.9999680519104004,0.49105927,0.60076886,,0.5390029549598694,0.9999507665634156,0.5208908319473267,0.7015932202339172,-0.2059421688318252,0.9945725202560424,0.9999955892562866,,,,0.5981027483940125,0.9999853372573853,0.5423007607460022,0.666598916053772,-0.0471203923225402,0.9999934434890748,0.9999997615814208,0.5122669339179993,0.6581113338470459,0.0470784492790699,0.9999908208847046,0.9999997615814208,0.494280457496643,0.7286331057548523,-0.1774767488241195,0.9902878403663636,0.9999972581863404,0.4665605127811432,0.7024751305580139,-0.0798307284712791,0.9507405161857604,0.9999959468841552,0.5038815140724182,0.8381803631782532,-0.0555783696472644,0.9774205088615416,0.9999871253967284,0.4846805036067962,0.8153245449066162,0.0152386166155338,0.9103156924247742,0.9999927282333374,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
312,6.24,0.5517637729644775,0.5277661085128784,-0.1740854531526565,0.9999952912330629,0.9999979734420776,0.5043262243270874,0.5228632688522339,-0.0127538926899433,0.9999428987503052,0.9999836683273317,0.5427621006965637,0.6243138313293457,-0.1955853104591369,0.9965860247612,0.9999655485153198,0.49123725,0.600231,,0.5392929315567017,0.9999340772628784,0.5208904147148132,0.7013395428657532,-0.2093280106782913,0.9946693778038024,0.9999939203262328,0.4713148772716522,0.6699026226997375,-0.0292947515845298,0.6016923189163208,0.9999746084213256,0.5420497059822083,0.6665375232696533,-0.0474942587316036,0.9999934434890748,0.9999997615814208,0.5121424198150635,0.658083438873291,0.0474525205790996,0.9999908804893494,0.9999997615814208,0.4942869246006012,0.7292821407318115,-0.1773692816495895,0.9904807209968568,0.9999974966049194,0.4665945768356323,0.7023599743843079,-0.0792446956038475,0.9520705342292786,0.9999961853027344,0.503900408744812,0.8382555246353149,-0.0562206767499446,0.9780032634735109,0.999984622001648,0.4846368134021759,0.8153203129768372,0.0152575271204113,0.9130228161811828,0.9999933242797852,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
313,6.26,0.55177903175354,0.5277488231658936,-0.1690825819969177,0.999995231628418,0.9999977350234984,0.5043272376060486,0.5229202508926392,-0.0078749069944024,0.9999411702156068,0.9999790191650392,0.5428162813186646,0.6242245435714722,-0.1925062537193298,0.9965540170669556,0.9999614953994752,0.49092966,0.6004172,,0.536149263381958,0.9999152421951294,0.5209012031555176,0.7013126015663147,-0.2084134221076965,0.9945685863494872,0.9999924898147584,,,-0.0291344057768582,0.5931271910667419,0.9999539852142334,0.5424155592918396,0.6670010685920715,-0.0475740171968936,0.9999934434890748,0.9999996423721312,0.5124020576477051,0.6591959595680237,0.0475303493440151,0.9999908208847046,0.9999996423721312,0.4943517744541168,0.7289970517158508,-0.1804444193840026,0.9907760620117188,0.9999971389770508,0.4665955603122711,0.7026195526123047,-0.0785514339804649,0.9532545208930968,0.9999951124191284,0.503903865814209,0.838223397731781,-0.0595572739839553,0.9784988164901732,0.999980926513672,0.4846293032169342,0.8154632449150085,0.0154973426833748,0.91518634557724,0.9999898672103882,False,False,False,False,False,True,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
314,6.28,0.551780641078949,0.5278646349906921,-0.1736448854207992,0.9999951720237732,0.99999737739563,0.5043278932571411,0.5228621959686279,-0.0127731217071414,0.999942183494568,0.999985694885254,0.5428041219711304,0.6242967844009399,-0.1944093704223632,0.9964867234230042,0.999962568283081,0.4914177,0.60004663,,0.5418093800544739,0.9999490976333618,0.5209187865257263,0.701363742351532,-0.208086684346199,0.9944567680358888,0.9999940395355223,0.471332848072052,0.6698479652404785,-0.0289740599691867,0.6033095717430115,0.9999843835830688,0.5421992540359497,0.6661177277565002,-0.0473396740853786,0.9999933242797852,0.9999997615814208,0.5122444033622742,0.6578161716461182,0.0472991280257701,0.9999907612800598,0.9999997615814208,0.494355171918869,0.729081928730011,-0.1720305979251861,0.9898786544799804,0.9999969005584716,0.466593861579895,0.7026219964027405,-0.0785473585128784,0.9508696794509888,0.9999959468841552,0.5039116144180298,0.838164746761322,-0.051853135228157,0.9770378470420836,0.999983549118042,0.4846679866313934,0.8155855536460876,0.0181364770978689,0.9104872345924376,0.9999920129776,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
315,6.3,0.5517911911010742,0.5278686285018921,-0.1735835969448089,0.999995231628418,0.9999985694885254,0.5043581128120422,0.5228307843208313,-0.0125063080340623,0.9999426007270812,0.9999862909317015,0.5428279042243958,0.6243029832839966,-0.1939780414104461,0.996595859527588,0.9999725818634032,0.4911566,0.6008273,,0.5375441312789917,0.9999327659606934,0.5209259986877441,0.7013465166091919,-0.206073597073555,0.994603395462036,0.9999942779541016,,,,0.5988456606864929,0.9999688863754272,0.5420144200325012,0.6661719083786011,-0.0471667759120464,0.9999935030937196,0.9999998807907104,0.5121835470199585,0.6578266024589539,0.0471272692084312,0.9999909996986388,0.9999997615814208,0.4944104552268982,0.7294433116912842,-0.1734680831432342,0.990349531173706,0.9999979734420776,0.4666200578212738,0.7023162841796875,-0.0796285718679428,0.9530386924743652,0.9999966621398926,0.5039390921592712,0.8372453451156616,-0.0502161234617233,0.977934956550598,0.9999890327453612,0.4846570193767547,0.8139793276786804,0.0181634631007909,0.9135904312133788,0.9999942779541016,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
