frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
441,8.82,0.4423152,0.34690505,0.7703336,0.47280928,0.3452501,0.58280027,0.48567745,0.4065962,0.7627684,0.44226456,0.4176555,0.7381559,0.4949569,0.5142784,0.72057515,0.4472713,0.5118713,0.60140425,0.47960186,0.60706425,0.56182563,0.43421373,0.58699507,0.4753735,0.4717551,0.6097297,0.7344191,0.4461771,0.60697377,0.7488828,0.48130614,0.7396143,0.75681716,0.4583089,0.73480433,0.588133,0.4864338,0.8593644,0.77337366,0.46634522,0.8470153,0.79615176
442,8.84,0.4421386,0.3468046,0.77051497,0.47244665,0.3450859,0.5726667,0.48534566,0.40601048,0.750353,0.44172776,0.41744336,0.74660766,0.494777,0.511744,0.80159616,0.4470059,0.5108367,0.6074388,0.4799105,0.6060355,0.57222766,0.43351942,0.58726525,0.44310573,0.47145396,0.60839677,0.7399669,0.4451386,0.60604364,0.7017349,0.48144498,0.7404139,0.7381566,0.45875823,0.7353405,0.5445845,0.48611155,0.86203116,0.76117617,0.46710488,0.84707373,0.7225205
443,8.86,0.44258842,0.34505093,0.6778233,0.47272173,0.34612027,0.62122476,0.48522002,0.40828332,0.72495,0.44370762,0.41948128,0.6646461,0.49476063,0.51459277,0.68657875,0.44702563,0.5135547,0.5454254,0.48040107,0.60414755,0.53616154,0.43398494,0.5871644,0.40407112,0.47142065,0.60956097,0.6566842,0.4470751,0.60643166,0.7158027,0.4818861,0.73770654,0.6031561,0.4595995,0.73338294,0.6594013,0.48669738,0.8590835,0.5420305,0.466797,0.8473551,0.7333437
444,8.88,0.44202158,0.3460183,0.570909,0.47172102,0.34644014,0.6285042,0.4855661,0.40693268,0.73546046,0.441737,0.41754994,0.7049455,0.4945717,0.51109755,0.82534134,0.44696435,0.5106712,0.68775815,0.4800576,0.60488564,0.53070563,0.43529382,0.58693594,0.34660634,0.47191742,0.6082508,0.74149656,0.4464044,0.6057039,0.7200157,0.48119518,0.7379212,0.7298105,0.45853838,0.73353803,0.5628734,0.4866022,0.85986924,0.7545193,0.46716636,0.8471694,0.78679484
445,8.9,0.44217956,0.34605244,0.6957708,0.4724406,0.3450866,0.50290185,0.48560855,0.4072647,0.75550663,0.44218165,0.4182507,0.6975449,0.49455902,0.51468396,0.7346764,0.44639295,0.5142244,0.5531708,0.48129165,0.607221,0.5532416,0.43422475,0.5875985,0.4665888,0.47119376,0.6094567,0.71076363,0.44634056,0.606598,0.7505496,0.48050556,0.7379066,0.7025628,0.45943147,0.73391443,0.59531623,0.48604822,0.8592426,0.7336622,0.4674015,0.846705,0.7944022
446,8.92,0.44285443,0.3451397,0.5752144,0.47261462,0.34537944,0.40971643,0.4851231,0.41069028,0.6655289,0.44488618,0.41792744,0.5633704,0.49421895,0.5152874,0.66302884,0.44718772,0.5138483,0.4907242,0.4806635,0.6050599,0.50909036,0.43368325,0.58773655,0.34349102,0.471142,0.6075867,0.6300339,0.44705722,0.6049589,0.6316612,0.4817594,0.73875165,0.5900142,0.45982584,0.7342472,0.6240802,0.48645565,0.859166,0.46830016,0.46705103,0.84670967,0.68195474
447,8.94,0.44208717,0.34414244,0.76478714,0.47294712,0.3448431,0.73785657,0.485059,0.40824646,0.7384663,0.44237676,0.4182328,0.7347382,0.49495664,0.5133629,0.7656299,0.44675407,0.5123211,0.67597187,0.48121896,0.60706717,0.658167,0.433781,0.5874591,0.5586785,0.47033748,0.6086523,0.71696347,0.44568428,0.6062284,0.7405002,0.48128873,0.74005806,0.7796994,0.4596289,0.7354431,0.7455043,0.48631313,0.861615,0.6683539,0.467745,0.84987366,0.74755275
448,8.96,0.44222575,0.3459513,0.6524516,0.4717787,0.34535518,0.6404532,0.48492745,0.40795955,0.76174426,0.44257826,0.41871473,0.7727988,0.49460843,0.5129127,0.76187223,0.44716206,0.51440495,0.58785146,0.4814381,0.607525,0.58513474,0.43394578,0.5873861,0.46216124,0.4701702,0.6089082,0.69038785,0.4465658,0.6049237,0.7239143,0.4802595,0.73941135,0.72592163,0.45999005,0.7346402,0.58366317,0.4848027,0.86286014,0.72964907,0.46672758,0.84968257,0.80521834
449,8.98,0.4416726,0.34553117,0.5539675,0.47159615,0.3458743,0.5956182,0.4852497,0.4075424,0.77915,0.44200307,0.4189684,0.74663055,0.49555504,0.5140357,0.5743474,0.44659233,0.5145299,0.5655394,0.48161373,0.6075557,0.60162574,0.43346608,0.5894884,0.44626778,0.47129408,0.6083473,0.732627,0.4462853,0.6054077,0.7552876,0.48152092,0.7401907,0.79918283,0.46063465,0.7359107,0.72415876,0.48424822,0.8627835,0.733183,0.46649742,0.8507565,0.7967262
450,9.0,0.44161037,0.34624606,0.6397252,0.4718169,0.34614155,0.5660509,0.48539892,0.40728235,0.777917,0.44227645,0.41809744,0.75026745,0.49496052,0.5143749,0.7548178,0.44646174,0.5128391,0.594186,0.4809355,0.606906,0.5869719,0.43367705,0.58783966,0.4767557,0.47142398,0.6097581,0.7370638,0.4459513,0.6069152,0.77908677,0.4818246,0.74166083,0.80348593,0.4603625,0.73765224,0.7517274,0.48487714,0.8616966,0.7282556,0.4671578,0.84856653,0.8010582
451,9.02,0.4418222,0.34651348,0.739626,0.47201028,0.3451409,0.5021075,0.4852579,0.40698323,0.7592166,0.44214076,0.41744378,0.75546974,0.49447373,0.5127135,0.8259962,0.4470318,0.5124253,0.6043648,0.48072556,0.6058023,0.585582,0.43432114,0.5875474,0.35909984,0.47154644,0.6083679,0.7551162,0.44590393,0.6054561,0.73344845,0.48226184,0.7405867,0.7337106,0.45999143,0.73415184,0.63880575,0.48829612,0.85810375,0.7644294,0.46745396,0.84598833,0.7592569
452,9.04,0.44145313,0.34638077,0.70005757,0.47176692,0.3447459,0.46894902,0.48513642,0.406682,0.76504266,0.4420158,0.41711873,0.743488,0.4948349,0.5140277,0.75354946,0.44628942,0.5118484,0.59985566,0.481206,0.60721797,0.59483486,0.43378595,0.58733356,0.45450562,0.47112927,0.6095397,0.7419185,0.4458951,0.6067141,0.782177,0.48160872,0.74079275,0.7756285,0.45999095,0.73556244,0.68716896,0.48558962,0.8599406,0.754337,0.46724224,0.84661686,0.79356265
453,9.06,0.44151014,0.34676805,0.77169055,0.47211716,0.3446519,0.52545375,0.48541608,0.40700948,0.772192,0.44270816,0.41687056,0.7641884,0.49463114,0.51434237,0.7524551,0.44680685,0.51232886,0.61330867,0.4809448,0.6066345,0.5713259,0.43351468,0.5877696,0.45125332,0.47168013,0.608643,0.7496016,0.44624588,0.6053309,0.734122,0.4822041,0.74112225,0.7293906,0.46010888,0.73447424,0.65088487,0.48741567,0.85960865,0.74074537,0.46728644,0.84586513,0.77935696
454,9.08,0.44154757,0.3464063,0.68170553,0.46991858,0.34685817,0.5454695,0.48503932,0.40687934,0.7269496,0.44246826,0.41801015,0.72429466,0.49416956,0.5139533,0.730399,0.44617444,0.5139702,0.5598348,0.48106745,0.6067292,0.5722094,0.4338548,0.5885015,0.45566455,0.4704324,0.61001205,0.7039127,0.4461136,0.6076559,0.7692577,0.48103565,0.73993087,0.70686156,0.4590821,0.7335604,0.596286,0.48544732,0.85903084,0.7268403,0.46659878,0.8453359,0.7445861
455,9.1,0.4413358,0.34597728,0.7444632,0.47171184,0.34456262,0.5032001,0.4847906,0.40682322,0.7341063,0.44283676,0.4168704,0.75790095,0.49432418,0.5119267,0.8063089,0.4471372,0.5120473,0.60266083,0.48087463,0.6067567,0.53728056,0.43513823,0.5865493,0.34690014,0.46988583,0.608867,0.67733383,0.44623822,0.6050952,0.69691247,0.481085,0.74027854,0.63850963,0.4586144,0.73415214,0.65538853,0.4866791,0.86113364,0.7434867,0.46654317,0.847642,0.6551237
456,9.12,0.44149953,0.34562528,0.70311314,0.4719392,0.34524688,0.5542833,0.48473504,0.4067365,0.7626474,0.44264457,0.4176693,0.76372945,0.49447206,0.5143905,0.7148759,0.44592455,0.514112,0.578372,0.48066157,0.6075434,0.5905091,0.43358126,0.58701956,0.47236907,0.4704837,0.610407,0.70746994,0.44614765,0.60682,0.7733042,0.4808541,0.74021256,0.74694896,0.4598383,0.73475546,0.6076087,0.48682493,0.86097413,0.7589872,0.46689233,0.8475118,0.7644099
457,9.14,0.44138294,0.34681934,0.78508216,0.47169775,0.34522298,0.56783867,0.48478812,0.4060437,0.74343896,0.44249135,0.41696313,0.75906706,0.4941004,0.511385,0.824042,0.44695154,0.51177007,0.62036943,0.48018414,0.6066475,0.5433215,0.43475336,0.5869693,0.38876563,0.47038504,0.61020577,0.72439975,0.4455244,0.6068216,0.742552,0.4810208,0.74339014,0.7023285,0.45964813,0.7355369,0.5990947,0.48679385,0.86207503,0.79852635,0.4670521,0.84770244,0.7324822
458,9.16,0.4411128,0.34493837,0.73045415,0.47162792,0.34450197,0.5891271,0.4845181,0.4062577,0.73507965,0.44244072,0.41765982,0.7633976,0.4940488,0.5111981,0.80269724,0.44625118,0.5131421,0.5830138,0.4798031,0.6057816,0.5102242,0.43314883,0.58674926,0.4878683,0.47014803,0.61013746,0.7006461,0.44585067,0.60667163,0.74296105,0.48107955,0.74255556,0.6843049,0.4600108,0.73633975,0.56720555,0.48715052,0.86222,0.7733558,0.46693414,0.8476661,0.6930789
459,9.18,0.4412914,0.34552753,0.7589312,0.4717508,0.34424597,0.5399633,0.48463333,0.40604898,0.74064684,0.44315666,0.4172516,0.780984,0.49404404,0.5107958,0.79637694,0.4462665,0.51314193,0.58841234,0.47924462,0.6038092,0.4977997,0.43311346,0.5868561,0.4568306,0.47056186,0.6099579,0.7058994,0.44593653,0.6072418,0.75130236,0.48056614,0.7425609,0.69362354,0.4596497,0.73594046,0.5680252,0.48766607,0.86388665,0.7993568,0.46783167,0.8475576,0.76724017
460,9.2,0.44093862,0.34640232,0.7901722,0.47138345,0.34440216,0.5541504,0.48481324,0.4054505,0.74460745,0.4421629,0.41694048,0.7713801,0.49369508,0.51043826,0.82471436,0.44759944,0.51035416,0.62687016,0.47930247,0.6041028,0.5117115,0.43335077,0.5835033,0.47606888,0.4705984,0.6101384,0.7365326,0.44530287,0.60668695,0.7344445,0.48035118,0.7410585,0.70758426,0.45819485,0.7345481,0.5029361,0.48734912,0.862173,0.80654186,0.46764845,0.8466955,0.795611
461,9.22,0.44071168,0.34554827,0.78422505,0.4690817,0.34557834,0.61507237,0.48437864,0.4055268,0.7159056,0.44211423,0.41807997,0.7267427,0.49344742,0.51042795,0.7989336,0.44640398,0.5141049,0.5643602,0.4782526,0.60552055,0.5176531,0.43297017,0.5874973,0.46843097,0.47058028,0.610048,0.7193705,0.44589952,0.60666597,0.74320143,0.48027584,0.7413747,0.7078325,0.4596497,0.7357913,0.5020139,0.4877936,0.8611388,0.66536474,0.4679655,0.8457865,0.79918075
462,9.24,0.4407687,0.345797,0.7885254,0.46890152,0.34505194,0.64091086,0.48455256,0.40544376,0.7276931,0.44154224,0.41797346,0.740194,0.49370563,0.5102683,0.7965674,0.44670275,0.51416117,0.5934118,0.4783595,0.6030191,0.48815024,0.4329449,0.58786935,0.58766705,0.47130024,0.60936755,0.73351884,0.44600314,0.6069234,0.7646864,0.4797982,0.74193037,0.68803793,0.45743656,0.7349779,0.4834058,0.48726913,0.8616914,0.65965796,0.46775863,0.8457548,0.806914
463,9.26,0.44092083,0.34529024,0.766211,0.46904385,0.3451243,0.693268,0.4840287,0.4048246,0.86480916,0.44111452,0.4166715,0.5864888,0.49382725,0.5122152,0.66670334,0.4446004,0.5151724,0.70127344,0.47840005,0.6055058,0.55705655,0.43269336,0.58812505,0.620211,0.4722965,0.6086683,0.7520518,0.4466142,0.606847,0.7597346,0.47993755,0.74280554,0.6745899,0.4572642,0.73696136,0.5613733,0.486627,0.8629341,0.77501285,0.4671873,0.8486934,0.71123594
464,9.28,0.44074684,0.34547588,0.7102597,0.46921244,0.34417152,0.7506187,0.48442313,0.4060928,0.88680756,0.440887,0.41613957,0.8355904,0.4921194,0.5127464,0.6228649,0.44475788,0.5121932,0.6626243,0.47627383,0.6015875,0.5661693,0.43258685,0.58773255,0.5859776,0.47236294,0.60886866,0.72041255,0.44651064,0.606561,0.72177213,0.47924104,0.74354047,0.6343336,0.45771962,0.738354,0.58007807,0.4848884,0.8599807,0.5810617,0.4656667,0.84764755,0.63494724
465,9.3,0.44014633,0.34564412,0.6082334,0.46879655,0.3449915,0.71686137,0.48481205,0.40465882,0.682753,0.44065917,0.41480672,0.87707216,0.49187884,0.51000875,0.75821865,0.44327208,0.5107735,0.65066624,0.47530115,0.6008001,0.52736616,0.4320872,0.58761555,0.64715403,0.47342575,0.60697025,0.7547341,0.44653594,0.60463667,0.72137314,0.47867247,0.7424986,0.6417524,0.45824316,0.7373473,0.61343545,0.48543432,0.86072004,0.58055246,0.46654573,0.84781337,0.7481629
466,9.32,0.4398282,0.34618333,0.57814914,0.46920663,0.343159,0.6953226,0.4832054,0.40568513,0.8919578,0.44141892,0.41611236,0.73840845,0.49059322,0.5140807,0.6919456,0.44336346,0.51340187,0.6646387,0.47443798,0.6042623,0.5667775,0.4317665,0.5869374,0.6330595,0.47512856,0.60564303,0.75959784,0.44835648,0.6039554,0.72479814,0.4788327,0.74090344,0.7783971,0.4561182,0.73405683,0.49683315,0.48721072,0.8584133,0.64852536,0.46634617,0.8455084,0.62705857
467,9.34,0.43842995,0.3463921,0.7671364,0.469398,0.34429795,0.57233423,0.48262212,0.4053855,0.8541923,0.44175377,0.41480708,0.67801714,0.49110654,0.51292473,0.8303742,0.442129,0.51124656,0.6898892,0.47607166,0.6046709,0.48752972,0.43122807,0.5859939,0.78991413,0.476155,0.606614,0.7671282,0.44815502,0.6054625,0.75157875,0.47949594,0.7411614,0.8900592,0.45800254,0.7359916,0.7747966,0.48875713,0.8592652,0.8543469,0.46780682,0.84753174,0.7066905
468,9.36,0.43833777,0.34650812,0.78365046,0.46897742,0.34397238,0.5448397,0.48291034,0.40592402,0.8506447,0.44232056,0.41645473,0.8025531,0.48926926,0.5146119,0.8209032,0.44263783,0.5101493,0.61340916,0.47443974,0.6006669,0.61998737,0.43138155,0.5865286,0.81921965,0.47733492,0.6084914,0.78293395,0.44848913,0.6082101,0.765905,0.4795006,0.7417729,0.8672062,0.45739585,0.73601174,0.7797374,0.4862648,0.857744,0.6941639,0.46499148,0.847059,0.7981157
469,9.38,0.43740755,0.34704778,0.69211954,0.46651146,0.34669602,0.77733725,0.48280552,0.40622193,0.804673,0.44164678,0.41732916,0.7013609,0.48796776,0.5136187,0.72236866,0.4411937,0.5090506,0.64340353,0.47249916,0.60282195,0.7087462,0.43129757,0.5872873,0.7996278,0.4785548,0.6077311,0.77742606,0.4499716,0.60947514,0.7813323,0.47852322,0.742029,0.8164252,0.45720723,0.7365217,0.70719427,0.48596495,0.86515206,0.7075379,0.46648887,0.84886634,0.7643078
470,9.4,0.43668976,0.3491807,0.6985607,0.46673903,0.34600332,0.78504276,0.48332366,0.40711406,0.7353991,0.44056848,0.41916633,0.62869704,0.4873908,0.5128721,0.56119305,0.4404592,0.5092423,0.62938607,0.47155848,0.60212255,0.63475776,0.43192863,0.5855645,0.74975646,0.48005003,0.607479,0.76791835,0.45144472,0.60964584,0.75592077,0.47850838,0.74399805,0.78602624,0.45796886,0.74015695,0.75890857,0.4874721,0.867089,0.82979625,0.46651515,0.8491831,0.6780954
471,9.42,0.43600947,0.35095966,0.8058677,0.46563295,0.3486517,0.6901897,0.48108515,0.40748104,0.8803417,0.4399102,0.41835886,0.729396,0.48643503,0.51508754,0.82451075,0.4405903,0.50975275,0.7167107,0.46902093,0.60251284,0.77792215,0.4335111,0.58811456,0.8049276,0.482907,0.6035001,0.7467862,0.454856,0.6089335,0.7394577,0.4763738,0.7359571,0.84615463,0.45484784,0.738143,0.57129604,0.4870405,0.8641163,0.83581716,0.46678105,0.8471028,0.7950199
472,9.44,0.43432635,0.3553347,0.74172765,0.46462598,0.34829727,0.7783162,0.48100626,0.40759283,0.7490738,0.4390219,0.42221266,0.8542714,0.4859651,0.5177215,0.82818353,0.44032702,0.5146424,0.81731266,0.4618225,0.6055331,0.641637,0.43095586,0.5887251,0.82489234,0.48586968,0.60093427,0.77353346,0.45652157,0.6085188,0.7812622,0.4760235,0.73809046,0.80124986,0.45728672,0.7363706,0.792819,0.48842126,0.86339664,0.8710013,0.46672568,0.8472154,0.8545311
473,9.46,0.43334797,0.35495052,0.74349517,0.4637777,0.35063478,0.61696583,0.4791493,0.41030845,0.8716638,0.4391499,0.41885877,0.76737535,0.4869996,0.5165333,0.7436968,0.441328,0.5141782,0.7706569,0.46263668,0.60522306,0.6340423,0.43116647,0.58915335,0.64898044,0.4893204,0.5988223,0.85811603,0.4596962,0.6042501,0.7830559,0.47540408,0.7370183,0.6316984,0.4565069,0.7326823,0.7355917,0.48538646,0.8666204,0.8674211,0.46812788,0.84640765,0.8015322
474,9.48,0.43255323,0.35869515,0.7788048,0.46313503,0.35477585,0.77530086,0.48061544,0.41238144,0.8019912,0.4383283,0.42055342,0.77804214,0.48543447,0.5205609,0.6710449,0.4401356,0.5142423,0.82762563,0.46130905,0.6065056,0.81975836,0.43058294,0.588423,0.7183393,0.49182376,0.5942994,0.8903638,0.4607315,0.5990955,0.78506196,0.47454205,0.73752296,0.785738,0.45634022,0.7310297,0.8102497,0.48480186,0.8688056,0.765223,0.46910492,0.8475688,0.7701129
475,9.5,0.43155372,0.3643478,0.7302598,0.460898,0.35886472,0.755334,0.48084864,0.41491693,0.75364274,0.43632418,0.42692226,0.77217656,0.48525637,0.52214944,0.7431513,0.43908232,0.5165032,0.83044416,0.46156314,0.60764444,0.8067489,0.4288135,0.58859974,0.7833104,0.4933723,0.58636904,0.8827098,0.4605114,0.5906502,0.72768223,0.4738637,0.73362976,0.80031663,0.45439282,0.7274644,0.7894402,0.4846791,0.8648788,0.89205617,0.4677842,0.84576494,0.8396343
476,9.52,0.43018472,0.36695835,0.6291268,0.46097884,0.3618202,0.72959864,0.48048243,0.42059964,0.7409755,0.43669957,0.42980504,0.89288557,0.48598817,0.5273213,0.7179074,0.43992165,0.5214334,0.8926308,0.4589164,0.61190176,0.78430396,0.43050566,0.5911256,0.7959275,0.4955225,0.58603597,0.8655495,0.4617089,0.5880708,0.77124846,0.47252783,0.7358327,0.8766682,0.4517718,0.72793657,0.83186436,0.48683295,0.8664395,0.8585577,0.46798852,0.8464342,0.83857626
