frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
414,8.28,0.47740784,0.34167525,0.60092694,0.5130585,0.3960634,0.87702733,0.47522625,0.40511647,0.8565874,0.5144423,0.5069683,0.89218754,0.47256887,0.49886566,0.61145574,0.49831173,0.59772766,0.6416749,0.46060276,0.57452387,0.842738,0.50372756,0.5724273,0.78808963,0.47213092,0.5740627,0.8283828,0.5091907,0.7217718,0.7868502,0.49005386,0.71908706,0.7316416,0.51949334,0.855699,0.8289804,0.49842593,0.8400629,0.6602754
415,8.3,0.47737756,0.34144774,0.6499706,0.51366204,0.39635417,0.9049922,0.47549686,0.40529382,0.841766,0.5154017,0.50657934,0.8311886,0.4727915,0.49798357,0.6034014,0.4987122,0.59725535,0.66435236,0.46071917,0.5740071,0.8388636,0.5032545,0.57408524,0.816311,0.47215137,0.5753016,0.8426531,0.50839096,0.721641,0.82822067,0.49002168,0.71982974,0.7624186,0.5199986,0.85592115,0.84618217,0.49970216,0.8422432,0.8786376
416,8.32,0.47776547,0.3413206,0.6035785,0.51345,0.39577076,0.8925077,0.4758768,0.40455884,0.873127,0.51505035,0.50721604,0.821072,0.47263032,0.49896353,0.6237369,0.49846497,0.5975797,0.6359028,0.4605755,0.57460624,0.83920664,0.5035592,0.57478344,0.81780356,0.4727021,0.5759647,0.8390435,0.5083921,0.7216705,0.7516828,0.49008897,0.7192202,0.7492615,0.5195103,0.8557485,0.84932196,0.49916363,0.839586,0.7111494
417,8.34,0.4778352,0.34254646,0.6839102,0.51339287,0.39645177,0.89337605,0.47544724,0.40550202,0.8513481,0.5150582,0.507029,0.7962281,0.4728903,0.49982068,0.6144672,0.49765337,0.5968049,0.6427358,0.4608015,0.5756987,0.844887,0.5043328,0.5748216,0.8237595,0.4722722,0.57700485,0.84627414,0.5096729,0.72189385,0.7444243,0.49013245,0.7195955,0.6939376,0.5203014,0.8565343,0.85468763,0.49953568,0.8418333,0.83582336
418,8.36,0.4781302,0.3417428,0.6452455,0.5132314,0.3962123,0.87229306,0.47555196,0.40518624,0.85938686,0.5147575,0.50697917,0.89832425,0.47195423,0.4992684,0.6093461,0.49860892,0.5950529,0.66838175,0.46064624,0.5759354,0.83313966,0.5039841,0.57475644,0.8127053,0.47198588,0.57660884,0.84963596,0.50974697,0.7216665,0.7347177,0.48974216,0.7201922,0.69786894,0.5198141,0.8558682,0.84383726,0.4996271,0.8418462,0.8386421
419,8.38,0.4782509,0.34228504,0.6904908,0.5134504,0.3957997,0.8842608,0.47594792,0.4053037,0.8631236,0.51520896,0.5064381,0.8214751,0.4722074,0.50005674,0.6236104,0.49738738,0.5975135,0.64872205,0.46060175,0.5756232,0.84183884,0.5043178,0.57427925,0.81403446,0.47280598,0.57614714,0.8429345,0.50968426,0.7217977,0.7209569,0.48990834,0.7190577,0.7063692,0.51943576,0.856214,0.6727555,0.4982535,0.8411125,0.6642607
420,8.4,0.47756037,0.34216675,0.5935324,0.51332647,0.39587143,0.8635466,0.4755507,0.40540004,0.8390681,0.5151306,0.506897,0.89449275,0.47233385,0.49928692,0.58069605,0.49830094,0.5976763,0.64623165,0.4608184,0.5756788,0.8400711,0.5041158,0.5737343,0.8005962,0.47282657,0.5753782,0.8424566,0.5091993,0.7223302,0.79658866,0.49017653,0.7190959,0.6830835,0.5210896,0.8538971,0.6262064,0.50016207,0.84077555,0.83904445
421,8.42,0.4778095,0.34253576,0.6236855,0.51354665,0.39613968,0.88577366,0.47573027,0.404964,0.856768,0.514857,0.50696695,0.89937997,0.4725641,0.4988652,0.600499,0.4981391,0.59718,0.64786583,0.46074829,0.57419443,0.83714473,0.5042599,0.5744263,0.82444334,0.47223526,0.57614857,0.8552145,0.5093854,0.72308654,0.8037751,0.49017513,0.7208071,0.75670135,0.51965654,0.8558443,0.8337515,0.4997221,0.8419949,0.76307344
422,8.44,0.47846946,0.34231964,0.6877476,0.5137375,0.3960816,0.893044,0.47576892,0.40520206,0.8627218,0.5153815,0.50648177,0.8081909,0.47244486,0.4990739,0.6419255,0.4984267,0.5939963,0.67995673,0.46071565,0.5748055,0.8284566,0.5046388,0.57586205,0.8370406,0.47273362,0.5777554,0.8474878,0.5090624,0.7216795,0.757574,0.49003032,0.718752,0.6777917,0.5194635,0.8551991,0.84166026,0.49937493,0.84097874,0.831688
423,8.46,0.47776726,0.34239167,0.6225313,0.5135094,0.39571685,0.8582067,0.47557747,0.4055391,0.85448515,0.5152095,0.50572354,0.87121797,0.47278494,0.49859366,0.6212387,0.49912766,0.59419113,0.72214437,0.46061203,0.57458043,0.7981724,0.5042384,0.574429,0.7874853,0.4722589,0.57607317,0.82612205,0.5093594,0.7235754,0.75552404,0.4900359,0.72079116,0.66520965,0.5207091,0.8541626,0.71958333,0.49956906,0.8412281,0.8876963
