frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
594,11.88,0.41118813,0.32789797,0.66517544,0.4516655,0.37837395,0.81974655,0.41418502,0.38572237,0.82541394,0.41053104,0.4585609,0.46790978,0.39241868,0.45261955,0.70334774,0.41512904,0.3929058,0.50583816,0.40952733,0.3927323,0.5259664,0.44618332,0.5659693,0.8172166,0.41723606,0.5677884,0.71162343,0.44142735,0.70450664,0.8112639,0.42119214,0.70226586,0.901668,0.45022884,0.8474496,0.6213054,0.43039647,0.8315188,0.8550355
595,11.9,0.4110517,0.3271225,0.83176655,0.45092338,0.37883386,0.79487306,0.4111083,0.38481858,0.79280925,0.41124,0.4588063,0.4344856,0.39289635,0.45278838,0.76308405,0.41835797,0.3873737,0.4551289,0.41170523,0.38729763,0.47414267,0.44636387,0.5645086,0.80569416,0.41641554,0.5652273,0.73347676,0.44158542,0.70326793,0.79049987,0.42086595,0.69980705,0.8704912,0.45355362,0.84380084,0.79550856,0.43004182,0.83035827,0.8001378
596,11.92,0.410576,0.32849407,0.82990015,0.45015207,0.37830108,0.812414,0.41175976,0.38607812,0.79626465,0.4110632,0.46107742,0.51859033,0.3924718,0.4546163,0.7720596,0.41555157,0.39268792,0.39622778,0.40964732,0.39224666,0.5458362,0.44705647,0.56163895,0.8280859,0.41677326,0.5641078,0.67401433,0.44108182,0.7027158,0.8171754,0.420032,0.7004667,0.62419724,0.45034638,0.8473132,0.8053927,0.42931563,0.8315428,0.65226954
597,11.94,0.40983155,0.32707152,0.78053874,0.44915807,0.3801801,0.87602437,0.41059774,0.387131,0.8184967,0.41239926,0.46255845,0.39338464,0.3925503,0.45691708,0.6753569,0.41384602,0.3943183,0.4382405,0.40796095,0.3964345,0.46779874,0.4485895,0.56288505,0.87196577,0.41850135,0.56537384,0.7576313,0.44128737,0.7055561,0.8329816,0.42153245,0.70371634,0.9091993,0.4511366,0.8473923,0.6584356,0.429136,0.82992905,0.820644
598,11.96,0.40877146,0.32747096,0.5317229,0.44687507,0.37970075,0.81295764,0.4119957,0.38862094,0.76235527,0.41411483,0.46647853,0.3118632,0.39365184,0.46101612,0.6201448,0.41416124,0.40317118,0.4026964,0.40723565,0.40303102,0.46252048,0.4495017,0.56533206,0.8235442,0.4211234,0.5670828,0.72248626,0.4420069,0.7048615,0.8107504,0.4220995,0.7015351,0.7837127,0.45048484,0.8473029,0.49114287,0.42902625,0.8316954,0.8495235
599,11.98,0.40747297,0.33114195,0.7851534,0.4481974,0.3811479,0.8303098,0.4104262,0.3885902,0.6907207,0.4148228,0.47178522,0.33460772,0.39428228,0.46477985,0.70544946,0.4134919,0.40539896,0.40771297,0.40652475,0.4042311,0.5257803,0.4515854,0.5650706,0.8479202,0.4226415,0.56751066,0.7963863,0.44233796,0.70439804,0.8678106,0.42033678,0.699628,0.8894712,0.45364934,0.847288,0.85611075,0.4305319,0.82766724,0.85629493
600,12.0,0.40499905,0.33446017,0.67641765,0.4466039,0.38294435,0.64205515,0.40941703,0.3901142,0.79532886,0.41245443,0.4761468,0.38820103,0.39501348,0.4704001,0.807244,0.4093691,0.412579,0.4026938,0.40553,0.4136131,0.48267815,0.45447496,0.56492954,0.85803217,0.42575225,0.5674127,0.80433494,0.44216672,0.7018988,0.8375795,0.42037565,0.6979889,0.89183944,0.4522143,0.8481796,0.8239598,0.43156084,0.82817173,0.74936515
601,12.02,0.40387666,0.33643323,0.605428,0.44608897,0.38624436,0.62182075,0.40692714,0.39380708,0.8210995,0.41449872,0.47944376,0.31034923,0.39482895,0.47394463,0.6800521,0.4121504,0.41554072,0.35881415,0.40602937,0.41774088,0.49218246,0.456876,0.56506425,0.8144868,0.4285111,0.5672295,0.83827055,0.44156227,0.70628834,0.8865055,0.419779,0.701513,0.8987915,0.45226252,0.85266495,0.7804608,0.43158278,0.8298722,0.8278429
602,12.04,0.40131137,0.33881223,0.5943441,0.4448478,0.39186594,0.76785743,0.4056657,0.39900574,0.84081995,0.41549906,0.48615462,0.42520833,0.39718574,0.4826798,0.8020492,0.4110255,0.423615,0.3884135,0.40573692,0.41992685,0.5053472,0.45982805,0.56263345,0.8184531,0.43090293,0.565292,0.8181154,0.43910474,0.70538574,0.7489365,0.41850197,0.70452696,0.8193104,0.4534951,0.8530459,0.84258217,0.43157127,0.83023417,0.6578381
603,12.06,0.40056038,0.34474933,0.78716,0.44485793,0.40064794,0.7945653,0.40452316,0.40380272,0.8934475,0.4138234,0.49235258,0.4783502,0.397626,0.4911082,0.86844814,0.410955,0.42954668,0.31623876,0.40509236,0.43278465,0.51935816,0.46222323,0.5620852,0.84514993,0.4334864,0.5647708,0.8527831,0.4383892,0.706305,0.785542,0.41664162,0.7039439,0.8787699,0.45180178,0.85004914,0.79967374,0.4312797,0.83004785,0.7785016
