frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
554,11.08,0.45829037,0.32087457,0.73440444,0.4866696,0.31628615,0.6042704,0.50714153,0.39160305,0.89575636,0.45590654,0.39620894,0.8772191,0.5141389,0.4967179,0.8766829,0.45372665,0.49161473,0.67392623,0.49746972,0.5821981,0.6266375,0.4469232,0.56412977,0.8290183,0.49965018,0.57060194,0.8221739,0.46622178,0.57230866,0.8082414,0.49115244,0.72027993,0.698739,0.46696138,0.7107438,0.79994476,0.5077793,0.84874076,0.76800686,0.48614806,0.831547,0.5868155
555,11.1,0.45782077,0.32077226,0.5613901,0.48550776,0.3165465,0.75999564,0.5069681,0.39282498,0.8287832,0.4554199,0.39812973,0.8598118,0.5144063,0.49718672,0.8016204,0.45274347,0.4897722,0.8431752,0.4975912,0.5854229,0.68543524,0.44529837,0.56395996,0.7424449,0.50146353,0.5722606,0.8027813,0.4662554,0.5747369,0.8553768,0.4907055,0.7239854,0.67309,0.46852043,0.7175771,0.63515663,0.50635153,0.85175353,0.7410425,0.48685446,0.83213943,0.6440194
556,11.12,0.458135,0.32156134,0.7946576,0.48603612,0.31753898,0.78649676,0.50705993,0.39309818,0.7635149,0.45506424,0.39906052,0.8970528,0.51364666,0.49635383,0.89066744,0.4526256,0.49024358,0.7943204,0.49849784,0.58019483,0.77967054,0.44543412,0.56455874,0.6654702,0.5023394,0.5706004,0.77521354,0.46788305,0.5733158,0.80899656,0.4902954,0.7210913,0.62172955,0.46808928,0.7147227,0.90531695,0.50824904,0.85069185,0.7966616,0.48420843,0.8330912,0.79593
557,11.14,0.45711032,0.32329306,0.7397086,0.4848985,0.31819385,0.58359927,0.5055088,0.3949755,0.9080481,0.4547987,0.40020165,0.87016976,0.5139042,0.4981794,0.82600224,0.45178822,0.4902434,0.7333567,0.49625683,0.5854604,0.64199,0.44707432,0.5648064,0.88463306,0.5015282,0.57032156,0.7850273,0.46866697,0.5734089,0.8382375,0.49132344,0.72697926,0.8856549,0.4690785,0.72264314,0.6346652,0.5077629,0.8513505,0.89463943,0.4851146,0.8329937,0.6847681
558,11.16,0.4565546,0.32562202,0.7131085,0.4840479,0.31984583,0.6722069,0.50558,0.39648765,0.90991175,0.4538341,0.4020245,0.84550494,0.5138529,0.4984218,0.83453715,0.4517865,0.49148622,0.729642,0.49646804,0.5855082,0.6885187,0.44692725,0.56617755,0.8940161,0.5050596,0.57081616,0.80665356,0.46957424,0.5741844,0.8451813,0.49016407,0.7233725,0.8316439,0.46794212,0.71841365,0.8515446,0.50879514,0.8538889,0.8532215,0.4851535,0.8325713,0.67141294
559,11.18,0.45536977,0.32542872,0.75835735,0.48321763,0.32034686,0.74970245,0.5057083,0.39824197,0.89083767,0.45371976,0.4025435,0.75626004,0.5130647,0.50143194,0.8689018,0.4529052,0.4915965,0.87225044,0.49714154,0.58764154,0.7680299,0.44763598,0.56678367,0.83263695,0.50747424,0.5712333,0.8124923,0.47208863,0.5744869,0.8580393,0.48819095,0.7248849,0.8681207,0.46789065,0.72053367,0.7853476,0.508704,0.8519723,0.63941884,0.48547566,0.8330312,0.6811931
560,11.2,0.45505625,0.327958,0.7144029,0.48265743,0.32145998,0.7038284,0.5058462,0.39673957,0.90814894,0.45408782,0.40181467,0.8853982,0.51285166,0.50265783,0.85604966,0.45309561,0.4933251,0.7820329,0.49780095,0.58905196,0.8534438,0.44625506,0.57030934,0.6066659,0.5065662,0.56915283,0.8247041,0.472355,0.57234293,0.8008876,0.4872183,0.72550637,0.7750858,0.46617538,0.7172258,0.807514,0.50727916,0.85559183,0.74292326,0.48590672,0.8339675,0.8479853
561,11.22,0.45413402,0.3272885,0.6680152,0.4830645,0.32458702,0.640362,0.50554043,0.39973757,0.92174745,0.45367426,0.40125588,0.8433594,0.5129612,0.5032249,0.86108077,0.4533572,0.49441427,0.80292875,0.4979372,0.58848107,0.82622045,0.44773576,0.5722157,0.798656,0.50690585,0.57128346,0.8295237,0.47400197,0.5746358,0.85183847,0.4882991,0.7245638,0.8195448,0.46693838,0.7164707,0.80530477,0.50837886,0.8555225,0.8250214,0.48629406,0.83429116,0.8766269
562,11.24,0.4536277,0.33031753,0.4457253,0.48102006,0.32640412,0.81758565,0.5046456,0.39994955,0.93397874,0.4538147,0.40573815,0.8193823,0.5131875,0.5044219,0.82431895,0.4535478,0.4961723,0.74300826,0.4981863,0.5916592,0.83259493,0.44603932,0.57310647,0.6532499,0.5070811,0.5719457,0.8249639,0.47349474,0.5746741,0.84115195,0.48738173,0.72684306,0.7469802,0.4654315,0.7160128,0.7922674,0.5098701,0.85651153,0.78562826,0.48578212,0.8346379,0.8685062
563,11.26,0.45254326,0.3309598,0.7199305,0.48146856,0.32904896,0.7854703,0.5041031,0.40189224,0.9267318,0.45334494,0.40800968,0.83819807,0.5132995,0.5065635,0.8224299,0.45335168,0.49835494,0.91175526,0.49776202,0.593587,0.8486087,0.44638902,0.5734964,0.7091934,0.5076252,0.5730619,0.8199,0.47502354,0.57640326,0.8398295,0.48630625,0.7272683,0.7016417,0.46626082,0.7173119,0.7008131,0.508447,0.85540825,0.79701203,0.48689216,0.8355158,0.8817118
564,11.28,0.4530059,0.33410448,0.7487813,0.4812423,0.33167186,0.78781873,0.5041764,0.4035679,0.9130765,0.45299074,0.41016462,0.7339771,0.5130182,0.51018554,0.7188228,0.45351437,0.50009835,0.9092247,0.49662763,0.5974265,0.81153893,0.44654575,0.5751083,0.8461052,0.5087948,0.5726705,0.8020924,0.4760903,0.57563686,0.8273605,0.4856554,0.7260601,0.8895384,0.46528447,0.7150958,0.73508596,0.50903296,0.85692626,0.7863354,0.48592225,0.836072,0.82944876
565,11.3,0.45256615,0.3385013,0.7332895,0.48145637,0.33442807,0.77606004,0.5036387,0.406136,0.799501,0.45233995,0.41257957,0.7054055,0.51255715,0.51306397,0.8859981,0.453394,0.5025496,0.89427567,0.49614412,0.601082,0.83017975,0.44673297,0.57867056,0.847669,0.5102503,0.5761553,0.8288647,0.4767912,0.57776344,0.8306701,0.486675,0.72746444,0.90083396,0.4655903,0.7145304,0.88569343,0.5077434,0.85525286,0.8760561,0.48653394,0.8365992,0.8400551
566,11.32,0.45252913,0.33610076,0.5013821,0.4810037,0.3361689,0.62493855,0.5039404,0.40780395,0.8147509,0.4530194,0.4118516,0.84680814,0.51360947,0.514365,0.8880056,0.4538549,0.5045648,0.84481657,0.4961597,0.6030998,0.8392819,0.44592017,0.5794807,0.7339055,0.51017267,0.5765173,0.84922844,0.47662035,0.5790406,0.8303563,0.48653316,0.72845143,0.89941865,0.4661536,0.71709675,0.88770247,0.50698835,0.8530715,0.8289289,0.48624516,0.8350154,0.838943
567,11.34,0.4511959,0.34058198,0.65862054,0.4801574,0.33915478,0.7902133,0.50360465,0.41021532,0.80749875,0.45296842,0.414223,0.8512446,0.51286185,0.5180047,0.88974565,0.45329353,0.5083522,0.862109,0.49638042,0.60481906,0.8708191,0.44602427,0.58269227,0.8818859,0.51082593,0.5786872,0.8397184,0.4770544,0.57976496,0.83660936,0.48641917,0.7291792,0.86428946,0.46672472,0.71826226,0.7931547,0.50685436,0.8532058,0.8218841,0.4861318,0.8351627,0.79408526
568,11.36,0.4511033,0.3438914,0.7406994,0.47998205,0.34025988,0.87151355,0.50378877,0.41608033,0.89644855,0.45314375,0.42002788,0.8850419,0.51325786,0.5197824,0.89586955,0.45432323,0.5103553,0.85679644,0.4969847,0.6067108,0.8671791,0.44581044,0.5865247,0.82166326,0.5109762,0.5800919,0.8483216,0.477497,0.5819976,0.7021366,0.48527673,0.730441,0.8127147,0.46636707,0.7188872,0.7411374,0.5058186,0.8508673,0.8151396,0.48533562,0.8355028,0.7261594
569,11.38,0.4503936,0.3483105,0.6438735,0.479462,0.3419126,0.8776966,0.50350726,0.419952,0.8937748,0.4535591,0.42370138,0.8337731,0.51377046,0.5247069,0.91218907,0.4541909,0.5140262,0.9010607,0.49727467,0.6104141,0.8761742,0.44589964,0.58945304,0.8673552,0.51216114,0.5822058,0.80383056,0.47893307,0.5835924,0.6639138,0.48470655,0.73254204,0.7812749,0.46586338,0.72210747,0.7729377,0.50498277,0.8519273,0.76044065,0.48464647,0.8365711,0.6064188
570,11.4,0.4500366,0.3506471,0.52441347,0.47906032,0.3460418,0.78324276,0.5042621,0.4236258,0.8825395,0.4526418,0.4287808,0.77942306,0.51394063,0.52615154,0.9146261,0.45461565,0.5168267,0.9112103,0.4974727,0.61329985,0.81509316,0.446218,0.5918796,0.838289,0.51380485,0.58350825,0.8046535,0.48067302,0.5848571,0.63602,0.48610577,0.7338513,0.8823095,0.46467265,0.72008115,0.8490766,0.50471056,0.85383475,0.74000937,0.48398855,0.83681023,0.7819722
571,11.42,0.44881865,0.35437772,0.7803437,0.48011562,0.3490486,0.67462283,0.50368124,0.4247765,0.88174695,0.4524174,0.4295276,0.90659237,0.51390636,0.5295898,0.8885236,0.454456,0.520634,0.9116338,0.4973954,0.61942476,0.7027778,0.44696704,0.5955681,0.8369422,0.5145667,0.5862015,0.8629405,0.4815417,0.58829993,0.6675862,0.48488873,0.7316627,0.8650193,0.4648648,0.7200159,0.85674304,0.5051957,0.85340583,0.7006262,0.48354334,0.8351977,0.76597166
572,11.44,0.4493433,0.35914007,0.7550847,0.4787477,0.3523087,0.8893176,0.5042601,0.42706707,0.8533564,0.45258445,0.4321105,0.8669683,0.51431364,0.5342903,0.879557,0.45455834,0.521599,0.8875335,0.49993291,0.6224973,0.8856618,0.44679528,0.5988492,0.7693213,0.5155219,0.58863455,0.8555851,0.48242188,0.5905611,0.64041,0.483238,0.7311963,0.8084701,0.46319452,0.7216116,0.7914493,0.50602853,0.8527476,0.86762947,0.4839742,0.83651215,0.77004546
573,11.46,0.44934607,0.36307743,0.6147251,0.47914964,0.35726607,0.89133734,0.50386786,0.4309921,0.8185693,0.45375234,0.43433517,0.81475645,0.514665,0.53832847,0.7370211,0.4550149,0.52491635,0.89526683,0.50089234,0.62476134,0.8750056,0.44610262,0.60420555,0.6572888,0.5167399,0.59281665,0.71466225,0.4836438,0.5941306,0.6601644,0.48449498,0.7318469,0.87818563,0.4636793,0.7217909,0.87401444,0.5062168,0.85334617,0.8835506,0.48401925,0.8378142,0.6585743
574,11.48,0.4484047,0.3688924,0.6965584,0.47890848,0.3617519,0.64626557,0.5039267,0.4358143,0.80141073,0.45431483,0.43803707,0.8692416,0.5145451,0.54291594,0.70692253,0.4551365,0.5284785,0.91850233,0.49931997,0.6338386,0.81581825,0.4467177,0.60416114,0.83510196,0.5169082,0.5953156,0.8605943,0.48387507,0.59530675,0.7501221,0.48479524,0.73191154,0.86713004,0.4633485,0.7231772,0.8434801,0.50740904,0.8563921,0.8518925,0.48434561,0.83896136,0.8611901
575,11.5,0.4477876,0.37204528,0.7637663,0.47861364,0.36739683,0.7234898,0.5031162,0.44029912,0.89604604,0.45315298,0.4437054,0.89074874,0.5141936,0.54715,0.7974109,0.45538023,0.53280896,0.9321346,0.49968365,0.63665533,0.7993128,0.4464927,0.6087315,0.8560965,0.5169166,0.5975933,0.8664031,0.48368606,0.5981694,0.7875252,0.486116,0.73342717,0.8831562,0.46294677,0.72301286,0.81981903,0.5072727,0.8554485,0.86734194,0.483181,0.83814514,0.82259554
576,11.52,0.44745827,0.3762602,0.671793,0.4766992,0.3702192,0.823844,0.5033157,0.4449824,0.9090661,0.45319173,0.44943464,0.89897835,0.5137378,0.55181897,0.8000451,0.45513603,0.53691065,0.9378649,0.5010198,0.6422223,0.81915545,0.44630247,0.61421216,0.80289745,0.51963747,0.5968664,0.87974864,0.4855358,0.5989294,0.7835864,0.48516324,0.73232985,0.8316924,0.46281862,0.7231452,0.7683675,0.5061196,0.8544552,0.8437744,0.48285967,0.83748627,0.81425345
577,11.54,0.44661793,0.38113272,0.76879406,0.47693142,0.37494853,0.8399458,0.5023556,0.4480378,0.84805816,0.45269477,0.45379448,0.8681587,0.5148603,0.55418426,0.8751434,0.45498478,0.5389422,0.882783,0.50068575,0.6478484,0.75824744,0.44594154,0.61926824,0.8753684,0.52062756,0.59979224,0.81082976,0.48591504,0.6006315,0.77986956,0.4815382,0.7315969,0.6063918,0.4619585,0.7212692,0.56518304,0.50705516,0.85601926,0.8155511,0.48352018,0.8397454,0.76623213
578,11.56,0.44639185,0.38829297,0.7234089,0.47750193,0.38129807,0.7678525,0.5016944,0.45271954,0.7988138,0.4528346,0.45679662,0.7710083,0.5158468,0.5589703,0.8636015,0.4550329,0.5428254,0.86463994,0.5009652,0.6519897,0.72464067,0.44621423,0.62365735,0.88904905,0.52204806,0.6014322,0.89629436,0.4876006,0.60394776,0.7676933,0.48289344,0.73213184,0.7719982,0.4616218,0.7195602,0.8888501,0.50744504,0.85807264,0.77060235,0.48351198,0.837828,0.6837675
579,11.58,0.44667584,0.39199394,0.61262,0.47576132,0.38791144,0.8787815,0.5019646,0.4580276,0.68565774,0.45300573,0.4617989,0.85655916,0.51620036,0.56456685,0.77827513,0.45591435,0.54832685,0.9163315,0.50168014,0.6565534,0.8222173,0.44708437,0.62664264,0.8816842,0.5217601,0.606536,0.7883833,0.4874623,0.60698956,0.7743119,0.4818482,0.7321268,0.6731784,0.4610022,0.7204987,0.8387461,0.5075641,0.85403836,0.8457962,0.48391873,0.8356967,0.7518016
