frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
456,9.12,0.44030052,0.3108136,0.7174845,0.4872871,0.3653218,0.5884758,0.44308832,0.36932403,0.8402691,0.43569317,0.4328171,0.38241127,0.4055844,0.40922737,0.7072667,0.4487018,0.3646941,0.41601527,0.44396645,0.35950324,0.48191905,0.48129264,0.5677677,0.88806033,0.4505763,0.566992,0.83013463,0.48313063,0.713552,0.7363231,0.46089098,0.7072639,0.88422257,0.49409905,0.8464696,0.7018125,0.47529495,0.8329005,0.85869867
457,9.14,0.4411852,0.31081402,0.7289205,0.4872075,0.36676756,0.86409557,0.4428692,0.37007976,0.8260437,0.4354699,0.43368992,0.40653467,0.4078771,0.41018665,0.72340316,0.4484877,0.36612463,0.45448282,0.44387895,0.36137173,0.46899384,0.48147115,0.5670621,0.8766955,0.45087892,0.5661051,0.7933954,0.48275566,0.71329695,0.8031726,0.46062598,0.70708793,0.90734345,0.4956923,0.8460585,0.8053981,0.47666863,0.8332351,0.74859375
458,9.16,0.44119677,0.31038123,0.75179183,0.4873494,0.36536112,0.85803145,0.4425344,0.36926118,0.87588173,0.43637103,0.4322678,0.40619442,0.40601876,0.40936708,0.7757959,0.44954687,0.36226574,0.36672592,0.44351062,0.36026296,0.49780786,0.48203468,0.56716204,0.88926494,0.4503788,0.5672292,0.82380843,0.48340023,0.7132008,0.7636971,0.46057028,0.70773226,0.8469757,0.4942821,0.84571594,0.72361666,0.47518748,0.8337456,0.8393392
459,9.18,0.44175312,0.31104183,0.7368394,0.48799554,0.36733893,0.8639076,0.44353542,0.36872807,0.7582382,0.4331141,0.43086296,0.51294386,0.40866393,0.40988186,0.7176991,0.4497536,0.36413524,0.4184855,0.44574383,0.3590995,0.47316816,0.4815844,0.56617033,0.870114,0.45112655,0.56535304,0.7781863,0.4824915,0.7130099,0.7878786,0.46064547,0.7073909,0.8985855,0.49510497,0.84617376,0.7782326,0.47685182,0.8351376,0.69644606
460,9.2,0.44267642,0.31067523,0.7692965,0.48798957,0.36488038,0.8438355,0.44294134,0.37187874,0.84784156,0.43754303,0.43430954,0.40130532,0.4073008,0.41029805,0.7695296,0.4489841,0.36356536,0.3356775,0.44336897,0.36298755,0.36623314,0.48238677,0.56564933,0.88301885,0.451811,0.56534314,0.7552658,0.4828396,0.7114738,0.76383394,0.46059835,0.7053098,0.8609613,0.49542725,0.8460533,0.8010967,0.47520632,0.8326199,0.81987923
461,9.22,0.44142124,0.31042576,0.72107416,0.48753992,0.3655243,0.82570356,0.4438185,0.36811563,0.7752294,0.43704578,0.43556765,0.3326942,0.40730867,0.4117137,0.7013436,0.44957513,0.36182013,0.32355937,0.44356182,0.3613491,0.3513343,0.4831416,0.5648281,0.88480175,0.45130393,0.5655095,0.8134714,0.48363838,0.7140693,0.71132296,0.46071485,0.70683175,0.82698905,0.49617454,0.84614575,0.85838753,0.475686,0.8322219,0.8358711
462,9.24,0.44111183,0.31144047,0.703798,0.48794326,0.36690482,0.84361917,0.44407228,0.3679935,0.7519926,0.4373866,0.43507716,0.33054778,0.40937424,0.4117361,0.7008519,0.45532665,0.36076346,0.4042906,0.4456248,0.35891804,0.46371087,0.48302975,0.56653297,0.8919136,0.45189077,0.566373,0.8202735,0.48374018,0.716096,0.8805238,0.4617737,0.7093579,0.85887325,0.49652278,0.8454314,0.80361664,0.47597402,0.83142656,0.8221505
463,9.26,0.44062054,0.3106499,0.6309215,0.48739478,0.36518118,0.80130273,0.4445891,0.36932293,0.8655857,0.43727684,0.43722224,0.36566058,0.40764314,0.41309842,0.76446164,0.44943327,0.36484784,0.37848786,0.44226888,0.36403996,0.41617617,0.483953,0.566739,0.8986258,0.45355472,0.5668822,0.7955512,0.48392454,0.7140713,0.7218282,0.46048445,0.7076112,0.84877986,0.4962701,0.8459391,0.8371164,0.4763625,0.8335538,0.82300806
464,9.28,0.44231424,0.3077916,0.64626133,0.48892286,0.36531264,0.7885152,0.44392332,0.3686415,0.74467915,0.43513638,0.4347143,0.43796462,0.40842634,0.4124105,0.720342,0.44994035,0.3690695,0.4229593,0.44252548,0.36492145,0.44359407,0.48477492,0.565255,0.8843215,0.4532814,0.56589335,0.8018603,0.48425874,0.7138547,0.72947264,0.46032602,0.70742965,0.8952262,0.49635687,0.85036147,0.8441318,0.4769471,0.83410126,0.8179791
465,9.3,0.44130388,0.31054768,0.7859417,0.48944733,0.36764136,0.80678594,0.44366062,0.36921388,0.77051973,0.43642408,0.43436307,0.4938807,0.40818742,0.41398603,0.62179166,0.45131195,0.36595955,0.46286786,0.44370803,0.3619279,0.39104366,0.48570156,0.5654669,0.8900667,0.45506153,0.56565213,0.78480303,0.4845943,0.7155958,0.8881169,0.46014246,0.704483,0.8712331,0.49584866,0.8485466,0.782336,0.4762493,0.8328959,0.7923433
