frame,time,nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,left_ear_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,left_heel_presence,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,right_heel_presence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,left_foot_index_presence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_foot_index_presence,nose_source,left_ear_source,left_shoulder_source,right_shoulder_source,left_elbow_source,right_elbow_source,left_wrist_source,right_wrist_source,left_hip_source,right_hip_source,left_knee_source,right_knee_source,left_ankle_source,right_ankle_source,left_heel_source,right_heel_source,left_foot_index_source,right_foot_index_source
364,7.28,2.8835774191015235,0.0509635136836635,-0.1043183654546737,0.9993513226509094,0.9998549222946168,0.0106441834941506,-0.6233291029930115,-0.113528698682785,0.999705135822296,0.9998890161514282,-2.092477314765923,-0.23708037791073347,-0.0970791056752204,0.9999173283576964,0.9999618530273438,2.092477314765923,0.23708037791073092,0.1962306201457977,0.9996760487556458,0.9998350143432616,-2.0708071831404453,-3.148229977939171,-0.042282436043024,0.8178350329399109,0.9998332262039183,0.721313337143196,0.6709247249520575,0.0601906590163707,0.2513379752635956,0.9994052648544312,-1.5328464440176635,-1.4270723062501915,0.2149654179811477,0.6064417362213135,0.99993896484375,2.2592079033781216,1.598863657787054,-0.1419213563203811,0.2633981704711914,0.9999635219573976,-0.22032349466837006,0.25335240405188136,-0.0625010281801223,0.9999619126319884,0.9999959468841552,-0.22085558418575255,0.3624175117845354,0.0666447952389717,0.9999637603759766,0.9999970197677612,0.6158883303185414,1.385211498016066,-0.1002183929085731,0.9714757204055786,0.9999774694442748,2.054115184744834,2.2210611912162777,0.0834881290793418,0.495429515838623,0.9999905824661256,0.3977789310619222,1.4861088594709906,-0.0384816639125347,0.9874815344810486,0.9999440908432008,0.18097805084079277,1.3290749690441037,0.2366649657487869,0.8352208137512207,0.9999734163284302,0.3294949314351949,1.4842161656418456,-0.0284542236477136,0.9143962264060974,0.9997939467430116,0.15316321375969907,1.3510129056809999,0.208245038986206,0.7973744869232178,0.9999592304229736,0.19786448491460185,1.6376989041695316,-0.0828673094511032,0.9843871593475342,0.9995606541633606,-0.016415650215378635,1.297453801847143,0.1829735040664672,0.8903014063835144,0.999793827533722,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
365,7.3,2.831213314558244,0.04463225196901995,-0.1103455573320388,0.9993448853492736,0.9999208450317384,0.018668008968234,-0.6278271079063416,-0.1170914247632026,0.9997058510780334,0.9999381303787231,-1.7222848915018047,0.0546792663788804,-0.0992875769734382,0.999915599822998,0.9999691247940063,1.722284891501805,-0.05467926637888291,0.1924154013395309,0.9996618032455444,0.999854326248169,-1.953801402628407,-3.1311107671921325,-0.0451948344707489,0.8186262249946594,0.9998700618743896,0.6954583611561128,0.6826357817051191,0.0563168860971927,0.2463671714067459,0.9995075464248656,-1.513900887293189,-1.4422664523062763,0.2093642055988311,0.5961833596229553,0.9999576807022096,2.231476258052557,1.604282441429427,-0.1451332569122314,0.2531615495681762,0.999966025352478,-0.3003641905042183,0.32738371991162823,-0.062005378305912,0.9999626874923706,0.9999964237213136,-0.3018733366243275,0.4324464912928089,0.0661621317267417,0.9999637603759766,0.9999971389770508,0.5662263313487427,1.4227839518181051,-0.0923808068037033,0.9709345698356628,0.999982476234436,2.028017035596659,2.2502818706866696,0.0840234011411666,0.4963837265968323,0.9999920129776,0.34219038546321384,1.516041707984724,-0.0170710179954767,0.987096905708313,0.9999500513076782,0.19040778484520302,1.3275918415411478,0.2431235760450363,0.8342372179031372,0.9999769926071168,0.27674566051395594,1.5121707122864347,-0.0054218973964452,0.9087182283401488,0.9998140931129456,0.17033089704990384,1.3464887202748532,0.2156318724155426,0.7928985357284546,0.999963879585266,0.1786847485935914,1.6656312074443838,-0.058316271752119,0.9837559461593628,0.999596893787384,0.05581038847038697,1.3039592788595697,0.1894235461950302,0.890159547328949,0.999830722808838,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
366,7.32,2.711908309004267,-0.08697246257849403,-0.1145571172237396,0.9993484020233154,0.9999250173568726,0.020288597792387,-0.6256872415542603,-0.1201950758695602,0.9997060298919678,0.9999327659606934,-1.7797452477826774,0.16133671715976486,-0.1006839796900749,0.999913454055786,0.9999653100967408,1.7797452477826776,-0.16133671715976736,0.1914374381303787,0.99965101480484,0.9998512268066406,-1.970891330530706,-3.2323482870066234,-0.0472891293466091,0.8158277273178101,0.9998144507408142,0.6914847043063853,0.6817929327626036,0.0543420799076557,0.2363931983709335,0.9993102550506592,-1.438971828651545,-1.5040255704827938,0.2058316767215728,0.590140163898468,0.999967098236084,2.232472327877872,1.5938033022619376,-0.1505666971206665,0.2416489273309707,0.999966025352478,-0.300072769248601,0.32936570772933726,-0.0619698800146579,0.9999618530273438,0.9999942779541016,-0.3025989682639153,0.43080477216162627,0.0661358535289764,0.9999622702598572,0.9999957084655762,0.5036860410366699,1.409647290200371,-0.0952720046043396,0.9674075841903688,0.9999712705612184,2.017820535293677,2.2321785016590776,0.081554040312767,0.4760580360889435,0.9999855756759644,0.29155840560226726,1.5262294924176927,-0.0275147426873445,0.9857879877090454,0.9999152421951294,0.22191211948031558,1.331867625314006,0.2375203669071197,0.8184070587158203,0.9999628067016602,0.22340205088622875,1.5188581704518218,-0.0166161153465509,0.898833155632019,0.9996747970581056,0.21391675961984294,1.3502127069354846,0.2095732539892196,0.7764578461647034,0.9999420642852784,0.10361168135338969,1.6241803891075435,-0.0710914134979248,0.9821017384529114,0.9993849992752076,0.0950217320397069,1.2827906335907253,0.1824697703123092,0.8804834485054016,0.999754011631012,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
367,7.34,2.5100278298466088,-0.07658674860135149,-0.1157745271921157,0.9993374943733216,0.9999202489852904,0.0170763600617647,-0.6264811158180237,-0.1226993724703788,0.9997035264968872,0.9999388456344604,-1.9414296189411586,0.15890522738702445,-0.10268035531044,0.9999133348464966,0.999974489212036,1.9414296189411588,-0.15890522738702695,0.1914571076631546,0.9996338486671448,0.9998483657836914,-1.9794853082410306,-3.2523015195158984,-0.0487868674099445,0.8171696066856384,0.9998621940612792,0.6892321724530039,0.6888931836110629,0.0571585744619369,0.2245569378137588,0.999367654323578,-1.3654159632296659,-1.5412888007027206,0.2032770812511444,0.5851237177848816,0.9999685287475586,2.2246060439040196,1.5937384528050706,-0.1497363448143005,0.2273700386285781,0.9999568462371826,-0.3077416276799007,0.33654122376199275,-0.0619808323681354,0.99996155500412,0.9999958276748656,-0.3088882016458763,0.4359806033329328,0.066150851547718,0.9999610185623168,0.999996542930603,0.46951942549446457,1.4017482859293169,-0.0939898714423179,0.9661145210266112,0.99998140335083,2.014065030294093,2.2389527799741002,0.0799399018287658,0.4671931862831116,0.999990701675415,0.2518094341753424,1.5415058899437322,-0.0315709002315998,0.985498070716858,0.9999508857727052,0.20483111752129282,1.332865945396789,0.2326473742723465,0.8138081431388855,0.9999790191650392,0.18352763597378002,1.5336502262526952,-0.0213934835046529,0.8947398066520691,0.9998175501823424,0.19827292330903054,1.352996298585325,0.2045408934354782,0.7703997492790222,0.9999674558639526,0.053736063461942964,1.6154068683299512,-0.0771079510450363,0.9817023873329164,0.999648928642273,0.07479883206514583,1.2832582390725102,0.1775925308465957,0.8786795139312744,0.9998583793640136,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
368,7.36,2.2564427740203294,-0.1256505268403319,-0.1130998060107231,0.9993243217468262,0.9999079704284668,0.0141085712239146,-0.6251184344291687,-0.124444343149662,0.9997027516365052,0.9999282360076904,-2.2062497675586195,0.14783017838254636,-0.1033251583576202,0.9999133944511414,0.9999719858169556,2.20624976755862,-0.14783017838254883,0.1955674886703491,0.9996214509010316,0.9998581409454346,-2.0193870532071303,-3.3005439828436027,-0.0501342751085758,0.8226500153541565,0.9998409748077391,0.6896871304085616,0.6939091344043544,0.067143864929676,0.215528592467308,0.999309539794922,-1.3263959666206837,-1.579087610933569,0.2018228769302368,0.5880218744277954,0.9999675750732422,2.2218979723784624,1.6016690107740097,-0.1412137448787689,0.2179667502641677,0.9999643564224244,-0.3007418881909329,0.3303382929036393,-0.0624550059437751,0.9999617338180542,0.9999954700469972,-0.29960319548360553,0.42773374842306855,0.0666365846991539,0.9999603629112244,0.999996304512024,0.4289570284493261,1.3962501707691317,-0.096633106470108,0.9671443104743958,0.99998140335083,2.0068824289825993,2.2489079965107983,0.0811705216765403,0.4663021564483642,0.9999901056289672,0.24893820663367225,1.5159452606214263,-0.0335371978580951,0.9859606623649596,0.9999488592147828,0.19910094695732167,1.3166095047857065,0.240093782544136,0.8131808638572693,0.999975323677063,0.18554225991870432,1.5068080775891501,-0.0230343528091907,0.8961008191108704,0.9998069405555724,0.1957554323243209,1.3358462572734744,0.2124904692173004,0.7692995667457581,0.9999635219573976,0.05178823546122027,1.5867302603188467,-0.0772913768887519,0.9821526408195496,0.999621033668518,0.06615347963917746,1.2633436178503556,0.1864295750856399,0.8787711262702942,0.9998379945755004,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
369,7.38,2.274254129569013,-0.149276872861421,-0.1066858097910881,0.9992596507072448,0.9998478889465332,0.0129777658730745,-0.6242449879646301,-0.1257379651069641,0.99968284368515,0.9998807907104492,-2.1516857843545827,0.14118851852983508,-0.1063521653413772,0.9999131560325624,0.9999706745147704,2.151685784354583,-0.14118851852983755,0.1966490447521209,0.9996190071105956,0.9998881816864014,-2.0306270375596975,-3.2393006595375953,-0.0526938438415527,0.8274139165878296,0.9998289346694946,0.69267147202954,0.699935795753931,0.070506066083908,0.2073935717344284,0.9994305968284608,-1.3278691101869415,-1.5973276466400157,0.2005781829357147,0.5944187641143799,0.9999722242355348,2.221695736843468,1.606636386352645,-0.1416637450456619,0.2179455310106277,0.9999808073043824,-0.2841872338891538,0.31634592994545935,-0.0628992691636085,0.999960720539093,0.9999938011169434,-0.2793320709868676,0.40894850071339106,0.067103162407875,0.9999586939811708,0.9999954700469972,0.3941730776660128,1.3714475806568553,-0.098051905632019,0.9673959612846376,0.999974012374878,1.9999682636417722,2.220139163418977,0.0792446285486221,0.4590838551521301,0.999986171722412,0.2337741770991185,1.4877223850217765,-0.0368719883263111,0.9863287210464478,0.9999405145645142,0.19413193690829925,1.2896547867759727,0.236129954457283,0.8082410097122192,0.9999743700027466,0.17263424338937614,1.4781304365641732,-0.027285749092698,0.8975117802619934,0.9997852444648744,0.1986594807561558,1.3083692374099338,0.2083400338888168,0.7657341361045837,0.9999641180038452,0.03348305701917983,1.5460715671079484,-0.0846354812383651,0.9825872778892516,0.9996334314346312,0.07764328765001895,1.2351519760438365,0.1823392361402511,0.8767512440681458,0.9998555183410645,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
370,7.4,2.2650999172935897,-0.16397855365656447,-0.1079296395182609,0.9992344975471495,0.99990975856781,0.0104809226468205,-0.6232107877731323,-0.1263171285390854,0.9996737241744996,0.9999217987060548,-2.1165126618148378,0.09456676372210307,-0.1110538095235824,0.999912440776825,0.9999719858169556,2.116512661814838,-0.09456676372210557,0.1961017847061157,0.9996257424354552,0.9999260902404784,-2.01349635667256,-3.1926413309810546,-0.0627481713891029,0.8322266340255737,0.9998700618743896,0.7003350785660283,0.6946174067766225,0.0708270370960235,0.2046277225017547,0.9996635913848876,-1.358021006848871,-1.5873101250669548,0.18952277302742,0.5969132781028748,0.9999748468399048,2.2263067702145745,1.6087535985822445,-0.1427688002586364,0.2158841341733932,0.9999843835830688,-0.2523429942547765,0.2877420601839365,-0.0631167516112327,0.9999618530273438,0.999996781349182,-0.24426280298137007,0.37771573407755127,0.0673151612281799,0.9999598264694214,0.999997854232788,0.38919510171007493,1.3379734084239976,-0.0996867567300796,0.9684303402900696,0.9999878406524658,1.999017876232634,2.2170788244970887,0.0775917768478393,0.466697633266449,0.9999943971633912,0.259542639511211,1.4384065985484762,-0.0388149097561836,0.9867270588874816,0.9999654293060304,0.20106895132963257,1.2699588887727664,0.2347719818353653,0.8100154995918274,0.9999842643737792,0.20576472588856906,1.4296607822332998,-0.0287093725055456,0.8992360830307007,0.9998751878738404,0.20800503152827557,1.2894972848741644,0.207104206085205,0.7668254375457764,0.9999778270721436,0.06563969733894365,1.4982478685069653,-0.085748441517353,0.9830855131149292,0.9997768998146056,0.0865940611938516,1.2122642791707219,0.1793732047080993,0.8787050843238831,0.9999074935913086,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
371,7.42,1.9508087804204,-0.16831367368686412,-0.1045579984784126,0.99924898147583,0.9999372959136964,0.0033904656302183,-0.6223475337028503,-0.12724469602108,0.9996814131736756,0.999947190284729,-2.3588548605881345,0.04095612467494576,-0.1116742119193077,0.9999142289161682,0.9999815225601196,2.358854860588135,-0.04095612467494827,0.2017063945531845,0.9996293187141418,0.9999322891235352,-2.132840831089444,-3.1511835317859047,-0.0628014132380485,0.8372557163238525,0.9998778104782104,0.7111594007546621,0.6884950696884841,0.0756247118115425,0.1994460523128509,0.9995846152305604,-1.3773039826830014,-1.5779984682731616,0.1950811743736267,0.6016401648521423,0.9999758005142212,2.2399336503543195,1.60547728537557,-0.1414138674736023,0.2127993702888488,0.999983549118042,-0.19504217511399397,0.23550706656549175,-0.0642998293042182,0.999963104724884,0.9999971389770508,-0.18326956390707907,0.32311789188850004,0.0685622245073318,0.999960958957672,0.9999980926513672,0.4239899751890443,1.2958056473607933,-0.1090572029352188,0.9704297184944152,0.9999891519546508,2.010581619787215,2.19427860675741,0.0763577073812484,0.478358119726181,0.9999943971633912,0.3277821297405431,1.3871450172069149,-0.0436223968863487,0.987600326538086,0.9999722242355348,0.22474958436209655,1.2275681157957152,0.2332295924425125,0.8182005882263184,0.9999874830245972,0.2863548747563485,1.3792531239169723,-0.0330756083130836,0.9043533205986024,0.9998939037322998,0.23304368487056457,1.245569184159764,0.2054034918546676,0.7753427624702454,0.9999817609786988,0.14653254396263143,1.4431411946061323,-0.0894359871745109,0.9841386079788208,0.9997811913490297,0.099931178743188,1.16714645584536,0.1775253415107727,0.8841226100921631,0.9999016523361206,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
372,7.44,1.2981676275442962,-0.1403597306438441,-0.0951824262738227,0.9991560578346252,0.9998462200164796,-0.0115625346079468,-0.6203861236572266,-0.1276701092720031,0.9996477365493774,0.9998700618743896,-2.841103411246178,-0.12616387479769373,-0.1119829341769218,0.9999118447303772,0.999968409538269,2.8411034112461784,0.12616387479769117,0.2045280486345291,0.9996220469474792,0.9999139308929444,-2.2825559504317257,-3.0554558271140055,-0.0629864633083343,0.8358972072601318,0.9998276233673096,0.7281155428708497,0.6879181653915847,0.0771220549941062,0.1906754225492477,0.9995554089546204,-1.4376512429216302,-1.5115136511005418,0.1985561251640319,0.5953484773635864,0.999970555305481,2.25598403507707,1.598880409445676,-0.1402944326400756,0.2065106481313705,0.9999837875366212,-0.13020620657274942,0.17483869638705293,-0.0652058571577072,0.9999632239341736,0.9999961853027344,-0.11409084584522115,0.26111011219356134,0.0694908648729324,0.9999608993530272,0.999997615814209,0.4390327145551343,1.2550898104917854,-0.1201875731348991,0.9716683626174928,0.9999874830245972,2.0188999284710953,2.1862106075289156,0.0754343196749687,0.4775704443454742,0.9999934434890748,0.39100689003883343,1.3097923909544746,-0.0664093568921089,0.9882929921150208,0.9999722242355348,0.262334918480904,1.1768480162931787,0.2323481887578964,0.8207581639289856,0.9999871253967284,0.3582522647947213,1.300777323684729,-0.0574421398341655,0.9082267880439758,0.999893069267273,0.2723932952587212,1.1936829465956889,0.2046161592006683,0.7787030935287476,0.9999822378158568,0.20519280833882828,1.3630345090922138,-0.1163304522633552,0.9849826097488404,0.9998008608818054,0.14462924055217646,1.1136582323136235,0.1762408018112182,0.8863117098808289,0.999914288520813,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
373,7.46,1.139325485060827,-0.15995870070447615,-0.0960248559713363,0.9991636276245116,0.9999243021011353,-0.0351604409515857,-0.6162834763526917,-0.133527010679245,0.9996451139450072,0.9999210834503174,-2.4407371844953607,-0.19035041376206588,-0.1180141866207122,0.9999115467071532,0.9999735355377196,2.440737184495361,0.19035041376206333,0.201219841837883,0.999633491039276,0.9999467134475708,-2.158482433357113,-2.595661969134124,-0.0649482682347297,0.8329077959060669,0.9998421669006348,0.7833442857455629,0.6704391975300912,0.0702042207121849,0.1923037469387054,0.9996836185455322,-1.2962977957106123,-1.4827114404962594,0.1982452720403671,0.5937094688415527,0.99998140335083,2.3172006155299116,1.570941090231258,-0.1549467295408249,0.2108596712350845,0.9999892711639404,0.05466258183135214,-0.0010165476787910796,-0.0653493702411651,0.9999629259109496,0.9999958276748656,0.07728103832824354,0.08299196002500267,0.0696539729833602,0.9999610781669616,0.999997854232788,0.4169869526862169,1.1701409769366473,-0.1262647062540054,0.9712318181991576,0.999986171722412,2.076996663854291,2.140883061791703,0.0641126185655593,0.4757201969623565,0.9999932050704956,0.5102705187935903,1.188943377272435,-0.0670790821313858,0.9882256388664246,0.9999624490737916,0.36250167921620413,1.0884291739326142,0.2291918396949768,0.8175992369651794,0.999985933303833,0.4925491146437911,1.1801447892526498,-0.0577343516051769,0.9068315625190736,0.999868392944336,0.39129017466586674,1.1004924750770555,0.2023829221725464,0.7759261727333069,0.999982476234436,0.3771240349174646,1.2415271292938337,-0.1162518933415412,0.984978973865509,0.9997794032096864,0.27866516703340005,1.0191813812547126,0.1752662658691406,0.8850520253181458,0.999918818473816,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,movenet,gpr,movenet,movenet,movenet,mediapipe,movenet,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
