Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.668365,0.000000,0.000000,2.668365,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205259,0.000000,0.000000,0.205259,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.284141,0.000000,0.000000,3.284141,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205259,0.000000,0.000000,0.205259,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.284141,0.000000,0.000000,3.284141,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205259,0.000000,0.000000,0.205259,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.284141,0.000000,0.000000,3.284141,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410518,0.000000,0.000000,0.410518,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.899918,0.000000,0.000000,3.899918,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410518,0.000000,0.000000,0.410518,1.000000
0.205259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.310435,0.000000,0.000000,4.515694,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410518,0.000000,0.000000,0.410518,1.000000
1.026294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.310435,0.000000,0.000000,5.336729,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.615776,0.205259,0.000000,0.821035,1.000000
3.694659,0.000000,0.205259,0.410518,0.000000,0.000000,0.000000,4.310435,0.000000,0.000000,8.620871,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.026294,0.205259,0.000000,1.231553,1.000000
6.568282,0.000000,0.410518,1.231553,0.000000,0.000000,0.000000,4.926212,0.000000,0.000000,13.136565,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.436812,0.410518,0.000000,1.847329,1.000000
10.262941,0.000000,0.821035,2.463106,0.000000,0.000000,0.000000,4.926212,0.000000,0.000000,18.473294,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.436812,0.410518,0.000000,1.847329,1.000000
13.341823,0.000000,1.231553,3.078882,0.205259,0.000000,0.000000,4.515694,0.000000,0.000000,22.373212,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.642071,0.615776,0.000000,2.257847,1.000000
14.573376,0.000000,1.231553,3.694659,0.410518,0.000000,0.000000,4.515694,0.000000,0.000000,24.425800,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.257847,0.615776,0.000000,2.873624,1.000000
14.983894,0.000000,1.642071,4.105176,0.410518,0.000000,0.000000,4.310435,0.000000,0.000000,25.452094,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.078882,0.615776,0.000000,3.694659,1.000000
14.983894,0.000000,1.231553,4.105176,0.410518,0.000000,0.000000,3.899918,0.000000,0.000000,24.631059,1.000000,0.000000,0.000000,0.205259,0.000000,0.000000,0.000000,0.000000,4.105176,0.615776,0.000000,4.926212,1.000000
14.778635,0.000000,1.231553,3.694659,0.410518,0.000000,0.000000,3.899918,0.000000,0.000000,24.015282,1.000000,0.000000,0.000000,1.642071,1.847329,0.000000,0.000000,0.000000,4.720953,0.615776,0.000000,8.826129,1.000000
