Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
1.436812,0.000000,14.983894,16.625965,19.704847,12.726047,6.568282,74.098435,109.402952,80.871976,336.419209,1.000000,0.000000,1.436812,7.389318,31.199341,30.994082,14.368118,0.000000,153.738857,16.215447,127.670987,383.012961,1.000000
1.436812,0.000000,14.983894,16.625965,19.910106,12.726047,6.568282,74.098435,108.992434,80.871976,336.213950,1.000000,0.000000,1.436812,7.389318,31.199341,30.994082,14.368118,0.000000,153.533599,16.215447,127.670987,382.807702,1.000000
1.436812,0.000000,15.189153,16.625965,19.910106,12.726047,6.363023,73.687917,108.992434,80.871976,335.803432,1.000000,0.000000,1.436812,7.389318,30.994082,30.583564,14.368118,0.000000,153.533599,16.215447,127.670987,382.191926,1.000000
1.847329,0.000000,15.394412,16.831223,20.320623,12.726047,6.363023,73.277399,108.376658,80.871976,336.008691,1.000000,0.000000,1.436812,7.389318,30.994082,30.583564,14.368118,0.000000,153.328340,16.420706,127.876246,382.397185,1.000000
2.052588,0.000000,15.394412,17.036482,20.320623,12.726047,6.363023,73.072140,107.760881,80.256199,334.982397,1.000000,0.000000,1.436812,7.389318,30.994082,30.583564,14.368118,0.000000,153.328340,16.420706,127.876246,382.397185,1.000000
2.257847,0.000000,15.394412,17.036482,20.320623,12.726047,6.363023,72.866882,107.145105,80.050940,334.161362,1.000000,0.000000,1.436812,7.389318,31.404600,30.788823,14.368118,0.000000,153.738857,16.420706,128.492022,384.039255,1.000000
2.257847,0.000000,15.804929,17.036482,20.320623,12.726047,6.157765,72.456364,106.939846,79.435164,333.135067,1.000000,0.000000,1.436812,7.389318,31.404600,30.994082,14.368118,0.000000,153.944116,16.420706,128.902540,384.860291,1.000000
2.463106,0.000000,15.804929,17.447000,20.525882,12.726047,5.952506,72.456364,106.734587,79.024646,333.135067,1.000000,0.000000,1.436812,7.389318,31.404600,30.994082,14.368118,0.000000,153.944116,16.420706,128.902540,384.860291,1.000000
2.463106,0.000000,15.804929,17.652259,20.525882,12.726047,5.952506,72.251105,106.734587,78.203611,332.314032,1.000000,0.000000,1.436812,7.389318,31.404600,31.199341,14.368118,0.000000,153.533599,16.420706,129.107799,384.860291,1.000000
2.463106,0.000000,15.804929,18.062776,20.525882,12.931306,5.747247,72.045846,106.529328,78.203611,332.314032,1.000000,0.000000,1.436812,7.389318,31.199341,31.199341,14.368118,0.000000,153.944116,16.420706,129.723575,385.681326,1.000000
2.463106,0.000000,16.420706,18.268035,20.731141,12.931306,5.747247,71.840588,106.324070,77.793093,332.519291,1.000000,0.000000,1.436812,7.389318,31.199341,31.199341,14.368118,0.000000,153.944116,16.420706,129.723575,385.681326,1.000000
3.078882,0.000000,16.420706,18.268035,20.936400,12.931306,5.747247,72.045846,105.913552,77.998352,333.340326,1.000000,0.000000,1.436812,7.389318,31.404600,31.199341,14.368118,0.000000,155.175669,16.420706,129.928834,387.323396,1.000000
3.078882,0.000000,16.420706,18.473294,21.141659,13.341823,5.747247,71.224811,105.708293,77.382576,332.519291,1.000000,0.000000,1.436812,7.389318,31.404600,31.199341,14.368118,0.000000,154.970410,16.420706,129.928834,387.118138,1.000000
3.078882,0.000000,16.831223,18.473294,21.757435,13.341823,5.541988,70.814293,105.092517,76.561540,331.492997,1.000000,0.000000,1.436812,7.389318,31.404600,31.609859,14.368118,0.000000,154.970410,16.420706,129.928834,387.528655,1.000000
3.078882,0.000000,17.241741,18.473294,21.757435,13.341823,5.541988,70.814293,104.066223,75.740505,330.056185,1.000000,0.000000,1.436812,7.389318,31.404600,31.609859,14.573376,0.000000,154.559893,16.625965,129.723575,387.323396,1.000000
3.078882,0.000000,17.447000,18.473294,21.757435,13.341823,5.747247,70.814293,103.450446,75.329988,329.440409,1.000000,0.000000,1.436812,7.389318,31.609859,31.609859,14.573376,0.000000,153.944116,16.625965,129.723575,386.912879,1.000000
3.078882,0.000000,17.447000,18.473294,21.962694,13.341823,5.747247,70.198517,102.424152,74.303693,326.977303,1.000000,0.000000,1.436812,7.389318,31.815117,31.815117,14.573376,0.000000,154.149375,16.625965,129.723575,387.528655,1.000000
3.078882,0.000000,17.447000,18.473294,21.962694,13.341823,5.541988,69.993258,102.218893,73.893176,325.951009,1.000000,0.000000,1.436812,7.389318,31.815117,31.815117,14.983894,0.000000,154.559893,16.625965,129.723575,388.349690,1.000000
3.078882,0.000000,17.447000,18.678553,21.962694,13.341823,5.541988,69.377482,101.192599,73.687917,324.308938,1.000000,0.000000,1.436812,7.389318,31.815117,32.020376,14.983894,0.000000,154.559893,16.625965,129.723575,388.554949,1.000000
3.078882,0.000000,17.447000,18.678553,22.373212,13.341823,5.131471,69.172223,100.166305,73.687917,323.077385,1.000000,0.000000,1.436812,7.389318,32.020376,32.020376,14.983894,0.000000,154.559893,16.831223,128.902540,388.144432,1.000000
3.284141,0.000000,17.447000,18.678553,22.783729,13.341823,5.336729,68.966964,99.961046,72.661623,322.461609,1.000000,0.000000,1.436812,7.594576,32.636153,32.841411,15.189153,0.000000,154.559893,16.831223,128.902540,389.991761,1.000000
3.284141,0.000000,17.447000,18.678553,23.194247,13.341823,5.336729,68.556446,98.934752,71.635329,320.409021,1.000000,0.000000,1.436812,8.005094,33.251929,33.457188,15.394412,0.000000,153.738857,16.831223,128.286764,390.402279,1.000000
3.284141,0.000000,17.447000,18.678553,23.194247,13.341823,5.747247,68.351188,98.318976,71.019552,319.382726,1.000000,0.000000,1.436812,8.005094,33.251929,33.457188,15.804929,0.000000,154.149375,16.831223,127.876246,390.812796,1.000000
3.284141,0.000000,17.857517,18.883812,23.194247,13.341823,5.747247,68.351188,97.703199,71.019552,319.382726,1.000000,0.000000,1.436812,8.005094,34.278223,33.457188,15.804929,0.000000,153.123081,16.831223,126.849952,389.786502,1.000000
3.284141,0.000000,17.857517,19.294329,23.399506,13.752341,6.157765,68.351188,97.087423,69.582741,318.766950,1.000000,0.000000,1.436812,8.005094,34.483482,33.662447,16.010188,0.000000,152.917822,16.831223,126.644693,389.991761,1.000000
3.694659,0.205259,17.857517,20.525882,23.399506,13.752341,6.157765,68.145929,96.676905,68.966964,319.382726,1.000000,0.000000,1.436812,8.005094,34.483482,33.867706,16.215447,0.000000,152.302046,16.420706,126.439434,389.170726,1.000000
3.694659,0.205259,17.857517,20.525882,23.399506,13.752341,6.157765,68.145929,96.676905,68.556446,318.972209,1.000000,0.000000,1.436812,8.005094,34.894000,35.509776,16.420706,0.000000,152.302046,16.420706,125.413140,390.402279,1.000000
3.694659,0.410518,18.473294,21.141659,23.399506,13.752341,6.157765,67.324893,95.650611,67.530152,317.535397,1.000000,0.000000,1.436812,8.005094,35.099258,35.920294,16.420706,0.000000,152.096787,16.420706,125.002622,390.402279,1.000000
4.515694,0.410518,19.089070,21.141659,23.604764,13.752341,6.157765,67.324893,94.829576,66.914376,317.740656,1.000000,0.000000,1.436812,8.005094,35.304517,35.920294,16.625965,0.000000,151.686269,16.420706,124.386846,389.786502,1.000000
4.515694,0.410518,19.294329,21.141659,23.810023,14.162859,6.363023,67.324893,94.624317,66.709117,318.356432,1.000000,0.000000,1.436812,8.210353,35.715035,36.125553,16.625965,0.000000,151.070493,16.420706,122.950034,388.554949,1.000000
4.720953,0.410518,19.704847,21.552176,24.425800,14.162859,6.363023,67.119635,94.008540,66.298599,318.766950,1.000000,0.000000,1.436812,8.210353,35.920294,36.536070,16.831223,0.000000,151.481010,16.420706,122.128999,388.965467,1.000000
5.336729,0.410518,19.910106,22.373212,24.836317,14.162859,6.568282,67.735411,94.008540,65.477564,320.819538,1.000000,0.000000,1.436812,8.415612,36.125553,36.741329,17.241741,0.000000,150.249457,16.420706,120.897446,387.528655,1.000000
