Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
0.000000,0.000000,3.078882,10.057682,17.652259,21.757435,12.520788,94.008540,166.670163,113.508128,439.253878,1.000000,0.000000,0.000000,0.000000,6.363023,10.468200,9.236647,0.410518,22.373212,323.898421,168.928010,541.678030,1.000000
0.000000,0.000000,3.078882,10.878718,18.268035,22.167953,12.726047,94.008540,166.875422,113.302870,441.306466,1.000000,0.000000,0.000000,0.000000,6.363023,11.494494,9.441906,0.410518,22.783729,323.487903,169.543787,543.525360,1.000000
0.000000,0.000000,4.310435,11.699753,18.883812,22.578470,12.726047,94.829576,167.285940,113.302870,445.616902,1.000000,0.000000,0.000000,0.000000,6.363023,11.699753,9.441906,0.410518,22.988988,323.693162,169.749045,544.346395,1.000000
0.000000,0.000000,5.131471,12.315529,19.499588,22.578470,12.726047,95.445352,166.054387,113.302870,447.053713,1.000000,0.000000,0.000000,0.000000,6.773541,11.905012,9.441906,0.410518,22.988988,323.898421,169.543787,544.962171,1.000000
0.000000,0.000000,5.747247,13.547082,19.910106,22.988988,12.726047,96.266387,165.849128,112.481834,449.516819,1.000000,0.000000,0.000000,0.205259,7.594576,11.905012,9.441906,0.410518,23.399506,324.719456,169.749045,547.425277,1.000000
0.000000,0.000000,5.952506,14.162859,20.525882,23.194247,12.726047,96.471646,165.849128,112.481834,451.364149,1.000000,0.000000,0.000000,0.205259,8.210353,11.905012,9.647165,0.410518,23.399506,324.924715,170.159563,548.862089,1.000000
0.000000,0.000000,6.363023,14.573376,21.346917,23.810023,12.726047,96.882164,165.643869,111.660799,453.006219,1.000000,0.000000,0.000000,0.205259,9.031388,12.110270,9.852423,0.410518,23.399506,324.308938,169.954304,549.272607,1.000000
0.000000,0.000000,6.773541,14.983894,22.167953,24.836317,12.931306,97.908458,165.438610,111.045022,456.085102,1.000000,0.000000,0.000000,0.205259,9.852423,12.726047,10.468200,0.410518,23.604764,324.308938,169.133269,550.709418,1.000000
0.000000,0.000000,7.389318,16.831223,23.194247,25.452094,13.136565,97.908458,165.233351,110.839764,459.985019,1.000000,0.000000,0.000000,0.205259,9.852423,13.547082,10.468200,0.410518,23.604764,324.719456,169.133269,551.940971,1.000000
0.000000,0.000000,7.389318,17.447000,23.604764,25.452094,13.341823,97.908458,164.001798,110.839764,459.985019,1.000000,0.000000,0.000000,0.410518,9.852423,14.162859,10.878718,0.410518,24.015282,323.693162,168.928010,552.351489,1.000000
0.000000,0.000000,7.799835,17.857517,24.425800,25.657353,13.341823,97.497940,164.001798,109.197693,459.779760,1.000000,0.000000,0.000000,0.821035,10.468200,14.162859,11.083976,0.410518,24.220541,323.693162,168.722751,553.583042,1.000000
0.000000,0.000000,8.415612,18.268035,24.631059,25.657353,13.752341,97.703199,163.386022,109.197693,461.011313,1.000000,0.000000,0.000000,1.026294,11.905012,14.573376,11.083976,0.410518,24.220541,322.256350,168.928010,554.404077,1.000000
0.000000,0.000000,8.620871,18.473294,25.041576,25.862612,13.752341,97.703199,163.180763,108.992434,461.627090,1.000000,0.000000,0.000000,1.026294,12.726047,14.983894,11.905012,0.410518,24.425800,322.051091,168.928010,556.456665,1.000000
0.000000,0.000000,8.826129,19.089070,25.657353,26.067870,13.752341,97.703199,162.154469,108.171399,461.421831,1.000000,0.000000,0.000000,1.231553,12.726047,15.189153,11.905012,0.410518,24.425800,321.845832,168.928010,556.661924,1.000000
