Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
4.515694,2.668365,16.215447,24.836317,21.346917,11.494494,5.131471,89.082329,147.786352,87.440258,410.517643,1.000000,19.089070,1.231553,28.325717,45.567458,27.094164,14.573376,3.694659,17.036482,216.548057,104.681999,477.842537,1.000000
4.926212,2.668365,16.625965,25.041576,21.346917,11.494494,5.131471,89.082329,147.375834,87.234999,410.928161,1.000000,18.883812,1.231553,28.325717,45.772717,27.094164,14.983894,3.899918,16.831223,216.137539,104.681999,477.842537,1.000000
5.131471,2.668365,17.036482,25.041576,21.346917,11.494494,5.131471,88.671811,147.991610,87.234999,411.749196,1.000000,18.883812,1.436812,28.736235,45.977976,27.094164,14.983894,4.310435,16.831223,215.727022,105.092517,479.074090,1.000000
5.131471,2.668365,17.652259,25.452094,21.346917,11.494494,5.131471,88.466552,147.786352,87.234999,412.364973,1.000000,18.883812,1.436812,28.736235,45.977976,27.504682,15.394412,4.310435,16.831223,215.111245,105.503034,479.689866,1.000000
5.131471,2.873624,18.268035,25.452094,21.552176,11.494494,5.131471,87.850776,147.786352,86.824482,412.364973,1.000000,18.883812,1.436812,28.941494,46.183235,27.709941,15.599670,4.515694,16.831223,214.905986,105.297775,480.305643,1.000000
5.336729,3.489400,18.268035,25.452094,21.552176,11.494494,5.131471,87.850776,147.170575,86.208705,411.954455,1.000000,18.883812,1.436812,28.941494,46.593753,27.709941,15.804929,4.515694,16.831223,212.648139,104.681999,478.047796,1.000000
5.747247,3.489400,18.473294,26.067870,21.552176,11.494494,5.131471,87.850776,146.760057,86.208705,412.775490,1.000000,18.883812,1.436812,29.352011,46.593753,27.709941,15.804929,4.515694,16.831223,212.442880,104.066223,477.637278,1.000000
5.747247,3.489400,18.883812,26.067870,21.552176,11.494494,5.131471,87.645517,146.554799,86.208705,412.775490,1.000000,18.883812,1.436812,29.352011,46.593753,27.915200,15.804929,4.926212,16.831223,209.979775,104.066223,475.789948,1.000000
6.363023,3.694659,19.089070,26.273129,21.552176,11.494494,5.131471,87.645517,145.528505,86.208705,412.980749,1.000000,18.883812,1.436812,29.352011,46.593753,28.325717,16.010188,4.926212,16.831223,208.132445,103.039928,473.532101,1.000000
6.568282,3.694659,19.089070,26.478388,21.757435,11.494494,5.131471,87.645517,145.528505,86.003446,413.391267,1.000000,18.678553,1.436812,29.352011,47.004270,28.325717,16.010188,4.926212,16.831223,207.311410,102.834670,472.711066,1.000000
6.978800,3.694659,20.115365,26.683647,21.962694,11.494494,5.131471,87.440258,145.528505,86.003446,415.033337,1.000000,18.473294,1.436812,29.557270,47.209529,28.530976,16.010188,5.131471,16.831223,206.490375,102.834670,472.505807,1.000000
7.389318,3.694659,20.525882,26.888906,21.962694,11.494494,5.131471,87.029740,145.117987,86.003446,415.238596,1.000000,18.678553,1.847329,29.557270,47.209529,28.530976,16.215447,5.131471,16.831223,205.874598,102.629411,472.505807,1.000000
7.389318,3.694659,20.525882,27.094164,21.962694,11.494494,5.131471,87.029740,145.117987,85.798187,415.238596,1.000000,18.678553,1.847329,29.762529,47.825305,28.530976,16.215447,5.131471,16.831223,205.464080,102.629411,472.916325,1.000000
7.389318,3.694659,20.525882,27.504682,22.167953,11.494494,5.131471,86.824482,145.117987,85.592929,415.443855,1.000000,19.089070,1.847329,29.557270,48.030564,28.941494,16.625965,5.747247,16.831223,203.411492,102.218893,472.300549,1.000000
7.594576,3.694659,20.731141,27.504682,22.373212,11.494494,5.131471,86.824482,144.707469,85.387670,415.443855,1.000000,19.294329,1.847329,29.557270,48.235823,29.557270,16.831223,5.747247,16.831223,203.206233,102.218893,473.326843,1.000000
8.005094,3.694659,20.731141,27.915200,22.988988,11.699753,5.131471,86.619223,144.502210,85.387670,416.675408,1.000000,19.294329,1.847329,29.557270,48.235823,29.762529,16.831223,5.747247,16.831223,201.153645,102.013634,471.274254,1.000000
8.005094,3.694659,20.731141,28.120459,23.399506,11.699753,5.131471,86.619223,144.502210,85.387670,417.291184,1.000000,19.294329,1.847329,29.557270,48.235823,29.762529,16.831223,5.747247,16.831223,200.743128,100.987340,469.837443,1.000000
8.005094,3.899918,21.141659,28.120459,23.399506,11.699753,5.131471,85.592929,143.681175,85.387670,416.059631,1.000000,19.294329,1.847329,29.352011,48.646341,30.173047,17.036482,5.747247,16.831223,198.895798,100.782081,468.605890,1.000000
8.005094,3.899918,21.141659,28.120459,23.399506,11.699753,5.131471,85.182411,143.681175,85.182411,415.443855,1.000000,19.089070,1.847329,29.352011,48.646341,30.173047,17.447000,5.747247,16.831223,198.280022,100.782081,468.195372,1.000000
8.415612,3.899918,21.346917,28.325717,23.399506,11.699753,5.131471,84.977152,143.681175,84.566635,415.443855,1.000000,19.089070,1.847329,29.352011,48.646341,30.173047,17.447000,5.747247,16.831223,197.253728,99.961046,466.348043,1.000000
9.031388,3.899918,21.962694,28.941494,23.604764,11.699753,5.131471,84.977152,143.270657,84.361376,416.880667,1.000000,19.089070,1.847329,29.762529,48.646341,30.378306,17.447000,5.747247,16.831223,195.406398,99.345270,464.500713,1.000000
9.031388,3.899918,22.373212,29.146753,23.604764,11.699753,5.131471,84.977152,142.654881,84.156117,416.675408,1.000000,19.089070,1.847329,29.352011,48.441082,30.583564,17.447000,5.747247,16.420706,194.174845,99.345270,462.448125,1.000000
9.031388,3.899918,22.373212,29.352011,23.810023,11.699753,5.131471,84.977152,142.449622,84.156117,416.880667,1.000000,18.473294,1.847329,29.146753,48.646341,30.788823,17.241741,5.747247,16.420706,192.122257,98.729493,459.163984,1.000000
9.031388,3.899918,22.373212,29.557270,24.015282,11.699753,4.926212,84.771893,142.244363,83.950858,416.470149,1.000000,18.473294,1.847329,29.146753,48.441082,30.583564,17.447000,5.747247,16.215447,189.453892,97.703199,455.058808,1.000000
9.031388,3.899918,22.783729,29.762529,24.015282,11.699753,4.926212,84.566635,141.628587,83.950858,416.264890,1.000000,18.473294,1.847329,29.146753,49.262117,30.583564,17.447000,5.747247,16.010188,187.811822,96.676905,453.006219,1.000000
9.441906,4.105176,22.783729,29.762529,24.015282,11.699753,4.926212,84.361376,141.628587,84.361376,417.085926,1.000000,18.268035,1.847329,29.146753,49.262117,30.583564,17.652259,5.747247,16.010188,185.964492,95.855870,450.337855,1.000000
10.057682,4.105176,23.194247,29.762529,24.425800,11.699753,5.131471,84.361376,141.628587,83.950858,418.317478,1.000000,17.652259,1.847329,29.146753,48.235823,30.583564,17.652259,5.747247,15.804929,184.527681,95.240093,446.437937,1.000000
10.057682,4.105176,23.194247,29.762529,24.425800,11.699753,4.926212,83.950858,141.423328,83.540340,417.085926,1.000000,17.652259,1.847329,29.146753,48.646341,30.583564,17.652259,5.747247,15.804929,182.475092,93.803281,443.359055,1.000000
10.057682,4.105176,23.399506,30.583564,24.425800,11.494494,4.926212,83.540340,141.218069,83.540340,417.291184,1.000000,17.652259,1.847329,29.146753,48.030564,30.583564,17.652259,5.747247,15.599670,181.859316,93.187505,441.306466,1.000000
10.057682,4.105176,23.399506,30.583564,24.425800,11.494494,4.926212,83.335082,141.218069,83.540340,417.085926,1.000000,17.241741,1.847329,28.941494,48.030564,30.583564,17.652259,5.747247,15.599670,179.190951,92.982246,437.817066,1.000000
10.057682,4.105176,23.399506,30.583564,24.425800,11.494494,5.131471,83.129823,141.218069,83.129823,416.675408,1.000000,16.625965,1.847329,28.736235,48.030564,30.583564,17.652259,5.747247,15.394412,177.959398,92.366470,434.943443,1.000000
10.057682,4.105176,23.399506,30.788823,24.425800,11.494494,4.926212,82.103529,141.218069,82.719305,415.238596,1.000000,16.625965,1.436812,28.530976,48.441082,30.583564,17.652259,5.747247,15.189153,176.317328,91.340176,431.864561,1.000000
10.057682,4.105176,23.604764,30.994082,25.041576,11.494494,4.926212,82.103529,141.012810,82.719305,416.059631,1.000000,16.420706,1.231553,28.325717,48.441082,30.583564,17.652259,5.747247,14.778635,174.469998,91.134917,428.785678,1.000000
10.057682,4.105176,23.604764,30.994082,25.041576,11.494494,4.926212,81.898270,141.012810,82.719305,415.854373,1.000000,16.215447,1.231553,28.325717,48.441082,30.583564,17.652259,5.747247,14.778635,172.827928,90.313882,426.117314,1.000000
10.057682,4.105176,23.604764,30.994082,25.041576,11.494494,5.131471,81.898270,141.012810,83.335082,416.675408,1.000000,16.010188,1.231553,28.120459,48.235823,30.583564,17.652259,5.747247,14.778635,171.596375,90.108623,424.064725,1.000000
10.057682,4.105176,23.604764,30.994082,25.041576,11.494494,4.926212,81.898270,141.012810,83.335082,416.470149,1.000000,15.599670,1.231553,27.094164,47.825305,30.378306,17.652259,5.747247,14.573376,170.570081,89.082329,419.754290,1.000000
10.057682,4.105176,23.604764,30.994082,25.246835,11.494494,5.131471,81.487752,141.012810,83.335082,416.470149,1.000000,15.599670,1.231553,27.094164,47.620047,30.378306,17.652259,5.747247,14.573376,169.133269,88.466552,417.496443,1.000000
10.057682,4.105176,24.015282,31.199341,25.246835,11.494494,5.131471,81.487752,141.012810,83.335082,417.085926,1.000000,15.394412,1.231553,27.094164,47.620047,29.967788,17.447000,5.747247,14.162859,167.285940,88.056034,414.007043,1.000000
10.468200,4.105176,24.015282,31.199341,25.246835,11.494494,5.131471,81.487752,141.012810,84.361376,418.522737,1.000000,15.394412,1.231553,27.094164,47.414788,30.378306,17.447000,5.747247,14.162859,165.643869,88.056034,412.570231,1.000000
10.468200,4.105176,24.015282,31.199341,25.246835,11.494494,5.131471,81.898270,141.423328,84.566635,419.549031,1.000000,15.189153,1.231553,27.094164,47.414788,29.967788,17.447000,5.747247,13.752341,165.028093,87.850776,410.722902,1.000000
10.468200,4.105176,24.015282,31.199341,25.246835,11.494494,5.336729,81.693011,141.423328,84.566635,419.549031,1.000000,15.189153,1.231553,27.094164,47.414788,29.967788,17.241741,5.747247,13.752341,164.207057,87.440258,409.286090,1.000000
10.468200,4.105176,24.015282,31.404600,25.452094,11.494494,5.336729,81.693011,141.423328,84.771893,420.164808,1.000000,15.189153,1.231553,27.094164,47.414788,29.762529,17.241741,5.747247,13.547082,162.975504,87.029740,407.233502,1.000000
10.468200,4.105176,24.015282,31.609859,25.452094,11.494494,5.336729,81.693011,141.423328,84.771893,420.370067,1.000000,15.189153,1.231553,27.094164,47.414788,29.762529,17.036482,5.747247,13.547082,162.154469,87.029740,406.207208,1.000000
10.468200,4.105176,24.015282,31.609859,25.452094,11.699753,5.336729,81.898270,141.628587,84.977152,421.191102,1.000000,14.983894,1.231553,27.094164,47.414788,29.557270,17.036482,5.747247,13.547082,162.154469,87.029740,405.796690,1.000000
10.468200,4.105176,24.220541,31.609859,25.452094,11.699753,5.336729,81.898270,142.039105,84.977152,421.806878,1.000000,14.162859,1.231553,27.094164,47.414788,29.967788,17.036482,5.747247,13.547082,160.717657,86.619223,403.538843,1.000000
10.468200,4.515694,24.015282,31.815117,25.452094,11.699753,5.336729,81.898270,142.039105,84.977152,422.217396,1.000000,13.547082,1.231553,26.273129,47.209529,29.967788,16.831223,5.747247,13.547082,158.665069,86.413964,399.433667,1.000000
10.468200,4.515694,24.220541,31.815117,25.452094,11.699753,5.336729,81.898270,142.654881,85.182411,423.243690,1.000000,13.547082,1.231553,25.657353,46.799011,29.557270,16.831223,5.747247,13.136565,158.459810,86.003446,396.970561,1.000000
