Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
0.000000,0.000000,19.089070,35.920294,18.473294,22.783729,13.136565,71.430070,142.039105,102.424152,425.296278,1.000000,0.000000,0.000000,6.568282,20.731141,23.810023,3.899918,0.000000,141.218069,58.293505,227.632033,482.152972,1.000000
0.000000,0.000000,19.089070,35.920294,18.473294,22.988988,13.341823,71.840588,141.218069,101.192599,424.064725,1.000000,0.000000,0.000000,6.773541,21.552176,23.810023,3.899918,0.000000,140.602293,57.882988,223.526857,478.047796,1.000000
0.000000,0.205259,19.089070,36.330811,19.089070,22.988988,13.547082,71.430070,139.575999,100.782081,423.038431,1.000000,0.000000,0.000000,6.773541,21.757435,24.631059,3.899918,0.000000,139.986516,57.677729,220.858492,475.584690,1.000000
0.000000,0.205259,19.294329,36.946588,18.883812,23.194247,13.957600,70.814293,138.754963,99.550528,421.601620,1.000000,0.000000,0.000000,6.978800,21.757435,24.836317,4.105176,0.000000,139.986516,56.651435,216.753316,471.068996,1.000000
0.000000,0.205259,19.910106,37.151847,18.883812,23.399506,13.957600,71.224811,137.318152,98.729493,420.780584,1.000000,0.000000,0.000000,6.978800,21.757435,25.452094,4.105176,0.000000,138.549705,55.830399,214.084951,466.758560,1.000000
0.000000,0.205259,20.115365,37.562364,19.089070,24.015282,13.957600,71.224811,136.086599,97.292681,419.549031,1.000000,0.000000,0.000000,7.184059,21.757435,25.657353,4.310435,0.000000,137.318152,55.625141,212.648139,464.500713,1.000000
0.000000,0.205259,20.525882,37.562364,19.089070,24.015282,13.957600,71.224811,135.265563,96.676905,418.522737,1.000000,0.000000,0.000000,7.184059,21.962694,26.067870,4.310435,0.000000,136.702375,55.419882,208.953480,460.600796,1.000000
0.205259,0.205259,20.731141,37.562364,19.089070,24.015282,13.957600,70.609035,134.034011,95.650611,416.059631,1.000000,0.000000,0.000000,7.184059,22.988988,27.094164,4.310435,0.000000,136.086599,54.804105,207.106151,459.574502,1.000000
0.205259,0.205259,20.731141,37.562364,19.089070,24.015282,13.957600,69.582741,132.186681,94.419058,411.954455,1.000000,0.000000,0.000000,7.184059,23.194247,27.504682,4.515694,0.000000,135.881340,53.777811,203.000975,455.058808,1.000000
0.410518,0.410518,21.346917,37.972882,19.499588,24.015282,13.957600,69.377482,130.955128,92.776987,410.722902,1.000000,0.000000,0.000000,7.184059,24.220541,27.709941,4.515694,0.000000,134.034011,53.367294,200.332610,451.364149,1.000000
0.615776,0.410518,21.552176,38.588658,19.910106,24.015282,14.162859,68.761705,129.723575,91.545434,409.286090,1.000000,0.000000,0.000000,7.799835,24.631059,27.915200,4.720953,0.000000,132.597199,52.546258,197.253728,447.464231,1.000000
0.615776,0.410518,21.552176,38.999176,19.910106,24.015282,14.368118,68.351188,128.492022,91.134917,407.849279,1.000000,0.205259,0.000000,7.799835,24.631059,27.915200,4.720953,0.000000,131.981422,52.341000,195.201139,444.795866,1.000000
0.821035,0.410518,21.757435,39.204435,19.910106,24.015282,14.573376,68.351188,128.081505,90.724399,407.849279,1.000000,0.205259,0.000000,8.005094,25.041576,28.325717,4.720953,0.000000,131.365646,51.930482,192.738033,442.332761,1.000000
0.821035,0.410518,21.757435,39.204435,20.115365,24.015282,14.368118,67.735411,127.260469,89.492846,405.180914,1.000000,0.205259,0.000000,8.005094,25.041576,29.146753,4.720953,0.000000,130.544611,50.904188,189.043375,437.611808,1.000000
0.821035,0.410518,21.757435,39.204435,19.910106,24.015282,14.368118,67.530152,126.644693,88.671811,403.333584,1.000000,0.205259,0.000000,8.005094,25.246835,29.967788,4.720953,0.000000,129.928834,49.672635,185.964492,433.711890,1.000000
1.231553,0.821035,22.167953,39.820211,19.910106,24.015282,14.368118,67.324893,125.413140,87.850776,402.923067,1.000000,0.205259,0.000000,8.005094,25.862612,30.378306,5.131471,0.000000,128.286764,49.262117,181.859316,428.990937,1.000000
1.436812,0.821035,22.167953,39.820211,19.910106,24.015282,14.368118,67.119635,123.155293,87.029740,399.844185,1.000000,0.205259,0.000000,8.005094,25.862612,30.583564,5.131471,0.000000,126.849952,48.235823,177.959398,422.833173,1.000000
1.436812,0.821035,22.167953,39.820211,20.115365,24.015282,14.573376,66.709117,121.513222,84.771893,395.944267,1.000000,0.205259,0.000000,8.210353,26.273129,30.994082,5.131471,0.000000,125.618399,47.209529,173.443704,417.085926,1.000000
2.463106,0.821035,22.167953,40.025470,20.115365,24.015282,14.573376,66.709117,120.692187,82.924564,394.507455,1.000000,0.205259,0.000000,8.415612,26.273129,30.994082,5.131471,0.000000,123.976328,46.799011,169.954304,411.749196,1.000000
2.873624,0.821035,22.373212,40.025470,20.320623,24.220541,15.189153,66.093341,120.076411,82.103529,394.096937,1.000000,0.205259,0.000000,8.415612,26.683647,31.199341,5.336729,0.000000,122.334258,45.362200,165.643869,405.180914,1.000000
3.078882,1.231553,22.783729,40.025470,20.320623,24.220541,15.394412,65.067046,118.023822,80.461458,390.607538,1.000000,0.205259,0.000000,8.620871,26.888906,31.815117,5.747247,0.000000,120.486928,44.130647,161.333434,399.228408,1.000000
3.284141,1.436812,22.988988,40.025470,20.525882,24.220541,15.394412,64.246011,115.560717,78.203611,385.886585,1.000000,0.205259,0.000000,9.647165,27.094164,32.020376,5.747247,0.000000,119.050117,43.720129,156.201963,393.686420,1.000000
3.284141,1.436812,22.988988,40.025470,20.525882,24.631059,15.394412,63.424976,114.123905,77.382576,383.218220,1.000000,0.205259,0.000000,9.647165,27.299423,32.841411,5.747247,0.000000,116.587011,41.667541,152.302046,386.297102,1.000000
3.694659,1.436812,23.604764,40.435988,20.731141,24.631059,15.599670,61.988164,111.455540,74.508952,378.086749,1.000000,0.205259,0.000000,9.647165,27.709941,33.046670,5.747247,0.000000,114.739681,40.641247,148.607387,380.344596,1.000000
3.694659,1.436812,23.810023,41.462282,20.731141,24.631059,15.599670,60.140835,109.608211,73.893176,375.007867,1.000000,0.205259,0.000000,9.647165,28.120459,33.046670,5.747247,0.000000,113.918646,39.204435,145.117987,375.007867,1.000000
4.105176,1.436812,23.810023,41.462282,21.141659,24.631059,15.599670,59.935576,107.555623,71.224811,370.902691,1.000000,0.205259,0.000000,9.647165,28.325717,33.662447,5.747247,0.000000,111.455540,38.793917,139.986516,367.823808,1.000000
4.515694,1.847329,23.810023,42.078058,21.141659,24.631059,15.599670,58.498764,104.476740,69.582741,366.181738,1.000000,0.205259,0.000000,9.647165,28.325717,33.867706,5.952506,0.000000,109.197693,37.357106,137.112893,361.666044,1.000000
4.720953,1.847329,24.015282,42.078058,21.141659,24.631059,15.394412,58.088247,102.629411,67.119635,361.666044,1.000000,0.615776,0.000000,9.647165,28.325717,34.072964,5.952506,0.000000,106.529328,36.741329,133.212975,355.097761,1.000000
5.336729,1.847329,24.220541,42.283317,21.141659,24.631059,15.394412,56.856694,100.782081,65.682823,358.176644,1.000000,0.615776,0.000000,9.647165,28.325717,34.278223,5.952506,0.000000,106.118811,35.509776,129.723575,350.171550,1.000000
