Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
0.000000,0.000000,3.716849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.716849,1.000000,0.000000,0.000000,0.000000,1.115055,7.619540,4.831904,0.371685,0.000000,0.000000,0.000000,13.938183,1.000000
0.000000,0.000000,3.716849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.716849,1.000000,0.000000,0.000000,0.000000,0.929212,7.619540,4.831904,0.371685,0.000000,0.000000,0.000000,13.752341,1.000000
0.000000,0.000000,3.716849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.716849,1.000000,0.000000,0.000000,0.000000,0.743370,7.247855,4.831904,0.371685,0.000000,0.000000,0.000000,13.194814,1.000000
0.000000,0.000000,3.531006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.531006,1.000000,0.000000,0.000000,0.000000,0.743370,7.247855,4.831904,0.371685,0.000000,0.000000,0.000000,13.194814,1.000000
0.000000,0.000000,3.159322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.159322,1.000000,0.000000,0.000000,0.000000,0.743370,7.247855,4.646061,0.371685,0.000000,0.000000,0.000000,13.008971,1.000000
0.000000,0.000000,2.973479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.973479,1.000000,0.000000,0.000000,0.000000,0.557527,7.247855,4.646061,0.371685,0.000000,0.000000,0.000000,12.823129,1.000000
0.000000,0.000000,2.787637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.787637,1.000000,0.000000,0.000000,0.000000,0.557527,7.247855,4.646061,0.371685,0.000000,0.000000,0.000000,12.823129,1.000000
0.000000,0.000000,2.415952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.415952,1.000000,0.000000,0.000000,0.000000,0.557527,7.247855,4.646061,0.371685,0.000000,0.000000,0.000000,12.823129,1.000000
0.000000,0.000000,2.415952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.415952,1.000000,0.000000,0.000000,0.000000,0.557527,7.247855,4.646061,0.371685,0.000000,0.000000,0.000000,12.823129,1.000000
0.000000,0.000000,2.415952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.415952,1.000000,0.000000,0.000000,0.000000,0.557527,7.247855,4.088534,0.185842,0.000000,0.000000,0.000000,12.079759,1.000000
