Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,1.081843,0.216369,0.000000,0.000000,0.000000,19.256802,2.812791,1.298211,24.666016,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,1.081843,0.216369,0.000000,0.000000,0.000000,19.256802,2.812791,1.298211,24.666016,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,0.865474,0.216369,0.000000,0.000000,0.000000,19.256802,2.812791,1.298211,24.449648,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,0.865474,0.216369,0.000000,0.000000,0.000000,19.256802,3.029160,1.298211,24.666016,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,0.865474,0.216369,0.000000,0.000000,0.000000,19.040434,3.029160,1.298211,24.449648,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,0.865474,0.216369,0.000000,0.000000,0.000000,19.040434,3.029160,1.298211,24.449648,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,0.865474,0.216369,0.000000,0.000000,0.000000,19.040434,3.029160,1.298211,24.449648,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,1.081843,0.216369,0.000000,0.000000,0.000000,19.040434,3.029160,1.298211,24.666016,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,1.081843,0.216369,0.000000,0.000000,0.000000,19.256802,3.029160,1.298211,24.882385,1.000000
0.216369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216369,1.000000,0.000000,0.000000,1.081843,0.216369,0.000000,0.000000,0.000000,19.473171,3.029160,1.298211,25.098753,1.000000
