Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.144786,0.763991,0.190998,19.481771,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.000000,0.381996,21.582746,0.763991,0.954989,25.402701,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.144786,0.763991,0.190998,19.481771,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.000000,0.381996,21.391748,0.763991,0.954989,25.211703,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.717780,0.763991,0.190998,20.054764,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.582746,0.763991,0.954989,25.593699,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.908777,0.763991,0.190998,20.245762,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.964741,0.954989,0.954989,26.166692,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.908777,0.763991,0.190998,20.245762,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.964741,0.954989,0.954989,26.166692,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.908777,0.763991,0.190998,20.245762,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.964741,0.954989,0.954989,26.166692,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.908777,0.763991,0.190998,20.245762,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.964741,0.954989,0.954989,26.166692,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,19.099775,0.763991,0.190998,20.436759,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.964741,0.954989,0.954989,26.166692,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.908777,0.763991,0.190998,20.245762,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.773744,0.954989,0.954989,25.975694,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.908777,0.763991,0.190998,20.245762,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.773744,0.954989,0.954989,25.975694,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.908777,0.763991,0.190998,20.245762,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.773744,0.954989,0.954989,25.975694,1.000000
0.000000,0.190998,0.000000,0.190998,0.000000,0.000000,0.000000,18.526782,0.763991,0.190998,19.863766,1.000000,0.000000,0.000000,0.000000,1.527982,0.190998,0.190998,0.381996,21.773744,0.954989,0.954989,25.975694,1.000000
