Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
657,"74,037","-5,382","-13,854","-1,263","-5,946","1,772","1,414","1,162","1,951","30,126","8,888","-0,794","-3,962","-7,445","-2,572","-13,316","-9,270","-4,136","3,287","1,102","-0,882"
658,"74,641","-5,196","-13,917","-1,331","-5,964","1,712","1,496","1,176","1,670","30,127","8,840","-0,824","-4,021","-7,055","-2,082","-13,351","-9,477","-4,404","3,249","1,006","-1,115"
659,"75,221","-4,992","-13,975","-1,412","-5,978","1,650","1,575","1,148","1,537","30,104","8,782","-0,833","-4,137","-6,668","-1,683","-13,387","-9,668","-4,650","3,189","0,961","-1,405"
660,"75,768","-4,789","-14,030","-1,503","-5,983","1,589","1,626","1,132","1,460","30,058","8,709","-0,832","-4,230","-6,275","-1,344","-13,419","-9,840","-4,862","3,099","0,919","-1,709"
661,"76,286","-4,586","-14,080","-1,589","-5,975","1,528","1,675","1,051","1,357","30,006","8,617","-0,825","-4,332","-5,819","-0,995","-13,448","-10,009","-5,048","3,005","0,898","-1,989"
662,"76,777","-4,391","-14,113","-1,669","-5,950","1,464","1,716","1,027","1,214","29,948","8,494","-0,824","-4,434","-5,431","-0,639","-13,474","-10,173","-5,206","2,915","0,895","-2,233"
663,"77,245","-4,209","-14,113","-1,740","-5,935","1,398","1,751","1,022","1,072","29,895","8,356","-0,852","-4,540","-5,073","-0,319","-13,517","-10,332","-5,360","2,843","0,888","-2,437"
664,"77,692","-4,047","-14,079","-1,804","-5,922","1,334","1,779","1,028","0,960","29,851","8,199","-0,909","-4,638","-4,745","-0,068","-13,584","-10,546","-5,524","2,781","0,886","-2,592"
665,"78,119","-3,908","-14,022","-1,855","-5,926","1,272","1,792","1,026","0,903","29,818","8,044","-1,001","-4,747","-4,478","0,099","-13,645","-10,772","-5,670","2,740","0,886","-2,691"
666,"78,521","-3,797","-13,955","-1,894","-5,932","1,213","1,810","1,018","0,915","29,786","7,889","-1,118","-4,827","-4,288","0,180","-13,700","-10,970","-5,826","2,715","0,906","-2,756"
667,"78,902","-3,718","-13,889","-1,866","-5,942","1,159","1,806","1,007","0,991","29,813","7,761","-1,269","-4,910","-4,182","0,182","-13,744","-11,146","-5,995","2,759","0,935","-2,785"
668,"79,287","-3,675","-13,847","-1,847","-5,938","1,109","1,803","0,987","1,078","29,843","7,661","-1,432","-4,963","-4,192","0,142","-13,773","-11,308","-6,160","2,790","0,999","-2,776"
669,"79,674","-3,640","-13,815","-1,851","-5,930","1,061","1,812","0,959","1,139","29,858","7,586","-1,582","-4,979","-4,253","0,078","-13,782","-11,456","-6,327","2,797","1,083","-2,722"
670,"80,059","-3,602","-13,779","-1,864","-5,951","1,016","1,796","0,903","1,165","29,871","7,566","-1,729","-5,033","-4,324","0,011","-13,778","-11,593","-6,507","2,793","1,148","-2,632"
671,"80,434","-3,550","-13,730","-1,880","-5,983","0,976","1,802","0,829","1,162","29,877","7,582","-1,853","-5,068","-4,384","-0,055","-13,779","-11,723","-6,714","2,805","1,208","-2,514"
672,"80,809","-3,482","-13,672","-1,897","-6,029","0,941","1,859","0,780","1,142","29,886","7,631","-1,953","-5,063","-4,477","-0,133","-13,806","-11,866","-6,940","2,843","1,250","-2,367"
673,"81,184","-3,397","-13,609","-1,910","-6,077","0,913","1,935","0,761","1,155","29,907","7,699","-2,024","-5,002","-4,618","-0,258","-13,856","-12,017","-7,171","2,862","1,238","-2,213"
674,"81,558","-3,293","-13,547","-1,921","-6,124","0,891","1,987","0,726","1,177","29,933","7,779","-2,065","-4,964","-4,711","-0,389","-13,892","-12,149","-7,400","2,888","1,215","-2,066"
675,"81,932","-3,176","-13,507","-1,922","-6,174","0,875","2,037","0,696","1,168","29,976","7,872","-2,080","-4,934","-4,779","-0,474","-13,929","-12,274","-7,617","2,917","1,174","-1,948"
676,"82,295","-3,044","-13,488","-1,910","-6,225","0,864","2,078","0,676","1,143","30,027","7,970","-2,069","-4,910","-4,808","-0,488","-13,963","-12,405","-7,815","2,938","1,114","-1,894"
677,"82,659","-2,908","-13,488","-1,903","-6,272","0,854","2,084","0,666","1,147","30,076","8,072","-2,045","-4,894","-4,807","-0,460","-13,995","-12,525","-7,988","2,921","1,035","-1,915"
678,"82,998","-2,750","-13,469","-1,879","-6,312","0,842","2,073","0,687","1,188","30,127","8,133","-1,998","-4,899","-4,791","-0,428","-14,021","-12,622","-8,154","2,891","0,954","-1,981"
679,"83,337","-2,590","-13,459","-1,871","-6,353","0,823","2,000","0,710","1,275","30,171","8,173","-1,949","-4,952","-4,767","-0,423","-14,050","-12,708","-8,294","2,841","0,907","-2,058"
680,"83,657","-2,447","-13,464","-1,904","-6,389","0,800","1,941","0,739","1,401","30,160","8,215","-1,912","-4,959","-4,810","-0,444","-14,081","-12,808","-8,425","2,762","0,876","-2,127"
681,"83,973","-2,368","-13,517","-1,923","-6,366","0,778","1,900","0,773","1,565","30,159","8,262","-1,903","-4,945","-4,939","-0,526","-14,096","-12,908","-8,559","2,713","0,921","-2,173"
682,"84,289","-2,318","-13,552","-1,933","-6,352","0,756","1,867","0,797","1,758","30,179","8,319","-1,934","-4,886","-5,119","-0,676","-14,129","-12,992","-8,737","2,688","0,981","-2,171"
683,"84,582","-2,287","-13,558","-1,949","-6,346","0,732","1,830","0,808","1,951","30,186","8,386","-1,992","-4,781","-5,396","-0,872","-14,220","-13,057","-8,924","2,661","1,054","-2,115"
684,"84,866","-2,268","-13,535","-1,957","-6,347","0,710","1,779","0,816","2,145","30,202","8,466","-2,067","-4,624","-5,782","-1,150","-14,311","-13,113","-9,114","2,630","1,148","-2,001"
685,"85,146","-2,254","-13,488","-1,961","-6,358","0,694","1,746","0,817","2,377","30,227","8,562","-2,146","-4,427","-6,231","-1,567","-14,369","-13,146","-9,308","2,611","1,266","-1,809"
686,"85,415","-2,231","-13,422","-1,954","-6,381","0,686","1,778","0,742","2,593","30,264","8,678","-2,215","-4,189","-6,689","-2,063","-14,429","-13,193","-9,503","2,640","1,399","-1,516"
687,"85,678","-2,191","-13,335","-1,940","-6,404","0,685","1,847","0,671","2,705","30,311","8,805","-2,262","-4,019","-7,102","-2,545","-14,540","-13,271","-9,699","2,726","1,506","-1,139"
688,"85,934","-2,124","-13,234","-1,908","-6,428","0,698","1,908","0,631","2,678","30,376","8,940","-2,277","-3,879","-7,464","-2,924","-14,682","-13,368","-9,897","2,820","1,573","-0,733"
689,"86,186","-2,030","-13,146","-1,864","-6,450","0,728","1,957","0,615","2,582","30,464","9,088","-2,247","-3,802","-7,758","-3,193","-14,835","-13,463","-10,085","2,909","1,609","-0,384"
690,"86,439","-1,921","-13,088","-1,850","-6,501","0,774","2,006","0,622","2,462","30,533","9,280","-2,196","-3,750","-7,920","-3,318","-14,966","-13,521","-10,240","2,960","1,568","-0,155"
691,"86,689","-1,783","-13,043","-1,863","-6,510","0,835","2,056","0,657","2,366","30,578","9,423","-2,076","-3,700","-8,004","-3,311","-15,091","-13,577","-10,372","2,960","1,515","-0,100"
692,"86,945","-1,636","-13,022","-1,877","-6,488","0,905","2,065","0,749","2,403","30,634","9,527","-1,920","-3,629","-8,031","-3,278","-15,207","-13,659","-10,485","2,908","1,458","-0,206"
693,"87,186","-1,493","-13,015","-1,888","-6,443","0,976","2,013","0,879","2,588","30,684","9,597","-1,754","-3,626","-8,087","-3,297","-15,296","-13,732","-10,555","2,811","1,410","-0,420"
694,"87,402","-1,367","-13,013","-1,903","-6,389","1,031","1,942","0,910","2,797","30,708","9,627","-1,609","-3,633","-8,035","-3,301","-15,375","-13,792","-10,621","2,704","1,413","-0,655"
695,"87,601","-1,259","-13,003","-1,927","-6,334","1,067","1,891","0,885","2,896","30,716","9,626","-1,506","-3,670","-7,940","-3,224","-15,446","-13,856","-10,695","2,622","1,444","-0,853"
696,"87,788","-1,187","-12,981","-1,957","-6,279","1,077","1,860","0,823","2,836","30,710","9,584","-1,468","-3,706","-7,788","-3,045","-15,514","-13,915","-10,751","2,552","1,494","-0,979"
697,"87,966","-1,163","-12,939","-1,981","-6,222","1,067","1,825","0,746","2,646","30,712","9,502","-1,502","-3,784","-7,564","-2,790","-15,597","-13,964","-10,801","2,510","1,543","-1,044"
698,"88,128","-1,174","-12,893","-1,986","-6,231","1,042","1,836","0,776","2,435","30,735","9,450","-1,628","-3,867","-7,360","-2,541","-15,704","-14,016","-10,850","2,530","1,488","-1,048"
699,"88,301","-1,205","-12,854","-1,977","-6,239","1,010","1,824","0,774","2,304","30,787","9,390","-1,783","-3,952","-7,287","-2,389","-15,791","-14,076","-10,903","2,543","1,499","-1,037"
700,"88,450","-1,261","-12,858","-1,955","-6,248","0,975","1,826","0,777","2,338","30,831","9,382","-1,966","-4,028","-7,257","-2,400","-15,858","-14,133","-10,984","2,579","1,535","-1,024"
701,"88,593","-1,293","-12,857","-1,924","-6,253","0,941","1,847","0,747","2,427","30,882","9,379","-2,124","-4,069","-7,251","-2,467","-15,928","-14,166","-11,083","2,617","1,576","-1,008"
702,"88,732","-1,289","-12,845","-1,898","-6,227","0,909","1,848","0,679","2,470","30,930","9,364","-2,229","-4,077","-7,223","-2,502","-16,010","-14,208","-11,209","2,661","1,646","-0,973"
703,"88,868","-1,249","-12,832","-1,868","-6,223","0,878","1,841","0,674","2,450","30,985","9,381","-2,308","-4,122","-7,248","-2,492","-16,068","-14,252","-11,342","2,715","1,630","-0,924"
704,"88,999","-1,184","-12,833","-1,837","-6,219","0,852","1,839","0,676","2,406","31,040","9,411","-2,347","-4,146","-7,246","-2,434","-16,086","-14,285","-11,469","2,759","1,596","-0,898"
705,"89,134","-1,106","-12,851","-1,860","-6,249","0,830","1,824","0,711","2,387","31,052","9,484","-2,374","-4,235","-7,202","-2,378","-16,099","-14,318","-11,593","2,752","1,515","-0,913"
706,"89,298","-0,985","-12,827","-1,897","-6,245","0,815","1,799","0,754","2,389","31,075","9,482","-2,330","-4,298","-7,202","-2,312","-16,123","-14,358","-11,696","2,727","1,469","-0,969"
707,"89,448","-0,863","-12,815","-1,910","-6,209","0,803","1,786","0,759","2,405","31,109","9,453","-2,257","-4,340","-7,169","-2,238","-16,163","-14,401","-11,784","2,734","1,493","-1,049"
708,"89,580","-0,745","-12,812","-1,927","-6,173","0,792","1,776","0,728","2,420","31,126","9,422","-2,177","-4,369","-7,074","-2,148","-16,210","-14,442","-11,858","2,731","1,527","-1,145"
709,"89,699","-0,635","-12,823","-1,937","-6,134","0,779","1,841","0,686","2,383","31,143","9,382","-2,100","-4,367","-6,974","-2,020","-16,256","-14,478","-11,910","2,750","1,554","-1,236"
710,"89,797","-0,532","-12,835","-1,963","-6,102","0,760","1,887","0,618","2,275","31,132","9,339","-2,032","-4,383","-6,794","-1,836","-16,291","-14,514","-11,942","2,759","1,579","-1,314"
711,"89,884","-0,445","-12,837","-2,006","-6,081","0,737","1,939","0,556","2,109","31,103","9,294","-1,990","-4,439","-6,524","-1,618","-16,303","-14,539","-11,974","2,765","1,586","-1,386"
712,"89,965","-0,383","-12,826","-2,066","-6,079","0,713","1,923","0,548","2,004","31,062","9,255","-1,982","-4,477","-6,372","-1,423","-16,312","-14,572","-12,011","2,691","1,579","-1,465"
713,"90,031","-0,347","-12,798","-2,122","-6,060","0,695","1,905","0,568","2,027","31,019","9,199","-1,985","-4,500","-6,363","-1,350","-16,329","-14,606","-12,058","2,603","1,602","-1,558"
714,"90,107","-0,332","-12,763","-2,163","-6,036","0,683","1,900","0,583","2,185","31,006","9,143","-2,005","-4,500","-6,386","-1,435","-16,351","-14,630","-12,105","2,535","1,659","-1,627"
715,"90,183","-0,340","-12,747","-2,189","-6,016","0,674","1,898","0,517","2,332","31,016","9,123","-2,053","-4,509","-6,377","-1,554","-16,379","-14,657","-12,179","2,497","1,724","-1,644"
716,"90,254","-0,334","-12,723","-2,200","-6,000","0,665","1,882","0,437","2,373","31,041","9,098","-2,088","-4,515","-6,434","-1,625","-16,407","-14,690","-12,276","2,478","1,793","-1,601"
717,"90,294","-0,296","-12,675","-2,191","-6,020","0,654","1,884","0,419","2,311","31,058","9,076","-2,108","-4,512","-6,481","-1,637","-16,461","-14,730","-12,373","2,489","1,764","-1,506"
718,"90,343","-0,244","-12,642","-2,185","-6,049","0,645","1,936","0,420","2,216","31,080","9,063","-2,115","-4,485","-6,523","-1,627","-16,506","-14,764","-12,443","2,514","1,715","-1,404"
719,"90,393","-0,180","-12,630","-2,195","-6,093","0,638","1,960","0,424","2,148","31,086","9,071","-2,117","-4,511","-6,483","-1,625","-16,533","-14,785","-12,484","2,519","1,643","-1,324"
720,"90,453","-0,106","-12,623","-2,197","-6,135","0,632","1,957","0,492","2,115","31,109","9,072","-2,108","-4,538","-6,556","-1,634","-16,554","-14,799","-12,497","2,521","1,572","-1,276"
721,"90,512","-0,024","-12,619","-2,202","-6,175","0,629","1,969","0,498","2,111","31,130","9,066","-2,089","-4,527","-6,541","-1,625","-16,582","-14,806","-12,490","2,507","1,496","-1,271"
722,"90,560","0,062","-12,603","-2,254","-6,168","0,623","1,965","0,508","2,118","31,093","9,016","-2,045","-4,523","-6,508","-1,586","-16,619","-14,820","-12,475","2,427","1,455","-1,315"
723,"90,602","0,156","-12,551","-2,247","-6,149","0,612","1,957","0,524","2,111","31,112","8,938","-2,016","-4,526","-6,395","-1,506","-16,673","-14,844","-12,470","2,405","1,415","-1,376"
724,"90,637","0,239","-12,471","-2,278","-6,109","0,594","1,984","0,573","2,086","31,090","8,830","-2,001","-4,528","-6,314","-1,405","-16,739","-14,866","-12,470","2,356","1,392","-1,452"
725,"90,649","0,303","-12,371","-2,278","-6,074","0,570","2,037","0,564","2,053","31,090","8,715","-2,022","-4,513","-6,265","-1,290","-16,823","-14,886","-12,468","2,364","1,413","-1,532"
726,"90,640","0,358","-12,261","-2,265","-6,060","0,541","2,025","0,540","1,993","31,095","8,611","-2,074","-4,493","-6,082","-1,146","-16,924","-14,910","-12,471","2,333","1,392","-1,604"
727,"90,598","0,383","-12,177","-2,251","-6,060","0,510","1,989","0,495","1,890","31,079","8,545","-2,166","-4,575","-5,883","-0,987","-17,043","-14,949","-12,518","2,327","1,391","-1,654"
728,"90,565","0,386","-12,118","-2,240","-6,044","0,479","1,973","0,493","1,825","31,075","8,485","-2,274","-4,603","-5,804","-0,859","-17,125","-14,970","-12,539","2,319","1,419","-1,695"
729,"90,532","0,386","-12,072","-2,230","-6,049","0,452","1,943","0,511","1,864","31,074","8,450","-2,390","-4,627","-5,825","-0,844","-17,211","-14,991","-12,598","2,300","1,436","-1,723"
730,"90,506","0,389","-12,044","-2,220","-6,023","0,435","1,923","0,529","1,978","31,076","8,403","-2,476","-4,642","-5,893","-0,929","-17,285","-15,032","-12,689","2,295","1,500","-1,728"
731,"90,488","0,395","-12,036","-2,208","-6,000","0,423","1,915","0,529","2,074","31,085","8,369","-2,547","-4,637","-5,976","-1,034","-17,348","-15,062","-12,754","2,295","1,571","-1,700"
732,"90,475","0,405","-12,052","-2,189","-5,989","0,415","1,899","0,462","2,114","31,106","8,358","-2,606","-4,629","-6,019","-1,115","-17,410","-15,074","-12,814","2,300","1,636","-1,640"
733,"90,475","0,428","-12,083","-2,165","-5,990","0,411","1,879","0,463","2,110","31,139","8,366","-2,651","-4,599","-6,068","-1,180","-17,464","-15,067","-12,856","2,306","1,632","-1,551"
734,"90,494","0,454","-12,133","-2,138","-6,003","0,409","1,873","0,482","2,107","31,187","8,394","-2,689","-4,556","-6,189","-1,260","-17,505","-15,064","-12,874","2,335","1,608","-1,449"
735,"90,524","0,479","-12,202","-2,114","-6,029","0,411","1,866","0,514","2,122","31,241","8,443","-2,726","-4,542","-6,308","-1,358","-17,536","-15,069","-12,908","2,352","1,563","-1,361"
736,"90,542","0,520","-12,258","-2,082","-6,053","0,417","1,862","0,529","2,132","31,286","8,488","-2,743","-4,533","-6,360","-1,422","-17,615","-15,064","-12,996","2,379","1,514","-1,300"
737,"90,556","0,584","-12,283","-2,056","-6,075","0,423","1,838","0,558","2,139","31,314","8,519","-2,740","-4,533","-6,378","-1,457","-17,714","-15,053","-13,062","2,407","1,460","-1,268"
738,"90,568","0,659","-12,286","-2,025","-6,091","0,425","1,859","0,566","2,133","31,348","8,526","-2,728","-4,518","-6,358","-1,453","-17,740","-15,028","-13,091","2,452","1,404","-1,260"
739,"90,588","0,740","-12,259","-1,995","-6,097","0,419","1,900","0,577","2,121","31,389","8,509","-2,717","-4,483","-6,321","-1,415","-17,734","-14,996","-13,113","2,497","1,352","-1,273"
740,"90,600","0,813","-12,217","-1,975","-6,101","0,405","1,949","0,599","2,107","31,415","8,484","-2,722","-4,491","-6,261","-1,355","-17,753","-14,992","-13,126","2,524","1,299","-1,304"
741,"90,596","0,873","-12,168","-1,996","-6,108","0,383","1,955","0,611","2,093","31,390","8,458","-2,745","-4,504","-6,203","-1,272","-17,827","-15,024","-13,137","2,467","1,276","-1,359"
742,"90,577","0,919","-12,100","-1,995","-6,119","0,354","1,964","0,614","2,062","31,382","8,423","-2,791","-4,470","-6,139","-1,169","-17,938","-15,083","-13,178","2,432","1,239","-1,409"
743,"90,536","0,954","-12,031","-2,013","-6,065","0,321","2,014","0,594","1,965","31,341","8,326","-2,812","-4,478","-6,005","-1,043","-18,053","-15,142","-13,230","2,440","1,245","-1,438"
744,"90,480","0,968","-11,978","-2,003","-6,076","0,283","2,052","0,561","1,801","31,318","8,300","-2,896","-4,484","-5,764","-0,862","-18,156","-15,175","-13,285","2,475","1,186","-1,446"
745,"90,449","0,954","-11,970","-1,973","-6,065","0,245","2,076","0,592","1,603","31,344","8,282","-2,996","-4,545","-5,624","-0,662","-18,250","-15,187","-13,334","2,535","1,141","-1,458"
746,"90,407","0,944","-11,977","-1,966","-6,077","0,208","2,105","0,575","1,426","31,335","8,293","-3,093","-4,588","-5,472","-0,505","-18,343","-15,198","-13,370","2,560","1,133","-1,490"
747,"90,375","0,940","-12,003","-1,983","-6,087","0,174","2,129","0,560","1,309","31,305","8,316","-3,170","-4,657","-5,298","-0,346","-18,424","-15,210","-13,408","2,565","1,131","-1,541"
748,"90,356","0,945","-12,034","-2,016","-6,095","0,143","2,117","0,567","1,323","31,269","8,350","-3,230","-4,679","-5,228","-0,281","-18,498","-15,228","-13,455","2,526","1,131","-1,600"
749,"90,358","0,948","-12,071","-2,040","-6,059","0,119","2,091","0,590","1,443","31,253","8,359","-3,259","-4,706","-5,252","-0,329","-18,577","-15,250","-13,507","2,483","1,180","-1,658"
750,"90,369","0,951","-12,110","-2,037","-6,031","0,100","2,048","0,540","1,590","31,267","8,387","-3,284","-4,735","-5,228","-0,422","-18,657","-15,271","-13,557","2,466","1,234","-1,690"
751,"90,390","0,960","-12,148","-2,027","-6,009","0,084","2,013","0,477","1,658","31,290","8,434","-3,297","-4,753","-5,197","-0,472","-18,741","-15,294","-13,592","2,478","1,286","-1,686"
752,"90,428","0,976","-12,176","-2,001","-6,014","0,069","1,994","0,399","1,632","31,341","8,513","-3,314","-4,762","-5,226","-0,467","-18,823","-15,321","-13,647","2,515","1,319","-1,647"
753,"90,486","1,003","-12,182","-1,981","-6,042","0,055","1,996","0,441","1,568","31,403","8,611","-3,331","-4,760","-5,286","-0,454","-18,914","-15,351","-13,729","2,562","1,266","-1,578"
754,"90,559","1,027","-12,188","-1,954","-6,068","0,043","1,996","0,468","1,513","31,480","8,702","-3,336","-4,804","-5,252","-0,460","-18,996","-15,364","-13,794","2,621","1,213","-1,501"
755,"90,637","1,069","-12,158","-1,952","-6,100","0,032","2,071","0,496","1,475","31,527","8,765","-3,316","-4,796","-5,221","-0,472","-19,134","-15,344","-13,887","2,663","1,152","-1,444"
756,"90,731","1,108","-12,136","-1,963","-6,125","0,022","2,079","0,489","1,460","31,552","8,819","-3,286","-4,814","-5,190","-0,477","-19,282","-15,341","-13,986","2,657","1,091","-1,418"
757,"90,825","1,144","-12,117","-1,976","-6,150","0,008","2,107","0,496","1,435","31,562","8,863","-3,259","-4,763","-5,151","-0,442","-19,371","-15,348","-14,072","2,637","1,021","-1,416"
758,"90,911","1,174","-12,101","-2,021","-6,138","-0,011","2,126","0,499","1,404","31,531","8,874","-3,220","-4,766","-5,084","-0,383","-19,412","-15,325","-14,117","2,589","0,975","-1,441"
759,"91,009","1,189","-12,087","-2,064","-6,131","-0,038","2,154","0,500","1,354","31,505","8,874","-3,202","-4,738","-4,934","-0,287","-19,462","-15,309","-14,144","2,551","0,919","-1,472"
760,"91,107","1,194","-12,069","-2,108","-6,124","-0,071","2,204","0,510","1,285","31,469","8,861","-3,200","-4,708","-4,777","-0,170","-19,554","-15,321","-14,177","2,521","0,863","-1,503"
761,"91,208","1,189","-12,052","-2,154","-6,100","-0,108","2,211","0,569","1,218","31,432","8,818","-3,205","-4,773","-4,663","-0,068","-19,657","-15,349","-14,230","2,488","0,827","-1,534"
762,"91,296","1,177","-12,041","-2,198","-6,076","-0,145","2,185","0,586","1,174","31,391","8,771","-3,219","-4,800","-4,631","0,022","-19,742","-15,370","-14,303","2,419","0,839","-1,580"
763,"91,404","1,158","-12,045","-2,228","-6,038","-0,182","2,142","0,594","1,199","31,387","8,730","-3,242","-4,838","-4,597","0,047","-19,827","-15,375","-14,389","2,365","0,882","-1,631"
764,"91,490","1,130","-12,076","-2,238","-5,991","-0,215","2,103","0,618","1,311","31,385","8,722","-3,276","-4,853","-4,633","0,015","-19,905","-15,362","-14,497","2,327","0,939","-1,678"
765,"91,574","1,109","-12,101","-2,230","-5,945","-0,246","2,045","0,647","1,462","31,398","8,722","-3,302","-4,865","-4,705","-0,073","-19,955","-15,334","-14,577","2,312","1,002","-1,697"
766,"91,664","1,103","-12,117","-2,214","-5,906","-0,275","1,994","0,656","1,595","31,427","8,731","-3,317","-4,870","-4,793","-0,177","-20,000","-15,318","-14,659","2,316","1,070","-1,678"
767,"91,734","1,112","-12,120","-2,208","-5,868","-0,302","1,943","0,653","1,699","31,424","8,746","-3,313","-4,858","-4,917","-0,281","-20,050","-15,320","-14,739","2,318","1,147","-1,625"
768,"91,814","1,126","-12,115","-2,197","-5,837","-0,327","1,919","0,659","1,807","31,433","8,772","-3,305","-4,815","-5,091","-0,419","-20,095","-15,335","-14,817","2,338","1,229","-1,537"
769,"91,886","1,162","-12,066","-2,170","-5,836","-0,352","1,907","0,672","1,930","31,448","8,795","-3,291","-4,765","-5,310","-0,608","-20,148","-15,353","-14,891","2,381","1,285","-1,418"
770,"91,985","1,205","-12,007","-2,147","-5,832","-0,375","1,897","0,684","2,056","31,487","8,791","-3,259","-4,685","-5,536","-0,817","-20,218","-15,369","-14,956","2,422","1,351","-1,291"
771,"92,078","1,242","-11,963","-2,126","-5,830","-0,391","1,865","0,687","2,192","31,515","8,795","-3,225","-4,580","-5,783","-1,051","-20,301","-15,386","-15,029","2,442","1,429","-1,171"
772,"92,177","1,271","-11,937","-2,121","-5,801","-0,403","1,846","0,701","2,367","31,531","8,774","-3,174","-4,467","-6,047","-1,345","-20,386","-15,397","-15,122","2,459","1,536","-1,050"
773,"92,281","1,305","-11,912","-2,105","-5,774","-0,410","1,869","0,680","2,557","31,562","8,752","-3,124","-4,317","-6,265","-1,667","-20,449","-15,411","-15,230","2,513","1,623","-0,904"
774,"92,378","1,332","-11,893","-2,067","-5,747","-0,413","1,871","0,674","2,708","31,611","8,731","-3,083","-4,259","-6,507","-1,981","-20,475","-15,401","-15,285","2,591","1,680","-0,736"
775,"92,472","1,358","-11,859","-2,065","-5,703","-0,413","1,865","0,661","2,730","31,623","8,693","-3,039","-4,199","-6,668","-2,147","-20,477","-15,388","-15,354","2,619","1,735","-0,572"
776,"92,562","1,377","-11,815","-2,072","-5,689","-0,407","1,830","0,656","2,669","31,630","8,673","-3,017","-4,174","-6,822","-2,201","-20,470","-15,379","-15,413","2,607","1,744","-0,445"
777,"92,634","1,394","-11,761","-2,083","-5,660","-0,393","1,791","0,703","2,648","31,622","8,642","-2,991","-4,134","-6,965","-2,237","-20,461","-15,375","-15,465","2,566","1,745","-0,383"
778,"92,684","1,409","-11,717","-2,094","-5,608","-0,372","1,743","0,780","2,710","31,598","8,598","-2,949","-4,121","-7,097","-2,304","-20,465","-15,383","-15,501","2,519","1,750","-0,380"
779,"92,715","1,430","-11,669","-2,104","-5,547","-0,346","1,638","0,885","2,834","31,566","8,547","-2,898","-4,167","-7,184","-2,400","-20,497","-15,407","-15,526","2,454","1,762","-0,415"
780,"92,721","1,454","-11,621","-2,113","-5,479","-0,321","1,529","0,932","2,974","31,526","8,489","-2,847","-4,199","-7,280","-2,497","-20,534","-15,432","-15,542","2,385","1,835","-0,464"
781,"92,701","1,469","-11,576","-2,124","-5,411","-0,303","1,407","0,948","3,096","31,475","8,436","-2,812","-4,251","-7,425","-2,596","-20,573","-15,448","-15,558","2,325","1,925","-0,495"
782,"92,667","1,475","-11,534","-2,120","-5,351","-0,288","1,312","0,954","3,161","31,440","8,386","-2,801","-4,292","-7,500","-2,665","-20,625","-15,459","-15,573","2,300","2,016","-0,488"
783,"92,618","1,469","-11,478","-2,105","-5,300","-0,279","1,245","0,946","3,173","31,415","8,335","-2,815","-4,363","-7,613","-2,739","-20,690","-15,461","-15,583","2,310","2,116","-0,428"
784,"92,566","1,448","-11,441","-2,074","-5,284","-0,274","1,216","0,934","3,162","31,419","8,329","-2,873","-4,372","-7,704","-2,827","-20,745","-15,456","-15,582","2,361","2,193","-0,320"
785,"92,511","1,425","-11,437","-2,036","-5,283","-0,269","1,197","0,976","3,147","31,439","8,346","-2,934","-4,391","-7,859","-2,942","-20,792","-15,455","-15,570","2,428","2,201","-0,185"
786,"92,443","1,415","-11,465","-1,988","-5,283","-0,263","1,212","1,021","3,144","31,465","8,372","-2,976","-4,366","-7,953","-3,061","-20,840","-15,470","-15,541","2,524","2,210","-0,051"
787,"92,380","1,425","-11,517","-1,938","-5,283","-0,256","1,188","1,046","3,158","31,500","8,408","-2,994","-4,380","-8,020","-3,181","-20,895","-15,490","-15,516","2,606","2,212","0,066"
788,"92,329","1,449","-11,581","-1,892","-5,279","-0,248","1,232","1,067","3,186","31,546","8,449","-2,996","-4,332","-8,161","-3,290","-20,930","-15,503","-15,499","2,685","2,219","0,152"
789,"92,252","1,497","-11,629","-1,849","-5,265","-0,237","1,222","1,060","3,231","31,563","8,463","-2,963","-4,320","-8,244","-3,389","-20,963","-15,509","-15,481","2,745","2,217","0,210"
790,"92,195","1,560","-11,642","-1,804","-5,252","-0,224","1,217","1,058","3,290","31,599","8,446","-2,915","-4,310","-8,308","-3,481","-21,014","-15,510","-15,461","2,798","2,206","0,244"
791,"92,165","1,598","-11,676","-1,757","-5,238","-0,207","1,209","1,058","3,333","31,655","8,420","-2,875","-4,288","-8,338","-3,530","-21,064","-15,507","-15,391","2,856","2,187","0,250"
792,"92,150","1,647","-11,666","-1,703","-5,246","-0,186","1,196","1,060","3,363","31,729","8,416","-2,862","-4,281","-8,367","-3,550","-21,119","-15,517","-15,392","2,901","2,138","0,235"
793,"92,125","1,673","-11,675","-1,702","-5,218","-0,162","1,139","1,121","3,410","31,745","8,387","-2,831","-4,326","-8,390","-3,575","-21,175","-15,530","-15,382","2,873","2,131","0,192"
