Index,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
26,"0,847","0,312","0,832","-0,007","-0,134","0,049","0,000","0,006","0,376","0,287","0,138","0,049","0,046","-0,118","0,026","0,011","0,417","-0,188","0,176","0,088","-0,348"
27,"0,785","0,271","0,908","0,064","0,012","0,209","0,046","-0,134","0,267","0,161","0,216","0,212","-0,044","-0,032","-0,165","0,027","0,467","-0,219","-0,255","0,081","-0,335"
28,"-0,006","0,112","0,569","0,064","-0,048","0,217","0,097","0,111","0,658","0,280","-0,034","0,399","-0,103","0,080","-0,087","0,056","0,115","-0,053","-0,357","-0,313","-0,492"
29,"-0,066","-0,016","0,352","-0,054","-0,099","0,293","0,043","0,241","0,707","-0,459","0,037","0,824","0,030","0,186","0,053","0,176","-0,146","0,067","-0,148","-0,195","-0,377"
30,"-0,549","-0,088","-0,329","0,304","-0,059","0,143","-0,002","0,140","0,853","0,090","0,011","0,779","-0,046","0,168","-0,075","0,078","-0,321","0,094","0,490","-0,159","0,494"
31,"-0,243","-0,310","-0,643","0,240","-0,188","0,104","-0,200","0,197","1,241","0,158","-0,034","0,397","0,013","0,055","-0,153","0,139","-0,573","0,198","0,836","0,113","0,657"
32,"-0,301","-0,356","-1,011","0,419","-0,198","0,033","-0,292","0,356","1,477","0,172","-0,180","-0,343","-0,039","0,117","-0,043","0,071","-0,404","0,075","0,645","0,097","0,630"
33,"-0,178","-0,332","-1,145","0,365","-0,120","0,148","-0,490","0,474","1,857","0,421","-0,229","-0,585","-0,043","0,084","-0,094","0,073","-0,530","0,233","0,385","0,060","0,558"
34,"-0,483","-0,407","-1,188","0,304","-0,119","0,152","-0,679","0,527","1,810","0,541","-0,066","-0,524","0,148","-0,040","-0,104","-0,144","-0,562","0,070","0,430","0,206","0,425"
35,"-0,789","-0,506","-1,097","0,115","-0,075","0,033","-0,922","0,664","2,316","0,724","-0,202","-0,524","-0,092","0,062","-0,004","-0,093","-0,654","0,066","0,302","-0,006","0,067"
36,"-0,728","-0,447","-1,114","-0,068","-0,134","0,052","-1,127","0,652","2,654","0,240","-0,362","-0,728","0,190","0,351","-0,065","-0,126","-0,637","0,197","-0,100","-0,026","-0,120"
37,"-0,362","-0,373","-1,070","-0,125","-0,064","0,107","-0,952","0,567","2,086","0,533","-0,241","-0,037","-0,042","0,201","-0,023","-0,142","-0,570","0,298","0,040","0,014","-0,028"
38,"-0,059","-0,270","-0,717","-0,007","-0,134","0,049","-0,838","0,496","2,021","0,219","0,047","0,427","0,069","0,344","-0,051","-0,070","-0,403","0,124","0,302","-0,006","0,067"
39,"0,120","-0,097","-0,132","-0,129","-0,133","0,056","-0,526","0,368","1,566","-0,024","-0,060","0,339","0,001","0,275","-0,146","-0,147","-0,202","0,051","0,631","-0,030","-0,182"
40,"0,301","-0,035","0,296","0,054","-0,195","0,054","-0,282","0,218","0,565","-0,022","-0,031","0,257","0,012","0,256","-0,063","0,044","-0,295","-0,003","0,533","-0,174","-0,373"
41,"0,542","0,103","0,765","0,168","-0,032","-0,100","0,018","-0,244","-0,459","0,040","0,079","0,207","0,029","0,069","-0,018","0,033","-0,019","-0,041","0,367","-0,178","0,124"
42,"0,298","0,180","0,805","0,219","0,002","-0,293","0,078","-0,305","-0,457","0,105","0,031","-0,039","-0,143","-0,078","0,016","-0,102","0,192","-0,131","0,096","-0,100","0,341"
43,"-0,310","-0,149","0,327","0,161","0,011","-0,229","-0,158","-0,159","0,110","-0,016","0,086","-0,067","-0,022","-0,070","0,002","-0,052","0,099","-0,134","0,224","-0,242","-0,357"
44,"-0,670","-0,502","-0,652","0,276","-0,068","-0,348","-0,805","0,265","1,306","0,170","-0,128","-0,232","0,025","0,037","-0,070","0,077","-0,203","0,163","0,301","-0,086","-0,301"
45,"-0,848","-0,627","-1,506","-0,018","-0,039","-0,149","-0,980","0,230","1,892","0,119","-0,443","-0,759","0,231","-0,074","0,056","0,148","-0,606","0,148","0,218","0,201","0,265"
46,"-0,604","-0,552","-1,464","-0,136","-0,090","-0,073","-1,055","0,212","1,780","0,360","-0,365","-0,589","-0,001","0,158","-0,217","-0,056","-0,923","0,252","0,178","0,112","0,041"
47,"-0,606","-0,751","-1,277","-0,021","0,012","-0,218","-0,911","0,285","1,440","0,303","-0,277","-0,834","-0,106","0,164","-0,068","0,042","-0,748","0,225","0,185","-0,115","0,131"
48,"-0,669","-0,571","-0,886","-0,079","-0,099","-0,137","-0,470","0,030","0,554","0,364","-0,332","-0,807","-0,044","0,285","-0,004","-0,017","-0,739","0,209","0,078","-0,201","0,252"
49,"-0,549","-0,391","-0,493","-0,376","-0,261","0,027","-0,211","-0,089","0,168","0,118","-0,145","-0,698","-0,209","0,087","0,062","-0,252","-0,460","0,058","-0,161","-0,250","0,314"
50,"-0,489","-0,433","-0,417","-0,025","-0,117","-0,261","-0,296","0,019","0,472","0,173","-0,206","-0,398","0,131","0,147","-0,148","-0,006","-0,203","0,001","0,008","-0,222","0,206"
51,"-0,611","-0,415","-0,359","0,151","-0,196","-0,384","-0,820","0,187","1,195","0,164","-0,164","0,121","0,200","0,216","-0,053","0,141","-0,003","0,040","0,034","-0,258","-0,384"
52,"-0,428","-0,264","-0,276","0,272","-0,077","-0,408","-0,964","0,234","1,517","-0,018","-0,190","0,063","0,186","0,319","-0,117","-0,042","0,057","0,043","-0,051","-0,131","-0,553"
53,"-0,307","-0,212","-0,100","0,398","-0,190","-0,337","-0,781","0,159","1,008","-0,386","-0,275","0,163","-0,052","0,336","-0,036","-0,084","0,116","-0,003","-0,128","-0,150","-0,265"
54,"-0,431","-0,201","0,151","0,390","-0,086","-0,475","-0,765","0,043","0,651","-0,451","0,020","0,360","-0,302","0,573","0,051","-0,175","0,025","0,043","0,223","-0,186","-0,380"
55,"-0,248","-0,412","0,087","0,265","-0,154","-0,520","-0,558","-0,139","-0,154","-0,386","0,053","0,144","-0,097","0,729","-0,209","-0,022","-0,370","-0,038","0,282","-0,051","-0,045"
56,"-0,365","-0,520","-0,708","0,197","-0,171","-0,637","-0,338","-0,290","-0,345","-0,194","-0,181","-0,350","-0,223","0,189","-0,001","-0,014","-0,286","-0,019","-0,158","0,000","0,279"
57,"-0,302","-0,490","-1,035","0,444","-0,104","-0,599","-0,142","-0,154","-0,266","0,304","-0,359","-0,863","0,064","0,512","-0,012","-0,006","-0,320","-0,069","-0,192","-0,260","0,124"
58,"-0,300","-0,483","-1,228","0,638","-0,080","-0,429","0,069","-0,180","-0,040","0,361","-0,255","-0,641","-0,005","-0,257","0,046","0,002","-0,236","-0,049","-0,096","-0,276","-0,420"
59,"-0,607","-0,454","-0,920","0,634","-0,149","-0,481","-0,605","-0,107","0,468","0,055","-0,174","-0,618","-0,033","-0,051","-0,082","-0,023","-0,136","0,101","-0,043","-0,277","-0,096"
60,"-0,610","-0,333","-0,511","0,448","-0,156","-0,530","-0,803","-0,049","0,856","-0,064","-0,362","-0,733","0,037","-0,183","-0,076","0,117","-0,020","0,121","0,030","-0,008","-0,084"
61,"-0,489","-0,264","-0,276","0,276","-0,068","-0,348","-0,855","0,008","0,419","-0,189","-0,502","-0,603","0,006","0,107","-0,185","0,125","-0,053","0,071","0,167","0,009","-0,382"
62,"-0,795","-0,514","-0,267","0,222","0,010","-0,232","-0,635","-0,023","0,210","-0,073","-0,210","-0,266","0,141","0,012","-0,136","0,136","-0,212","0,179","0,500","-0,128","-0,586"
63,"-0,977","-0,641","-0,485","-0,032","-0,195","-0,373","-0,348","0,076","0,035","-0,136","-0,294","-0,160","0,078","0,092","-0,109","0,077","-0,203","0,163","0,020","-0,031","-0,140"
64,"-0,609","-0,502","-0,652","-0,032","-0,195","-0,373","-0,173","-0,177","-0,010","0,115","-0,284","-0,565","0,029","0,069","-0,018","0,035","-0,144","0,117","-0,381","0,029","0,041"
65,"-0,365","-0,427","-0,609","-0,086","-0,177","-0,249","-0,036","-0,281","0,113","0,166","-0,105","-0,041","-0,093","-0,055","-0,074","-0,033","-0,094","-0,076","-0,459","-0,207","-0,383"
66,"-0,124","-0,289","-0,140","0,161","-0,050","-0,220","0,100","-0,217","-0,286","-0,077","-0,051","-0,071","0,167","-0,110","0,012","-0,143","0,125","-0,019","-0,257","-0,225","-0,279"
67,"0,055","-0,081","0,563","0,040","-0,169","-0,196","0,260","-0,367","-0,470","-0,140","-0,135","0,035","-0,069","-0,293","0,002","-0,103","0,309","-0,061","-0,363","-0,231","0,209"
68,"0,176","-0,106","0,698","-0,079","-0,160","-0,128","-0,112","-0,117","-0,027","-0,392","-0,119","0,494","0,037","-0,183","-0,076","0,030","0,224","-0,130","0,085","-0,066","0,263"
69,"0,115","-0,240","0,674","0,040","-0,230","-0,187","-0,188","-0,074","-0,148","-0,937","-0,032","0,241","0,035","-0,099","-0,057","0,364","0,121","-0,005","-0,197","-0,090","0,056"
70,"0,602","-0,072","0,818","-0,021","-0,350","-0,166","-0,202","-0,213","-0,250","-0,506","-0,054","0,057","0,046","-0,118","0,026","0,051","-0,094","0,086","-0,486","-0,251","-0,161"
71,"0,056","-0,151","0,329","0,222","-0,352","-0,180","0,002","-0,202","-0,587","-0,200","-0,161","-0,022","0,043","-0,034","0,046","-0,052","0,099","-0,134","-0,506","-0,159","0,072"
72,"0,058","-0,272","-0,080","0,097","-0,239","-0,251","-0,187","-0,255","-0,121","-0,131","-0,343","-0,407","-0,022","-0,070","0,002","-0,083","-0,118","-0,142","-0,714","-0,196","0,324"
73,"-0,183","-0,468","-0,532","0,040","-0,109","-0,204","-0,377","-0,189","0,328","-0,124","-0,333","-0,816","0,035","-0,099","-0,057","-0,097","-0,294","0,047","-0,465","-0,126","0,318"
74,"-0,425","-0,327","-0,702","-0,021","-0,108","-0,201","-0,515","0,049","0,681","0,058","-0,115","-0,780","-0,088","-0,223","-0,113","-0,221","-0,360","-0,004","0,006","-0,028","0,528"
75,"-0,426","-0,385","-0,685","-0,014","0,030","-0,098","-0,628","-0,061","0,774","-0,063","-0,333","-0,814","0,121","0,282","-0,161","-0,038","-0,303","0,063","-0,219","0,058","0,267"
76,"-0,365","-0,427","-0,609","-0,079","0,021","-0,154","-0,847","-0,044","0,488","-0,063","-0,388","-0,789","-0,098","-0,087","-0,126","-0,038","-0,303","0,063","0,038","0,071","-0,051"
77,"-0,672","-0,491","-0,401","-0,082","0,013","-0,215","-0,689","0,000","0,773","0,170","-0,264","-0,236","0,075","0,176","-0,089","-0,082","-0,127","0,086","0,261","-0,039","-0,179"
78,"-0,611","-0,456","-0,284","0,040","-0,109","-0,204","-0,652","0,093","0,567","-0,069","-0,177","-0,484","0,177","-0,246","0,024","0,093","-0,153","0,133","-0,258","-0,168","-0,301"
79,"-0,551","-0,363","-0,184","0,100","-0,049","-0,217","-0,340","0,024","0,104","0,111","-0,372","-0,321","-0,054","0,103","-0,178","0,090","0,090","0,044","-0,253","-0,338","-0,234"
80,"-0,429","-0,195","-0,042","0,161","-0,170","-0,203","-0,150","-0,163","-0,326","-0,013","-0,265","-0,239","-0,046","0,168","-0,075","-0,193","0,218","-0,015","-0,245","-0,259","-0,200"
81,"-0,429","-0,136","-0,059","0,219","-0,119","-0,275","-0,158","-0,098","0,100","-0,510","-0,223","0,271","-0,043","0,084","-0,094","-0,124","-0,068","0,039","-0,427","-0,196","-0,193"
82,"-0,307","-0,440","-0,223","0,093","-0,127","-0,328","-0,628","-0,014","0,270","-0,633","-0,197","0,324","-0,067","0,322","-0,171","-0,074","-0,043","0,105","-0,364","-0,312","-0,158"
83,"-0,489","-0,398","-0,300","0,151","-0,136","-0,392","-0,863","-0,002","0,359","-0,391","-0,090","0,413","-0,102","0,197","-0,016","0,020","-0,312","0,078","-0,139","-0,036","0,024"
84,"-0,549","-0,450","-0,476","-0,150","-0,064","-0,323","-0,945","-0,088","0,196","-0,389","-0,142","0,303","-0,254","0,479","-0,110","-0,014","-0,286","-0,019","0,361","-0,088","-0,310"
85,"-0,489","-0,340","-0,317","0,040","-0,049","-0,213","-0,679","-0,198","-0,131","-0,263","-0,109","0,087","-0,182","0,464","-0,034","-0,072","-0,278","-0,034","0,181","-0,082","-0,281"
86,"-0,733","-0,322","-0,261","0,036","-0,118","-0,265","-0,322","-0,225","-0,730","0,175","-0,313","-0,482","0,116","-0,249","0,032","0,043","-0,178","0,067","-0,516","-0,318","-0,328"
87,"-0,306","-0,282","-0,334","0,276","-0,008","-0,356","-0,346","-0,179","-0,423","0,001","-0,330","-0,950","0,099","-0,063","-0,013","-0,018","0,074","-0,038","-0,445","-0,298","-0,283"
88,"-0,367","-0,247","-0,217","0,165","-0,162","-0,143","-0,014","-0,086","-0,230","0,241","-0,251","-0,780","0,133","-0,436","0,076","-0,035","0,141","0,063","-0,394","-0,242","0,019"
89,"-0,245","-0,172","-0,175","0,161","-0,170","-0,203","0,161","-0,278","-0,285","0,120","-0,141","-0,834","0,115","-0,366","-0,039","-0,071","0,292","-0,192","-0,061","-0,162","0,527"
90,"-0,064","-0,179","0,019","0,158","-0,179","-0,263","0,221","-0,158","-0,310","-0,187","-0,281","-0,706","0,182","-0,414","-0,014","0,044","0,509","-0,022","0,208","-0,046","0,633"
91,"0,180","-0,121","0,003","-0,018","-0,039","-0,149","0,184","-0,204","-0,609","-0,559","-0,317","-0,359","0,255","-0,312","0,132","-0,064","0,493","-0,103","-0,217","0,082","0,656"
92,"0,542","-0,066","0,625","-0,433","0,050","0,047","0,169","-0,222","-0,729","-0,567","0,001","0,030","0,194","-0,432","0,069","0,109","0,592","-0,215","-0,270","0,083","0,332"
93,"0,542","0,121","0,824","-0,372","-0,010","0,053","-0,150","-0,103","-0,335","-0,387","-0,194","0,192","0,057","-0,454","-0,051","-0,035","0,836","-0,254","-0,391","0,007","-0,015"
94,"0,784","0,189","1,059","-0,186","-0,064","0,111","-0,089","-0,164","-0,333","0,035","-0,063","0,476","0,056","-0,253","0,039","0,074","0,735","-0,242","-0,261","-0,192","-0,691"
95,"1,026","0,351","1,394","-0,247","-0,123","0,123","0,079","-0,318","-0,952","-0,274","0,095","0,665","0,069","-0,472","0,032","0,024","0,710","-0,308","-0,541","-0,273","-0,875"
96,"1,331","0,426","1,438","-0,369","-0,002","0,113","0,360","-0,409","-1,159","-0,821","-0,012","0,571","0,081","-0,375","0,186","-0,037","0,962","-0,412","-0,599","-0,248","-0,475"
97,"1,207","0,396","1,764","-0,190","-0,072","0,051","0,481","-0,471","-1,165","-0,635","0,127","0,441","0,142","-0,371","0,179","0,000","0,694","-0,227","-0,423","-0,446","-0,493"
98,"0,112","0,354","1,388","-0,240","-0,046","0,235","0,457","-0,304","-0,877","-0,762","0,176","0,685","0,019","-0,495","0,123","-0,198","0,586","-0,262","-0,154","-0,251","-0,020"
99,"-0,252","0,006","0,853","-0,355","0,033","0,354","0,322","-0,381","-0,972","-0,511","0,076","0,333","-0,048","-0,447","0,098","0,049","0,031","-0,072","-0,385","-0,083","0,420"
100,"-0,127","-0,040","0,486","-0,351","0,102","0,405","0,209","-0,384","-1,393","-0,513","0,046","0,414","-0,057","-0,196","0,156","-0,102","0,192","-0,131","-0,313","-0,119","0,488"
101,"-0,309","-0,050","0,234","-0,168","0,100","0,395","0,256","-0,584","-1,493","-0,505","-0,161","-0,027","0,028","-0,430","0,226","0,000","-0,002","0,090","-0,377","0,133","0,798"
102,"-0,306","-0,113","-0,193","-0,229","0,101","0,398","0,421","-0,470","-1,158","0,109","-0,265","-0,237","0,063","-0,305","0,071","0,091","-0,028","-0,026","-0,203","-0,146","0,413"
103,"-0,061","-0,014","-0,284","-0,412","0,042","0,418","0,452","-0,507","-1,404","0,357","-0,232","-0,450","0,000","-0,224","0,098","0,032","0,098","0,028","-0,235","-0,237","-0,145"
104,"-0,061","-0,014","-0,284","-0,412","-0,079","0,435","0,567","-0,652","-1,956","0,227","-0,024","-0,011","-0,044","-0,415","0,150","0,103","0,383","-0,076","0,040","-0,348","0,051"
105,"0,119","-0,045","0,044","-0,480","-0,035","0,309","1,012","-0,570","-1,837","-0,085","0,157","0,370","0,027","-0,547","0,155","-0,010","0,158","-0,018","-0,202","-0,283","0,068"
106,"0,118","0,310","0,384","-0,788","-0,102","0,275","1,391","-0,617","-1,753","-0,637","0,153","0,496","0,147","-0,539","0,140","0,056","0,115","-0,053","-0,437","-0,219","-0,249"
107,"0,178","0,245","0,594","-0,906","0,089","0,317","1,763","-0,806","-2,205","-0,698","0,098","0,521","0,140","-0,488","0,108","-0,043","0,066","-0,185","-0,120","-0,071","-0,232"
108,"0,422","0,379","0,620","-0,917","-0,118","0,162","1,361","-0,653","-1,992","0,035","0,073","0,479","0,136","-0,520","0,057","-0,143","0,125","-0,019","-0,012","-0,122","-0,697"
109,"0,605","0,092","0,515","-0,866","-0,024","-0,040","0,578","-0,246","-0,900","0,045","-0,050","-0,069","-0,073","-0,326","-0,049","-0,139","0,460","-0,316","-0,358","-0,031","-0,939"
110,"0,788","0,074","0,458","-0,562","0,155","-0,083","0,357","-0,095","-0,710","0,226","-0,079","0,015","0,033","0,102","0,033","-0,113","0,351","-0,239","-0,517","-0,036","-0,775"
111,"0,116","0,129","0,628","-0,440","0,033","-0,073","0,478","-0,096","-0,724","-0,143","0,079","0,203","-0,023","0,130","0,092","-0,187","0,310","-0,224","-0,283","-0,180","-0,825"
112,"-0,308","-0,026","0,099","-0,261","0,023","-0,144","0,243","-0,071","-0,140","-0,386","0,108","0,118","-0,078","-0,041","0,060","0,014","0,174","-0,099","-0,192","-0,252","-1,012"
113,"-0,365","-0,007","-0,479","-0,254","-0,080","-0,006","0,219","0,096","0,148","-0,135","0,008","-0,235","-0,034","0,149","0,009","-0,123","-0,185","-0,030","-0,140","-0,116","-0,343"
114,"-0,302","-0,169","-0,812","-0,200","-0,159","-0,121","0,236","-0,080","-0,200","-0,132","0,066","-0,397","-0,099","0,113","-0,036","-0,149","-0,076","-0,108","-0,054","-0,163","0,193"
115,"-0,363","-0,321","-0,895","-0,261","-0,098","-0,127","0,251","-0,075","-0,575","-0,069","0,014","-0,506","-0,013","-0,005","0,105","-0,131","-0,151","0,020","-0,050","0,086","0,159"
116,"-0,060","-0,101","-0,577","-0,190","-0,072","0,051","0,304","-0,085","-0,642","0,304","-0,222","-0,860","-0,020","0,046","0,073","0,151","-0,162","0,148","-0,133","0,237","0,379"
117,"0,121","-0,225","-0,348","-0,197","-0,150","-0,061","0,419","-0,216","-0,699","0,239","-0,200","-0,669","-0,015","-0,121","0,034","-0,097","-0,177","0,116","0,026","0,017","0,640"
118,"-0,002","-0,079","-0,074","-0,311","-0,071","0,058","0,266","-0,057","-0,456","0,415","-0,018","-0,280","-0,134","-0,012","0,119","-0,007","-0,085","0,070","-0,015","-0,153","0,049"
119,"0,059","0,055","-0,050","-0,433","-0,131","0,073","0,242","0,050","-0,158","0,226","0,057","0,019","-0,099","0,113","-0,036","0,009","-0,035","0,040","-0,235","-0,011","-0,568"
120,"0,242","-0,022","-0,090","-0,498","-0,018","-0,001","0,076","0,070","-0,016","-0,206","-0,142","0,306","-0,084","0,127","0,099","0,140","0,006","-0,188","-0,221","-0,102","-0,468"
121,"0,365","0,153","-0,141","-0,501","0,034","-0,070","0,052","0,056","0,299","-0,272","0,125","0,584","-0,036","0,033","-0,062","0,014","0,174","-0,099","-0,340","-0,155","-0,426"
122,"0,426","0,153","-0,140","-0,501","-0,208","-0,035","0,265","0,017","0,031","-0,271","0,154","0,503","-0,034","0,149","0,009","0,069","0,408","-0,172","-0,232","0,012","-0,179"
123,"0,180","0,182","0,168","-0,147","-0,116","-0,254","0,059","0,186","0,341","-0,082","-0,057","0,201","-0,085","0,010","0,028","-0,021","0,317","-0,126","0,187","0,191","0,075"
124,"0,239","0,286","0,519","-0,032","-0,074","-0,390","0,074","0,144","0,470","0,103","0,028","0,097","0,022","0,121","-0,050","-0,021","0,317","-0,126","0,586","-0,038","0,296"
125,"-0,188","0,153","0,492","-0,089","-0,005","-0,335","-0,290","0,269","0,496","0,165","-0,079","0,014","0,085","0,040","-0,077","-0,084","0,116","-0,003","0,618","0,198","0,062"
126,"-0,002","-0,062","-0,015","-0,025","-0,057","-0,270","-0,434","0,317","0,817","0,225","-0,053","0,070","0,016","0,288","-0,011","-0,097","-0,177","0,116","0,327","0,094","-0,178"
127,"-0,365","-0,199","-0,486","-0,197","-0,029","-0,078","-0,352","0,403","0,980","0,228","0,086","-0,063","-0,060","0,271","-0,139","-0,030","-0,337","0,012","-0,033","-0,030","-0,464"
128,"-0,364","-0,438","-0,860","-0,200","-0,098","-0,130","-0,314","0,449","1,279","0,413","0,090","-0,196","-0,070","0,406","-0,151","0,039","-0,505","0,136","-0,054","-0,018","-0,598"
129,"-0,484","-0,314","-1,088","-0,322","0,023","-0,140","-0,271","0,624","1,620","0,172","0,011","-0,366","-0,071","0,607","-0,061","-0,035","-0,546","0,151","-0,549","-0,135","-0,196"
130,"-0,606","-0,389","-1,130","-0,200","-0,038","-0,139","-0,360","0,468","1,406","0,240","-0,034","-0,747","-0,108","0,365","0,023","0,056","-0,572","0,036","-0,143","0,214","0,324"
131,"-0,423","-0,373","-1,071","-0,021","-0,108","-0,201","-0,239","0,406","1,401","0,427","-0,248","-0,913","-0,109","0,248","-0,048","0,065","-0,614","0,214","0,100","0,012","-0,038"
