Index,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
38,"0,100","0,247","0,177","0,049","0,023","0,248","-0,065","0,254","0,379","-0,257","0,209","0,097","-0,106","0,028","0,067","-0,083","-0,036","0,089","0,022","0,230","0,695"
39,"0,150","0,239","0,372","0,051","0,096","0,295","-0,009","0,241","0,315","-0,529","0,097","0,635","-0,053","0,083","0,027","-0,142","-0,027","0,073","-0,012","0,155","0,395"
40,"-0,212","0,221","0,293","-0,007","0,109","0,357","0,105","0,156","0,200","-0,303","0,332","0,936","-0,051","0,200","0,098","-0,110","0,073","0,011","-0,139","0,077","0,380"
41,"-0,098","0,197","0,434","0,112","0,095","0,293","-0,025","0,133","0,089","-0,110","-0,082","0,830","-0,049","0,116","0,079","-0,010","0,123","0,143","-0,326","0,001","0,370"
42,"-0,166","0,230","0,547","0,353","0,140","0,211","-0,077","0,098","0,225","-0,047","0,025","0,774","0,078","-0,045","0,027","-0,092","-0,002","0,139","-0,482","-0,197","-0,468"
43,"-0,034","0,180","0,379","0,417","0,152","0,268","-0,017","0,217","0,196","-0,172","0,243","0,784","0,082","-0,012","0,078","0,014","0,139","0,062","-0,388","-0,249","-0,726"
44,"-0,133","0,255","-0,030","0,536","0,139","0,204","-0,082","0,086","0,165","-0,202","0,080","0,243","0,021","-0,016","0,085","0,088","0,181","0,046","-0,052","-0,128","-0,484"
45,"-0,007","0,046","-0,089","0,594","0,006","0,167","-0,082","0,205","0,141","-0,429","0,171","-0,102","0,024","-0,100","0,066","-0,033","-0,011","0,155","-0,395","0,389","0,194"
46,"-0,068","-0,013","-0,076","0,412","0,067","0,162","-0,025","0,133","0,089","-0,607","0,193","-0,195","0,068","0,090","0,013","-0,169","0,082","-0,004","-0,474","0,383","0,614"
47,"-0,195","0,137","0,001","0,229","0,069","0,169","-0,134","0,111","0,289","-0,434","0,284","-0,026","0,000","0,021","-0,082","-0,017","-0,078","0,054","-0,323","0,193","0,347"
48,"-0,011","0,004","-0,014","-0,139","0,059","0,124","-0,013","0,229","0,256","-0,189","0,014","0,001","0,012","0,119","0,072","-0,001","-0,028","0,023","-0,419","0,174","0,027"
49,"-0,135","0,079","0,021","-0,444","0,062","0,136","-0,013","0,229","0,256","0,119","-0,013","-0,036","-0,102","0,061","0,118","-0,059","-0,019","0,008","-0,100","0,108","0,157"
50,"-0,199","0,095","0,076","-0,266","0,095","-0,003","0,101","0,144","0,141","0,178","-0,119","0,027","-0,059","0,134","-0,005","0,065","0,047","0,058","-0,007","0,055","-0,101"
51,"-0,199","0,154","0,059","-0,200","0,179","0,101","0,096","0,191","0,069","0,074","-0,163","-0,304","-0,059","0,134","-0,005","0,031","0,072","-0,039","-0,271","0,094","-0,292"
52,"-0,024","0,130","0,203","-0,083","0,093","-0,010","0,166","0,036","0,220","0,062","0,010","-0,122","0,060","0,024","-0,089","-0,002","0,089","0,093","-0,310","0,063","-0,069"
53,"-0,258","0,020","0,031","-0,022","0,093","-0,013","0,027","0,108","-0,034","-0,073","0,264","0,077","0,133","0,126","0,058","-0,020","0,165","-0,035","-0,280","-0,124","-0,323"
54,"-0,005","0,222","-0,140","0,095","0,007","-0,124","0,015","0,012","-0,201","0,222","0,357","0,253","-0,003","0,105","-0,063","-0,118","-0,011","-0,008","-0,114","-0,071","-0,504"
55,"-0,007","-0,013","-0,073","0,275","0,052","-0,204","0,028","-0,012","-0,010","-0,383","-0,005","0,210","-0,063","0,101","-0,056","-0,067","-0,103","-0,012","-0,186","-0,050","-0,029"
56,"-0,009","0,121","-0,048","-0,027","0,067","-0,132","0,040","0,144","0,145","-0,374","0,231","0,008","-0,113","0,079","0,035","-0,133","-0,061","0,023","-0,443","0,141","0,386"
57,"-0,019","0,230","0,111","-0,393","-0,049","-0,092","0,031","0,180","0,013","-0,194","0,127","0,077","-0,245","0,091","-0,035","0,015","0,022","-0,008","-0,699","-0,031","-0,249"
58,"0,038","0,189","0,190","-0,271","-0,229","-0,059","-0,038","0,096","-0,090","-0,367","0,035","-0,092","-0,120","0,131","0,002","0,015","0,022","-0,008","-0,313","-0,254","-0,596"
59,"-0,080","0,171","0,124","-0,147","-0,217","-0,004","0,014","0,131","-0,225","-0,443","0,048","0,177","-0,178","0,043","-0,010","0,015","0,022","-0,008","-0,429","-0,170","-0,555"
60,"-0,076","0,213","0,049","-0,332","-0,109","-0,082","-0,046","0,012","-0,196","-0,198","0,104","0,160","-0,053","0,083","0,027","0,038","0,156","-0,019","-0,595","0,079","-0,450"
61,"-0,078","0,037","0,100","-0,390","-0,036","-0,033","-0,046","0,012","-0,196","0,053","0,289","0,001","-0,068","0,068","-0,107","-0,035","-0,003","-0,073","-0,289","-0,040","-0,430"
62,"-0,196","0,078","0,017","-0,268","0,201","-0,088","-0,051","0,120","-0,280","0,114","0,100","0,040","-0,125","-0,019","-0,119","-0,008","-0,112","0,004","0,044","0,011","-0,766"
63,"-0,185","0,087","-0,175","-0,147","0,081","-0,068","-0,094","0,109","-0,026","0,118","0,123","-0,042","-0,182","0,010","-0,061","-0,052","0,064","0,027","-0,159","-0,127","-0,336"
64,"-0,183","-0,047","-0,200","0,102","0,223","0,017","0,035","0,192","0,073","0,056","0,259","-0,052","-0,312","0,139","-0,060","-0,059","-0,019","0,008","-0,245","-0,103","0,003"
65,"-0,195","0,196","-0,016","0,343","0,089","-0,027","-0,195","0,171","0,281","-0,254","0,179","0,044","-0,241","0,124","0,016","0,014","0,139","0,062","-0,492","0,250","0,476"
66,"-0,142","0,112","0,138","0,221","0,150","-0,035","-0,117","0,219","0,515","-0,617","-0,097","0,038","-0,299","0,036","0,004","0,065","0,047","0,058","-0,280","0,184","0,754"
67,"-0,142","0,112","0,138","-0,083","-0,026","0,015","-0,135","0,290","0,252","-0,313","0,043","0,047","-0,184","0,094","-0,042","-0,045","0,148","0,046","-0,362","0,162","0,570"
68,"-0,128","0,045","-0,096","-0,147","-0,098","-0,030","-0,078","0,218","0,200","-0,255","0,316","0,037","-0,296","-0,048","-0,014","-0,119","0,107","0,062","-0,015","0,265","0,343"
69,"-0,126","0,221","-0,147","0,100","-0,147","0,033","-0,090","0,181","0,022","-0,239","-0,023","-0,191","-0,063","0,101","-0,056","-0,036","0,115","-0,004","-0,436","0,287","-0,160"
70,"-0,189","0,045","-0,100","0,036","-0,040","-0,050","-0,086","0,134","0,093","-0,344","-0,120","-0,493","-0,295","0,069","0,056","0,031","0,072","-0,039","-0,222","-0,015","-0,381"
71,"-0,192","0,120","-0,058","0,034","0,067","-0,134","-0,147","0,194","0,085","-0,355","0,052","-0,311","-0,249","0,058","-0,086","0,014","0,139","0,062","-0,456","-0,219","-0,800"
72,"-0,189","0,045","-0,100","0,097","-0,040","-0,052","-0,208","0,195","0,090","-0,364","0,195","-0,181","-0,174","0,076","0,042","-0,094","0,123","-0,020","-0,691","-0,241","-0,693"
73,"-0,256","0,137","-0,003","0,404","0,089","-0,030","-0,086","0,134","0,093","-0,188","0,203","-0,036","-0,137","0,200","-0,114","0,065","0,047","0,058","-0,362","-0,145","-0,507"
74,"-0,141","0,171","0,121","0,217","-0,054","-0,116","-0,212","0,182","0,030","0,123","0,010","-0,119","-0,068","0,068","-0,107","-0,019","0,047","-0,104","-0,358","-0,009","-0,504"
75,"-0,137","0,213","0,046","0,217","0,006","-0,129","-0,042","0,084","-0,149","0,119","-0,013","-0,036","0,006","-0,030","-0,050","0,031","0,072","-0,039","-0,317","0,092","-0,150"
76,"-0,073","0,196","-0,009","-0,025","-0,039","-0,047","-0,103","0,145","-0,157","0,010","-0,134","-0,255","-0,007","0,072","-0,114","0,031","0,072","-0,039","-0,030","0,323","0,182"
77,"-0,020","0,171","0,128","-0,210","-0,170","-0,074","-0,042","0,084","-0,149","0,067","-0,156","-0,168","-0,061","0,017","-0,075","0,073","0,013","0,008","-0,086","0,406","0,217"
78,"-0,152","0,163","0,313","-0,210","-0,110","-0,087","-0,046","-0,107","-0,172","-0,051","-0,134","-0,258","0,000","0,021","-0,082","-0,060","0,098","0,077","-0,419","0,174","0,027"
79,"-0,074","0,079","0,024","-0,144","-0,026","0,017","0,023","0,096","-0,094","-0,179","-0,076","-0,158","0,068","0,090","0,013","-0,036","0,115","-0,004","-0,634","0,049","-0,227"
80,"-0,001","-0,047","-0,190","-0,144","-0,026","0,017","0,044","0,097","0,217","-0,376","0,125","0,067","0,070","0,207","0,083","0,015","0,022","-0,008","-0,617","-0,191","-0,590"
81,"-0,122","-0,047","-0,197","-0,020","0,165","0,034","-0,065","0,135","0,404","-0,567","0,266","0,187","0,004","0,054","-0,031","0,006","0,056","0,042","-0,531","-0,389","-0,302"
82,"-0,075","0,020","0,041","0,221","0,031","-0,010","0,004","0,158","0,519","-0,516","0,167","0,386","0,064","0,057","-0,038","0,057","-0,037","0,039","0,074","-0,225","0,159"
83,"-0,033","0,239","0,362","0,224","0,103","0,037","-0,073","0,110","0,284","-0,566","0,130","0,193","0,064","0,057","-0,038","-0,117","-0,128","-0,077","-0,064","0,073","0,509"
84,"-0,091","0,163","0,317","0,044","0,058","0,117","-0,029","0,061","0,042","-0,369","-0,071","-0,032","0,131","0,009","-0,012","-0,118","-0,011","-0,008","-0,185","0,076","0,522"
85,"0,042","-0,080","0,140","0,041","-0,015","0,070","-0,081","-0,034","0,190","0,013","-0,163","-0,308","0,084","-0,097","0,059","-0,059","-0,019","0,008","0,086","-0,118","0,242"
86,"-0,071","0,062","-0,034","-0,200","0,000","0,139","-0,012","0,050","0,292","0,384","-0,273","-0,364","0,068","0,090","0,013","-0,052","0,064","0,027","-0,007","0,055","-0,101"
87,"0,104","0,038","0,110","-0,256","0,026","0,261","0,040","0,025","0,169","0,127","-0,156","-0,165","0,017","-0,049","0,034","-0,036","0,115","-0,004","-0,170","0,193","0,056"
88,"-0,031","0,105","0,337","-0,200","-0,060","0,152","0,093","0,000","0,046","-0,126","0,121","-0,056","0,078","-0,045","0,027","-0,052","0,064","0,027","-0,357","0,117","0,047"
89,"0,037","0,071","0,223","-0,134","0,085","0,243","0,023","-0,024","-0,069","-0,579","0,249","0,406","0,008","0,087","0,020","-0,126","0,023","0,042","-0,711","-0,138","-0,332"
90,"0,104","-0,021","0,127","-0,078","-0,061","0,147","0,149","-0,013","-0,018","-0,459","0,333","0,436","0,135","0,042","0,039","-0,067","-0,103","-0,012","0,274","-0,223","-0,274"
91,"0,176","-0,205","-0,070","-0,200","0,000","0,139","-0,042","0,024","-0,137","-0,166","0,373","0,641","0,025","0,017","0,136","-0,024","-0,162","0,035","0,105","-0,166","-0,145"
92,"0,110","-0,113","0,026","-0,205","-0,085","0,032","0,071","-0,001","-0,264","-0,445","-0,058","0,237","-0,068","0,068","-0,107","-0,067","-0,103","-0,012","-0,118","-0,081","0,045"
93,"0,216","0,089","0,292","-0,268","-0,216","0,001","0,072","-0,061","-0,252","-0,672","-0,157","-0,072","-0,070","0,153","-0,088","0,000","-0,145","-0,046","-0,307","-0,047","-0,017"
94,"0,026","0,122","0,399","-0,210","-0,170","-0,074","-0,090","0,062","0,046","-0,713","-0,147","-0,430","-0,061","0,017","-0,075","-0,044","0,031","-0,023","-0,341","-0,122","-0,316"
95,"0,100","-0,004","0,185","-0,334","-0,122","-0,142","-0,029","-0,059","0,066","-0,404","-0,257","-0,490","0,067","-0,027","-0,057","0,007","-0,062","-0,027","-0,308","-0,173","-0,568"
96,"-0,005","-0,147","-0,098","-0,395","-0,241","-0,114","-0,025","0,073","0,101","0,199","-0,192","-0,351","-0,104","-0,056","0,048","0,214","0,012","-0,042","-0,126","-0,178","-0,587"
97,"-0,004","-0,030","-0,131","-0,147","0,021","-0,055","0,036","0,072","0,097","0,393","-0,173","-0,560","-0,053","0,083","0,027","-0,092","-0,002","0,139","-0,096","0,244","0,159"
98,"-0,134","-0,114","0,013","-0,273","-0,003","-0,169","-0,098","-0,023","-0,061","0,379","-0,107","-0,318","-0,121","0,014","-0,068","-0,075","-0,069","0,039","-0,227","0,211","0,666"
99,"-0,015","-0,038","0,061","-0,212","-0,003","-0,172","0,027","0,048","-0,022","0,073","-0,216","-0,275","-0,050","-0,001","0,009","-0,126","0,023","0,042","-0,140","0,132","0,354"
100,"-0,008","-0,072","-0,056","-0,266","0,095","-0,003","0,045","-0,023","0,241","-0,110","-0,218","-0,284","0,010","0,002","0,002","-0,051","-0,053","-0,042","0,203","0,099","0,125"
101,"0,052","-0,130","-0,036","-0,332","-0,049","-0,095","0,028","-0,071","0,003","-0,358","-0,243","-0,215","-0,057","0,050","-0,024","0,089","0,063","-0,023","0,174","-0,070","0,481"
102,"0,060","-0,046","-0,186","-0,268","-0,097","-0,025","0,072","-0,181","-0,228","-0,564","0,047","0,170","-0,039","-0,019","0,092","0,042","-0,087","0,070","-0,068","-0,064","0,506"
103,"-0,019","-0,080","0,137","-0,400","-0,206","-0,246","0,011","-0,060","-0,248","-0,657","0,345","0,698","0,006","-0,030","-0,050","0,079","0,105","-0,201","-0,275","-0,043","-0,294"
104,"-0,081","-0,139","0,150","-0,400","-0,266","-0,233","-0,111","-0,119","-0,228","-0,092","0,065","0,468","0,067","-0,027","-0,057","0,190","-0,004","0,039","-0,307","-0,228","-0,542"
105,"-0,194","-0,056","-0,008","-0,395","-0,121","-0,139","0,084","-0,025","-0,073","-0,136","-0,221","0,206","0,002","-0,063","-0,101","-0,018","0,039","0,124","-0,025","-0,078","-0,239"
106,"-0,188","-0,148","-0,108","-0,393","-0,049","-0,092","0,076","-0,109","-0,180","0,052","-0,143","0,104","0,123","-0,056","-0,115","0,015","0,022","-0,008","0,280","0,160","-0,321"
107,"-0,181","-0,123","-0,242","-0,147","-0,098","-0,030","0,063","-0,205","-0,347","0,257","-0,487","-0,251","0,074","-0,078","-0,024","-0,059","-0,019","0,008","-0,038","0,171","-0,424"
108,"-0,059","-0,122","-0,235","-0,091","0,055","-0,189","-0,054","-0,072","-0,303","0,343","-0,399","-0,716","0,016","-0,166","-0,036","0,039","0,039","-0,089","-0,143","0,116","-0,250"
109,"-0,127","-0,089","-0,121","-0,210","0,069","-0,125","-0,050","-0,060","-0,244","0,401","-0,316","-0,689","0,071","0,006","-0,005","0,023","-0,012","-0,058","-0,234","-0,122","-0,465"
110,"-0,249","-0,148","-0,111","-0,390","0,143","-0,071","-0,211","-0,116","0,091","0,198","-0,055","-0,358","0,013","-0,082","-0,017","0,007","-0,062","-0,027","-0,192","-0,076","-0,084"
111,"-0,358","-0,274","-0,335","-0,334","0,057","-0,180","-0,216","-0,069","0,019","-0,106","-0,005","-0,404","0,028","-0,067","0,118","0,073","0,013","0,008","-0,110","-0,110","0,126"
112,"-0,053","-0,214","-0,335","-0,212","-0,063","-0,159","-0,155","-0,069","0,015","-0,342","-0,014","-0,553","0,131","0,009","-0,012","0,089","0,063","-0,023","-0,343","-0,187","0,258"
113,"-0,238","-0,140","-0,304","-0,395","-0,062","-0,152","-0,220","-0,081","-0,040","-0,406","-0,174","-0,467","0,131","0,009","-0,012","0,073","0,013","0,008","0,369","-0,023","0,571"
114,"0,058","-0,222","-0,136","-0,281","-0,160","-0,323","-0,172","-0,118","-0,223","-0,174","-0,189","-0,235","0,137","-0,159","-0,050","0,065","0,047","0,058","0,407","0,062","0,322"
115,"-0,003","-0,222","-0,139","-0,278","-0,088","-0,276","-0,229","0,014","-0,184","0,179","-0,065","-0,003","0,137","-0,159","-0,050","0,116","-0,046","0,054","0,004","-0,084","0,032"
116,"-0,067","-0,206","-0,084","-0,332","0,129","-0,133","-0,224","-0,093","-0,100","0,111","-0,060","0,130","0,184","-0,053","-0,122","-0,083","-0,036","0,089","-0,095","0,007","-0,340"
117,"-0,128","-0,206","-0,088","-0,385","0,049","0,074","-0,289","-0,164","-0,143","0,115","-0,226","0,084","0,130","-0,108","-0,082","0,031","-0,045","-0,108","-0,076","-0,040","-0,727"
118,"-0,185","-0,165","-0,166","-0,327","0,035","0,012","-0,050","-0,119","-0,232","-0,084","-0,078","0,339","0,021","-0,016","0,085","-0,001","-0,028","0,023","-0,477","-0,242","-0,990"
119,"-0,304","-0,240","-0,215","-0,390","0,023","-0,045","-0,046","-0,167","-0,160","-0,283","0,206","0,588","0,035","-0,118","0,150","0,108","-0,129","0,035","-0,400","-0,357","-0,809"
120,"-0,114","-0,273","-0,322","-0,332","0,070","-0,120","0,019","-0,096","-0,117","-0,334","0,305","0,389","0,140","0,075","0,090","0,131","0,005","0,023","-0,257","-0,211","-0,080"
121,"-0,300","-0,257","-0,274","-0,207","-0,038","-0,040","-0,073","-0,009","0,309","-0,380","-0,034","0,157","0,134","-0,075","-0,031","0,116","-0,046","0,054","0,152","-0,038","0,264"
122,"-0,131","-0,189","-0,029","-0,086","-0,039","-0,045","-0,003","-0,165","0,460","-0,479","-0,245","-0,221","-0,062","-0,100","-0,145","0,074","-0,104","-0,062","0,483","0,002","0,477"
123,"0,058","-0,222","-0,136","-0,205","0,034","0,007","-0,138","-0,140","0,278","-0,104","-0,278","-0,391","-0,045","-0,169","-0,029","0,031","-0,045","-0,108","0,515","0,133","0,751"
124,"-0,068","-0,264","-0,067","-0,266","0,095","-0,003","-0,098","-0,202","-0,024","0,201","-0,275","-0,374","0,005","-0,147","-0,120","0,015","0,022","-0,008","0,311","0,170","0,554"
125,"-0,060","-0,239","-0,201","-0,322","0,120","0,118","-0,029","-0,118","0,078","0,439","-0,349","-0,248","-0,102","-0,257","-0,041","0,039","0,039","-0,089","-0,040","0,106","0,150"
126,"0,051","-0,189","-0,019","-0,568","0,110","0,069","-0,089","-0,177","0,095","0,559","-0,264","-0,218","-0,047","-0,085","-0,010","0,015","0,022","-0,008","-0,319","-0,154","-0,100"
127,"0,000","-0,298","-0,181","-0,629","0,051","0,084","-0,024","-0,226","0,162","0,431","-0,206","-0,119","0,010","0,002","0,002","0,031","0,072","-0,039","-0,359","-0,129","0,097"
128,"-0,247","-0,282","-0,136","-0,568","0,050","0,081","-0,033","-0,130","0,019","0,166","0,054","0,210","-0,014","0,123","-0,147","0,089","0,063","-0,023","-0,794","-0,280","0,085"
129,"0,058","-0,222","-0,136","-0,507","-0,129","0,117","-0,098","-0,261","-0,012","0,164","-0,052","0,269","0,004","0,054","-0,031","0,073","0,013","0,008","-0,075","-0,216","-0,100"
130,"0,116","-0,146","-0,091","-0,507","-0,070","0,104","-0,138","-0,080","0,266","-0,191","-0,092","0,061","0,152","-0,144","0,085","-0,040","-0,212","0,066","0,214","-0,095","0,284"
131,"0,104","-0,021","0,127","-0,261","0,001","0,141","-0,073","-0,009","0,309","-0,191","-0,092","0,061","0,060","0,024","-0,089","-0,125","-0,094","-0,027","0,654","0,137","0,325"
132,"0,045","-0,155","0,098","-0,263","0,227","0,031","-0,142","-0,152","0,218","-0,433","-0,231","0,054","0,020","-0,133","0,015","-0,082","-0,153","0,019","0,554","0,163","0,528"
133,"0,105","-0,155","0,102","-0,505","0,122","0,126","-0,102","-0,094","-0,108","-0,450","0,055","0,313","0,012","-0,199","-0,087","-0,164","-0,278","0,016","0,122","-0,098","0,568"
134,"0,045","-0,155","0,098","-0,748","-0,115","0,186","-0,159","-0,141","-0,032","-0,341","-0,014","0,568","-0,098","-0,224","0,010","-0,067","-0,103","-0,012","-0,022","-0,062","0,364"
