Index,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
11,"0,985","-0,175","0,000","0,000","0,991","-0,128","0,031","0,000","0,992","-0,127","0,029","0,000","0,954","-0,301","0,007","0,000","0,878","0,475","0,059","0,000","0,879","0,457","-0,138","-0,001","0,961","-0,275","0,037","0,000"
12,"0,985","-0,173","-0,001","0,000","0,991","-0,131","0,031","0,000","0,992","-0,124","0,030","0,000","0,954","-0,298","0,008","0,000","0,879","0,473","0,058","0,000","0,880","0,455","-0,139","-0,001","0,962","-0,273","0,035","0,000"
13,"0,985","-0,175","-0,003","0,000","0,991","-0,131","0,034","0,001","0,991","-0,127","0,031","0,000","0,955","-0,297","0,010","0,001","0,880","0,472","0,056","0,001","0,879","0,456","-0,140","0,000","0,962","-0,271","0,033","-0,001"
14,"0,985","-0,175","0,000","0,000","0,991","-0,129","0,032","0,000","0,992","-0,124","0,031","0,001","0,954","-0,299","0,012","0,002","0,879","0,473","0,059","0,000","0,879","0,457","-0,137","-0,002","0,961","-0,273","0,034","0,000"
15,"0,985","-0,173","0,002","0,001","0,991","-0,132","0,031","0,000","0,991","-0,127","0,032","0,000","0,954","-0,300","0,010","0,001","0,880","0,471","0,057","0,001","0,880","0,455","-0,139","-0,001","0,961","-0,275","0,035","0,000"
16,"0,985","-0,175","0,000","0,001","0,991","-0,129","0,031","0,000","0,992","-0,124","0,033","0,001","0,954","-0,299","0,007","0,000","0,881","0,469","0,057","0,000","0,879","0,457","-0,137","-0,002","0,960","-0,277","0,033","-0,001"
17,"0,985","-0,173","-0,002","0,000","0,991","-0,127","0,033","0,001","0,991","-0,127","0,032","0,001","0,954","-0,301","0,009","0,000","0,880","0,471","0,058","0,000","0,880","0,455","-0,138","-0,001","0,961","-0,275","0,035","0,000"
18,"0,984","-0,176","-0,003","0,000","0,991","-0,130","0,033","0,001","0,992","-0,125","0,030","0,000","0,953","-0,301","0,012","0,001","0,880","0,472","0,055","0,001","0,879","0,456","-0,140","0,000","0,961","-0,273","0,037","0,000"
19,"0,984","-0,178","-0,001","0,000","0,991","-0,132","0,034","0,001","0,992","-0,127","0,028","0,000","0,954","-0,301","0,009","0,000","0,879","0,473","0,058","0,000","0,880","0,454","-0,140","0,000","0,960","-0,276","0,038","0,001"
20,"0,984","-0,176","-0,003","0,000","0,991","-0,131","0,032","0,000","0,992","-0,125","0,030","0,000","0,953","-0,303","0,007","0,000","0,879","0,473","0,055","0,002","0,879","0,456","-0,138","-0,001","0,961","-0,274","0,036","0,000"
21,"0,985","-0,173","-0,004","0,000","0,991","-0,132","0,034","0,001","0,992","-0,126","0,033","0,001","0,954","-0,300","0,008","0,000","0,880","0,472","0,057","0,000","0,879","0,456","-0,141","0,000","0,961","-0,274","0,033","-0,001"
22,"0,984","-0,176","-0,003","0,000","0,991","-0,129","0,035","0,001","0,992","-0,126","0,030","0,000","0,953","-0,303","0,007","0,000","0,879","0,473","0,055","0,001","0,880","0,454","-0,140","0,000","0,961","-0,274","0,036","0,000"
23,"0,984","-0,177","0,000","0,000","0,991","-0,130","0,033","0,000","0,991","-0,128","0,028","0,000","0,953","-0,304","0,005","-0,001","0,880","0,471","0,056","0,001","0,879","0,456","-0,139","-0,001","0,961","-0,274","0,039","0,001"
24,"0,984","-0,178","-0,003","0,000","0,991","-0,133","0,032","0,000","0,991","-0,130","0,030","0,000","0,953","-0,302","0,006","0,000","0,881","0,470","0,059","-0,001","0,880","0,454","-0,140","0,000","0,961","-0,275","0,036","0,000"
25,"0,984","-0,176","-0,001","0,000","0,991","-0,132","0,030","0,000","0,991","-0,128","0,031","0,000","0,953","-0,302","0,009","0,000","0,880","0,471","0,056","0,001","0,880","0,455","-0,137","-0,002","0,961","-0,273","0,035","0,000"
26,"0,984","-0,178","-0,003","0,000","0,991","-0,130","0,032","0,000","0,992","-0,125","0,030","0,000","0,953","-0,303","0,012","0,001","0,881","0,470","0,059","-0,001","0,881","0,453","-0,139","-0,001","0,961","-0,275","0,036","0,000"
27,"0,984","-0,176","0,000","0,000","0,991","-0,128","0,030","0,000","0,991","-0,128","0,030","0,000","0,954","-0,301","0,010","0,001","0,880","0,472","0,057","0,000","0,880","0,455","-0,137","-0,002","0,961","-0,273","0,036","0,000"
28,"0,984","-0,179","0,000","0,000","0,991","-0,130","0,032","0,000","0,992","-0,125","0,029","0,000","0,953","-0,301","0,013","0,001","0,881","0,470","0,057","0,001","0,880","0,455","-0,139","-0,001","0,962","-0,270","0,036","0,000"
29,"0,984","-0,176","-0,001","0,000","0,991","-0,131","0,029","0,000","0,991","-0,128","0,031","0,000","0,953","-0,303","0,011","0,001","0,880","0,472","0,057","0,000","0,881","0,453","-0,139","0,000","0,961","-0,273","0,037","0,000"
30,"0,984","-0,176","-0,001","0,000","0,991","-0,131","0,030","0,000","0,991","-0,127","0,031","0,000","0,953","-0,303","0,011","0,001","0,880","0,472","0,057","0,000","0,881","0,453","-0,139","-0,001","0,961","-0,273","0,036","0,000"
31,"0,984","-0,176","-0,001","0,000","0,991","-0,131","0,030","0,000","0,991","-0,127","0,030","0,000","0,953","-0,303","0,011","0,001","0,880","0,472","0,057","0,000","0,881","0,453","-0,139","-0,001","0,961","-0,273","0,036","0,000"
32,"0,984","-0,176","-0,002","0,000","0,991","-0,131","0,030","0,000","0,991","-0,127","0,030","0,000","0,953","-0,303","0,010","0,001","0,880","0,472","0,058","0,000","0,881","0,453","-0,139","-0,001","0,961","-0,273","0,037","0,000"
33,"0,984","-0,176","-0,002","0,000","0,991","-0,131","0,030","0,000","0,991","-0,127","0,030","0,000","0,953","-0,303","0,010","0,001","0,880","0,472","0,057","0,000","0,881","0,453","-0,139","-0,001","0,961","-0,273","0,037","0,000"
34,"0,984","-0,176","-0,002","0,000","0,991","-0,131","0,031","0,000","0,991","-0,127","0,030","0,000","0,953","-0,303","0,010","0,001","0,879","0,472","0,057","0,000","0,880","0,453","-0,139","-0,001","0,961","-0,273","0,037","0,000"
35,"0,984","-0,176","-0,001","0,000","0,991","-0,131","0,031","0,000","0,992","-0,126","0,030","0,000","0,953","-0,303","0,010","0,001","0,879","0,472","0,057","0,000","0,880","0,454","-0,139","-0,001","0,961","-0,273","0,036","0,000"
36,"0,984","-0,176","-0,001","0,000","0,991","-0,131","0,031","0,000","0,991","-0,127","0,030","0,000","0,953","-0,303","0,009","0,000","0,880","0,472","0,057","0,000","0,880","0,454","-0,139","-0,001","0,961","-0,273","0,036","0,000"
37,"0,984","-0,176","-0,001","0,000","0,991","-0,132","0,031","0,000","0,991","-0,127","0,030","0,000","0,953","-0,303","0,009","0,000","0,880","0,472","0,057","0,000","0,880","0,454","-0,139","-0,001","0,961","-0,273","0,036","0,000"
38,"0,984","-0,176","-0,001","0,000","0,991","-0,131","0,030","0,000","0,991","-0,127","0,030","0,000","0,953","-0,303","0,009","0,001","0,879","0,472","0,057","0,000","0,880","0,454","-0,139","-0,001","0,961","-0,273","0,036","0,000"
39,"0,984","-0,176","-0,001","0,000","0,991","-0,132","0,030","0,000","0,991","-0,127","0,030","0,000","0,953","-0,302","0,010","0,001","0,879","0,473","0,057","0,000","0,880","0,454","-0,139","-0,001","0,961","-0,273","0,036","0,000"
40,"0,984","-0,176","-0,001","0,000","0,991","-0,131","0,030","0,000","0,991","-0,127","0,030","0,000","0,953","-0,302","0,010","0,001","0,879","0,472","0,057","0,000","0,880","0,454","-0,139","-0,001","0,961","-0,274","0,036","0,000"
41,"1,000","0,001","-0,002","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","-0,002","-0,004"
42,"1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,004","0,000","-0,004"
43,"1,000","0,000","0,000","-0,004","1,000","0,000","0,002","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,004","0,000","-0,004"
44,"1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","0,000","-0,004"
45,"1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004"
46,"1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","-0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
47,"1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004"
48,"1,000","0,001","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","-0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,000","-0,004"
49,"1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004"
50,"1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004"
51,"1,000","0,000","-0,003","-0,004","1,000","-0,002","0,003","-0,004","1,000","0,001","0,004","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","0,001","-0,003","-0,004","1,000","-0,004","0,002","-0,004"
52,"1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","0,004","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,003","-0,001","-0,004"
53,"1,000","-0,002","-0,002","-0,005","1,000","0,001","0,003","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,003","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,000","-0,001","-0,004"
54,"1,000","0,000","0,000","-0,005","1,000","-0,002","0,002","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,002","-0,001","-0,004","1,000","-0,001","0,003","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","0,002","-0,004"
55,"1,000","0,003","0,001","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,002","-0,001","-0,004"
56,"1,000","0,000","0,001","-0,005","1,000","0,002","0,003","-0,004","1,000","0,002","0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,000","-0,003","-0,004"
57,"1,000","0,003","0,000","-0,005","1,000","0,000","0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","-0,001","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,000","-0,004"
58,"1,000","0,000","-0,001","-0,005","1,000","-0,003","0,000","-0,004","1,000","0,002","0,001","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,002","0,002","-0,004"
59,"1,000","0,002","-0,003","-0,005","1,000","-0,002","0,003","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","-0,003","-0,001","-0,004"
60,"1,000","0,000","-0,001","-0,005","1,000","-0,004","0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","-0,003","-0,004"
61,"1,000","0,000","0,002","-0,005","1,000","-0,002","0,003","-0,004","1,000","-0,002","0,002","-0,004","1,000","0,001","-0,004","-0,004","1,000","-0,004","0,001","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,002","-0,003","-0,004"
62,"1,000","-0,001","-0,001","-0,004","1,000","-0,005","0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","-0,001","-0,004"
63,"1,000","0,002","0,001","-0,004","1,000","-0,002","0,002","-0,004","1,000","0,002","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,003","0,001","-0,004","1,000","0,003","0,003","-0,004","1,000","0,000","0,002","-0,004"
64,"1,000","0,000","0,004","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,002","0,000","-0,004"
65,"1,000","-0,001","0,001","-0,004","1,000","0,002","0,005","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,003","0,002","-0,004","1,000","-0,002","0,000","-0,004","1,000","-0,001","0,003","-0,004"
66,"1,000","-0,003","0,004","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","-0,002","-0,004","1,000","-0,002","0,000","-0,004"
67,"1,000","-0,001","0,002","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","-0,001","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,000","-0,002","-0,004"
68,"1,000","0,002","0,002","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","-0,003","-0,004","1,000","-0,001","0,002","-0,004","1,000","-0,001","-0,003","-0,004","1,000","0,002","-0,004","-0,004"
69,"1,000","0,002","-0,001","-0,004","1,000","0,003","0,004","-0,004","1,000","0,003","0,000","-0,005","1,000","0,001","0,000","-0,004","1,000","0,002","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","-0,002","-0,004"
70,"1,000","0,004","0,001","-0,004","1,000","0,000","0,003","-0,004","1,000","0,000","0,000","-0,005","1,000","0,004","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","-0,005","-0,004"
71,"1,000","0,004","0,001","-0,004","1,000","0,000","0,003","-0,004","1,000","0,001","0,000","-0,005","1,000","0,004","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","-0,004","-0,004"
72,"1,000","0,004","0,001","-0,004","1,000","0,000","0,003","-0,004","1,000","0,000","0,000","-0,005","1,000","0,004","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","0,002","-0,004","-0,004"
73,"1,000","0,003","0,001","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","0,000","-0,005","1,000","0,004","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","-0,004","-0,004"
74,"1,000","0,003","0,001","-0,004","1,000","0,000","0,002","-0,004","1,000","0,001","0,000","-0,005","1,000","0,004","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","0,002","-0,004","-0,004"
75,"1,000","0,003","0,001","-0,004","1,000","0,001","0,002","-0,004","1,000","0,001","0,001","-0,005","1,000","0,004","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,002","-0,003","-0,004"
76,"1,000","0,003","0,002","-0,004","1,000","0,001","0,002","-0,004","1,000","0,001","0,001","-0,005","1,000","0,004","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,003","-0,004"
77,"1,000","0,003","0,001","-0,004","1,000","0,001","0,002","-0,004","1,000","0,001","0,001","-0,005","1,000","0,004","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,002","-0,003","-0,004"
78,"1,000","0,003","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,002","0,001","-0,005","1,000","0,004","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,002","-0,002","-0,004"
79,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,001","0,000","-0,005","1,000","0,004","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,002","-0,004"
80,"1,000","0,002","0,002","-0,004","1,000","0,002","0,002","-0,004","1,000","0,001","0,001","-0,005","1,000","0,004","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,002","-0,004"
81,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,001","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,001","-0,002","-0,004"
82,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,002","0,001","-0,005","1,000","0,003","-0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,002","-0,004"
83,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,002","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,001","-0,002","-0,004"
84,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,002","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,002","-0,004"
85,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,002","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,001","-0,001","-0,004"
86,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,002","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,001","-0,001","-0,004"
87,"1,000","0,002","0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","0,001","0,001","-0,005","1,000","0,002","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,002","-0,004"
88,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,001","0,001","-0,005","1,000","0,002","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","-0,001","-0,004"
89,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,003","1,000","0,001","0,001","-0,005","1,000","0,002","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","-0,001","-0,004"
90,"1,000","0,002","0,001","-0,004","1,000","0,002","0,002","-0,003","1,000","0,001","0,000","-0,005","1,000","0,002","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","-0,001","-0,004"
91,"1,000","0,002","0,000","-0,004","1,000","0,002","0,002","-0,003","1,000","0,001","0,000","-0,005","1,000","0,002","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","-0,001","-0,004"
92,"1,000","0,002","0,001","-0,004","1,000","0,002","0,003","-0,003","1,000","0,001","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","-0,001","-0,004"
93,"1,000","0,002","0,001","-0,003","1,000","0,002","0,003","-0,003","1,000","0,001","0,000","-0,005","1,000","0,003","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004"
94,"1,000","0,002","0,000","-0,003","1,000","0,002","0,002","-0,003","1,000","0,001","0,001","-0,005","1,000","0,002","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,000","-0,004"
95,"1,000","0,002","0,001","-0,003","1,000","0,002","0,002","-0,003","1,000","0,001","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004"
96,"1,000","0,002","0,001","-0,003","1,000","0,002","0,002","-0,003","1,000","0,000","0,001","-0,005","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004"
97,"1,000","0,002","0,001","-0,003","1,000","0,002","0,002","-0,003","1,000","0,000","0,001","-0,005","1,000","0,003","-0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004"
98,"1,000","0,001","0,001","-0,003","1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,005","1,000","0,003","-0,001","-0,003","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004"
99,"1,000","0,002","0,001","-0,003","1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,005","1,000","0,003","-0,001","-0,003","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,003"
100,"1,000","0,001","0,001","-0,003","1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,005","1,000","0,003","-0,001","-0,003","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,003"
101,"1,000","0,001","0,001","-0,003","1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,005","1,000","0,003","0,000","-0,003","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,001","-0,003"
