Index,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
11,"-0,287","0,230","0,202","-0,341","0,104","0,079","0,036","0,178","-0,187","-0,084","0,343","0,846","-0,073","-0,084","-0,102","0,109","0,025","0,042","-0,131","0,315","-0,532"
12,"-0,168","0,190","0,085","-0,713","0,081","-0,021","-0,081","0,014","-0,081","-0,332","0,244","1,037","-0,070","-0,053","-0,049","0,129","0,044","-0,040","-0,137","0,233","-0,559"
13,"-0,296","0,074","-0,260","-0,709","0,095","0,039","0,081","-0,053","-0,390","-0,269","0,101","0,908","0,171","-0,076","-0,119","0,056","0,116","0,051","0,000","0,284","-0,466"
14,"-0,296","0,074","-0,260","-0,290","0,003","-0,089","0,016","-0,066","-0,445","-0,383","-0,054","0,504","-0,064","0,010","0,055","0,134","0,243","0,054","0,309","0,330","0,016"
15,"-0,109","0,208","-0,051","-0,100","-0,032","0,034","0,057","0,124","0,136","-0,432","-0,192","-0,119","0,062","-0,122","0,056","0,075","0,251","0,041","-0,193","0,377","0,410"
16,"-0,101","0,344","0,353","-0,100","-0,269","0,089","-0,012","-0,080","0,060","-0,481","-0,247","-0,718","0,053","-0,132","-0,080","0,109","0,025","0,042","-0,275","0,218","0,778"
17,"-0,233","0,170","-0,165","0,021","-0,211","0,069","-0,024","0,060","-0,157","-0,351","-0,101","-1,077","-0,118","-0,014","0,143","0,082","0,038","0,175","-0,722","0,181","1,138"
18,"-0,175","0,054","-0,320","-0,280","-0,075","0,117","-0,024","0,119","-0,170","-0,231","-0,042","-0,968","0,065","-0,289","0,013","0,076","-0,046","0,154","-0,854","0,267","1,044"
19,"-0,240","0,034","-0,570","-0,388","-0,019","0,360","-0,219","0,159","0,585","0,070","-0,090","-0,796","-0,063","-0,074","0,034","0,068","0,283","0,093","-0,319","0,274","0,894"
20,"-0,173","0,092","-0,204","-0,270","-0,034","0,295","-0,275","0,173","0,649","0,183","0,125","-0,285","0,057","-0,185","-0,049","0,062","0,199","0,072","-0,415","0,306","1,098"
21,"-0,230","0,171","0,028","-0,571","0,043","0,356","-0,353","0,181","0,402","-0,080","0,224","0,633","-0,064","0,010","0,055","0,016","0,077","0,214","0,116","0,123","0,976"
22,"-0,346","0,057","0,454","-0,750","0,178","0,398","-0,304","0,261","0,194","-0,078","0,247","0,550","-0,116","-0,181","0,100","-0,003","-0,057","0,223","0,388","-0,027","0,254"
23,"-0,041","0,016","0,527","-0,504","0,070","0,472","-0,344","0,267","0,508","-0,453","0,434","0,998","-0,061","0,041","0,108","-0,067","-0,249","0,117","0,269","-0,107","-0,171"
24,"-0,108","0,016","0,142","-0,193","0,212","0,547","-0,320","0,404","0,851","-0,814","0,535","0,795","-0,003","0,012","0,051","0,012","-0,237","0,048","-0,025","-0,068","-0,078"
25,"0,072","-0,199","0,082","-0,250","0,108","0,637","-0,093","0,289","0,611","-0,623","0,598","0,413","-0,129","0,060","0,029","-0,125","-0,472","-0,041","-0,431","0,276","0,496"
26,"0,130","-0,200","-0,112","-0,551","0,006","0,740","-0,231","0,418","0,342","-1,034","0,289","-0,400","-0,192","0,225","0,076","-0,256","-0,508","-0,036","-0,789","0,101","1,119"
27,"0,133","-0,103","-0,016","-0,564","-0,227","0,544","-0,105","0,489","0,380","-0,775","-0,106","-1,222","-0,203","0,299","-0,038","-0,178","-0,381","-0,032","-0,633","-0,232","0,989"
28,"0,510","0,145","0,537","-0,138","-0,172","0,507","0,065","0,388","0,203","-1,261","-0,081","-1,315","-0,209","0,518","-0,026","-0,514","-0,202","-0,116","-0,020","-0,556","0,581"
29,"0,140","0,071","0,312","0,105","-0,116","0,481","-0,045","0,488","0,376","-0,953","-0,006","-1,422","-0,461","0,699","-0,048","-0,251","-0,310","0,058","0,010","-0,418","1,264"
30,"0,133","-0,161","0,004","-0,142","0,051","0,393","-0,008","0,485","0,937","-0,951","0,071","-1,534","-0,274","0,569","-0,052","-0,238","-0,258","0,028","-0,764","-0,501","1,006"
31,"0,013","-0,121","0,121","-0,202","0,290","0,341","-0,073","0,533","0,869","-0,654","0,308","-1,103","-0,334","0,567","-0,048","-0,331","-0,141","-0,058","-0,652","-0,478","0,909"
32,"0,015","-0,024","0,217","0,041","0,287","0,329","-0,053","0,462","0,257","0,002","0,587","-0,338","-0,141","0,499","0,053","-0,441","-0,339","0,051","-0,492","-0,346","1,163"
33,"0,136","-0,102","0,177","0,224","0,285","0,319","-0,122","0,377","0,156","-0,126","0,381","-0,085","-0,396","0,648","-0,022","-0,500","-0,331","0,038","-0,327","-0,382","0,538"
34,"-0,109","-0,177","0,142","0,406","0,342","0,295","-0,150","0,482","0,635","-0,493","-0,026","-0,073","-0,267","0,349","-0,064","-0,369","-0,295","0,033","-0,014","-0,450","0,113"
35,"0,082","0,034","0,583","0,099","0,391","0,239","-0,073","0,533","0,869","-0,427","0,127","-0,298","-0,277","0,340","-0,200","-0,266","0,051","0,049","-0,132","-0,255","0,100"
36,"-0,099","0,075","0,701","0,102","0,405","0,298","-0,235","0,226","0,321","-0,004","0,298","-0,106","-0,449","0,260","-0,073","-0,220","-0,008","0,091","-0,462","-0,162","-0,105"
37,"-0,039","-0,003","0,662","0,288","0,357","0,361","-0,260","0,208","-0,048","-0,428","0,240","-0,221","-0,131","0,227","0,072","-0,233","-0,060","0,122","-0,639","-0,319","0,000"
38,"-0,048","-0,120","0,122","0,410","0,356","0,355","-0,324","0,017","-0,065","-0,676","0,141","-0,030","-0,265","0,182","-0,107","-0,214","0,075","0,113","-0,195","-0,168","0,548"
39,"0,017","0,053","0,256","-0,020","0,406","0,304","-0,409","0,195","0,465","-0,441","0,325","0,430","-0,249","0,171","0,112","-0,101","-0,139","0,044","-0,207","-0,357","0,990"
40,"-0,105","0,016","0,335","-0,196","0,377","0,446","-0,441","0,286","0,885","-0,318","0,295","0,379","-0,124","-0,076","0,038","-0,239","-0,143","0,101","-0,060","-0,363","0,696"
41,"-0,043","-0,081","0,430","-0,199","0,304","0,401","-0,401","0,221","0,584","-0,501","-0,036","0,282","-0,120","-0,128","0,069","-0,107","-0,222","0,023","-0,598","-0,237","0,297"
42,"-0,046","-0,293","0,373","-0,016","0,182","0,419","-0,186","0,067","0,165","-0,384","0,059","0,580","-0,071","0,031","-0,028","0,025","-0,186","0,017","-0,700","0,013","0,393"
43,"-0,295","-0,388","0,088","0,288","0,238","0,389","-0,133","-0,198","0,094","-0,023","0,177","0,800","-0,066","-0,105","-0,019","-0,094","-0,055","0,065","0,003","0,155","1,045"
44,"0,010","-0,217","0,025","0,471","0,236","0,379","-0,182","-0,039","0,250","0,170","0,044","0,319","-0,127","-0,107","-0,014","0,018","-0,154","0,069","0,057","0,071","1,011"
45,"-0,050","-0,101","-0,013","0,105","0,181","0,412","-0,190","-0,124","0,145","0,056","-0,111","-0,085","-0,005","-0,103","-0,023","0,063","-0,097","0,184","-0,392","0,083","0,381"
46,"0,073","-0,179","0,140","-0,257","0,199","0,491","-0,263","-0,163","-0,030","-0,125","-0,034","-0,202","0,003","-0,010","0,134","-0,141","0,004","0,022","-0,224","-0,062","-0,190"
47,"0,137","-0,141","0,254","-0,510","0,220","0,312","-0,158","-0,335","-0,250","-0,310","0,110","-0,076","-0,002","-0,072","0,029","0,031","-0,102","0,039","-0,160","-0,173","-0,143"
48,"0,077","-0,159","0,390","-0,388","0,100","0,333","-0,089","-0,191","-0,161","-0,071","0,175","0,172","-0,123","-0,159","0,017","-0,047","-0,229","0,035","-0,072","-0,232","-0,402"
49,"-0,044","0,054","0,257","-0,267","0,158","0,313","-0,069","-0,186","0,150","-0,014","-0,008","0,345","0,005","-0,375","-0,004","-0,094","-0,171","-0,008","-0,535","-0,353","-0,618"
50,"-0,107","-0,138","0,258","-0,151","0,129","0,188","-0,081","-0,284","-0,016","-0,146","0,071","0,858","0,061","-0,237","-0,018","-0,081","-0,119","-0,038","-0,574","0,115","-0,091"
51,"-0,169","-0,196","0,278","0,021","0,026","0,014","-0,028","-0,251","-0,152","-0,217","0,203","1,341","0,122","-0,235","-0,022","0,064","-0,212","0,112","-0,545","0,308","0,565"
52,"-0,233","-0,215","0,029","0,136","0,057","-0,125","0,081","-0,173","-0,364","-0,205","0,231","0,767","-0,008","-0,134","-0,075","-0,271","-0,148","-0,045","-0,678","0,149","0,527"
53,"0,011","-0,256","0,102","-0,053","-0,028","-0,220","0,098","-0,121","-0,126","-0,248","-0,223","-0,168","-0,001","0,043","0,103","-0,172","-0,298","-0,011","-0,282","0,161","0,257"
54,"0,554","-0,262","-0,292","0,062","0,062","-0,373","-0,182","-0,099","0,263","-0,293","-0,314","-0,957","0,131","-0,225","0,113","-0,053","-0,313","0,014","0,048","0,093","-0,033"
55,"0,179","-0,318","-0,845","-0,124","0,110","-0,436","-0,170","-0,060","0,442","0,203","-0,252","-1,332","0,188","-0,171","0,078","-0,034","-0,178","0,005","0,376","0,080","-0,349"
56,"0,364","-0,396","-0,693","-0,313","0,204","-0,573","-0,211","-0,189","-0,153","-0,033","-0,270","-1,745","0,123","-0,120","0,052","-0,126","-0,176","-0,153","0,357","-0,141","-0,924"
57,"0,317","-0,028","0,020","-0,069","0,022","-0,544","-0,179","-0,221","-0,586","-0,340","-0,263","-1,615","0,239","-0,179","-0,062","-0,086","-0,318","-0,132","0,589","-0,122","-1,036"
58,"0,319","0,011","0,136","0,110","0,006","-0,613","-0,105","-0,183","-0,411","-0,227","-0,297","-1,175","0,119","-0,266","-0,075","-0,147","-0,080","0,001","0,227","0,166","-0,578"
59,"0,137","-0,025","0,216","0,350","0,109","-0,713","-0,085","-0,178","-0,101","-0,420","-0,165","-0,693","0,186","-0,285","0,004","-0,055","-0,017","-0,098","0,342","0,055","-0,125"
60,"-0,044","0,015","0,334","0,168","0,051","-0,690","-0,045","-0,124","-0,428","-0,436","0,229","0,134","0,113","-0,047","-0,063","-0,160","-0,131","0,031","0,481","0,050","-0,005"
61,"-0,102","0,055","0,450","-0,018","-0,020","-0,725","-0,041","-0,111","-0,369","-0,625","0,190","0,433","0,050","0,118","-0,015","-0,009","0,040","0,017","0,649","-0,120","-0,082"
62,"0,073","0,071","-0,073","0,222","-0,036","-0,798","-0,130","0,113","0,089","-0,564","-0,113","0,393","0,110","0,120","-0,020","-0,109","0,190","-0,017","-0,111","-0,069","-0,755"
63,"0,062","-0,027","-0,748","0,276","-0,124","-0,906","-0,134","-0,079","0,068","-0,314","0,093","0,143","0,222","0,115","-0,164","0,094","0,270","-0,040","-0,310","-0,037","-1,361"
64,"0,066","0,051","-0,516","0,039","0,025","-0,802","-0,093","-0,085","-0,246","0,125","-0,296","-0,539","0,171","-0,076","-0,119","0,147","0,294","0,024","-0,366","0,101","-1,354"
65,"0,010","0,148","-0,227","0,036","-0,048","-0,847","-0,110","-0,017","-0,510","0,197","-0,458","-1,076","0,122","-0,235","-0,022","0,180","0,250","-0,161","-0,085","0,229","-1,115"
66,"-0,109","0,208","-0,051","0,401","-0,052","-0,867","-0,004","-0,130","-0,743","-0,040","-0,500","-1,407","0,120","-0,151","-0,001","0,154","0,147","-0,100","0,366","0,132","-0,925"
67,"-0,295","0,151","-0,222","0,215","-0,242","-0,875","0,081","-0,053","-0,390","-0,037","-0,536","-1,596","-0,004","-0,186","-0,044","0,220","0,223","-0,067","0,388","-0,032","-0,708"
68,"-0,309","-0,159","-0,954","0,033","-0,180","-0,879","0,053","0,111","0,077","0,022","-0,477","-1,489","0,111","-0,161","-0,136","0,069","0,167","0,020","0,062","0,227","-0,447"
69,"-0,310","-0,082","-1,108","0,097","-0,227","-0,809","0,122","0,136","0,191","0,623","-0,294","-1,021","-0,015","-0,113","-0,159","0,206","0,287","0,036","0,164","0,252","-0,130"
70,"-0,363","0,016","-0,626","0,350","-0,188","-0,644","-0,036","-0,158","-0,297","0,612","0,200","-0,389","0,059","-0,070","0,025","0,075","0,135","-0,031","0,037","0,175","-0,141"
71,"-0,481","0,037","-0,373","0,296","-0,220","-0,509","0,117","-0,072","-0,764","0,362","0,380","-0,075","-0,011","0,116","-0,011","0,028","0,309","-0,001","0,745","0,148","-0,369"
72,"-0,291","0,171","0,029","-0,005","-0,202","-0,433","0,008","0,147","-0,616","0,038","0,343","0,848","-0,009","-0,051","-0,054","0,154","0,262","-0,028","0,838","0,226","-0,628"
73,"-0,354","0,133","-0,086","-0,239","-0,158","-0,242","-0,041","0,067","-0,408","-0,028","0,024","1,026","-0,198","-0,035","-0,124","0,068","0,283","0,093","0,526","-0,011","-1,083"
74,"-0,290","0,191","0,086","-0,171","-0,191","-0,113","-0,077","0,086","-0,034","-0,340","0,097","1,398","-0,071","0,031","-0,028","0,127","0,275","0,105","0,164","-0,053","-1,010"
75,"-0,287","0,287","0,183","-0,053","-0,265","-0,165","-0,056","0,092","0,276","-0,033","0,256","1,315","0,057","-0,185","-0,049","0,168","0,018","0,054","0,222","0,054","-1,072"
76,"-0,229","0,132","0,105","0,187","-0,401","-0,210","0,162","0,011","-0,097","-0,209","0,214","0,986","-0,069","-0,136","-0,071","0,194","0,120","-0,006","-0,030","0,120","-0,655"
77,"-0,111","0,111","-0,147","0,197","-0,360","-0,032","0,125","-0,047","-0,645","0,532","0,465","0,580","-0,131","-0,055","-0,045","0,168","0,018","0,054","-0,375","0,108","0,021"
78,"0,072","0,109","-0,150","0,194","-0,255","-0,119","0,081","0,006","-0,403","0,585","0,318","0,943","0,053","0,066","0,016","0,023","0,111","-0,095","-0,377","-0,137","0,077"
79,"0,133","0,109","-0,151","0,011","-0,312","-0,095","-0,024","0,119","-0,170","0,485","-0,036","-0,189","-0,002","0,126","0,125","0,088","0,187","-0,061","0,282","-0,243","-0,035"
80,"0,261","0,320","0,097","-0,104","-0,224","0,016","0,013","0,117","0,391","0,257","-0,346","-0,999","-0,007","0,064","0,020","0,123","-0,039","-0,061","0,404","-0,002","-0,106"
81,"0,260","0,263","0,117","-0,049","-0,192","-0,120","0,130","0,102","0,323","0,316","-0,286","-0,891","-0,003","-0,270","-0,066","0,082","0,103","-0,083","0,546","0,185","-0,014"
82,"0,257","0,089","-0,018","-0,043","-0,284","0,026","-0,028","-0,073","-0,191","0,302","-0,118","-0,217","0,064","-0,008","0,130","0,056","0,116","0,051","0,225","0,250","-0,138"
83,"0,076","0,072","0,120","0,015","-0,298","-0,036","0,028","-0,027","-0,267","0,241","-0,035","-0,194","0,061","-0,237","-0,018","0,077","-0,161","0,081","0,333","0,411","0,178"
84,"0,077","0,091","0,178","-0,046","-0,238","-0,047","0,158","-0,062","-0,143","0,298","0,333","0,090","-0,002","-0,072","0,029","-0,021","-0,242","-0,098","0,427","0,409","0,441"
85,"0,189","-0,143","-0,325","0,076","-0,299","-0,039","0,171","0,036","0,022","0,293","0,233","0,285","-0,063","-0,074","0,034","0,051","-0,198","-0,116","-0,078","0,290","0,368"
86,"0,181","-0,125","-0,846","0,072","-0,194","-0,126","0,086","0,036","0,591","0,055","0,221","0,008","-0,003","0,012","0,051","0,024","-0,005","-0,168","0,566","0,076","0,176"
87,"0,124","-0,104","-0,594","0,072","-0,194","-0,126","0,272","0,225","0,600","0,299","0,220","0,013","0,001","-0,041","0,082","-0,009","-0,075","-0,056","1,299","0,077","0,138"
88,"0,136","0,167","0,022","-0,117","-0,041","-0,276","0,301","-0,118","0,172","0,361","-0,195","-0,103","0,055","-0,018","-0,006","0,069","0,052","-0,052","1,304","0,213","0,137"
89,"0,258","0,012","0,136","-0,114","0,092","-0,244","0,255","-0,201","-0,495","0,114","-0,271","0,005","0,126","-0,089","0,104","0,195","0,005","-0,079","0,581","0,484","0,174"
90,"0,136","0,013","0,138","-0,114","-0,087","-0,203","0,308","-0,228","-0,618","-0,136","0,158","0,389","0,109","0,006","-0,093","0,128","0,160","0,033","0,146","0,306","-0,293"
91,"0,139","0,168","0,215","-0,049","0,045","-0,175","0,478","-0,209","-0,821","0,107","0,240","0,418","0,051","0,035","-0,037","0,110","-0,090","-0,031","-0,359","-0,142","-0,750"
92,"0,132","0,032","-0,190","-0,110","0,105","-0,185","0,398","-0,138","-0,206","0,171","-0,151","0,219","0,113","0,151","0,033","-0,043","0,150","-0,056","0,299","-0,248","-0,862"
93,"0,187","-0,124","-0,460","0,015","-0,120","-0,077","0,447","0,077","0,495","-0,061","-0,259","-0,354","0,043","0,140","-0,098","0,254","-0,003","-0,066","0,410","-0,524","-0,876"
94,"0,068","-0,064","-0,285","0,066","-0,102","-0,272","0,418","-0,013","0,079","0,377","-0,370","-0,913","-0,141","0,217","-0,064","-0,022","-0,127","-0,025","-0,032","-0,425","-0,517"
95,"0,134","-0,084","0,042","0,438","-0,198","-0,145","0,463","-0,126","-0,150","0,993","-0,195","-1,209","0,002","0,074","0,156","0,012","-0,237","0,048","0,239","0,059","0,025"
96,"0,136","0,013","0,138","0,745","-0,129","-0,116","0,215","-0,076","-0,207","0,739","0,134","-0,629","0,001","-0,041","0,082","-0,060","-0,281","0,065","0,227","0,470","0,302"
97,"0,190","-0,220","-0,171","0,559","-0,140","-0,166","0,328","-0,044","-0,347","0,844","0,172","0,190","0,002","-0,124","0,060","0,104","-0,174","-0,052","0,211","0,445","0,661"
98,"0,370","-0,184","-0,443","0,136","-0,240","-0,056","0,280","-0,123","-0,138","0,903","0,314","0,321","0,003","-0,010","0,134","-0,061","-0,100","-0,120","0,758","0,317","0,646"
99,"0,380","0,107","0,038","-0,283","-0,029","0,044","0,183","0,075","0,200","0,408","0,442","0,660","0,001","-0,041","0,082","0,131","-0,367","0,000","0,887","0,010","0,300"
100,"0,444","0,068","0,307","-0,523","0,047","0,102","0,191","-0,077","0,358","0,586","0,424","0,883","0,123","-0,120","0,052","0,044","-0,051","0,008","0,455","-0,277","-0,112"
101,"0,571","-0,009","0,652","-0,385","0,114","0,392","0,236","-0,071","0,104","0,645","0,045","0,957","0,113","0,151","0,033","0,201","0,088","-0,058","0,638","-0,338","-0,108"
102,"0,443","0,049","0,249","0,102","0,048","0,380","0,240","-0,058","0,163","0,825","-0,032","1,073","0,115","-0,016","-0,010","-0,016","0,072","0,068","0,805","0,176","0,091"
103,"0,450","0,281","0,557","-0,378","-0,156","0,580","0,361","-0,119","0,168","0,460","0,022","1,036","0,132","-0,309","0,092","0,095","0,089","0,145","0,380","0,246","0,117"
104,"0,520","0,436","1,019","-0,568","-0,122","0,457","0,397","-0,019","-0,232","0,226","-0,441","0,452","0,003","-0,208","0,039","0,031","-0,102","0,039","0,334","0,357","0,206"
105,"0,390","0,243","0,635","-0,077","-0,233","0,518","0,373","-0,156","-0,575","0,286","0,140","0,617","-0,125","0,008","0,060","-0,022","-0,127","-0,025","0,231","0,661","0,274"
106,"0,379","0,087","-0,020","0,112","-0,148","0,613","0,450","-0,105","-0,342","0,585","0,454","0,936","-0,066","-0,105","-0,019","-0,022","-0,127","-0,025","0,112","0,282","-0,068"
107,"0,378","0,030","0,000","-0,081","-0,068","0,417","0,527","0,065","-0,134","0,341","0,318","0,938","0,122","-0,235","-0,022","0,056","0,116","0,051","0,257","-0,270","-0,224"
108,"0,137","0,129","0,099","-0,081","-0,068","0,417","0,527","-0,054","-0,108","0,346","0,003","0,625","0,122","-0,037","0,073","-0,267","0,231","-0,136","0,206","-0,295","-0,135"
109,"0,197","0,109","0,041","0,035","0,022","0,265","0,527","-0,054","-0,108","0,957","-0,194","0,538","0,255","-0,190","0,157","0,016","0,258","0,029","0,392","0,134","-0,242"
110,"0,076","0,129","0,100","-0,097","-0,196","0,135","0,284","-0,051","-0,092","0,900","0,018","0,417","0,053","-0,132","-0,080","0,141","0,211","0,003","0,264","0,386","0,132"
111,"0,079","0,284","0,177","-0,104","-0,045","-0,025","0,175","-0,070","0,108","0,913","-0,316","-0,304","0,241","-0,064","0,012","0,082","0,219","-0,010","0,902","0,419","0,298"
112,"0,132","0,243","-0,325","0,140","0,070","-0,066","0,057","0,004","0,162","1,034","-0,369","-0,272","0,242","-0,148","-0,010","0,232","0,390","-0,024","0,727","0,507","0,348"
113,"0,068","0,147","-0,420","-0,104","0,073","-0,053","0,093","-0,015","-0,212","0,673","-0,268","-0,475","0,187","-0,087","0,100","0,060","0,495","-0,041","0,584","0,375","0,229"
114,"0,070","0,186","-0,305","0,015","0,118","-0,132","0,016","-0,066","-0,445","0,482","-0,029","-0,053","0,173","-0,045","-0,067","0,166","0,429","0,015","1,144","0,081","-0,117"
115,"0,139","0,264","0,118","0,018","0,072","-0,059","0,032","-0,014","-0,208","0,846","0,248","0,078","0,062","-0,122","0,056","0,187","0,152","0,045","0,835","-0,265","-0,518"
116,"0,019","0,208","0,332","-0,104","0,014","-0,039","0,166","0,023","-0,037","0,661","0,255","0,210","0,010","-0,031","0,218","-0,003","0,008","-0,035","0,603","-0,313","-0,873"
117,"0,017","0,015","0,333","0,076","-0,002","-0,108","0,227","0,082","-0,054","0,654","0,298","0,536","0,059","-0,070","0,025","0,050","-0,083","-0,043","0,506","0,073","-0,778"
118,"0,008","-0,102","-0,207","0,383","-0,051","-0,051","0,203","0,004","-0,411","1,015","0,227","0,792","-0,005","-0,103","-0,023","-0,015","-0,159","-0,077","0,173","0,250","-0,544"
119,"0,009","-0,141","-0,129","0,197","-0,003","-0,114","0,320","-0,070","-0,465","0,999","0,455","1,573","-0,006","-0,019","-0,001","-0,061","-0,100","-0,120","0,257","0,329","-0,389"
120,"0,072","-0,160","0,005","0,204","0,024","0,004","0,251","0,024","-0,606","0,577","0,390","1,321","-0,004","-0,186","-0,044","-0,015","-0,159","-0,077","0,681","0,289","0,051"
121,"0,204","0,091","0,561","0,451","0,154","0,023","0,308","0,011","-0,670","0,406","0,199","0,726","-0,008","0,148","0,042","-0,199","-0,104","-0,063","0,617","0,125","-0,408"
122,"0,201","0,032","0,388","0,217","0,138","0,228","0,259","-0,069","-0,461","-0,016","0,217","0,498","-0,005","0,095","0,073","-0,009","0,040","0,017","0,506","-0,227","-0,696"
123,"0,078","0,168","0,216","0,220","0,211","0,273","0,170","0,096","0,009","0,360","0,054","-0,032","0,060","0,045","0,099","0,135","0,012","-0,091","0,447","-0,304","-0,166"
124,"-0,047","0,111","0,044","0,336","0,064","0,176","0,361","0,060","0,129","0,494","-0,304","-0,668","0,062","-0,122","0,056","0,042","0,245","-0,104","0,797","-0,151","0,119"
125,"-0,175","0,054","-0,320","0,326","-0,037","0,011","0,361","0,060","0,129","0,622","-0,400","-0,961","0,055","-0,018","-0,006","0,173","0,282","-0,109","-0,064","0,100","0,531"
126,"-0,297","0,055","-0,318","0,322","-0,110","-0,034","0,341","0,055","-0,181","0,976","-0,127","-0,339","0,002","-0,124","0,060","0,286","0,183","-0,106","0,467","0,246","0,794"
127,"-0,167","0,093","0,181","-0,040","0,027","0,017","0,093","0,105","-0,238","1,209","0,034","0,204","0,190","-0,056","0,152","0,102","0,057","0,093","0,766","0,344","0,700"
128,"-0,170","-0,119","0,124","-0,100","0,028","0,020","0,032","0,105","-0,234","1,311","0,245","1,207","0,122","-0,235","-0,022","0,057","0,000","-0,022","0,383","0,161","-0,323"
129,"-0,105","0,016","0,335","-0,344","0,090","0,019","0,024","0,079","-0,352","0,809","0,528","1,948","0,108","0,089","-0,072","-0,089","0,094","-0,171","0,080","-0,432","-1,081"
130,"-0,225","0,094","0,375","-0,344","0,209","-0,008","-0,012","0,098","0,021","0,139","0,500","1,881","0,179","0,017","0,038","0,096","-0,026","0,072","0,106","-0,434","-1,359"
131,"-0,349","0,115","0,242","-0,277","0,354","0,080","-0,109","0,178","0,386","0,212","0,308","1,291","0,179","0,017","0,038","0,037","0,047","-0,198","-0,166","-0,260","-1,132"
132,"-0,234","-0,061","-0,087","0,150","0,290","0,071","-0,166","0,072","0,475","0,045","-0,168","0,436","0,062","0,159","0,173","-0,016","-0,043","-0,004","0,132","-0,132","-0,758"
133,"-0,118","-0,121","-0,455","0,150","0,052","0,126","-0,239","0,034","0,301","0,116","-0,247","-0,078","0,186","-0,004","0,121","0,004","-0,024","-0,086","0,171","0,004","-0,488"
134,"-0,059","-0,103","-0,591","0,089","0,112","0,116","-0,138","-0,151","0,022","0,121","-0,396","-0,344","0,003","-0,208","0,039","-0,049","0,067","-0,077","0,172","-0,020","0,007"
135,"-0,173","0,092","-0,204","0,214","0,065","0,182","-0,016","-0,093","0,001","-0,122","-0,176","-0,332","0,122","-0,235","-0,022","0,075","0,135","-0,031","0,230","0,062","0,439"
